trade_id,symbol,baseline_entry_date,baseline_exit_date,baseline_exit_reason,baseline_net_return,baseline_mfe,baseline_mae,entry_temporal_state,entry_peak_track_age,entry_peak_track_mass,entry_peak_track_prominence,p1_retained,p2_retained,p3_retained,p4_retained,p4_size_multiplier,p5_exit_date,p5_net_return,p6_retained,p6_size_multiplier,p6_partial_exit_date,p6_partial_exit_fraction,p6_exit_date,p6_net_return,first_removal_stage,removal_reason,p6_loss_mechanism,filtering_economic_loss,sizing_economic_loss,premature_exit_economic_loss
trd_d6388efb4420e3916daa,000582.SZ,2020-10-28,2020-11-20,PROFIT_PROTECTION,0.12106655922907739,0.24806201550387597,-0.03779069767441867,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-20,0.12106655922907739,False,1.0268817204301075,,0.0,2020-11-20,0.12106655922907739,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.12106655922907739,0.0,0.0
trd_cab84d7e54ea4555bd7a,000957.SZ,2020-11-16,2020-12-07,PROFIT_PROTECTION,0.11423072475248897,0.28362183754993353,-0.03595206391478023,SPLIT,,,,False,False,False,False,0.7701612903225806,2020-12-07,0.11423072475248897,False,0.7701612903225806,,0.0,2020-12-07,0.11423072475248897,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_SPLIT,FILTERING,0.11423072475248897,0.0,0.0
trd_8e612d5488e2c92620d8,000415.SZ,2020-11-04,2020-11-24,PROFIT_PROTECTION,0.11259579940525533,0.1394422310756973,-0.02390438247011939,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-24,0.11259579940525533,False,1.0268817204301075,,0.0,2020-11-24,0.11259579940525533,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.11259579940525533,0.0,0.0
trd_52b25c04275932c6f14a,000615.SZ,2020-12-02,2020-12-17,PROFIT_PROTECTION,0.11222208680468726,0.31285988483685223,-0.030710172744721764,VALID_CANONICAL_BASE,88.0,0.3003068768374299,0.009250494602422256,True,True,False,False,1.0268817204301075,2020-12-17,0.11222208680468726,False,1.0268817204301075,,0.0,2020-12-17,0.11222208680468726,P3_MASS_PROMINENCE,PROMINENCE_BELOW_DISCOVERY_MEDIAN,FILTERING,0.11222208680468726,0.0,0.0
trd_e3c8ed270bc672062a72,000639.SZ,2020-12-15,2020-12-25,PROFIT_PROTECTION,0.11144574061285195,0.1750433275563259,-0.017331022530329254,VALID_CANONICAL_BASE,70.0,0.13219504072743837,0.00663784042438089,True,True,False,False,1.0268817204301075,2020-12-25,0.11144574061285195,False,1.0268817204301075,,0.0,2020-12-25,0.11144574061285195,P3_MASS_PROMINENCE,MASS_BELOW_DISCOVERY_MEDIAN+PROMINENCE_BELOW_DISCOVERY_MEDIAN,FILTERING,0.11144574061285195,0.0,0.0
trd_ad8e3af641dbfec82473,000850.SZ,2020-09-30,2020-10-21,PROFIT_PROTECTION,0.10966623367530093,0.17694369973190338,-0.002680965147452974,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-10-28,0.03747108112293174,False,1.0268817204301075,,0.0,2020-10-28,0.03747108112293174,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.10966623367530093,0.0,0.0
trd_7313ddfdf1db0226baa0,000521.SZ,2020-10-29,2020-11-19,PROFIT_PROTECTION,0.1096060495538449,0.180064308681672,-0.02893890675241162,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-19,0.1096060495538449,False,1.0268817204301075,,0.0,2020-11-19,0.1096060495538449,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.1096060495538449,0.0,0.0
trd_79ae2cd341f533a8a995,000937.SZ,2020-11-03,2020-12-01,TIME_EXIT,0.10631824807607826,0.1568627450980391,0.0,MERGE,361.0,0.191575052769938,0.013281132871152936,False,False,False,False,0.7701612903225806,2020-12-02,0.12028691282451343,False,0.7701612903225806,,0.0,2020-12-02,0.12028691282451343,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_MERGE,FILTERING,0.10631824807607826,0.0,0.0
trd_4eb5114e3c87d49c3c07,000821.SZ,2020-10-28,2020-11-25,TIME_EXIT,0.10501450603289086,0.13968253968253963,-0.01904761904761909,VALID_CANONICAL_BASE,19.0,0.7801378345137198,0.02136522296175294,True,False,False,False,1.0268817204301075,2020-11-25,0.10501450603289086,False,1.0268817204301075,,0.0,2020-11-25,0.10501450603289086,P2_CANONICAL_PERSISTENCE,PEAK_TRACK_AGE_19_LT_20,FILTERING,0.10501450603289086,0.0,0.0
trd_5bbb130f05f25f2bdedb,000700.SZ,2020-11-04,2020-12-02,PROFIT_PROTECTION,0.10446200940480943,0.23825503355704702,-0.006711409395973145,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-02,0.10446200940480943,False,1.0268817204301075,,0.0,2020-12-02,0.10446200940480943,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.10446200940480943,0.0,0.0
trd_031d20bfc889fd04fc5b,000027.SZ,2020-12-11,2020-12-30,PROFIT_PROTECTION,0.10273066751227211,0.21311475409836067,-0.023679417122040136,VALID_CANONICAL_BASE,687.0,0.16265803640466583,0.007662779948543721,True,True,False,False,1.0268817204301075,2020-12-30,0.10273066751227211,False,1.0268817204301075,,0.0,2020-12-30,0.10273066751227211,P3_MASS_PROMINENCE,MASS_BELOW_DISCOVERY_MEDIAN+PROMINENCE_BELOW_DISCOVERY_MEDIAN,FILTERING,0.10273066751227211,0.0,0.0
trd_c519ae82bbb294a76762,000757.SZ,2020-11-04,2020-12-02,TIME_EXIT,0.10234820651599663,0.13157894736842124,-0.019138755980861233,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-02,0.10234820651599663,False,1.0268817204301075,,0.0,2020-12-02,0.10234820651599663,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.10234820651599663,0.0,0.0
trd_27002fac11538a077791,000652.SZ,2020-12-18,2020-12-31,PROFIT_PROTECTION,0.09731158662634076,0.1727078891257996,-0.019189765458422325,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-31,0.09731158662634076,False,1.0268817204301075,,0.0,2020-12-31,0.09731158662634076,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.09731158662634076,0.0,0.0
trd_f987211905c06887feb9,000568.SZ,2020-09-21,2020-10-27,TIME_EXIT,0.09406807460637623,0.1583038869257951,-0.05773851590105994,MERGE,,,,False,False,False,False,0.7701612903225806,2020-10-27,0.09406807460637623,False,0.7701612903225806,,0.0,2020-10-27,0.09406807460637623,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_MERGE,FILTERING,0.09406807460637623,0.0,0.0
trd_a36e1266666aceb06f0c,000631.SZ,2020-10-28,2020-11-25,PROFIT_PROTECTION,0.09400633193734098,0.12015503875968991,-0.00387596899224818,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-25,0.09400633193734098,False,1.0268817204301075,,0.0,2020-11-25,0.09400633193734098,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.09400633193734098,0.0,0.0
trd_6e8688eabe9331e4a284,000603.SZ,2020-12-15,2020-12-23,PROFIT_PROTECTION,0.09251740474158154,0.19858657243816258,-0.01908127208480559,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-23,0.09251740474158154,False,1.0268817204301075,,0.0,2020-12-23,0.09251740474158154,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.09251740474158154,0.0,0.0
trd_2479430cc6d0570516d7,000531.SZ,2020-11-04,2020-12-02,PROFIT_PROTECTION,0.0918839611693616,0.14379084967320255,-0.009803921568627416,MERGE,,,,False,False,False,False,0.7701612903225806,2020-12-02,0.0918839611693616,False,0.7701612903225806,,0.0,2020-12-02,0.0918839611693616,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_MERGE,FILTERING,0.0918839611693616,0.0,0.0
trd_fb3ae4f2946e33510505,000099.SZ,2020-09-29,2020-10-26,PROFIT_PROTECTION,0.08976138386471755,0.11716621253405979,-0.006811989100817373,VALID_CANONICAL_BASE,8.0,0.3138524270794827,0.015130140692104192,True,False,False,False,1.0268817204301075,2020-10-26,0.08976138386471755,False,1.0268817204301075,,0.0,2020-10-26,0.08976138386471755,P2_CANONICAL_PERSISTENCE,PEAK_TRACK_AGE_8_LT_20,FILTERING,0.08976138386471755,0.0,0.0
trd_637d09e03e2eee9a092d,000799.SZ,2020-09-21,2020-10-26,STRUCTURE_EXIT,0.08841501598873847,0.22600328561370575,-0.06031448016897434,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-10-26,0.08841501598873847,False,1.0268817204301075,,0.0,2020-10-26,0.08841501598873847,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08841501598873847,0.0,0.0
trd_7471c705e324fbf4763f,000411.SZ,2020-09-30,2020-10-23,PROFIT_PROTECTION,0.08660037499433937,0.3068421052631578,-0.05263157894736836,LOST/TRANSITION,,,,False,False,False,False,0.7701612903225806,2020-10-23,0.08660037499433937,False,0.7701612903225806,,0.0,2020-10-23,0.08660037499433937,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_LOST/TRANSITION,FILTERING,0.08660037499433937,0.0,0.0
trd_2e5fa46229e6384b950d,000988.SZ,2020-09-28,2020-10-19,PROFIT_PROTECTION,0.08657530245898859,0.12071211463308718,-0.016066000868432462,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-10-19,0.08657530245898859,False,1.0268817204301075,,0.0,2020-10-19,0.08657530245898859,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08657530245898859,0.0,0.0
trd_14fce91b165d0f9d7521,000967.SZ,2020-10-27,2020-11-24,TIME_EXIT,0.08540072156524103,0.12454655380894808,-0.037484885126964906,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-24,0.08540072156524103,False,1.0268817204301075,,0.0,2020-11-24,0.08540072156524103,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08540072156524103,0.0,0.0
trd_1c1a6bba98ecdf7ed88f,000858.SZ,2020-12-02,2020-12-30,TIME_EXIT,0.08516893748807575,0.10961538461538445,-0.01115384615384607,MERGE,,,,False,False,False,False,0.7701612903225806,2020-12-30,0.08516893748807575,False,0.7701612903225806,,0.0,2020-12-30,0.08516893748807575,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_MERGE,FILTERING,0.08516893748807575,0.0,0.0
trd_ddd114391bdf8ce426e8,000153.SZ,2020-12-15,2020-12-22,PROFIT_PROTECTION,0.08463189605413235,0.11499999999999999,-0.0024999999999999467,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-22,0.08463189605413235,False,1.0268817204301075,,0.0,2020-12-22,0.08463189605413235,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08463189605413235,0.0,0.0
trd_dec090c702f88c6f83e9,000017.SZ,2020-11-04,2020-11-24,PROFIT_PROTECTION,0.08320125288993796,0.18852459016393452,-0.004098360655737654,LOST/TRANSITION,,,,False,False,False,False,0.7701612903225806,2020-11-24,0.08320125288993796,False,0.7701612903225806,,0.0,2020-11-24,0.08320125288993796,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_LOST/TRANSITION,FILTERING,0.08320125288993796,0.0,0.0
trd_246ec6f8d2700fd7a8e4,002040.SZ,2020-11-03,2020-11-13,PROFIT_PROTECTION,0.08294493775443867,0.14686468646864692,-0.004950495049504955,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-13,0.08294493775443867,False,1.0268817204301075,,0.0,2020-11-13,0.08294493775443867,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08294493775443867,0.0,0.0
trd_dfdeadb5d139ca1487ce,000937.SZ,2020-12-18,2020-12-30,PROFIT_PROTECTION,0.08201944080280521,0.19363395225464197,0.0,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-12-30,0.08201944080280521,False,1.0268817204301075,,0.0,2020-12-30,0.08201944080280521,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.08201944080280521,0.0,0.0
trd_06baa9b43a277d8a841b,000850.SZ,2020-10-29,2020-11-26,TIME_EXIT,0.08047621829147289,0.10677083333333326,-0.03385416666666663,VALID_CANONICAL_BASE,44.0,0.6081462328695989,0.017865647839188946,True,True,True,True,1.2836021505376345,2020-11-26,0.08047621829147289,True,1.2836021505376345,,0.0,2020-11-26,0.08047621829147289,RETAINED_THROUGH_P6,NONE,NONE,0.0,-0.02282322857459783,0.0
trd_9852ae4054b86b39c17c,000565.SZ,2020-11-04,2020-11-25,PROFIT_PROTECTION,0.08047621829147289,0.1791666666666667,-0.01458333333333317,VALID_CANONICAL_BASE,74.0,0.5499035535940016,0.01635459606353484,True,True,True,True,1.2836021505376345,2020-11-25,0.08047621829147289,True,1.2836021505376345,,0.0,2020-11-25,0.08047621829147289,RETAINED_THROUGH_P6,NONE,NONE,0.0,-0.02282322857459783,0.0
trd_2d23ab406ed1a760d6fb,000020.SZ,2020-09-14,2020-09-25,STRUCTURE_EXIT,0.07941879392438378,0.13570822731128085,-0.0008481764206954567,VALID_CANONICAL_BASE,42.0,0.20966623880710775,0.01177173896448795,True,True,False,False,1.0268817204301075,2020-09-25,0.07941879392438378,False,1.0268817204301075,,0.0,2020-09-25,0.07941879392438378,P3_MASS_PROMINENCE,MASS_BELOW_DISCOVERY_MEDIAN+PROMINENCE_BELOW_DISCOVERY_MEDIAN,FILTERING,0.07941879392438378,0.0,0.0
trd_60a8ba575ce979a4bc27,000560.SZ,2020-10-29,2020-11-23,PROFIT_PROTECTION,0.07801193498207892,0.2210242587601079,-0.029649595687331498,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-23,0.07801193498207892,False,1.0268817204301075,,0.0,2020-11-23,0.07801193498207892,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.07801193498207892,0.0,0.0
trd_de81fea8e4f813c1fff9,000729.SZ,2020-09-09,2020-10-13,PROFIT_PROTECTION,0.07786115430949825,0.18057455540355694,-0.034199726402188824,VALID_CANONICAL_BASE,48.0,0.41957759784829546,0.012156827410316122,True,True,False,False,1.0268817204301075,2020-10-13,0.07786115430949825,False,1.0268817204301075,,0.0,2020-10-13,0.07786115430949825,P3_MASS_PROMINENCE,PROMINENCE_BELOW_DISCOVERY_MEDIAN,FILTERING,0.07786115430949825,0.0,0.0
trd_46469b01a9e6abc59c35,000727.SZ,2020-09-03,2020-09-22,PROFIT_PROTECTION,0.07779513586395082,0.217741935483871,-0.012096774193548265,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-09-22,0.07779513586395082,False,1.0268817204301075,,0.0,2020-09-22,0.07779513586395082,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.07779513586395082,0.0,0.0
trd_46bd37451193046a9157,000559.SZ,2020-10-27,2020-11-12,PROFIT_PROTECTION,0.07693947125942202,0.13652482269503552,-0.014184397163120699,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-12,0.07693947125942202,False,1.0268817204301075,,0.0,2020-11-12,0.07693947125942202,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.07693947125942202,0.0,0.0
trd_5082cd562c81a4c28b1b,000898.SZ,2020-10-12,2020-11-09,TIME_EXIT,0.0766983294163277,0.09090909090909083,-0.011363636363636465,ENSEMBLE_AMBIGUOUS,,,,True,False,False,False,1.0268817204301075,2020-11-09,0.0766983294163277,False,1.0268817204301075,,0.0,2020-11-09,0.0766983294163277,P2_CANONICAL_PERSISTENCE,P2_REQUIRES_VALID_CANONICAL_NOT_ENSEMBLE_AMBIGUOUS,FILTERING,0.0766983294163277,0.0,0.0
trd_0ef15b8e3b1b48f40a4c,000962.SZ,2020-12-15,2020-12-30,PROFIT_PROTECTION,0.07603503594969951,0.1832061068702291,-0.024173027989821905,LOST/TRANSITION,,,,False,False,False,False,0.7701612903225806,,0.11917795012692789,False,0.7701612903225806,,0.0,,0.11917795012692789,P1_TEMPORAL_CONFIRMATION,ENTRY_TEMPORAL_STATE_LOST/TRANSITION,FILTERING,0.07603503594969951,0.0,0.0
trd_743b77a6111af52d75b4,000928.SZ,2020-12-15,2020-12-30,PROFIT_PROTECTION,0.07597252810533917,0.2216748768472907,-0.01970443349753681,VALID_CANONICAL_BASE,60.0,0.3646050259275459,0.018368218179221605,True,True,True,True,1.2836021505376345,2020-12-30,0.07597252810533917,True,1.2836021505376345,,0.0,2020-12-30,0.07597252810533917,RETAINED_THROUGH_P6,NONE,NONE,0.0,-0.021545972352455065,0.0
