policy_file,episode_id,symbol,trade_date,has_open_bar,positive_volume,price_matches_daily_tick,above_lower_limit,verified_model_open,actual_account_exit,actual_verified_exit
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20210305|600081.SH,600081.SH,2021-03-10,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20210407|603115.SH,603115.SH,2021-04-12,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20210419|300547.SZ,300547.SZ,2021-05-10,True,False,False,True,False,True,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20211123|300819.SZ,300819.SZ,2021-12-07,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20211123|300480.SZ,300480.SZ,2021-11-29,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20211124|300845.SZ,300845.SZ,2021-11-29,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20211129|600222.SH,600222.SH,2021-12-02,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220104|300310.SZ,300310.SZ,2022-01-26,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220104|002899.SZ,002899.SZ,2022-01-26,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220104|603366.SH,603366.SH,2022-01-26,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220104|603685.SH,603685.SH,2022-01-26,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220105|300889.SZ,300889.SZ,2022-01-24,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220106|300888.SZ,300888.SZ,2022-01-25,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220106|600103.SH,600103.SH,2022-01-24,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220301|300154.SZ,300154.SZ,2022-03-10,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220301|000777.SZ,000777.SZ,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|601866.SH,601866.SH,2022-03-10,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|601919.SH,601919.SH,2022-03-10,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|601326.SH,601326.SH,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|000908.SZ,000908.SZ,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|002078.SZ,002078.SZ,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|002344.SZ,002344.SZ,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|002277.SZ,002277.SZ,2022-03-16,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|000715.SZ,000715.SZ,2022-03-16,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|600822.SH,600822.SH,2022-03-10,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|600874.SH,600874.SH,2022-03-16,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220303|603909.SH,603909.SH,2022-03-16,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220304|300049.SZ,300049.SZ,2022-03-09,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220304|300240.SZ,300240.SZ,2022-03-15,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220606|600186.SH,600186.SH,2022-06-22,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20220628|002186.SZ,002186.SZ,2022-07-18,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20221103|300456.SZ,300456.SZ,2022-11-11,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20221104|600673.SH,600673.SH,2022-11-15,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20221104|603690.SH,603690.SH,2022-11-24,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230120|301349.SZ,301349.SZ,2023-02-20,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230120|600588.SH,600588.SH,2023-02-20,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230131|002125.SZ,002125.SZ,2023-02-17,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230201|300320.SZ,300320.SZ,2023-02-23,True,True,True,True,True,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230526|300747.SZ,300747.SZ,2023-06-09,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20230725|605080.SH,605080.SH,2023-08-10,True,False,False,True,False,False,False
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20231113|603267.SH,603267.SH,2023-11-27,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20231115|300825.SZ,300825.SZ,2023-11-27,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20231117|603666.SH,603666.SH,2023-12-06,True,True,True,True,True,True,True
policy_ATRDR_BULL_CONTINUOUS_2014_2023_fixed_0.1_events.parquet,ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20231117|002284.SZ,002284.SZ,2023-12-11,True,True,True,True,True,False,False
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220214-002177.SZ,002177.SZ,2022-02-28,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220221-000811.SZ,000811.SZ,2022-03-16,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220223-301177.SZ,301177.SZ,2022-03-22,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220223-603131.SH,603131.SH,2022-03-08,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20221017-600418.SH,600418.SH,2022-10-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20221018-001283.SZ,001283.SZ,2022-10-31,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20221018-001317.SZ,001317.SZ,2022-10-31,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H1_2_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20230901-000980.SZ,000980.SZ,2023-09-21,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20210809-300144.SZ,300144.SZ,2021-08-16,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20211102-002481.SZ,002481.SZ,2021-11-19,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220214-002177.SZ,002177.SZ,2022-02-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220215-300725.SZ,300725.SZ,2022-02-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220215-000739.SZ,000739.SZ,2022-02-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220215-603882.SH,603882.SH,2022-02-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220221-000811.SZ,000811.SZ,2022-03-08,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220223-300656.SZ,300656.SZ,2022-03-08,True,False,False,True,False,True,False
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220223-301177.SZ,301177.SZ,2022-03-09,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220223-603131.SH,603131.SH,2022-03-07,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220505-300374.SZ,300374.SZ,2022-05-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220505-002376.SZ,002376.SZ,2022-05-17,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220505-002491.SZ,002491.SZ,2022-05-25,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220505-605369.SH,605369.SH,2022-05-19,True,True,True,True,True,True,True
policy_ATRDR_FAST_BEAR_CONTINUOUS_2014_2023_H2_0_events.parquet,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20220505-600106.SH,600106.SH,2022-05-23,True,True,True,True,True,False,False
