route,year,phase,model,states,events,signal_dates,weighted_mse,weighted_bias,mean_predicted,mean_realized,top_mean_predicted,top_mean_realized,top_events,top_signal_dates,top_tail,domain_out_fraction,n_features,not_applicable_columns,unexpected_missing_fraction,b0_mse,mse_improvement_over_b0
MCB,2018,DISCOVERY_FORWARD,B2_EXTENDED,1021,70,10,0.004777594281757671,-0.016688581308764015,-0.04175884638001365,-0.025070265071249636,-0.01212129128361058,-0.005966218113439729,61,10,-0.07329226340871559,0.0017857142857142857,11,,0.20861900097943192,0.004823980292898752,4.6386011141081804e-05
MCB,2018,DISCOVERY_FORWARD,B1_NO_STRUCTURE,1021,70,10,0.0048332754027885375,-0.020986093069765083,-0.04605635814101472,-0.025070265071249636,-0.015370065033941505,-0.0015053452671402933,57,10,-0.05892186454767207,0.0008928571428571428,9,,0.20861900097943192,0.004823980292898752,-9.295109889785082e-06
MCB,2018,DISCOVERY_FORWARD,B1_NO_VOLUME,1021,70,10,0.004816022781522447,-0.021038860251236746,-0.04610912532248638,-0.025070265071249636,-0.01475370347194332,-0.003339890574900082,58,10,-0.05705911663788848,0.0017857142857142857,10,,0.20861900097943192,0.004823980292898752,7.957511376305293e-06
MCB,2018,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,1021,70,10,0.004806897938067929,-0.020990337853637152,-0.046060602924886784,-0.025070265071249636,-0.015238409509012157,-0.0018158579762084727,59,10,-0.05705911663788848,0.0008928571428571428,8,,0.20861900097943192,0.004823980292898752,1.708235483082344e-05
MCB,2019,DISCOVERY_FORWARD,B0,2099,168,18,0.005026039690296615,-0.0025470553108279895,-0.04111336954131768,-0.03856631423048969,-0.011969261606416662,-0.0034123182641890687,116,17,-0.0701661548149234,0.001488095238095238,6,,0.007622677465459742,0.005026039690296615,0.0
MCB,2019,DISCOVERY_FORWARD,B1,2099,168,18,0.005007397238587851,-0.0029747435227539002,-0.04154105775324359,-0.03856631423048969,-0.012205296978462869,-0.0032660256351563937,115,16,-0.0701661548149234,0.001488095238095238,11,,0.24630776560266793,0.005026039690296615,1.864245170876428e-05
MCB,2019,DISCOVERY_FORWARD,B2_PRICE,2099,168,18,0.005332914202472404,-0.0014501110335471015,-0.040016425264036794,-0.03856631423048969,-0.011245938997126153,0.0008181808152932286,107,16,-0.04942199360957458,0.001488095238095238,6,,0.007622677465459742,0.005026039690296615,-0.0003068745121757883
MCB,2019,DISCOVERY_FORWARD,B2_EXTENDED,2099,168,18,0.005332914202472404,-0.0014501110335471347,-0.040016425264036835,-0.03856631423048969,-0.011245938997126139,0.0008181808152932286,107,16,-0.04942199360957458,0.001488095238095238,11,,0.24630776560266793,0.005026039690296615,-0.0003068745121757883
MCB,2019,DISCOVERY_FORWARD,B1_NO_STRUCTURE,2099,168,18,0.005001567960674596,-0.0027755679731643864,-0.041341882203654076,-0.03856631423048969,-0.01221405939654571,-0.0025792595237039426,114,16,-0.07185611627327078,0.001488095238095238,9,,0.24630776560266793,0.005026039690296615,2.4471729622019787e-05
MCB,2019,DISCOVERY_FORWARD,B1_NO_VOLUME,2099,168,18,0.005017493020053365,-0.002947933214518327,-0.041514247445008014,-0.03856631423048969,-0.012049778884877809,-0.002813578537238779,118,17,-0.06355241841324524,0.001488095238095238,10,,0.24630776560266793,0.005026039690296615,8.546670243250558e-06
MCB,2019,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,2099,168,18,0.005011436583672082,-0.002744647043740122,-0.04131096127422981,-0.03856631423048969,-0.01207269463232556,-0.0025344623010126713,116,17,-0.07074293926549916,0.001488095238095238,8,,0.24630776560266793,0.005026039690296615,1.4603106624533173e-05
MCB,2020,DISCOVERY_FORWARD,B0,1818,146,16,0.00599439036201778,-0.006558877203652961,-0.04347389531586661,-0.03691501811221365,-0.009028471355246365,-0.0031790683737900915,97,16,-0.06245694551777426,0.00898972602739726,6,,0.020902090209020903,0.00599439036201778,0.0
MCB,2020,DISCOVERY_FORWARD,B1,1818,146,16,0.005887723203794443,-0.005560993737881218,-0.042476011850094864,-0.03691501811221365,-0.007920006138777743,-0.00069549975078827,93,15,-0.05365600108225136,0.019324853228962817,11,,0.24862486248624863,0.00599439036201778,0.00010666715822333674
MCB,2020,DISCOVERY_FORWARD,B2_PRICE,1818,146,16,0.005933435222855499,-0.005872352297308581,-0.04278737040952223,-0.03691501811221365,-0.022956913948299063,-0.015341386437304975,126,16,-0.11219673186988338,0.00898972602739726,6,,0.020902090209020903,0.00599439036201778,6.0955139162281215e-05
MCB,2020,DISCOVERY_FORWARD,B2_EXTENDED,1818,146,16,0.0059334352228555,-0.005872352297308656,-0.04278737040952231,-0.03691501811221365,-0.022956913948299105,-0.015341386437304975,126,16,-0.11219673186988338,0.019324853228962817,11,,0.24862486248624863,0.00599439036201778,6.095513916228035e-05
MCB,2020,DISCOVERY_FORWARD,B1_NO_STRUCTURE,1818,146,16,0.005918342216316162,-0.005913381896354524,-0.042828400008568177,-0.03691501811221365,-0.009207097096108964,-0.0023373454293042504,96,15,-0.06028846695604044,0.012475538160469667,9,,0.24862486248624863,0.00599439036201778,7.604814570161787e-05
MCB,2020,DISCOVERY_FORWARD,B1_NO_VOLUME,1818,146,16,0.0059107741300082695,-0.005661052470404977,-0.042576070582618634,-0.03691501811221365,-0.007447446075599803,-0.002207854039118121,92,13,-0.055464951364999425,0.019324853228962817,10,,0.24862486248624863,0.00599439036201778,8.361623200951046e-05
MCB,2020,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,1818,146,16,0.005939840262517763,-0.00598207920989298,-0.042897097322106635,-0.03691501811221365,-0.008704656876890442,-0.0035316733907251553,97,15,-0.061523263134227665,0.012475538160469667,8,,0.24862486248624863,0.00599439036201778,5.4550099500017164e-05
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,1199,91,12,0.005057092391862356,0.007485593343266567,-0.039797650922477584,-0.04728324426574415,-0.0038233010615682027,-0.0037274972049398925,66,12,-0.04700928965886506,0.013736263736263736,6,,0.0,0.005057092391862356,0.0
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,1199,91,12,0.004926965221487773,0.006767769621024377,-0.04051547464471978,-0.04728324426574415,-0.003029590423195391,-0.006895413536182676,68,12,-0.04984670958952303,0.014521193092621664,11,,0.22185154295246037,0.005057092391862356,0.0001301271703745832
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,1199,91,12,0.005331984639107623,0.007870791225905326,-0.03941245303983882,-0.04728324426574415,-0.004851701259091172,-0.006105722524115216,66,12,-0.04774959137044507,0.013736263736263736,6,,0.0,0.005057092391862356,-0.00027489224724526733
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,1199,91,12,0.005331984639107626,0.007870791225905463,-0.03941245303983868,-0.04728324426574415,-0.004851701259091167,-0.006105722524115216,66,12,-0.04774959137044507,0.014521193092621664,11,,0.22185154295246037,0.005057092391862356,-0.00027489224724526994
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,1199,91,12,0.00500629908498311,0.006786796375132755,-0.04049644789061139,-0.04728324426574415,-0.004186969965111939,-0.006903327563444491,66,12,-0.055451205962059595,0.014521193092621664,9,,0.22185154295246037,0.005057092391862356,5.079330687924634e-05
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,1199,91,12,0.0049617167528061895,0.006978679867991325,-0.04030456439775282,-0.04728324426574415,-0.002906593630278531,-0.00616732302397304,67,12,-0.04937666349838284,0.014521193092621664,10,,0.22185154295246037,0.005057092391862356,9.537563905616647e-05
MCB,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,1199,91,12,0.005039939283348777,0.0070060489055255165,-0.04027719536021863,-0.04728324426574415,-0.003962073699820664,-0.0055872829092999034,66,12,-0.04822334670961114,0.014521193092621664,8,,0.22185154295246037,0.005057092391862356,1.7153108513578985e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,1023,72,13,0.0058658800869885,-0.019035179741330507,-0.04101655816605995,-0.02198137842472945,-0.006190284852704969,-0.001842663530616649,59,13,-0.05525325328902295,0.0,6,,0.0,0.0058658800869885,0.0
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,1023,72,13,0.005784536706081089,-0.018721665962572968,-0.04070304438730241,-0.02198137842472945,-0.005538782094785645,-0.0010843931940023226,60,13,-0.047195499678810725,0.0,11,,0.20625610948191594,0.0058658800869885,8.134338090741086e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,1023,72,13,0.005914154330936234,-0.015824260339541235,-0.037805638764270684,-0.02198137842472945,-0.005136951410875769,-0.0029517808613310306,59,13,-0.05592638052728903,0.0,6,,0.0,0.0058658800869885,-4.82742439477336e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,1023,72,13,0.0059141543309362355,-0.01582426033954126,-0.037805638764270705,-0.02198137842472945,-0.005136951410875753,-0.0029517808613310306,59,13,-0.05592638052728903,0.0,11,,0.20625610948191594,0.0058658800869885,-4.8274243947735336e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,1023,72,13,0.005835181145604728,-0.01911900904266813,-0.041100387467397574,-0.02198137842472945,-0.006543966760204454,-0.0030486596563154894,58,13,-0.05611905618543224,0.0,9,,0.20625610948191594,0.0058658800869885,3.069894138377216e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,1023,72,13,0.005798355802519408,-0.018731494894521653,-0.0407128733192511,-0.02198137842472945,-0.004701406979692906,-0.00151617700596161,60,13,-0.04831890995777284,0.0,10,,0.20625610948191594,0.0058658800869885,6.752428446909174e-05
MCB,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,1023,72,13,0.00584967669375024,-0.01914693468870575,-0.0411283131134352,-0.02198137842472945,-0.005610531437486101,-0.0017574314391386153,59,13,-0.04831890995777284,0.0,8,,0.20625610948191594,0.0058658800869885,1.6203393238259887e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,1857,131,14,0.004181406880276593,-0.02159180565003616,-0.03512532083778651,-0.01353351518775035,-0.0016827167389694864,0.000656581972181883,105,14,-0.037041517513940546,0.022900763358778626,6,,0.008616047388260635,0.004181406880276593,0.0
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,1857,131,14,0.00425410411897256,-0.021068330007951618,-0.03460184519570197,-0.01353351518775035,0.00026666368631713354,0.0012382139307952566,102,14,-0.03652906912539987,0.03196564885496183,11,,0.2143241787829833,0.004181406880276593,-7.269723869596668e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,1857,131,14,0.0042052240732643005,-0.023261066792803042,-0.036794581980553395,-0.01353351518775035,-0.007372026830590989,0.0019079491314419991,109,14,-0.03833536591974159,0.022900763358778626,6,,0.008616047388260635,0.004181406880276593,-2.3817192987707174e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,1857,131,14,0.004205224073264302,-0.02326106679280307,-0.036794581980553416,-0.01353351518775035,-0.007372026830590985,0.0019079491314419991,109,14,-0.03833536591974159,0.03196564885496183,11,,0.2143241787829833,0.004181406880276593,-2.381719298770891e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,1857,131,14,0.004151555007127953,-0.021510512029365693,-0.035044027217116046,-0.01353351518775035,-0.0011147735955790122,0.0010124341778809175,106,14,-0.037041517513940546,0.02433206106870229,9,,0.2143241787829833,0.004181406880276593,2.9851873148640205e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,1857,131,14,0.004270401009269067,-0.02127763940347942,-0.03481115459122977,-0.01353351518775035,-0.0001338466066603318,0.0012498862984137659,105,14,-0.03643785615444374,0.030534351145038167,10,,0.2143241787829833,0.004181406880276593,-8.899412899247405e-05
MCB,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,1857,131,14,0.004165608303110818,-0.021713135700919886,-0.03524665088867023,-0.01353351518775035,-0.0014343471121793612,0.0013149608242815228,108,14,-0.03741098680206576,0.022900763358778626,8,,0.2143241787829833,0.004181406880276593,1.579857716577527e-05
OGR,2020,DISCOVERY_FORWARD,B0,130,10,4,0.0049746001727513,-0.003642692753951092,-0.05139748856826987,-0.04775479581431876,-0.005822366087371772,-0.0013216635278499173,6,4,-0.04252902983069776,0.0,6,,0.0,0.0049746001727513,0.0
OGR,2020,DISCOVERY_FORWARD,B1,130,10,4,0.004992531945488823,-0.0036318772766784414,-0.051386673090997204,-0.04775479581431876,-0.007988932357697523,-0.0013216635278499173,6,4,-0.04252902983069776,0.0,11,,0.2153846153846154,0.0049746001727513,-1.793177273752295e-05
OGR,2020,DISCOVERY_FORWARD,B2_PRICE,130,10,4,0.005185081570797398,-0.001462008674039731,-0.04921680448835849,-0.04775479581431876,0.008427942549591845,-0.01759527814429492,3,3,-0.0874904572147022,0.0,6,,0.0,0.0049746001727513,-0.00021048139804609803
OGR,2020,DISCOVERY_FORWARD,B2_EXTENDED,130,10,4,0.0051850815707974035,-0.0014620086740397547,-0.04921680448835851,-0.04775479581431876,0.00842794254959185,-0.01759527814429492,3,3,-0.0874904572147022,0.0,11,,0.2153846153846154,0.0049746001727513,-0.00021048139804610323
OGR,2020,DISCOVERY_FORWARD,B1_NO_STRUCTURE,130,10,4,0.004962604636086434,-0.0029214684175231397,-0.050676264231841905,-0.04775479581431876,-0.005845029092607712,-0.0013216635278499173,6,4,-0.04252902983069776,0.0,9,,0.2153846153846154,0.0049746001727513,1.199553666486608e-05
OGR,2020,DISCOVERY_FORWARD,B1_NO_VOLUME,130,10,4,0.00496845838162775,-0.0038846694257168163,-0.051639465240035584,-0.04775479581431876,-0.007692142999580074,-0.0013216635278499173,6,4,-0.04252902983069776,0.0,10,,0.2153846153846154,0.0049746001727513,6.1417911235506564e-06
OGR,2020,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,130,10,4,0.004940823768935929,-0.0031277611347422067,-0.050882556949060964,-0.04775479581431876,-0.00558780053896397,-0.0013216635278499173,6,4,-0.04252902983069776,0.0,8,,0.2153846153846154,0.0049746001727513,3.377640381537102e-05
OGR,2021,DISCOVERY_FORWARD,B0,196,24,16,0.003105010261607534,-0.0282353585329487,-0.06171082774131855,-0.033475469208369864,-0.02058074774641377,0.027395448035189243,6,6,-0.012160553800213445,0.0,6,,0.0,0.003105010261607534,0.0
OGR,2021,DISCOVERY_FORWARD,B1,196,24,16,0.0030566452292777636,-0.028566578791015835,-0.062042047999385695,-0.033475469208369864,-0.022118696360317457,0.023759709078134645,7,7,-0.04558276112381221,0.0,11,,0.32142857142857145,0.003105010261607534,4.836503232977024e-05
OGR,2021,DISCOVERY_FORWARD,B2_PRICE,196,24,16,0.0033759361585905417,-0.023447784960029833,-0.056923254168399696,-0.033475469208369864,-0.010176506505264063,-0.009396577217237214,6,6,-0.11649017629654505,0.0,6,,0.0,0.003105010261607534,-0.0002709258969830078
OGR,2021,DISCOVERY_FORWARD,B2_EXTENDED,196,24,16,0.00337593615859055,-0.02344778496002996,-0.05692325416839981,-0.033475469208369864,-0.010176506505264058,-0.009396577217237214,6,6,-0.11649017629654505,0.0,11,,0.32142857142857145,0.003105010261607534,-0.00027092589698301606
OGR,2021,DISCOVERY_FORWARD,B1_NO_STRUCTURE,196,24,16,0.0030743713623644334,-0.027973049301866153,-0.06144851851023602,-0.033475469208369864,-0.021139979792878964,0.019810366792554827,6,6,-0.05089784613012641,0.0,9,,0.32142857142857145,0.003105010261607534,3.063889924310049e-05
OGR,2021,DISCOVERY_FORWARD,B1_NO_VOLUME,196,24,16,0.003056826146554552,-0.02856150811036127,-0.062036977318731125,-0.033475469208369864,-0.022125428350533733,0.023759709078134645,7,7,-0.04558276112381221,0.0,10,,0.32142857142857145,0.003105010261607534,4.818411505298206e-05
OGR,2021,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,196,24,16,0.0030744839757588065,-0.02797058319755305,-0.061446052405922914,-0.033475469208369864,-0.021139575592627434,0.019810366792554827,6,6,-0.05089784613012641,0.0,8,,0.32142857142857145,0.003105010261607534,3.0526285848727405e-05
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,408,35,17,0.002876858300061268,-0.005287526898068632,-0.05414960214308163,-0.048862075245012994,-0.007946683971813756,-0.01396268648327184,17,14,-0.056023959566506666,0.006802721088435372,6,,0.0,0.002876858300061268,0.0
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,408,35,17,0.0028095615871935606,-0.003734532486811284,-0.052596607731824285,-0.048862075245012994,-0.008639402640640654,-0.01622028316921325,17,14,-0.061874173877323406,0.008163265306122446,11,,0.24754901960784315,0.002876858300061268,6.729671286770725e-05
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,408,35,17,0.003035868285094283,-0.0016528023707503572,-0.05051487761576335,-0.048862075245012994,-0.02280972212926477,-0.019668502346003616,14,12,-0.08713420515231061,0.006802721088435372,6,,0.0,0.002876858300061268,-0.0001590099850330151
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,408,35,17,0.003035868285094283,-0.0016528023707501453,-0.05051487761576314,-0.048862075245012994,-0.022809722129264763,-0.019668502346003616,14,12,-0.08713420515231061,0.008163265306122446,11,,0.24754901960784315,0.002876858300061268,-0.0001590099850330151
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,408,35,17,0.0028621188644186763,-0.004940647708792459,-0.053802722953805455,-0.048862075245012994,-0.008378839620707724,-0.01336544923417781,16,13,-0.056023959566506666,0.006802721088435372,9,,0.24754901960784315,0.002876858300061268,1.4739435642591604e-05
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,408,35,17,0.002809650562158672,-0.0037261854110027144,-0.05258826065601572,-0.048862075245012994,-0.008576121351307519,-0.016588037846010806,17,14,-0.061874173877323406,0.008163265306122446,10,,0.24754901960784315,0.002876858300061268,6.720773790259591e-05
OGR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,408,35,17,0.0028622331375043925,-0.004933829911141826,-0.05379590515615483,-0.048862075245012994,-0.008289795718555596,-0.01336544923417781,16,13,-0.056023959566506666,0.006802721088435372,8,,0.24754901960784315,0.002876858300061268,1.4625162556875394e-05
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,107,9,8,0.0013686303166337993,-0.02498295068206715,-0.044810903848604804,-0.01982795316653765,-0.006834546053052514,0.0018647302267941453,3,3,-0.026564366620830452,0.0,6,,0.0,0.0013686303166337993,0.0
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,107,9,8,0.0014419695752845533,-0.02697657309271943,-0.04680452625925707,-0.01982795316653765,-0.011584185759521385,0.0017763004596611138,3,3,-0.026564366620830452,0.0,11,,0.2336448598130841,0.0013686303166337993,-7.333925865075398e-05
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,107,9,8,0.0019876662716562642,-0.03195567721212966,-0.05178363037866732,-0.01982795316653765,-0.003770307266041561,-0.003369464888941272,3,3,-0.05396296375632672,0.0,6,,0.0,0.0013686303166337993,-0.000619035955022465
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,107,9,8,0.001987666271656261,-0.03195567721212958,-0.05178363037866724,-0.01982795316653765,-0.003770307266041558,-0.003369464888941272,3,3,-0.05396296375632672,0.0,11,,0.2336448598130841,0.0013686303166337993,-0.0006190359550224619
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,107,9,8,0.0013488859402954788,-0.02490050774273449,-0.04472846090927215,-0.01982795316653765,-0.008980508579427858,0.0019919519639453064,3,3,-0.026564366620830452,0.0,9,,0.2336448598130841,0.0013686303166337993,1.9744376338320458e-05
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,107,9,8,0.0014448450764321147,-0.02702966773993529,-0.046857620906472934,-0.01982795316653765,-0.011561492305644561,0.0017763004596611138,3,3,-0.026564366620830452,0.0,10,,0.2336448598130841,0.0013686303166337993,-7.621475979831542e-05
OGR,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,107,9,8,0.001350978334476287,-0.024941336874638283,-0.044769290041175934,-0.01982795316653765,-0.008958405983974743,0.003153702791069525,3,3,-0.008657890589030416,0.0,8,,0.2336448598130841,0.0013686303166337993,1.765198215751226e-05
SMV6,2021,DISCOVERY_FORWARD,B0,112,12,11,0.00031970234434288276,-0.004106784589415464,-0.005283044718977008,-0.0011762601295615435,0.0013123070740141815,0.015253472266813705,4,4,-0.00017206670864181517,0.0,6,remaining_horizon,0.0,0.00031970234434288276,0.0
SMV6,2021,DISCOVERY_FORWARD,B1,112,12,11,0.00032785421762178565,-0.004409001576289649,-0.005585261705851194,-0.0011762601295615435,0.001742441151415828,0.0038735840216358552,5,5,-0.023059474615948688,0.0,11,remaining_horizon|anchor_below_run|down_volume_ratio,0.30357142857142855,0.00031970234434288276,-8.151873278902883e-06
SMV6,2021,DISCOVERY_FORWARD,B1_NO_STRUCTURE,112,12,11,0.00032871918006182477,-0.004420776320144838,-0.005597036449706382,-0.0011762601295615435,0.0016406787437347773,0.00474034540816832,5,5,-0.023059474615948688,0.0,9,remaining_horizon|down_volume_ratio,0.30357142857142855,0.00031970234434288276,-9.016835718942003e-06
SMV6,2021,DISCOVERY_FORWARD,B1_NO_VOLUME,112,12,11,0.00032785421762178565,-0.004409001576289649,-0.005585261705851194,-0.0011762601295615435,0.001742441151415828,0.0038735840216358552,5,5,-0.023059474615948688,0.0,10,remaining_horizon|anchor_below_run,0.30357142857142855,0.00031970234434288276,-8.151873278902883e-06
SMV6,2021,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,112,12,11,0.00032871918006182477,-0.004420776320144838,-0.005597036449706382,-0.0011762601295615435,0.0016406787437347773,0.00474034540816832,5,5,-0.023059474615948688,0.0,8,remaining_horizon,0.30357142857142855,0.00031970234434288276,-9.016835718942003e-06
SMV6,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,130,6,4,0.0006678312586017136,-0.007074483028947086,0.002361839470455778,0.009436322499402865,0.012910349562687603,0.024051065056244512,3,3,0.00036210565071945455,0.0,6,remaining_horizon,0.0,0.0006678312586017136,0.0
SMV6,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,130,6,4,0.0006808666146431077,-0.00763757174739442,0.001798750752008444,0.009436322499402865,0.012683488471607158,0.028393023797726277,3,2,0.00036210565071945455,0.0,11,remaining_horizon|anchor_below_run|down_volume_ratio,0.12307692307692308,0.0006678312586017136,-1.3035356041394067e-05
SMV6,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,130,6,4,0.0006879593015556903,-0.007402110194314732,0.002034212305088133,0.009436322499402865,0.012847386323244392,0.02444115442171138,3,3,0.00036210565071945455,0.0,9,remaining_horizon|down_volume_ratio,0.12307692307692308,0.0006678312586017136,-2.0128042953976646e-05
SMV6,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,130,6,4,0.0006808666146431077,-0.00763757174739442,0.001798750752008444,0.009436322499402865,0.012683488471607158,0.028393023797726277,3,2,0.00036210565071945455,0.0,10,remaining_horizon|anchor_below_run,0.12307692307692308,0.0006678312586017136,-1.3035356041394067e-05
SMV6,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,130,6,4,0.0006879593015556903,-0.007402110194314732,0.002034212305088133,0.009436322499402865,0.012847386323244392,0.02444115442171138,3,3,0.00036210565071945455,0.0,8,remaining_horizon,0.12307692307692308,0.0006678312586017136,-2.0128042953976646e-05
SMV6,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,228,15,10,0.0010216947287496057,-0.004479085834802364,-0.0006515982888212915,0.003827487545981073,0.016935503346970252,0.039080855926069184,5,3,-0.0021110451937333538,0.06666666666666667,6,remaining_horizon,0.0,0.0010216947287496057,0.0
SMV6,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,228,15,10,0.0009937584689630892,-0.004164036530284009,-0.00033654898430293825,0.003827487545981073,0.018815445701847025,0.04015079959575152,5,3,0.002027196060499433,0.06666666666666667,11,remaining_horizon|anchor_below_run|down_volume_ratio,0.19298245614035087,0.0010216947287496057,2.7936259786516407e-05
SMV6,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,228,15,10,0.0010117086488071853,-0.0041437090293479275,-0.0003162214833668537,0.003827487545981073,0.017350577181520964,0.03871861504361235,5,3,-0.0021110451937333538,0.06666666666666667,9,remaining_horizon|down_volume_ratio,0.19298245614035087,0.0010216947287496057,9.986079942420328e-06
SMV6,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,228,15,10,0.0009937584689630892,-0.004164036530284009,-0.00033654898430293825,0.003827487545981073,0.018815445701847025,0.04015079959575152,5,3,0.002027196060499433,0.06666666666666667,10,remaining_horizon|anchor_below_run,0.19298245614035087,0.0010216947287496057,2.7936259786516407e-05
SMV6,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,228,15,10,0.0010117086488071853,-0.0041437090293479275,-0.0003162214833668537,0.003827487545981073,0.017350577181520964,0.03871861504361235,5,3,-0.0021110451937333538,0.06666666666666667,8,remaining_horizon,0.19298245614035087,0.0010216947287496057,9.986079942420328e-06
