route,policy,family,value,period,start,end,selection_boundary_excluded,n,mature_n,censored_n,independent_events,signal_dates,triggered,filled,unfilled_attempts,trigger_dates,mean_advantage,median_advantage,total_advantage_amount,winner_denominator,winner_interruption,winner_harm,winner_to_loss,winner_harm_amount,severe_denominator,loss_rescue,loss_rescue_amount,native_tail,policy_tail,released_calendar_days
OGR,atr_2.5,atr,2.5,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,7,7,0,7,-0.0017564133732983183,0.0,-0.0029604339133916203,232,1,1,1,-0.0010386018944324382,6,1,5.3903881666922225e-05,-0.10158149933120991,-0.1273953958902068,95.0
OGR,atr_2.5,atr,2.5,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,2,2,0,1,-0.005013095692806227,0.0,-0.0013771014811642722,37,1,1,1,-0.001144158705797206,1,0,,-0.08843582095627933,-0.14480496029638265,38.0
OGR,atr_3,atr,3.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,3,3,0,3,-0.0004110605806970347,0.0,-0.0007283225366391055,232,0,0,0,,6,1,5.3903881666922225e-05,-0.10158149933120991,-0.10964461072180559,41.0
OGR,atr_3,atr,3.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,2,2,0,2,-0.005782738225921813,0.0,-0.0015884760947875555,37,1,1,1,-0.0013555333194204893,1,0,,-0.08843582095627933,-0.15609305078207789,37.0
OGR,time_3,time,3.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,77,76,0,47,-0.016788308199271837,0.0,-0.028035488417160286,232,53,53,45,-0.03390949394599604,6,6,0.0031019691660540577,-0.10158149933120991,-0.06543574706128566,1109.0
OGR,time_3,time,3.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,18,18,0,16,-0.014639309809913098,0.0,-0.00407207050388801,37,12,12,11,-0.005207809983000672,1,1,0.0006511189614884055,-0.08843582095627933,-0.09060917524452365,321.0
OGR,time_5,time,5.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,67,66,0,39,-0.01536567415580921,0.0,-0.02577011122329052,232,43,43,41,-0.029671133347609978,6,6,0.0026999029308205826,-0.10158149933120991,-0.08552600607347312,897.0
OGR,time_5,time,5.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,17,17,0,14,-0.01672526322526385,0.0,-0.0046504079524325465,37,11,11,11,-0.00479553649971991,1,1,0.0004235646091025297,-0.08843582095627933,-0.10115179459731923,260.0
OGR,time_8,time,8.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,49,48,1,33,-0.007062361486008282,0.0,-0.012149584277346179,232,25,25,23,-0.016518249017426174,6,5,0.002523010230136266,-0.10158149933120991,-0.08418758198861037,566.0
OGR,time_8,time,8.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,12,12,0,12,-0.00968607206430317,0.0,-0.0027000320813028358,37,6,6,6,-0.0031213066960675663,1,1,0.00044710471452175815,-0.08843582095627933,-0.09971925422224363,166.0
OGR,H1_2,H1,2.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,12,12,0,12,-0.002021772842201042,0.0,-0.0033999690626936303,232,3,3,3,-0.003041566950905144,6,2,0.0008089798532034964,-0.10158149933120991,-0.11145314094491149,162.0
OGR,H1_2,H1,2.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,4,4,0,4,-0.007803237929789258,0.0,-0.0021708390021319313,37,2,2,2,-0.00205279112489798,1,1,0.0004235646091025297,-0.08843582095627933,-0.11750837282331501,93.0
OGR,H2_0,H2,0.0,DISCOVERY,2018-01-01,2021-12-31,0,255,255,0,255,55,38,38,0,27,-0.007457967764135147,0.0,-0.012567206795834222,232,19,19,18,-0.015334560363116277,6,5,0.002089949114962456,-0.10158149933120991,-0.09737719328202893,502.0
OGR,H2_0,H2,0.0,EVALUATION,2022-01-01,2023-12-31,0,44,44,0,44,25,11,11,0,7,-0.010500778194374056,0.0,-0.0029111079824532538,37,6,6,6,-0.003267908796170286,1,1,0.0004287957436401364,-0.08843582095627933,-0.10267946309794033,174.0
