event_id,strategy_fill,entry,symbol_fill,match,account
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300720.SZ,MCB,2019-09-10 09:30:00,300720.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300557.SZ,MCB,2019-09-10 09:30:00,300557.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300132.SZ,MCB,2019-09-10 09:30:00,300132.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300024.SZ,MCB,2019-09-10 09:30:00,300024.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300097.SZ,MCB,2019-09-10 09:30:00,300097.SZ,True,OGR
V29|BULL|V29B|20190909|300124.SZ,ATRDR,2019-09-11 09:30:00,300124.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20190909-300124.SZ,MCB,2019-09-11 09:30:00,300124.SZ,True,OGR
SMV6|2019-09-16|159928.SZ|12,SMV6,2019-09-16 09:30:00,159928.SZ,True,OGR
SMV6|2019-09-16|510180.SH|13,SMV6,2019-09-16 09:30:00,510180.SH,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20191101|603118.SH,ATRDR,2019-11-04 09:30:00,603118.SH,True,OGR
SMV6|2019-11-05|159901.SZ|14,SMV6,2019-11-05 09:30:00,159901.SZ,True,OGR
SMV6|2019-11-05|510300.SH|15,SMV6,2019-11-05 09:30:00,510300.SH,True,OGR
SMV6|2019-11-13|159901.SZ|16,SMV6,2019-11-13 09:30:00,159901.SZ,True,OGR
600733.SH|2019-10-30,OGR,2019-11-18 09:30:00,600733.SH,True,OGR
V29|V27|OAI-20191119-300264.SZ,ATRDR,2019-11-20 09:30:00,300264.SZ,True,OGR
603738.SH|2019-11-01,OGR,2019-11-20 09:30:00,603738.SH,True,OGR
002535.SZ|2019-11-22,OGR,2019-12-09 09:30:00,002535.SZ,True,OGR
SMV6|2019-12-09|159949.SZ|17,SMV6,2019-12-09 09:30:00,159949.SZ,True,OGR
V29|BULL|V29B|20191213|300348.SZ,ATRDR,2019-12-16 09:30:00,300348.SZ,True,OGR
V29|BULL|V29B|20191213|300329.SZ,ATRDR,2019-12-16 09:30:00,300329.SZ,True,OGR
V29|BULL|V29B|20191213|600131.SH,ATRDR,2019-12-16 09:30:00,600131.SH,True,OGR
V29|BULL|V29B|20191213|600012.SH,ATRDR,2019-12-16 09:30:00,600012.SH,True,OGR
V29|BULL|V29B|20191213|002801.SZ,ATRDR,2019-12-16 09:30:00,002801.SZ,True,OGR
V29|BULL|V29B|20191213|600754.SH,ATRDR,2019-12-16 09:30:00,600754.SH,True,OGR
V29|BULL|V29B|20191213|002632.SZ,ATRDR,2019-12-16 09:30:00,002632.SZ,True,OGR
V29|BULL|V29B|20191213|603895.SH,ATRDR,2019-12-16 09:30:00,603895.SH,True,OGR
V29|BULL|V29B|20191213|603602.SH,ATRDR,2019-12-16 09:30:00,603602.SH,True,OGR
V29|BULL|V29B|20191213|601966.SH,ATRDR,2019-12-16 09:30:00,601966.SH,True,OGR
V29|BULL|V29B|20191213|000659.SZ,ATRDR,2019-12-16 09:30:00,000659.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191213-600754.SH,MCB,2019-12-16 09:30:00,600754.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191213-002632.SZ,MCB,2019-12-16 09:30:00,002632.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191213-603895.SH,MCB,2019-12-16 09:30:00,603895.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191213-300329.SZ,MCB,2019-12-16 09:30:00,300329.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191213-000659.SZ,MCB,2019-12-16 09:30:00,000659.SZ,True,OGR
SMV6|2019-12-16|159915.SZ|18,SMV6,2019-12-16 09:30:00,159915.SZ,True,OGR
V29|BULL|V29B|20191216|300295.SZ,ATRDR,2019-12-17 09:30:00,300295.SZ,True,OGR
V29|BULL|V29B|20191216|300286.SZ,ATRDR,2019-12-17 09:30:00,300286.SZ,True,OGR
V29|BULL|V29B|20191216|000712.SZ,ATRDR,2019-12-17 09:30:00,000712.SZ,True,OGR
V29|BULL|V29B|20191216|002452.SZ,ATRDR,2019-12-17 09:30:00,002452.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191216-000712.SZ,MCB,2019-12-17 09:30:00,000712.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191216-300295.SZ,MCB,2019-12-17 09:30:00,300295.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191216-300286.SZ,MCB,2019-12-17 09:30:00,300286.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191216-002452.SZ,MCB,2019-12-17 09:30:00,002452.SZ,True,OGR
SMV6|2019-12-17|512980.SH|19,SMV6,2019-12-17 09:30:00,512980.SH,True,OGR
SMV6|2019-12-17|159901.SZ|20,SMV6,2019-12-17 09:30:00,159901.SZ,True,OGR
V29|BULL|V29B|20191217|000551.SZ,ATRDR,2019-12-18 09:30:00,000551.SZ,True,OGR
SMV6|2019-12-18|159901.SZ|21,SMV6,2019-12-18 09:30:00,159901.SZ,True,OGR
SMV6|2019-12-18|510500.SH|22,SMV6,2019-12-18 09:30:00,510500.SH,True,OGR
V29|BULL|V29B|20191218|300479.SZ,ATRDR,2019-12-19 09:30:00,300479.SZ,True,OGR
V29|BULL|V29B|20191218|600517.SH,ATRDR,2019-12-19 09:30:00,600517.SH,True,OGR
V29|BULL|V29B|20191218|000016.SZ,ATRDR,2019-12-19 09:30:00,000016.SZ,True,OGR
V29|BULL|V29B|20191218|002056.SZ,ATRDR,2019-12-19 09:30:00,002056.SZ,True,OGR
V29|BULL|V29B|20191218|603898.SH,ATRDR,2019-12-19 09:30:00,603898.SH,True,OGR
V29|BULL|V29B|20191218|002514.SZ,ATRDR,2019-12-19 09:30:00,002514.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191218-600517.SH,MCB,2019-12-19 09:30:00,600517.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191218-300479.SZ,MCB,2019-12-19 09:30:00,300479.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191218-002056.SZ,MCB,2019-12-19 09:30:00,002056.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191218-603898.SH,MCB,2019-12-19 09:30:00,603898.SH,True,OGR
V29|BULL|V29B|20191219|300155.SZ,ATRDR,2019-12-20 09:30:00,300155.SZ,True,OGR
V29|BULL|V29B|20191219|300005.SZ,ATRDR,2019-12-20 09:30:00,300005.SZ,True,OGR
V29|BULL|V29B|20191219|300257.SZ,ATRDR,2019-12-20 09:30:00,300257.SZ,True,OGR
V29|BULL|V29B|20191219|603717.SH,ATRDR,2019-12-20 09:30:00,603717.SH,True,OGR
V29|BULL|V29B|20191219|603608.SH,ATRDR,2019-12-20 09:30:00,603608.SH,True,OGR
V29|BULL|V29B|20191219|600261.SH,ATRDR,2019-12-20 09:30:00,600261.SH,True,OGR
V29|BULL|V29B|20191219|002928.SZ,ATRDR,2019-12-20 09:30:00,002928.SZ,True,OGR
V29|BULL|V29B|20191219|002667.SZ,ATRDR,2019-12-20 09:30:00,002667.SZ,True,OGR
V29|BULL|V29B|20191219|002278.SZ,ATRDR,2019-12-20 09:30:00,002278.SZ,True,OGR
V29|BULL|V29B|20191219|002706.SZ,ATRDR,2019-12-20 09:30:00,002706.SZ,True,OGR
V29|BULL|V29B|20191219|002729.SZ,ATRDR,2019-12-20 09:30:00,002729.SZ,True,OGR
V29|BULL|V29B|20191219|000882.SZ,ATRDR,2019-12-20 09:30:00,000882.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-603717.SH,MCB,2019-12-20 09:30:00,603717.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-300155.SZ,MCB,2019-12-20 09:30:00,300155.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-603608.SH,MCB,2019-12-20 09:30:00,603608.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-300005.SZ,MCB,2019-12-20 09:30:00,300005.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-002928.SZ,MCB,2019-12-20 09:30:00,002928.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-300257.SZ,MCB,2019-12-20 09:30:00,300257.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-002667.SZ,MCB,2019-12-20 09:30:00,002667.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-002278.SZ,MCB,2019-12-20 09:30:00,002278.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-002729.SZ,MCB,2019-12-20 09:30:00,002729.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20191219-000882.SZ,MCB,2019-12-20 09:30:00,000882.SZ,True,OGR
V29|BULL|V29B|20191220|002163.SZ,ATRDR,2019-12-23 09:30:00,002163.SZ,True,OGR
V29|BULL|V29B|20191220|000151.SZ,ATRDR,2019-12-23 09:30:00,000151.SZ,True,OGR
V29|BULL|V29B|20191220|002127.SZ,ATRDR,2019-12-23 09:30:00,002127.SZ,True,OGR
V29|BULL|V29B|20191226|300658.SZ,ATRDR,2019-12-27 09:30:00,300658.SZ,True,OGR
V29|BULL|V29B|20191230|300594.SZ,ATRDR,2019-12-31 09:30:00,300594.SZ,True,OGR
V29|BULL|V29B|20191230|300677.SZ,ATRDR,2019-12-31 09:30:00,300677.SZ,True,OGR
V29|BULL|V29B|20191230|000568.SZ,ATRDR,2019-12-31 09:30:00,000568.SZ,True,OGR
V29|BULL|V29B|20191230|002329.SZ,ATRDR,2019-12-31 09:30:00,002329.SZ,True,OGR
V29|BULL|V29B|20191230|603733.SH,ATRDR,2019-12-31 09:30:00,603733.SH,True,OGR
V29|BULL|V29B|20191230|000488.SZ,ATRDR,2019-12-31 09:30:00,000488.SZ,True,OGR
V29|BULL|V29B|20191230|002521.SZ,ATRDR,2019-12-31 09:30:00,002521.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-000568.SZ,MCB,2019-12-31 09:30:00,000568.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-002329.SZ,MCB,2019-12-31 09:30:00,002329.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-603733.SH,MCB,2019-12-31 09:30:00,603733.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-000488.SZ,MCB,2019-12-31 09:30:00,000488.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-002521.SZ,MCB,2019-12-31 09:30:00,002521.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-300677.SZ,MCB,2019-12-31 09:30:00,300677.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-603856.SH,MCB,2019-12-31 09:30:00,603856.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-000619.SZ,MCB,2019-12-31 09:30:00,000619.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20191230-603871.SH,MCB,2019-12-31 09:30:00,603871.SH,True,OGR
V29|BULL|V29B|20200103|002772.SZ,ATRDR,2020-01-06 09:30:00,002772.SZ,True,OGR
V29|BULL|V29B|20200107|603609.SH,ATRDR,2020-01-08 09:30:00,603609.SH,True,OGR
V29|BULL|V29B|20200113|300755.SZ,ATRDR,2020-01-14 09:30:00,300755.SZ,True,OGR
V29|BULL|V29B|20200113|600702.SH,ATRDR,2020-01-14 09:30:00,600702.SH,True,OGR
V29|BULL|V29B|20200113|000858.SZ,ATRDR,2020-01-14 09:30:00,000858.SZ,True,OGR
V29|BULL|V29B|20200113|603589.SH,ATRDR,2020-01-14 09:30:00,603589.SH,True,OGR
V29|V27|OAI-20200210-300106.SZ,ATRDR,2020-02-11 09:30:00,300106.SZ,True,OGR
V29|V27|OAI-20200210-300761.SZ,ATRDR,2020-02-11 09:30:00,300761.SZ,True,OGR
V29|V27|OAI-20200210-300340.SZ,ATRDR,2020-02-11 09:30:00,300340.SZ,True,OGR
V29|V27|OAI-20200210-000800.SZ,ATRDR,2020-02-11 09:30:00,000800.SZ,True,OGR
V29|V27|OAI-20200210-603787.SH,ATRDR,2020-02-11 09:30:00,603787.SH,True,OGR
V29|V27|OAI-20200210-002157.SZ,ATRDR,2020-02-11 09:30:00,002157.SZ,True,OGR
V29|V27|OAI-20200210-000619.SZ,ATRDR,2020-02-11 09:30:00,000619.SZ,True,OGR
V29|V27|OAI-20200210-002046.SZ,ATRDR,2020-02-11 09:30:00,002046.SZ,True,OGR
V29|V27|OAI-20200210-000586.SZ,ATRDR,2020-02-11 09:30:00,000586.SZ,True,OGR
V29|V27|OAI-20200210-000935.SZ,ATRDR,2020-02-11 09:30:00,000935.SZ,True,OGR
V29|V27|OAI-20200210-002746.SZ,ATRDR,2020-02-11 09:30:00,002746.SZ,True,OGR
V29|V27|OAI-20200210-002100.SZ,ATRDR,2020-02-11 09:30:00,002100.SZ,True,OGR
V29|V27|OAI-20200210-603363.SH,ATRDR,2020-02-11 09:30:00,603363.SH,True,OGR
V29|V27|OAI-20200211-300649.SZ,ATRDR,2020-02-12 09:30:00,300649.SZ,True,OGR
603101.SH|2020-01-22,OGR,2020-02-18 09:30:00,603101.SH,True,OGR
603333.SH|2020-02-03,OGR,2020-02-18 09:30:00,603333.SH,True,OGR
603085.SH|2020-01-23,OGR,2020-02-18 09:30:00,603085.SH,True,OGR
002565.SZ|2020-01-23,OGR,2020-02-18 09:30:00,002565.SZ,True,OGR
603121.SH|2020-01-20,OGR,2020-02-18 09:30:00,603121.SH,True,OGR
002234.SZ|2020-01-22,OGR,2020-02-18 09:30:00,002234.SZ,True,OGR
V29|BULL|V29B|20200302|002088.SZ,ATRDR,2020-03-03 09:30:00,002088.SZ,True,OGR
V29|BULL|V29B|20200302|002034.SZ,ATRDR,2020-03-03 09:30:00,002034.SZ,True,OGR
V29|BULL|V29B|20200302|603922.SH,ATRDR,2020-03-03 09:30:00,603922.SH,True,OGR
V29|BULL|V29B|20200302|600523.SH,ATRDR,2020-03-03 09:30:00,600523.SH,True,OGR
V29|BULL|V29B|20200302|002758.SZ,ATRDR,2020-03-03 09:30:00,002758.SZ,True,OGR
V29|BULL|V29B|20200302|000019.SZ,ATRDR,2020-03-03 09:30:00,000019.SZ,True,OGR
V29|BULL|V29B|20200303|300151.SZ,ATRDR,2020-03-04 09:30:00,300151.SZ,True,OGR
V29|BULL|V29B|20200303|000014.SZ,ATRDR,2020-03-04 09:30:00,000014.SZ,True,OGR
V29|BULL|V29B|20200303|603909.SH,ATRDR,2020-03-04 09:30:00,603909.SH,True,OGR
V29|BULL|V29B|20200303|600790.SH,ATRDR,2020-03-04 09:30:00,600790.SH,True,OGR
V29|BULL|V29B|20200303|002682.SZ,ATRDR,2020-03-04 09:30:00,002682.SZ,True,OGR
V29|BULL|V29B|20200303|603116.SH,ATRDR,2020-03-04 09:30:00,603116.SH,True,OGR
V29|BULL|V29B|20200303|600874.SH,ATRDR,2020-03-04 09:30:00,600874.SH,True,OGR
V29|BULL|V29B|20200303|002337.SZ,ATRDR,2020-03-04 09:30:00,002337.SZ,True,OGR
V29|BULL|V29B|20200303|600987.SH,ATRDR,2020-03-04 09:30:00,600987.SH,True,OGR
V29|BULL|V29B|20200303|603306.SH,ATRDR,2020-03-04 09:30:00,603306.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-000014.SZ,MCB,2020-03-04 09:30:00,000014.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-603909.SH,MCB,2020-03-04 09:30:00,603909.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-600790.SH,MCB,2020-03-04 09:30:00,600790.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-002682.SZ,MCB,2020-03-04 09:30:00,002682.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-603116.SH,MCB,2020-03-04 09:30:00,603116.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-600874.SH,MCB,2020-03-04 09:30:00,600874.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-002337.SZ,MCB,2020-03-04 09:30:00,002337.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-300151.SZ,MCB,2020-03-04 09:30:00,300151.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-600987.SH,MCB,2020-03-04 09:30:00,600987.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200303-603306.SH,MCB,2020-03-04 09:30:00,603306.SH,True,OGR
V29|BULL|V29B|20200304|300283.SZ,ATRDR,2020-03-05 09:30:00,300283.SZ,True,OGR
V29|BULL|V29B|20200304|600248.SH,ATRDR,2020-03-05 09:30:00,600248.SH,True,OGR
V29|BULL|V29B|20200304|002615.SZ,ATRDR,2020-03-05 09:30:00,002615.SZ,True,OGR
V29|BULL|V29B|20200304|601996.SH,ATRDR,2020-03-05 09:30:00,601996.SH,True,OGR
V29|BULL|V29B|20200304|002482.SZ,ATRDR,2020-03-05 09:30:00,002482.SZ,True,OGR
V29|BULL|V29B|20200304|002620.SZ,ATRDR,2020-03-05 09:30:00,002620.SZ,True,OGR
V29|BULL|V29B|20200304|600963.SH,ATRDR,2020-03-05 09:30:00,600963.SH,True,OGR
V29|BULL|V29B|20200304|002521.SZ,ATRDR,2020-03-05 09:30:00,002521.SZ,True,OGR
V29|BULL|V29B|20200304|600433.SH,ATRDR,2020-03-05 09:30:00,600433.SH,True,OGR
V29|BULL|V29B|20200304|002344.SZ,ATRDR,2020-03-05 09:30:00,002344.SZ,True,OGR
V29|BULL|V29B|20200304|000882.SZ,ATRDR,2020-03-05 09:30:00,000882.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-002615.SZ,MCB,2020-03-05 09:30:00,002615.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-601996.SH,MCB,2020-03-05 09:30:00,601996.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-002482.SZ,MCB,2020-03-05 09:30:00,002482.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-002620.SZ,MCB,2020-03-05 09:30:00,002620.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-600963.SH,MCB,2020-03-05 09:30:00,600963.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-002521.SZ,MCB,2020-03-05 09:30:00,002521.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-600433.SH,MCB,2020-03-05 09:30:00,600433.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-002344.SZ,MCB,2020-03-05 09:30:00,002344.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-000882.SZ,MCB,2020-03-05 09:30:00,000882.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-601518.SH,MCB,2020-03-05 09:30:00,601518.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200304-300283.SZ,MCB,2020-03-05 09:30:00,300283.SZ,True,OGR
V29|BULL|V29B|20200305|300640.SZ,ATRDR,2020-03-06 09:30:00,300640.SZ,True,OGR
V29|BULL|V29B|20200305|300746.SZ,ATRDR,2020-03-06 09:30:00,300746.SZ,True,OGR
V29|BULL|V29B|20200305|300092.SZ,ATRDR,2020-03-06 09:30:00,300092.SZ,True,OGR
V29|BULL|V29B|20200305|300243.SZ,ATRDR,2020-03-06 09:30:00,300243.SZ,True,OGR
V29|BULL|V29B|20200305|603323.SH,ATRDR,2020-03-06 09:30:00,603323.SH,True,OGR
V29|BULL|V29B|20200305|000929.SZ,ATRDR,2020-03-06 09:30:00,000929.SZ,True,OGR
V29|BULL|V29B|20200305|600926.SH,ATRDR,2020-03-06 09:30:00,600926.SH,True,OGR
V29|BULL|V29B|20200305|002142.SZ,ATRDR,2020-03-06 09:30:00,002142.SZ,True,OGR
V29|BULL|V29B|20200305|600106.SH,ATRDR,2020-03-06 09:30:00,600106.SH,True,OGR
V29|BULL|V29B|20200305|600743.SH,ATRDR,2020-03-06 09:30:00,600743.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-603323.SH,MCB,2020-03-06 09:30:00,603323.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-000929.SZ,MCB,2020-03-06 09:30:00,000929.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600926.SH,MCB,2020-03-06 09:30:00,600926.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-002142.SZ,MCB,2020-03-06 09:30:00,002142.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600743.SH,MCB,2020-03-06 09:30:00,600743.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600792.SH,MCB,2020-03-06 09:30:00,600792.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600097.SH,MCB,2020-03-06 09:30:00,600097.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600386.SH,MCB,2020-03-06 09:30:00,600386.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-000417.SZ,MCB,2020-03-06 09:30:00,000417.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-600519.SH,MCB,2020-03-06 09:30:00,600519.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-300640.SZ,MCB,2020-03-06 09:30:00,300640.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-300746.SZ,MCB,2020-03-06 09:30:00,300746.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-300092.SZ,MCB,2020-03-06 09:30:00,300092.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200305-300243.SZ,MCB,2020-03-06 09:30:00,300243.SZ,True,OGR
V29|BULL|V29B|20200306|300257.SZ,ATRDR,2020-03-09 09:30:00,300257.SZ,True,OGR
V29|BULL|V29B|20200306|300272.SZ,ATRDR,2020-03-09 09:30:00,300272.SZ,True,OGR
V29|BULL|V29B|20200306|002251.SZ,ATRDR,2020-03-09 09:30:00,002251.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200306-002251.SZ,MCB,2020-03-09 09:30:00,002251.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200306-600785.SH,MCB,2020-03-09 09:30:00,600785.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200306-600012.SH,MCB,2020-03-09 09:30:00,600012.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200306-300257.SZ,MCB,2020-03-09 09:30:00,300257.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20200306-300272.SZ,MCB,2020-03-09 09:30:00,300272.SZ,True,OGR
601601.SH|2020-03-09,OGR,2020-03-25 09:30:00,601601.SH,True,OGR
603888.SH|2020-03-09,OGR,2020-03-25 09:30:00,603888.SH,True,OGR
V29|V27|OAI-20200325-300081.SZ,ATRDR,2020-03-26 09:30:00,300081.SZ,True,OGR
V29|V27|OAI-20200325-601601.SH,ATRDR,2020-03-26 09:30:00,601601.SH,True,OGR
V29|V27|OAI-20200325-601628.SH,ATRDR,2020-03-26 09:30:00,601628.SH,True,OGR
V29|V27|OAI-20200325-002829.SZ,ATRDR,2020-03-26 09:30:00,002829.SZ,True,OGR
V29|V27|OAI-20200325-603259.SH,ATRDR,2020-03-26 09:30:00,603259.SH,True,OGR
V29|V27|OAI-20200325-603583.SH,ATRDR,2020-03-26 09:30:00,603583.SH,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200407|002563.SZ,ATRDR,2020-04-08 09:30:00,002563.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200409|000915.SZ,ATRDR,2020-04-10 09:30:00,000915.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200410|002489.SZ,ATRDR,2020-04-13 09:30:00,002489.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH,ATRDR,2020-04-21 09:30:00,600753.SH,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|000738.SZ,ATRDR,2020-04-21 09:30:00,000738.SZ,True,OGR
V29|BULL|V29B|20200421|300486.SZ,ATRDR,2020-04-22 09:30:00,300486.SZ,True,OGR
V29|BULL|V29B|20200421|002682.SZ,ATRDR,2020-04-22 09:30:00,002682.SZ,True,OGR
V29|BULL|V29B|20200421|603985.SH,ATRDR,2020-04-22 09:30:00,603985.SH,True,OGR
V29|BULL|V29B|20200421|603903.SH,ATRDR,2020-04-22 09:30:00,603903.SH,True,OGR
V29|BULL|V29B|20200421|601199.SH,ATRDR,2020-04-22 09:30:00,601199.SH,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200423|002406.SZ,ATRDR,2020-04-24 09:30:00,002406.SZ,True,OGR
300691.SZ|2020-04-10,OGR,2020-05-06 09:30:00,300691.SZ,True,OGR
V29|BULL|V29B|20200601|300494.SZ,ATRDR,2020-06-02 09:30:00,300494.SZ,True,OGR
V29|BULL|V29B|20200601|300557.SZ,ATRDR,2020-06-02 09:30:00,300557.SZ,True,OGR
V29|BULL|V29B|20200601|300012.SZ,ATRDR,2020-06-02 09:30:00,300012.SZ,True,OGR
V29|BULL|V29B|20200601|300049.SZ,ATRDR,2020-06-02 09:30:00,300049.SZ,True,OGR
V29|BULL|V29B|20200601|002712.SZ,ATRDR,2020-06-02 09:30:00,002712.SZ,True,OGR
V29|BULL|V29B|20200601|600570.SH,ATRDR,2020-06-02 09:30:00,600570.SH,True,OGR
V29|BULL|V29B|20200601|002517.SZ,ATRDR,2020-06-02 09:30:00,002517.SZ,True,OGR
V29|BULL|V29B|20200601|600960.SH,ATRDR,2020-06-02 09:30:00,600960.SH,True,OGR
V29|BULL|V29B|20200601|600480.SH,ATRDR,2020-06-02 09:30:00,600480.SH,True,OGR
V29|BULL|V29B|20200601|603768.SH,ATRDR,2020-06-02 09:30:00,603768.SH,True,OGR
V29|BULL|V29B|20200601|600113.SH,ATRDR,2020-06-02 09:30:00,600113.SH,True,OGR
V29|BULL|V29B|20200601|600814.SH,ATRDR,2020-06-02 09:30:00,600814.SH,True,OGR
V29|BULL|V29B|20200601|002561.SZ,ATRDR,2020-06-02 09:30:00,002561.SZ,True,OGR
V29|BULL|V29B|20200601|600785.SH,ATRDR,2020-06-02 09:30:00,600785.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20200601-002517.SZ,MCB,2020-06-02 09:30:00,002517.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20200601-300494.SZ,MCB,2020-06-02 09:30:00,300494.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20200601-600960.SH,MCB,2020-06-02 09:30:00,600960.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20200601-603768.SH,MCB,2020-06-02 09:30:00,603768.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20200601-600113.SH,MCB,2020-06-02 09:30:00,600113.SH,True,OGR
