year,dimension,score,n,ir20,ir40,ir60,persistent_excess_score,mfe20,mfe40,mfe60,mae20,mae40,mae60,future_dd60
2020,retention,0.0,36,0.032483136207482693,0.0009370505792324081,0.011590795251856915,0.48538977084032564,0.20488803343702613,0.2515030405353525,0.33153258488268944,-0.09122428972638291,-0.11065178142102886,-0.12481063461572155,-0.2163432683566588
2020,retention,1.0,33,0.025503595634301286,0.022427251968900427,0.020905691846880327,0.47209409301655425,0.13832711815865115,0.24898811103062982,0.28144537707736644,-0.11917707670558925,-0.15032865256724354,-0.16850791624257197,-0.23767153992291726
2020,retention,2.0,17,0.07312935788240052,0.029590655291011667,0.03809101467294064,0.5637207930673345,0.22502209950644259,0.31777156380696225,0.38956272801515557,-0.09385322493057688,-0.12557370774552382,-0.1886497334187316,-0.29389499697853216
2020,quieting,-2.0,14,0.03679605344247204,0.02471567141066527,0.07271463554765836,0.5480707549400265,0.1976405673621787,0.2377292757191289,0.3563352887331025,-0.08727294439687237,-0.1082591281266658,-0.11358073567492398,-0.21500758346359974
2020,quieting,-1.0,25,0.03617733558029545,-0.0015350426126414685,0.023241138282370604,0.5030100374334391,0.16918542093508698,0.23049736249420977,0.29128847832234805,-0.12830025213666021,-0.14655528733717094,-0.16240125459656007,-0.22316980238948247
2020,quieting,0.0,72,0.042493636847738075,0.042347305584422665,0.056818112091275075,0.5274279368166308,0.19811208496495938,0.2950916846155426,0.3511807127828518,-0.08204443232044996,-0.10842157277778347,-0.12883610627065353,-0.2226543015166829
2020,quieting,1.0,24,-0.03087066527054412,-0.019813501573787157,-0.062377425495878096,0.4076913475337518,0.09058247893005826,0.15175295833989047,0.1636208361552432,-0.12344334405151258,-0.15211186801749105,-0.1830336179749665,-0.23704748615168744
2020,spike_distribution,-2.0,21,0.04156629050713018,0.09000597089049374,0.09669581922880319,0.5537471540086765,0.1573373533560273,0.28193296810248303,0.31018744233101697,-0.09108396619682772,-0.10996645139238606,-0.12661368739969897,-0.21797785475423379
2020,spike_distribution,-1.0,37,0.011080658143003684,-0.020401006841763804,-0.03168894793356049,0.431816057318349,0.208550359727827,0.2482557716894102,0.27435502029621545,-0.1107633795331975,-0.14304897951610107,-0.16098901730080994,-0.2505169527721914
2020,spike_distribution,0.0,48,0.02195985586569112,0.02036797853312135,0.04821630865558635,0.5135349578280991,0.1609111097770061,0.23287926355704827,0.3182433425826278,-0.08684908324954262,-0.10575779604774797,-0.11365981037007533,-0.1831105165197308
2020,spike_distribution,1.0,28,0.044742315080041825,0.03623595831940822,0.05957411265343514,0.5615785716243163,0.16366929673802172,0.2681883337017198,0.3341529488101123,-0.11096227872618636,-0.13147885719531574,-0.15920059858061683,-0.24484211196442435
2020,spike_distribution,2.0,1,0.14848966851086215,-0.24643263934754564,-0.6476998866302442,0.027882960413080894,0.10773176987907584,0.18578233785269282,0.18578233785269282,-0.012458776108464575,-0.2766581165262003,-0.7903994137046536,-0.818054474708171
2020,volume_alignment,-1.0,11,-0.01753182438159986,0.019682242925335037,0.035290233745507334,0.40659459452505314,0.14742917380409182,0.26684293015824584,0.30265900438596033,-0.10152616381451103,-0.13170103459315738,-0.13724131911841697,-0.221067074659741
2020,volume_alignment,0.0,16,0.0021438141002096504,-0.017605477584692757,0.03940923871277838,0.4731406578816806,0.15811926592428222,0.19920935358545083,0.2595906994666972,-0.10642841978177689,-0.14472496936363732,-0.1585391316415004,-0.22986490144895283
2020,volume_alignment,1.0,106,0.034760835657114374,0.02795977016689785,0.03208661691931314,0.5187187079154624,0.17928197117524028,0.25884284743472613,0.31390915410213754,-0.09808820572202251,-0.11816852108097306,-0.13596955008308892,-0.2193013937998205
2020,volume_alignment,2.0,2,0.10606224359309904,-0.008713684886978143,-0.1135212853275071,0.49033559584116243,0.13956748351857884,0.20967624885529834,0.3628734069370041,-0.04108729213948992,-0.1731869623483578,-0.43005761093758443,-0.47703830892387594
2020,rejection,-1.0,8,-0.03177074265663484,-0.04573896433516324,0.022078486127927455,0.3999155859549528,0.13153823610403445,0.148430801765659,0.18896411577990385,-0.13170020625668805,-0.17016450480618403,-0.18236037423434845,-0.2420284256274371
2020,rejection,0.0,125,0.028818013548683068,0.025049247714220797,0.02405585839587889,0.506945483963967,0.1761042303631168,0.2560166124011251,0.30294696028055923,-0.09728122653338489,-0.12146413878024066,-0.14214456391784935,-0.22322287601135588
2020,rejection,1.0,2,0.19506913595688605,0.05794052457226194,0.5046345124444659,0.7200675567341598,0.18465919701213795,0.39489662531679315,1.0513672135520864,-0.0427059712774,-0.04610733182161758,-0.04610733182161758,-0.2352568493150684
2020,context,-2.0,11,0.01919058641348231,0.001229569666318557,0.0011290478514196613,0.4055264269493273,0.2738005202515334,0.33473966046493336,0.39255907493843123,-0.09210059998226235,-0.12543149150973604,-0.1356144466861164,-0.24469497492682113
2020,context,-1.0,33,0.01635080781413249,0.032648442524802826,0.013413614139259827,0.51317684752078,0.1739659585131788,0.2626885301608109,0.27893551950290285,-0.09130162322184011,-0.10746155058517039,-0.11599295898102197,-0.2014558941411616
2020,context,0.0,32,0.020457256270279636,-0.008902227234476203,0.03569809542970474,0.5101406211458621,0.1448026981127408,0.19235155691351466,0.28553585313670093,-0.09756996645034394,-0.11424284324535877,-0.13054543738159852,-0.19903912888015157
2020,context,1.0,30,0.02134840015057382,0.05678275556878131,0.0609149360011334,0.520183724205023,0.1379370137959944,0.23160343958378302,0.2841611533450415,-0.11092513456759653,-0.14348311769271105,-0.15896402327809536,-0.22793408352530944
2020,context,2.0,29,0.05836092105742195,0.012813449432159275,0.02648356160867133,0.5062761044536965,0.203799102450236,0.29396915330112067,0.3550970179230721,-0.0973487510247209,-0.1293208951404227,-0.1742505825094541,-0.2676771291135045
2021,direction,-2.0,44,-0.00707768790111664,0.008367948702798859,0.007610268559889419,0.47219750681910727,0.10395983812438851,0.16151427789312078,0.22791507025109456,-0.10773386368785455,-0.1260594765996817,-0.13635911916224222,-0.18241358189869442
2021,direction,-1.0,36,0.01549465926443469,0.035230122132171054,0.06777815789592101,0.5112562337346014,0.13445135946683295,0.24083811752710263,0.33813657131010305,-0.08500755952873919,-0.109782243020142,-0.12315043888083155,-0.18812756393413924
2021,direction,0.0,15,0.023507006233718465,0.07187010228203254,0.1067388896196392,0.5642644506170319,0.13821150353589112,0.2530404904209051,0.3125548746750973,-0.06515724413648832,-0.08688301289588442,-0.11393301651179753,-0.18323735125445076
2021,direction,1.0,28,0.025808736922306168,-0.031941478445094665,-0.021707705789115368,0.45406085418306386,0.16349943730910582,0.20129423167190066,0.23137439251342115,-0.0990155096207012,-0.12911923257372324,-0.15029724593706728,-0.22658452230262063
2021,direction,2.0,12,0.08180265922643917,0.08438245641287312,0.1423686338233712,0.608895195263318,0.24420340625076128,0.35560181314846245,0.4340678163269691,-0.08679919816935705,-0.1271109992554594,-0.13833950792773086,-0.23381804700915576
2021,turn,-2.0,26,-0.0029700268231819056,0.03417655378528157,0.02610413737047931,0.5335157178778609,0.0978017289022589,0.1808762432578719,0.23101291428446077,-0.09577797759231257,-0.11023912527643201,-0.11419460343092745,-0.1720313665067234
2021,turn,-1.0,44,0.025867397387958777,0.04037121787852111,0.07805219289207489,0.4972876678807795,0.14048641572802606,0.22556325960574009,0.31707627755295503,-0.0920354255620917,-0.11373403267190776,-0.1283517808318753,-0.19109293220945106
2021,turn,0.0,20,0.009037210053031852,0.028646700472644504,0.09467845608829303,0.5320664352638258,0.10372269777721402,0.20357481663069382,0.31533768571463056,-0.08809521073827803,-0.11407332427119274,-0.13751964657059648,-0.1758711488712299
2021,turn,1.0,33,-0.0006333913347767063,-0.020509877923877005,-0.022420822718447864,0.4623212128626123,0.16115759512707625,0.22517325236740054,0.26116593121826925,-0.09454138382933357,-0.12612608947379245,-0.14604199317228256,-0.2229374566524265
2021,turn,2.0,12,0.09020700243647288,0.022643477613868684,0.01748922150227201,0.5013610793921708,0.23993147106265597,0.27884072092383533,0.3078231780346878,-0.09753245262447696,-0.1357126069057465,-0.15202437666602753,-0.24518914743552053
2021,retention,-2.0,36,0.018286808030889903,0.0487640924821628,0.04598600576919102,0.5407603981330339,0.12766250914987093,0.19836437165388127,0.2651487878809762,-0.09403648339771814,-0.10262429422034008,-0.10340075556670476,-0.16435987775461355
2021,retention,-1.0,44,0.0005511512849093153,0.005691631236378286,0.04686303599361516,0.4632898532241429,0.12203566197306945,0.20862939498839547,0.30233275399579007,-0.09461681029274714,-0.12902162149127402,-0.15152909798617326,-0.20333731544420372
2021,retention,0.0,16,-0.015230866804831968,0.010124122445909954,0.018442599939928757,0.4762382451832651,0.0871202513492864,0.1851857740102048,0.24529370478231052,-0.09555819662919382,-0.11445497181733069,-0.14040540278822633,-0.1939283702636304
2021,retention,1.0,29,0.040417448111084144,0.012088998821290218,0.04658127693059783,0.5260167230526587,0.18169874649345982,0.25485563449008264,0.30312204485418176,-0.0824556857536122,-0.11247158810615873,-0.12317561185034401,-0.20749937911639488
2021,retention,2.0,10,0.06922832319259611,0.03142477256931418,0.011314826753196297,0.4939902967916602,0.23674723648722212,0.28012715157765533,0.30135634478196055,-0.11233463666388739,-0.14783118739749443,-0.18023225718316177,-0.2713399965266986
2021,quieting,-2.0,1,0.11576102987897025,0.14397131518513306,0.28160717349580017,0.9073492462311558,0.11507167764432413,0.34831460674157233,0.4912824486633083,-0.14374273537388604,-0.14374273537388604,-0.14374273537388604,-0.1374382956612108
2021,quieting,-1.0,21,-0.016868715433866154,-0.027805164250933607,-0.00935000238049008,0.3898505359593732,0.1425831498400615,0.21364290033821934,0.2537146105913841,-0.11232537351774081,-0.1428009537800291,-0.17626419991616857,-0.2424274996722022
2021,quieting,0.0,68,0.017784233279837035,0.00938604244791932,0.009611541110811377,0.5013000540520138,0.14910526974958185,0.21508832840457145,0.25472076681252936,-0.09419550075554219,-0.12046838752413305,-0.12943792310508712,-0.20040969059294966
2021,quieting,1.0,44,0.026986697179607253,0.04730765719467486,0.08002921716062605,0.5339858664103586,0.12631059583650278,0.21537912349891133,0.31729605573159486,-0.08295712636329998,-0.103961773525742,-0.12112675688604352,-0.17576738803231506
2021,spike_distribution,-2.0,6,0.07680404144706718,0.10953442040131416,0.1423585535049128,0.5518463703883436,0.1857916127619713,0.28999487877001345,0.36755013969101363,-0.08105103639150435,-0.11720892713747505,-0.1608345235043936,-0.21462084657754488
2021,spike_distribution,-1.0,25,0.039646194810593303,0.0824103672501208,0.1432291252842985,0.630193399569305,0.1336101123647666,0.2601926149753757,0.38794014849997116,-0.07748320576949894,-0.10496895567940097,-0.11338036805806852,-0.19962122319859746
2021,spike_distribution,0.0,35,0.047850247809719935,0.02370672436745757,0.00402546404490514,0.4968339290850053,0.19608328755139512,0.2774912908861278,0.3042936193980408,-0.08782200769778084,-0.12164314398086987,-0.13675958045583061,-0.22449425310743854
2021,spike_distribution,1.0,69,-0.011934299831439088,-0.010354308726352134,0.013054869482021513,0.45233662325347224,0.11127770928973513,0.16694040914728125,0.232213309203782,-0.10282302641667575,-0.1211261727759249,-0.13658706686179803,-0.18205766441131915
2021,volume_alignment,-1.0,12,-0.0372057856741908,0.02452468237471191,0.0648592682145965,0.5033795187326565,0.051304666390514085,0.21144135365484618,0.305256436861716,-0.10821079964521509,-0.13994841057171448,-0.14811512859605738,-0.18187818513367504
2021,volume_alignment,0.0,20,-0.037599454262469016,-0.06128221755793852,-0.09736062493209566,0.3511699406795151,0.08317646816849412,0.12375121961011896,0.1498947025132549,-0.11018451299103826,-0.1352952237289179,-0.15382712304653942,-0.20083927138542598
2021,volume_alignment,1.0,97,0.03167528847424994,0.028618290473871495,0.050002916168970304,0.5224116129807984,0.15703151674400082,0.23007726852964647,0.2883840906253231,-0.08834643244150103,-0.11350767899524784,-0.1299950733619749,-0.20006146270248043
2021,volume_alignment,2.0,5,0.05684321520736881,0.08704493112728535,0.1157491771569725,0.5880225602902155,0.2589799799678346,0.32153751917417933,0.4934199566525024,-0.09723187764391283,-0.10264017751004398,-0.10264017751004398,-0.19695085821333508
2021,rejection,-1.0,3,-0.04192863772199701,0.03001951649661014,0.16913681830247992,0.5491331122395836,0.06478993297026665,0.3365035479937406,0.5003966457817731,-0.08601959698760546,-0.15411124898032946,-0.18306079405890677,-0.23804801081198054
2021,rejection,0.0,131,0.018245510656300423,0.02122690671895582,0.03821535759773181,0.5003030242426392,0.14143486011687764,0.2152107969346592,0.28029059334237477,-0.0940665151102221,-0.117395953517739,-0.1325186040595813,-0.1961967304051665
2021,rejection,1.0,1,0.03889512110877205,-0.03802957526942037,-0.03706561124220356,0.4792322215229704,0.2737430167597761,0.2737430167597761,0.35754189944133996,-0.011173184357542332,-0.10148975791433945,-0.10148975791433945,-0.28161764705882397
2021,context,-2.0,37,0.001042321437804125,0.03472524906113257,0.036835536818625635,0.5300503457213457,0.10807771661662405,0.18926799791066987,0.26862219559171446,-0.09537732206620111,-0.1087094893446546,-0.11566522789585064,-0.1700975418641668
2021,context,-1.0,44,0.000598997265100619,0.0101345647938991,0.03761656524103137,0.4746119103194186,0.12088980754246835,0.1988864199609486,0.27316897327205947,-0.0923098228179983,-0.11516043140150195,-0.13350974912622413,-0.18636381413262762
2021,context,0.0,22,-0.0015191078196778306,-0.01835653724457254,-0.026845700934767982,0.4421692441528531,0.13682063228393473,0.1912763522440122,0.21892138968216293,-0.09733602329191356,-0.1391796219505064,-0.15350305963322536,-0.22495633698375644
2021,context,1.0,17,0.004868283639976754,0.016961656805401036,0.10962838660070444,0.48730387877058223,0.11094218649530489,0.2007068995882788,0.30668956865196373,-0.09994601932188324,-0.12119213607510222,-0.13332060138469579,-0.17696364148080268
2021,context,2.0,15,0.14593392541388425,0.08116628945992899,0.07902905362843292,0.6106434385213718,0.31879875757540677,0.40679017438905457,0.4392233509121824,-0.07739183289493161,-0.11541102213819686,-0.14753662284833927,-0.28309967819636656
