economic_opportunity_id,strategy_label,parent_opportunity_id,symbol,decision_at,signal_at,variant_type,bull_eligible,mcb_confirmed,ogr_eligible,ifcgr_pass,atrdr_route,smv6_opportunity,lineage_evidence
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-002733.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-002733.SZ,002733.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300399.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300399.SZ,300399.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300864.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300864.SZ,300864.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300900.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-300900.SZ,300900.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-301217.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-301217.SZ,301217.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-301238.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-301238.SZ,301238.SZ,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600283.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600283.SH,600283.SH,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600313.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600313.SH,600313.SH,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600428.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600428.SH,600428.SH,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600815.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-600815.SH,600815.SH,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-601717.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-601717.SH,601717.SH,2023-01-31 15:00:00,2023-01-31 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300053.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300053.SZ,300053.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300157.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300157.SZ,300157.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300187.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300187.SZ,300187.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300243.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300243.SZ,300243.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300259.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300259.SZ,300259.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300281.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300281.SZ,300281.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300307.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300307.SZ,300307.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300320.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300320.SZ,300320.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300425.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300425.SZ,300425.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300428.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300428.SZ,300428.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300430.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300430.SZ,300430.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300471.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300471.SZ,300471.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300543.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300543.SZ,300543.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300549.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300549.SZ,300549.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300836.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300836.SZ,300836.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300840.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300840.SZ,300840.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300844.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300844.SZ,300844.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300912.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300912.SZ,300912.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300969.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300969.SZ,300969.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300977.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300977.SZ,300977.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|300980.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|300980.SZ,300980.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|301070.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|301070.SZ,301070.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|301083.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|301083.SZ,301083.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|301093.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|301093.SZ,301093.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|301135.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|301135.SZ,301135.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20230201|301300.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20230201|301300.SZ,301300.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-000030.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-000030.SZ,000030.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-000890.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-000890.SZ,000890.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-001206.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-001206.SZ,001206.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-001696.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-001696.SZ,001696.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002023.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002023.SZ,002023.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002048.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002048.SZ,002048.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002051.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002051.SZ,002051.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002185.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002185.SZ,002185.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002444.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002444.SZ,002444.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002537.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-002537.SZ,002537.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-003001.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-003001.SZ,003001.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300053.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300053.SZ,300053.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300157.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300157.SZ,300157.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300187.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300187.SZ,300187.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300243.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300243.SZ,300243.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300259.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300259.SZ,300259.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300281.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300281.SZ,300281.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300307.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300307.SZ,300307.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300320.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300320.SZ,300320.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300425.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300425.SZ,300425.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300428.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300428.SZ,300428.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300430.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300430.SZ,300430.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300471.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300471.SZ,300471.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300543.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300543.SZ,300543.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300549.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300549.SZ,300549.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300840.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300840.SZ,300840.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300844.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300844.SZ,300844.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300969.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300969.SZ,300969.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300977.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300977.SZ,300977.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300980.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300980.SZ,300980.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301070.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301070.SZ,301070.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301083.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301083.SZ,301083.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301093.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301093.SZ,301093.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301135.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301135.SZ,301135.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301300.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-301300.SZ,301300.SZ,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600039.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600039.SH,600039.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600143.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600143.SH,600143.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600206.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600206.SH,600206.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600512.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600512.SH,600512.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600653.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600653.SH,600653.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600807.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600807.SH,600807.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600841.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600841.SH,600841.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600970.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600970.SH,600970.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600980.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-600980.SH,600980.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-601238.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-601238.SH,601238.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603006.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603006.SH,603006.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603037.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603037.SH,603037.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603038.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603038.SH,603038.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603159.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603159.SH,603159.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603161.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603161.SH,603161.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603166.SH,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-603166.SH,603166.SH,2023-02-01 15:00:00,2023-02-01 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
