decision_at,total_distinct_legal_requested_notional,number_of_distinct_competing_opportunities,legal_opportunity_count,trade_date,cash_available_before_funding,gross_headroom_before_funding,nav,fundable_notional,constrained_notional,funded_count,unfunded_for_capital_reason_count,conflict_status
2021-03-05 15:00:00,134890.08681232057,1,3,2021-03-05,5830842.5951064145,574071.2161053531,6404913.811211768,134890.08681232057,0.0,,,NO_CONFLICT
2021-03-10 15:00:00,14274.278646598043,2,2,2021-03-10,5885482.823184395,502965.14945136465,6388447.97263576,14274.278646598043,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-03-23 15:00:00,14261.319738923123,2,2,2021-03-23,6266218.731392455,139035.043341951,6405253.774734407,14261.319738923123,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-03-29 15:00:00,89915.56552423124,1,2,2021-03-29,6266698.754608066,141472.08028649908,6408170.834894565,89915.56552423124,0.0,,,NO_CONFLICT
2021-03-30 15:00:00,33457.85459123891,1,1,2021-03-30,6309687.8275396675,96999.94902781944,6406687.776567487,33457.85459123891,0.0,,,NO_CONFLICT
2021-03-31 15:00:00,94489.06290034956,3,6,2021-03-31,6325486.114581414,86460.9528630704,6411947.067444484,94489.06290034956,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-04-01 15:00:00,90249.13613817401,1,2,2021-04-01,6244833.720133351,168155.24454309154,6412988.964676443,90249.13613817401,0.0,,,NO_CONFLICT
2021-04-02 15:00:00,33601.77639807954,1,1,2021-04-02,6162670.344556031,259703.3095890254,6422373.654145056,33601.77639807954,0.0,,,NO_CONFLICT
2021-04-07 15:00:00,169192.49594674082,2,5,2021-04-07,6165704.593320486,254938.45883981773,6420643.052160304,169192.49594674082,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-04-08 15:00:00,112288.9907525781,1,3,2021-04-08,6003900.868999025,412608.2032306863,6416509.072229711,112288.9907525781,0.0,,,NO_CONFLICT
2021-04-19 15:00:00,720000.9704580882,2,20,2021-04-19,6093680.69592828,346657.0958593169,6440337.791787597,720000.9704580882,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-04-30 00:00:00,289679.236102368,1,1,2021-04-30,5417767.398217835,1003996.5795313611,6421763.977749197,289679.236102368,0.0,,,NO_CONFLICT
2021-05-17 15:00:00,13347.196867331206,2,2,2021-05-17,6449099.722431384,0.0,6449099.722431384,13347.196867331206,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-05-20 15:00:00,28633.274650122792,2,4,2021-05-20,6442435.725700712,6520.220193893759,6448955.9458946055,28633.274650122792,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-05-25 00:00:00,39729.53665302344,1,1,2021-05-25,6388432.682629917,60753.93346017947,6449186.6160900965,39729.53665302344,0.0,,,NO_CONFLICT
2021-05-26 00:00:00,639765.680116447,1,2,2021-05-26,5756082.823712863,693514.1246324442,6449596.948345307,639765.680116447,0.0,,,NO_CONFLICT
2021-05-28 00:00:00,501976.577873077,1,2,2021-05-28,5469198.300283391,983809.3308459561,6453007.631129347,501976.577873077,0.0,,,NO_CONFLICT
2021-06-01 15:00:00,972279.1981961312,2,30,2021-06-01,5469198.300283391,1012466.7464690811,6481665.046752472,972279.1981961312,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-06-02 15:00:00,124411.31906221449,1,3,2021-06-02,4496919.102087261,1968018.1557132346,6464937.257800495,124411.31906221449,0.0,,,NO_CONFLICT
2021-06-03 15:00:00,45058.50464966006,1,1,2021-06-03,4372507.783025046,2086388.634057618,6458896.417082664,45058.50464966006,0.0,,,NO_CONFLICT
2021-06-04 15:00:00,33996.38237592051,1,1,2021-06-04,4328257.211362639,2128126.3330372535,6456383.544399893,33996.38237592051,0.0,,,NO_CONFLICT
2021-06-07 15:00:00,194616.76058518575,2,6,2021-06-07,4294260.828986719,2177198.2315124488,6471459.060499168,194616.76058518575,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-06-08 15:00:00,45131.49122334654,1,1,2021-06-08,4138583.8369173454,2342570.0783103886,6481153.915227734,45131.49122334654,0.0,,,NO_CONFLICT
2021-06-11 00:00:00,195338.25375767183,1,1,2021-06-11,5223728.102242202,1274972.125572709,6498700.227814911,195338.25375767183,0.0,,,NO_CONFLICT
2021-07-22 00:00:00,40817.23297423199,1,1,2021-07-22,6513607.016603425,40690.65,6554297.6666034255,40817.23297423199,0.0,,,NO_CONFLICT
2021-07-29 15:00:00,13341.508618543248,2,2,2021-07-29,6553742.697181561,0.0,6553742.697181561,13341.508618543248,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-07-30 15:00:00,14301.152451940161,2,2,2021-07-30,6547081.540483272,6883.415208798175,6553964.95569207,14301.152451940161,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-08-02 15:00:00,28602.57161445603,2,4,2021-08-02,6539952.506385755,14081.972398990089,6554034.478784745,28602.57161445603,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-08-09 15:00:00,126051.88052284301,1,3,2021-08-09,6540484.241847485,14784.119874708273,6555268.361722194,126051.88052284301,0.0,,,NO_CONFLICT
2021-08-20 15:00:00,45499.193761242874,1,1,2021-08-20,6521423.423357951,43114.8324278268,6564538.255785778,45499.193761242874,0.0,,,NO_CONFLICT
2021-08-24 15:00:00,182170.78848539412,1,4,2021-08-24,6475924.229596708,91152.67621737311,6567076.905814081,182170.78848539412,0.0,,,NO_CONFLICT
2021-08-25 15:00:00,904991.4404624684,2,24,2021-08-25,6293753.441111311,279644.39114395215,6573397.832255264,904991.4404624684,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-08-26 15:00:00,459459.28137475223,1,10,2021-08-26,5479963.385078781,1104479.9360262314,6584443.321105013,459459.28137475223,0.0,,,NO_CONFLICT
2021-08-27 15:00:00,658027.217526426,2,17,2021-08-27,5020504.103704025,1565110.4834513268,6585614.587155351,658027.217526426,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-10-11 15:00:00,48435.00946280176,1,1,2021-10-11,6698843.504579952,0.0,6698843.504579952,48435.00946280176,0.0,,,NO_CONFLICT
2021-10-26 15:00:00,48589.36987220085,1,1,2021-10-26,6703474.316861924,0.0,6703474.316861924,48589.36987220085,0.0,,,NO_CONFLICT
2021-11-01 15:00:00,28635.77134961498,2,4,2021-11-01,6654884.946989723,51862.19491417008,6706747.141903893,28635.77134961498,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-02 15:00:00,48744.22222195989,1,1,2021-11-02,6693845.136348008,14130.495185350013,6707975.631533358,48744.22222195989,0.0,,,NO_CONFLICT
2021-11-05 15:00:00,13354.575811905654,2,2,2021-11-05,6660058.282353798,47981.23355602155,6708039.51590982,13354.575811905654,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-08 15:00:00,35858.43223573907,1,1,2021-11-08,6653390.601459102,52936.94558250053,6706327.547041602,35858.43223573907,0.0,,,NO_CONFLICT
2021-11-09 15:00:00,35860.88577695191,1,1,2021-11-09,6617532.169223363,89325.26267416726,6706857.431897529,35860.88577695191,0.0,,,NO_CONFLICT
2021-11-10 15:00:00,325789.00049339485,1,8,2021-11-10,6581671.283446411,128437.6046089386,6710108.88805535,325789.00049339485,0.0,,,NO_CONFLICT
2021-11-11 15:00:00,559679.6612075131,1,12,2021-11-11,6295171.784356143,419769.46988083486,6714941.2542369785,559679.6612075131,0.0,,,NO_CONFLICT
2021-11-15 00:00:00,25305.78454488,1,1,2021-11-15,5717161.1665886985,1008161.3399145238,6725322.5065032225,25305.78454488,0.0,,,NO_CONFLICT
2021-11-15 15:00:00,13362.265552849814,2,2,2021-11-15,5717161.1665886985,1008161.3399145238,6725322.5065032225,13362.265552849814,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-19 15:00:00,147307.47988230895,1,3,2021-11-19,5856771.003467257,878192.7198643878,6734963.723331645,147307.47988230895,0.0,,,NO_CONFLICT
2021-11-22 15:00:00,49007.366177480326,1,1,2021-11-22,5709463.523584945,1021844.074206502,6731307.597791447,49007.366177480326,0.0,,,NO_CONFLICT
2021-11-23 00:00:00,655895.528355096,1,2,2021-11-23,5043966.240182416,1691104.4497571415,6735070.689939557,655895.528355096,0.0,,,NO_CONFLICT
2021-11-23 15:00:00,614735.9641831865,2,17,2021-11-23,5043966.240182416,1691104.4497571415,6735070.689939557,614735.9641831865,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-24 15:00:00,538768.7518730592,2,14,2021-11-24,4468621.989703925,2268565.0964508844,6737187.086154809,538768.7518730592,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-25 15:00:00,777082.6049059402,2,21,2021-11-25,4022682.8245264776,2707517.284317107,6730200.108843585,777082.6049059402,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-29 15:00:00,225514.47871580275,2,7,2021-11-29,4100405.7729717917,2620234.547764475,6720640.320736267,225514.47871580275,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-11-30 00:00:00,644071.8295854247,1,1,2021-11-30,3325628.6561620706,3415891.2378952466,6741519.894057317,644071.8295854247,0.0,,,NO_CONFLICT
2021-11-30 15:00:00,144727.3232913367,2,4,2021-11-30,3325628.6561620706,3415891.2378952466,6741519.894057317,144727.3232913367,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-12-08 15:00:00,148563.37547831534,1,3,2021-12-08,3517030.6084623653,3220684.8854835,6737715.493945865,148563.37547831534,0.0,,,NO_CONFLICT
2021-12-09 15:00:00,50289.05803611496,1,1,2021-12-09,3463576.3351178677,3321805.226510873,6785381.56162874,50289.05803611496,0.0,,,NO_CONFLICT
2021-12-10 15:00:00,50906.38351262431,1,1,2021-12-10,3679062.1836123746,3128786.338632752,6807848.522245127,50906.38351262431,0.0,,,NO_CONFLICT
2021-12-14 00:00:00,852902.8643503739,1,2,2021-12-14,3435994.3808645466,3417283.4328253213,6853277.813689868,852902.8643503739,0.0,,,NO_CONFLICT
2021-12-14 15:00:00,102565.82106592489,1,2,2021-12-14,3435994.3808645466,3417283.4328253213,6853277.813689868,102565.82106592489,0.0,,,NO_CONFLICT
2021-12-16 15:00:00,662993.1685773428,2,16,2021-12-16,4038319.576224746,2801161.193570583,6839480.769795329,662993.1685773428,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-12-17 00:00:00,46677.838660992,1,1,2021-12-17,4054435.772949606,2755334.1640753956,6809769.937025001,46677.838660992,0.0,,,NO_CONFLICT
2022-01-04 00:00:00,500478.658596576,1,1,2022-01-04,6124035.38712979,773137.8114673777,6897173.198597168,500478.658596576,0.0,,,NO_CONFLICT
2022-01-04 15:00:00,1005364.7625829586,2,24,2022-01-04,6124035.38712979,773137.8114673777,6897173.198597168,1005364.7625829586,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-01-05 15:00:00,37311.01185066423,1,1,2022-01-05,5171292.006840297,1727579.867587378,6898871.874427675,37311.01185066423,0.0,,,NO_CONFLICT
2022-01-06 15:00:00,319843.8341310934,2,8,2022-01-06,5133980.994989633,1766525.2839908954,6900506.278980528,319843.8341310934,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-02-14 15:00:00,140479.78787255788,1,3,2022-02-14,6824566.86320964,0.0,6824566.86320964,140479.78787255788,0.0,,,NO_CONFLICT
2022-02-15 15:00:00,295352.4691089249,1,6,2022-02-15,6684087.075337081,136845.06306275327,6820932.138399835,295352.4691089249,0.0,,,NO_CONFLICT
2022-02-18 15:00:00,51556.871457079054,1,1,2022-02-18,6388734.606228152,426038.2177033571,6814772.82393151,51556.871457079054,0.0,,,NO_CONFLICT
2022-02-21 15:00:00,103546.11499663281,1,2,2022-02-21,6337177.734771073,487253.6065642445,6824431.341335317,103546.11499663281,0.0,,,NO_CONFLICT
2022-02-23 15:00:00,126089.30860521787,1,3,2022-02-23,6346882.779527625,493170.98457969766,6840053.764107322,126089.30860521787,0.0,,,NO_CONFLICT
2022-02-25 15:00:00,37111.98333964261,1,1,2022-02-25,6431337.24020166,417391.9654437392,6848729.205645399,37111.98333964261,0.0,,,NO_CONFLICT
2022-02-28 15:00:00,105114.40414229693,1,2,2022-02-28,6450711.418025274,401869.0030889562,6852580.42111423,105114.40414229693,0.0,,,NO_CONFLICT
2022-03-01 15:00:00,323324.2085225019,2,8,2022-03-01,6345597.013882976,508374.66483256686,6853971.678715543,323324.2085225019,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-03-03 15:00:00,526006.0687002955,1,10,2022-03-03,6022272.805360473,832256.36256052,6854529.167920993,526006.0687002955,0.0,,,NO_CONFLICT
2022-03-04 15:00:00,126209.63134653671,1,3,2022-03-04,5552892.316536766,1293396.936876673,6846289.253413439,126209.63134653671,0.0,,,NO_CONFLICT
2022-03-24 15:00:00,51460.717752975186,1,1,2022-03-24,5978977.28207344,817649.9125115365,6796627.194584977,51460.717752975186,0.0,,,NO_CONFLICT
2022-03-30 15:00:00,13439.012530504431,2,2,2022-03-30,6730817.044238024,49337.35905769427,6780154.403295719,13439.012530504431,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-03-31 15:00:00,51063.6779335394,1,1,2022-03-31,6723671.217450902,57220.671044696144,6780891.888495598,51063.6779335394,0.0,,,NO_CONFLICT
2022-04-06 15:00:00,51342.65656326622,1,1,2022-04-06,6672607.539517362,116238.93727842168,6788846.476795783,51342.65656326622,0.0,,,NO_CONFLICT
2022-04-19 15:00:00,49653.43280858844,3,3,2022-04-19,6677645.69727467,107080.1767515949,6784725.874026265,49653.43280858844,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-04-28 15:00:00,26319.522654382723,2,4,2022-04-28,6634277.211510179,132955.41898686512,6767232.630497044,26319.522654382723,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-04-29 15:00:00,79959.11619315673,2,12,2022-04-29,6620583.015002751,150977.50539849862,6771560.52040125,79959.11619315673,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-05 15:00:00,824542.9786340271,3,22,2022-05-05,6585991.630208515,187468.15482099247,6773459.785029507,824542.9786340271,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-06 15:00:00,50936.85565911104,1,1,2022-05-06,5779951.242428781,1008388.746883422,6788339.989312204,50936.85565911104,0.0,,,NO_CONFLICT
2022-05-09 15:00:00,114812.72558352022,3,4,2022-05-09,5895986.71150968,896754.3109666358,6792741.022476316,114812.72558352022,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-10 15:00:00,959646.5478177578,3,27,2022-05-10,5850369.468215756,961877.0823113025,6812246.550527059,959646.5478177578,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-11 15:00:00,192718.08606438714,3,11,2022-05-11,5180749.620331938,1643658.4950101497,6824408.115342088,192718.08606438714,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-12 15:00:00,284366.9168183125,1,6,2022-05-12,5169382.6833553845,1683954.5914786286,6853337.274834013,284366.9168183125,0.0,,,NO_CONFLICT
2022-05-13 15:00:00,552899.7100738046,3,18,2022-05-13,5037562.16297149,1826941.9907520139,6864504.153723504,552899.7100738046,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-16 15:00:00,153261.65224758667,3,7,2022-05-16,4630564.563547323,2229703.6264480357,6860268.18999536,153261.65224758667,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-18 15:00:00,145273.76204006287,3,8,2022-05-18,4765135.176005728,2123701.786888985,6888836.962894713,145273.76204006287,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-19 15:00:00,162182.9429319522,1,3,2022-05-19,4783450.054498135,2120368.666664017,6903818.721162152,162182.9429319522,0.0,,,NO_CONFLICT
2022-05-20 15:00:00,214597.19179918713,3,6,2022-05-20,4741508.661277861,2182948.784043315,6924457.445321176,214597.19179918713,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-23 15:00:00,224171.92697814316,1,5,2022-05-23,4711755.004328511,2250429.799503075,6962184.803831586,224171.92697814316,0.0,,,NO_CONFLICT
2022-05-26 15:00:00,332121.47630999045,2,9,2022-05-26,4770502.254502989,2155954.3888282585,6926456.643331248,332121.47630999045,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-05-27 15:00:00,129013.08810403138,1,3,2022-05-27,4565631.026561802,2362234.889471301,6927865.916033103,129013.08810403138,0.0,,,NO_CONFLICT
2022-05-30 15:00:00,221671.16808356755,1,4,2022-05-30,4496550.561532047,2453469.968061735,6950020.529593782,221671.16808356755,0.0,,,NO_CONFLICT
2022-05-31 15:00:00,187332.03533999634,2,5,2022-05-31,4445145.743068039,2527501.354726299,6972647.097794339,187332.03533999634,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-06-01 15:00:00,314092.76171231025,2,9,2022-06-01,4328863.066987563,2658289.940526134,6987153.007513696,314092.76171231025,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-06-06 15:00:00,56671.337321295294,1,1,2022-06-06,4285330.842687239,2749009.21012493,7034340.052812168,56671.337321295294,0.0,,,NO_CONFLICT
2022-06-08 00:00:00,99491.708202768,1,1,2022-06-08,4528665.808405816,2491020.1409985037,7019685.94940432,99491.708202768,0.0,,,NO_CONFLICT
2022-06-09 00:00:00,477679.178252304,1,4,2022-06-09,4045005.371150446,2921529.1951429606,6966534.566293407,477679.178252304,0.0,,,NO_CONFLICT
2022-06-10 00:00:00,139464.947892096,1,4,2022-06-10,4159263.567416482,2836666.8273617537,6995930.394778236,139464.947892096,0.0,,,NO_CONFLICT
2022-06-14 15:00:00,111769.00165103268,1,2,2022-06-14,4502442.068160029,2493306.030175888,6995748.098335917,111769.00165103268,0.0,,,NO_CONFLICT
2022-06-15 00:00:00,290177.734182048,1,3,2022-06-15,4233993.484356409,2780109.470048785,7014102.954405194,290177.734182048,0.0,,,NO_CONFLICT
2022-06-15 15:00:00,56046.93952151995,1,1,2022-06-15,4233993.484356409,2780109.470048785,7014102.954405194,56046.93952151995,0.0,,,NO_CONFLICT
2022-06-16 15:00:00,281893.5789720088,2,7,2022-06-16,4258686.078204539,2759141.7643795903,7017827.842584129,281893.5789720088,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-06-20 15:00:00,279849.5532866584,1,5,2022-06-20,4103941.181120329,2963048.4903962044,7066989.671516534,279849.5532866584,0.0,,,NO_CONFLICT
2022-06-22 15:00:00,55524.6175857937,1,1,2022-06-22,4401815.164284536,2628568.5333170933,7030383.697601629,55524.6175857937,0.0,,,NO_CONFLICT
2022-06-24 15:00:00,55828.79064136833,1,1,2022-06-24,4941313.980383872,2137454.3513761954,7078768.3317600675,55828.79064136833,0.0,,,NO_CONFLICT
2022-06-28 15:00:00,155096.68077139402,2,4,2022-06-28,5180080.137672538,1945029.5858706753,7125109.723543214,155096.68077139402,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-06-29 15:00:00,55803.11703553497,1,1,2022-06-29,5074139.292885036,2019804.8596592965,7093944.152544333,55803.11703553497,0.0,,,NO_CONFLICT
2022-07-07 15:00:00,55707.15711258176,1,1,2022-07-07,5072573.178719379,2028050.8365387016,7100624.01525808,55707.15711258176,0.0,,,NO_CONFLICT
2022-07-11 15:00:00,56022.45383357855,1,1,2022-07-11,5337753.9493231,1765744.7794511933,7103498.728774293,56022.45383357855,0.0,,,NO_CONFLICT
2022-07-20 15:00:00,816097.2462046345,2,22,2022-07-20,6766473.678473578,317357.4354632162,7083831.113936794,816097.2462046345,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-08-12 15:00:00,56336.62993050008,1,1,2022-08-12,7138078.810525805,0.0,7138078.810525805,56336.62993050008,0.0,,,NO_CONFLICT
2022-08-18 00:00:00,527064.3102809837,1,1,2022-08-18,6430378.300107742,711404.2625044717,7141782.562612213,527064.3102809837,0.0,,,NO_CONFLICT
2022-09-13 15:00:00,13672.344091189501,2,2,2022-09-13,7139187.5512587065,0.0,7139187.5512587065,13672.344091189501,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-10-14 15:00:00,39428.380275078365,1,1,2022-10-14,7131917.656805687,7315.29251927268,7139232.949324959,39428.380275078365,0.0,,,NO_CONFLICT
2022-10-17 15:00:00,56609.69203897892,1,1,2022-10-17,7092489.276530609,48358.343227217505,7140847.619757826,56609.69203897892,0.0,,,NO_CONFLICT
2022-10-18 15:00:00,169428.78311442953,1,3,2022-10-18,7035879.584491629,101002.23191862377,7136881.816410253,169428.78311442953,0.0,,,NO_CONFLICT
2022-10-19 15:00:00,56448.31327857472,1,1,2022-10-19,6866450.801377197,272180.40385601844,7138631.205233215,56448.31327857472,0.0,,,NO_CONFLICT
2022-10-20 15:00:00,56481.68996466127,1,1,2022-10-20,6817262.578936994,317699.9185424222,7134962.497479416,56481.68996466127,0.0,,,NO_CONFLICT
2022-11-01 15:00:00,13672.113622931583,2,2,2022-11-01,6822656.776564822,312490.12205755006,7135146.898622371,13672.113622931583,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-11-02 15:00:00,157476.8847783454,2,4,2022-11-02,6815387.004656985,326479.2266699782,7141866.231326964,157476.8847783454,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2022-11-03 15:00:00,810459.6321715197,4,20,2022-11-03,6719791.9554507015,432300.4511080495,7152092.406558751,810459.6321715197,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
