gap,mcb_mode,target,mechanic,year,state_family,from_state,to_state,switch_count,mean_forward_5d_incremental_pnl,sum_overlapping_forward_5d_incremental_pnl,mean_forward_20d_incremental_pnl
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,809896.0577252358,10528648.750428066,4196940.071860248
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-327596.1125064013,-4913941.687596019,645380.9467641034
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-887598.6341463432,-4437993.170731716,-4059507.5776274567
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,1872099.3137208037,11232595.882324822,2893999.7906330726
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,2825644.5902397255,11302578.360958902,3132143.728111388
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-424566.1427581537,-2122830.7137907688,915408.1784649625
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-633971.4982850384,-1901914.4948551152,-5346202.224158445
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,1886015.6638659532,9430078.319329767,2893493.5714539373
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,-2621.2970368625183,-23591.673331762664,-9590.848730158164
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-11668.340385342328,-105015.06346808095,-16545.812953310502
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,-14832.97400562848,-133496.76605065633,-16213.990776884473
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,19490.451889549382,19490.451889549382,5110.319178713486
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,17026.136132093146,17026.136132093146,18097.402803770266
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,-5385.265652664006,-43082.125221312046,-11428.49471876712
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,38337.97879824508,76675.95759649016,41193.34807050601
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-3053.8059147415916,-24430.447317932732,-21684.10223699943
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-9270.269186624118,-83432.42267961707,-35459.469926199774
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,6846.5717981616035,6846.5717981616035,-279539.75763219595
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-7689.617586173971,-92275.41103408765,6911.127243668151
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-5538.560283697418,-49847.042553276755,-29415.809217457245
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,71.09882491764922,853.1858990117908,1304.921489590779
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-33092.57238471901,-297833.1514624711,-34190.893646599725
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,12230.58629796035,207919.96706532594,66859.50953531051
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,11553.768926581077,184860.30282529723,67191.89299926668
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,82522.34471335122,165044.68942670245,159832.2479066318
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,30175.29611112474,331928.2572223721,131393.36893825614
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-17399.544056110084,-17399.544056110084,3803.832575582899
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,9720.073460357988,87480.66114322189,43599.93933687545
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,38182.891868721694,496377.594293382,135044.59772660426
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-15407.636214575065,-107853.45350202546,-47748.29101579982
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,11962.514788969978,119625.14788969979,79836.34970569852
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,8742.93196055835,96172.25156614184,61097.43142101711
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,35410.584976464976,70821.16995292995,146136.9235584503
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,37870.669568151134,340836.0261133602,108229.76966979571
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,208446.56408763304
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,-729.6971115293758,-8756.365338352509,30070.1485497409
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,44103.50192383056,396931.51731447503,135460.7040353706
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,9659.23762579596,115910.85150955152,46808.369116449496
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,3129.3907760490665,31293.907760490663,32664.09588901196
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,31475.76165196662,283281.85486769956,37610.69185032333
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,12587.593843589535,12587.593843589535,126462.43916892726
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-15301.414835732165,-107109.90385012515,-15071.684422771314
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,28308.54590894282,28308.54590894282,149200.74437628873
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,25928.57143880194,207428.57151041552,41849.93658979947
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-49197.348760411805,-344381.44132288266,3111.431725306299
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,59108.754196352595,413761.27937446814,88959.65954048386
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-2801.9041345833734,-36424.753749583855,61296.26343646338
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-6136.908555212287,-79779.81121775974,30790.376406261556
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-35267.87466213573,-35267.87466213573,-79098.16806337237
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,4451.292359776019,53415.508317312226,37699.90367362447
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,-5902.741121694449,-11805.482243388898,388.2630747491512
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-15900.394413975999,-111302.76089783199,31868.800869843522
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,7196.969966467393,86363.63959760871,43897.83316542612
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-4188.885827727616,-33511.08662182093,-5424.379105309024
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,-4789.340473662875,-71840.10710494313,-8487.819134701913
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,-46666.03184128013,-699990.4776192019,-81926.44547080541
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-95691.52998859363,-861223.7698973427,-220378.5649066586
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,31178.544215179878,280606.8979366189,44790.649474244565
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-49246.01547429059,-393968.1237943247,-122761.30239234061
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,-45770.15060613925,-411931.3554552533,-35212.559815940964
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,10171.469616623426,111886.16578285769,21268.015125934206
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,-7166.606701196087,-78832.67371315695,-2246.003111634745
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,37388.74939314276,486053.7421108559,86926.12635941574
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-75069.7422579918,-75069.7422579918,54342.56430975348
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,-3076.6070156536475,-43072.498219151064,5758.4589542746535
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,49283.93341815457,640691.1344360095,96979.89423456501
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-9633.125680857276,-144496.88521285914,-4288.9265563414765
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-32823.79617454037,-164118.98087270185,-157299.96943480484
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,9618.314063121254,57709.884378727525,-12923.50605981735
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,15572.260719022248,62289.04287608899,-57996.3238934963
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-24367.4276696831,-121837.1383484155,16369.876750818268
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-22435.252237952005,-67305.75671385601,-279424.096201318
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,-7667.932081947476,-38339.66040973738,2942.867835910991
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,6035.830405853792,54322.47365268413,-1463.0382328297337
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,859.4706426180068,7735.2357835620605,-5659.127982234477
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,-5993.2115444573055,-53938.90390011575,-3859.00424433427
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,59880.93636842538,59880.93636842538,18874.727658782154
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-5296.465281766839,-5296.465281766839,36765.85156240966
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,-694.8078394676559,-5558.462715741247,-4005.25896928122
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,19970.073539095,39940.14707819,53635.14187380532
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-2590.1963878666284,-20721.571102933027,6842.0421345704235
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-10745.635413395345,-96710.7187205581,-6195.585917130734
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,19925.613197346218,19925.613197346218,-31961.367197159678
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-17048.535570075892,-204582.4268409107,17814.329606739728
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-16941.623251707086,-152474.60926536378,-7744.137343088889
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,-130.11201253634258,-1561.3441504361108,40564.70926233233
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-21403.470195849324,-192631.2317626439,-45075.50961400465
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,14068.91553377497,239171.5640741745,114323.67857757506
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,23709.83807627391,379357.4092203826,147687.5868855851
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,201805.0836512288,403610.1673024576,384873.3392895595
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,79424.29878182261,873667.2866000487,317849.8654475842
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-49018.09663265012,-49018.09663265012,-27281.150410379254
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,8255.972846032328,74303.75561429095,105029.70451505193
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,87074.50816539604,1131968.6061501484,277199.3968309921
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-37198.08634452043,-260386.604411643,-6148.371621376303
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,26465.00349089345,264650.0349089345,250098.71232362752
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,29568.463243276983,325253.0956760468,246773.37149943082
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,103871.95559136942,207743.91118273884,522933.737668423
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,109721.59662962,987494.3696665801,359310.0736236366
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,586924.8771512564
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,32152.981348604197,385835.77618325036,196473.68225445304
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,118645.73112389425,1067811.5801150482,430876.78487281344
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,38168.62563957499,458023.5076748999,233716.79724701316
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-18801.18017396871,-188011.8017396871,120325.95436641434
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,109698.74340694543,987288.6906625088,171735.82917384908
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,5236.663715790026,5236.663715790026,505978.3047349276
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-38087.815115120924,-266614.7058058465,42324.56842043264
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,58728.25223376043,58728.25223376043,546538.2559056152
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,53991.28167852387,431930.25342819095,125661.5741941171
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-174379.9327835281,-1220659.5294846967,45211.93655750262
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,181364.64158738352,1269552.4911116846,288568.5678890885
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-5479.743455607802,-71236.66492290143,236468.1802850961
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-7976.421432193727,-103693.47861851845,164174.76214375833
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-128084.97082194034,-128084.97082194034,-290695.3608118016
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,15621.689414555362,187460.27297466435,153625.91599989496
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,-2956.7491563092917,-5913.498312618583,10588.974770261906
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-60692.60997265897,-424848.26980861276,123808.18750959208
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,21584.252298577456,259011.02758292947,162795.39115188984
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-23278.156679034,-186225.253432272,10440.488000025043
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,-4524.25331809974,-67863.7997714961,-103996.24786174732
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,17906.517548787408,268597.7632318111,-194896.16349535418
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-68967.41759056608,-620706.7583150947,-495720.35137563694
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,106511.38429902235,958602.4586912012,-20335.502541471484
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-170581.81789273233,-1364654.5431418587,-401621.9139533184
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,75984.43526895261,683859.9174205735,-91376.06436839141
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,80427.13657703962,884698.5023474358,432607.46562457475
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,-23504.516552869572,-258549.6820815653,367528.0780759635
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,142731.7344564079,1855512.5479333028,520344.7598139821
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-354899.1405772213,-354899.1405772213,77279.11395596527
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,60745.10604820946,850431.4846749324,194971.572732183
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,191508.68614781878,2489612.919921644,601201.9212659505
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-57055.55295480055,-855833.2943220083,93646.75964880436
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-126774.12280199901,-633870.614009995,-602054.9229925082
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,131707.5547861258,790245.3287167549,212095.20872712196
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,200522.56376745598,802090.2550698239,149634.48742738366
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-64229.30880283527,-321146.54401417635,133152.1471203551
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-93179.47603881794,-279538.4281164538,-782612.6880826186
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,57897.195373141396,289485.97686570697,199629.89826071562
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,14657.581773386752,131918.23596048076,5386.907597248753
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,13769.934234427184,123929.40810984466,3913.442920711821
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,3165.2619771717323,28487.35779454559,7254.556951442628
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,101290.11161956005,101290.11161956005,32729.372725425288
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-29056.5679301871,-29056.5679301871,54383.08759156894
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,3828.5155426150886,30628.12434092071,1969.099456226686
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,499.49196202494204,998.9839240498841,65176.84059532034
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-6906.837741097432,-55254.701928779454,12999.068952255184
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-11709.952498397477,-105389.57248557729,22589.20215066564
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,34438.228529817425,34438.228529817425,226620.5132347308
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-27373.48648113408,-328481.837773609,27659.31743570689
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-33639.41934330513,-302754.7740897462,-7162.428278712142
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,-732.065667766224,-8784.788013194688,80802.49476586538
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-9810.615941980957,-88295.54347782861,-59564.50933661819
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,50802.097799947886,863635.662599114,248964.28668291072
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,72254.09167678992,1156065.4668286387,310136.4795244106
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,346797.2332248278,693594.4664496556,673989.5779804564
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,141676.10827354266,1558437.1910089692,569675.634743577
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-95752.3807627056,-95752.3807627056,-40016.12213126104
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,69414.4603839195,624730.1434552756,260737.1415750786
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,147002.32551982926,1911030.2317577805,491391.858786433
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,7557.9226180979,52905.4583266853,155333.20071600657
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,50319.870052213126,503198.7005221313,541994.3475488758
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,64908.39894083574,713992.3883491931,561781.9060917218
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,223215.94165828265,446431.8833165653,1195129.6123064058
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,236375.9461444546,2127383.5153000914,788808.2543615713
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,1269024.677453803
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,92396.4244153741,1108757.0929844892,493866.244522534
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,241632.36912127418,2174691.3220914677,937301.7102895839
