trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,previous_nav,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2021-08-04,11274489.41205732,0.0,11274489.41205732,1150331.0890370745,0.0,11274489.412057322,0.0,2315816.0277058207,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11274489.41205732,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-05,11274489.41205732,0.0,11274489.41205732,1150331.0890370745,0.0,11274489.412057322,0.0,2315816.0277058207,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11274489.41205732,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-06,11274489.41205732,0.0,11274489.41205732,1150331.0890370745,0.0,11274489.412057322,0.0,2315816.0277058207,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11274489.41205732,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-09,11274489.41205732,0.0,11274489.41205732,1150331.0890370745,0.0,11274489.412057322,0.0,2315816.0277058207,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11274489.41205732,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-10,9.313225746154785e-10,11386775.690816823,11386775.690816823,1172835.0599194244,4122036.0781069477,11386775.690816825,11386775.690816823,2428102.306465326,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11274489.41205732,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-11,9.313225746154785e-10,11288515.003654782,11288515.003654782,1172835.0599194244,4068083.539099034,11288515.003654784,11288515.003654782,2329841.619303284,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11386775.690816823,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-12,9.313225746154785e-10,11287946.695447199,11287946.695447199,1172835.0599194244,4106499.834945396,11287946.6954472,11287946.695447199,2329273.3110957015,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11288515.003654782,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-13,9.313225746154785e-10,11315520.66950067,11315520.669500671,1172835.0599194244,4165867.6834623837,11315520.669500671,11315520.66950067,2356847.285149172,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11287946.695447199,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-16,9.313225746154785e-10,11785673.935633171,11785673.935633171,1172835.0599194244,4326888.058485055,11785673.935633173,11785673.935633171,2827000.551281674,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11315520.669500671,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-17,9.313225746154785e-10,11937015.694675278,11937015.694675278,1172835.0599194244,4377435.816177637,11937015.69467528,11937015.694675278,2978342.3103237804,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11785673.935633171,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-18,8853907.683952074,3297069.998039041,12150977.681991115,1190578.3618912722,3297069.998039041,12150977.681991119,3297069.998039041,3192304.297639618,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11937015.694675278,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-19,8853907.683952074,3249147.4689977765,12103055.152949851,1190578.3618912722,3249147.4689977765,12103055.152949855,3249147.4689977765,3144381.7685983535,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12150977.681991115,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-20,8853907.683952074,3261128.1012580926,12115035.785210166,1190578.3618912722,3261128.1012580926,12115035.78521017,3261128.1012580926,3156362.4008586695,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12103055.152949851,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-23,1.862645149230957e-09,12102402.090869514,12102402.090869516,1208250.8323183223,8766994.06959746,12102402.090869518,12102402.090869514,3143728.7065180186,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12115035.785210166,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-24,1.862645149230957e-09,12503732.366428748,12503732.36642875,1208250.8323183223,9161135.965800505,12503732.366428753,12503732.366428748,3545058.982077252,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12102402.090869516,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-25,1.862645149230957e-09,12357774.233463252,12357774.233463254,1208250.8323183223,8948086.292177238,12357774.233463258,12357774.233463252,3399100.8491117563,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12503732.36642875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-26,3498521.9333698093,8852213.939046768,12350735.872416578,1215261.8983170593,8852213.939046768,12350735.872416582,8852213.939046768,3392062.4880650807,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12357774.233463254,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-27,7.566995918750763e-10,12437849.47968714,12437849.47968714,1222244.9760283753,8948086.292177238,12437849.479687145,12437849.47968714,3479176.095335642,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12350735.872416578,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-30,7.566995918750763e-10,12669722.731575452,12669722.731575452,1222244.9760283753,9193093.416843995,12669722.731575457,12669722.731575452,3711049.3472239543,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12437849.47968714,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-08-31,7.566995918750763e-10,12336907.529356696,12336907.529356696,1222244.9760283753,8836235.213525021,12336907.5293567,12336907.529356696,3378234.145005198,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12669722.731575452,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-01,7.566995918750763e-10,12496207.674799757,12496207.674799757,1222244.9760283753,8985369.98506131,12496207.674799763,12496207.674799757,3537534.2904482596,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12336907.529356696,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-02,7.566995918750763e-10,12535114.906108411,12535114.906108411,1222244.9760283753,9012001.194264218,12535114.906108417,12535114.906108411,3576441.5217569135,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12496207.674799757,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-03,7.566995918750763e-10,12596420.851480309,12596420.851480309,1222244.9760283753,9038632.403467126,12596420.851480315,12596420.851480309,3637747.4671288114,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12535114.906108411,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-06,7.566995918750763e-10,12593401.906184526,12593401.906184526,1222244.9760283753,9006674.952423636,12593401.906184532,12593401.906184526,3634728.5218330286,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12596420.851480309,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-07,7.566995918750763e-10,12713581.670070201,12713581.670070201,1222244.9760283753,9086568.580032362,12713581.670070205,12713581.670070201,3754908.2857187036,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12593401.906184526,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-08,7.566995918750763e-10,12944615.697292604,12944615.697292604,1222244.9760283753,9278313.286293304,12944615.697292607,12944615.697292604,3985942.312941106,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12713581.670070201,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-09,7.566995918750763e-10,12759896.533381753,12759896.533381753,1222244.9760283753,9027979.919785963,12759896.533381758,12759896.533381753,3801223.149030255,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12944615.697292604,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-10,795036.2462964264,11913745.59638425,12708781.842680676,1223838.2350389895,9001348.710583054,12708781.842680678,11913745.59638425,3750108.4583291775,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12759896.533381753,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-13,1196561.6085892795,11430034.973775279,12626596.58236456,1224642.8950836645,8900150.115612002,12626596.582364563,11430034.973775279,3667923.19801306,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12708781.842680676,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-14,1196561.6085892795,11123189.42454968,12319751.03313896,1224642.8950836645,8617859.298061173,12319751.033138964,11123189.42454968,3361077.648787461,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12626596.58236456,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-15,1196561.6085892795,11034659.814872386,12231221.423461664,1224642.8950836645,8527313.186771285,12231221.423461668,11034659.814872386,3272548.039110167,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12319751.03313896,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-16,1598086.9708821326,10581117.69368802,12179204.664570153,1225447.5551283394,8484703.25204663,12179204.664570156,10581117.69368802,3220531.2802186543,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12231221.423461664,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-17,1598086.9708821326,10660487.477638213,12258574.448520346,1225447.5551283394,8585901.847017683,12258574.44852035,10660487.477638213,3299901.064168847,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12179204.664570153,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-22,3650951.584795972,8308937.271307435,11959888.856103407,1229561.5122704513,8308937.271307435,11959888.856103411,8308937.271307435,3001215.471751908,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12258574.448520346,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-23,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11959888.856103407,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-24,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-27,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-28,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-29,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-09-30,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-08,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-11,11948586.570917692,0.0,11948586.570917692,1246190.0392967474,0.0,11948586.570917696,0.0,2989913.1865661936,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-12,1.862645149230957e-09,11811354.350558667,11811354.350558668,1270039.5134901959,11811354.350558667,11811354.350558672,11811354.350558667,2852680.966207171,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11948586.570917692,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-13,1.862645149230957e-09,12992098.810627753,12992098.810627755,1270039.5134901959,12992098.810627753,12992098.810627759,12992098.810627753,4033425.4262762573,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,11811354.350558668,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-14,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,12992098.810627755,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-15,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-18,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-19,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-20,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-21,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-22,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-25,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-26,13090976.384783875,0.0,13090976.384783875,1296273.9351029892,0.0,13090976.384783879,0.0,4132303.0004323777,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-27,1.862645149230957e-09,13707017.121995362,13707017.121995363,1322403.6284857914,13707017.121995362,13707017.121995367,13707017.121995362,4748343.737643866,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13090976.384783875,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-28,1.862645149230957e-09,13463435.23452856,13463435.234528562,1322403.6284857914,13463435.23452856,13463435.234528566,13463435.23452856,4504761.850177065,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13707017.121995363,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-10-29,1.862645149230957e-09,13286284.770916343,13286284.770916345,1322403.6284857914,13286284.770916343,13286284.770916348,13286284.770916343,4327611.386564847,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13463435.234528562,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-01,1.862645149230957e-09,13972742.817413686,13972742.817413688,1322403.6284857914,13972742.817413686,13972742.817413691,13972742.817413686,5014069.43306219,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13286284.770916345,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-02,14342588.697820103,0.0,14342588.697820103,1351146.2912068737,0.0,14342588.697820107,0.0,5383915.313468605,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13972742.817413688,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-03,3.725290298461914e-09,14208489.486337172,14208489.486337176,1379774.2127594089,14208489.486337172,14208489.48633718,14208489.486337172,5249816.101985678,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14342588.697820103,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-04,3.725290298461914e-09,14524903.35612835,14524903.356128354,1379774.2127594089,14524903.35612835,14524903.356128357,14524903.35612835,5566229.971776856,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14208489.486337176,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-05,3.725290298461914e-09,14118085.523539692,14118085.523539696,1379774.2127594089,14118085.523539692,14118085.5235397,14118085.523539692,5159412.139188198,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14524903.356128354,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-08,3.725290298461914e-09,13635931.05528647,13635931.055286475,1379774.2127594089,13635931.05528647,13635931.055286478,13635931.05528647,4677257.670934977,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14118085.523539696,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-09,3.725290298461914e-09,13771536.99948269,13771536.999482693,1379774.2127594089,13771536.99948269,13771536.999482697,13771536.99948269,4812863.615131196,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13635931.055286475,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-10,3.725290298461914e-09,13801671.653748514,13801671.653748518,1379774.2127594089,13801671.653748514,13801671.653748522,13801671.653748514,4842998.26939702,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13771536.999482693,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-11,3.725290298461914e-09,13831806.30801434,13831806.308014344,1379774.2127594089,13831806.30801434,13831806.308014348,13831806.30801434,4873132.923662847,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13801671.653748518,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-12,3.725290298461914e-09,13937277.597944735,13937277.597944738,1379774.2127594089,13937277.597944735,13937277.597944742,13937277.597944735,4978604.213593241,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13831806.308014344,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-15,3.725290298461914e-09,14404364.739065045,14404364.73906505,1379774.2127594089,14404364.739065045,14404364.739065053,14404364.739065045,5445691.354713552,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13937277.597944738,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-16,3.725290298461914e-09,14283826.12200174,14283826.122001743,1379774.2127594089,14283826.12200174,14283826.122001747,14283826.12200174,5325152.737650245,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14404364.73906505,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-17,3.725290298461914e-09,14283826.12200174,14283826.122001743,1379774.2127594089,14283826.12200174,14283826.122001747,14283826.12200174,5325152.737650245,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14283826.122001743,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-18,3.725290298461914e-09,14133152.850672606,14133152.85067261,1379774.2127594089,14133152.850672606,14133152.850672614,14133152.850672606,5174479.466321113,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14283826.122001743,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-19,3.725290298461914e-09,14027681.560742214,14027681.560742218,1379774.2127594089,14027681.560742214,14027681.560742222,14027681.560742214,5069008.1763907205,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14133152.85067261,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-22,3.725290298461914e-09,14118085.523539692,14118085.523539696,1379774.2127594089,14118085.523539692,14118085.5235397,14118085.523539692,5159412.139188198,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14027681.560742218,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-23,3.725290298461914e-09,14027681.560742214,14027681.560742218,1379774.2127594089,14027681.560742214,14027681.560742222,14027681.560742214,5069008.1763907205,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14118085.523539696,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-24,3.725290298461914e-09,14042748.887875127,14042748.88787513,1379774.2127594089,14042748.887875127,14042748.887875134,14042748.887875127,5084075.503523633,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14027681.560742218,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-25,3.725290298461914e-09,13937277.597944735,13937277.597944738,1379774.2127594089,13937277.597944735,13937277.597944742,13937277.597944735,4978604.213593241,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,14042748.88787513,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-26,3.725290298461914e-09,13771536.99948269,13771536.999482693,1379774.2127594089,13771536.99948269,13771536.999482697,13771536.99948269,4812863.615131196,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13937277.597944738,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-29,3.725290298461914e-09,13650998.382419383,13650998.382419387,1379774.2127594089,13650998.382419383,13650998.38241939,13650998.382419383,4692324.998067889,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13771536.999482693,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-11-30,3.725290298461914e-09,13545527.092488991,13545527.092488995,1379774.2127594089,13545527.092488991,13545527.092488999,13545527.092488991,4586853.708137497,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13650998.382419387,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-01,3.725290298461914e-09,13575661.746754816,13575661.74675482,1379774.2127594089,13575661.746754816,13575661.746754823,13575661.746754816,4616988.362403322,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1677253.883533902,0,13545527.092488995,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-02,12146019.230695177,1402775.374750376,13548794.605445553,1407239.1198943958,1402775.374750376,13548794.605445556,0.0,4604874.231388459,0.0,1421081.6924426963,0.0,5860337.808374913,1402775.374750376,1662500.873239499,0,13575661.74675482,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-03,12146019.230695177,1411476.7835863763,13557496.014281552,1407239.1198943958,1411476.7835863763,13557496.014281558,0.0,4604874.231388459,0.0,1421081.6924426963,0.0,5860337.808374913,1411476.7835863763,1671202.2820754994,0,13548794.605445553,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-06,12146019.230695177,1390344.7906989467,13536364.021394124,1407239.1198943958,1390344.7906989467,13536364.021394128,0.0,4604874.231388459,0.0,1421081.6924426963,0.0,5860337.808374913,1390344.7906989467,1650070.2891880698,0,13557496.014281552,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-07,12146019.230695177,1367969.739406374,13513988.97010155,1407239.1198943958,1367969.739406374,13513988.970101556,0.0,4604874.231388459,0.0,1421081.6924426963,0.0,5860337.808374913,1367969.739406374,1627695.2378954971,0,13536364.021394124,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-08,12146019.230695177,1391587.8491040897,13537607.079799267,1407239.1198943958,1391587.8491040897,13537607.07979927,0.0,4604874.231388459,0.0,1421081.6924426963,0.0,5860337.808374913,1391587.8491040897,1651313.3475932127,0,13513988.97010155,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-09,4.656612873077393e-10,13761923.880071126,13761923.880071126,1431482.671253069,4210970.914217179,13761923.88007113,12361634.622131035,4820489.622824317,0.0,1421081.6924426963,0.0,5860337.808374913,1400289.2579400903,1660014.7564292133,0,13537607.079799267,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-10,4.656612873077393e-10,14106142.265426064,14106142.265426064,1431482.671253069,4294313.046894394,14106142.26542607,12689693.248219116,5148548.248912398,0.0,1421081.6924426963,0.0,5860337.808374913,1416449.017206948,1676174.515696071,0,13761923.880071126,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-13,4.656612873077393e-10,13927583.787943192,13927583.787943192,1431482.671253069,4227340.5815408705,13927583.787943196,12522322.29638253,4981177.297075812,0.0,1421081.6924426963,0.0,5860337.808374913,1405261.491560662,1664986.990049785,0,14106142.265426064,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-14,184.73257618939533,13840458.771038862,13840643.503615052,1431667.5841801402,4230711.666534125,13840643.503615055,12433269.492855303,4892124.493548585,0.0,1421081.6924426963,0.0,5860337.808374913,1407189.278183559,1667099.509248871,0,13927583.787943192,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-15,2.842170943040401e-14,13698212.204502175,13698212.204502175,1431667.952907837,4149805.626696022,13698212.204502178,12303175.614883792,4761845.883000884,0.0,1421081.6924426963,0.0,5860337.808374913,1395036.589618383,1654946.820683695,0,13840643.503615052,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-16,2.842170943040401e-14,13552006.232115032,13552006.232115032,1431667.952907837,4116094.7767634797,13552006.232115036,12156127.353931474,4614797.622048566,0.0,1421081.6924426963,0.0,5860337.808374913,1395878.8781835588,1655789.1092488708,0,13698212.204502175,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-17,7.275957614183426e-12,13428009.859708395,13428009.859708395,1432234.980937641,4070605.217076606,13428009.859708399,12299756.040572846,4508724.619299901,0.0,1421081.6924426963,0.0,5860337.808374913,1128253.819135549,1637865.7395908958,0,13552006.232115032,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-20,7.275957614183426e-12,13765534.63233338,13765534.63233338,1432234.980937641,4478543.024391396,13765534.632333383,12649466.084569735,4858434.66329679,0.0,1421081.6924426963,0.0,5860337.808374913,1116068.5477636438,1625680.4682189906,0,13428009.859708395,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-21,4683742.657651064,9342214.382005602,14025957.039656665,1441621.2387686053,4014962.2269658507,14025957.03965667,8215941.760599502,5108652.996977621,0.0,1421081.6924426963,0.0,5860337.808374913,1126272.6214061002,1635884.541861447,0,13765534.63233338,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-22,4683742.657651064,9290794.405773813,13974537.063424878,1441621.2387686053,3981251.377033308,13974537.063424882,8156869.708454706,5049580.944832824,0.0,1421081.6924426963,0.0,5860337.808374913,1133924.697319108,1643536.6177744549,0,14025957.039656665,OGR,confirmation_tag,G100,ENTRY_ONLY,,
