year,strategy,route,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2021,ATRDR,SLOW_BEAR,-789307.9840388701,93000.07341768114,OGR,confirmation_tag,G100,ENTRY_ONLY,-882308.0574565512
2021,MCB,MCB,0.0,9715.12458983369,OGR,confirmation_tag,G100,ENTRY_ONLY,-9715.12458983369
2021,OGR,FIXED_BELOW_L_REPAIR,1790417.096882168,7340.817622320045,OGR,confirmation_tag,G100,ENTRY_ONLY,1783076.279259848
2021,SMV6,NATIVE_CALLBACK,273266.1843417998,41175.11735871985,OGR,confirmation_tag,G100,ENTRY_ONLY,232091.06698307997
2022,ATRDR,BULL,4254271.182014712,19322.04575624989,OGR,confirmation_tag,G100,ENTRY_ONLY,4234949.136258462
2022,ATRDR,FAST_BEAR,122059.60001729804,67274.00460192296,OGR,confirmation_tag,G100,ENTRY_ONLY,54785.59541537508
2022,ATRDR,SLOW_BEAR,322517.2451725498,121998.84125622096,OGR,confirmation_tag,G100,ENTRY_ONLY,200518.40391632885
2022,MCB,MCB,3680.3297494968456,4700.969031382894,OGR,confirmation_tag,G100,ENTRY_ONLY,-1020.6392818860486
2022,OGR,FIXED_BELOW_L_REPAIR,-1251548.378758298,16994.387923698407,OGR,confirmation_tag,G100,ENTRY_ONLY,-1268542.7666819964
2022,SMV6,NATIVE_CALLBACK,36743.039373968146,34415.49890170461,OGR,confirmation_tag,G100,ENTRY_ONLY,2327.540472263536
2023,ATRDR,BULL,2061166.8459886594,130639.01730977694,OGR,confirmation_tag,G100,ENTRY_ONLY,1930527.8286788824
2023,ATRDR,FAST_BEAR,533527.4895851761,-6708.822500369286,OGR,confirmation_tag,G100,ENTRY_ONLY,540236.3120855454
2023,ATRDR,SLOW_BEAR,2239187.356266464,83027.10275216492,OGR,confirmation_tag,G100,ENTRY_ONLY,2156160.253514299
2023,MCB,MCB,33020.05155129089,60514.057820771486,OGR,confirmation_tag,G100,ENTRY_ONLY,-27494.006269480597
2023,OGR,FIXED_BELOW_L_REPAIR,-95619.76929070905,1093.0961552067815,OGR,confirmation_tag,G100,ENTRY_ONLY,-96712.86544591583
2023,SMV6,NATIVE_CALLBACK,41448.28211877705,70387.31365555695,OGR,confirmation_tag,G100,ENTRY_ONLY,-28939.031536779898
2024,ATRDR,BULL,3990503.226679581,277768.51074775297,OGR,confirmation_tag,G100,ENTRY_ONLY,3712734.715931828
2024,ATRDR,FAST_BEAR,1215491.3724581143,18306.45056220862,OGR,confirmation_tag,G100,ENTRY_ONLY,1197184.9218959056
2024,ATRDR,SLOW_BEAR,-161009.7856884607,121879.47217018389,OGR,confirmation_tag,G100,ENTRY_ONLY,-282889.2578586446
2024,MCB,MCB,-400604.168264625,87471.67851813015,OGR,confirmation_tag,G100,ENTRY_ONLY,-488075.84678275516
2024,OGR,FIXED_BELOW_L_REPAIR,2849022.0153054413,30516.40149488547,OGR,confirmation_tag,G100,ENTRY_ONLY,2818505.613810556
2024,SMV6,NATIVE_CALLBACK,9816609.825101364,466833.41609049734,OGR,confirmation_tag,G100,ENTRY_ONLY,9349776.409010867
2025,ATRDR,BULL,1587444.830738957,226731.03631247432,OGR,confirmation_tag,G100,ENTRY_ONLY,1360713.7944264826
2025,ATRDR,FAST_BEAR,3165607.2371042995,91080.67797400495,OGR,confirmation_tag,G100,ENTRY_ONLY,3074526.5591302947
2025,ATRDR,SLOW_BEAR,128445.2523470727,33842.49731452232,OGR,confirmation_tag,G100,ENTRY_ONLY,94602.75503255038
2025,MCB,MCB,97716.63277167728,23467.513634033254,OGR,confirmation_tag,G100,ENTRY_ONLY,74249.11913764403
2025,OGR,FIXED_BELOW_L_REPAIR,3773995.64876684,7543.916376350182,OGR,confirmation_tag,G100,ENTRY_ONLY,3766451.73239049
2025,SMV6,NATIVE_CALLBACK,826733.4176866795,384178.6856417313,OGR,confirmation_tag,G100,ENTRY_ONLY,442554.7320449482
2026,ATRDR,BULL,1075896.1011283034,233540.61734368897,OGR,confirmation_tag,G100,ENTRY_ONLY,842355.4837846145
2026,ATRDR,FAST_BEAR,5533343.112813834,36925.31870133694,OGR,confirmation_tag,G100,ENTRY_ONLY,5496417.794112497
2026,ATRDR,SLOW_BEAR,1761987.7348494,-3910.9643316901274,OGR,confirmation_tag,G100,ENTRY_ONLY,1765898.69918109
2026,MCB,MCB,0.0,8660.237690092454,OGR,confirmation_tag,G100,ENTRY_ONLY,-8660.237690092454
2026,OGR,FIXED_BELOW_L_REPAIR,3618412.570687057,5445.998317898146,OGR,confirmation_tag,G100,ENTRY_ONLY,3612966.5723691587
2026,SMV6,NATIVE_CALLBACK,324771.3927146721,622044.8254142485,OGR,confirmation_tag,G100,ENTRY_ONLY,-297273.4326995764
2018,ATRDR,BULL,-87768.39618172971,-23377.88594531531,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-64390.5102364144
2018,ATRDR,SLOW_BEAR,397858.3684681221,244538.46918790863,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,153319.89928021346
2018,MCB,MCB,69258.2039508067,33476.11853456644,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,35782.085416240254
2018,OGR,FIXED_BELOW_L_REPAIR,175044.25529255625,90161.52633427393,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,84882.72895828231
2018,SMV6,NATIVE_CALLBACK,89136.37987424339,22037.74926284229,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,67098.6306114011
2019,ATRDR,BULL,1164393.0211990154,245447.47698634228,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,918945.5442126731
2019,ATRDR,FAST_BEAR,822745.9185056235,4300.582713448919,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,818445.3357921746
2019,ATRDR,SLOW_BEAR,-189659.614122925,3453.2835037745785,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-193112.8976266996
2019,MCB,MCB,110958.2040363091,80814.8695064485,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,30143.3345298606
2019,OGR,FIXED_BELOW_L_REPAIR,52839.15423174191,8443.519771569594,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,44395.63446017231
2019,SMV6,NATIVE_CALLBACK,170923.05666772817,27905.10637949992,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,143017.95028822825
2020,ATRDR,BULL,1172314.8477711426,192843.82978913593,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,979471.0179820067
2020,ATRDR,FAST_BEAR,1766612.489179077,52368.00943257644,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,1714244.4797465007
2020,ATRDR,SLOW_BEAR,926004.6209957722,6141.28921056274,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,919863.3317852095
2020,MCB,MCB,85097.59424998281,3073.629161994255,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,82023.96508798856
2020,OGR,FIXED_BELOW_L_REPAIR,1003916.0076751091,4223.604036942375,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,999692.4036381667
2020,SMV6,NATIVE_CALLBACK,78755.32983656319,169138.00508529018,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-90382.67524872698
2021,ATRDR,BULL,5135811.214499351,260092.7081599193,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,4875718.506339432
2021,ATRDR,FAST_BEAR,5483333.841081446,25537.42438936163,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,5457796.416692085
2021,ATRDR,SLOW_BEAR,2509433.869519408,93000.07341768114,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2416433.7961017266
2021,MCB,MCB,-144191.94053220726,9715.12458983369,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-153907.06512204095
2021,OGR,FIXED_BELOW_L_REPAIR,2933000.0158462115,7340.817622320045,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2925659.198223891
2021,SMV6,NATIVE_CALLBACK,276966.1949167586,41175.11735871985,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,235791.07755803879
2022,ATRDR,BULL,5090961.637964251,19322.04575624989,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,5071639.592208002
2022,ATRDR,FAST_BEAR,1549472.5910960839,67274.00460192296,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,1482198.5864941608
2022,ATRDR,SLOW_BEAR,1003884.1690283525,121998.84125622096,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,881885.3277721315
2022,MCB,MCB,127499.50241145694,4700.969031382894,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,122798.53338007405
2022,OGR,FIXED_BELOW_L_REPAIR,-442114.900348678,16994.387923698407,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-459109.2882723764
2022,SMV6,NATIVE_CALLBACK,127603.62980450726,34415.49890170461,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,93188.13090280266
2023,ATRDR,BULL,2944207.3182276543,130639.01730977694,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2813568.3009178774
2023,ATRDR,FAST_BEAR,-1951685.2909222846,-6708.822500369286,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-1944976.4684219153
2023,ATRDR,SLOW_BEAR,9444592.35432731,83027.10275216492,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,9361565.251575146
2023,MCB,MCB,468074.2007635948,60514.057820771486,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,407560.14294282335
2023,OGR,FIXED_BELOW_L_REPAIR,259347.08202365742,1093.0961552067815,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,258253.98586845063
2023,SMV6,NATIVE_CALLBACK,523930.235587905,70387.31365555695,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,453542.92193234805
2024,ATRDR,BULL,-263327.60323326493,277768.51074775297,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-541096.1139810178
2024,ATRDR,FAST_BEAR,288014.44453088945,18306.45056220862,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,269707.99396868085
2024,ATRDR,SLOW_BEAR,1729657.625921658,121879.47217018389,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,1607778.153751474
2024,MCB,MCB,-434257.82717128337,87471.67851813015,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-521729.5056894135
2024,OGR,FIXED_BELOW_L_REPAIR,-9911880.423131866,30516.40149488547,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-9942396.824626751
2024,SMV6,NATIVE_CALLBACK,4947828.668355807,466833.41609049734,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,4480995.252265309
2025,ATRDR,BULL,529455.4213955407,226731.03631247432,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,302724.3850830664
2025,ATRDR,FAST_BEAR,3160464.2562245745,91080.67797400495,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,3069383.5782505698
2025,ATRDR,SLOW_BEAR,5209341.345806134,33842.49731452232,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,5175498.848491612
2025,MCB,MCB,99479.13570086012,23467.513634033254,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,76011.62206682687
2025,OGR,FIXED_BELOW_L_REPAIR,8706199.882243069,7543.916376350182,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,8698655.965866718
2025,SMV6,NATIVE_CALLBACK,6378404.597991805,384178.6856417313,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,5994225.912350073
2026,ATRDR,BULL,290159.9293596449,233540.61734368897,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,56619.31201595592
2026,ATRDR,FAST_BEAR,3879631.1020880025,36925.31870133694,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,3842705.7833866654
2026,ATRDR,SLOW_BEAR,-14549746.406227117,-3910.9643316901274,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-14545835.441895427
2026,MCB,MCB,-88580.0342387385,8660.237690092454,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-97240.27192883096
2026,OGR,FIXED_BELOW_L_REPAIR,-3232492.2967960513,5445.998317898146,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,-3237938.2951139496
2026,SMV6,NATIVE_CALLBACK,8761935.124506861,622044.8254142485,OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,8139890.299092612
2018,ATRDR,BULL,7072.9731956840305,-23377.88594531531,OGR,confirmation_tag,G25,ENTRY_ONLY,30450.85914099934
2018,ATRDR,SLOW_BEAR,190803.01991848124,244538.46918790863,OGR,confirmation_tag,G25,ENTRY_ONLY,-53735.449269427394
2018,MCB,MCB,18569.170738474393,33476.11853456644,OGR,confirmation_tag,G25,ENTRY_ONLY,-14906.947796092049
2018,OGR,FIXED_BELOW_L_REPAIR,-16792.508755559,90161.52633427393,OGR,confirmation_tag,G25,ENTRY_ONLY,-106954.03508983293
2018,SMV6,NATIVE_CALLBACK,2719.995313428546,22037.74926284229,OGR,confirmation_tag,G25,ENTRY_ONLY,-19317.753949413745
2019,ATRDR,BULL,116154.38841469715,245447.47698634228,OGR,confirmation_tag,G25,ENTRY_ONLY,-129293.08857164513
2019,ATRDR,FAST_BEAR,0.0,4300.582713448919,OGR,confirmation_tag,G25,ENTRY_ONLY,-4300.582713448919
2019,ATRDR,SLOW_BEAR,-462121.01256602065,3453.2835037745785,OGR,confirmation_tag,G25,ENTRY_ONLY,-465574.2960697952
2019,MCB,MCB,-7.583263650483926,80814.8695064485,OGR,confirmation_tag,G25,ENTRY_ONLY,-80822.45277009897
2019,OGR,FIXED_BELOW_L_REPAIR,427834.1175054326,8443.519771569594,OGR,confirmation_tag,G25,ENTRY_ONLY,419390.597733863
2019,SMV6,NATIVE_CALLBACK,53144.721815728226,27905.10637949992,OGR,confirmation_tag,G25,ENTRY_ONLY,25239.615436228305
2020,ATRDR,BULL,175688.3213388812,192843.82978913593,OGR,confirmation_tag,G25,ENTRY_ONLY,-17155.50845025474
2020,ATRDR,FAST_BEAR,106899.81993794769,52368.00943257644,OGR,confirmation_tag,G25,ENTRY_ONLY,54531.81050537125
2020,ATRDR,SLOW_BEAR,385562.9623925638,6141.28921056274,OGR,confirmation_tag,G25,ENTRY_ONLY,379421.6731820011
2020,MCB,MCB,4032.2557466202625,3073.629161994255,OGR,confirmation_tag,G25,ENTRY_ONLY,958.6265846260076
2020,OGR,FIXED_BELOW_L_REPAIR,97083.04806682287,4223.604036942375,OGR,confirmation_tag,G25,ENTRY_ONLY,92859.4440298805
2020,SMV6,NATIVE_CALLBACK,146033.2339642523,169138.00508529018,OGR,confirmation_tag,G25,ENTRY_ONLY,-23104.77112103789
2021,ATRDR,BULL,115931.64288822818,260092.7081599193,OGR,confirmation_tag,G25,ENTRY_ONLY,-144161.06527169113
2021,ATRDR,FAST_BEAR,393625.94879779,25537.42438936163,OGR,confirmation_tag,G25,ENTRY_ONLY,368088.52440842835
2021,ATRDR,SLOW_BEAR,16938.08554144405,93000.07341768114,OGR,confirmation_tag,G25,ENTRY_ONLY,-76061.9878762371
2021,MCB,MCB,-1.5125147071698302,9715.12458983369,OGR,confirmation_tag,G25,ENTRY_ONLY,-9716.63710454086
2021,OGR,FIXED_BELOW_L_REPAIR,264698.8272307511,7340.817622320045,OGR,confirmation_tag,G25,ENTRY_ONLY,257358.00960843105
2021,SMV6,NATIVE_CALLBACK,110887.57914443371,41175.11735871985,OGR,confirmation_tag,G25,ENTRY_ONLY,69712.46178571385
2022,ATRDR,BULL,549325.1554816819,19322.04575624989,OGR,confirmation_tag,G25,ENTRY_ONLY,530003.109725432
2022,ATRDR,FAST_BEAR,19840.284188603062,67274.00460192296,OGR,confirmation_tag,G25,ENTRY_ONLY,-47433.7204133199
2022,ATRDR,SLOW_BEAR,47594.79707402322,121998.84125622096,OGR,confirmation_tag,G25,ENTRY_ONLY,-74404.04418219774
2022,MCB,MCB,647.4802164146912,4700.969031382894,OGR,confirmation_tag,G25,ENTRY_ONLY,-4053.488814968203
2022,OGR,FIXED_BELOW_L_REPAIR,-146387.32109025365,16994.387923698407,OGR,confirmation_tag,G25,ENTRY_ONLY,-163381.70901395206
2022,SMV6,NATIVE_CALLBACK,5714.536907896931,34415.49890170461,OGR,confirmation_tag,G25,ENTRY_ONLY,-28700.96199380768
2023,ATRDR,BULL,149679.94821663274,130639.01730977694,OGR,confirmation_tag,G25,ENTRY_ONLY,19040.930906855792
2023,ATRDR,FAST_BEAR,50483.12913075881,-6708.822500369286,OGR,confirmation_tag,G25,ENTRY_ONLY,57191.9516311281
2023,ATRDR,SLOW_BEAR,225160.20825099765,83027.10275216492,OGR,confirmation_tag,G25,ENTRY_ONLY,142133.1054988327
2023,MCB,MCB,2736.6295758985943,60514.057820771486,OGR,confirmation_tag,G25,ENTRY_ONLY,-57777.42824487289
2023,OGR,FIXED_BELOW_L_REPAIR,-3355.7910146684153,1093.0961552067815,OGR,confirmation_tag,G25,ENTRY_ONLY,-4448.887169875197
2023,SMV6,NATIVE_CALLBACK,59172.193404376965,70387.31365555695,OGR,confirmation_tag,G25,ENTRY_ONLY,-11215.120251179986
2024,ATRDR,BULL,366331.1254913144,277768.51074775297,OGR,confirmation_tag,G25,ENTRY_ONLY,88562.61474356143
2024,ATRDR,FAST_BEAR,98915.36618460697,18306.45056220862,OGR,confirmation_tag,G25,ENTRY_ONLY,80608.91562239834
2024,ATRDR,SLOW_BEAR,31829.61412519047,121879.47217018389,OGR,confirmation_tag,G25,ENTRY_ONLY,-90049.85804499342
2024,MCB,MCB,-31529.787678980065,87471.67851813015,OGR,confirmation_tag,G25,ENTRY_ONLY,-119001.46619711022
2024,OGR,FIXED_BELOW_L_REPAIR,337213.51726400503,30516.40149488547,OGR,confirmation_tag,G25,ENTRY_ONLY,306697.1157691196
2024,SMV6,NATIVE_CALLBACK,630956.0427438396,466833.41609049734,OGR,confirmation_tag,G25,ENTRY_ONLY,164122.62665334222
2025,ATRDR,BULL,314937.897240387,226731.03631247432,OGR,confirmation_tag,G25,ENTRY_ONLY,88206.86092791267
2025,ATRDR,FAST_BEAR,184227.07530161663,91080.67797400495,OGR,confirmation_tag,G25,ENTRY_ONLY,93146.39732761167
2025,ATRDR,SLOW_BEAR,119776.99941218043,33842.49731452232,OGR,confirmation_tag,G25,ENTRY_ONLY,85934.50209765811
2025,MCB,MCB,1952.001396794847,23467.513634033254,OGR,confirmation_tag,G25,ENTRY_ONLY,-21515.512237238407
2025,OGR,FIXED_BELOW_L_REPAIR,406022.1806512432,7543.916376350182,OGR,confirmation_tag,G25,ENTRY_ONLY,398478.26427489304
2025,SMV6,NATIVE_CALLBACK,443628.465925564,384178.6856417313,OGR,confirmation_tag,G25,ENTRY_ONLY,59449.78028383269
2026,ATRDR,BULL,-73017.77908225269,233540.61734368897,OGR,confirmation_tag,G25,ENTRY_ONLY,-306558.39642594167
2026,ATRDR,FAST_BEAR,278471.1649240162,36925.31870133694,OGR,confirmation_tag,G25,ENTRY_ONLY,241545.84622267928
2026,ATRDR,SLOW_BEAR,-200320.8143461029,-3910.9643316901274,OGR,confirmation_tag,G25,ENTRY_ONLY,-196409.85001441278
2026,MCB,MCB,0.0,8660.237690092454,OGR,confirmation_tag,G25,ENTRY_ONLY,-8660.237690092454
2026,OGR,FIXED_BELOW_L_REPAIR,219142.14313077202,5445.998317898146,OGR,confirmation_tag,G25,ENTRY_ONLY,213696.14481287388
2026,SMV6,NATIVE_CALLBACK,260511.95715489588,622044.8254142485,OGR,confirmation_tag,G25,ENTRY_ONLY,-361532.86825935263
2018,ATRDR,BULL,-15549.98695595904,-23377.88594531531,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,7827.898989356268
2018,ATRDR,SLOW_BEAR,110424.91139478817,244538.46918790863,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-134113.55779312045
2018,MCB,MCB,18911.524366342383,33476.11853456644,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-14564.59416822406
2018,OGR,FIXED_BELOW_L_REPAIR,44406.33070693454,90161.52633427393,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-45755.195627339395
2018,SMV6,NATIVE_CALLBACK,26201.46030634872,22037.74926284229,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,4163.711043506428
2019,ATRDR,BULL,336025.23988559266,245447.47698634228,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,90577.76289925037
2019,ATRDR,FAST_BEAR,170099.57773739228,4300.582713448919,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,165798.99502394337
2019,ATRDR,SLOW_BEAR,-28967.056132668375,3453.2835037745785,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-32420.339636442954
2019,MCB,MCB,23007.409883042124,80814.8695064485,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-57807.459623406365
2019,OGR,FIXED_BELOW_L_REPAIR,6022.28550724534,8443.519771569594,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-2421.2342643242537
2019,SMV6,NATIVE_CALLBACK,115576.22177701168,27905.10637949992,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,87671.11539751176
2020,ATRDR,BULL,109158.34318808185,192843.82978913593,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-83685.48660105407
2020,ATRDR,FAST_BEAR,203092.66805269674,52368.00943257644,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,150724.65862012032
2020,ATRDR,SLOW_BEAR,271999.88758103567,6141.28921056274,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,265858.5983704729
2020,MCB,MCB,15817.561271882192,3073.629161994255,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,12743.932109887937
2020,OGR,FIXED_BELOW_L_REPAIR,155999.35132087738,4223.604036942375,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,151775.747283935
2020,SMV6,NATIVE_CALLBACK,153152.82438378656,169138.00508529018,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-15985.180701503617
2021,ATRDR,BULL,469313.10705969087,260092.7081599193,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,209220.39889977156
2021,ATRDR,FAST_BEAR,488261.2923202481,25537.42438936163,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,462723.86793088645
2021,ATRDR,SLOW_BEAR,273681.8085780275,93000.07341768114,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,180681.73516034638
2021,MCB,MCB,-8051.222774127477,9715.12458983369,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-17766.347363961166
2021,OGR,FIXED_BELOW_L_REPAIR,309765.46790395875,7340.817622320045,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,302424.6502816387
2021,SMV6,NATIVE_CALLBACK,95302.31878341798,41175.11735871985,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,54127.201424698134
2022,ATRDR,BULL,447795.09376818093,19322.04575624989,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,428473.04801193107
2022,ATRDR,FAST_BEAR,127269.34834377974,67274.00460192296,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,59995.34374185678
2022,ATRDR,SLOW_BEAR,78417.13863842233,121998.84125622096,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-43581.702617798626
2022,MCB,MCB,8298.295434985566,4700.969031382894,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,3597.326403602672
2022,OGR,FIXED_BELOW_L_REPAIR,-26932.53230818714,16994.387923698407,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-43926.920231885546
2022,SMV6,NATIVE_CALLBACK,13299.124101017278,34415.49890170461,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-21116.374800687332
2023,ATRDR,BULL,138682.15821543758,130639.01730977694,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,8043.140905660635
2023,ATRDR,FAST_BEAR,-93181.97263233154,-6708.822500369286,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-86473.15013196226
2023,ATRDR,SLOW_BEAR,522105.3516429957,83027.10275216492,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,439078.2488908308
2023,MCB,MCB,32766.441068990545,60514.057820771486,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-27747.61675178094
2023,OGR,FIXED_BELOW_L_REPAIR,14013.615551390523,1093.0961552067815,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,12920.519396183741
2023,SMV6,NATIVE_CALLBACK,88603.99253016396,70387.31365555695,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,18216.67887460701
2024,ATRDR,BULL,-41064.10830505794,277768.51074775297,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-318832.6190528109
2024,ATRDR,FAST_BEAR,11169.986428788372,18306.45056220862,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-7136.46413342025
2024,ATRDR,SLOW_BEAR,97126.38615334555,121879.47217018389,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-24753.086016838337
2024,MCB,MCB,-20123.585720185627,87471.67851813015,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-107595.26423831578
2024,OGR,FIXED_BELOW_L_REPAIR,-414060.08893453935,30516.40149488547,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-444576.4904294248
2024,SMV6,NATIVE_CALLBACK,229963.79526826835,466833.41609049734,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-236869.620822229
2025,ATRDR,BULL,-78428.96749560923,226731.03631247432,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-305160.00380808354
2025,ATRDR,FAST_BEAR,164949.51314338265,91080.67797400495,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,73868.8351693777
2025,ATRDR,SLOW_BEAR,44198.35292276566,33842.49731452232,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,10355.855608243342
2025,MCB,MCB,5445.939587295879,23467.513634033254,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-18021.574046737376
2025,OGR,FIXED_BELOW_L_REPAIR,388386.12911586685,7543.916376350182,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,380842.2127395167
2025,SMV6,NATIVE_CALLBACK,441633.62147665373,384178.6856417313,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,57454.93583492242
2026,ATRDR,BULL,-214232.36265434802,233540.61734368897,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-447772.979998037
2026,ATRDR,FAST_BEAR,135092.38054635056,36925.31870133694,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,98167.06184501361
2026,ATRDR,SLOW_BEAR,-720780.2967734404,-3910.9643316901274,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-716869.3324417503
2026,MCB,MCB,-3550.8883986955843,8660.237690092454,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-12211.126088788038
2026,OGR,FIXED_BELOW_L_REPAIR,-83854.53566505417,5445.998317898146,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,-89300.53398295231
