gap,mcb_mode,target,mechanic,state_family,state,year,dates,incremental_pnl,mean_daily_incremental_return
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2018,70,31652.394584721886,0.00014276930170413005
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2019,89,71986.53495434206,0.00020625898796080986
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2020,66,1654579.3389616152,0.003119981297373238
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2021,95,2989936.7693844847,0.001844880902884656
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2022,106,3873576.0798029266,0.0015568384423011487
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2023,89,2334858.210566542,0.0008493473396818315
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2024,54,-1728338.3010476064,-0.0011463822654198723
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2025,99,5494817.926518764,0.0012284386530957891
OGR,independent,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,2026,65,2030036.0131775234,0.00020571424116720737
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,56506.81104699802,0.00026358416772150875
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,443726.3493030565,0.0006504441180063673
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,2946565.4865005016,0.0023272459159441885
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,6609168.796587988,0.0025319030720388084
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,3341811.8129074313,0.0007999242920546359
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,3188537.171971388,0.0006693969874533067
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,1643058.0756723052,-0.00010885635749237983
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,6286735.274061444,0.00047212654167884296
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,15765928.046818424,0.0021974427564905395
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,166998.45357315056,0.00033967632805502934
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1267633.2685379367,0.0016646309428761579
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,1584628.0067561204,0.0016187061239950325
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,8872859.891785089,0.0037981459703052534
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,4121764.7201799173,0.0012215513392475935
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,8106536.508624636,0.001272996568394876
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-6279567.56368142,-0.0010315591663451115
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,16338425.682356745,0.00282989994987732
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-23420941.06365766,-0.0034202148803379913
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-86751.24305668566,-0.00022243828828948393
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,-122397.73365511838,-0.00018314566621825313
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,151826.9297665255,0.00016937326999813264
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,340765.1187108513,0.0003230246382684989
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,127736.33752598334,8.562397121430695e-05
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,19870.124581888318,-2.6156458392571996e-05
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-668795.2623054953,-0.0008889291460093069
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,-291771.7032923037,-0.0002761799138070304
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,-241766.11679490842,-0.00045278283533388257
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,-104960.8910262622,-0.00011480443390595322
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,363788.9249309115,0.0005341311062776059
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,326324.999260338,0.00043372273855469385
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,840457.2237791298,0.0009012486254030948
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,252853.70608196873,0.0002140498281371221
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,340834.30639482103,0.00021320450419794402
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-469361.31643453427,-0.00040342372648548053
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,463698.4085841663,0.0004154976290243194
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-1023543.7147090342,-0.0010578540947230528
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-34629.26621213462,-6.287596339865452e-05
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,81868.45030558389,0.0001330925591267611
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,905351.4632651694,0.0009095996351269242
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,1478147.6392418677,0.0011042875230076843
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,734680.5853979159,0.0004186986783849529
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,442338.2800328769,0.0002092477088207489
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-534649.0241219392,-0.0007792037997606366
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,479843.193571019,-2.891564985005942e-06
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,536066.9728826545,-0.00012007047453690708
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,1581.6168927904218,3.690465857295278e-05
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,782485.725156487,0.0010722088059265406
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,71892.47941840999,0.00021866118463176958
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,2285785.1774861254,0.001866144931561427
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,752908.3716827817,0.0004632975040816214
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,1545529.8201856837,0.0006328115557862899
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-1141706.716878442,-0.0006109523276631775
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,2373177.8088299464,0.0011989703038109887
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-2794142.3944444973,-0.0016444933253814105
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,13453.964794031344,9.896299653806499e-05
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,277522.8974508522,0.00041549841138713517
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,1917368.0174872875,0.0016961412730406083
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,3415813.489651273,0.001856391136337435
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,1523411.5497631393,0.0005506576013949918
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,1403274.8196603097,0.00045997286325974847
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,180857.48211786058,-0.0004558896669849474
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,2240822.163738585,0.00022814560161493196
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,1853598.2335117422,-1.8885156621369102e-05
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,95901.69305348676,0.0001918065470357098
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1045331.0484661097,0.0013888201154603217
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,352959.18245309684,0.0006148056308456932
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,4760932.911722109,0.0028546860089120802
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,2056468.259501176,0.0008800307109798233
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,3969894.670202732,0.0010119315397034933
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-2880151.7521911897,-0.0008568710099708428
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,6174572.179324539,0.0018446881520732751
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-7110904.513410656,-0.002242270896915892
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,68387.62845656928,0.0002937311957510102
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,441612.64180258196,0.000609565951130631
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,3206968.7395986356,0.0023554986012436488
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,6358422.465610628,0.002560911613468736
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,4214043.041534144,0.0011202875928756168
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,3683208.4140654504,0.0007986732441564072
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,866521.6337693678,-0.0003317550014352762
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,5362753.294906681,0.00038949117267242383
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,13264551.670486597,0.0018205800368901004
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,189285.56245769188,0.0003639883862000491
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1261864.865817519,0.0016453837941264476
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,478467.15027049184,0.0008974693527794267
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,7823084.086002643,0.0035669154981573907
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,3497562.864718817,0.0011105897587335896
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,7930171.435549139,0.0012941125492372523
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-6464425.254148522,-0.0010585094570024134
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,14598126.716460181,0.0026977788853391822
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-21327633.09939091,-0.0033558055594503262
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-75185.53095128201,-0.0001938464217581936
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,-217293.67496472038,-0.0003339442061903169
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,17378.125374503434,-1.365101250595456e-05
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,262976.0924508944,0.00023467315359208544
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,91479.54898822587,4.824155411851521e-05
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,37603.75596138649,-7.896882394489208e-06
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-822601.9860340552,-0.0010149864864649465
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,-308254.2455914486,-0.00027121335082931766
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,-333554.7076433487,-0.0005412302869649211
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,-101788.75819850806,-0.0001112734133389967
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,352996.35121013224,0.0005175412966186997
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,312455.78639782313,0.0004163912448626654
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,845552.9715983514,0.000906799583891963
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,253486.82621991914,0.00021807921140778403
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,372317.0725955339,0.00024301531690771276
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-426525.9342781529,-0.0003502615399511086
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,511810.9200246036,0.00047073914846728845
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-1015729.1196207944,-0.0010086665395835533
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-22776.75978422351,-3.3513378314042e-05
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,10724.948436520994,1.3876175575331884e-05
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,814806.8067769678,0.0007576869037879037
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,1467753.7690559877,0.0010444670861924812
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,796939.2749725413,0.0004403520431577282
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,527598.0432177633,0.0002419264288494118
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-749589.4286658103,-0.0009331831721532082
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,490375.5814175103,-1.0317580289717351e-05
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,568389.3547651749,-0.0001606781502620441
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,11160.80472018104,4.766723158424982e-05
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,769238.3786183242,0.001049761295034846
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,53818.25790012255,0.00020134355924052353
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,2308325.6256415965,0.0018636128263315552
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,823760.295035202,0.00049814283468161
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,1597344.7805196615,0.0006400985564155454
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-1087147.6148731038,-0.0005456082845451614
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,2517996.3144765627,0.0012496814419728274
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-2935036.076982897,-0.001639369607243703
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,25421.3484485643,0.00012881040743621384
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,218282.53283313662,0.0003094968253780532
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,1928586.2594583826,0.0016035587818638022
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,3541811.256406623,0.0018254990031489203
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,2147156.3381613977,0.0007949065391454776
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,1771174.6267911196,0.0005524452251492797
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-55559.69315612223,-0.0006129297641381398
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,2808701.7976434324,0.00030324998348030957
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,2255855.762213109,-1.828596688000246e-05
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,111801.9978760872,0.00020940894450034259
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1035203.3982625082,0.0013672706169386849
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,289328.7734873127,0.0005664774661157592
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,4845910.077518675,0.002852281225858754
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,1927998.158931408,0.0008043460061311349
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,4221086.169449679,0.001026045755372192
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-2786105.731227642,-0.0007586834296172307
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,6834496.075711222,0.0019171233188687228
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-8022430.752878867,-0.002306273497937879
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,59069.40661985148,0.00026320214957925467
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,486087.6530689001,0.000689252202810457
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,2992290.6508071637,0.002326703622125696
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,6713541.093626826,0.00252859161287859
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,3029791.3989732526,0.0006959562142901742
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,3205904.353341433,0.0006696674577108643
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,1662401.0010747705,-0.0001066871378227916
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,6635800.96054793,0.0005066483096779414
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,16472545.064377591,0.0022905256372730645
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,217623.4274098631,0.0003965983365394531
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1275747.248587518,0.001658622216832904
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,1612621.8721839916,0.0016216770168779504
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,9043950.836166283,0.0038135482183953087
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,4162809.483511528,0.0012253847567754415
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,8143609.78147331,0.001272199176998886
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-6309142.045386445,-0.00103223782322223
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,16680699.35156094,0.002857194578512992
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-22314343.678820617,-0.003174706031797964
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-86701.90349122416,-0.0002225548309508414
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,-111649.603762432,-0.0001672185415250805
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,153966.5440071011,0.00016973576410777983
