gap,mcb_mode,target,mechanic,year,state_family,state,family,pnl_scaled,pnl_native,incremental_pnl
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,SMV6,1608407.0395043169,358760.0138870134,1249647.0256173033
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,SMV6,447981.58205615997,96184.898761141,351796.683295019
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,701277.4075327927,191213.34321809124,510064.0643147014
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,1621098.431189908,192965.3424236401,1428133.0887662678
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,SMV6,-34665.572536729545,35106.803078128076,-69772.37561485762
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,SMV6,555665.64413046,138918.52710218498,416747.11702827504
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,SMV6,1801375.76712897,210153.35546141828,1591222.4116675518
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,1396280.3357305094,269656.21909394435,1126624.1166365652
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,3079672.199688297,352388.60632030416,2727283.593367993
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,SMV6,3077584.409799065,348804.2197061281,2728780.190092937
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,SMV6,330303.1275804645,131547.56848212788,198755.55909833664
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,SMV6,1068064.998039277,141693.03722599248,926371.9608132845
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-43214.18680596398,-3188.358562542824,-40025.82824342116
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,127607.12976996848,25226.107825385116,102381.02194458336
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,SMV6,127607.12976996848,25226.107825385116,102381.02194458336
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,SMV6,-43214.18680596398,-3188.358562542824,-40025.82824342116
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,380404.64630402316,50492.38753899986,329912.2587650233
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-256355.57821452458,-22587.281159499937,-233768.29705502462
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,SMV6,-8543.846515289728,-6569.658516532826,-1974.1879987569027
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,SMV6,251210.15186052988,11777.906061636857,239432.24579889304
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,SMV6,-118617.23725574157,22696.85883439589,-141314.09609013746
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,489752.84844221565,141472.59962389237,348280.24881832325
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-373316.6425341659,27665.405461397815,-400982.0479955637
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,SMV6,-211921.28815342038,41387.377134837814,-253308.66528825823
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,SMV6,558814.5870516354,150765.3939929221,408049.1930587133
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,SMV6,-230457.09299016529,-23014.76604246972,-207442.32694769558
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,70609.10575484371,-4186.2200284405535,74795.32578328425
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,30518.504145665494,45361.337387160405,-14842.83324149491
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,SMV6,6554.354328162124,30037.21828825074,-23482.863960088616
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,SMV6,150575.14814637555,875.589543187034,149699.5586031885
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,SMV6,-56001.892574028476,10262.309527282077,-66264.20210131056
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,135136.4124089713,34912.746934584604,100223.66547438668
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-11701.672923536064,-497.2480328799961,-11204.42489065607
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,SMV6,8350.234251936126,-497.2480328799961,8847.482284816122
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,SMV6,-436294.01327435847,-29797.408679175496,-406496.604595183
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,SMV6,551378.5185078576,64710.1556137601,486668.36289409746
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-1637473.7160362115,-76835.10907183707,-1560638.6069643744
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,2216615.488704689,147222.42272739403,2069393.065977295
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,SMV6,-637386.4075710007,-6093.868231655657,-631292.5393393451
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,SMV6,-1635877.7590396034,-76300.35207522905,-1559577.4069643745
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,SMV6,2852405.9392790818,152781.53396244167,2699624.40531664
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,4019225.60802747,457842.5126481544,3561383.0953793153
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-7921.826999830069,8990.903442342937,-16912.730442173
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,SMV6,4860.47497253867,11888.50344234289,-7028.028469804216
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,SMV6,3203718.4727378692,358760.0138870134,2844958.458850856
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,SMV6,802724.8333172317,96184.898761141,706539.9345560907
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,894817.5520648672,191213.34321809124,703604.208846776
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,4675386.4143979065,192965.3424236401,4482421.071974266
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,SMV6,-211240.67133898425,35106.803078128076,-246347.47441711233
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,SMV6,789088.8398850925,138918.52710218498,650170.3127829075
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,SMV6,4992355.797916666,210153.35546141828,4782202.442455247
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,2551072.3088078145,269656.21909394435,2281416.08971387
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,5744161.445452534,352388.60632030416,5391772.839132229
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,SMV6,5742073.655563301,348804.2197061281,5393269.435857173
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,SMV6,216868.25529099716,131547.56848212788,85320.68680886924
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,SMV6,2336291.843406049,141693.03722599248,2194598.8061800567
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-10478.406631804719,-3188.358562542824,-7290.048069261895
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,35484.21693769926,25226.107825385116,10258.109112314145
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,SMV6,35484.21693769926,25226.107825385116,10258.109112314145
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,SMV6,-10478.406631804719,-3188.358562542824,-7290.048069261895
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,137173.54009948688,50492.38753899986,86681.15256048701
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-44509.689697144204,-22587.281159499937,-21922.408537644274
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,SMV6,-14329.81204888615,-6569.658516532826,-7760.153532353324
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,SMV6,80132.31997304423,11777.906061636857,68354.41391140738
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,SMV6,26861.34247818457,22696.85883439589,4164.483643788686
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,59001.31231778788,141472.59962389237,-82471.28730610448
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,65621.27747786511,27665.405461397815,37955.8720164673
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,SMV6,81039.7622561211,41387.377134837814,39652.385121283296
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,SMV6,82622.19316593713,150765.3939929221,-68143.20082698496
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,SMV6,-39039.36562640524,-23014.76604246972,-16024.59958393552
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,23787.16768901411,-4186.2200284405535,27973.387717454665
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,74175.33245419833,45361.337387160405,28813.995067037926
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,SMV6,50110.136663089244,30037.21828825074,20072.91837483851
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,SMV6,36863.68203622019,875.589543187034,35988.09249303316
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,SMV6,10988.681443903002,10262.309527282077,726.3719166209248
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,10450.565726057248,34912.746934584604,-24462.181208527363
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-762.0232186080084,-497.2480328799961,-264.7751857280123
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,SMV6,-762.0232186080084,-497.2480328799961,-264.7751857280123
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,SMV6,-50491.14609160695,-29797.408679175496,-20693.737412431452
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,SMV6,60941.711817664196,64710.1556137601,-3768.443796095907
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-142195.5222243893,-76835.10907183707,-65360.41315255224
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,232631.2880895544,147222.42272739403,85408.8653621604
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,SMV6,-29866.06230754632,-6093.868231655657,-23772.194075890664
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,SMV6,-140863.56522778128,-76300.35207522905,-64563.21315255223
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,SMV6,261165.3934004927,152781.53396244167,108383.85943805106
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,183247.85456559807,457842.5126481544,-274594.6580825563
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,8952.505731599835,8990.903442342937,-38.397710743101925
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,SMV6,10757.799901805502,11888.50344234289,-1130.7035405373872
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,SMV6,121361.40924971763,358760.0138870134,-237398.60463729582
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,SMV6,60081.15114567477,96184.898761141,-36103.74761546622
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,173399.06966728572,191213.34321809124,-17814.27355080551
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,244161.6368183591,192965.3424236401,51196.29439471901
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,SMV6,64860.83370507877,35106.803078128076,29754.03062695069
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,SMV6,90199.2563349328,138918.52710218498,-48719.27076725219
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,SMV6,262500.6164456333,210153.35546141828,52347.26098421499
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,257795.91661048096,269656.21909394435,-11860.302483463403
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,362902.3624402479,352388.60632030416,10513.756119943737
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,SMV6,360814.5725510159,348804.2197061281,12010.352844887751
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,SMV6,127587.5944515442,131547.56848212788,-3959.974030583682
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,SMV6,132296.11204816875,141693.03722599248,-9396.925177823729
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-21176.13865636428,-3188.358562542824,-17987.780093821457
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,70921.89096541758,25226.107825385116,45695.783140032465
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,SMV6,70921.89096541758,25226.107825385116,45695.783140032465
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,SMV6,-21176.13865636428,-3188.358562542824,-17987.780093821457
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,229761.37960887048,50492.38753899986,179268.9920698706
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-106688.31301307875,-22587.281159499937,-84101.03185357881
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,SMV6,-13004.233651005914,-6569.658516532826,-6434.575134473089
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,SMV6,151190.77423094478,11777.906061636857,139412.8681693079
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,SMV6,-15113.473984147135,22696.85883439589,-37810.332818543015
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,157589.20181683692,141472.59962389237,16116.602192944561
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-134796.83821472354,27665.405461397815,-162462.24367612135
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,SMV6,-86288.98964111996,41387.377134837814,-127676.36677595778
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,SMV6,200782.08200166494,150765.3939929221,50016.688008742865
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,SMV6,-91700.72875843159,-23014.76604246972,-68685.96271596187
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,59222.406362735754,-4186.2200284405535,63408.62639117631
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,72839.49406008521,45361.337387160405,27478.156672924815
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,SMV6,48875.34424258185,30037.21828825074,18838.125954331106
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,SMV6,97240.5781925,875.589543187034,96364.98864931297
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,SMV6,-14054.022012260884,10262.309527282077,-24316.331539542964
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,78049.11642768963,34912.746934584604,43136.36949310503
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-6673.631140847998,-497.2480328799961,-6176.383107968002
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,SMV6,-5806.731531647967,-497.2480328799961,-5309.4834987679715
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,SMV6,-101744.6561442148,-29797.408679175496,-71947.2474650393
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,SMV6,178926.8729627044,64710.1556137601,114216.71734894428
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-362808.73917676654,-76835.10907183707,-285973.6301049295
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,649233.4770212108,147222.42272739403,502011.05429381673
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,SMV6,-96647.93233193827,-6093.868231655657,-90554.06410028262
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,SMV6,-361212.78218015854,-76300.35207522905,-284912.4301049295
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,SMV6,744285.4523565411,152781.53396244167,591503.9183940993
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,650843.3107293192,457842.5126481544,193000.79808116486
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,24802.08106274144,8990.903442342937,15811.177620398503
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,SMV6,32676.540848182056,11888.50344234289,20788.037405839168
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,SMV6,468720.9382636514,358760.0138870134,109960.92437663794
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,SMV6,174247.91268022728,96184.898761141,78063.01391908628
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,535874.1492953801,191213.34321809124,344660.8060772889
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,800722.6274502199,192965.3424236401,607757.2850265799
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,SMV6,147352.3870188394,35106.803078128076,112245.58394071131
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,SMV6,210020.39800392633,138918.52710218498,71101.87090174135
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,SMV6,979223.9917228343,210153.35546141828,769070.636261416
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,785342.3798656964,269656.21909394435,515686.160771752
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,1352237.5493348804,352388.60632030416,999848.9430145763
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,SMV6,1350149.7594456484,348804.2197061281,1001345.5397395203
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,SMV6,356843.83381233586,131547.56848212788,225296.26533020797
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,SMV6,430586.3359425926,141693.03722599248,288893.29871660005
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-32082.351263996592,-3188.358562542824,-28893.992701453768
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,105184.38987847499,25226.107825385116,79958.28205308988
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,SMV6,105184.38987847499,25226.107825385116,79958.28205308988
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,SMV6,-32082.351263996592,-3188.358562542824,-28893.992701453768
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,303596.97516176314,50492.38753899986,253104.58762276327
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-191781.18916955084,-22587.281159499937,-169193.9080100509
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,SMV6,-10634.400101604384,-6569.658516532826,-4064.741585071558
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,SMV6,202929.46693117934,11777.906061636857,191151.56086954247
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,SMV6,-80479.28083736266,22696.85883439589,-103176.13967175854
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,319064.3691041563,141472.59962389237,177591.76948026396
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-228614.4363414855,27665.405461397815,-256279.84180288328
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,SMV6,-142339.94177934146,41387.377134837814,-183727.31891417925
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,SMV6,370832.864709813,150765.3939929221,220067.4707168909
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,SMV6,-138042.99016780072,-23014.76604246972,-115028.22412533099
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,102689.99704079711,-4186.2200284405535,106876.21706923767
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,159291.56536618128,45361.337387160405,113930.2279790209
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,SMV6,135327.41554867793,30037.21828825074,105290.1972604272
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,SMV6,176033.5957593679,875.589543187034,175158.00621618086
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,SMV6,-49379.448901067415,10262.309527282077,-59641.758428349494
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,136848.4916837227,34912.746934584604,101935.7447491381
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-15398.710495600026,-497.2480328799961,-14901.462462720028
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,SMV6,-2398.0127583038447,-497.2480328799961,-1900.7647254238486
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,SMV6,-241905.83975771864,-29797.408679175496,-212108.43107854313
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,SMV6,365753.6337041452,64710.1556137601,301043.4780903851
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,-808432.273399649,-76835.10907183707,-731597.1643278119
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,1423171.1716787508,147222.42272739403,1275948.7489513569
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,SMV6,-199477.28569524147,-6093.868231655657,-193383.41746358582
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,SMV6,-806836.3164030409,-76300.35207522905,-730535.9643278118
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,SMV6,1621052.5003773842,152781.53396244167,1468270.9664149426
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,SMV6,1892852.9040213719,457842.5126481544,1435010.3913732173
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,SMV6,-10781.592099987845,8990.903442342937,-19772.49554233078
