trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2022-03-23,5431721.936714862,1001596.2413043362,6433318.178019198,169948.1951515241,55861.77381672884,6433318.178019203,1001596.2413043362,2625344.945948285,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-24,5624867.0283720335,817649.9125115277,6442516.940883561,170335.25946346228,55995.32334800219,6442516.940883567,817649.9125115277,2634543.708812649,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-25,5686766.145491379,743623.9934832498,6430390.138974629,170665.14948474144,56154.40097114992,6430390.138974636,743623.9934832498,2622416.9069037167,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-28,6129848.352553163,296245.84514052357,6426094.197693686,171553.0897794544,55309.57677839913,6426094.197693691,296245.84514052357,2618120.965622774,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-29,6280699.382834589,144770.89682709868,6425470.279661688,171855.39645336507,49166.42269230445,6425470.279661693,144770.89682709868,2617497.0475907754,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-30,6376706.790536611,49337.35905769357,6426044.149594305,172047.79606799837,49337.35905769357,6426044.149594309,49337.35905769357,2618070.917523392,0.0,1437547.7862194567,0.0,1110169.4677651047,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-03-31,6369517.778006107,57263.73437226513,6426781.512378371,172062.14539440657,50095.10006711207,6426781.512378376,50095.10006711207,2618828.6585328104,0.0,1437547.7862194567,7168.634305153053,1110149.0895397533,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-01,6318454.100072567,111634.19050929866,6430088.290581866,172164.06890325595,53270.12657633104,6430088.29058187,104543.93488031633,2622213.8154124753,0.0,1437547.7862194567,7090.25562898233,1110070.7108635826,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-06,6318454.100072567,116281.13137145524,6434735.231444023,172164.06890325595,54868.230373620965,6434735.231444026,109257.19616077121,2626927.0766929304,0.0,1437547.7862194567,7023.935210684026,1110004.3904452843,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-07,6267111.443509301,165368.01083363727,6432479.454342938,172266.54925567764,54388.96578715024,6432479.454342943,158555.09513572056,2624882.3191046133,0.0,1437547.7862194567,6812.915697916695,1109793.3709325169,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-08,6323492.257829877,110543.60993414879,6434035.867764025,172379.5368595265,53625.260753506576,6434035.86776403,103848.26225048817,2626556.300539956,0.0,1437547.7862194567,6695.3476836606105,1109675.802918261,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-11,6323492.257829877,107959.2771581227,6431451.534987999,172379.5368595265,52559.85822197996,6431451.534988003,101447.81790701648,2624155.856196484,0.0,1437547.7862194567,6511.459251106222,1109491.9144857065,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-12,6323492.257829877,110866.13846916583,6434358.396299043,172379.5368595265,54868.230373620965,6434358.396299046,104137.63057635608,2626845.668865824,0.0,1437547.7862194567,6728.507892809762,1109708.96312741,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-13,6323492.257829877,109807.56515702115,6433299.822986898,172379.5368595265,54335.529107857656,6433299.822986902,103287.06221251062,2625995.1005019783,0.0,1437547.7862194567,6520.502944510536,1109500.9581791107,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-14,6323492.257829877,110537.5755913866,6434029.833421263,172379.5368595265,54690.663285033195,6434029.833421267,103896.49006815188,2626604.52835762,0.0,1437547.7862194567,6641.085523234725,1109621.540757835,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-15,6323492.257829877,108535.83180581925,6432028.089635696,172379.5368595265,53802.827842094346,6432028.0896357,101927.90649173368,2624635.9447812014,0.0,1437547.7862194567,6607.9253140855735,1109588.3805486858,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-18,6323492.257829877,106507.22450582519,6429999.482335702,172379.5368595265,52914.9923991555,6429999.482335705,100022.89633493191,2622730.9346243995,0.0,1437547.7862194567,6484.328170893279,1109464.7834054935,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-19,6323492.257829877,107118.83957933169,6430611.097409208,172379.5368595265,53447.69366491881,6430611.097409212,100682.74443992808,2623390.7827293957,0.0,1437547.7862194567,6436.095139403604,1109416.5503740038,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-20,6280080.642858448,148366.96209650993,6428447.604954958,172466.1867896092,52737.42531056773,6428447.604954963,134963.48716513856,2621439.511546294,0.0,1437547.7862194567,13403.474931371391,1109204.3291028559,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-21,6280080.642858448,142298.81438679414,6422379.457245243,172466.1867896092,50606.62024751449,6422379.4572452465,129521.15693789127,2615997.1813190468,0.0,1437547.7862194567,12777.657448902875,1108578.5116203874,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-22,6280080.642858448,142657.01723626058,6422737.660094709,172466.1867896092,51494.45569045333,6422737.660094713,129705.16645093885,2616181.1908320943,0.0,1437547.7862194567,12951.850785321734,1108752.7049568063,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-25,6280080.642858448,133136.32259071677,6413216.965449166,172466.1867896092,48830.94936163678,6413216.965449169,121371.73547596906,2607847.7598571246,0.0,1437547.7862194567,11764.587114747708,1107565.441286232,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-26,6280080.642858448,129346.88714383339,6409427.530002282,172466.1867896092,47232.845564346855,6409427.530002286,118119.53373862282,2604595.5581197785,0.0,1437547.7862194567,11227.35340521056,1107028.2075766951,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-27,6280080.642858448,133889.83980365092,6413970.482662099,172466.1867896092,49008.51645022455,6413970.482662103,121954.62935686015,2608430.653738016,0.0,1437547.7862194567,11935.210446790767,1107736.0646182753,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-28,6280080.642858448,133026.3841443701,6413107.027002819,172466.1867896092,49541.21771598786,6413107.027002823,121213.00855822503,2607689.0329393805,0.0,1437547.7862194567,11813.37558614508,1107614.2297576296,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-04-29,6266324.771458845,151117.01297376578,6417441.7844326105,172493.82413159253,50073.91898175117,6417441.784432616,124377.77094490749,2610853.795326063,0.0,1437547.7862194567,26739.242028858283,1108784.22480074,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-05,6231545.421815663,187801.72663508888,6419347.148450752,172594.2868738826,50429.05315892671,6419347.148450756,124945.84701349633,2611421.871394652,0.0,1437547.7862194567,62855.879621592554,1110121.5127502915,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-06,5425454.634740156,1008767.8980583943,6434222.53279855,174227.12635287852,52694.09612122459,6434222.532798553,938364.0980739297,2627139.168239637,0.0,1437547.7862194567,70403.79998446467,1109279.6002531056,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-09,5541490.103821055,897138.4659432265,6438628.569764282,174663.41060069014,53594.82787821632,6438628.569764284,825768.8372804582,2630579.3765270645,0.0,1437547.7862194567,71369.62866276826,1110245.428931409,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-10,5495896.504375285,962246.9676151191,6458143.471990404,175006.253710447,54560.594007391686,6458143.471990407,889395.302460237,2648170.861723804,0.0,1437547.7862194567,72851.66515488198,1112168.8459607924,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-11,4826194.89232247,1644112.9327852046,6470307.825107675,177280.8443368776,59572.88866829075,6470307.825107681,1550041.4524454577,2659724.3160405094,0.0,1437547.7862194567,94071.48033974688,1112779.7447613613,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-12,4814702.895008841,1684540.3458124804,6499243.240821321,178075.20950287828,60464.253586020786,6499243.240821327,1561102.5063834733,2687113.56415014,0.0,1437547.7862194567,123437.83942900716,1114325.912365377,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-13,4682882.374624949,1827534.8931173608,6510417.26774231,178948.51234051352,61504.17932337249,6510417.267742314,1702917.5018637422,2697108.0392465163,0.0,1437547.7862194567,124617.39125361839,1115505.464189988,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-16,4275836.405411215,2230351.588711171,6506187.994122386,180243.82029253745,57951.91345194869,6506187.994122391,2100511.2587070833,2691884.9980125297,0.0,1437547.7862194567,129840.33000408758,1116499.231804051,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-17,4305798.6950531425,2197466.977305008,6503265.672358151,180866.3369814763,54620.44585379259,6503265.672358156,2053350.0005411548,2688500.7557932697,0.0,1437547.7862194567,144116.97676385363,1116961.1522590772,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-18,4410391.884458658,2124375.1262837364,6534767.010742394,181075.9425714673,57738.18809791687,6534767.010742401,1986625.5844478272,2718579.617669712,0.0,1437547.7862194567,137749.5418359095,1118383.6287668792,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-19,4428758.194217052,2120999.0113880076,6549757.20560506,181618.28109323373,56152.23262896056,6549757.205605067,1990810.4810896916,2731762.6141281305,0.0,1437547.7862194567,130188.53029831575,1120190.8271711275,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-20,4386837.26691995,2183567.280936505,6570404.547856456,182183.00558555606,56545.36377922167,6570404.547856464,2058755.3291745896,2750663.951524772,0.0,1437547.7862194567,124811.95176191548,1121936.8320258819,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-23,4357183.3541589035,2250958.058021247,6608141.41218015,182956.64442526476,58056.364465790175,6608141.412180159,2140876.746486017,2786527.313980977,0.0,1437547.7862194567,110081.3115352298,1123810.3338933717,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-24,4238532.7842330225,2260265.0394019587,6498797.823634981,183615.5590267043,54930.79914187765,6498797.82363499,2169329.159100989,2682063.857204345,0.0,1437547.7862194567,90935.88030096977,1118930.2021248355,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-25,4298842.377377801,2254520.4654430347,6553362.842820835,183732.030682155,56479.49897454261,6553362.842820845,2161768.6126223747,2734812.9038705095,0.0,1437547.7862194567,92751.85282065994,1120746.1746445256,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-26,4415994.970687484,2156408.629275175,6572403.599962659,183966.41304122715,57444.53994159969,6572403.5999626685,2062800.9461963389,2752802.034621482,0.0,1437547.7862194567,93607.68307883602,1121797.8010353772,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-27,4322141.030420231,2253771.949400521,6575912.979820752,184662.3852717695,56730.604513579376,6575912.979820762,2167752.9270365303,2756347.3202793114,0.0,1437547.7862194567,86019.02236399072,1121761.8952356405,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-30,4253060.565390475,2342272.2560497676,6595332.821440242,185035.92443925532,57065.073317918715,6595332.8214402525,2255559.437260014,2775073.3654730394,0.0,1437547.7862194567,86712.81878975347,1122455.6916614033,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-05-31,4172399.890085118,2444378.6585293664,6616778.548614484,185760.9680184519,56623.27920190902,6616778.5486144945,2356196.6764427274,2795049.929350395,0.0,1437547.7862194567,88181.98208663912,1123924.8549582888,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-01,4096444.6395995053,2534700.6183118094,6631145.257911315,186197.0575935455,57082.332816310955,6631145.257911325,2407430.2981238076,2809080.929087668,54034.22163291817,1437549.0225196409,73236.09855508365,1124259.328217662,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-02,3942679.9558874546,2700273.275057103,6642953.230944557,186770.0364219145,57654.13213926497,6642953.230944568,2526625.3112260494,2820899.2052114336,107244.49246960443,1436729.1455738356,66403.47136144915,1125068.9020729451,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-06,4144431.806095161,2531859.6821121126,6676291.488207273,187171.22047869032,57407.58070109225,6676291.488207285,2378914.2129446403,2852079.5070533967,108429.54823613794,1437914.2013403692,44515.920931334775,1126041.8017271645,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-07,4384142.9685120685,2275013.3921424113,6659156.36065448,187875.96561261415,57001.39498858452,6659156.36065449,2130415.6487571527,2835389.071604382,108446.04170299413,1437930.6948072254,36151.70168226442,1125580.6161565287,0.0,1260255.9780863535,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-08,4387836.233591519,2274359.1580699375,6662195.391661457,188101.18249690486,101250.1,6662195.391661468,2034959.1109588733,2835465.6341375904,109377.48254975252,1438862.1356539838,28772.464561311586,1125853.2519863073,101250.1,1262014.3698835857,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-09,3904175.79633615,2708621.9138940517,6612797.7102302015,188311.1208981406,250560.0,6612797.710230213,1944363.8532073402,2796243.9240505914,108225.9763629651,1437710.6294671963,27967.984323746496,1125048.7717487423,628064.1,1253794.384963682,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-10,4010079.380429324,2628925.9046805776,6639005.285109902,188971.9018751964,319240.8,6639005.285109913,1683610.8183538148,2807742.233628647,78747.76811302511,1439177.3599729342,21684.118213737827,1125308.9722259454,844883.2,1266776.719282386,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-13,4058330.440746873,2574202.77737153,6632533.218118403,189068.0713999379,314055.7,6632533.218118413,1650320.9243673233,2815088.3042663326,79022.29597667653,1439714.3553081295,14031.557027530103,1125009.039261566,830828.0,1252721.5192823857,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-14,4353231.028502708,2283413.4097522325,6636644.438254941,189659.0545417332,317829.4,6636644.4382549515,1351106.9031261322,2810774.8707809765,79670.72128265706,1440362.78061411,13693.98534344327,1124671.467577479,838941.8,1260835.319282386,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-15,4084782.4446990895,2569952.3164881086,6654734.761187198,190078.80119394974,256547.2,6654734.761187209,1418161.6837260104,2819737.653159507,79264.84583212301,1439956.905163576,13974.886929975142,1124952.369164011,1058550.9000000001,1270087.833700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-16,4109493.042281599,2548034.832306115,6657527.874587714,190352.51008442676,255206.4,6657527.874587723,1399409.0644357807,2819429.9429509332,79410.49420857706,1440102.55354003,7633.873661756867,1124877.0443966459,1061581.4000000001,1273118.333700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-17,3922363.38102509,2752734.9915320748,6675098.372557165,190726.46573000742,260332.80000000002,6675098.372557174,1584976.265501067,2817867.4827597113,79589.83004885608,1440281.889380309,7516.395982151602,1124759.5667170405,1080652.5,1292189.433700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-20,4019969.978042816,2679408.3281527576,6699378.306195574,190922.07013284854,262849.3,6699378.306195585,1500070.8281202135,2830568.642396584,80358.7447071787,1441050.8040386317,7662.15532536554,1124905.3260602544,1091316.6,1302853.533700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-21,4095904.8033060357,2601312.033971803,6697216.837277839,192193.5228992764,262080.0,6697216.837277849,1426077.8977333526,2832448.699769301,79326.47657904483,1440080.3734141402,7892.759659405503,1125135.9303942944,1088014.9,1299551.833700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-22,4232118.395629016,2433078.587893168,6665196.983522184,192465.03575007862,258876.80000000002,6665196.983522194,1281981.2140468578,2815955.6123355757,77466.17384631005,1438948.7504540558,0.0,1125124.4870324493,1073631.2,1285168.1337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-23,4615193.802766544,2067992.1515902698,6683185.954356814,193454.82129546758,262953.60000000003,6683185.954356826,901308.3774077322,2818358.1828339794,79062.77418253754,1440545.3507902834,0.0,1125124.4870324493,1087621.0,1299157.933700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-24,4736058.469437125,1973194.6415760866,6709253.111013211,193697.03505633047,267030.4,6709253.111013223,815199.5597438427,2825972.022457276,51984.0818322439,1440608.6678233847,0.0,1125124.4870324493,1106011.0,1317547.933700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-27,4906360.3490138855,1835257.0008877828,6741617.349901669,194261.63744397732,272153.7,6741617.349901681,705369.7008877828,2834254.9600603073,0.0,1440813.6691088113,0.0,1125124.4870324493,1129887.3,1341424.2337001138,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-28,4906360.3490138855,1847632.623850082,6753992.9728639675,194261.63744397732,274147.5,6753992.972863981,709860.6238500819,2838745.8830226064,0.0,1440813.6691088113,0.0,1125124.4870324493,1137772.0,1349308.933700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-29,4860959.3286914015,1866073.77875148,6727033.107442882,194548.88237345632,272486.0,6727033.107442895,742998.5787514799,2826482.817601521,0.0,1440813.6691088113,0.0,1125124.4870324493,1123075.2,1334612.1337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-06-30,4805156.211655866,1970358.9588946667,6775515.170550533,194660.2658405931,281458.1,6775515.170550548,815598.6588946667,2843279.7807091726,0.0,1440813.6691088113,0.0,1125124.4870324493,1154760.3,1366297.2337001138,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-01,4805156.211655866,1955969.862125302,6761126.073781168,194660.2658405931,279796.6,6761126.073781183,810675.2621253021,2838356.3839398082,0.0,1440813.6691088113,0.0,1125124.4870324493,1145294.5999999999,1356831.5337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-04,4805156.211655866,1973854.7583947887,6779010.970050655,194660.2658405931,278467.39999999997,6779010.970050669,822214.0583947886,2849895.180209295,0.0,1440813.6691088113,0.0,1125124.4870324493,1151640.7,1363177.6337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-05,4805156.211655866,1959512.7084092319,6764668.920065098,194660.2658405931,276666.3,6764668.920065112,812744.8084092318,2840425.930223738,0.0,1440813.6691088113,0.0,1125124.4870324493,1146767.9,1358304.833700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-06,4805156.211655866,1925737.9332169252,6730894.144872792,194660.2658405931,270824.5,6730894.144872806,801337.2332169253,2829018.3550314317,0.0,1440813.6691088113,0.0,1125124.4870324493,1124400.7,1335937.6337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-07,4859393.214525743,1870042.6046228965,6729435.81914864,194768.9572291099,269495.30000000005,6729435.819148654,747148.3046228966,2829066.4293072796,0.0,1440813.6691088113,0.0,1125124.4870324493,1122894.3,1334431.2337001138,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-08,4904114.816302101,1834917.1646486016,6739031.980950703,195081.4091973279,270159.89999999997,6739031.980950717,710502.5646486017,2837142.2911093426,0.0,1440813.6691088113,0.0,1125124.4870324493,1124414.6,1335951.533700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-11,5022162.191659801,1707117.187753075,6729279.3794128755,195317.9770838163,267372.60000000003,6729279.37941289,599005.0877530748,2843692.1895715157,0.0,1440813.6691088113,0.0,1125124.4870324493,1108112.1,1319649.033700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-12,5030035.342425248,1680700.3747668355,6710735.717192084,195556.0019168041,264274.7,6710735.717192097,585833.9747668353,2838394.227350723,0.0,1440813.6691088113,0.0,1125124.4870324493,1094866.4000000001,1306403.333700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-13,5307082.295580375,1408868.2387089736,6715950.534289349,196111.20623174423,265466.2,6715950.534289363,308077.7387089736,2837684.944447989,0.0,1440813.6691088113,0.0,1125124.4870324493,1100790.5,1312327.433700114,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-14,5307082.295580375,1403287.9618712664,6710370.257451641,196111.20623174423,263798.1,6710370.257451655,306161.2618712663,2835768.467610282,0.0,1440813.6691088113,0.0,1125124.4870324493,1097126.7,1308663.6337001137,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-15,6316846.568843153,383487.2988742862,6700333.867717439,196409.85962564955,75884.40000000001,6700333.867717454,248954.69887428617,2832143.8640337926,0.0,1440813.6691088113,0.0,1125124.4870324493,134532.6,1302251.8475424019,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-18,6450881.920810274,253031.91429660522,6703913.8351068795,196436.67205852954,55397.18819151077,6703913.835106893,253031.91429660522,2836221.0794561114,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-19,6450881.920810274,254881.91571146477,6705763.836521738,196436.67205852954,55918.3069352346,6705763.836521753,254881.91571146477,2838071.080870971,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-20,6450881.920810274,258988.5592561087,6709870.480066382,196436.67205852954,56755.940610758356,6709870.480066396,258988.5592561087,2842177.724415615,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-21,6046333.976412418,656845.9341441968,6703179.910556615,197606.20250163277,56045.42031069138,6703179.91055663,656845.9341441968,2835487.154905851,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-22,6101778.654381618,600349.1121765076,6702127.766558126,197717.31408072935,56586.05137478165,6702127.7665581405,600349.1121765076,2834435.0109073613,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-25,6101778.654381618,595954.8963881182,6697733.550769736,197717.31408072935,58666.5903971019,6697733.550769752,595954.8963881182,2830040.7951189717,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-26,6101778.654381618,600194.1466865576,6701972.801068176,197717.31408072935,59843.98217669772,6701972.8010681905,600194.1466865576,2834280.0454174113,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-27,6102142.893030272,604334.5344280693,6706477.427458341,197717.31408072935,58544.791247488545,6706477.427458356,604334.5344280693,2838784.6718075774,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-28,6106215.647046419,614725.5449528169,6720941.191999236,197717.31408072935,62279.965168964925,6720941.191999251,614725.5449528169,2853248.4363484713,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-07-29,6170332.148512914,545729.665967349,6716061.814480263,197845.80406362814,61752.1688539737,6716061.814480279,545729.665967349,2848369.0588294985,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-01,6225734.232087789,489044.7903068225,6714779.0223946115,197956.83028321707,60046.98075938665,6714779.022394626,489044.7903068225,2847086.266743847,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-02,6270102.834854841,455750.1151199752,6725852.949974816,198045.7453188224,59801.26958459954,6725852.949974832,455750.1151199752,2858160.194324052,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
