gap,mcb_mode,target,mechanic,year,strategy,route,symbol,root,pnl
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,300222.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|300222.SZ,-2485.389958604035
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,300648.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|300648.SZ,6556.314275044089
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,300853.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|300853.SZ,6556.314275044089
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,300889.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|300889.SZ,6556.314275044089
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,300928.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260729|300928.SZ,4351.710439771545
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,301001.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20251231|301001.SZ,5974.37732389351
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,301040.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260414|301040.SZ,6291.075602000492
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,301337.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260731|301337.SZ,6544.035098564593
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,301361.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260414|301361.SZ,6291.075602000492
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,301391.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|301391.SZ,-302.43577066709986
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,600363.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260803|600363.SH,-28250.67771557546
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,600703.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260413|600703.SH,6597.2243491632835
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,600773.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260729|600773.SH,1011.1188090298674
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603316.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260617|603316.SH,6805.362976355624
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603458.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260729|603458.SH,6617.926117652547
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603496.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260617|603496.SH,-7436.841946455992
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603636.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260729|603636.SH,6617.9261176525615
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603660.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260731|603660.SH,6619.7062250258605
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603767.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260731|603767.SH,6619.7062250258605
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,603778.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260609|603778.SH,-32503.103969457217
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,605288.SH,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20251230|605288.SH,7076.716972212016
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,000032.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-000032.SZ,-2643.919807019298
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,000710.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-000710.SZ,-3460.2810122375886
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,000839.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-000839.SZ,651.2255573679686
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,002153.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-002153.SZ,4458.149699665813
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,002230.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-002230.SZ,4458.149699665817
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300031.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300031.SZ,-1516.8690157870515
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300075.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300075.SZ,-2076.570490580205
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300220.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300220.SZ,-19.08009499810578
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300226.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300226.SZ,3375.581873346164
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300315.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300315.SZ,3375.58187334616
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300453.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300453.SZ,-832.1831306340246
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300517.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300517.SZ,-471.7162693043101
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300533.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300533.SZ,-2219.720782502547
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300556.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-300556.SZ,-115.42968943626693
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300562.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300562.SZ,-979.3755136604559
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300595.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300595.SZ,-1300.614372372096
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300597.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300597.SZ,3417.137183168634
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300795.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300795.SZ,-642.2728987245573
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,300797.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-300797.SZ,-602.6463177024452
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,301101.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-301101.SZ,-2326.688148447942
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,301195.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-301195.SZ,-1177.3935300373778
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,301260.SZ,V72|V65|EARLY_TRANSITION|V53-20260508-301260.SZ,-2523.632375480698
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,301381.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-301381.SZ,-83.66277482317673
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,301508.SZ,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-301508.SZ,-608.4703139291196
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,600072.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-600072.SH,-500.5266544449041
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,600602.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-600602.SH,4458.149699665821
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,600661.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-600661.SH,585.3429160481464
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,603039.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260109-603039.SH,4458.149699665817
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,603206.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-603206.SH,-2749.6056320241732
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,603220.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-603220.SH,1554.7608323541353
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,603578.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-603578.SH,4509.798002500069
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,605098.SH,V72|V65|MEDIUM_PARTICIPATION|V53-20260112-605098.SH,208.86947744425197
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,000158.SZ,000158.SZ|2026-03-20,587.542987608007
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002177.SZ,002177.SZ|2026-06-26,561.5038421984364
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002243.SZ,002243.SZ|2026-06-10,585.2322413857792
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002446.SZ,002446.SZ|2026-07-14,1112.0872579243896
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002465.SZ,002465.SZ|2026-07-14,221.82644971420723
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002490.SZ,002490.SZ|2026-06-18,805.108700611001
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002607.SZ,002607.SZ|2026-07-09,513.4765714584591
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002729.SZ,002729.SZ|2026-07-08,962.3249770618968
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002772.SZ,002772.SZ|2026-07-16,366.7612528804693
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,002800.SZ,002800.SZ|2026-04-03,-93.08725699758907
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300039.SZ,300039.SZ|2026-06-10,383.4503193800674
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300255.SZ,300255.SZ|2026-06-15,1484.3289745168704
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300290.SZ,300290.SZ|2026-05-28,-4237.67971279928
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300474.SZ,300474.SZ|2026-03-23,358.94990971160405
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300587.SZ,300587.SZ|2026-03-23,374.17312044104347
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,300757.SZ,300757.SZ|2026-07-02,1404.017693048204
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,301197.SZ,301197.SZ|2026-07-07,432.38585975016485
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,301236.SZ,301236.SZ|2026-03-19,616.720813024449
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,301302.SZ,301302.SZ|2026-04-01,765.2167032568605
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,301525.SZ,301525.SZ|2026-03-23,307.9142324550976
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,600343.SH,600343.SH|2026-07-15,959.2073618665954
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,600598.SH,600598.SH|2026-06-23,357.63318330657785
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,600783.SH,600783.SH|2026-07-14,571.5783338060128
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,600879.SH,600879.SH|2026-07-15,-371.8386149534026
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,600996.SH,600996.SH|2026-06-30,558.7310509417384
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,601567.SH,601567.SH|2026-04-28,-1488.5072912549545
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,603008.SH,603008.SH|2026-03-30,-3090.1505517987416
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,603636.SH,603636.SH|2026-07-13,607.4768546859405
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,OGR,FIXED_BELOW_L_REPAIR,605598.SH,605598.SH|2026-07-14,-170.3869453317584
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159207.SZ,SMV6|2026-03-02|159207.SZ|201,-544.0180685440009
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159207.SZ,SMV6|2026-03-03|159207.SZ|202,-1557.9010242559962
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159235.SZ,SMV6|2026-01-29|159235.SZ|199,-430.0098580799968
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159263.SZ,SMV6|2026-01-27|159263.SZ|197,97.94562278400099
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159263.SZ,SMV6|2026-01-29|159263.SZ|198,-481.2491635359911
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159566.SZ,SMV6|2026-03-11|159566.SZ|204,8231.397835392097
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159583.SZ,SMV6|2026-04-09|159583.SZ|205,183719.01785598407
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159593.SZ,SMV6|2026-04-30|159593.SZ|209,-18.226802111999746
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159593.SZ,SMV6|2026-05-08|159593.SZ|211,-133.1712184320004
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159638.SZ,SMV6|2025-12-22|159638.SZ|196,7331.303344895998
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159825.SZ,SMV6|2026-03-03|159825.SZ|203,6790.633204991987
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159880.SZ,SMV6|2025-12-09|159880.SZ|194,11482.489235583998
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159880.SZ,SMV6|2025-12-22|159880.SZ|195,6272.423065263996
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,159980.SZ,SMV6|2025-12-08|159980.SZ|191,32336.351251968008
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,510210.SH,SMV6|2026-01-29|510210.SH|200,-9435.334849920007
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,510300.SH,SMV6|2026-05-08|510300.SH|213,-4269.75170668785
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,512400.SH,SMV6|2025-12-09|512400.SH|193,85071.15311323194
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,512800.SH,SMV6|2026-04-22|512800.SH|207,-12570.792286208016
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,512800.SH,SMV6|2026-04-30|512800.SH|208,-2987.069829407992
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,512800.SH,SMV6|2026-09-02|512800.SH|214,513.1625366401859
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,515800.SH,SMV6|2026-04-30|515800.SH|210,446.940883264004
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,515800.SH,SMV6|2026-05-08|515800.SH|212,-1040.9867014880247
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,515880.SH,SMV6|2026-04-09|515880.SH|206,225051.4475863922
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,560860.SH,SMV6|2025-12-08|560860.SH|192,88169.07138652791
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000016.SZ,V29|BULL|V29B|20180316|000016.SZ,-3611.4668191199057
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000026.SZ,V29|BULL|V29B|20181116|000026.SZ,-2441.032156868923
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000156.SZ,V29|BULL|V29B|20181112|000156.SZ,2514.6886979259903
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000428.SZ,V29|BULL|V29B|20181113|000428.SZ,-632.2632153302216
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000550.SZ,V29|BULL|V29B|20181207|000550.SZ,87953.17299703989
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000598.SZ,V29|BULL|V29B|20181113|000598.SZ,-896.5409167031545
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000632.SZ,V29|BULL|V29B|20180522|000632.SZ,-3400.7765403779267
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000869.SZ,V29|BULL|V29B|20180105|000869.SZ,-2450.027034663678
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,000928.SZ,V29|BULL|V29B|20180313|000928.SZ,-6389.6731594394405
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002088.SZ,V29|BULL|V29B|20180104|002088.SZ,-98.18443041292653
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002088.SZ,V29|BULL|V29B|20180312|002088.SZ,3232.7317422362894
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002130.SZ,V29|BULL|V29B|20180313|002130.SZ,-1406.487041864425
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002138.SZ,V29|BULL|V29B|20180723|002138.SZ,3159.598184379961
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002152.SZ,V29|BULL|V29B|20180309|002152.SZ,-1575.0221171076914
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002262.SZ,V29|BULL|V29B|20180104|002262.SZ,116.83817754265806
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002286.SZ,V29|BULL|V29B|20180314|002286.SZ,1594.8557904121399
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002304.SZ,V29|BULL|V29B|20180104|002304.SZ,5974.807202047773
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002349.SZ,V29|BULL|V29B|20180312|002349.SZ,1314.0594066577694
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002375.SZ,V29|BULL|V29B|20181113|002375.SZ,-1207.9232855085604
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002385.SZ,V29|BULL|V29B|20180105|002385.SZ,724.0212276816342
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002396.SZ,V29|BULL|V29B|20180309|002396.SZ,285.24943172457097
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002396.SZ,V29|BULL|V29B|20180723|002396.SZ,-2285.1660556412394
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002444.SZ,V29|BULL|V29B|20180522|002444.SZ,1014.6557085703857
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002519.SZ,V29|BULL|V29B|20181116|002519.SZ,-780.3975880799067
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002550.SZ,V29|BULL|V29B|20180309|002550.SZ,164.57094239943729
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002658.SZ,V29|BULL|V29B|20181112|002658.SZ,315.6513464151948
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002674.SZ,V29|BULL|V29B|20181114|002674.SZ,178.93764277363448
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002701.SZ,V29|BULL|V29B|20180522|002701.SZ,-8828.672195346795
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002732.SZ,V29|BULL|V29B|20180522|002732.SZ,-1218.56313989166
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002768.SZ,V29|BULL|V29B|20181116|002768.SZ,9885.076946007059
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002793.SZ,V29|BULL|V29B|20180309|002793.SZ,179.6232092317365
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002880.SZ,V29|BULL|V29B|20180309|002880.SZ,438.9582188226916
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002897.SZ,V29|BULL|V29B|20180309|002897.SZ,-1152.7262501375799
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300005.SZ,V29|BULL|V29B|20181113|300005.SZ,-21.821528912904114
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300007.SZ,V29|BULL|V29B|20180309|300007.SZ,667.5978412426323
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300008.SZ,V29|BULL|V29B|20180312|300008.SZ,-1138.9177617174937
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300012.SZ,V29|BULL|V29B|20181113|300012.SZ,209.8447711006192
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300045.SZ,V29|BULL|V29B|20181116|300045.SZ,-3506.629496067223
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300066.SZ,V29|BULL|V29B|20181113|300066.SZ,117.23033866811261
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300070.SZ,V29|BULL|V29B|20180312|300070.SZ,1126.3314991509162
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300071.SZ,V29|BULL|V29B|20181112|300071.SZ,-1174.0867499162728
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300098.SZ,V29|BULL|V29B|20180309|300098.SZ,1019.0917867017291
