gap,mcb_mode,trade_date,symbol,notional,daily_turnover_cny,all_sides_daily_participation
OGR,confirmation_tag,2019-09-26,300623.SZ,12871.32202243347,165224946.97,7.790180755676396e-05
OGR,confirmation_tag,2019-09-26,300649.SZ,1969.3438481878734,16801024.0,0.00011721570353020586
OGR,confirmation_tag,2019-09-26,300667.SZ,2066.0653799937277,100162197.5,2.0627197002079828e-05
OGR,confirmation_tag,2019-09-26,300669.SZ,2147.820993879294,9386230.0,0.00022882680201521738
OGR,confirmation_tag,2019-09-26,300692.SZ,2063.8771466914077,38170978.5,5.406927534465504e-05
OGR,confirmation_tag,2019-09-26,300717.SZ,2119.420787716475,48267726.74,4.390968729753928e-05
OGR,confirmation_tag,2019-09-26,300720.SZ,2144.0086786285983,23648539.47,9.06613569666084e-05
OGR,confirmation_tag,2019-09-26,600030.SH,2633.3933730589793,2058136294.0,1.2795038796682234e-06
OGR,confirmation_tag,2019-09-26,600088.SH,2530.4428283043158,82670723.0,3.0608693579519266e-05
OGR,confirmation_tag,2019-09-26,600097.SH,2043.3035197922877,8369151.0,0.0002441470490605663
OGR,confirmation_tag,2019-09-26,600368.SH,1968.1155897538283,62951618.0,3.126393970928322e-05
OGR,confirmation_tag,2019-09-26,600372.SH,14654.36715083356,124954195.0,0.00011727791252493411
OGR,confirmation_tag,2019-09-26,600435.SH,10912.836268243947,157177206.0,6.943014541334923e-05
OGR,confirmation_tag,2019-09-26,600560.SH,2775.849959741481,30615953.0,9.06667827632699e-05
OGR,confirmation_tag,2019-09-26,600606.SH,2086.0173830789518,206954355.0,1.0079601287341606e-05
OGR,confirmation_tag,2019-09-26,600706.SH,1983.0021949007066,14022392.0,0.00014141682780660435
OGR,confirmation_tag,2019-09-26,600720.SH,1913.8903622097928,108346386.0,1.7664551932630156e-05
OGR,confirmation_tag,2019-09-26,600761.SH,2714.1947927586452,37614931.0,7.215737795075698e-05
OGR,confirmation_tag,2019-09-26,600798.SH,2618.057032998615,31083488.0,8.422661681335811e-05
OGR,confirmation_tag,2019-09-26,600869.SH,2113.725999639189,137595753.0,1.5361854952305025e-05
OGR,confirmation_tag,2019-09-26,600893.SH,14535.418313209022,280932780.0,5.1739844361377204e-05
OGR,confirmation_tag,2019-09-26,601116.SH,2010.5064032635294,88295548.0,2.2770189990366552e-05
OGR,confirmation_tag,2019-09-26,601606.SH,10563.301241468285,160034896.0,6.600623679893093e-05
OGR,confirmation_tag,2019-09-26,601668.SH,1931.9609915263547,410479750.0,4.7065926919083215e-06
OGR,confirmation_tag,2019-09-26,601858.SH,1983.6220767997074,59759334.0,3.3193510436373127e-05
OGR,confirmation_tag,2019-09-26,601866.SH,1921.9393359513986,67159289.0,2.861762482255282e-05
OGR,confirmation_tag,2019-09-26,601919.SH,2003.4779373902486,304433215.0,6.5810096884147435e-06
OGR,confirmation_tag,2019-09-26,603022.SH,1992.8391872620964,10311465.0,0.00019326440881699123
OGR,confirmation_tag,2019-09-26,603036.SH,2612.442573082775,11891071.0,0.00021969783656011936
OGR,confirmation_tag,2019-09-26,603558.SH,1999.1892146736789,12816338.0,0.00015598755390765123
OGR,confirmation_tag,2019-09-26,603577.SH,1977.6148557230279,22225446.0,8.897976021372205e-05
OGR,confirmation_tag,2019-09-26,603700.SH,2091.416222100952,62249094.0,3.359753673042939e-05
OGR,confirmation_tag,2019-09-26,603717.SH,2593.008230101281,13296980.0,0.00019500730467378915
OGR,confirmation_tag,2019-09-26,603801.SH,1922.455786736498,25610178.0,7.506608453625345e-05
OGR,confirmation_tag,2019-09-26,603885.SH,2271.4634626775996,116226847.0,1.9543363012141244e-05
OGR,confirmation_tag,2019-09-26,603915.SH,2106.335349290804,310064489.0,6.7932169726498544e-06
OGR,confirmation_tag,2019-09-26,603955.SH,2730.917068208728,11496672.0,0.00023753979135951063
OGR,confirmation_tag,2019-09-26,603966.SH,1992.507649102929,17630630.0,0.00011301397902984347
OGR,confirmation_tag,2019-09-27,000157.SZ,18148.0200364792,95044768.82,0.00019094180838977816
OGR,confirmation_tag,2019-09-27,000425.SZ,3538.8070266583914,213506537.59,1.657470102135242e-05
OGR,confirmation_tag,2019-09-27,000715.SZ,2456.370935888927,16574913.96,0.0001481981108207772
OGR,confirmation_tag,2019-09-27,000796.SZ,2792.056859941568,78131343.66,3.5735426131817376e-05
OGR,confirmation_tag,2019-09-27,000925.SZ,2593.749784778562,18557710.8,0.00013976668850656742
OGR,confirmation_tag,2019-09-27,000978.SZ,2560.7405058228337,9944827.6,0.00025749471069994555
OGR,confirmation_tag,2019-09-27,002042.SZ,17603.691949435794,19178743.88,0.0009178751256902334
OGR,confirmation_tag,2019-09-27,002235.SZ,2679.0772718660232,278073282.39,9.63442891326969e-06
OGR,confirmation_tag,2019-09-27,002438.SZ,17492.04298291099,17143321.0,0.0010203415652609543
OGR,confirmation_tag,2019-09-27,002743.SZ,2690.302651948396,40357271.97,6.666215332761492e-05
OGR,confirmation_tag,2019-09-27,002829.SZ,3601.44077934261,57306230.36,6.284553628319672e-05
OGR,confirmation_tag,2019-09-27,002831.SZ,20059.316817509414,42102847.55,0.0004764361078829077
OGR,confirmation_tag,2019-09-27,300007.SZ,2607.78289711751,78841757.37,3.30761640037947e-05
OGR,confirmation_tag,2019-09-27,300011.SZ,2620.370117221851,18291433.7,0.0001432566828931431
OGR,confirmation_tag,2019-09-27,300024.SZ,2653.4114522069376,112186856.15,2.3651714142512207e-05
OGR,confirmation_tag,2019-09-27,300053.SZ,2671.102796832328,102435793.94,2.6075873423667515e-05
OGR,confirmation_tag,2019-09-27,300066.SZ,2607.797531920215,47111936.3,5.535322333843908e-05
OGR,confirmation_tag,2019-09-27,300097.SZ,2615.386619588672,48415250.0,5.4019892897148565e-05
OGR,confirmation_tag,2019-09-27,300124.SZ,2887.1787577657637,107362745.72,2.6891811851528753e-05
OGR,confirmation_tag,2019-09-27,300132.SZ,2632.988942572674,32342343.4,8.140996185739201e-05
OGR,confirmation_tag,2019-09-27,300183.SZ,2514.351686060058,100868652.4,2.4926987981253708e-05
OGR,confirmation_tag,2019-09-27,300192.SZ,13700.218043204888,34588056.3,0.0003960967891452429
OGR,confirmation_tag,2019-09-27,300243.SZ,2682.5995509804493,11487929.4,0.0002335146271860314
OGR,confirmation_tag,2019-09-27,300263.SZ,2685.725808846887,31014612.0,8.659549920685408e-05
OGR,confirmation_tag,2019-09-27,300266.SZ,2496.425183614507,45477429.01,5.489371844361672e-05
OGR,confirmation_tag,2019-09-27,300521.SZ,13527.467752522129,31335911.2,0.0004316921779036101
OGR,confirmation_tag,2019-09-27,300557.SZ,2743.676042210541,14477497.35,0.0001895131441492228
OGR,confirmation_tag,2019-09-27,300649.SZ,2521.081234810697,11832755.0,0.00021305953134419643
OGR,confirmation_tag,2019-09-27,300667.SZ,13173.241936146092,43822762.0,0.00030060273097679447
OGR,confirmation_tag,2019-09-27,300669.SZ,2789.5039322002804,10377269.0,0.00026880906066907204
OGR,confirmation_tag,2019-09-27,300692.SZ,2602.0899095353357,22160093.5,0.00011742233441096878
OGR,confirmation_tag,2019-09-27,300717.SZ,2599.7685223240283,32349261.48,8.036562206934278e-05
OGR,confirmation_tag,2019-09-27,300720.SZ,2698.188505100336,19457023.74,0.00013867426699764804
OGR,confirmation_tag,2019-09-27,600030.SH,3419.1084218947235,1502332820.0,2.275866157203917e-06
OGR,confirmation_tag,2019-09-27,600088.SH,16189.574119718623,63127453.0,0.00025645853508011204
OGR,confirmation_tag,2019-09-27,600097.SH,2638.056835510326,4938916.0,0.000534136809678546
OGR,confirmation_tag,2019-09-27,600368.SH,2538.036214487712,45231179.0,5.6112537205534974e-05
OGR,confirmation_tag,2019-09-27,600560.SH,18190.987679702503,56649973.0,0.0003211120273561737
OGR,confirmation_tag,2019-09-27,600606.SH,2701.430719844789,131493895.0,2.05441531703414e-05
OGR,confirmation_tag,2019-09-27,600706.SH,2563.769885790186,8899200.0,0.0002880899278351072
OGR,confirmation_tag,2019-09-27,600720.SH,2488.4566785548177,77303427.0,3.219076792746611e-05
OGR,confirmation_tag,2019-09-27,600761.SH,3453.5921578748666,20984388.0,0.00016457912224434977
OGR,confirmation_tag,2019-09-27,600798.SH,17209.893641880924,19178442.0,0.000897356189928302
OGR,confirmation_tag,2019-09-27,600869.SH,2744.8154542328557,107912163.0,2.5435644860837936e-05
OGR,confirmation_tag,2019-09-27,601116.SH,2609.4804845271615,61713011.0,4.228412197432988e-05
OGR,confirmation_tag,2019-09-27,601668.SH,2524.588426730331,369093028.0,6.8399786373920094e-06
OGR,confirmation_tag,2019-09-27,601858.SH,2471.495307690553,32473167.0,7.610884727352133e-05
OGR,confirmation_tag,2019-09-27,601866.SH,2501.2107499388117,28379856.0,8.81333136411549e-05
OGR,confirmation_tag,2019-09-27,601919.SH,2707.4014022761066,119336024.0,2.2687209708579754e-05
OGR,confirmation_tag,2019-09-27,603022.SH,2556.4985549342236,15059632.0,0.00016975836826120476
OGR,confirmation_tag,2019-09-27,603036.SH,17254.992620085948,9307975.0,0.0018537858793224035
OGR,confirmation_tag,2019-09-27,603558.SH,2640.674749944822,17917470.0,0.00014737988956838336
OGR,confirmation_tag,2019-09-27,603577.SH,2526.954322921084,31107408.0,8.123320088003102e-05
OGR,confirmation_tag,2019-09-27,603700.SH,2590.3786291617635,62781409.0,4.1260281832186394e-05
OGR,confirmation_tag,2019-09-27,603717.SH,3292.135802081541,5473370.0,0.0006014824143227191
OGR,confirmation_tag,2019-09-27,603801.SH,2467.7341231479118,23839308.0,0.00010351534210422181
OGR,confirmation_tag,2019-09-27,603885.SH,2925.1468925362424,95877547.0,3.0509196199358777e-05
OGR,confirmation_tag,2019-09-27,603915.SH,2717.6749482828172,289712724.0,9.380585397701818e-06
OGR,confirmation_tag,2019-09-27,603955.SH,17754.617774586124,8198674.0,0.0021655474744557623
OGR,confirmation_tag,2019-09-27,603966.SH,2548.4797162436344,14668146.0,0.00017374245635703615
OGR,confirmation_tag,2019-09-30,000425.SZ,21435.779738622194,146266737.5,0.00014655266197225594
OGR,confirmation_tag,2019-09-30,000715.SZ,28209.674562323624,15629678.05,0.0018048787999394283
OGR,confirmation_tag,2019-09-30,000796.SZ,17488.350701334984,52341055.28,0.0003341230055026698
OGR,confirmation_tag,2019-09-30,000978.SZ,15808.7775407148,12505513.0,0.001264144664894179
OGR,confirmation_tag,2019-09-30,002235.SZ,29926.175851974644,291210244.54,0.00010276484571910054
OGR,confirmation_tag,2019-09-30,002743.SZ,17566.76634797103,28171030.2,0.0006235755747395789
OGR,confirmation_tag,2019-09-30,002829.SZ,21930.595492663288,32989957.0,0.0006647658101725713
OGR,confirmation_tag,2019-09-30,300007.SZ,16454.813907959433,60391070.65,0.00027247097511028204
OGR,confirmation_tag,2019-09-30,300011.SZ,29005.05375754333,14496866.08,0.0020007809686232083
OGR,confirmation_tag,2019-09-30,300024.SZ,29003.49835998018,90630115.55,0.0003200205382501047
OGR,confirmation_tag,2019-09-30,300053.SZ,16441.109072534993,73561076.64,0.00022350283361125903
OGR,confirmation_tag,2019-09-30,300066.SZ,28334.403570228333,38594538.0,0.0007341557909108365
OGR,confirmation_tag,2019-09-30,300097.SZ,29701.04966458798,34699203.75,0.0008559576720715956
OGR,confirmation_tag,2019-09-30,300124.SZ,31452.68591118968,121568589.12,0.0002587237882652634
OGR,confirmation_tag,2019-09-30,300132.SZ,28976.442857778715,25511456.5,0.0011358207971300547
OGR,confirmation_tag,2019-09-30,300183.SZ,28335.273246719782,60075441.05,0.0004716615101191968
OGR,confirmation_tag,2019-09-30,300243.SZ,16704.522958481168,6940219.0,0.0024069158276534453
OGR,confirmation_tag,2019-09-30,300263.SZ,29908.670831712425,31900555.0,0.0009375595763682614
OGR,confirmation_tag,2019-09-30,300266.SZ,27761.462131439373,30791834.8,0.000901585186844383
OGR,confirmation_tag,2019-09-30,300557.SZ,30248.840879084102,14737883.39,0.002052454893191016
OGR,confirmation_tag,2019-09-30,300649.SZ,27713.928844729817,7930117.1,0.003494769181243215
OGR,confirmation_tag,2019-09-30,300669.SZ,17216.124509194695,6884961.0,0.0025005405998951473
OGR,confirmation_tag,2019-09-30,300692.SZ,28484.60052885974,16267532.0,0.0017510093435721989
OGR,confirmation_tag,2019-09-30,300717.SZ,28844.5033803226,23071129.0,0.0012502423865049083
OGR,confirmation_tag,2019-09-30,300720.SZ,30336.283662963717,25674941.0,0.0011815522249092496
OGR,confirmation_tag,2019-09-30,600030.SH,21322.360786593174,1635540877.0,1.3036886504300542e-05
OGR,confirmation_tag,2019-09-30,600606.SH,16560.14866186389,94950465.0,0.000174408294491911
OGR,confirmation_tag,2019-09-30,600706.SH,15721.09316709582,7700911.0,0.002041458882864095
OGR,confirmation_tag,2019-09-30,600720.SH,15442.452286410184,173362821.0,8.90759171853242e-05
OGR,confirmation_tag,2019-09-30,600761.SH,21294.12247341535,24471856.0,0.0008701474245931878
OGR,confirmation_tag,2019-09-30,600869.SH,29903.441027968453,137226128.0,0.00021791361064977695
OGR,confirmation_tag,2019-09-30,601116.SH,28702.545193126774,62612416.0,0.00045841619005928115
OGR,confirmation_tag,2019-09-30,601668.SH,15469.699741422663,339332706.0,4.5588590394887145e-05
OGR,confirmation_tag,2019-09-30,601858.SH,15185.411473994767,32301308.0,0.0004701175405650684
OGR,confirmation_tag,2019-09-30,601866.SH,15294.77560037457,35247757.0,0.00043392195425015473
OGR,confirmation_tag,2019-09-30,601919.SH,16261.110123145758,129934952.0,0.00012514808273562727
OGR,confirmation_tag,2019-09-30,603577.SH,28269.622155122903,15783127.0,0.0017911293595447152
OGR,confirmation_tag,2019-09-30,603700.SH,29603.807350333525,86090338.0,0.00034386910352626944
OGR,confirmation_tag,2019-09-30,603717.SH,36758.358541553855,7067050.0,0.005201372360681452
OGR,confirmation_tag,2019-09-30,603801.SH,27830.37172132769,12998253.0,0.002141085553676151
OGR,confirmation_tag,2019-09-30,603885.SH,31337.72332397764,101945395.0,0.00030739714455937554
OGR,confirmation_tag,2019-09-30,603915.SH,5878.245724137055,262453478.0,2.239728644074991e-05
OGR,confirmation_tag,2019-10-08,000715.SZ,7476.376023139981,23524583.39,0.00031781119772425357
OGR,confirmation_tag,2019-10-08,000925.SZ,35755.652428324225,22324355.6,0.001601643203906151
OGR,confirmation_tag,2019-10-08,002235.SZ,43180.39094536897,165759784.53,0.0002604998013710254
OGR,confirmation_tag,2019-10-08,300011.SZ,7589.16614792047,12855374.44,0.000590349676965183
OGR,confirmation_tag,2019-10-08,300024.SZ,7692.53247024282,78277574.77,9.827249365920563e-05
OGR,confirmation_tag,2019-10-08,300066.SZ,7422.98079393772,35471215.4,0.0002092677318843075
OGR,confirmation_tag,2019-10-08,300097.SZ,7755.356375197899,29437570.0,0.00026345097014454313
OGR,confirmation_tag,2019-10-08,300124.SZ,8326.771479899764,131367650.63,6.338525078257132e-05
OGR,confirmation_tag,2019-10-08,300132.SZ,7539.877633611577,27801890.95,0.00027120017293685476
OGR,confirmation_tag,2019-10-08,300183.SZ,7561.455578590235,49641186.54,0.00015232221680473626
OGR,confirmation_tag,2019-10-08,300263.SZ,7783.167625711062,25529156.76,0.0003048736665641071
OGR,confirmation_tag,2019-10-08,300266.SZ,7267.463499625165,24539618.46,0.0002961522613512209
OGR,confirmation_tag,2019-10-08,300557.SZ,7964.212774247449,13291935.4,0.0005991763076314265
OGR,confirmation_tag,2019-10-08,300649.SZ,7324.562435071609,8401227.0,0.0008718443669087395
OGR,confirmation_tag,2019-10-08,300692.SZ,7527.239213382984,11914518.0,0.0006317703505406584
OGR,confirmation_tag,2019-10-08,300717.SZ,7629.6504477250355,24979937.0,0.00030543113250145647
OGR,confirmation_tag,2019-10-08,300720.SZ,8155.3677631639575,31347844.56,0.00026015720945516763
OGR,confirmation_tag,2019-10-08,600097.SH,37801.398941596584,5998003.0,0.006302330782694938
OGR,confirmation_tag,2019-10-08,600368.SH,35000.52973772163,40510907.0,0.0008639779340838166
OGR,confirmation_tag,2019-10-08,600869.SH,7831.072068102067,103691834.0,7.552255337775265e-05
OGR,confirmation_tag,2019-10-08,601116.SH,43347.664696616775,44630906.0,0.0009712476976518643
OGR,confirmation_tag,2019-10-08,603022.SH,22299.332224642454,21923552.0,0.0010171404809148834
OGR,confirmation_tag,2019-10-08,603577.SH,7503.733103757961,13381252.0,0.000560764650703683
OGR,confirmation_tag,2019-10-08,603700.SH,8068.812024377979,86735903.0,9.302735943589564e-05
OGR,confirmation_tag,2019-10-08,603717.SH,56838.42017687568,5612831.0,0.010126515510065364
OGR,confirmation_tag,2019-10-08,603801.SH,7354.897265544278,22500790.0,0.00032687284604426234
OGR,confirmation_tag,2019-10-08,603885.SH,48819.10750154492,87779352.0,0.0005561570732664433
OGR,confirmation_tag,2019-10-08,603915.SH,33109.886677869945,230283394.0,0.00014377887220938713
OGR,confirmation_tag,2019-10-08,603966.SH,35725.16382855719,17983732.0,0.001986526702497412
OGR,confirmation_tag,2019-10-09,000715.SZ,53063.71053159621,16435218.99,0.0032286585632891654
OGR,confirmation_tag,2019-10-09,000925.SZ,36588.923658704945,31092942.86,0.001176759749742934
OGR,confirmation_tag,2019-10-09,300011.SZ,37758.9403456392,14595275.49,0.002587065956480908
OGR,confirmation_tag,2019-10-09,300024.SZ,38153.375458350136,83936863.45,0.00045454850098225984
OGR,confirmation_tag,2019-10-09,300066.SZ,36491.186051713965,36429508.5,0.0010016930657111107
OGR,confirmation_tag,2019-10-09,300097.SZ,39514.63419701423,28777907.35,0.0013730892144600024
OGR,confirmation_tag,2019-10-09,300124.SZ,41398.3928525548,130254257.71,0.00031782755957755174
OGR,confirmation_tag,2019-10-09,300132.SZ,38163.00329905792,21934687.3,0.001739847155197782
OGR,confirmation_tag,2019-10-09,300183.SZ,50222.69199688258,55713561.23,0.0009014446552707394
OGR,confirmation_tag,2019-10-09,300263.SZ,38261.855417092476,26783704.08,0.0014285498115872433
OGR,confirmation_tag,2019-10-09,300266.SZ,49760.354478870235,37998581.1,0.001309531909834134
OGR,confirmation_tag,2019-10-09,300557.SZ,39363.08023046708,12146324.09,0.00324074015634693
OGR,confirmation_tag,2019-10-09,300649.SZ,50391.79196993608,8255149.0,0.006104286181864928
OGR,confirmation_tag,2019-10-09,300692.SZ,51477.350124248595,12777120.5,0.004028869425176713
OGR,confirmation_tag,2019-10-09,300717.SZ,38190.31456157377,24685573.8,0.0015470701581007515
OGR,confirmation_tag,2019-10-09,300720.SZ,41559.80364159993,38319352.84,0.0010845643405077905
OGR,confirmation_tag,2019-10-09,600097.SH,38768.17001749708,3942452.0,0.00983351731802875
OGR,confirmation_tag,2019-10-09,600368.SH,36667.618423196145,31141373.0,0.0011774567044040142
OGR,confirmation_tag,2019-10-09,600869.SH,54754.320202442184,55541205.0,0.0009858324140148236
OGR,confirmation_tag,2019-10-09,603022.SH,53587.5704362327,23695696.0,0.002261489615507926
OGR,confirmation_tag,2019-10-09,603558.SH,60851.747890731414,11406744.0,0.005334716715894686
OGR,confirmation_tag,2019-10-09,603577.SH,50877.19286239307,10849294.0,0.004689447337531186
OGR,confirmation_tag,2019-10-09,603700.SH,57036.376485781584,76021891.0,0.0007502625327457532
OGR,confirmation_tag,2019-10-09,603801.SH,49121.34037406832,30068452.0,0.0016336504577644476
OGR,confirmation_tag,2019-10-09,603915.SH,57554.37190017943,211555078.0,0.0002720538426412976
OGR,confirmation_tag,2019-10-09,603966.SH,52699.53989520873,31589319.0,0.00166827084481336
OGR,confirmation_tag,2019-10-10,000925.SZ,91407.13352110735,25653868.88,0.003563093502530888
OGR,confirmation_tag,2019-10-10,300011.SZ,90858.85893607362,17223698.76,0.005275223411772769
OGR,confirmation_tag,2019-10-10,300024.SZ,91535.12512184875,112704680.43,0.0008121679132811214
OGR,confirmation_tag,2019-10-10,300066.SZ,88962.00194936091,44201814.0,0.0020126323763400506
OGR,confirmation_tag,2019-10-10,300097.SZ,90223.37687844873,26907350.0,0.0033531126951724614
OGR,confirmation_tag,2019-10-10,300124.SZ,1275447.7590582813,144584877.58,0.008821446477710406
OGR,confirmation_tag,2019-10-10,300132.SZ,91850.13402254082,28379454.04,0.003236501093117605
OGR,confirmation_tag,2019-10-10,300263.SZ,92021.03290815625,35344751.0,0.0026035275480694787
OGR,confirmation_tag,2019-10-10,300557.SZ,93147.71411973108,16684017.75,0.00558305052868522
OGR,confirmation_tag,2019-10-10,300717.SZ,90467.38034633649,32622057.0,0.002773196685492165
OGR,confirmation_tag,2019-10-10,300720.SZ,101289.17896664803,42447912.07,0.0023861993211730667
OGR,confirmation_tag,2019-10-10,600097.SH,91816.3741680544,5030443.0,0.01825214482463163
OGR,confirmation_tag,2019-10-10,600368.SH,88300.15758640475,48191845.0,0.0018322634791509797
OGR,confirmation_tag,2019-10-10,603022.SH,94874.77162703908,22617118.0,0.004194821445731463
OGR,confirmation_tag,2019-10-10,603558.SH,76808.49120897724,13974824.0,0.005496204546760463
OGR,confirmation_tag,2019-10-11,300124.SZ,1370516.2061970364,159970888.61,0.008567285073587842
OGR,confirmation_tag,2019-11-04,603118.SH,1370850.851833758,622021281.0,0.00220386487360994
OGR,confirmation_tag,2019-11-05,603118.SH,1369080.5154936155,429650364.0,0.0031864991402488735
OGR,confirmation_tag,2019-11-13,603118.SH,47296.88168407819,204417543.0,0.0002313738879254516
OGR,confirmation_tag,2019-11-18,600733.SH,238393.94026489515,88200258.0,0.0027028712349673077
OGR,confirmation_tag,2019-11-18,603118.SH,1101999.120822736,193378221.0,0.005698672348540925
OGR,confirmation_tag,2019-11-19,600733.SH,5273.586738691447,95701533.0,5.510451685963533e-05
OGR,confirmation_tag,2019-11-19,603118.SH,25794.106589813324,232852298.0,0.00011077454167883421
OGR,confirmation_tag,2019-11-20,300264.SZ,515961.6316269189,91371136.66,0.005646877673710653
OGR,confirmation_tag,2019-11-20,600733.SH,111854.00460257646,79793646.0,0.0014017908719520908
OGR,confirmation_tag,2019-11-20,603118.SH,578316.9078514493,182604660.0,0.003167043534658148
OGR,confirmation_tag,2019-11-20,603738.SH,122358.09042538743,84280808.0,0.0014517906665701098
OGR,confirmation_tag,2019-12-02,300264.SZ,87340.93060211242,17306467.0,0.005046722164732549
OGR,confirmation_tag,2019-12-02,600733.SH,129887.44802107941,200701372.0,0.0006471677135375009
OGR,confirmation_tag,2019-12-02,603118.SH,102859.39427837313,108578739.0,0.0009473253716675889
OGR,confirmation_tag,2019-12-02,603738.SH,20550.353551195385,78531488.0,0.0002616829767849985
OGR,confirmation_tag,2019-12-03,300264.SZ,540923.1550209406,20003945.4,0.027040823407813372
OGR,confirmation_tag,2019-12-03,603118.SH,661137.356170275,115797110.0,0.00570944608350135
OGR,confirmation_tag,2019-12-03,603738.SH,125502.78193270945,79362414.0,0.0015813881610595847
OGR,confirmation_tag,2019-12-09,002535.SZ,18200.000652437222,14397377.5,0.001264119153119186
OGR,confirmation_tag,2019-12-09,300264.SZ,1185628.5189297383,203848655.48,0.005816219469968801
OGR,confirmation_tag,2019-12-09,603738.SH,253635.03566199096,95150442.0,0.002665621202915599
OGR,confirmation_tag,2019-12-16,000659.SZ,37267.93955207876,59904361.45,0.0006221239764517807
OGR,confirmation_tag,2019-12-16,002535.SZ,11233.315770480734,25737818.47,0.0004364517444854267
OGR,confirmation_tag,2019-12-16,002632.SZ,37269.06873700456,82033635.34,0.00045431448432752783
OGR,confirmation_tag,2019-12-16,002801.SZ,37266.09846337916,42388644.27,0.0008791528746710529
OGR,confirmation_tag,2019-12-16,300264.SZ,47692.9548707244,78109141.81,0.0006105937636178006
OGR,confirmation_tag,2019-12-16,300329.SZ,29024.71538323731,20391408.0,0.0014233796598664159
OGR,confirmation_tag,2019-12-16,300348.SZ,29023.150751590045,542944262.1,5.3455120124733046e-05
OGR,confirmation_tag,2019-12-16,600012.SH,37267.12983887261,30671523.0,0.0012150400825832032
OGR,confirmation_tag,2019-12-16,600131.SH,37270.48555860315,242900883.0,0.0001534390698719821
OGR,confirmation_tag,2019-12-16,600754.SH,37266.50441735935,117507283.0,0.00031714208231126704
OGR,confirmation_tag,2019-12-16,601966.SH,37267.91933825121,211268842.0,0.000176400452548754
OGR,confirmation_tag,2019-12-16,603602.SH,37270.17751230649,361420240.0,0.00010312144530784022
OGR,confirmation_tag,2019-12-16,603738.SH,18551.11629661311,132351916.0,0.00014016507548415927
OGR,confirmation_tag,2019-12-16,603895.SH,37278.451174508635,114351306.0,0.00032599934778627395
OGR,confirmation_tag,2019-12-17,000659.SZ,42755.24219593356,58348720.23,0.0007327537266867244
OGR,confirmation_tag,2019-12-17,000712.SZ,33836.44363570622,637145610.47,5.310629639392204e-05
OGR,confirmation_tag,2019-12-17,002452.SZ,33836.44363570624,34485427.0,0.0009811809387109006
OGR,confirmation_tag,2019-12-17,002535.SZ,7844.589372356005,24772606.0,0.0003166638734881588
OGR,confirmation_tag,2019-12-17,002632.SZ,42842.69431386511,128715702.35,0.00033284745786002474
OGR,confirmation_tag,2019-12-17,002801.SZ,42384.652112540774,38901893.0,0.0010895267259241285
OGR,confirmation_tag,2019-12-17,300264.SZ,33558.86623242473,96750650.37,0.000346859334837407
OGR,confirmation_tag,2019-12-17,300286.SZ,26338.86862727741,19650787.5,0.0013403467228617382
OGR,confirmation_tag,2019-12-17,300295.SZ,26132.801717365513,170039844.93,0.00015368634174021717
OGR,confirmation_tag,2019-12-17,300329.SZ,32982.12925991291,18714670.11,0.0017623676541479207
OGR,confirmation_tag,2019-12-17,300348.SZ,32727.988544883356,592883514.64,5.520138060299392e-05
OGR,confirmation_tag,2019-12-17,600012.SH,42394.133731440874,26683368.0,0.001588784958909268
OGR,confirmation_tag,2019-12-17,600131.SH,42235.55694194547,344832243.0,0.00012248146105625475
OGR,confirmation_tag,2019-12-17,600754.SH,42450.487302197645,207377623.0,0.0002047013881637444
OGR,confirmation_tag,2019-12-17,601966.SH,42059.878986019685,158234456.0,0.0002658073345670028
OGR,confirmation_tag,2019-12-17,603602.SH,42730.15678999681,363247056.0,0.00011763386952266671
OGR,confirmation_tag,2019-12-17,603895.SH,44870.857498556594,111123570.0,0.00040379244024068515
OGR,confirmation_tag,2019-12-18,000551.SZ,33098.97834141421,34498694.5,0.0009594269818359129
OGR,confirmation_tag,2019-12-18,000659.SZ,10456.21337229225,62705374.25,0.00016675147062521916
OGR,confirmation_tag,2019-12-18,000712.SZ,10779.997434692334,480039777.36,2.2456467032747592e-05
OGR,confirmation_tag,2019-12-18,002452.SZ,10509.947864444011,24641990.12,0.0004265056439542153
OGR,confirmation_tag,2019-12-18,002535.SZ,7389.728225767395,49115813.41,0.00015045517345057028
OGR,confirmation_tag,2019-12-18,002632.SZ,11070.693749378532,73093795.48,0.0001514587343108719
OGR,confirmation_tag,2019-12-18,002801.SZ,10428.557249627622,36868820.0,0.0002828557368971294
OGR,confirmation_tag,2019-12-18,300264.SZ,8426.097620021666,113326182.08,7.435261177398051e-05
OGR,confirmation_tag,2019-12-18,300286.SZ,8348.271031332682,25774456.44,0.00032389707425126526
OGR,confirmation_tag,2019-12-18,300295.SZ,8465.412301796523,159983607.04,5.2914248268448865e-05
OGR,confirmation_tag,2019-12-18,300329.SZ,8290.027676858226,18843377.28,0.0004399438356338119
OGR,confirmation_tag,2019-12-18,300348.SZ,8276.669121870576,452999340.24,1.8270819373568137e-05
OGR,confirmation_tag,2019-12-18,600012.SH,10510.66734634757,21144747.0,0.0004970817265558945
OGR,confirmation_tag,2019-12-18,600131.SH,10817.155483731036,314337322.0,3.441257123050452e-05
OGR,confirmation_tag,2019-12-18,600754.SH,11071.255450494556,92684306.0,0.00011945124183693576
OGR,confirmation_tag,2019-12-18,601966.SH,10561.02809992819,151972110.0,6.949319911349648e-05
