gap,mcb_mode,target,mechanic,state_family,decision_at,state_as_of,year,from_state,to_state,forward_1d_incremental_pnl,forward_3d_incremental_pnl,forward_5d_incremental_pnl,forward_10d_incremental_pnl,forward_20d_incremental_pnl,interpretation
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-02-09 09:30:00,2026-02-06 15:00:00,2026,BULL,TRANSITION,67374.03883433342,8648.92237119563,-377572.88544964977,9850.50132885763,8288.304603915662,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-02-11 09:30:00,2026-02-10 15:00:00,2026,TRANSITION,BULL,-10728.383550578728,-396950.1913714241,-236024.4381127376,-11311.268409110606,-11089.001317858696,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-02-12 09:30:00,2026-02-11 15:00:00,2026,BULL,TRANSITION,-139468.98615752906,-278937.97231505066,-225296.05456215888,-648.484858531505,-360.61776727996767,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-02-26 09:30:00,2026-02-25 15:00:00,2026,TRANSITION,BULL,0.0,226497.63351982087,224713.169703627,224935.43679487891,224935.43679487891,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-02-27 09:30:00,2026-02-26 15:00:00,2026,BULL,TRANSITION,107283.83550578728,225631.56970362552,224647.56970362738,224935.43679487891,224935.43679487891,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-03-05 09:30:00,2026-03-04 15:00:00,2026,TRANSITION,BEAR,-65.59999999962747,260.2214463055134,222.26709125190973,222.26709125190973,109702.88597094454,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-03-06 09:30:00,2026-03-05 15:00:00,2026,BEAR,TRANSITION,524.7999999988824,287.8670912515372,287.8670912515372,287.8670912515372,13668.76558190024,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-03-11 09:30:00,2026-03-10 15:00:00,2026,TRANSITION,BULL,0.0,0.0,0.0,0.0,456286.62211465463,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-03-12 09:30:00,2026-03-11 15:00:00,2026,BULL,TRANSITION,0.0,0.0,0.0,0.0,424331.5956736766,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-03-24 09:30:00,2026-03-23 15:00:00,2026,TRANSITION,BEAR,0.0,0.0,0.0,-312746.7853824105,1218195.5533985086,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-04-21 09:30:00,2026-04-20 15:00:00,2026,BEAR,TRANSITION,-15162.088839538395,50948.06951124781,-27476.691545210764,117175.22427507864,87477.9873746112,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-05-21 09:30:00,2026-05-20 15:00:00,2026,TRANSITION,BEAR,-174949.9414592851,33195.52343058586,-251229.79419073832,-969768.2218404394,-3118543.974029202,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,2026-08-05 09:30:00,2026-08-04 15:00:00,2026,BEAR,TRANSITION,97314.06409194508,191253.76954394206,159753.48912269808,130056.0489384234,-91834.55497691967,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-04 09:30:00,2018-01-03 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,691.1270825807005,-7925.5743939410895,-17656.358725214377,-10701.206104808487,4500.065914939165,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-10 09:30:00,2018-01-09 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-17020.647647823207,-7515.256975852884,-11924.272525928915,34787.09543095529,18529.10140939337,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-11 09:30:00,2018-01-10 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,8008.680528334342,-8599.939304950647,6955.15262040589,54282.95762227103,35549.74905721657,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-15 09:30:00,2018-01-12 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-18105.32997692097,-2550.2380515644327,11619.362554808147,47079.47961601615,26044.358385246247,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-23 09:30:00,2018-01-22 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,14209.933326605707,9286.182723937556,-12616.20622529462,-2048.060694956217,26666.002562863752,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-01-30 09:30:00,2018-01-29 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-26771.78070261888,4675.804765997463,10568.145530338406,10568.145530338406,50895.449202030904,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-03-09 09:30:00,2018-03-08 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,29994.047919513658,26964.574669909663,14539.495936001651,23166.166796635836,41646.22388457786,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-03-27 09:30:00,2018-03-26 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,29469.73724682536,40309.037307427265,70046.14741816744,40034.913314747624,5975.3033799584955,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-03-28 09:30:00,2018-03-27 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,3253.5510633178055,35160.99217281863,28003.035365218297,3647.2284114351496,-119580.13223431258,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-04-11 09:30:00,2018-04-10 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-24327.906006001867,-24646.685650102794,-81743.02522831876,-78799.91494078096,-156244.92580323387,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-04-25 09:30:00,2018-04-24 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,20412.398999989964,-136564.9493836863,-114992.37825064454,-77445.01086245291,-57503.94983705878,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-04-27 09:30:00,2018-04-26 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-60891.65001623053,-39319.07888318878,-22443.577626243234,-21567.05384630803,6306.112462949008,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-05-18 09:30:00,2018-05-17 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,10744.984380279668,61155.91538118664,55586.611979391426,56152.56022273656,12350.39653505385,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-05-31 09:30:00,2018-05-30 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,66443.2121510813,43527.927078834735,67424.89352786914,29919.34151758626,21577.89670317527,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-07-18 09:30:00,2018-07-17 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-3652.0079077249393,-10618.69988053665,31534.231554319147,21580.160352032624,-4298.063743818551,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-08-01 09:30:00,2018-07-31 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-29979.449947735295,-119606.00996394269,-76558.1085793972,-25878.224095851183,-77956.24048117641,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-11-09 09:30:00,2018-11-08 15:00:00,2018,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-1746.898741398938,25114.122050436217,26549.543912867088,26608.394759342078,3559.575738340616,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2018-12-11 09:30:00,2018-12-10 15:00:00,2018,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-1515.0278813606128,98285.03090949822,93243.02249969728,139723.66219939012,86147.00351325143,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-01-16 09:30:00,2019-01-15 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-43143.28907425329,-99310.96730299946,-126242.3376640575,50392.134548848495,125858.28310532123,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-01-31 09:30:00,2019-01-30 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,33531.39792832453,142303.0337633146,155926.58227567747,169173.30475389585,217303.9128720183,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-02-13 09:30:00,2019-02-12 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,7061.96151808463,-3505.8679199581948,16461.233567576855,72384.09403544012,40673.45845173113,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-04-26 09:30:00,2019-04-25 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-35504.31758988276,-46429.300995217636,-181550.17169876117,399486.51563206874,313554.4415349085,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-06-04 09:30:00,2019-06-03 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-58325.2962784376,-158822.61937735323,14327.86207116676,-24392.935404472024,214897.44701385777,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-06-05 09:30:00,2019-06-04 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,14083.29126268439,-57295.95612770412,99850.57560046577,136397.34421131667,244634.56321266573,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-06-21 09:30:00,2019-06-20 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,103426.43665620033,77168.90670201369,90135.83671066165,98530.27424766496,227.5623435387388,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-07-10 09:30:00,2019-07-09 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-14143.243928638289,-2307.190875733273,-2204.007465764882,-59617.822742142715,-341165.89875325933,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-07-15 09:30:00,2019-07-12 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11624.56947341282,-14983.958805527538,-40474.34066919144,-32164.439035769552,-391302.5299066752,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-07-19 09:30:00,2019-07-18 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10903.502763464116,-5932.788433753885,7359.372104123235,-74787.5426094262,-251545.53979929257,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-09-03 09:30:00,2019-09-02 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,1520.057728027925,-4142.623192396015,-1032.8339658118784,-1609.7553393309936,-32850.12853411771,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-09-27 09:30:00,2019-09-26 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,16867.672328005545,-13623.951419923455,-8538.156902962364,-14430.275376169942,-14430.275376169942,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-10-08 09:30:00,2019-09-30 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,2573.6386308418587,7659.433147802949,1767.314674595371,1767.314674595371,109649.675421698,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-10-09 09:30:00,2019-10-08 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,23175.53832865227,-806.3239562464878,-806.3239562464878,-806.3239562464878,100890.43049885052,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-11-06 09:30:00,2019-11-05 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-8115.461190950125,-11471.383727815002,-36558.25364660192,122754.79236581737,-91509.4726220835,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-11-07 09:30:00,2019-11-06 15:00:00,2019,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,3208.3504461375996,-25789.85089227464,-33580.926155070774,105084.28746615259,-102119.19551392643,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2019-12-10 09:30:00,2019-12-09 15:00:00,2019,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,18960.802681036297,5979.154426748868,59611.82846640423,50381.18621190637,119280.04266976751,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-02-03 09:30:00,2020-01-23 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-69027.92916696332,-79943.12898619287,5920.663684439845,69496.32990527991,207580.4983243998,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-03-03 09:30:00,2020-03-02 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,50724.713252820075,103282.77684978768,57895.76849021111,18274.872676974162,-66147.90499634296,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-03-17 09:30:00,2020-03-16 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-7389.209710249677,-22251.476682236418,-42717.19182179589,-84422.77767331712,73387.32482987177,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-04-17 09:30:00,2020-04-16 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,85063.07595484331,91515.2068375973,81471.72804412432,-10540.144030639902,306345.16444606986,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-04-21 09:30:00,2020-04-20 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-58038.73874177504,-68082.21753524803,-150838.37958593667,-123578.83600845747,346889.05023680907,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-04-22 09:30:00,2020-04-21 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-12126.62009589374,-83307.8909107009,-172466.30025519524,-19751.98033847194,515897.1926776068,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-04-24 09:30:00,2020-04-23 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-73264.41211722791,-162422.82146172225,-92011.87207476422,8529.9009052217,669153.0927092955,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-06 09:30:00,2020-04-30 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,43385.949015959166,82303.37052976526,100541.77297998592,316885.30847670976,886472.1907781987,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-12 09:30:00,2020-05-11 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,1437.155691474676,-7108.79959473107,58571.61109916493,302071.41394891404,753435.1298604729,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-14 09:30:00,2020-05-13 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-3150.4613015232608,62529.94939237274,419801.63340862654,785132.6711534513,780686.2687571645,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-18 09:30:00,2020-05-15 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,70077.19026282709,427348.8742790809,530353.505420995,715917.5658999914,803617.1000786899,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-19 09:30:00,2020-05-18 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,159209.08008903358,349306.91145914514,243499.8028497491,717308.7668559812,743977.3792194594,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-21 09:30:00,2020-05-20 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-7964.772557108663,-113771.8811665047,365331.0377448248,363459.16615664586,410205.4765061736,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-29 09:30:00,2020-05-28 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,47645.59414587822,130601.18089923635,139802.4777912274,120880.41474163067,177923.40997547004,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-08-10 09:30:00,2020-08-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,482.0441480111331,-2531.575416788459,152265.50879908167,-127796.01839928515,40908.30850364175,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-08-14 09:30:00,2020-08-13 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,154675.1398709081,-27161.833183305338,-115990.44238372613,-86992.60043356288,-207101.06241377164,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-01 09:30:00,2020-08-31 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,87338.20056871139,98636.79609929956,117343.71923964191,-9041.352983986959,-118560.11098270956,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-02 09:30:00,2020-09-01 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,22095.564431726,18526.902763420716,56719.80098865647,-147743.30156396516,-205898.31155142095,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-04 09:30:00,2020-09-03 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,7228.307232832536,45421.20545806829,-243190.6947564073,-217196.90708200913,-217196.90708200913,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-07 09:30:00,2020-09-04 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11478.615907509811,30733.77732150536,-213481.98221740127,-224425.21431484167,-224425.21431484167,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-08 09:30:00,2020-09-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,26714.28231772594,-261897.61789674964,-126385.07222362887,-235903.83022235148,-268497.8043750301,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-09 09:30:00,2020-09-08 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-7459.120903730392,-251674.88044263702,-204463.10255262163,-262618.1125400774,-370387.521804329,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-10 09:30:00,2020-09-09 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-281152.7793107452,-145640.23363762442,-239862.96422634646,-255158.99163634703,-343001.7326619243,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-10-19 09:30:00,2020-10-16 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-82116.42314943764,-75167.0608670488,-14679.933539059948,-212769.50663320906,-31083.691966690123,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-10-21 09:30:00,2020-10-20 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-66890.74309844803,-6403.615770459179,-48830.42101118248,24594.788742068224,-27142.3891341025,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-04 09:30:00,2020-11-03 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-48974.14134980738,-17944.096585493535,810.4698263071477,-51737.177876170725,-39425.50720872916,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-05 09:30:00,2020-11-04 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,37618.285448182374,71805.78089927882,3782.4722407236695,-13778.424528158272,17526.35435928404,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-06 09:30:00,2020-11-05 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-6588.240683868527,12166.325727932155,-29034.43690517079,-39978.32893344294,-36629.705131560564,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-09 09:30:00,2020-11-06 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,40775.73613496497,-27247.572523590177,-29458.066354664043,-16421.414761100896,-19023.598349842247,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-24 09:30:00,2020-11-23 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-663.9850190998986,-50112.53498447873,-43604.099168868735,-20548.78921720572,58816.210430315696,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-26 09:30:00,2020-11-25 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-10622.732482327148,-4114.296666717157,36314.89795213378,-18958.032917491164,-21749.43478730321,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-30 09:30:00,2020-11-27 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-10935.80217567645,29493.392443174493,23973.484498362053,-48321.1293201372,3284.7997337831184,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-12-08 09:30:00,2020-12-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-10629.257986200042,-18272.30276055261,-86585.4513889039,79364.99964752141,-388949.9632703662,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-03-02 09:30:00,2021-03-01 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-27341.979321519844,11512.654287850484,66444.50358478818,24466.480088437907,169634.7504799217,Overlapping forward diagnostics from observable morning state; not additive annual P&L
