gap,mcb_mode,target,mechanic,year,strategy,route,state_family,state,capital_days
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,BULL,1878317.876651731
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,TRANSITION,3872730.473739258
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,374095.75320926687
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1905098.039942408
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,1635771.8851859164
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,182573.23816560273
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,460848.66980015585
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,65103641.176177226
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,4599279.979337733
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BEAR,4599279.979337733
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BULL,38971825.776009455
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,TRANSITION,26131815.40016777
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,49144274.86815957
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,6608100.751031961
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BEAR,2322946.541204044
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BULL,22882877.97293319
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,30546551.105054297
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,125017822.17832433
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,21192330.31090405
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BEAR,15526232.111033326
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BULL,116448987.45553035
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,TRANSITION,14234932.922664706
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1781414.5442059971
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,12382353.6379481
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BEAR,7909616.400736998
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BULL,596997.134309168
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,TRANSITION,5657154.64710793
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8095695.169928317
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,12223859.230541006
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BEAR,11615206.89174645
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BULL,2649331.01461588
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,TRANSITION,6055016.494106992
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,369880.1320988119
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,897715.0002103926
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,474256.3023231922
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,154884.31870019063
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,638454.5112858218
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,73400596.83863908
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,11509795.230073702
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BEAR,9824959.043552166
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BULL,70169290.20944494
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,TRANSITION,4916142.815715675
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,71032293.88803945
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,29028556.815134097
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BEAR,27503554.369300764
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BULL,62060814.24203821
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,10496482.091834579
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,92571217.00983092
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,6716607.577748427
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BEAR,645428.4448727983
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BULL,52981354.94507783
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,TRANSITION,45661041.19762872
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1705185.2112155291
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,2131737.638961043
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BEAR,1054031.3760240236
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BULL,972768.6018858419
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,TRANSITION,1810122.8722667063
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,35850292.73798689
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14201322.142719144
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BEAR,12970595.824500747
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BULL,11552935.100949038
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,TRANSITION,25528083.955256257
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,874121.8487129281
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1052963.3186014483
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,739180.6885500519
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,440845.1114908058
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,747059.3672735188
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,46042941.658527985
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,4600135.861981984
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,BEAR,410064.5561641022
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,BULL,27035406.16786037
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,TRANSITION,23197606.7964855
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,37552009.785105295
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,39762953.88042956
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BEAR,36735356.40852501
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BULL,29464441.232644826
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,11115166.024365015
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,121816259.04582487
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,36161988.51899935
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BEAR,18336235.311859973
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BULL,28926533.775506333
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,TRANSITION,110715478.47745793
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8548234.718443343
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,21964508.23219622
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,BEAR,21964508.23219622
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,TRANSITION,8548234.718443343
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,33093293.64905791
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,31437196.075869147
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,BEAR,31437196.075869147
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,TRANSITION,33093293.64905791
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,1651189.072354588
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2789336.235385995
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,2787673.543291367
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,50438.93032921554
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,1602412.8341200002
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,39231230.81247697
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,9388849.44580755
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,market_regime,BEAR,2365204.967975784
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,market_regime,BULL,12037652.834616262
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,market_regime,TRANSITION,34217222.45569248
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,39300291.74488236
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,379543.46440166666
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,BEAR,379543.46440166666
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,BULL,5275813.280640696
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,34024478.46424166
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,143731496.66089404
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,24334362.506571926
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,BEAR,18359921.32014699
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,BULL,130884580.87897728
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,TRANSITION,18821356.968341693
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,482847.301373295
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,3119323.6923730345
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,BEAR,3010025.9343738444
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,BULL,97673.40431382667
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,TRANSITION,494471.65505865787
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,18911169.81103441
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14369353.565514794
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,BEAR,14369353.565514794
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,BULL,1082558.0504527965
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,TRANSITION,17828611.760581616
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,409740.79972851067
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,671773.1525863687
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,555809.3202730237
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,138251.88480214644
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,387452.74723970913
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,81729573.7379569
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,11318646.764146082
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,BEAR,9391721.33696875
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,BULL,76096351.44353598
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,TRANSITION,7560147.721598249
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,33167911.82401319
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,41260193.63688591
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,BEAR,1657988.3859233332
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,BULL,32436085.092813186
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,40334031.98216257
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,113965721.74638301
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,37546029.767479554
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,BEAR,32289940.209630862
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,BULL,72946657.00457856
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,TRANSITION,46275154.299653135
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,1365854.6157226956
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,market_regime,BEAR,1228654.1037637815
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,market_regime,TRANSITION,137200.51195891385
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,63265763.45544908
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,87812299.58585495
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BEAR,72987665.1686362
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BULL,33783194.794065885
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,TRANSITION,44307203.07860195
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,1009457.4114292287
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2752826.421703659
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,2666841.9692304293
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,221210.13631205738
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,874231.7275904013
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,44346713.699945204
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,16322121.264643114
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BEAR,14140056.002406178
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BULL,31980037.648094516
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,TRANSITION,14548741.314087627
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,114272050.02871221
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,22854640.438456275
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BEAR,18586449.838456273
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BULL,75010956.50737719
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,43529284.12133502
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,301803881.31936395
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,25339081.53407926
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BEAR,13784887.145839687
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BULL,168663959.80631775
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,TRANSITION,144694115.9012858
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,3429072.8966117096
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,24223472.658243027
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BEAR,24223472.658243027
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BULL,181723.85207005186
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,TRANSITION,3247349.044541658
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,6904671.734806873
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,5833393.097100124
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BEAR,5643530.494682018
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BULL,788517.8118812332
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,TRANSITION,6306016.525343746
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,899744.3778531664
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2491105.450256405
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,1047063.3570378765
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,276563.73731396964
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,2067222.7337577255
IFCGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,113033772.11562788
