gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,17556.94608742289,10708.978838543706,6847.967248879183,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,18592.984401978676,11859.421603984025,6733.562797994652,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,18508.552068737423,11859.42160398401,6649.130464753412,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,18092.980785718097,11859.421603984032,6233.559181734066,breadth_bucket
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,10825.551610239865,5933.25877073204,4892.292839507826,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,10600.958048276041,5933.25877073204,4667.699277544,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,5216.834183495654,1150.4427654403262,4066.3914180553274,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,5149.034648554183,1150.4427654403335,3998.5918831138497,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,4897.795152224398,1150.442765440319,3747.3523867840795,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,4834.265341856028,1150.442765440319,3683.8225764157087,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,81536.54271615618,79101.2726546715,2435.2700614846835,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,192668.34302501904,191213.34321809124,1454.9998069278117,breadth_bucket
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,80132.12272055192,79101.27265467137,1030.8500658805642,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,1934.8281277982578,1150.4427654403262,784.3853623579316,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,1915.1238091816513,1150.4427654403335,764.6810437413178,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,1872.4557586463097,1150.442765440319,722.0129932059908,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-1163.5771223518184,-1880.540080439634,716.9629580878157,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,1852.8111329117787,1150.442765440319,702.3683674714598,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-1207.8971421695412,-1880.5400804396486,672.6429382701074,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-1257.3177271022546,-1880.5400804396268,623.2223533373722,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-1263.1805775243101,-1880.5400804396268,617.3595029153166,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,191400.09543715123,191213.34321809124,186.75221905999206,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,556.4703303183117,1150.4427654403335,-593.9724351220218,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,550.8501215871925,1150.442765440319,-599.5926438531264,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,548.3074116309738,1150.442765440319,-602.1353538093451,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,536.0346982952094,1150.4427654403262,-614.4080671451168,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,4166.758719781714,5933.25877073204,-1766.500050950326,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,4099.538975583745,5933.25877073204,-1833.7197951482954,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-4237.076282384818,-1880.5400804396486,-2356.5362019451686,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-4280.174829597956,-1880.540080439634,-2399.6347491583215,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-4328.437871943173,-1880.5400804396268,-2447.897791503546,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-4374.284299582478,-1880.5400804396268,-2493.744219142851,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,14527.921489046377,17534.254863301216,-3006.3333742548357,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,14314.288098450352,17534.254863301216,-3219.9667648508616,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,11335.670998635718,15303.221660115945,-3967.5506614802266,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,10957.27182940437,15303.221660115836,-4345.9498307114645,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,13831.164994214505,18384.59409215722,-4553.429097942713,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,1263.3658952862088,5933.25877073204,-4669.892875445831,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,1251.5141805802473,5933.25877073204,-4681.744590151793,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,18694.680208828093,23467.513634033254,-4772.833425205162,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,13364.721801901895,18384.59409215708,-5019.872290255185,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,18413.8270740341,23467.513634033254,-5053.686559999156,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,-6352.959330110757,1076.9401329381762,-7429.899463048933,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,-6379.439989677398,1076.9401329381744,-7456.380122615573,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,OGR,FIXED_BELOW_L_REPAIR,-7008.189148383515,581.8548460730299,-7590.043994456544,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,OGR,FIXED_BELOW_L_REPAIR,-7058.901175522748,581.8548460730271,-7640.756021595776,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,7598.324195893685,15303.221660115829,-7704.897464222142,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,7553.16066797488,15303.221660115829,-7750.060992140949,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,10141.316082051148,18384.594092157065,-8243.278010105918,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,10081.05220953009,18384.594092157065,-8303.541882626976,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,-6421.435763484929,2598.6161480484698,-9020.0519115334,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,-6544.67162461841,2598.6161480484807,-9143.28777266689,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-11397.563531320648,-1880.5400804396268,-9517.02345088102,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-11500.203643768426,-1880.5400804396486,-9619.663563328777,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-11547.085342266091,-1880.5400804396268,-9666.545261826464,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-11651.87165732442,-1880.540080439634,-9771.331576884786,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,4182.573692009671,17534.254863301216,-13351.681171291544,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,4152.082448633297,17534.254863301216,-13382.172414667917,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-20640.48964992608,-6469.316894642121,-14171.172755283973,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,-12038.521127339896,2598.6161480484698,-14637.137275388384,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,218006.48934181395,233200.35320711602,-15193.863865301973,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-23098.368150287788,-6469.316894642077,-16629.051255645667,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,216011.92873994698,233200.35320711846,-17188.424467171513,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,173399.06966728572,191213.34321809124,-17814.27355080551,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,5445.939587295879,23467.513634033254,-18021.574046737376,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,5403.596629213544,23467.513634033254,-18063.917004819712,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-19587.629186470687,-299.7343664000646,-19287.89482007062,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-19787.141022349995,-299.7343664000682,-19487.406655949926,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-20154.912375613178,-309.53254247673976,-19845.379833136438,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-20384.177337442055,-309.5325424767416,-20074.644794965316,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,-18434.38863227977,2598.6161480484807,-21033.004780328265,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-24151.831882942235,-1880.5400804396486,-22271.291802502587,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,168623.76625521388,191213.34321809124,-22589.57696287735,breadth_bucket
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-24539.549274436322,-1880.540080439634,-22659.009193996688,market_regime
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-26559.871150819752,-1880.5400804396268,-24679.331070380125,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-26698.82755646563,-1880.5400804396268,-24818.287476026002,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,112035.93499984535,138918.52710218498,-26882.592102339637,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,111163.00253170007,138918.52710218498,-27755.524570484926,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-4225.22557401732,26429.716737832165,-30654.94231184948,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-4361.797613355981,26429.716737831983,-30791.514351187965,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,90199.2563349328,138918.52710218498,-48719.27076725219,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,87445.93228033007,138918.52710218498,-51472.594821854924,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-58127.27630407903,-6469.316894642121,-51657.95940943692,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-58280.71776037183,-6469.316894642077,-51811.40086572975,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-51495.915727019266,1053.530005933746,-52549.44573295301,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-53111.805008889365,1053.5300059336842,-54165.33501482305,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-70225.41985659373,-13281.789179297957,-56943.630677295776,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-31106.402705691566,26429.716737831983,-57536.11944352355,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-31830.36704141701,26429.716737832165,-58260.08377924917,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-73460.98283804477,-13281.789179297886,-60179.19365874689,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-33405.57253672949,35106.803078128076,-68512.37561485756,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-33932.27709204154,35106.803078128076,-69039.08017016962,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-34665.572536729545,35106.803078128076,-69772.37561485762,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,9043.086212430062,79101.27265467137,-70058.1864422413,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-35075.209123801564,35106.803078128076,-70182.01220192964,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,8724.366141172934,79101.2726546715,-70376.90651349856,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,162757.2288418293,233200.35320711602,-70443.12436528674,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,162306.70745623938,233200.35320711645,-70893.64575087707,breadth_bucket
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,161691.80827443814,233200.35320711846,-71508.54493268038,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-76860.90702797133,1053.530005933746,-77914.4370339051,breadth_bucket
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-77065.65324442674,1053.5300059336842,-78119.18325036042,breadth_bucket
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,152175.42257745913,233200.35320711642,-81024.9306296574,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-32001.652387210597,51126.469774724595,-83128.1221619352,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-33285.48541961839,51126.469774724595,-84411.95519434298,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,145500.4058647393,233200.35320711645,-87699.94734237714,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,144152.0015912426,233200.35320711642,-89048.35161587385,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-110479.05930374318,-13281.789179297815,-97197.27012444536,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-111120.38484465795,-13281.789179297872,-97838.59566536009,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-47893.38882952525,51126.469774724595,-99019.85860424984,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-48556.45078854685,51126.469774724595,-99682.92056327144,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-122633.64750123842,51126.469774724595,-173760.117275963,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-124450.9957349399,51126.469774724595,-175577.4655096645,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-169817.88884397276,26429.716737832165,-196247.60558180494,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-170677.38781467848,26429.716737831983,-197107.1045525105,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,29348.886786435385,233200.35320711846,-203851.46642068308,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,29289.487024746744,233200.35320711602,-203910.86618236927,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-211240.67133898425,35106.803078128076,-246347.47441711233,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-20301.691191530204,233200.35320711642,-253502.04439864663,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-20305.359951953367,233200.35320711645,-253505.7131590698,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-25261.80829465529,233200.35320711846,-258462.16150177363,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-286825.9390142557,1053.5300059336842,-287879.46902018937,breadth_bucket
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-288178.6435433669,1053.530005933746,-289232.17354930076,breadth_bucket
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-264423.9499104231,26429.716737832165,-290853.66664825525,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-258495.87133898344,35106.803078128076,-293602.67441711156,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-311752.58374815405,-13281.789179297886,-298470.79456885613,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-272466.9390636167,26429.716737831983,-298896.6558014486,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-92669.81187581205,206999.50601153652,-299669.3178873486,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-316122.52933833725,-13281.789179297957,-302840.74015903927,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-96726.6519112026,206999.50601153844,-303726.157922741,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-324505.6838957041,-6469.316894642121,-318036.36700106185,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-283013.6713389852,35106.803078128076,-318120.4744171133,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,-297234.47133898386,35106.803078128076,-332341.27441711194,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,-344398.45480992424,-6469.316894642077,-337929.1379152821,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-356621.5374556822,-13281.789179297815,-343339.7482763843,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-362182.41785557545,-13281.789179297872,-348900.6286762776,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-164492.0234128251,206999.50601153687,-371491.52942436194,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-164951.4750983412,206999.5060115368,-371950.981109878,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-207702.43205698807,206999.50601153844,-414701.9380685265,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-208801.76317796248,206999.50601153652,-415801.26918949897,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-217181.4139391143,233200.35320711645,-450381.76714623073,breadth_bucket
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-227405.26244243307,233200.35320711642,-460605.61564954947,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-427180.2497080832,51126.469774724595,-478306.71948280785,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-434800.2743523704,51126.469774724595,-485926.744127095,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-353405.46838478197,206999.50601153687,-560404.9743963188,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-357777.15818282904,206999.5060115368,-564776.6641943658,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-593613.8692308632,206999.50601153844,-800613.3752424016,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-599268.6755476706,206999.50601153652,-806268.181559207,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-586009.110414905,233200.35320711602,-819209.4636220208,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-877926.1871321939,1053.5300059336842,-878979.7171381277,breadth_bucket
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-896227.9484643682,1053.530005933746,-897281.478470302,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-946132.4804178025,-13281.789179297886,-932850.6912385046,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-958979.2725458806,-13281.789179297957,-945697.4833665827,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-1056609.9605423538,-13281.789179297815,-1043328.171363056,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-1066599.6057449067,-13281.789179297872,-1053317.8165656088,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-1282505.3356752677,206999.50601153687,-1489504.8416868045,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-1308024.8765945681,206999.5060115368,-1515024.382606105,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-1547069.5023306408,206999.50601153844,-1754069.0083421792,market_regime
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-1882339.2217797139,-13281.789179297815,-1869057.4326004162,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-1911417.941664904,-13281.789179297872,-1898136.1524856063,market_regime
