gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family,mean_route_gross,max_route_gross,mean_Demand_gross,max_Demand_gross,max_Demand_single_name,max_overlap_names,capital_days,native_capital_days,incremental_capital_days,capital_trace_scope
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,BULL,256314.27138553213,7607.311751114363,248706.95963441776,market_regime,0.7519388740173492,0.9999999999999998,0.909468330110396,0.9999999999999998,0.9999999999999998,22.0,194237277.7398329,13766024.406738216,180471253.3330947,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,FAST_BEAR,881448.966677634,3632.524803907567,877816.4418737264,market_regime,0.4304294059725778,0.8123683600777337,0.6253015398646371,0.9026259439310244,0.8123683600777337,0.0,121423181.84316397,1179668.0430010948,120243513.80016287,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,SLOW_BEAR,-622812.760826305,-48.0337955621917,-622764.7270307428,market_regime,0.5734511508021927,1.0,0.8368052238528735,1.0000000000000002,1.0,6.0,235388740.4563226,4906158.124354674,230482582.33196795,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,MCB,MCB,-25086.559706755343,358.52767925819217,-25445.08738601354,market_regime,0.2108838814764611,0.3921644189733248,0.942195250204052,0.9999999999999972,0.9675032755881368,22.0,26018686.471006393,4599279.979337738,21419406.491668656,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,OGR,FIXED_BELOW_L_REPAIR,646985.6571349106,8300.423942552816,638685.2331923577,market_regime,0.3403055976332353,1.0,0.5960369279534358,0.9991162206700036,0.8123683600777337,0.0,145321608.16711837,1665147.6753919388,143656460.49172643,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BEAR,SMV6,NATIVE_CALLBACK,-18939.515384537037,-6569.658516532826,-12369.85686800421,market_regime,0.0529461113024615,0.2598962915638277,0.4197337205016125,0.9675032755881368,0.9675032755881368,22.0,6731680.396510786,2322946.541204044,4408733.855306743,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,BULL,856341.7840584147,341135.8939678367,515205.890090578,market_regime,0.3643448305456169,0.9999999999999986,0.5343047868581285,0.9999999999999986,0.515573174154889,51.0,138833493.4299246,53377803.3379944,85455690.09193021,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,SLOW_BEAR,1097.800096733485,4416.932323833229,-3319.132227099743,market_regime,0.0506955913096652,0.1664344383398523,0.6490197295797195,0.7752877037793352,0.0407581963534905,51.0,5030790.755024134,1878317.8766517104,3152472.878372424,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,MCB,449988.96978483466,245145.07592448752,204843.89386034716,market_regime,0.249621167784818,0.3368436897359649,0.6070669683935976,0.7752877037793352,0.0449552852335291,51.0,71676058.40484115,38971825.776009485,32704232.62883167,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BULL,OGR,FIXED_BELOW_L_REPAIR,-151988.11767131276,1152.164785563917,-153140.28245687668,market_regime,0.4396388619570481,0.9999999999999988,0.3729409037150747,0.9113521691260392,0.4639410917258187,0.0,39517506.60019631,183052.20412571373,39334454.39607059,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,BULL,SMV6,NATIVE_CALLBACK,252765.77164067293,11777.906061636855,240987.86557903604,market_regime,0.4576912214438331,0.692824763027368,0.3048043314428344,0.7752877037793352,0.060321137769724,51.0,255468137.08338007,22882877.97293319,232585259.11044687,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,BULL,1343.757892018834,-103295.72873260858,104639.4866246274,market_regime,0.579827799984211,0.9999999999999988,0.7301521143667833,1.0,0.9353617029867876,50.0,331081243.8136943,58221301.870867535,272859941.94282675,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,FAST_BEAR,-45586.042556266795,668.0579095413741,-46254.100465808166,market_regime,0.0839326106588401,0.4061465901382226,0.2334381530330827,0.4522462405280719,0.4061465901382226,9.0,6077535.932486584,322115.94134031725,5755419.991146267,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,SLOW_BEAR,426479.9767002714,-915.615024496512,427395.59172476793,market_regime,0.1573756663985446,0.9084777989093272,0.6949034644096356,1.0,0.9084777989093272,50.0,63294692.24489323,3872730.4737392226,59421961.77115401,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,MCB,-135956.3026310666,-53159.353233859285,-82796.94939720731,market_regime,0.1957423301522582,0.3771241307554034,0.7135949314957195,1.0,0.0775368052542571,50.0,69633054.72533149,26131815.400167804,43501239.32516368,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,OGR,FIXED_BELOW_L_REPAIR,-450249.2868556911,-1009.0689565471394,-449240.2178991439,market_regime,0.4774891947409482,1.0000000000000002,0.2279387221691541,0.9084777989093272,0.9084777989093272,9.0,75219428.88076527,524069.9178336028,74695358.96293168,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,NATIVE_CALLBACK,-84947.20881614943,22696.85883439589,-107644.06765054532,market_regime,0.2608812646004713,0.6467566579010853,0.4505299960951464,0.9524804740066728,0.9353617029867876,50.0,155880754.05968067,30546551.105054297,125334202.95462638,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,BULL,114453.07075835751,3006.077693116862,111446.9930652407,market_regime,0.5783669869326561,0.9999999999999992,0.9834727318900092,0.9999999999999992,0.2883729803099704,28.0,156839389.81600347,15526232.111033233,141313157.70497024,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,FAST_BEAR,-28017.59438027609,2027.5795751438527,-30045.173955419967,market_regime,0.5422927274877726,0.9999999999999988,0.9101742711554572,0.9999999999999986,0.5044075555240405,19.0,260115815.49105185,7909616.400736936,252206199.09031492,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,SLOW_BEAR,-700446.7651051271,-12731.593338711482,-687715.1717664157,market_regime,0.4538286753408717,0.9190621769459186,0.6823156801463249,0.9999999999999992,0.8408172461004595,0.0,413523596.07075053,11615206.89174637,401908389.1790042,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,MCB,MCB,-25467.210540271197,7209.14072963284,-32676.35126990404,market_regime,0.4020450134150842,0.4395766636796152,0.9887265741393306,0.999999999999998,0.1811763526557293,28.0,48496680.18429183,9824959.043552184,38671721.14073965,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,OGR,FIXED_BELOW_L_REPAIR,542661.0029334481,339.16480104279975,542321.8381324052,market_regime,0.1321076246572445,0.9999999999999976,0.582907874058677,0.9910201311113492,0.8408172461004595,28.0,51663069.63860303,476629.37329128344,51186440.26531175,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BEAR,SMV6,NATIVE_CALLBACK,-213844.6174672391,41387.377134837814,-255231.9946020769,market_regime,0.2096491382318112,0.503284578879836,0.5103446966218211,0.9992816996473562,0.5452822298093244,0.0,192963724.9481679,27503554.369300764,165460170.57886714,ACTUAL_ROOT_CALENDAR_TRACE
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,BULL,ATRDR,BULL,594757.7056105792,176869.92261865054,417887.7829919286,market_regime,0.5182382342016469,0.96696117781838,0.7356531065302183,0.9970203650070826,0.9563494609350668,44.0,748005338.9611921,116448987.4555296,631556351.5056626,ACTUAL_ROOT_CALENDAR_TRACE
