gap,mcb_mode,target,mechanic,year,state_family,state,family,pnl_scaled,pnl_native,incremental_pnl,average_Demand_gross,max_Demand_gross,mean_overlap_names,max_overlap_names,max_Demand_single_name
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,DEMAND,-1824353.314212807,3522.3683690040925,-1827875.6825818112,0.5206126194457328,0.9999999999999996,0.0,0,0.31745813580358817
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,DEMAND,2673734.436596585,242026.3377129697,2431708.098883615,0.5534833327455116,0.9999999999999994,0.0,0,0.9497714550702757
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,13532014.719818495,303976.59955692705,13228038.120261569,0.7435162413769069,0.9999999999999998,0.0,0,0.9999999999999968
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,-23869232.866664663,-28761.39015349895,-23840471.47651116,0.6866161761508932,0.9999999999999994,0.0,0,0.9999999999999968
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,DEMAND,-24025825.42925985,-32917.694260111704,-23992907.73499974,0.7145293687590328,0.9999999999999991,0.0,0,0.8683593945608136
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,DEMAND,10995798.683462474,100153.31508394102,10895645.368378537,0.8485036321115005,0.9999999999999998,0.0,0,0.9999999999999968
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,DEMAND,2692808.5989512107,207979.58857959884,2484829.010371612,0.6507022781091059,0.9999999999999994,0.0,0,0.9999999999999968
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,56125.506591308,117047.0404562752,-60921.53386496719,0.21564060988726344,0.25612485485072717,0.0,0,0.07542939704584625
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,53733.38374405872,137589.66132088465,-83856.27757682593,0.18025147981689618,0.26087706479904377,0.0,0,0.25324541520708804
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,DEMAND,65125.943441789575,139083.022293283,-73957.0788514934,0.1809411685584975,0.26087706479904377,0.0,0,0.25324541520708804
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,DEMAND,-38034.1539062034,-55657.5692942117,17623.415388008296,0.20238014620596873,0.2389396925649161,0.0,0,0.0530733553977823
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,DEMAND,82767.10079978053,171211.24877808854,-88444.14797830803,0.21289561833740236,0.25612485485072717,0.0,0,0.07542939704584625
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,138022.94028362335,317623.4545997997,-179600.51431617633,0.1163426804263575,0.25511576148018794,0.0,0,0.13153084292328224
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,361131.5483858555,16392.75811021465,344738.7902756409,0.15728949317691618,0.29368932038834866,0.0,0,0.29368932038834866
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,DEMAND,129784.34373138534,10636.921115727531,119147.42261565782,0.1833333984972979,0.25708884688090733,0.0,0,0.25708884688090733
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,DEMAND,254965.22638551565,440990.1732513738,-186024.9468658582,0.08004773629141602,0.25511576148018794,0.0,0,0.13153084292328224
