gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,111077.66640489514,148913.72193419148,-37836.05552929633,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,8229.333585744142,26968.90892761915,-18739.57534187501,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MAJORITY_POSITIVE_20D,MCB,MCB,11597.749469860855,22774.67457668743,-11176.925106826573,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,-10278.49241237545,-3188.358562542824,-7090.133849832626,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MINORITY_POSITIVE_20D,ATRDR,BULL,50850.792083812004,31263.47010928844,19587.32197452357,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,-4400.080330904129,95624.74725371721,-100024.82758462134,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,28133.40456903464,60491.86291178117,-32358.458342746537,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MINORITY_POSITIVE_20D,MCB,MCB,7282.671991150842,10701.443957879012,-3418.77196672817,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,36479.95271872417,25226.107825385116,11253.844893339054,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MAJORITY_POSITIVE_20D,ATRDR,BULL,100596.86929301653,235197.03128046502,-134600.1619874485,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,-8580.739843148156,668.0579095413741,-9248.79775268953,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,28199.026820075458,388.6142596126224,27810.412560462835,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-43139.16102621506,2011.429013228053,-45150.59003944311,breadth_bucket
