gap,mcb_mode,target,mechanic,year,strategy,known_prior_holding_state,pnl
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,OGR,NO_PRIOR_CLOSE_HOLDING,720.3285900481535
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_LOSING_HOLDING,18274.538906100664
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,16765.37881043297
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,7538.600385685378
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,9941.81615238743
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,59379.46607541593
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,312705.5404636722
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,109538.44058007016
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-1098.490226054493
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,1961.010514582415
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,OGR,NO_PRIOR_CLOSE_HOLDING,48.744785203031554
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_LOSING_HOLDING,21129.53213286596
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,122548.97719134281
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,28964.78548881839
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-2807.2888639859143
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,19544.13059879498
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,206.57394191635314
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,133153.58604706507
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,49065.396535413805
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,-2728.4346368168794
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-453.763316083825
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,OGR,NO_PRIOR_CLOSE_HOLDING,16908.72598524692
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_LOSING_HOLDING,165578.41229662008
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,39915.821863751444
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,5586.310910699836
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,3796.8502039595323
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,10141.29110956087
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-62.86922261495418
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,483852.44055002695
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,34480.278830270945
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-0.4653242536949733
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,584.3554227759086
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,532.0725137017248
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,OGR,NO_PRIOR_CLOSE_HOLDING,-1043.011980528395
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_LOSING_HOLDING,-1305.1281698862667
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,2533.527268033663
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,-689.9467879199933
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,16844.113941008025
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-3538.1337533438646
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-55709.83994927899
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-72883.30518601075
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,449.40806656309496
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,3814.117090731859
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_LOSING_HOLDING,14634.34482791377
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,-791.914972299766
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,-8588.000472081567
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,1469.3006616598211
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-9310.200770531359
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,87.5499944826517
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,62883.88547847582
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-110827.73787982993
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-37162.65811012192
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-14620.485705278405
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,OGR,NO_PRIOR_CLOSE_HOLDING,7720.865111289093
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_LOSING_HOLDING,19607.797048855507
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,18307.790578930355
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,3392.396823047329
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-1270.3866750122338
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-17115.942320070208
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-3846.700706475407
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-39142.974682718544
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,2811.8434747215883
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-8.583741400740962
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,OGR,NO_PRIOR_CLOSE_HOLDING,14127.129580170478
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_LOSING_HOLDING,11519.133963338465
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,20079.869356301075
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,2021.5913309916987
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,39299.41232661626
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,88100.93966934782
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,449.54502127904703
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-337163.20489541435
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-59713.865047274434
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,-1668.7645508063586
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-3847.0249730880323
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,OGR,NO_PRIOR_CLOSE_HOLDING,322.21382260541714
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_LOSING_HOLDING,-102101.89236054804
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,7938.906986323306
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,85.39402289604686
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,13176.156955480104
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,93102.05547956022
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-504.76970098775257
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-13502.069328569514
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,15253.597103144644
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,73.90052887086657
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,7257.845291804002
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,3300.497030277205
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,OGR,NO_PRIOR_CLOSE_HOLDING,2860.608864662778
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_LOSING_HOLDING,-5637.576969668306
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,2047.4168116973717
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,2957.4828975087585
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,131.78748570025869
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,343092.73413948965
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-47926.602074353475
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_LOSING_HOLDING,8392.219931548887
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,7285.995926960168
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,OGR,NO_PRIOR_CLOSE_HOLDING,1593.523076755925
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_LOSING_HOLDING,40207.03987290019
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,36759.20529689676
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,27883.815971569944
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,24368.204114581895
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,73302.76794898932
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,662621.7549935314
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,243947.9744709044
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-4138.530733415449
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,2958.4424848702665
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,OGR,NO_PRIOR_CLOSE_HOLDING,112.85862043230608
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_LOSING_HOLDING,50400.884925590966
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,300453.8511843911
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,12227.153468443066
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-23053.612584301565
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,82195.21439986084
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,929.9128566487032
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,354102.5088339981
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,130027.17511296524
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,-10208.75291780886
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-1061.4385274397127
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,OGR,NO_PRIOR_CLOSE_HOLDING,44451.821961049194
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_LOSING_HOLDING,418522.3067049048
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,114069.42633853594
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,7122.772533380019
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,66023.56799448105
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-54412.22916939496
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-139.13889482864494
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,1558564.8274766805
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-104973.41933137018
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-1.4528342566634933
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,1705.517792640134
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,1564.9239318421694
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,OGR,NO_PRIOR_CLOSE_HOLDING,-3189.370995430041
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_LOSING_HOLDING,-4276.9327072213455
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,7615.5409363297595
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,6839.814019552043
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,51660.26581865617
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,4493.444914288354
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-80017.66434276501
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-297176.81056022784
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,1464.9883994492027
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,7825.323766072356
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_LOSING_HOLDING,42218.296897994194
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,-5236.317212449735
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,8036.405803733912
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,53246.96904606815
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-1406.2469470487558
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,6.382173462781395
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,277431.53329713293
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-487991.21947924304
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-119116.1134731292
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-48985.04414760861
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,OGR,NO_PRIOR_CLOSE_HOLDING,24699.35043041503
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_LOSING_HOLDING,67478.28365584747
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,59988.24365753768
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,18131.388037273384
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-1362.0162374574927
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,3001.589958841563
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,167526.66210930218
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-210521.85783641992
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,9535.89769012369
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,31.617073672706056
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,OGR,NO_PRIOR_CLOSE_HOLDING,48084.17122465291
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_LOSING_HOLDING,46092.203331390025
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,71267.19606666005
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,92187.6966668628
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,202966.55122601686
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,521011.69344459753
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,1730.1847093851197
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-1157576.7345984662
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-159473.25133013833
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,-9151.756473675418
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-14998.560296929216
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,OGR,NO_PRIOR_CLOSE_HOLDING,2866.130279267213
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_LOSING_HOLDING,-428174.85717289033
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,26745.386764723542
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,428076.39352851186
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,21357.371602864325
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,279731.6572646006
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-959.4884394966193
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-30072.923465113996
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,22833.430194320747
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,97.15613944304675
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,9512.113150551988
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,5170.317077362808
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,OGR,NO_PRIOR_CLOSE_HOLDING,4162.527984935947
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_LOSING_HOLDING,-9505.251902478698
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,2790.9816272607645
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,2975.812047073887
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,190.9015284367306
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,358133.8589935475
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-42920.83927723823
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_LOSING_HOLDING,13772.795161701288
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,11128.03870350727
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,OGR,NO_PRIOR_CLOSE_HOLDING,2542.6968235626255
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_LOSING_HOLDING,64198.203593560516
