id,group,signal,capital,exit,stress,overlay,gate,arm,status,configuration_defined_in,started_at,output,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,filled_buys,win_rate,profit_factor,worst_trade_pnl,flat_days,max_exposure,min_cash,nav_rows,max_underwater_sessions,max_losing_days,max_plan_risk_cny,max_mark_risk_cny,reason,ended_at,execution_grade,signals,version_family,mode,delay,cost,book,fixed_budget,started,ended,registered_exit,policy,identity_repair_note,matched_coverage_required,fixed_holding,state_key,blocked_states,budgets,new_initial_sleeve,existing_initial_sleeve,rebalancing,initial_capital,resolved_by
FIX_B_D09_C_10_DELAY1_CA,B_CORE_STRESS,D09,C_10,FIXED10,DELAY1,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_B_D09_C_10_DELAY1_CA,-0.4041462234484005,-0.1258565977997534,-0.5117876667477412,2023-12-28,0.1960666675494115,-0.5876412009677783,0.6027240909471311,0.9592890461122572,0.1383744538900792,611.0,10.0,0.0,89617.0454483999,105249.54000000092,117.89276120017662,7.0,618.0,0.4353518821603928,0.8393894324345214,-32827.54728,2.0,0.9898186880414448,10575.692124000008,970.0,844.0,8.0,126199.33914999994,213617.37640653964,,,,,V3_CORRECTION,C_10,2.0,1.0,,,1788852522.847593,1788852524.480129,E10,,,,,,,,,,,,
FIX_B_D09_C_MAX_COST2,B_CORE_STRESS,D09,C_MAX,FIXED10,COST2,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_B_D09_C_MAX_COST2,-0.4982480548006998,-0.1640334277219013,-0.6626585762976809,2023-10-23,0.3309813912073332,-0.3764418617037041,0.8213113146261379,0.9998011743768662,0.9965210658341374,551.0,10.0,0.0,143881.8959527,166315.12000000034,158.73848302460993,6.0,557.0,0.441016333938294,0.8145319424229838,-138839.42258,13.0,0.9999586612871216,34.16490740013842,970.0,938.0,12.0,219211.08336018008,423422.6250000003,,,,,V3_CORRECTION,C_MAX,1.0,2.0,,,1788851777.161877,1788851778.780712,E10,,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_B_D09_C_MAX_DELAY1,B_CORE_STRESS,D09,C_MAX,FIXED10,DELAY1,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_B_D09_C_MAX_DELAY1,-0.5905273653074004,-0.207026958107046,-0.6756488049615939,2023-12-26,0.3476823429474277,-0.4937030019036643,0.7959478616674378,0.9992991301697692,0.9793265120695546,534.0,10.00187265917603,1.0,82460.59265139999,90885.8600000008,155.4340694163558,3.0,537.0,0.4288389513108614,0.7543578113142365,-139715.05472,6.0,0.999912239621321,60.25875600014791,970.0,939.0,9.0,178190.35555821253,258159.89999999997,,,,,V3_CORRECTION,C_MAX,2.0,1.0,,,1788851778.8039172,1788851780.63727,E10,,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_B_D09_C_ONE_COST2,B_CORE_STRESS,D09,C_ONE,FIXED10,COST2,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_B_D09_C_ONE_COST2,0.3973759634428004,0.0908159719266445,-0.4797271102593842,2023-04-26,0.3887562026599604,0.4144852742918674,0.4908595337439153,0.993031857741752,0.9990049873843218,80.0,10.0,0.0,167916.8365571999,188890.24000000145,95.79943387108824,1.0,81.0,0.4625,1.1323707402739511,-345030.37976000016,164.0,0.9990049873843218,1840.432480000658,970.0,536.0,8.0,469876.36000000016,710418.7200000004,,,,,V3_CORRECTION,C_ONE,1.0,2.0,,,1788851783.3944929,1788851784.5945332,E10,,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_B_D09_C_ONE_DELAY1,B_CORE_STRESS,D09,C_ONE,FIXED10,DELAY1,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_B_D09_C_ONE_DELAY1,-0.5126038810394007,-0.1703141344685189,-0.7107891754191404,2023-10-23,0.4211452611522873,-0.2332944988406014,0.6342636625590328,0.993143411127674,0.9982335272500612,79.0,10.0,0.0,74481.26103940004,85528.44000000064,125.9583113462396,1.0,80.0,0.430379746835443,0.7775924287501272,-261299.1947999999,175.0,0.9982335272500612,1167.200757099432,970.0,937.0,8.0,145087.90499999994,401078.13999999984,,,,,V3_CORRECTION,C_ONE,2.0,1.0,,,1788851784.6105878,1788851785.760094,E10,,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_10_E10,E_CORE_PORTFOLIO,P0_POOL,C_10,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_10_E10,-0.7075824627716002,-0.2734408268431917,-0.7793926224595619,2023-10-23,0.2357794175414468,-1.235429201463944,0.8272794708333617,0.9714983039667734,0.1578185539112327,828.0,10.022946859903382,3.0,88030.2134276002,111048.8400000004,159.50017292243848,9.0,837.0,0.4070048309178743,0.7273891916626947,-28917.48224,1.0,0.998363557813008,1952.13501599952,970.0,844.0,8.0,116574.68189191722,242642.78103224945,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851791.921651,1788851795.00494,E10,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_10_EST,E_CORE_PORTFOLIO,P0_POOL,C_10,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_10_EST,-0.7473991524201011,-0.3005506704559872,-0.7968323097971526,2023-08-28,0.240466973824135,-1.3649022116348986,0.8141137825990151,0.9941971156044862,0.1865971842675724,1026.0,7.781676413255361,4.0,108486.17586010012,135948.02000000063,189.4957482005089,10.0,1036.0,0.2962962962962963,0.7259995529091708,-21371.734320000003,1.0,0.9996166314522188,229.8244628987959,970.0,720.0,10.0,106107.78487031531,283022.6667133933,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851795.102792,1788851797.93769,EST,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_MAX_E10,E_CORE_PORTFOLIO,P0_POOL,C_MAX,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_MAX_E10,-0.6975105069902006,-0.2670206383301744,-0.7791074467557012,2023-10-23,0.2468675022216114,-1.13353305182549,0.8605771114401124,0.9980527833045482,0.4984945327963251,827.0,10.025392986698913,4.0,93589.79975819992,116072.7400000004,165.73972318549656,9.0,836.0,0.4062877871825877,0.738835485538112,-40866.6434,1.0,0.999704127335394,267.49510619951616,970.0,824.0,8.0,133898.29032425865,251056.21204505584,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851785.87257,1788851788.7419531,E10,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_MAX_EST,E_CORE_PORTFOLIO,P0_POOL,C_MAX,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_MAX_EST,-0.7827268845985,-0.3273978401030167,-0.8062519404800582,2023-08-28,0.2456152246378057,-1.4903142831980791,0.8315023868813989,0.9982444690374442,0.533239525209948,1029.0,7.7512147716229345,4.0,101389.90518249996,126520.70000000072,193.60546840754188,10.0,1039.0,0.293488824101069,0.6940655184264756,-29793.569399999993,1.0,0.9997144740214656,264.7509824002482,970.0,720.0,8.0,97707.2393519692,268767.86667372286,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851788.843624,1788851791.8252852,EST,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_ONE_E10,E_CORE_PORTFOLIO,P0_POOL,C_ONE,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_ONE_E10,-0.3775574613500009,-0.1158860100956929,-0.795334676373708,2023-12-25,0.3753747884552597,-0.1421693363640626,0.5100205347058794,0.9944305852174484,0.9996401280446712,83.0,10.048192771084338,1.0,115712.46135000004,129454.00000000022,93.50376599495408,1.0,84.0,0.4578313253012048,0.9075882069260056,-361581.1893200001,128.0,0.9996401280446712,753.4925200003199,970.0,723.0,7.0,388252.2150000002,756027.6860584412,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851798.035148,1788851800.620702,E10,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P0_POOL_C_ONE_EST,E_CORE_PORTFOLIO,P0_POOL,C_ONE,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P0_POOL_C_ONE_EST,-0.6360168619700005,-0.2309198052985027,-0.7690200358856469,2023-12-29,0.4304365686217449,-0.3941261285530889,0.5891898286707679,0.9966445713306687,0.999263852026816,100.0,8.05,0.0,93678.87197,107329.00000000022,136.91676433742143,1.0,101.0,0.31,0.7313279430309466,-160832.40200000012,159.0,0.999263852026816,303.9967199995881,970.0,556.0,13.0,197944.44999999992,497422.7899999997,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851800.714174,1788851803.381952,EST,P0_POOL,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P1_BALANCED_C_10_E10,E_CORE_PORTFOLIO,P1_BALANCED,C_10,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_10_E10,-0.5347317292822997,-0.1802689074735899,-0.6590489413272949,2023-08-28,0.2415443244479374,-0.7011103809370264,0.8294376911130245,0.9792138544723764,0.1596673669967045,828.0,10.014492753623188,2.0,103318.45728229987,128486.72000000086,159.9315500687071,10.0,838.0,0.4323671497584541,0.8134964927266666,-30724.82488,1.0,0.997190992322892,3103.160859599928,970.0,937.0,9.0,122833.84040136228,267612.7634548041,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851810.886823,1788851816.9874618,E10,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P1_BALANCED_C_10_EST,E_CORE_PORTFOLIO,P1_BALANCED,C_10,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_10_EST,-0.5696453670084998,-0.1967136536762899,-0.6702315223312365,2023-09-15,0.2411816525124836,-0.7867400252086759,0.8197792890038694,0.995987580395416,0.174322626417261,986.0,8.148073022312373,3.0,115739.90900850008,140842.51000000088,184.50280025553133,10.0,996.0,0.3336713995943204,0.7939358695883736,-24324.85784000001,1.0,0.9995327960503604,451.4140512000449,970.0,720.0,9.0,127587.83808503568,316333.66974821116,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851817.1229491,1788851822.987317,EST,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P1_BALANCED_C_MAX_E10,E_CORE_PORTFOLIO,P1_BALANCED,C_MAX,FIXED10,BASE,NONE,CORE,,BLOCKED_INPUT,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_MAX_E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:539e1356a67ff768ad485253715300ca:share_credit_date,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851803.483191,,E10,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,FIX_E_P1_BALANCED_C_MAX_E10_CA
FIX_E_P1_BALANCED_C_MAX_E10_CA,E_CORE_PORTFOLIO,P1_BALANCED,C_MAX,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_MAX_E10_CA,-0.7457971192493997,-0.2994009165014207,-0.7860482769178241,2023-10-23,0.2442542985478613,-1.3329925150458093,0.8609976985915335,0.997653303433423,0.3962385758930147,832.0,10.006009615384617,2.0,86428.7812494,102979.77000000051,166.3867155415266,9.0,841.0,0.4038461538461538,0.7010993571856705,-30724.82488,1.0,0.999742706800938,76.77005640036441,970.0,930.0,7.0,122239.4173352634,205461.34123594797,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788852524.5980248,1788852528.2659469,E10,P1_BALANCED,,,,,,,,,,,
FIX_E_P1_BALANCED_C_MAX_EST,E_CORE_PORTFOLIO,P1_BALANCED,C_MAX,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_MAX_EST,-0.712658041437801,-0.2767383751884816,-0.7351711474971314,2023-09-26,0.2403830784434,-1.226091389795448,0.8297352360090142,0.998170915754474,0.543123421259116,993.0,8.002014098690836,4.0,102911.7874378001,124609.76000000068,189.4176383545133,10.0,1003.0,0.3152064451158107,0.7157743148523735,-26664.4062,1.0,0.999815044377793,187.4857199998005,970.0,843.0,10.0,118153.26009655272,281425.0493790011,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851806.505436,1788851810.7293692,EST,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P1_BALANCED_C_ONE_E10,E_CORE_PORTFOLIO,P1_BALANCED,C_ONE,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_ONE_E10,-0.0986000265343999,-0.0266078130607242,-0.7469138915299249,2023-08-28,0.3865098839865685,0.1222533570820848,0.4886046781507962,0.9917419774136812,0.9998945289209572,81.0,10.0,0.0,125296.90653439998,121202.3200000011,92.93497560461655,1.0,82.0,0.5555555555555556,1.006229645085787,-486488.86576,150.0,0.9998945289209572,202.21096800034863,970.0,556.0,11.0,453466.24999999994,1014427.9949999992,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851823.251538,1788851828.9067252,E10,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P1_BALANCED_C_ONE_EST,E_CORE_PORTFOLIO,P1_BALANCED,C_ONE,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P1_BALANCED_C_ONE_EST,0.3984292447498962,0.0910295173582216,-0.6917843433888686,2023-08-16,0.4390328345178478,0.4150193864819865,0.48884971914501,0.9917463892076812,0.998659279594796,94.0,8.563829787234043,0.0,146938.6352500999,165139.1000000012,93.92864194321244,1.0,95.0,0.351063829787234,1.0974915875476965,-657558.3108000001,158.0,0.998659279594796,2339.438370697433,970.0,556.0,10.0,629337.7999999999,1977493.5600000003,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851829.036075,1788851834.266737,EST,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_10_E10,E_CORE_PORTFOLIO,P2_PHASE,C_10,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_10_E10,-0.5261735947471009,-0.1763780922076294,-0.6629884336219907,2023-10-23,0.2516608781885862,-0.6442657895843948,0.8181201132187138,0.9742554510545433,0.1617461704512742,820.0,10.015853658536583,3.0,97630.34858709988,118551.25000000092,157.36088597602392,10.0,830.0,0.424390243902439,0.81604419893594,-35146.455119999984,1.0,0.9970261807378829,2272.492300399077,970.0,937.0,9.0,143442.56035154755,309479.57388002024,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851842.253717,1788851845.983396,E10,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_10_EST,E_CORE_PORTFOLIO,P2_PHASE,C_10,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_10_EST,-0.6947660459714007,-0.2652987134481283,-0.7566221356520186,2023-10-20,0.2358874951753566,-1.187824614359544,0.8094074167719725,0.9913315307419528,0.1733955523834345,994.0,7.989939637826962,3.0,104011.6359714002,126233.30000000112,183.5814272319992,10.0,1004.0,0.3118712273641851,0.7275158000154819,-21681.46960000001,1.0,0.9993138077770972,253.05833099942535,970.0,938.0,10.0,143149.9252036643,355109.4698193552,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851846.0999649,1788851849.85951,EST,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_MAX_E10,E_CORE_PORTFOLIO,P2_PHASE,C_MAX,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_MAX_E10,-0.5293430655332001,-0.1778129280135852,-0.6336847908471406,2023-10-23,0.2603892939553541,-0.6207609323237092,0.8510539739387548,0.9978697146495948,0.4646929897481174,820.0,10.015853658536583,3.0,97059.90937320002,117300.69000000088,164.07784496491055,10.0,830.0,0.4256097560975609,0.8124516573536306,-52183.481280000065,1.0,0.9995811766257596,250.6610762999626,970.0,933.0,8.0,138014.4750821594,206018.03704868653,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851834.402584,1788851838.2951522,E10,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_MAX_EST,E_CORE_PORTFOLIO,P2_PHASE,C_MAX,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_MAX_EST,-0.720444129186101,-0.2818817388314121,-0.7592246099114031,2023-10-20,0.2415222804460362,-1.2489039650526212,0.8281377359103285,0.9980708253816232,0.3537763721102339,993.0,7.976837865055388,3.0,100700.40318610008,122208.75000000103,188.058865580436,10.0,1003.0,0.311178247734139,0.7075824528233745,-19203.587360000005,1.0,0.999643473848442,192.04211349900288,970.0,940.0,10.0,138238.015103396,330619.81951047416,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851838.4177349,1788851842.1289809,EST,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_ONE_E10,E_CORE_PORTFOLIO,P2_PHASE,C_ONE,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_ONE_E10,-0.6040829074650998,-0.2139320785062127,-0.6968621314487193,2023-10-23,0.4133197740394697,-0.3760619409179798,0.6136351982670384,0.9933867616412024,0.9994296334101436,81.0,10.0,0.0,66391.98746509998,65032.330000000744,117.16409675683968,1.0,82.0,0.4567901234567901,0.6774779437323856,-219217.9919599999,159.0,0.9994296334101436,290.7653389002662,970.0,556.0,9.0,168240.16628820967,402509.6099999997,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851850.006812,1788851853.678923,E10,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P2_PHASE_C_ONE_EST,E_CORE_PORTFOLIO,P2_PHASE,C_ONE,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P2_PHASE_C_ONE_EST,-0.8523847756668013,-0.3916613461910238,-0.8769005092488138,2023-10-19,0.4096711470806828,-1.0061963665044622,0.6526333629705774,0.994620246093591,0.9995603023427104,99.0,7.888888888888889,0.0,64464.53566679997,72115.14000000028,146.68053174083417,1.0,100.0,0.2828282828282828,0.4546716937528545,-149656.45103999984,188.0,0.9995603023427104,333.2592799990671,970.0,966.0,10.0,135870.28,315410.3849999997,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851853.795577,1788851857.2475562,EST,P2_PHASE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P3_CORROBORATE_C_10_E10,E_CORE_PORTFOLIO,P3_CORROBORATE,C_10,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_10_E10,-0.3815981432467012,-0.1173806569052551,-0.548503526168016,2023-12-28,0.2106673781904492,-0.486968767198903,0.6736886884701132,0.971995900180772,0.144912152133691,675.0,10.007407407407408,2.0,101285.39352670014,114678.39000000084,131.86187072787254,7.0,682.0,0.4637037037037037,0.8641993029463455,-32716.24519999999,7.0,0.989823091906138,6912.414619599018,970.0,554.0,10.0,162148.99382546183,266571.5351451659,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851861.5076969,1788851863.481052,E10,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P3_CORROBORATE_C_10_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_10,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_10_EST,-0.5920020611334996,-0.2077698822942987,-0.6912565487362132,2023-12-26,0.20475458338393,-1.0342552527497737,0.6104282289117736,0.9882964182524292,0.1888907362832236,730.0,8.193150684931506,7.0,87709.17922949995,100137.67000000106,139.57700740033815,5.0,735.0,0.3123287671232876,0.730400575305949,-27341.32024,10.0,0.99864522275614,1364.0806083999196,970.0,844.0,12.0,117271.48821450732,303939.31896760885,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788851863.502254,1788851864.8301198,EST,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P3_CORROBORATE_C_MAX_E10,E_CORE_PORTFOLIO,P3_CORROBORATE,C_MAX,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_MAX_E10,-0.4001628539191002,-0.1243421626208851,-0.6282953231271008,2023-08-16,0.328712326591867,-0.2395385979036069,0.8050131398885692,0.9992005609864852,0.9848875471178582,642.0,10.006230529595015,1.0,120029.13490310009,132218.93000000116,156.55908065127662,7.0,649.0,0.4361370716510903,0.8734148712498098,-69559.83247999998,10.0,0.9999236510512356,69.57523759977789,970.0,827.0,12.0,202619.2100000001,247879.32394916544,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851857.2808058,1788851859.492696,E10,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P3_CORROBORATE_C_MAX_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_MAX,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_MAX_EST,-0.2233803331025995,-0.063566768237038,-0.7267903759861036,2023-08-16,0.3537439524454979,-0.0104826885767437,0.7573285981067875,0.9994287741117192,0.9616555503900952,693.0,8.356421356421356,5.0,155163.86192660002,169438.6400000013,167.66810192732345,3.0,696.0,0.316017316017316,0.9400702403573028,-282691.55232,13.0,0.9999574825177586,42.78962770069734,970.0,558.0,11.0,339151.3154247813,1050495.089875725,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788851859.527122,1788851861.47313,EST,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_E_P3_CORROBORATE_C_ONE_E10,E_CORE_PORTFOLIO,P3_CORROBORATE,C_ONE,FIXED10,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_ONE_E10,-0.3920351656789002,-0.1212750439605885,-0.7058505141028026,2023-08-28,0.3984102956291359,-0.1267050900859239,0.5698806174910138,0.9910367167083416,0.9990469639507322,80.0,10.0,0.0,90419.04567890005,91381.06000000132,111.24008232135716,1.0,81.0,0.475,0.8527988938386674,-260238.14528000008,166.0,0.9990469639507322,1018.552715200116,970.0,829.0,7.0,280985.49,664196.4900000001,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851864.853451,1788851865.995926,E10,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
