id,route,entry_state,holding_state,holding_rows,dates,capital_days
FIX_E_P1_BALANCED_C_10_E10,D03,HIGH_NONIMPROVING,HIGH_NONIMPROVING,349,167,27146052.46
FIX_E_P1_BALANCED_C_10_E10,D03,HIGH_NONIMPROVING,LOW_NONIMPROVING,107,65,7722942.0
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_IMPROVING,HIGH_IMPROVING,66,41,4918565.0
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_IMPROVING,HIGH_NONIMPROVING,7,6,680748.0
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_IMPROVING,LOW_IMPROVING,336,191,25999943.950000003
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_IMPROVING,LOW_NONIMPROVING,141,80,10145854.25
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_NONIMPROVING,HIGH_IMPROVING,32,21,2602248.0
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_NONIMPROVING,HIGH_NONIMPROVING,22,20,1931484.0
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_NONIMPROVING,LOW_IMPROVING,207,133,15454726.280000001
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_NONIMPROVING,LOW_NONIMPROVING,444,227,32807892.97
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_IMPROVING,HIGH_IMPROVING,205,129,15724600.879999999
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_IMPROVING,HIGH_NONIMPROVING,133,92,10291306.99
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_IMPROVING,LOW_IMPROVING,11,8,813171.0
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_IMPROVING,LOW_NONIMPROVING,31,26,2309941.86
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_NONIMPROVING,HIGH_IMPROVING,114,63,9745245.07
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_NONIMPROVING,HIGH_NONIMPROVING,314,171,24949144.6
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_NONIMPROVING,LOW_NONIMPROVING,72,56,5225061.0
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_IMPROVING,HIGH_IMPROVING,60,50,4669404.0
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_IMPROVING,HIGH_NONIMPROVING,12,8,858358.0
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_IMPROVING,LOW_IMPROVING,331,187,24924536.0
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_IMPROVING,LOW_NONIMPROVING,156,93,11484625.49
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_NONIMPROVING,HIGH_IMPROVING,48,33,4131945.5999999996
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_NONIMPROVING,HIGH_NONIMPROVING,17,15,1352090.0
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_NONIMPROVING,LOW_IMPROVING,245,140,19992104.47
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_NONIMPROVING,LOW_NONIMPROVING,467,230,34984040.09
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_IMPROVING,HIGH_IMPROVING,194,123,15714376.47
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_IMPROVING,HIGH_NONIMPROVING,149,104,12138782.41
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_IMPROVING,LOW_IMPROVING,14,11,946937.0
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_IMPROVING,LOW_NONIMPROVING,43,34,3139010.09
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_NONIMPROVING,HIGH_IMPROVING,98,72,8751775.61
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_NONIMPROVING,HIGH_NONIMPROVING,278,165,22439031.72
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_NONIMPROVING,LOW_IMPROVING,1,1,75226.0
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_NONIMPROVING,LOW_NONIMPROVING,73,54,5446409.289999999
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_IMPROVING,HIGH_IMPROVING,42,24,2578060.98
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_IMPROVING,HIGH_NONIMPROVING,5,5,390741.0
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_IMPROVING,LOW_IMPROVING,350,186,27150020.870000005
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_IMPROVING,LOW_NONIMPROVING,153,93,11554921.68
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_NONIMPROVING,HIGH_IMPROVING,69,44,5622328.0
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_NONIMPROVING,HIGH_NONIMPROVING,3,3,231921.0
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_NONIMPROVING,LOW_IMPROVING,149,104,11054680.14
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_NONIMPROVING,LOW_NONIMPROVING,301,177,22335260.86
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_IMPROVING,HIGH_IMPROVING,189,120,15426028.89
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_IMPROVING,HIGH_NONIMPROVING,161,98,14154899.0
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_IMPROVING,LOW_IMPROVING,4,4,370906.0
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_IMPROVING,LOW_NONIMPROVING,34,25,2767045.0
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_NONIMPROVING,HIGH_IMPROVING,59,46,4407772.970000001
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,223,135,15614266.96
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_NONIMPROVING,LOW_NONIMPROVING,21,14,1246167.2
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_IMPROVING,HIGH_IMPROVING,70,50,4771439.149999999
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_IMPROVING,HIGH_NONIMPROVING,23,22,1724085.9000000001
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_IMPROVING,LOW_IMPROVING,321,187,24611230.65
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_IMPROVING,LOW_NONIMPROVING,91,73,7124114.5
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_NONIMPROVING,HIGH_IMPROVING,97,65,8553892.0
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_NONIMPROVING,HIGH_NONIMPROVING,28,19,2557650.0
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_NONIMPROVING,LOW_IMPROVING,189,120,14025686.07
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_NONIMPROVING,LOW_NONIMPROVING,335,201,25233893.24
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_IMPROVING,HIGH_IMPROVING,200,116,16005028.0
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_IMPROVING,HIGH_NONIMPROVING,98,69,7851743.0
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_IMPROVING,LOW_IMPROVING,14,10,988099.0
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_IMPROVING,LOW_NONIMPROVING,22,21,1536575.0
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_NONIMPROVING,HIGH_IMPROVING,129,78,11071652.99
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_NONIMPROVING,HIGH_NONIMPROVING,340,185,26246186.37
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_NONIMPROVING,LOW_IMPROVING,11,11,591341.0
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_NONIMPROVING,LOW_NONIMPROVING,57,42,4067932.58
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_IMPROVING,HIGH_IMPROVING,54,35,3695006.0
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_IMPROVING,HIGH_NONIMPROVING,11,7,1076806.0
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_IMPROVING,LOW_IMPROVING,353,195,28999492.4
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_IMPROVING,LOW_NONIMPROVING,84,64,7046132.149999999
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_NONIMPROVING,HIGH_IMPROVING,57,40,3938908.2
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_NONIMPROVING,HIGH_NONIMPROVING,38,32,2841943.35
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_NONIMPROVING,LOW_IMPROVING,164,94,11160181.0
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_NONIMPROVING,LOW_NONIMPROVING,532,241,36992414.18
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_IMPROVING,HIGH_IMPROVING,194,136,15064790.629999999
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_IMPROVING,HIGH_NONIMPROVING,110,90,8300450.9399999995
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_IMPROVING,LOW_IMPROVING,32,16,1807496.0
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_IMPROVING,LOW_NONIMPROVING,56,49,4329989.23
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_NONIMPROVING,HIGH_IMPROVING,102,63,8516907.0
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_NONIMPROVING,HIGH_NONIMPROVING,319,182,24753498.2
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,214690.0
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_NONIMPROVING,LOW_NONIMPROVING,48,43,3958750.56
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_IMPROVING,HIGH_IMPROVING,89,76,7810146.49
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_IMPROVING,HIGH_NONIMPROVING,15,15,1624470.0
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_IMPROVING,LOW_IMPROVING,298,183,23997654.7
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_IMPROVING,LOW_NONIMPROVING,86,60,7106994.0
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_NONIMPROVING,HIGH_IMPROVING,76,44,6088396.1
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_NONIMPROVING,HIGH_NONIMPROVING,9,8,655482.0
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_NONIMPROVING,LOW_IMPROVING,294,158,21225809.66
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_NONIMPROVING,LOW_NONIMPROVING,538,251,36026640.2
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_IMPROVING,HIGH_IMPROVING,156,104,11982008.0
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_IMPROVING,HIGH_NONIMPROVING,99,77,8095197.0
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_IMPROVING,LOW_IMPROVING,8,8,509198.0
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_IMPROVING,LOW_NONIMPROVING,13,13,1472418.0
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_NONIMPROVING,HIGH_IMPROVING,101,62,9395033.68
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_NONIMPROVING,HIGH_NONIMPROVING,302,167,24619551.85
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,157004.0
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_NONIMPROVING,LOW_NONIMPROVING,53,40,4029187.56
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_IMPROVING,HIGH_IMPROVING,80,52,5771914.0
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_IMPROVING,HIGH_NONIMPROVING,10,8,514624.0
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_IMPROVING,LOW_IMPROVING,306,166,22555712.11
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_IMPROVING,LOW_NONIMPROVING,85,56,6186791.55
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_NONIMPROVING,HIGH_IMPROVING,64,39,6303722.0
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_NONIMPROVING,HIGH_NONIMPROVING,15,14,1239608.0
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_NONIMPROVING,LOW_IMPROVING,170,116,13999783.879999999
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_NONIMPROVING,LOW_NONIMPROVING,347,207,26173538.3
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_IMPROVING,HIGH_IMPROVING,186,118,10626504.32
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_IMPROVING,HIGH_NONIMPROVING,132,89,9089731.82
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_IMPROVING,LOW_NONIMPROVING,32,27,1903858.4
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_NONIMPROVING,HIGH_IMPROVING,132,86,8593761.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,302,161,16986549.52
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_NONIMPROVING,LOW_IMPROVING,1,1,37258.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_NONIMPROVING,LOW_NONIMPROVING,65,42,4414506.6
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_IMPROVING,HIGH_IMPROVING,61,49,3768046.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_IMPROVING,HIGH_NONIMPROVING,18,17,1223098.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_IMPROVING,LOW_IMPROVING,324,190,19822069.65
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_IMPROVING,LOW_NONIMPROVING,108,67,4994582.8
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_NONIMPROVING,HIGH_IMPROVING,45,29,2866360.2
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_NONIMPROVING,HIGH_NONIMPROVING,15,13,987266.6
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_NONIMPROVING,LOW_IMPROVING,199,140,12455397.280000001
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_NONIMPROVING,LOW_NONIMPROVING,375,210,24308274.22
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_IMPROVING,HIGH_IMPROVING,238,143,17058424.03
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_IMPROVING,HIGH_NONIMPROVING,161,97,10714908.99
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_IMPROVING,LOW_IMPROVING,13,9,807173.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_IMPROVING,LOW_NONIMPROVING,58,41,3452070.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_NONIMPROVING,HIGH_IMPROVING,92,62,6898098.3
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_NONIMPROVING,HIGH_NONIMPROVING,288,154,19190613.7
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_NONIMPROVING,LOW_NONIMPROVING,100,58,6093914.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_IMPROVING,HIGH_IMPROVING,47,27,2518619.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_IMPROVING,HIGH_NONIMPROVING,4,3,226707.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_IMPROVING,LOW_IMPROVING,398,206,25586696.19
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_IMPROVING,LOW_NONIMPROVING,161,110,10910705.72
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_NONIMPROVING,HIGH_IMPROVING,44,37,3271290.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_NONIMPROVING,HIGH_NONIMPROVING,33,14,2518190.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_NONIMPROVING,LOW_IMPROVING,153,103,8849158.85
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_NONIMPROVING,LOW_NONIMPROVING,453,232,26885702.58
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_IMPROVING,HIGH_IMPROVING,228,130,15691339.99
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_IMPROVING,HIGH_NONIMPROVING,188,111,11857784.57
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_IMPROVING,LOW_IMPROVING,7,4,600240.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_IMPROVING,LOW_NONIMPROVING,47,37,3707424.39
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_NONIMPROVING,HIGH_IMPROVING,126,61,9176696.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_NONIMPROVING,HIGH_NONIMPROVING,270,150,16705879.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_NONIMPROVING,LOW_NONIMPROVING,74,66,4032411.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_IMPROVING,HIGH_IMPROVING,29,22,2083365.0599999998
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_IMPROVING,HIGH_NONIMPROVING,10,5,614661.75
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_IMPROVING,LOW_IMPROVING,375,189,24189765.57
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_IMPROVING,LOW_NONIMPROVING,178,105,11956414.73
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_NONIMPROVING,HIGH_IMPROVING,61,36,5889243.73
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_NONIMPROVING,HIGH_NONIMPROVING,16,14,1120265.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_NONIMPROVING,LOW_IMPROVING,223,119,13482363.49
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_NONIMPROVING,LOW_NONIMPROVING,437,221,26474575.39
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_IMPROVING,HIGH_IMPROVING,173,112,12437286.27
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_IMPROVING,HIGH_NONIMPROVING,152,118,12109997.09
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_IMPROVING,LOW_IMPROVING,8,4,979194.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_IMPROVING,LOW_NONIMPROVING,27,23,1682700.69
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_NONIMPROVING,HIGH_IMPROVING,118,74,9583439.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_NONIMPROVING,HIGH_NONIMPROVING,270,157,17823329.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,120545.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_NONIMPROVING,LOW_NONIMPROVING,90,53,5507202.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_IMPROVING,HIGH_IMPROVING,61,43,2606646.57
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_IMPROVING,HIGH_NONIMPROVING,9,9,450572.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_IMPROVING,LOW_IMPROVING,335,195,20996410.97
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_IMPROVING,LOW_NONIMPROVING,136,87,9325388.45
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_NONIMPROVING,HIGH_IMPROVING,54,41,3067525.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_NONIMPROVING,HIGH_NONIMPROVING,3,3,267973.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_NONIMPROVING,LOW_IMPROVING,142,104,8989262.43
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_NONIMPROVING,LOW_NONIMPROVING,287,175,16178162.7
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_IMPROVING,HIGH_IMPROVING,192,133,14156319.89
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_IMPROVING,HIGH_NONIMPROVING,141,100,11369541.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_IMPROVING,LOW_IMPROVING,5,4,566652.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_IMPROVING,LOW_NONIMPROVING,39,24,3314370.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_NONIMPROVING,HIGH_IMPROVING,72,61,5042041.14
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,225,147,15492536.04
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_NONIMPROVING,LOW_IMPROVING,1,1,35520.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_NONIMPROVING,LOW_NONIMPROVING,24,16,1213852.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_IMPROVING,HIGH_IMPROVING,69,43,5072527.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_IMPROVING,HIGH_NONIMPROVING,21,19,2170084.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_IMPROVING,LOW_IMPROVING,349,200,23663739.549999997
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_IMPROVING,LOW_NONIMPROVING,79,64,4924267.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_NONIMPROVING,HIGH_IMPROVING,44,38,3374345.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_NONIMPROVING,HIGH_NONIMPROVING,11,8,711412.0
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_NONIMPROVING,LOW_IMPROVING,167,119,10552924.3
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_NONIMPROVING,LOW_NONIMPROVING,329,218,21602863.53
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_IMPROVING,HIGH_IMPROVING,214,123,14836027.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_IMPROVING,HIGH_NONIMPROVING,105,89,6901981.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_IMPROVING,LOW_IMPROVING,5,3,608588.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_IMPROVING,LOW_NONIMPROVING,18,16,1319152.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_NONIMPROVING,HIGH_IMPROVING,114,72,8640156.010000002
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_NONIMPROVING,HIGH_NONIMPROVING,353,177,22292562.97
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_NONIMPROVING,LOW_IMPROVING,10,10,450615.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_NONIMPROVING,LOW_NONIMPROVING,54,38,3139410.54
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_IMPROVING,HIGH_IMPROVING,47,42,2567091.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_IMPROVING,HIGH_NONIMPROVING,8,7,529107.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_IMPROVING,LOW_IMPROVING,368,195,24261757.700000003
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_IMPROVING,LOW_NONIMPROVING,89,62,7076408.68
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_NONIMPROVING,HIGH_IMPROVING,76,56,4648642.68
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_NONIMPROVING,HIGH_NONIMPROVING,38,32,2492102.0
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_NONIMPROVING,LOW_IMPROVING,186,119,11113471.64
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_NONIMPROVING,LOW_NONIMPROVING,555,250,34265774.129999995
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_IMPROVING,HIGH_IMPROVING,173,123,13137680.2
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_IMPROVING,HIGH_NONIMPROVING,93,65,6181484.62
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_IMPROVING,LOW_IMPROVING,12,12,694119.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_IMPROVING,LOW_NONIMPROVING,37,33,2999771.13
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_NONIMPROVING,HIGH_IMPROVING,111,70,9223969.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_NONIMPROVING,HIGH_NONIMPROVING,352,184,24234478.44
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,220824.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_NONIMPROVING,LOW_NONIMPROVING,68,45,4198112.279999999
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_IMPROVING,HIGH_IMPROVING,83,54,4617543.51
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_IMPROVING,HIGH_NONIMPROVING,13,8,934324.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_IMPROVING,LOW_IMPROVING,294,184,19262031.86
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_IMPROVING,LOW_NONIMPROVING,76,52,5730422.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_NONIMPROVING,HIGH_IMPROVING,87,50,7844625.6
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_NONIMPROVING,HIGH_NONIMPROVING,7,7,616782.0
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_NONIMPROVING,LOW_IMPROVING,267,168,19293319.009999998
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_NONIMPROVING,LOW_NONIMPROVING,545,251,34965803.21
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_IMPROVING,HIGH_IMPROVING,167,113,10996130.2
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_IMPROVING,HIGH_NONIMPROVING,95,78,6036555.0
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_IMPROVING,LOW_IMPROVING,7,6,500448.0
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_IMPROVING,LOW_NONIMPROVING,9,6,405735.2
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_NONIMPROVING,HIGH_IMPROVING,104,68,8584630.2
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_NONIMPROVING,HIGH_NONIMPROVING,297,157,21861690.3
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,149330.0
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_NONIMPROVING,LOW_NONIMPROVING,37,31,2565455.99
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_IMPROVING,HIGH_IMPROVING,72,46,4510610.68
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_IMPROVING,HIGH_NONIMPROVING,16,15,664809.0
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_IMPROVING,LOW_IMPROVING,326,191,21065494.47
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_IMPROVING,LOW_NONIMPROVING,83,62,5109053.55
