pair,layer,term,n,dates,coefficient,block20_se,ci_low,ci_high,status
D02/D01,ACTUAL_SELECTED_EITHER_C10,pre_volatility30,879,547,0.31572915584879274,1.2586876315366864,-2.1512986019631124,2.7827569136606978,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,pre_beta120,879,547,0.00495578361297112,0.02178823862104366,-0.03774916408427445,0.0476607313102167,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,log_liquidity20,879,547,-0.028046223796936758,0.01349861386532406,-0.05450350697297192,-0.0015889406209016015,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,log_float_cap,879,547,0.02218032876356999,0.010600328470766163,0.0014036849608683108,0.04295697256627167,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,path_x_HIGH_NONIMPROVING,879,547,0.0003060146060506058,0.07529787372353655,-0.14727781789208105,0.14788984710418224,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,path_x_LOW_IMPROVING,879,547,-0.04476204248987607,0.07407477038424212,-0.18994859244299062,0.10042450746323849,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,path_x_LOW_NONIMPROVING,879,547,0.15220483850602812,0.06666121481901068,0.021548857460767207,0.28286081955128906,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,board_CHINEXT_20,879,547,0.06613950218614631,0.03258440044533348,0.0022740773132926967,0.1300049270589999,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,board_MAIN,879,547,0.05451430341594818,0.02851917527033951,-0.0013832801139172582,0.11041188694581361,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,board_STAR,879,547,0.030935974966268875,0.039178815610538965,-0.0458545036303875,0.10772645356292525,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_1,879,547,-0.06185365115356242,0.06589441098719351,-0.1910066966884617,0.06729939438133686,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_10,879,547,0.05254333621863022,0.04835858076069287,-0.042239482072327805,0.14732615450958825,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_100,879,547,-0.05899392089321942,0.05609665099776285,-0.1689433568488346,0.05095551506239576,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_101,879,547,-0.06704897199328905,0.1540347880091276,-0.3689571564911791,0.23485921250460104,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_102,879,547,0.14937383178426294,0.055437827676853166,0.040715689537630745,0.2580319740308952,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_103,879,547,0.09822964940635528,0.056266950116965864,-0.012053572822897804,0.2085128716356084,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_104,879,547,-0.02462152952408062,0.04501726400594678,-0.1128553669757363,0.06361230792757507,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_105,879,547,-0.04137455936579759,0.05975058844128545,-0.1584857127107171,0.0757365939791219,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_106,879,547,0.0016723005778305905,0.06790153036286052,-0.13141469893337604,0.1347593000890372,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_107,879,547,-5.898059818321144e-17,1.1545123435752143e-13,-2.263433999389252e-13,2.2622543874255877e-13,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_108,879,547,0.20666743740468363,0.0832299337827244,0.04353676719054381,0.3697981076188235,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_11,879,547,0.02716646007293986,0.04758539565358204,-0.06610091540808094,0.12043383555396064,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_112,879,547,-0.08509798314249419,0.0494673156237929,-0.18205392176512825,0.01185795548013989,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_113,879,547,-0.054142639404150816,0.05792614162565593,-0.16767787699043643,0.0593925981821348,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_114,879,547,0.20485737585099534,0.05371167925993171,0.09958248450152918,0.3101322672004615,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_116,879,547,0.01885808460359404,0.043918537420743975,-0.06722224874106414,0.10493841794825223,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_117,879,547,0.20516307437312625,0.0790802490301132,0.050165786274104396,0.3601603624721481,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_119,879,547,0.10193378967313817,0.04816368957014851,0.007532958115647095,0.19633462123062922,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_12,879,547,-0.007615747199305724,0.0359109503055054,-0.0780012097980963,0.06276971539948487,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_121,879,547,-0.016236784961077957,0.05225074260351936,-0.1186482404639759,0.08617467054181999,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_124,879,547,0.016197762411453615,0.0619260900251032,-0.10517737403774866,0.13757289886065588,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_126,879,547,-2.498001805406602e-16,1.5847886049909616e-14,-3.1311656838363504e-14,3.0812056477282184e-14,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_127,879,547,0.10629857194249598,0.05399083478646575,0.0004765357610231197,0.21212060812396882,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_14,879,547,0.06098479621603371,0.05593255701223162,-0.04864301552794026,0.17061260796000768,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_15,879,547,-0.05946404840158504,0.07521414759723932,-0.20688377769217411,0.08795568088900405,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_16,879,547,0.15800671506705322,0.044083009027218324,0.07160401737370531,0.24440941276040112,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_17,879,547,-0.02351762765469198,0.06059780121975447,-0.14228931804541073,0.09525406273602678,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_18,879,547,-0.002857343075412813,0.06280721085929651,-0.12595947635963398,0.12024479020880835,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_19,879,547,-0.012708115884210835,0.04866127154982021,-0.10808420812185844,0.08266797635343677,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_2,879,547,-0.027969084972699468,0.05228366275072725,-0.13044506396412486,0.07450689401872594,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_20,879,547,0.10348479723174156,0.07154062263192326,-0.03673482312682802,0.24370441759031114,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_21,879,547,0.07286351729250518,0.047196034636988786,-0.019640710595992844,0.1653677451810032,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_22,879,547,0.03536657204769861,0.041389557655025014,-0.04575696095615042,0.11649010505154764,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_24,879,547,-0.04116615990924838,0.06115386080544573,-0.161027727087922,0.07869540726942524,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_25,879,547,-0.03574553196906606,0.052420164952557254,-0.13848905527607827,0.06699799133794615,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_26,879,547,0.2553183948009582,0.06172738100033116,0.13433272804030913,0.37630406156160723,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_27,879,547,0.030572860670126885,0.04944035433862576,-0.06633023383357961,0.12747595517383337,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_28,879,547,-0.06798597438272228,0.047775570053963955,-0.16162609168849162,0.025654142923047074,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_29,879,547,0.10904986524158444,0.08961745632950799,-0.0666003491642512,0.28470007964742006,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_3,879,547,-0.006194724927470474,0.04570275814233414,-0.09577213088644539,0.08338268103150444,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_30,879,547,0.03016853044734088,0.06651396057591402,-0.1001988322814506,0.16053589317613237,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_31,879,547,0.057335090645960096,0.04508602119988085,-0.031033510905806375,0.14570369219772655,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_32,879,547,-0.01798997322309364,0.036425978701579494,-0.08938489147818945,0.05340494503200217,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_33,879,547,0.014926352234287538,0.06116673474834495,-0.10496044787246855,0.13481315234104363,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_34,879,547,0.07432580030616259,0.06138891843046974,-0.045996479817558084,0.19464808042988327,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_35,879,547,0.00236196797300545,0.07009428739842972,-0.1350228353279168,0.1397467712739277,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_36,879,547,0.005447948707107991,0.043809313388238846,-0.08041830553384015,0.09131420294805613,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_37,879,547,0.1345629505355856,0.06509338627581358,0.006979913434990964,0.26214598763618024,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_38,879,547,0.054421025509436956,0.050411319943309774,-0.044385161579450196,0.15322721259832411,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_39,879,547,0.1231526099810315,0.06648948036777223,-0.00716677153980208,0.25347199150186506,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_4,879,547,-0.040727580094007294,0.05305140519298206,-0.14470833427225213,0.06325317408423753,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_40,879,547,0.05469035976711487,0.04046414640529394,-0.024619367187261244,0.134000086721491,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_41,879,547,-0.0862961763587185,0.03945170374639343,-0.16362151570164962,-0.00897083701578738,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_42,879,547,0.026052577549735015,0.03563640127124533,-0.04379476894190583,0.09589992404137586,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_43,879,547,-0.11994411280410193,0.07526519119403517,-0.26746388754441086,0.027575661936207016,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_45,879,547,0.008697707444438707,0.045500363033884564,-0.08048300410197504,0.09787841899085245,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_46,879,547,-0.007991282909318512,0.04145794904955645,-0.08924886304644915,0.07326629722781212,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_47,879,547,-0.06694392717161293,0.09211061263686274,-0.2474807279398639,0.11359287359663803,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_48,879,547,-0.026930916957647835,0.07932350855521383,-0.18240499372586694,0.1285431598105713,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_49,879,547,-5.551115123125783e-17,8.08644074215042e-17,-2.1400538977740605e-16,1.029830873148904e-16,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_5,879,547,-6.591949208711867e-17,6.641543083450644e-17,-1.9609373652275129e-16,6.425475234851395e-17,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_50,879,547,-0.03337219091169038,0.04248137720140865,-0.11663569022645132,0.049891308403070565,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_51,879,547,-0.08172991502728187,0.09284777922387467,-0.26371156230607623,0.10025173225151247,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_52,879,547,0.05248164602155053,0.04505402556174104,-0.0358242440794619,0.14078753612256295,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_54,879,547,-0.03199690589292771,0.04717711033452139,-0.12446404214858964,0.06047023036273422,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_55,879,547,-0.16655966183829396,0.09122831682627741,-0.34536716281779767,0.012247839141209776,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_56,879,547,0.07385567115833276,0.04127692569800914,-0.007047103209765163,0.1547584455264307,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_57,879,547,0.041235871243923666,0.05235829641112527,-0.06138638972188186,0.1438581322097292,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_58,879,547,0.017724547205187825,0.07786610185042081,-0.13489301242163695,0.1703421068320126,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_59,879,547,0.1400034522968405,0.05794144975497005,0.026438210777099194,0.2535686938165818,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_6,879,547,0.028539715189065548,0.038851042354915516,-0.04760832782656886,0.10468775820469996,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_60,879,547,0.10049831689517794,0.038987144250375735,0.024083514164441502,0.17691311962591438,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_61,879,547,0.1412672742095609,0.06513781834653697,0.013597150250348439,0.2689373981687734,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_62,879,547,0.04317067367447852,0.04596381894733819,-0.04691841146230433,0.13325975881126137,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_63,879,547,-0.15787657990042023,0.11106424190862968,-0.3755624940413344,0.05980933424049395,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_64,879,547,0.03597354295559775,0.06296370016705274,-0.08743530937182563,0.15938239528302112,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_65,879,547,-0.017831779672185192,0.05925041847878929,-0.1339625998906122,0.09829904054624182,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_66,879,547,-0.061084817470469656,0.041336991295758005,-0.14210532041015533,0.01993568546921603,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_67,879,547,-0.018672334939949277,0.062014417775535895,-0.14022059377999962,0.10287592390010109,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_68,879,547,2.7755575615628914e-17,8.063147278280973e-17,-1.3028211103867815e-16,1.8579326226993598e-16,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_69,879,547,0.02469047462762225,0.05773443486292916,-0.0884690177037189,0.1378499669589634,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_7,879,547,0.0773945907661836,0.03908867577259809,0.0007807862518913466,0.15400839528047586,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_70,879,547,0.1352825330324532,0.03714165794339746,0.062484883463394175,0.2080801826015122,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_71,879,547,-0.034097251711785535,0.04733505075966884,-0.12687395120073647,0.05867944777716539,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_72,879,547,0.1774629029216265,0.07298078757975027,0.03442055926531598,0.320505246577937,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_74,879,547,0.11654207892988169,0.05528737051692705,0.008178832716704679,0.22490532514305872,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_75,879,547,-0.18437096785628648,0.045281286189498345,-0.2731222887877032,-0.09561964692486973,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_76,879,547,0.1298283275501702,0.09106233794188817,-0.0486538548159306,0.308310509916271,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_77,879,547,-0.009611721894028973,0.10465905470069482,-0.21474346910739084,0.19552002531933288,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_78,879,547,-4.85722573273506e-17,2.293382721004054e-17,-9.352255865903006e-17,-3.621955995671142e-18,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_79,879,547,0.021408913847075477,0.045604241177269064,-0.06797539886037188,0.11079322655452284,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_8,879,547,-1.9961187271079484e-05,0.04938147998081571,-0.09680766194966989,0.09676773957512771,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_80,879,547,0.07886573326061111,0.07693578645101348,-0.07192840818337531,0.22965987470459753,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_81,879,547,0.18228692613469938,0.06315554727052954,0.0585020534844615,0.3060717987849373,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_82,879,547,0.1661368601554413,0.047897585423080466,0.07225759272620358,0.260016127584679,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_83,879,547,0.11422003996279892,0.06016608609018311,-0.0037054887739599723,0.23214556869955782,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_84,879,547,-2.7755575615628914e-17,2.3470445683420572e-17,-7.375764915513324e-17,1.824649792387541e-17,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_86,879,547,1.3877787807814457e-17,1.7681155213159532e-17,-2.0777276409978224e-17,4.853285202560714e-17,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_87,879,547,-0.01721971806784869,0.0525740369150156,-0.12026483042127928,0.08582539428558189,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_88,879,547,0.012811977097600909,0.05503250858445225,-0.0950517397279255,0.12067569392312733,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_89,879,547,-0.09808769670894023,0.05540129630612626,-0.2066742374689477,0.010498844051067241,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_9,879,547,0.088830452820614,0.05683627287598797,-0.022568642016322416,0.2002295476575504,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_90,879,547,0.010562977446600112,0.05641923297682405,-0.10001871918797503,0.12114467408117524,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_91,879,547,-0.07468217936307672,0.1029399263822182,-0.2764444350722244,0.12708007634607096,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_92,879,547,0.0,4.396718468964231e-27,-8.617568199169894e-27,8.617568199169894e-27,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
D02/D01,ACTUAL_SELECTED_EITHER_C10,industry_93,879,547,-0.1904545069719626,0.05657851942249945,-0.3013484050400615,-0.07956060890386367,DESCRIPTIVE_DATE_FIXED_EFFECTS_NO_STATE_MAIN_EFFECT
