route,capital,state_definition,state,board,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
H02,C_MAX,S0_CURRENT,TRANSITION,MAIN,1108,267,33,0.6010830324909747,644,-0.01112390446288944,-0.005528799286507269,-351159.47188000014,0.43788819875776397,0.8183397515488605,-0.11904821791649489,0.06876941535962178,-0.05940992915353334,10.01086956521739,1108,190,-42192.95724999995,9,0
H02,C_MAX,S0_CURRENT,TRANSITION,STAR,75,54,14,0.56,40,0.012905197096810641,0.014897044163467769,61665.59386599992,0.525,1.5069162063833048,-0.12733422545764667,0.0937314271444037,-0.07169038111448207,10.0,75,13,178581.35457949992,1,0
H02,C_MAX,S1,HIGH_IMPROVING,CHINEXT,293,138,48,0.6313993174061433,185,-0.0036295570797316265,0.00202402525810001,27528.73789999973,0.4648648648648649,1.0397485774329145,-0.1420067740802922,0.09665538782616728,-0.0733980434285242,10.04864864864865,293,50,79699.10178999987,2,0
H02,C_MAX,S1,HIGH_IMPROVING,MAIN,721,174,51,0.5811373092926491,419,-0.014381630887921885,-0.010236829324002775,-416702.67155999993,0.4105011933174224,0.736382781512556,-0.14854745651576556,0.07495538631850039,-0.06671017447883591,10.00238663484487,721,108,187994.77008,1,0
H02,C_MAX,S1,HIGH_IMPROVING,STAR,52,37,20,0.5192307692307693,27,-0.012844004887036626,0.006365471192306026,17076.91826469997,0.4444444444444444,1.1646008464401707,-0.1459524211547589,0.10722133742304739,-0.07040369155584356,10.0,52,3,-45336.510720800026,1,0
H02,C_MAX,S1,HIGH_NONIMPROVING,CHINEXT,305,139,42,0.6098360655737705,186,-0.014887754705909594,-0.011218507323784198,-204124.84780500023,0.4032258064516129,0.7264762262326842,-0.13585785671355244,0.07802960346197219,-0.07138541533802521,10.0,305,41,-273270.907714,1,0
H02,C_MAX,S1,HIGH_NONIMPROVING,MAIN,945,188,49,0.5989417989417989,566,0.0024483144594746563,0.0029402748478751413,164361.90596999988,0.40636042402826855,1.093800823909264,-0.1098088483697427,0.07876907471377934,-0.05970373011404887,10.010600706713781,945,135,129180.84302999967,3,0
H02,C_MAX,S1,HIGH_NONIMPROVING,STAR,70,48,22,0.5714285714285714,40,-0.017141574345283704,0.001022391636525885,83.49320130002889,0.475,1.000506317447645,-0.1479149511486325,0.08305024965380871,-0.07769849927759429,10.0,70,6,1006.9143875999944,0,0
H02,C_MAX,S1,LOW_IMPROVING,CHINEXT,231,129,39,0.6406926406926406,147,-0.010245778679806201,-0.013648380197191593,-195077.64104000008,0.3877551020408163,0.7204942105306225,-0.19247560073397788,0.09270584019180875,-0.083828880352619,10.0,231,47,-9033.562090000312,3,0
H02,C_MAX,S1,LOW_IMPROVING,MAIN,696,210,43,0.5775862068965517,398,-0.010624461463617516,-0.014536942551321813,-561322.0554080001,0.39195979899497485,0.6453413307616928,-0.15301742939811777,0.07416665026470244,-0.07004084014050042,10.0,696,157,-243173.2992299997,3,0
H02,C_MAX,S1,LOW_IMPROVING,STAR,58,43,23,0.4827586206896552,28,0.011498580902664687,-0.002985786535600427,-9073.292805999983,0.4642857142857143,0.9173124629747418,-0.13820058889443435,0.09024386877343711,-0.07917371180704906,10.0,58,9,143384.5778708,3,0
H02,C_MAX,S1,LOW_NONIMPROVING,CHINEXT,324,148,40,0.5802469135802469,182,-0.010603382344763644,-0.004425364149368365,-77941.19597200016,0.41208791208791207,0.903658785103007,-0.17121692887383536,0.10224150819843136,-0.08124607354931328,10.0,324,49,296898.16927,9,324
H02,C_MAX,S1,LOW_NONIMPROVING,MAIN,838,253,54,0.5525059665871122,444,-0.0005097004271824052,-0.0013536552408416646,-62041.25083000044,0.47072072072072074,0.9622251739945866,-0.16093914293292283,0.08106909412432353,-0.06863699881013235,10.02027027027027,838,158,109706.02991799999,11,838
H02,C_MAX,S1,LOW_NONIMPROVING,STAR,53,41,23,0.5849056603773585,29,0.009922967435268167,0.020723382754105932,64588.62920800001,0.41379310344827586,1.6933101703516693,-0.12883639306952333,0.09810777363882323,-0.06395377546191937,10.0,53,10,100067.00105470013,2,53
D00,C_10,S0,BEAR,CHINEXT_10,55,12,2,0.6181818181818182,34,0.02020122604202286,0.013176993629452719,41765.80761999992,0.4411764705882353,1.3585443854954131,-0.1226109251033814,0.09149415806030857,-0.07395142859911082,10.0,55,3,5060.415000000023,0,0
D00,C_10,S0,BEAR,CHINEXT_20,539,136,11,0.5640074211502782,304,-0.01366399332948041,0.0009440458256879815,34092.98379199946,0.4868421052631579,1.0284822706246632,-0.18656525650123482,0.11103189097712633,-0.08429765745119483,10.023026315789474,539,36,-10185.60703400012,0,0
D00,C_10,S0,BEAR,MAIN,2477,207,14,0.5135244247073072,1269,-0.008854710891655574,0.0028883082660081444,336709.5188029986,0.48148148148148145,1.0597240376625883,-0.1962694348775929,0.10663548637988417,-0.0831177961393288,10.004728132387706,2477,126,-190280.28952800017,0,0
D00,C_10,S0,BEAR,STAR,82,63,11,0.5365853658536586,44,-0.017828006514395513,-0.019366403761859864,-82218.91509280005,0.38636363636363635,0.6285783977586845,-0.16068726595816446,0.08085993620376429,-0.08958374806419261,10.0,82,8,-15061.361389200007,0,0
D00,C_10,S0,BULL,CHINEXT_10,884,88,6,0.4638009049773756,410,0.026353304788559004,0.0168138046348652,658781.1991479999,0.4926829268292683,1.3478339997022826,-0.19118372982889983,0.13640416362933405,-0.09129368872291085,10.009756097560976,884,26,200743.13400000002,0,0
D00,C_10,S0,BULL,CHINEXT_20,979,285,15,0.533197139938713,521,-0.017340613104932186,-0.014053747598783365,-699079.8216360004,0.3915547024952015,0.7541559597185788,-0.18727256385344768,0.10120260984187342,-0.0964098974024758,10.00383877159309,979,55,-151104.16609000004,0,0
D00,C_10,S0,BULL,MAIN,7279,438,20,0.4646242615743921,3371,-0.0064317655389902915,-0.006454666201469459,-2021008.6825884029,0.44586176208840106,0.8819907085361272,-0.20428322801028942,0.10462082450994392,-0.09367092224999919,10.009196084247998,7279,270,-106316.4107344001,0,0
D00,C_10,S0,BULL,STAR,263,157,11,0.46387832699619774,121,-0.03494669732364733,-0.02899151059009514,-343619.0833076,0.39669421487603307,0.5025226073175527,-0.18668384175670139,0.09067471984686802,-0.09534905132288428,10.0,263,16,-81573.68446980005,0,0
D00,C_10,S0,TRANSITION,CHINEXT_10,305,41,8,0.49508196721311476,151,0.06153453117846766,0.057966056956534485,824594.763912,0.7086092715231788,3.9136618703178727,-0.10909344828075349,0.12926960781265798,-0.060393810335895165,10.0,305,14,49279.938759999975,0,0
D00,C_10,S0,TRANSITION,CHINEXT_20,601,169,27,0.5823627287853578,345,-0.003686536300756723,-0.010568161637423117,-397476.2464000003,0.39420289855072466,0.7617597552519991,-0.20495338365124718,0.1102709880066474,-0.08785193793270892,10.0,601,37,1125.7240499999461,0,0
D00,C_10,S0,TRANSITION,MAIN,3051,301,36,0.5404785316289741,1636,-0.001307895487570462,-0.002259611517792632,-326156.29307000106,0.4633251833740831,0.9519144030253259,-0.16809166432330383,0.09011800533974168,-0.07796946952504515,10.01833740831296,3051,208,-373166.34047000017,0,0
D00,C_10,S0,TRANSITION,STAR,133,82,23,0.6541353383458647,85,0.0023194686358448506,-0.0037161692274292257,-30626.073778100006,0.47058823529411764,0.9116578163147926,-0.1628083949148074,0.09380368805998475,-0.07527948616790711,10.0,133,11,15328.54382130003,0,0
D00,C_10,S0_CURRENT,BEAR,CHINEXT_10,38,11,2,0.5,19,0.03759992882701687,0.030963578193909942,56109.304319999996,0.42105263157894735,1.8438723374195956,-0.11996537934241511,0.11008080981917041,-0.06998789520768084,10.0,38,3,5060.415000000023,0,0
D00,C_10,S0_CURRENT,BEAR,CHINEXT_20,523,134,10,0.5506692160611855,288,-0.016779839610936348,-0.0022900524537316077,-62743.431368000514,0.4756944444444444,0.9473290750880328,-0.19169649400137956,0.10860247311664492,-0.08550442895365486,10.024305555555555,523,35,-23744.273644000117,0,0
D00,C_10,S0_CURRENT,BEAR,MAIN,2390,205,14,0.5133891213389121,1224,-0.00849977897438804,0.0023214185612371514,257083.16440499853,0.48284313725490197,1.046109616165027,-0.20448046759423963,0.10762169494903998,-0.08427271456313987,10.01388888888889,2390,124,-211190.01150800014,0,0
D00,C_10,S0_CURRENT,BEAR,STAR,80,63,10,0.5375,43,-0.017940530615066196,-0.020506605372663994,-85287.50269970001,0.37209302325581395,0.6155507382029641,-0.16156614998966898,0.08380485010001254,-0.09155158864243935,10.0,80,8,-15061.361389200007,0,0
D00,C_10,S0_CURRENT,BULL,CHINEXT_10,910,90,6,0.46263736263736266,421,0.02729685245555815,0.01770043074152089,709878.3929279997,0.498812351543943,1.370122872608245,-0.1902477245675799,0.1364231644822619,-0.09025200165439223,10.009501187648455,910,28,211855.66076,0,0
D00,C_10,S0_CURRENT,BULL,CHINEXT_20,1013,289,15,0.5330700888450148,540,-0.014005427681072765,-0.011108093192299762,-583573.8488560002,0.39444444444444443,0.7958596980548173,-0.18608158584507625,0.10355475001642643,-0.09481403845977594,10.003703703703703,1013,54,-138416.09401000006,0,0
D00,C_10,S0_CURRENT,BULL,MAIN,7455,444,22,0.4688128772635815,3488,-0.005334817247483453,-0.004951129308453727,-1570944.6330384028,0.4506880733944954,0.9097689902990963,-0.2002808049609633,0.10494172191313704,-0.09238312159751803,10.009461009174313,7455,278,-116716.16990440004,0,0
D00,C_10,S0_CURRENT,BULL,STAR,274,162,12,0.45985401459854014,125,-0.03156684653198893,-0.025976959878767376,-318026.79185639997,0.408,0.5330091060266244,-0.1733694807260147,0.09383874200259072,-0.09252200760953012,10.0,274,18,-90332.50109340002,0,0
D00,C_10,S0_CURRENT,TRANSITION,CHINEXT_10,296,40,8,0.5236486486486487,155,0.05616998297763525,0.05196363197592417,759154.0734319997,0.6838709677419355,3.4567602936183133,-0.12096659833003658,0.12277762327866001,-0.06282815228411824,10.0,296,12,38167.41199999997,0,0
D00,C_10,S0_CURRENT,TRANSITION,CHINEXT_20,583,167,26,0.5969125214408233,342,-0.006568985344410056,-0.011763517258337393,-416145.80402000033,0.40350877192982454,0.7491646634178319,-0.20600321166173732,0.10914230462132102,-0.08871376225645054,10.0,583,39,1996.318579999952,0,0
D00,C_10,S0_CURRENT,TRANSITION,MAIN,2962,297,35,0.5337609723160027,1564,-0.0031491381930095616,-0.004707172832330971,-696593.9882220007,0.4533248081841432,0.8938231546406319,-0.16777178975599896,0.08802084892855781,-0.07891117876669007,10.01086956521739,2962,202,-341856.85932000005,0,0
D00,C_10,S0_CURRENT,TRANSITION,STAR,124,77,22,0.6774193548387096,82,-0.002298687065623993,-0.006671523358345813,-53149.77762240004,0.4634146341463415,0.85066308763077,-0.1787043070826363,0.08743098140135347,-0.0777525266627978,10.0,124,9,24087.360444900012,0,0
D00,C_10,S1,HIGH_IMPROVING,CHINEXT_10,533,46,9,0.43902439024390244,234,0.02425705618305158,0.0017960801281686376,51465.04988399992,0.4658119658119658,1.0414992362276865,-0.21335063515212868,0.1344871092772256,-0.09043825617248609,10.012820512820513,533,9,68990.02563999993,0,0
D00,C_10,S1,HIGH_IMPROVING,CHINEXT_20,519,125,34,0.581888246628131,302,-0.010135496994317284,-0.008448140117729675,-253374.8940600001,0.40397350993377484,0.8204398950115224,-0.18319862806947018,0.09896948033456959,-0.08423684132810229,10.0,519,27,41028.51406999999,0,0
D00,C_10,S1,HIGH_IMPROVING,MAIN,3807,195,51,0.4578408195429472,1741,-0.011036495568556782,-0.013970769311096507,-2312891.4411344016,0.4434233199310741,0.7545755676919397,-0.2220377783202943,0.10210354484962042,-0.09366219406631802,10.012636415852958,3807,122,-196040.09753440006,0,0
D00,C_10,S1,HIGH_IMPROVING,STAR,119,70,28,0.5882352941176471,68,-0.030507758301381034,-0.021979776343051986,-146283.16870330003,0.36764705882352944,0.5702735298684884,-0.17903491390668033,0.0764601864365753,-0.08863722329355798,10.0,119,8,-21968.913549500037,0,0
D00,C_10,S1,HIGH_NONIMPROVING,CHINEXT_10,410,38,7,0.4926829268292683,202,0.04438420109125483,0.04965768145752965,948420.7310799997,0.6237623762376238,2.771611282190364,-0.12567893500254096,0.13346508034674912,-0.07851607984958847,10.004950495049505,410,14,75397.57668000007,0,0
D00,C_10,S1,HIGH_NONIMPROVING,CHINEXT_20,401,129,35,0.5411471321695761,217,-0.02840506199133939,-0.03184244909462471,-651260.8593660002,0.31797235023041476,0.5101653396502123,-0.18778099349236818,0.08947649052344933,-0.10027909423618919,10.004608294930875,401,25,-155616.03103,0,0
D00,C_10,S1,HIGH_NONIMPROVING,MAIN,2926,211,50,0.46821599453178403,1368,-0.001506045086557708,0.006643306263458895,917038.767891999,0.45394736842105265,1.1531387739533452,-0.16940407010504904,0.10488708559742009,-0.08744910425459713,10.005116959064328,2926,134,70265.84370999993,0,0
D00,C_10,S1,HIGH_NONIMPROVING,STAR,108,61,21,0.42592592592592593,46,-0.01794661490389052,-0.014315927369228895,-64414.431871500026,0.4782608695652174,0.751427076374585,-0.1542893551561324,0.0990693766224844,-0.08909477363507444,10.0,108,5,-61907.39985010004,0,0
D00,C_10,S1,LOW_IMPROVING,CHINEXT_10,156,23,4,0.5705128205128205,89,0.04805531387111066,0.0245815955312607,205658.7371959997,0.5168539325842697,1.6587198312436675,-0.13755685283255145,0.10722129832988668,-0.07990896054137205,10.0,156,10,44614.85399999998,0,0
D00,C_10,S1,LOW_IMPROVING,CHINEXT_20,657,169,37,0.5509893455098934,361,-0.017780685305689933,-0.011039807657234092,-390960.7824480004,0.43490304709141275,0.7748705275929422,-0.20528912037268446,0.105211357879648,-0.08931959093630384,10.0,657,43,-80206.9454840001,0,0
D00,C_10,S1,LOW_IMPROVING,MAIN,3277,252,46,0.5401281660054928,1764,-0.00744037005740077,-0.006356901636940131,-1046267.2795250015,0.4603174603174603,0.8726074209958767,-0.19130384853863294,0.09456173300180212,-0.08653181444977948,10.014739229024944,3277,169,-496113.1780180002,0,0
D00,C_10,S1,LOW_IMPROVING,STAR,146,96,26,0.5205479452054794,76,-0.03273040692472242,-0.033223117070345365,-244951.88827499995,0.39473684210526316,0.40202321701795124,-0.1841396311178406,0.08915174498142085,-0.09406225190417726,10.0,146,13,3160.1395827000233,0,0
D00,C_10,S1,LOW_NONIMPROVING,CHINEXT_10,145,34,5,0.4827586206896552,70,0.03390342042910073,0.04936651253483112,319597.25252,0.6142857142857143,2.5533133913448394,-0.16039587292413626,0.15119419842163986,-0.07042183924746669,10.0,145,10,66081.03144000002,0,145
D00,C_10,S1,LOW_NONIMPROVING,CHINEXT_20,542,167,45,0.544280442804428,290,0.0015521035098046744,0.009536179312005072,233133.45162999953,0.4827586206896552,1.1892745467344108,-0.1833404099361474,0.12840435775094605,-0.09213965910445539,10.027586206896551,542,33,34630.413369999886,0,542
D00,C_10,S1,LOW_NONIMPROVING,MAIN,2797,288,55,0.5076868072935288,1403,-0.001994406829009882,0.0033203847976277143,431664.4959119987,0.47540983606557374,1.072902067763409,-0.18190315822191935,0.10504318366305956,-0.0808701633423876,10.008553100498931,2797,179,-47875.60889000006,0,2797
D00,C_10,S1,LOW_NONIMPROVING,STAR,105,75,32,0.580952380952381,60,0.0018533219117929794,3.575694005802261e-05,-814.5833287000132,0.4666666666666667,0.9967361828983127,-0.1507308287845016,0.09951291931043292,-0.076720908887879,10.0,105,9,-590.32822079998,0,105
D01,C_10,S0,BEAR,CHINEXT_10,25,10,2,0.68,17,0.03555538973218322,0.027316626552450582,43836.40813999993,0.5294117647058824,1.7473709408976108,-0.13022431240520926,0.09238488748802508,-0.0870926909715983,10.0,25,0,0.0,0,0
D01,C_10,S0,BEAR,CHINEXT_20,150,79,8,0.6,90,-0.011967791890422763,-0.002155198245152936,-21760.463475000186,0.4222222222222222,0.9504452509191195,-0.21419576100823426,0.13227337541413994,-0.09613149056777716,10.0,150,35,-98839.32053600004,0,0
D01,C_10,S0,BEAR,MAIN,686,158,14,0.5524781341107872,379,-0.010379049934230108,0.00627495851511741,232817.92190299946,0.48812664907651715,1.162654625624134,-0.15392376955889497,0.09679848708628598,-0.07534048196257513,10.010554089709762,686,119,-188330.3809220001,1,0
D01,C_10,S0,BEAR,STAR,27,21,9,0.6296296296296297,17,-0.010272316644012442,-0.015299332188182106,-26221.622761799998,0.4117647058823529,0.5733113896160723,-0.0981624552145418,0.08367804472933081,-0.07801801602595795,10.0,27,6,15368.059500899974,0,0
D01,C_10,S0,BULL,CHINEXT_10,212,67,6,0.5,106,0.007832694475046503,0.007187089257083459,72719.2284399998,0.46226415094339623,1.139207501259836,-0.16875235553001808,0.119994109781406,-0.10302038396608282,10.0,212,20,8193.802799999918,0,0
D01,C_10,S0,BULL,CHINEXT_20,265,160,12,0.5660377358490566,150,-0.007304835509753772,-0.010272781226918416,-135471.72323000006,0.4533333333333333,0.8099013897514794,-0.18301904941526126,0.09194478014963257,-0.088260962544338,10.0,265,46,-35473.727329600086,0,0
D01,C_10,S0,BULL,MAIN,1826,382,19,0.47426067907995617,864,-0.0036609163421248113,-0.004479930149762604,-369457.880398001,0.4618055555555556,0.9092641511553585,-0.18557007716163654,0.1004075795478162,-0.09134430631777704,10.005787037037036,1826,263,-99451.18683100048,0,0
D01,C_10,S0,BULL,STAR,74,61,10,0.4594594594594595,33,-0.00788695385987618,-0.005088505671024103,-16038.756535100008,0.5454545454545454,0.8906488090603103,-0.15331608688397658,0.11094004680073427,-0.08359708021377943,10.0,74,8,-20562.452194199992,4,0
D01,C_10,S0,TRANSITION,CHINEXT_10,74,30,7,0.581081081081081,43,0.019268231550509895,0.019993804981241908,75538.90991999985,0.6511627906976745,1.5280267723620036,-0.18105115713547223,0.10287473979658901,-0.07829851578215587,10.0,74,13,-28524.106400000077,0,0
D01,C_10,S0,TRANSITION,CHINEXT_20,195,97,19,0.6358974358974359,120,0.00011957951486490668,-0.004442563797137365,-58891.22163400011,0.44166666666666665,0.8965178608998647,-0.21215397152844565,0.11032381836976611,-0.08608034800859875,10.0,195,42,81044.96402399993,0,0
D01,C_10,S0,TRANSITION,MAIN,844,238,34,0.5402843601895735,455,-0.0029231730302210195,-0.006412002822017505,-269168.0168659999,0.44175824175824174,0.8619415470406142,-0.16884751220570565,0.08326021546910083,-0.07889932595450616,10.01978021978022,844,157,-65080.585979999916,0,0
D01,C_10,S0,TRANSITION,STAR,51,43,15,0.6666666666666666,34,0.02672600944351328,0.025095159790316318,83701.62451130003,0.6176470588235294,2.1679674433561216,-0.10959258867046025,0.11284592403170005,-0.050657070468439744,10.0,51,16,35730.88876060006,1,0
D01,C_10,S0_CURRENT,BEAR,CHINEXT_10,18,10,2,0.5,9,0.03977257245926264,0.03873631584637457,32951.41623999998,0.4444444444444444,1.7674090314261297,-0.14335116803217524,0.11076322326210579,-0.08465048578180974,10.0,18,0,0.0,0,0
D01,C_10,S0_CURRENT,BEAR,CHINEXT_20,143,77,8,0.5804195804195804,83,-0.015621387590937695,-0.009204124373893357,-76887.86774500016,0.40963855421686746,0.8244365030412304,-0.2176073187165484,0.12449764589469707,-0.10133490608942929,10.0,143,33,-90388.01411600005,0,0
D01,C_10,S0_CURRENT,BEAR,MAIN,656,153,13,0.5579268292682927,366,-0.010180897925188741,0.005021420056018203,181594.44499499945,0.4890710382513661,1.1295461735950896,-0.15792695204636098,0.09558297399552333,-0.07572000472317822,10.010928961748634,656,115,-190964.16318000015,1,0
D01,C_10,S0_CURRENT,BEAR,STAR,26,20,8,0.6538461538461539,17,-0.01141191965518226,-0.016304864256861357,-27893.473899899982,0.4117647058823529,0.5770304102926772,-0.0981624552145418,0.08648673202668242,-0.08172633305814063,10.0,26,8,18302.961940899993,0,0
D01,C_10,S0_CURRENT,BULL,CHINEXT_10,221,68,6,0.48868778280542985,108,0.004614565730958447,0.0040977686272589825,41593.85799999979,0.4537037037037037,1.0776423405540503,-0.16871661694784235,0.11680520854068208,-0.1023957580485015,10.0,221,21,9648.025199999902,0,0
D01,C_10,S0_CURRENT,BULL,CHINEXT_20,276,167,13,0.572463768115942,158,-0.008058652826684614,-0.010570422433632556,-147846.62533000007,0.44936708860759494,0.8039000783794312,-0.18349742404463207,0.09263299434972773,-0.08814437674905522,10.0,276,50,-14608.290569600096,0,0
D01,C_10,S0_CURRENT,BULL,MAIN,1880,389,20,0.4787234042553192,899,-0.0032689770157737254,-0.0032166247545717254,-268901.1844680011,0.4671857619577308,0.9354392857734934,-0.1859251194254656,0.10038572567320113,-0.09014125958824866,10.005561735261402,1880,273,-108549.43863100045,0,0
D01,C_10,S0_CURRENT,BULL,STAR,78,64,11,0.48717948717948717,37,-0.004917216140717894,-0.0034951948319120935,-12436.469881699988,0.5675675675675675,0.9217594967003991,-0.15241951464937714,0.11827899270936733,-0.08091478939609818,10.0,78,12,-21025.67684539994,4,0
D01,C_10,S0_CURRENT,TRANSITION,CHINEXT_10,72,29,7,0.6805555555555556,49,0.02636403526644985,0.02642371168315443,117549.27225999981,0.673469387755102,1.8082123039133886,-0.16434196211792576,0.10411634701277905,-0.080550538454698,10.0,72,12,-29978.32880000006,0,0
D01,C_10,S0_CURRENT,TRANSITION,CHINEXT_20,191,92,18,0.643979057591623,119,0.0046678773796724905,0.0013955998805805219,8611.084735999837,0.453781512605042,1.0162789614922512,-0.21222774273559705,0.11736017897119813,-0.08305051732780784,10.0,191,40,51728.22084399994,0,0
D01,C_10,S0_CURRENT,TRANSITION,MAIN,820,236,33,0.5304878048780488,433,-0.003969812490658459,-0.007750590628928494,-318501.2358879998,0.4295612009237875,0.831120102555389,-0.16518262261230085,0.08335343536001642,-0.07996351624285655,10.020785219399539,820,151,-53348.5519219999,0,0
D01,C_10,S0_CURRENT,TRANSITION,STAR,48,41,13,0.625,30,0.027516753938185427,0.0277243666558418,81771.188996,0.6,2.4896868335065103,-0.099917495847318,0.10245708490668211,-0.04747184819263115,10.0,48,10,33259.210971799985,1,0
D01,C_10,S1,HIGH_IMPROVING,CHINEXT_10,126,37,7,0.4444444444444444,56,-0.0050842320610428576,-0.00893475049576505,-46470.733240000045,0.5,0.8518602461991858,-0.18039739651207282,0.12600672302385993,-0.09051674636150883,10.0,126,6,9265.808239999998,0,0
D01,C_10,S1,HIGH_IMPROVING,CHINEXT_20,164,84,28,0.5975609756097561,98,0.009104501616863058,-0.0014859987475976343,-13303.016473999945,0.46938775510204084,0.9688170386662078,-0.18467379272389858,0.09449434445920091,-0.07723814211120435,10.0,164,23,45190.801091999994,0,0
D01,C_10,S1,HIGH_IMPROVING,MAIN,1001,181,50,0.45854145854145856,459,-0.005218061150097288,-0.0026483294891780046,-118573.69213000053,0.4749455337690632,0.9436074395374251,-0.19563629044775582,0.1052910307644851,-0.08527378429568472,10.002178649237473,1001,123,-71264.50813000009,0,0
D01,C_10,S1,HIGH_IMPROVING,STAR,37,32,17,0.5675675675675675,21,0.006533441953600552,0.008062835264075138,17025.537362299903,0.5238095238095238,1.2354453774223857,-0.15600580358777494,0.08776512897189162,-0.06646325844640767,10.0,37,5,-2262.3549241,0,0
D01,C_10,S1,HIGH_NONIMPROVING,CHINEXT_10,96,31,6,0.5625,54,0.003608810775849326,0.009450918093006378,43887.60579999983,0.42592592592592593,1.207826445401146,-0.12203360714220357,0.09895597438456408,-0.11057035508910884,10.0,96,14,-6231.6678800000955,0,0
D01,C_10,S1,HIGH_NONIMPROVING,CHINEXT_20,109,74,22,0.5688073394495413,62,-0.0025778847084413276,-0.00862968461354966,-45452.01095600003,0.3870967741935484,0.8469379134976283,-0.1458918340319972,0.09726118602906421,-0.08456505501596279,10.0,109,26,-55660.789061600066,0,0
D01,C_10,S1,HIGH_NONIMPROVING,MAIN,762,181,47,0.4816272965879265,367,-0.011981390130641794,-0.009264333118793782,-310941.60828800016,0.40054495912806537,0.8286125976750525,-0.1698954912772275,0.0895355143713722,-0.09463666198139196,10.0,762,130,-74269.2604010002,0,0
D01,C_10,S1,HIGH_NONIMPROVING,STAR,28,21,13,0.5357142857142857,15,0.04256632065373298,0.04102010281007292,60214.437005200045,0.7333333333333333,2.6384907665360147,-0.10815605496608187,0.1401241853682489,-0.05407837517187944,10.0,28,4,1922.6388313999996,0,0
D01,C_10,S1,LOW_IMPROVING,CHINEXT_10,62,21,3,0.6290322580645161,39,0.08012430557259213,0.05006628180548495,185257.08433999986,0.6666666666666666,2.7628174062498077,-0.12083145418503723,0.1137633642798623,-0.07261974357960052,10.0,62,7,11516.932399999961,0,0
D01,C_10,S1,LOW_IMPROVING,CHINEXT_20,187,98,33,0.6310160427807486,117,-0.020496733207200055,-0.020341126689174156,-223893.03154500015,0.4017094017094017,0.637145270991613,-0.21237528514989987,0.10719305373288873,-0.09784815862899128,10.0,187,46,-86847.37112600009,0,0
D01,C_10,S1,LOW_IMPROVING,MAIN,937,215,44,0.5720384204909285,536,-0.009930176078324901,-0.00272669605778016,-141725.72388500045,0.4608208955223881,0.9364992164100051,-0.16859667133943268,0.08910184957364507,-0.08018778200474967,10.014925373134329,937,154,-288986.4671940001,0,0
D01,C_10,S1,LOW_IMPROVING,STAR,54,42,20,0.5185185185185185,28,-0.012647881613423551,-0.012635185251159985,-34627.25416189994,0.5,0.6741167964700809,-0.13005514112199035,0.10998183212805758,-0.0788274671028925,10.0,54,9,-2715.1491609999503,1,0
D01,C_10,S1,LOW_NONIMPROVING,CHINEXT_10,27,18,5,0.6296296296296297,17,-0.003782745589972531,0.007256422774264339,9420.589599999948,0.5294117647058824,1.1000783897897366,-0.19635637535806577,0.11039777778597311,-0.11150974440552121,10.0,27,6,-34881.376360000024,0,27
D01,C_10,S1,LOW_NONIMPROVING,CHINEXT_20,150,80,28,0.5733333333333334,83,-0.0076831391935940655,0.0095492465563857,66524.65063599971,0.5060240963855421,1.1749456101952613,-0.21529709277938425,0.13377051128358747,-0.09590378790726259,10.0,150,28,44049.275253999964,0,150
D01,C_10,S1,LOW_NONIMPROVING,MAIN,656,201,52,0.5167682926829268,336,0.009449442997964866,0.004961877740823898,165433.04894199956,0.5148809523809523,1.1268615813761254,-0.16951005944107173,0.0963555509130668,-0.07893376053047521,10.026785714285714,656,132,81658.08199199992,1,656
D01,C_10,S1,LOW_NONIMPROVING,STAR,33,30,18,0.6363636363636364,20,0.0031932679368878777,-0.0002804898568164217,-1171.4749911999825,0.5,0.9818295613463905,-0.11015446597153897,0.09479439666907927,-0.06966385907946074,10.0,33,12,33591.36132099999,4,33
D02,C_10,S0,BEAR,CHINEXT_10,25,10,2,0.68,17,0.03555538973218322,0.027316626552450582,43836.40813999993,0.5294117647058824,1.7473709408976108,-0.13022431240520926,0.09238488748802508,-0.0870926909715983,10.0,25,1,-4334.958719999995,0,0
D02,C_10,S0,BEAR,CHINEXT_20,150,79,8,0.6,90,-0.011967791890422763,-0.002155198245152936,-21760.463475000186,0.4222222222222222,0.9504452509191195,-0.21419576100823426,0.13227337541413994,-0.09613149056777716,10.0,150,33,-127312.36294100007,0,0
D02,C_10,S0,BEAR,MAIN,686,158,14,0.5524781341107872,379,-0.010379049934230108,0.00627495851511741,232817.92190299946,0.48812664907651715,1.162654625624134,-0.15392376955889497,0.09679848708628598,-0.07534048196257513,10.010554089709762,686,119,-162176.36631800004,1,0
D02,C_10,S0,BEAR,STAR,27,21,9,0.6296296296296297,17,-0.010272316644012442,-0.015299332188182106,-26221.622761799998,0.4117647058823529,0.5733113896160723,-0.0981624552145418,0.08367804472933081,-0.07801801602595795,10.0,27,5,19844.87262209999,1,0
D02,C_10,S0,BULL,CHINEXT_10,212,67,6,0.5,106,0.007832694475046503,0.007187089257083459,72719.2284399998,0.46226415094339623,1.139207501259836,-0.16875235553001808,0.119994109781406,-0.10302038396608282,10.0,212,25,-17543.60136,0,0
