route,capital,state_definition,state,year,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
D00,C_10,S1,HIGH_NONIMPROVING,2021,1354,60,19,0.4431314623338257,599,0.006606238618895122,0.016668997763873917,1007942.2105087999,0.5008347245409015,1.3546600218680283,-0.19145838081698774,0.12278294820900974,-0.09400936281807512,10.0,1354,46,46613.48195560003,0,0
D00,C_10,S1,HIGH_NONIMPROVING,2022,364,56,12,0.5659340659340659,206,-0.018918729603597598,-0.03053063550338609,-604548.7928438999,0.3155339805825243,0.4865826650393095,-0.1815471138862749,0.08019791315668051,-0.09307496254286009,10.004854368932039,364,42,-136403.7941745,0,0
D00,C_10,S1,HIGH_NONIMPROVING,2023,434,46,9,0.5783410138248848,251,-0.02718500297605316,-0.030241329649727415,-735849.7016504001,0.2788844621513944,0.42970294496027317,-0.14208744239681792,0.07025815527059154,-0.0775644620589012,10.0,434,39,-83278.55587119999,0,0
D00,C_10,S1,LOW_IMPROVING,2020,1313,58,11,0.5674028941355674,741,0.009579412941213802,0.011152196744576686,795167.6775259991,0.5195681511470985,1.3002984165964646,-0.14603222561420484,0.10171449482990781,-0.07610046925842055,10.029689608636977,1313,52,-142786.1717740001,0,0
D00,C_10,S1,LOW_IMPROVING,2021,1344,58,12,0.49032738095238093,659,-0.005699976034255462,-0.00945910659943201,-587045.1114700006,0.4339908952959029,0.8381089114011157,-0.21190986735155876,0.10532436479141563,-0.09965828859956455,10.0,1344,55,-118489.59288480009,0,0
D00,C_10,S1,LOW_IMPROVING,2022,600,70,9,0.5916666666666667,355,-0.01833649505175737,-0.025361302256297052,-869531.8782193001,0.4169014084507042,0.5768416451416088,-0.19990788726429012,0.09642066994678421,-0.09535705122231537,10.011267605633803,600,62,-204589.55676200008,0,0
D00,C_10,S1,LOW_IMPROVING,2023,979,68,16,0.5495403472931563,535,-0.01431376555181872,-0.016005802214220786,-815111.9008887004,0.4224299065420561,0.6520223524530007,-0.18845552730322399,0.07868764576087248,-0.08080394123138628,10.0,979,66,-62679.808498499995,0,0
D00,C_10,S1,LOW_NONIMPROVING,2020,1312,82,11,0.5564024390243902,729,0.024158078802170063,0.03116908239683451,2103584.6502695987,0.5939643347050755,1.9361652327911316,-0.1433788611110481,0.11359280216226118,-0.06892445172982087,10.012345679012345,1312,65,200077.2476,0,1312
D00,C_10,S1,LOW_NONIMPROVING,2021,909,58,14,0.44004400440044006,400,-0.0075187024274304525,-0.0016975695107937538,-41120.678622800464,0.4625,0.9772874823835468,-0.18403874918830662,0.1118851204778148,-0.08958505801819144,10.01,909,40,5756.803990399931,0,909
D00,C_10,S1,LOW_NONIMPROVING,2022,364,74,12,0.5412087912087912,197,-0.01546432172585928,-0.026889751891001824,-501935.10508169996,0.3350253807106599,0.5529809401285252,-0.2124245514867377,0.09871960919512779,-0.10619270311732892,10.0,364,64,-130854.56086100003,0,364
D00,C_10,S1,LOW_NONIMPROVING,2023,1004,79,18,0.5169322709163346,497,-0.0021468914165532274,-0.01179911262586053,-576948.2498318001,0.3903420523138833,0.7623625958052606,-0.18679512443867244,0.10896630884574082,-0.08594408965357643,10.014084507042254,1004,62,-22733.983030200056,0,1004
D01,C_10,S0,BEAR,2020,259,32,5,0.6138996138996139,159,0.023392668024728502,0.035836851616551736,538491.5078539995,0.5911949685534591,2.2235345958685415,-0.12503210445536064,0.11429947868700188,-0.06568968188098194,10.0,259,27,2571.4613519999257,0,0
D01,C_10,S0,BEAR,2021,257,37,3,0.45525291828793774,117,-0.04657534816384204,-0.030265369703875188,-321378.0765664001,0.4017094017094017,0.5257407339365375,-0.2231515275157989,0.08666725166614811,-0.10496365352061708,10.0,257,34,-150022.05138560003,1,0
D01,C_10,S0,BEAR,2022,163,53,2,0.6012269938650306,98,-0.020588266851248302,-0.01142771296306991,-114634.20378760007,0.4489795918367347,0.7704394332926562,-0.20409146758249477,0.10378253793828178,-0.08926862973142716,10.040816326530612,163,55,-89036.80564000004,0,0
D01,C_10,S0,BEAR,2023,209,48,5,0.6172248803827751,129,-0.011646291623064846,0.010476280295045113,126193.01630619983,0.4186046511627907,1.337889679723534,-0.11825436280067919,0.10154981369415336,-0.06619400185431155,10.0,209,44,-35314.24628350003,0,0
D01,C_10,S0,BULL,2020,1041,112,9,0.457252641690682,476,-0.0072810844061989045,-0.005196516604479149,-243437.49474600074,0.4369747899159664,0.8948866746447327,-0.17216659146369287,0.10133628376016335,-0.10031463641178237,10.002100840336135,1041,99,-42745.227954000235,0,0
D01,C_10,S0,BULL,2021,870,142,5,0.46206896551724136,402,0.01556714114444459,0.008020299120059209,337424.49314959947,0.5373134328358209,1.1805597909364174,-0.21405024916843465,0.11853292307656718,-0.09290708627343329,10.009950248756219,870,118,97417.80812639973,3,0
D01,C_10,S0,BULL,2022,103,47,3,0.5922330097087378,61,-0.036524080539398096,-0.054642660028437755,-328088.7145485001,0.2459016393442623,0.2788154519778924,-0.18685361625946265,0.07545154547871315,-0.10787196086657794,10.0,103,38,-96193.79808350003,0,0
D01,C_10,S0,BULL,2023,363,94,3,0.5977961432506887,214,-0.017683329359168363,-0.010444309065993588,-214147.41557820005,0.4439252336448598,0.7368665077532399,-0.13184722925694076,0.07680099304762661,-0.06617235589196133,10.0,363,82,-105772.34564370007,1,0
D01,C_10,S0,TRANSITION,2020,438,72,13,0.5319634703196348,233,0.008670926664240056,0.010142165007021677,220033.55550839982,0.5450643776824035,1.2898804424686696,-0.14472303907078313,0.08714617880796999,-0.06961947659365428,10.03862660944206,438,71,54845.475409999985,0,0
D01,C_10,S0,TRANSITION,2021,221,45,7,0.6244343891402715,138,-0.0064877345707352934,0.002205620874417313,33274.86104959992,0.5,1.0596427596057567,-0.1841654114385937,0.09608728826328672,-0.08136254495640671,10.0,221,45,-1467.0752748000086,0,0
D01,C_10,S0,TRANSITION,2022,145,67,6,0.6068965517241379,88,-0.008268553715767499,-0.015860595067068457,-136103.09788159985,0.3409090909090909,0.7158140574313913,-0.15694464616742432,0.09650728244560143,-0.09162378625306652,10.0,145,52,-112606.38593739996,0,0
D01,C_10,S0,TRANSITION,2023,360,73,9,0.55,193,0.009353486938217227,-0.015592578518206777,-286024.02274509997,0.39896373056994816,0.6949438213657475,-0.21085524205048903,0.08976624442145302,-0.08189507359749422,10.0,360,60,82399.14620680001,1,0
D01,C_10,S0_CURRENT,BEAR,2020,239,32,5,0.606694560669456,145,0.02777614649721785,0.0386032862181156,529475.8178999997,0.593103448275862,2.3904081704670683,-0.12242249042728152,0.1177741749982062,-0.06172865553420141,10.0,239,29,36167.73330879993,0,0
D01,C_10,S0_CURRENT,BEAR,2021,248,35,3,0.4637096774193548,115,-0.057907282926672986,-0.036202547030048576,-380502.0320864001,0.4,0.47582022522322465,-0.23891663454096884,0.08622805506817541,-0.10958168451675662,10.0,248,33,-181011.34470560006,1,0
D01,C_10,S0_CURRENT,BEAR,2022,152,52,2,0.5986842105263158,91,-0.019405466755299673,-0.011268290463987155,-105590.89996760007,0.45054945054945056,0.7695510675466182,-0.20653534129257867,0.10174445988198903,-0.09084253565261274,10.043956043956044,152,52,-84866.84613000002,0,0
D01,C_10,S0_CURRENT,BEAR,2023,204,48,5,0.6078431372549019,124,-0.01584305839432196,0.005940100054612068,66381.63374409988,0.4112903225806452,1.1730013746652648,-0.12000496729435474,0.09299668539187808,-0.0681959794504561,10.0,204,42,-33338.757828300026,0,0
D01,C_10,S0_CURRENT,BULL,2020,1097,114,9,0.4639927073837739,509,-0.008073762463941318,-0.004444353320291147,-223058.88547360082,0.44597249508840864,0.9074660948640157,-0.17168610991522198,0.10031469905193348,-0.09767765643778363,10.00196463654224,1097,107,-58413.67373920021,0,0
D01,C_10,S0_CURRENT,BULL,2021,886,145,5,0.4672686230248307,414,0.014961129575025897,0.007890831393603404,345678.3250295996,0.533816425120773,1.179475752545674,-0.2136269791355173,0.11846032837407565,-0.09262640807518163,10.009661835748792,886,124,101725.36488639974,3,0
D01,C_10,S0_CURRENT,BULL,2022,104,47,3,0.6057692307692307,63,-0.04364262081336725,-0.05720997676085587,-353877.92473850003,0.25396825396825395,0.25731906787652814,-0.1913382386116741,0.07348537149128603,-0.1099839976504241,10.0,104,41,-108598.06668350004,0,0
D01,C_10,S0_CURRENT,BULL,2023,368,96,4,0.592391304347826,216,-0.014390460250828855,-0.007634423226390747,-156331.93649720005,0.44907407407407407,0.8047296469152091,-0.12938152025248845,0.07935985912894708,-0.06491731968123281,10.0,368,84,-69249.00530970006,1,0
D01,C_10,S0_CURRENT,TRANSITION,2020,402,70,13,0.5323383084577115,214,0.008035379146078705,0.010524959291295016,208670.63618999982,0.5420560747663551,1.2883212197099114,-0.15189351737816373,0.08680986285585988,-0.07358496363605099,10.042056074766355,402,61,36917.64923839996,0,0
D01,C_10,S0_CURRENT,TRANSITION,2021,214,44,6,0.5981308411214953,128,0.0012023843241282999,0.006906065492841961,84144.98468959995,0.5078125,1.186009580019245,-0.1586822917168474,0.09446521111207354,-0.07740781785362735,10.0,214,40,25214.66128519998,0,0
D01,C_10,S0_CURRENT,TRANSITION,2022,155,68,6,0.6,93,-0.003841696527262536,-0.013109758385600306,-119357.19151159989,0.34408602150537637,0.7605831623327959,-0.1515208265805306,0.10083386660380672,-0.08812630021985476,10.0,155,52,-104372.07684739995,0,0
D01,C_10,S0_CURRENT,TRANSITION,2023,360,71,8,0.5611111111111111,196,0.007649512631816699,-0.015206870540546993,-284028.11926400004,0.3979591836734694,0.698042409315951,-0.2105490024827877,0.09279033210016768,-0.0817715158234666,10.0,360,60,43900.31741759999,1,0
D01,C_10,S1,HIGH_IMPROVING,2020,527,47,10,0.3927893738140417,207,-0.007722605755038005,-0.0009196525719682567,-17485.935800000443,0.47342995169082125,0.982183795417453,-0.18824499484717555,0.12061132869291538,-0.0875714581769914,10.004830917874395,527,38,-77866.45464000003,0,0
D01,C_10,S1,HIGH_IMPROVING,2021,495,65,22,0.494949494949495,245,0.007236856204441909,0.0026469625457253296,65794.69965119974,0.5428571428571428,1.0580522562098433,-0.2204878128728259,0.1119052529954193,-0.0916057869613696,10.0,495,59,60488.99014439992,0,0
D01,C_10,S1,HIGH_IMPROVING,2022,78,32,12,0.5641025641025641,44,0.0012751397316909006,-0.01625201691613073,-74971.69925619994,0.29545454545454547,0.7537803881190859,-0.19108909292544013,0.1082617034393882,-0.10004437570905184,10.0,78,24,-6427.6146232999745,0,0
D01,C_10,S1,HIGH_IMPROVING,2023,228,42,7,0.6052631578947368,138,-0.009598781199430223,-0.010400627514565665,-134658.96907669993,0.427536231884058,0.728478882611658,-0.13871351589560874,0.06769294276088361,-0.05943484755699504,10.0,228,36,4734.825396799992,0,0
D01,C_10,S1,HIGH_NONIMPROVING,2020,445,48,10,0.4606741573033708,205,-0.021744510087984153,-0.008066397536527395,-160200.85324000038,0.4146341463414634,0.8367965668947616,-0.15634329144613457,0.08606804220084255,-0.10758584642571402,10.0,445,53,39459.38395999985,0,0
D01,C_10,S1,HIGH_NONIMPROVING,2021,312,57,18,0.46794871794871795,146,0.027841086135136837,0.017331030339561303,266205.20582559996,0.5068493150684932,1.3951757843248105,-0.19148421452710757,0.11963627374162533,-0.09240697934972576,10.0,312,47,10972.75853439988,0,0
D01,C_10,S1,HIGH_NONIMPROVING,2022,83,42,12,0.6385542168674698,53,-0.03013752884870296,-0.027337853164384977,-142081.80345349998,0.33962264150943394,0.48450985831122956,-0.14546784881300664,0.08221830976852691,-0.08659368542961106,10.0,83,36,-92670.75010560005,0,0
D01,C_10,S1,HIGH_NONIMPROVING,2023,155,42,8,0.6064516129032258,94,-0.02934660113777732,-0.023800130833397753,-216214.12557089992,0.2978723404255319,0.49514896435519395,-0.12203388331881547,0.07305103904472161,-0.07043276947287126,10.0,155,38,-92000.47090000004,0,0
D01,C_10,S1,LOW_IMPROVING,2020,473,56,10,0.5919661733615222,280,0.02126782208512801,0.013767921019085432,367227.50471199973,0.5285714285714286,1.399968281050967,-0.14368081947847988,0.09446495829721684,-0.0739731320171304,10.014285714285714,473,47,-4485.894948400062,0,0
D01,C_10,S1,LOW_IMPROVING,2021,319,56,12,0.5109717868338558,163,-0.026424831582309287,-0.017774530039200945,-268929.30243920017,0.4171779141104294,0.6902596605060309,-0.2276841160096893,0.097277006607645,-0.09536343659525943,10.0,319,52,-160180.75092320004,0,0
D01,C_10,S1,LOW_IMPROVING,2022,184,57,8,0.6358695652173914,117,-0.018552150386996855,-0.02038499752722273,-236403.3301081999,0.4017094017094017,0.6350420866956263,-0.18464112041659717,0.09773779704968141,-0.09312256128048692,10.034188034188034,184,60,-146407.900064,0,0
D01,C_10,S1,LOW_IMPROVING,2023,264,63,16,0.6098484848484849,160,-0.01635745583050705,-0.0050959117780701,-76883.79741650024,0.44375,0.8772052136814635,-0.18697826058098796,0.08796736568526504,-0.07697604995614024,10.0,264,57,-55957.509145400065,1,0
D01,C_10,S1,LOW_NONIMPROVING,2020,293,65,11,0.6006825938566553,176,0.013038029797967421,0.020321611602143918,325546.8529443996,0.5568181818181818,1.5135559942090555,-0.16801651794913097,0.10030719221307467,-0.07682327882216403,10.028409090909092,293,59,57564.67443639992,0,293
D01,C_10,S1,LOW_NONIMPROVING,2021,222,46,13,0.46396396396396394,103,-0.010910940285760588,-0.002855341604940856,-13749.325404800125,0.5533980582524272,0.9679551355823349,-0.1930231501121641,0.1001020803383664,-0.09105194555527865,10.03883495145631,222,39,34647.68371039992,4,222
D01,C_10,S1,LOW_NONIMPROVING,2022,66,36,11,0.5,33,-0.03085261417625725,-0.03938820682758677,-125369.18339980011,0.3333333333333333,0.389472771162191,-0.2182521238504746,0.08210503707540336,-0.106201545091707,10.0,66,25,-52330.724868000005,0,66
D01,C_10,S1,LOW_NONIMPROVING,2023,285,68,18,0.5298245614035088,144,0.018246520936570906,0.004130799609478823,53778.47004699989,0.4722222222222222,1.0935947559820383,-0.16755894631070428,0.11511820396687598,-0.07893612720906001,10.0,285,55,84535.70892820001,1,285
D02,C_10,S0,BEAR,2020,259,32,5,0.6138996138996139,159,0.023392668024728502,0.035836851616551736,538491.5078539995,0.5911949685534591,2.2235345958685415,-0.12503210445536064,0.11429947868700188,-0.06568968188098194,10.0,259,26,-2240.649312000067,0,0
D02,C_10,S0,BEAR,2021,257,37,3,0.45525291828793774,117,-0.04657534816384204,-0.030265369703875188,-321378.0765664001,0.4017094017094017,0.5257407339365375,-0.2231515275157989,0.08666725166614811,-0.10496365352061708,10.0,257,34,-169557.91511200008,1,0
D02,C_10,S0,BEAR,2022,163,53,2,0.6012269938650306,98,-0.020588266851248302,-0.01142771296306991,-114634.20378760007,0.4489795918367347,0.7704394332926562,-0.20409146758249477,0.10378253793828178,-0.08926862973142716,10.040816326530612,163,53,-86597.08496390001,0,0
D02,C_10,S0,BEAR,2023,209,48,5,0.6172248803827751,129,-0.011646291623064846,0.010476280295045113,126193.01630619983,0.4186046511627907,1.337889679723534,-0.11825436280067919,0.10154981369415336,-0.06619400185431155,10.0,209,45,-15583.165968999987,1,0
D02,C_10,S0,BULL,2020,1041,112,9,0.457252641690682,476,-0.0072810844061989045,-0.005196516604479149,-243437.49474600074,0.4369747899159664,0.8948866746447327,-0.17216659146369287,0.10133628376016335,-0.10031463641178237,10.002100840336135,1041,95,-45202.860932000214,1,0
D02,C_10,S0,BULL,2021,870,142,5,0.46206896551724136,402,0.01556714114444459,0.008020299120059209,337424.49314959947,0.5373134328358209,1.1805597909364174,-0.21405024916843465,0.11853292307656718,-0.09290708627343329,10.009950248756219,870,116,164361.6522800001,5,0
D02,C_10,S0,BULL,2022,103,47,3,0.5922330097087378,61,-0.036524080539398096,-0.054642660028437755,-328088.7145485001,0.2459016393442623,0.2788154519778924,-0.18685361625946265,0.07545154547871315,-0.10787196086657794,10.0,103,37,-115059.23806950008,0,0
D02,C_10,S0,BULL,2023,363,94,3,0.5977961432506887,214,-0.017683329359168363,-0.010444309065993588,-214147.41557820005,0.4439252336448598,0.7368665077532399,-0.13184722925694076,0.07680099304762661,-0.06617235589196133,10.0,363,82,-125107.1360656001,0,0
D02,C_10,S0,TRANSITION,2020,438,72,13,0.5319634703196348,233,0.008670926664240056,0.010142165007021677,220033.55550839982,0.5450643776824035,1.2898804424686696,-0.14472303907078313,0.08714617880796999,-0.06961947659365428,10.03862660944206,438,71,91569.07936199997,0,0
D02,C_10,S0,TRANSITION,2021,221,45,7,0.6244343891402715,138,-0.0064877345707352934,0.002205620874417313,33274.86104959992,0.5,1.0596427596057567,-0.1841654114385937,0.09608728826328672,-0.08136254495640671,10.0,221,45,-11926.735449600063,0,0
D02,C_10,S0,TRANSITION,2022,145,67,6,0.6068965517241379,88,-0.008268553715767499,-0.015860595067068457,-136103.09788159985,0.3409090909090909,0.7158140574313913,-0.15694464616742432,0.09650728244560143,-0.09162378625306652,10.0,145,53,-97471.28044169999,0,0
D02,C_10,S0,TRANSITION,2023,360,73,9,0.55,193,0.009353486938217227,-0.015592578518206777,-286024.02274509997,0.39896373056994816,0.6949438213657475,-0.21085524205048903,0.08976624442145302,-0.08189507359749422,10.0,360,59,13242.126183000073,0,0
D02,C_10,S0_CURRENT,BEAR,2020,239,32,5,0.606694560669456,145,0.02777614649721785,0.0386032862181156,529475.8178999997,0.593103448275862,2.3904081704670683,-0.12242249042728152,0.1177741749982062,-0.06172865553420141,10.0,239,29,38040.79361519993,0,0
D02,C_10,S0_CURRENT,BEAR,2021,248,35,3,0.4637096774193548,115,-0.057907282926672986,-0.036202547030048576,-380502.0320864001,0.4,0.47582022522322465,-0.23891663454096884,0.08622805506817541,-0.10958168451675662,10.0,248,33,-202321.84703200008,1,0
D02,C_10,S0_CURRENT,BEAR,2022,152,52,2,0.5986842105263158,91,-0.019405466755299673,-0.011268290463987155,-105590.89996760007,0.45054945054945056,0.7695510675466182,-0.20653534129257867,0.10174445988198903,-0.09084253565261274,10.043956043956044,152,51,-73080.0626639,0,0
D02,C_10,S0_CURRENT,BEAR,2023,204,48,5,0.6078431372549019,124,-0.01584305839432196,0.005940100054612068,66381.63374409988,0.4112903225806452,1.1730013746652648,-0.12000496729435474,0.09299668539187808,-0.0681959794504561,10.0,204,44,-10913.601958599967,0,0
D02,C_10,S0_CURRENT,BULL,2020,1097,114,9,0.4639927073837739,509,-0.008073762463941318,-0.004444353320291147,-223058.88547360082,0.44597249508840864,0.9074660948640157,-0.17168610991522198,0.10031469905193348,-0.09767765643778363,10.00196463654224,1097,104,-31607.42966920021,1,0
D02,C_10,S0_CURRENT,BULL,2021,886,145,5,0.4672686230248307,414,0.014961129575025897,0.007890831393603404,345678.3250295996,0.533816425120773,1.179475752545674,-0.2136269791355173,0.11846032837407565,-0.09262640807518163,10.009661835748792,886,121,132045.9547200001,5,0
D02,C_10,S0_CURRENT,BULL,2022,104,47,3,0.6057692307692307,63,-0.04364262081336725,-0.05720997676085587,-353877.92473850003,0.25396825396825395,0.25731906787652814,-0.1913382386116741,0.07348537149128603,-0.1099839976504241,10.0,104,40,-128615.06709950007,0,0
D02,C_10,S0_CURRENT,BULL,2023,368,96,4,0.592391304347826,216,-0.014390460250828855,-0.007634423226390747,-156331.93649720005,0.44907407407407407,0.8047296469152091,-0.12938152025248845,0.07935985912894708,-0.06491731968123281,10.0,368,83,-84642.1756866001,0,0
D02,C_10,S0_CURRENT,TRANSITION,2020,402,70,13,0.5323383084577115,214,0.008035379146078705,0.010524959291295016,208670.63618999982,0.5420560747663551,1.2883212197099114,-0.15189351737816373,0.08680986285585988,-0.07358496363605099,10.042056074766355,402,59,37692.20517199997,0,0
D02,C_10,S0_CURRENT,TRANSITION,2021,214,44,6,0.5981308411214953,128,0.0012023843241282999,0.006906065492841961,84144.98468959995,0.5078125,1.186009580019245,-0.1586822917168474,0.09446521111207354,-0.07740781785362735,10.0,214,41,53152.89403039994,0,0
D02,C_10,S0_CURRENT,TRANSITION,2022,155,68,6,0.6,93,-0.003841696527262536,-0.013109758385600306,-119357.19151159989,0.34408602150537637,0.7605831623327959,-0.1515208265805306,0.10083386660380672,-0.08812630021985476,10.0,155,52,-97432.4737117,0,0
D02,C_10,S0_CURRENT,TRANSITION,2023,360,71,8,0.5611111111111111,196,0.007649512631816699,-0.015206870540546993,-284028.11926400004,0.3979591836734694,0.698042409315951,-0.2105490024827877,0.09279033210016768,-0.0817715158234666,10.0,360,59,-31892.398206399957,1,0
D02,C_10,S1,HIGH_IMPROVING,2020,527,47,10,0.3927893738140417,207,-0.007722605755038005,-0.0009196525719682567,-17485.935800000443,0.47342995169082125,0.982183795417453,-0.18824499484717555,0.12061132869291538,-0.0875714581769914,10.004830917874395,527,36,-39031.52208000008,1,0
D02,C_10,S1,HIGH_IMPROVING,2021,495,65,22,0.494949494949495,245,0.007236856204441909,0.0026469625457253296,65794.69965119974,0.5428571428571428,1.0580522562098433,-0.2204878128728259,0.1119052529954193,-0.0916057869613696,10.0,495,56,105309.38980079995,1,0
D02,C_10,S1,HIGH_IMPROVING,2022,78,32,12,0.5641025641025641,44,0.0012751397316909006,-0.01625201691613073,-74971.69925619994,0.29545454545454547,0.7537803881190859,-0.19108909292544013,0.1082617034393882,-0.10004437570905184,10.0,78,23,-17492.680873600075,0,0
D02,C_10,S1,HIGH_IMPROVING,2023,228,42,7,0.6052631578947368,138,-0.009598781199430223,-0.010400627514565665,-134658.96907669993,0.427536231884058,0.728478882611658,-0.13871351589560874,0.06769294276088361,-0.05943484755699504,10.0,228,40,-18955.56679010004,0,0
D02,C_10,S1,HIGH_NONIMPROVING,2020,445,48,10,0.4606741573033708,205,-0.021744510087984153,-0.008066397536527395,-160200.85324000038,0.4146341463414634,0.8367965668947616,-0.15634329144613457,0.08606804220084255,-0.10758584642571402,10.0,445,50,-30277.066960000084,0,0
D02,C_10,S1,HIGH_NONIMPROVING,2021,312,57,18,0.46794871794871795,146,0.027841086135136837,0.017331030339561303,266205.20582559996,0.5068493150684932,1.3951757843248105,-0.19148421452710757,0.11963627374162533,-0.09240697934972576,10.0,312,47,-14121.857359999893,0,0
D02,C_10,S1,HIGH_NONIMPROVING,2022,83,42,12,0.6385542168674698,53,-0.03013752884870296,-0.027337853164384977,-142081.80345349998,0.33962264150943394,0.48450985831122956,-0.14546784881300664,0.08221830976852691,-0.08659368542961106,10.0,83,36,-79626.89969759999,0,0
D02,C_10,S1,HIGH_NONIMPROVING,2023,155,42,8,0.6064516129032258,94,-0.02934660113777732,-0.023800130833397753,-216214.12557089992,0.2978723404255319,0.49514896435519395,-0.12203388331881547,0.07305103904472161,-0.07043276947287126,10.0,155,35,-100446.94595000002,0,0
D02,C_10,S1,LOW_IMPROVING,2020,473,56,10,0.5919661733615222,280,0.02126782208512801,0.013767921019085432,367227.50471199973,0.5285714285714286,1.399968281050967,-0.14368081947847988,0.09446495829721684,-0.0739731320171304,10.014285714285714,473,47,40557.97678999996,0,0
D02,C_10,S1,LOW_IMPROVING,2021,319,56,12,0.5109717868338558,163,-0.026424831582309287,-0.017774530039200945,-268929.30243920017,0.4171779141104294,0.6902596605060309,-0.2276841160096893,0.097277006607645,-0.09536343659525943,10.0,319,52,-97308.24320560007,1,0
D02,C_10,S1,LOW_IMPROVING,2022,184,57,8,0.6358695652173914,117,-0.018552150386996855,-0.02038499752722273,-236403.3301081999,0.4017094017094017,0.6350420866956263,-0.18464112041659717,0.09773779704968141,-0.09312256128048692,10.034188034188034,184,59,-144717.29049,0,0
D02,C_10,S1,LOW_IMPROVING,2023,264,63,16,0.6098484848484849,160,-0.01635745583050705,-0.0050959117780701,-76883.79741650024,0.44375,0.8772052136814635,-0.18697826058098796,0.08796736568526504,-0.07697604995614024,10.0,264,56,-63175.286600600055,0,0
D02,C_10,S1,LOW_NONIMPROVING,2020,293,65,11,0.6006825938566553,176,0.013038029797967421,0.020321611602143918,325546.8529443996,0.5568181818181818,1.5135559942090555,-0.16801651794913097,0.10030719221307467,-0.07682327882216403,10.028409090909092,293,59,72876.1813679999,0,293
D02,C_10,S1,LOW_NONIMPROVING,2021,222,46,13,0.46396396396396394,103,-0.010910940285760588,-0.002855341604940856,-13749.325404800125,0.5533980582524272,0.9679551355823349,-0.1930231501121641,0.1001020803383664,-0.09105194555527865,10.03883495145631,222,40,-11002.287516800046,4,222
D02,C_10,S1,LOW_NONIMPROVING,2022,66,36,11,0.5,33,-0.03085261417625725,-0.03938820682758677,-125369.18339980011,0.3333333333333333,0.389472771162191,-0.2182521238504746,0.08210503707540336,-0.106201545091707,10.0,66,25,-57290.73241389998,0,66
D02,C_10,S1,LOW_NONIMPROVING,2023,285,68,18,0.5298245614035088,144,0.018246520936570906,0.004130799609478823,53778.47004699989,0.4722222222222222,1.0935947559820383,-0.16755894631070428,0.11511820396687598,-0.07893612720906001,10.0,285,55,55129.62348910009,1,285
D03,C_10,S0,BEAR,2020,594,32,5,0.6531986531986532,387,0.0033158716540380314,0.0028139926453118187,108658.63064399945,0.5116279069767442,1.0724000493465657,-0.16221811069526976,0.09641383357438481,-0.07107743805281366,10.018087855297157,594,30,10638.76755999995,0,0
D03,C_10,S0,BEAR,2021,385,40,3,0.5168831168831168,199,-0.020772591045158988,-0.019525339456469934,-378828.56851199997,0.41708542713567837,0.6480466261989475,-0.18611593810243812,0.08820744458313333,-0.08922336252853844,10.035175879396984,385,36,-92638.90045039996,0,0
D03,C_10,S0,BEAR,2022,857,73,2,0.6511085180863477,558,-0.0270264288362354,-0.027519143220267692,-1509707.4525507002,0.4068100358422939,0.5301227505879118,-0.23717938995359295,0.09015194806577102,-0.09363198970169621,10.053763440860216,857,65,-116795.36321339999,2,0
D03,C_10,S0,BEAR,2023,1098,61,5,0.6165755919854281,677,0.015145922827039257,-0.005837182832758742,-379297.9322384997,0.36779911373707536,0.820403694246183,-0.10790509858065896,0.06641899394264555,-0.05695126655939347,10.0,1098,53,26279.78606059997,0,0
D03,C_10,S0,BULL,2020,1080,114,10,0.5574074074074075,600,-0.004997184294355791,-0.003597376537517163,-224208.90610800037,0.43333333333333335,0.9196227371126918,-0.17048196469904586,0.09904425203879019,-0.08928540177814372,10.026666666666667,1080,103,-329232.10965999996,0,0
D03,C_10,S0,BULL,2021,2114,151,5,0.565752128666036,1193,0.0013317050832094373,-0.0023559487275946886,-285001.5097948003,0.4350377200335289,0.9392644377523289,-0.15015904210787076,0.0929458585253866,-0.07433970915160135,10.007544006705784,2114,126,-36765.4039911999,3,0
D03,C_10,S0,BULL,2022,1054,64,4,0.5654648956356736,596,-0.029637203453104135,-0.01895198545337553,-1089874.3658542,0.39932885906040266,0.6444759514541911,-0.18651453032232312,0.08439313489663428,-0.08815751863623819,10.0,1054,56,-4249.651880000005,0,0
D03,C_10,S0,BULL,2023,2176,102,3,0.6162683823529411,1338,-0.013700259235348622,-0.00702214678314354,-923269.8179957006,0.3811659192825112,0.8032664312378626,-0.1205708433107351,0.06817480953882261,-0.05991695319408244,10.0,2176,89,-66827.4447009,1,0
D03,C_10,S0,TRANSITION,2020,1136,74,14,0.5695422535211268,647,0.00651940336009563,0.006008452180912732,360849.4558827996,0.49149922720247297,1.176118037666236,-0.13702629353873716,0.08540372975306904,-0.06255876500434203,10.01081916537867,1136,66,29461.706520000087,0,0
D03,C_10,S0,TRANSITION,2021,701,49,7,0.6077032810271041,426,0.004420287925139525,0.007138301028900711,319538.28562279954,0.4788732394366197,1.2339061504282811,-0.13859163785455134,0.08864701309937693,-0.06777973700893153,10.0,701,44,-15620.748892400006,3,0
