id,entry_state,holding_state,pnl_marked_and_cash,dates
B_D08_C_10_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,113873.29030469999,81
B_D08_C_10_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,54181.67314810002,39
B_D08_C_10_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-36026.092069999984,18
B_D08_C_10_DELAY1,LOW_IMPROVING,LOW_IMPROVING,5695.914818500038,120
B_D08_C_10_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,-70485.6624248,100
B_D08_C_10_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,-8915.775470000095,48
B_D08_C_10_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,-13256.500510000013,5
B_D08_C_10_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-63143.03156999986,82
B_D08_C_10_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,11922.637519999946,120
B_H01_C_MAX_COST2,HIGH_IMPROVING,HIGH_IMPROVING,-34944.84765900014,137
B_H01_C_MAX_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,-302315.2468399998,139
B_H01_C_MAX_COST2,HIGH_IMPROVING,LOW_IMPROVING,133082.0,5
B_H01_C_MAX_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-419495.9155700002,38
B_H01_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,47909.37407460042,81
B_H01_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,23632.714421999757,185
B_H01_C_MAX_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,-70389.27591100018,77
B_H01_C_MAX_COST2,LOW_IMPROVING,HIGH_IMPROVING,-8869.978029999984,49
B_H01_C_MAX_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,-43898.34068840003,12
B_H01_C_MAX_COST2,LOW_IMPROVING,LOW_IMPROVING,-299911.2442732003,171
B_H01_C_MAX_COST2,LOW_IMPROVING,LOW_NONIMPROVING,289408.2791999997,112
B_H01_C_MAX_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-268968.2954499997,39
B_H01_C_MAX_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-103661.14064000043,6
B_H01_C_MAX_COST2,LOW_NONIMPROVING,LOW_IMPROVING,232019.5058599997,115
B_H01_C_MAX_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,261405.92064290075,219
B_H01_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-30786.804454800033,124
B_H01_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,67584.87321639991,150
B_H01_C_MAX_DELAY1,HIGH_IMPROVING,LOW_IMPROVING,49909.04415999999,11
B_H01_C_MAX_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,-83147.7079522,49
B_H01_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,104988.89289999992,85
B_H01_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-253453.7748030001,166
B_H01_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,-68797.48184,4
B_H01_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-171400.52291840006,87
B_H01_C_MAX_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,5415.2116632001025,39
B_H01_C_MAX_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-45877.40852999998,11
B_H01_C_MAX_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-296797.9603966001,143
B_H01_C_MAX_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,168688.20223579978,132
B_H01_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,-181249.98803200002,39
B_H01_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,-873.0290899999982,2
B_H01_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,125627.92858999998,143
B_H01_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,454964.87935000024,183
B_H01_C_10_COST2,HIGH_IMPROVING,HIGH_IMPROVING,10808.304160200045,140
B_H01_C_10_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,-18415.825400000147,144
B_H01_C_10_COST2,HIGH_IMPROVING,LOW_IMPROVING,43973.20667,11
B_H01_C_10_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-101435.55877999992,47
B_H01_C_10_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,28319.895949400146,86
B_H01_C_10_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,11961.999811499874,187
B_H01_C_10_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,10013.788311500073,82
B_H01_C_10_COST2,LOW_IMPROVING,HIGH_IMPROVING,-36579.658381999936,41
B_H01_C_10_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,-20109.460594000062,13
B_H01_C_10_COST2,LOW_IMPROVING,LOW_IMPROVING,-138703.66214339994,171
B_H01_C_10_COST2,LOW_IMPROVING,LOW_NONIMPROVING,182505.6591554,114
B_H01_C_10_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-25268.51543000003,46
B_H01_C_10_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-20257.671700000035,7
B_H01_C_10_COST2,LOW_NONIMPROVING,LOW_IMPROVING,34214.691474000065,115
B_H01_C_10_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,205795.7819640003,225
B_H01_C_10_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-31915.125110000074,125
B_H01_C_10_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,-4126.813009299964,151
B_H01_C_10_DELAY1,HIGH_IMPROVING,LOW_IMPROVING,26617.48479999999,11
B_H01_C_10_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,-59531.933015200004,53
B_H01_C_10_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,12657.834880000068,85
B_H01_C_10_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-55370.80575900021,166
B_H01_C_10_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,-14062.096070000029,4
B_H01_C_10_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-83699.43577679993,87
B_H01_C_10_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,-247.16248070001893,42
B_H01_C_10_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-17612.690729999973,11
B_H01_C_10_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-33737.336871000036,146
B_H01_C_10_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,320022.27027960005,133
B_H01_C_10_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,81315.33338079993,42
B_H01_C_10_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,-2934.3054499999853,2
B_H01_C_10_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-74464.93664730007,145
B_H01_C_10_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,270845.09439920017,185
B_D06_C_MAX_COST2,HIGH_IMPROVING,HIGH_IMPROVING,119906.18356739992,179
B_D06_C_MAX_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,2230.478547800003,171
B_D06_C_MAX_COST2,HIGH_IMPROVING,LOW_IMPROVING,57640.28583,10
B_D06_C_MAX_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-134340.98884039998,73
B_D06_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,-31390.99966420001,100
B_D06_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-28428.636677799826,209
B_D06_C_MAX_COST2,HIGH_NONIMPROVING,LOW_IMPROVING,-1263.086090900004,3
B_D06_C_MAX_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,-54371.57232219999,103
B_D06_C_MAX_COST2,LOW_IMPROVING,HIGH_IMPROVING,63492.10417750002,69
B_D06_C_MAX_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,-24258.987017199986,22
B_D06_C_MAX_COST2,LOW_IMPROVING,LOW_IMPROVING,-139674.6268196999,242
B_D06_C_MAX_COST2,LOW_IMPROVING,LOW_NONIMPROVING,-73868.91863399987,152
B_D06_C_MAX_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-56591.43476600014,67
B_D06_C_MAX_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-24908.42764000002,31
B_D06_C_MAX_COST2,LOW_NONIMPROVING,LOW_IMPROVING,-65782.88125199996,198
B_D06_C_MAX_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,-141785.41285659996,283
B_D06_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-15996.994091799937,163
B_D06_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,9694.123773000076,171
B_D06_C_MAX_DELAY1,HIGH_IMPROVING,LOW_IMPROVING,43436.82126000004,14
B_D06_C_MAX_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,-141009.83229780005,79
B_D06_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,-59875.39225640009,106
B_D06_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,34317.66771570014,196
B_D06_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,-7746.579796800026,10
B_D06_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-134974.52586920006,113
B_D06_C_MAX_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,81650.52118050001,75
B_D06_C_MAX_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-18375.39673670005,30
B_D06_C_MAX_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-100787.97381660003,223
B_D06_C_MAX_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,-1240.042527900092,162
B_D06_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,-24996.97621000004,76
B_D06_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,3821.215716199982,22
B_D06_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-58704.787249100016,204
B_D06_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,-146812.35649889993,246
B_D06_C_10_COST2,HIGH_IMPROVING,HIGH_IMPROVING,29089.61738119986,180
B_D06_C_10_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,-54495.88035099988,172
B_D06_C_10_COST2,HIGH_IMPROVING,LOW_IMPROVING,22059.81746,10
B_D06_C_10_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-88237.37693719997,73
B_D06_C_10_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,-19748.964876600076,101
B_D06_C_10_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,1516.043010700063,209
B_D06_C_10_COST2,HIGH_NONIMPROVING,LOW_IMPROVING,-215.66358030000265,2
B_D06_C_10_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,-74076.37919519992,95
B_D06_C_10_COST2,LOW_IMPROVING,HIGH_IMPROVING,60900.33258299996,71
B_D06_C_10_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,-12624.387603599971,22
B_D06_C_10_COST2,LOW_IMPROVING,LOW_IMPROVING,-150922.94985850007,239
B_D06_C_10_COST2,LOW_IMPROVING,LOW_NONIMPROVING,-79469.93857719997,152
B_D06_C_10_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-34503.81547600007,67
B_D06_C_10_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-29948.12592000002,31
B_D06_C_10_COST2,LOW_NONIMPROVING,LOW_IMPROVING,-16996.356456800007,196
B_D06_C_10_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,-112005.0327684001,275
B_D06_C_10_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-10783.39902770011,163
B_D06_C_10_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,-36765.67822269985,171
B_D06_C_10_DELAY1,HIGH_IMPROVING,LOW_IMPROVING,53659.685420000045,14
B_D06_C_10_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,-121417.69702640001,79
B_D06_C_10_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,-53504.86774500001,106
B_D06_C_10_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,46646.85711510017,196
B_D06_C_10_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,-9485.863876800038,10
B_D06_C_10_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-143385.78659540002,113
B_D06_C_10_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,73880.21224099994,75
B_D06_C_10_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-9331.211089299999,30
B_D06_C_10_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-83002.65259839993,223
B_D06_C_10_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,4217.808403399933,162
B_D06_C_10_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,3913.335169999973,76
B_D06_C_10_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,2795.68947640001,22
B_D06_C_10_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-52237.4476837,204
B_D06_C_10_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,-98591.59818060003,246
A_H02_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,-71366.50738900036,187
A_H02_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,85663.69278440007,163
A_H02_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,17219.199890000033,16
A_H02_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-40587.585009800074,45
A_H02_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-111598.05588440012,112
A_H02_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,133516.07269900016,208
A_H02_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,34841.08485000006,13
A_H02_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-172554.62927520002,75
A_H02_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,-8391.289076400042,61
A_H02_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-20934.36302859999,26
A_H02_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-50616.34487249993,234
A_H02_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,-183843.75935960002,113
A_H02_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,40290.579000399935,94
A_H02_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-63373.71271999997,35
A_H02_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,59725.83044309989,218
A_H02_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-209926.66936150033,293
A_H02_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,-92028.67707780021,187
A_H02_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,26974.533199500016,161
A_H02_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,17133.66697000005,19
A_H02_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-23283.921863200056,47
A_H02_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-112791.54595280004,112
A_H02_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,129391.22725469996,208
A_H02_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,7209.154519999996,11
A_H02_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-186108.48176359996,74
A_H02_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,-8496.111923700002,60
A_H02_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-27955.131053299992,26
A_H02_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-101144.50051160008,234
A_H02_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-100312.94686560007,113
A_H02_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,56316.89795759988,94
A_H02_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-44872.88052839998,43
A_H02_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,74773.19270790009,232
A_H02_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-216327.33990880032,294
A_D08_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,-260133.05167639986,166
A_D08_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,47214.84945419982,146
A_D08_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,78022.3715799999,21
A_D08_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,12416.276699999944,40
A_D08_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-73081.13480859996,89
A_D08_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,78763.21915600024,180
A_D08_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-2262.7949600000065,4
A_D08_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,21852.58603999997,62
A_D08_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,-864.3240400000559,56
A_D08_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-34441.94163980003,10
A_D08_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-167649.01410770026,129
A_D08_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,53091.52848520002,73
A_D08_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-38089.232189999966,40
A_D08_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-1931.7908120000138,12
A_D08_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-177521.56142000004,87
A_D08_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-35760.030989999985,126
A_D08_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,-106520.1314385998,161
A_D08_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-11336.725263800115,129
A_D08_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,15911.300769999987,21
A_D08_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,30770.69789999997,40
A_D08_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-5834.721268600086,88
A_D08_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,190528.37742200017,181
A_D08_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-2262.378680000009,4
A_D08_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-26856.37740999996,62
A_D08_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,11566.009739999892,58
A_D08_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-13885.053386600019,16
A_D08_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-78506.58112350004,131
A_D08_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-17938.28074479994,77
A_D08_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-11489.473256000056,42
A_D08_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,134.17373199999565,12
A_D08_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,-41185.70360999997,87
A_D08_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,3019.583159999951,126
A_H01_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,-341859.63456600014,151
A_H01_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-27379.72465640003,122
A_H01_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,184287.0438400001,33
A_H01_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,201983.64278999998,53
A_H01_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-220770.44493000017,85
A_H01_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-111481.0915956005,186
A_H01_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,37298.51324999999,11
A_H01_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-51107.43147599985,63
A_H01_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,29944.711659999826,40
A_H01_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-45358.28356800004,12
A_H01_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-322980.6732162001,160
A_H01_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,56309.735723199905,88
A_H01_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-242876.28539999976,46
A_H01_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-69572.39364000049,7
A_H01_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-164108.11605600017,89
A_H01_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,301559.20894860046,183
A_H01_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,-21408.410465599925,154
A_H01_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-30704.31777399999,126
A_H01_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,55055.80891999997,33
A_H01_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,73809.91348999996,53
A_H01_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-109858.90423,85
A_H01_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-19214.21001640003,187
A_H01_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-1984.0999000000156,11
A_H01_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-49947.54596520001,66
A_H01_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,21887.859780000028,40
A_H01_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-43495.23826200003,26
A_H01_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-119322.06379899997,162
A_H01_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,175683.10799559992,97
A_H01_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-56700.88978000002,58
A_H01_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-18582.082800000033,19
A_H01_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,19663.751179999927,97
A_H01_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,128139.24330700006,190
A_D06_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,35030.03266880007,179
A_D06_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-77136.33111820009,158
A_D06_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,17099.90678,20
A_D06_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-31140.531011600026,75
A_D06_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,83876.73844380002,93
A_D06_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-15498.8368606999,206
A_D06_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-9307.511920000004,11
A_D06_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-142811.64140959992,73
A_D06_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,86153.48782980001,67
A_D06_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-44752.01021199999,48
A_D06_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-107314.48511900015,231
A_D06_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,-79696.89158189998,118
A_D06_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-67958.42532,70
A_D06_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-48684.19479500004,36
A_D06_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-106182.34513880002,232
A_D06_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-117546.05233190034,290
A_D06_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,70298.07517460006,182
A_D06_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-56074.56003670009,158
A_D06_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,10709.931230000118,20
A_D06_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-43011.18005620007,74
A_D06_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,55185.40551669988,93
A_D06_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,13087.655143899909,206
A_D06_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-10009.944279999996,11
A_D06_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-134953.79390139994,72
A_D06_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,66981.24738680001,67
A_D06_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-70777.037738,45
A_D06_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-84913.31318780001,232
A_D06_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-98297.98567060012,117
A_D06_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-19647.98267800006,70
A_D06_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-46660.638595000026,34
A_D06_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,-92780.4536487,232
A_D06_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-185634.61682610013,291
E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,HIGH_IMPROVING,-30119.782445900157,178
E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,14100.850170000092,154
E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,LOW_IMPROVING,19567.123989999993,19
E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-65608.19103530011,70
E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,17937.804248000022,104
E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-162533.42416720014,208
E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,LOW_IMPROVING,-383.21194000000105,4
E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-53383.55720230003,104
E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,HIGH_IMPROVING,77883.61149450002,66
E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-14803.583019999984,27
E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,LOW_IMPROVING,-79467.38728829997,239
E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,LOW_NONIMPROVING,-58507.18956150012,153
E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-49934.6784704,70
E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-30538.999999999993,30
E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,LOW_IMPROVING,-46858.38617040003,198
E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,-97442.30498930006,276
E_P2_PHASE_C_10_E10,HIGH_IMPROVING,HIGH_IMPROVING,-48017.40365030019,178
