id,state,days,pnl,mean_exposure,log_return
R1_LEVEL_D08_COST2_C_MAX,HIGH_IMPROVING,196,-416464.1773414002,0.7003589425698777,-0.4314252300498791
R1_LEVEL_D08_COST2_C_MAX,HIGH_NONIMPROVING,217,89659.42542800063,0.7309952947515872,0.060270436403314184
R1_LEVEL_D08_COST2_C_MAX,LOW_IMPROVING,253,82503.3213200001,0.04115051385987347,0.09098735615580948
R1_LEVEL_D08_COST2_C_MAX,LOW_NONIMPROVING,304,-54852.31966999965,0.1420490101725378,-0.07529930841810502
R1_LEVEL_D08_C_10_CA,HIGH_IMPROVING,196,-159570.04219549883,0.5295955451790104,-0.1406879217204779
R1_LEVEL_D08_C_10_CA,HIGH_NONIMPROVING,217,214959.19775279914,0.5831050721125617,0.19507138833434354
R1_LEVEL_D08_C_10_CA,LOW_IMPROVING,253,68188.5570499996,0.030591647844350447,0.06035229186459671
R1_LEVEL_D08_C_10_CA,LOW_NONIMPROVING,304,24493.632605999708,0.09363850207941463,0.02334768488618818
R1_LEVEL_D08_C_MAX_CA,HIGH_IMPROVING,196,-472517.6734041994,0.7256648095245017,-0.5002340749998717
R1_LEVEL_D08_C_MAX_CA,HIGH_NONIMPROVING,217,114203.5839512992,0.7324035958057239,0.08887320426488768
R1_LEVEL_D08_C_MAX_CA,LOW_IMPROVING,253,79170.62596000009,0.04175105725536266,0.08960543334228821
R1_LEVEL_D08_C_MAX_CA,LOW_NONIMPROVING,304,-18330.081040000543,0.14667131452201537,-0.03131678206272447
R1_LEVEL_D08_C_ONE,HIGH_IMPROVING,196,-871721.50151,0.487273861943405,-0.9685047924826514
R1_LEVEL_D08_C_ONE,HIGH_NONIMPROVING,217,430421.50522999954,0.4507150860052446,0.4247591619006183
R1_LEVEL_D08_C_ONE,LOW_IMPROVING,253,23086.549800000037,0.01313989258109918,0.02460535930516902
R1_LEVEL_D08_C_ONE,LOW_NONIMPROVING,304,29333.729649999994,0.057437769077356295,0.026678794890075602
R1_LEVEL_D08_DELAY1_C_10,HIGH_IMPROVING,196,-19462.727205799427,0.45637001209057126,-0.015498574752994508
R1_LEVEL_D08_DELAY1_C_10,HIGH_NONIMPROVING,217,354342.7673973995,0.5689307873385935,0.3005005036726854
R1_LEVEL_D08_DELAY1_C_10,LOW_IMPROVING,253,53708.05383239989,0.03372932137664482,0.04064434260668234
R1_LEVEL_D08_DELAY1_C_10,LOW_NONIMPROVING,304,109895.45701250085,0.11151745336404133,0.07880735923534174
R1_LEVEL_D08_DELAY1_C_MAX,HIGH_IMPROVING,196,-259254.4643071005,0.6220296966289253,-0.2787268310926443
R1_LEVEL_D08_DELAY1_C_MAX,HIGH_NONIMPROVING,217,279867.70922480046,0.7177920604747768,0.2834257074432969
R1_LEVEL_D08_DELAY1_C_MAX,LOW_IMPROVING,253,81545.06116759998,0.05909936962876554,0.08667625704687484
R1_LEVEL_D08_DELAY1_C_MAX,LOW_NONIMPROVING,304,40241.187240300234,0.1642284133496615,0.04175573568804954
R1_S1_D08_C3_C_10,HIGH_IMPROVING,196,-76348.97364829946,0.5615490785553139,-0.06384778978405742
R1_S1_D08_C3_C_10,HIGH_NONIMPROVING,217,293204.1436902991,0.5855503682025603,0.25706164489816097
R1_S1_D08_C3_C_10,LOW_IMPROVING,253,-42427.432069800096,0.16508610143406577,-0.034382179309374206
R1_S1_D08_C3_C_10,LOW_NONIMPROVING,304,-9747.720750598819,0.18534101495337046,-0.006385289843044133
R1_S1_D08_C3_C_MAX,HIGH_IMPROVING,196,-318145.6686128988,0.7715493883925517,-0.3726190845586478
R1_S1_D08_C3_C_MAX,HIGH_NONIMPROVING,217,-72974.69265310187,0.721796919884861,-0.11295363402775484
R1_S1_D08_C3_C_MAX,LOW_IMPROVING,253,-23677.59401440015,0.4222053513791556,-0.019005645056214743
R1_S1_D08_C3_C_MAX,LOW_NONIMPROVING,304,32565.327753199963,0.35417253803410875,0.0229350513074717
R1_S1_D08_COST2_C_10,HIGH_IMPROVING,196,-79203.94331470039,0.5595627405042959,-0.06798960237467176
R1_S1_D08_COST2_C_10,HIGH_NONIMPROVING,217,223755.03371980123,0.5788058959600525,0.20017175010007568
R1_S1_D08_COST2_C_10,LOW_IMPROVING,253,7397.144100900157,0.15905210477284648,0.007368718427987033
R1_S1_D08_COST2_C_10,LOW_NONIMPROVING,304,-14055.29545280058,0.15499322929103632,-0.01037261303551135
R1_S1_D08_COST2_C_MAX,HIGH_IMPROVING,196,-304835.7390159995,0.7411865534660075,-0.3201280956533211
R1_S1_D08_COST2_C_MAX,HIGH_NONIMPROVING,217,-127668.62768920069,0.7232303136450767,-0.1480003009554394
R1_S1_D08_COST2_C_MAX,LOW_IMPROVING,253,97935.25268759986,0.4093083394836459,0.0976449284304737
R1_S1_D08_COST2_C_MAX,LOW_NONIMPROVING,304,79444.5132378001,0.27754043242268944,0.07594514421911575
R1_S1_D08_C_10,HIGH_IMPROVING,196,-87158.46282199898,0.5546759019289649,-0.07201202069071927
R1_S1_D08_C_10,HIGH_NONIMPROVING,217,301531.06593959895,0.5812409144229606,0.26242560423896516
R1_S1_D08_C_10,LOW_IMPROVING,253,12748.534320000443,0.16017290594507422,0.011671929053637717
R1_S1_D08_C_10,LOW_NONIMPROVING,304,-6752.0227420004085,0.15864284378202206,-0.002932146587474028
R1_S1_D08_C_MAX,HIGH_IMPROVING,196,-359417.7619411993,0.7668332781627644,-0.38894017799522124
R1_S1_D08_C_MAX,HIGH_NONIMPROVING,217,-126832.57241110073,0.7242274959645463,-0.15609263431006248
R1_S1_D08_C_MAX,LOW_IMPROVING,253,95345.83911499952,0.41233865609402043,0.0979690910375879
R1_S1_D08_C_MAX,LOW_NONIMPROVING,304,125301.98104480037,0.28442191872922434,0.13835885812124657
R1_S1_D08_C_ONE,HIGH_IMPROVING,196,-547656.6491599999,0.46465849268011516,-0.5630625470707852
R1_S1_D08_C_ONE,HIGH_NONIMPROVING,217,62964.234659999725,0.4664037672339881,0.02052964205970397
R1_S1_D08_C_ONE,LOW_IMPROVING,253,123968.91183640005,0.2731285785229635,0.12404175281966899
R1_S1_D08_C_ONE,LOW_NONIMPROVING,304,77474.7600199997,0.1302099888129317,0.08546473221802285
R1_S1_D08_DELAY1_C_10,HIGH_IMPROVING,196,45551.58252589975,0.48727684080564465,0.041413910713451615
R1_S1_D08_DELAY1_C_10,HIGH_NONIMPROVING,217,381344.06692540087,0.5804135153194487,0.3056988690070436
R1_S1_D08_DELAY1_C_10,LOW_IMPROVING,253,89447.98393999937,0.14307635778964733,0.06789574505086429
R1_S1_D08_DELAY1_C_10,LOW_NONIMPROVING,304,-381.1508525002282,0.18537341033798993,0.0010420144768935637
R1_S1_D08_DELAY1_C_MAX,HIGH_IMPROVING,196,-274826.13912899955,0.6636173070361021,-0.30422513720457667
R1_S1_D08_DELAY1_C_MAX,HIGH_NONIMPROVING,217,245761.1096075999,0.729754020330178,0.2584430081392626
R1_S1_D08_DELAY1_C_MAX,LOW_IMPROVING,253,-10457.607163099921,0.36649387914355364,-0.003293669011411912
R1_S1_D08_DELAY1_C_MAX,LOW_NONIMPROVING,304,-110926.39006560016,0.3240020261066368,-0.11397153776791755
R1_S1_H01_C_10,HIGH_IMPROVING,196,-312.8797522993991,0.35734398235561743,-0.000934300097335472
R1_S1_H01_C_10,HIGH_NONIMPROVING,217,-7778.500106799882,0.4257816692080809,-0.006730946710212599
R1_S1_H01_C_10,LOW_IMPROVING,253,-123391.59682950075,0.22477371895661974,-0.12788789054048935
R1_S1_H01_C_10,LOW_NONIMPROVING,304,24757.625741200754,0.18664643785293436,0.02269194968589297
R1_S1_H01_C_MAX,HIGH_IMPROVING,196,417734.32194040075,0.6742125207895882,0.24156325354509675
R1_S1_H01_C_MAX,HIGH_NONIMPROVING,217,-547800.386129399,0.7051876493259833,-0.44931474853644243
R1_S1_H01_C_MAX,LOW_IMPROVING,253,-58125.44050240121,0.5415207991584651,-0.08282991240656419
R1_S1_H01_C_MAX,LOW_NONIMPROVING,304,-147157.95428940107,0.3349187431264276,-0.1179124712798289
R1_S1_H02_C_10_CA,HIGH_IMPROVING,196,-14246.933720299741,0.790206052288472,-0.007503405432946943
R1_S1_H02_C_10_CA,HIGH_NONIMPROVING,217,97719.87401979952,0.7695719780242878,0.0877403565105051
R1_S1_H02_C_10_CA,LOW_IMPROVING,253,-225691.5016327002,0.6598624224985528,-0.23939951940925414
R1_S1_H02_C_10_CA,LOW_NONIMPROVING,304,-72700.72747420066,0.3884121863421522,-0.08280618134745915
R1_S1_H02_C_MAX_CA,HIGH_IMPROVING,196,-425177.0324847992,0.8499263754068678,-0.4202060332090283
R1_S1_H02_C_MAX_CA,HIGH_NONIMPROVING,217,21120.979499298905,0.8236436959089422,0.012569787615530736
R1_S1_H02_C_MAX_CA,LOW_IMPROVING,253,-76445.92231600027,0.8165166472349205,-0.18768958703608984
R1_S1_H02_C_MAX_CA,LOW_NONIMPROVING,304,-72724.84511399938,0.43490924596663344,-0.21037840874684383
R1_S1_POOL_C_10,HIGH_IMPROVING,196,-214770.15752920066,0.8032655485061241,-0.19641993749898568
R1_S1_POOL_C_10,HIGH_NONIMPROVING,217,202964.28904519964,0.791219571307211,0.15675852365520546
R1_S1_POOL_C_10,LOW_IMPROVING,253,-203992.60599510034,0.6874185524240378,-0.20065983515850794
R1_S1_POOL_C_10,LOW_NONIMPROVING,304,-12012.86804870062,0.40544003312650867,-0.018205134845784093
R1_S1_POOL_C_MAX,HIGH_IMPROVING,196,-253483.03543570172,0.843532962533121,-0.18960052817822942
R1_S1_POOL_C_MAX,HIGH_NONIMPROVING,217,347907.1555126009,0.8258162408445449,0.2670125483372693
R1_S1_POOL_C_MAX,LOW_IMPROVING,253,-160998.86202210048,0.8140538341232025,-0.16790228114017458
R1_S1_POOL_C_MAX,LOW_NONIMPROVING,304,-231040.6020188008,0.4339222200464327,-0.26278382096995745
R2_PRIORITY_GATE_C_10,HIGH_IMPROVING,196,-266237.59483140067,0.8008985736537213,-0.2398485800010901
R2_PRIORITY_GATE_C_10,HIGH_NONIMPROVING,217,281333.79488550045,0.7850294267265814,0.2343732019954513
R2_PRIORITY_GATE_C_10,LOW_IMPROVING,253,-201728.84801150055,0.6861579845025485,-0.1957875339918334
R2_PRIORITY_GATE_C_10,LOW_NONIMPROVING,304,-7820.103355600382,0.402842995605044,-0.014970508500093793
R2_PRIORITY_GATE_C_MAX,HIGH_IMPROVING,196,-216086.38229809992,0.8416152358990069,-0.1344732263369607
R2_PRIORITY_GATE_C_MAX,HIGH_NONIMPROVING,217,279533.62471909914,0.8196983143214492,0.1909146586439423
R2_PRIORITY_GATE_C_MAX,LOW_IMPROVING,253,-150911.392423901,0.8139897640643682,-0.1654337930272942
R2_PRIORITY_GATE_C_MAX,LOW_NONIMPROVING,304,-221366.3069525006,0.43111087625726835,-0.26037776562505566
R2_PRIORITY_OPEN_C_10,HIGH_IMPROVING,196,-452612.6065912,0.8082938103186298,-0.2770586467517619
R2_PRIORITY_OPEN_C_10,HIGH_NONIMPROVING,217,672862.8030709983,0.7562201449260381,0.42625928046819694
R2_PRIORITY_OPEN_C_10,LOW_IMPROVING,253,178327.2245765993,0.7635088438694939,0.1570860661093149
R2_PRIORITY_OPEN_C_10,LOW_NONIMPROVING,304,-194616.02023989998,0.7800633670547444,-0.12066941257553546
R2_PRIORITY_OPEN_C_MAX,HIGH_IMPROVING,196,-324008.41851070116,0.8532140932355073,-0.17270863788989624
R2_PRIORITY_OPEN_C_MAX,HIGH_NONIMPROVING,217,755142.2818284997,0.8266782018674278,0.3921817253944051
R2_PRIORITY_OPEN_C_MAX,LOW_IMPROVING,253,74522.61815659958,0.8200657767793671,0.11281846034859906
R2_PRIORITY_OPEN_C_MAX,LOW_NONIMPROVING,304,-347254.0801981988,0.8288646722521722,-0.18524973228104546
R3_HALF_D08_C_10,HIGH_IMPROVING,196,-123441.90519660071,0.35672562069768926,-0.11982890878797316
R3_HALF_D08_C_10,HIGH_NONIMPROVING,217,174499.8008186007,0.5235632093276903,0.16564755857399727
R3_HALF_D08_C_10,LOW_IMPROVING,253,24773.974080000306,0.017810412199550072,0.024287983722816032
R3_HALF_D08_C_10,LOW_NONIMPROVING,304,47403.56030000036,0.08923044975355877,0.046106664088273526
R3_HALF_D08_C_MAX,HIGH_IMPROVING,196,-328816.62391220045,0.4295709941961446,-0.31650836818589456
R3_HALF_D08_C_MAX,HIGH_NONIMPROVING,217,118760.63056239928,0.6790779594730081,0.09354935903630018
R3_HALF_D08_C_MAX,LOW_IMPROVING,253,21664.008640000015,0.012435392090620261,0.02207358852676816
R3_HALF_D08_C_MAX,LOW_NONIMPROVING,304,-28318.56895999948,0.11829957474450427,-0.04336756742017514
R4_LEVEL_D08_C_10_CA,HIGH_IMPROVING,196,-128627.42096519959,0.515354493527109,-0.11695617706392067
R4_LEVEL_D08_C_10_CA,HIGH_NONIMPROVING,217,163284.50930879882,0.5422402919638676,0.14998997866946517
R4_LEVEL_D08_C_10_CA,LOW_IMPROVING,253,-7165.714663400198,0.0,-0.006631489254240512
R4_LEVEL_D08_C_10_CA,LOW_NONIMPROVING,304,-17153.35450480017,0.001520167377495506,-0.016117365037579004
R4_LEVEL_D08_C_MAX_CA,HIGH_IMPROVING,196,-486393.9631243994,0.6931941848784549,-0.5661922158865662
R4_LEVEL_D08_C_MAX_CA,HIGH_NONIMPROVING,217,105710.98128169961,0.7071269904953468,0.09618707563562415
R4_LEVEL_D08_C_MAX_CA,LOW_IMPROVING,253,24406.410100100096,0.0,0.020479351352106274
R4_LEVEL_D08_C_MAX_CA,LOW_NONIMPROVING,304,-21868.4653234001,0.006883605907874317,-0.025522603097171782
R4_S1_H02_C_10_CA,HIGH_IMPROVING,196,-24599.903971199412,0.782452599199989,-0.019777673206011898
R4_S1_H02_C_10_CA,HIGH_NONIMPROVING,217,61051.75344810006,0.7561625789637318,0.06234252481032133
R4_S1_H02_C_10_CA,LOW_IMPROVING,253,-35164.94180240075,0.6295312312119703,-0.0403362814074142
R4_S1_H02_C_10_CA,LOW_NONIMPROVING,304,-224037.6795315001,0.0015256236705863725,-0.2542227933020981
R4_S1_H02_C_MAX_CA,HIGH_IMPROVING,196,-265386.5256374997,0.8471271238069439,-0.31878650575138734
R4_S1_H02_C_MAX_CA,HIGH_NONIMPROVING,217,34550.55209589924,0.8298250979486368,0.03379822170981581
R4_S1_H02_C_MAX_CA,LOW_IMPROVING,253,4864.6778754006955,0.7877595646991812,-0.053731844113834804
R4_S1_H02_C_MAX_CA,LOW_NONIMPROVING,304,-271029.30079380004,0.002228377423234075,-0.3484461665328626
R4_S1_POOL_C_10,HIGH_IMPROVING,196,-138624.6732009002,0.8090188448984086,-0.1604309867141632
R4_S1_POOL_C_10,HIGH_NONIMPROVING,217,52771.463084900286,0.7866916731616166,0.05745585852055026
R4_S1_POOL_C_10,LOW_IMPROVING,253,55941.88828089961,0.6676038512622774,0.0631377984553485
R4_S1_POOL_C_10,LOW_NONIMPROVING,304,-230942.6505828005,0.0019439490925228782,-0.2624224462167045
R4_S1_POOL_C_MAX,HIGH_IMPROVING,196,-125575.5605451999,0.8469641026848141,-0.1406866665110437
R4_S1_POOL_C_MAX,HIGH_NONIMPROVING,217,124840.21744829917,0.8291715757121094,0.15052854942730887
R4_S1_POOL_C_MAX,LOW_IMPROVING,253,-60919.60328819952,0.7972186751762922,-0.0910043483829838
R4_S1_POOL_C_MAX,LOW_NONIMPROVING,304,-231155.20619029994,0.0014745913078546427,-0.26529365831228524
