id,type,key,value,total
C_H02_C_10_G_RAMP,TOP_STOCK_PNL,002326.SZ,42910.25740000002,-79485.42400730023
C_H02_C_10_G_RAMP,TOP_STOCK_PNL,600436.SH,37806.269600000014,-79485.42400730023
C_H02_C_10_G_RAMP,TOP_STOCK_PNL,300389.SZ,36322.322400000005,-79485.42400730023
C_H02_C_10_G_RAMP,MAX_INDUSTRY_NAV,historical_industry,0.417991561459299,1.0
C_H02_C_10_G_RAMP,TOP_DAY_RETURN,2021-07-29,0.047531099252156706,
C_H02_C_10_G_RAMP,TOP_DAY_RETURN,2020-07-06,0.04073745997861189,
C_H02_C_10_G_RAMP,TOP_DAY_RETURN,2023-03-13,0.04009203975844011,
C_H02_C_10_G_RAMP,TOP_DAY_RETURN,2023-03-17,0.03618291635024695,
C_H02_C_10_G_RAMP,TOP_DAY_RETURN,2020-07-09,0.035339417016579944,
B_H02_C_MAX_COST2,TOP_STOCK_PNL,300767.SZ,174460.49375999998,146827.16632519988
B_H02_C_MAX_COST2,TOP_STOCK_PNL,002850.SZ,169777.28191999998,146827.16632519988
B_H02_C_MAX_COST2,TOP_STOCK_PNL,003037.SZ,168371.04128,146827.16632519988
B_H02_C_MAX_COST2,TOP_STOCK_PNL,300850.SZ,111975.28040000008,146827.16632519988
B_H02_C_MAX_COST2,TOP_STOCK_PNL,000612.SZ,108577.09407999998,146827.16632519988
B_H02_C_MAX_COST2,MAX_INDUSTRY_NAV,historical_industry,0.876519978404384,1.0
B_H02_C_MAX_COST2,TOP_DAY_RETURN,2021-08-12,0.0692371971996415,
B_H02_C_MAX_COST2,TOP_DAY_RETURN,2020-11-05,0.06515115869496668,
B_H02_C_MAX_COST2,TOP_DAY_RETURN,2023-03-17,0.061027035324634715,
B_H02_C_MAX_COST2,TOP_DAY_RETURN,2022-05-05,0.05609227798380334,
B_H02_C_MAX_COST2,TOP_DAY_RETURN,2021-09-28,0.0558383979060213,
B_H02_C_MAX_DELAY1,TOP_STOCK_PNL,600657.SH,316024.0188,204779.639277999
B_H02_C_MAX_DELAY1,TOP_STOCK_PNL,003037.SZ,230414.58870000008,204779.639277999
B_H02_C_MAX_DELAY1,TOP_STOCK_PNL,600436.SH,141521.95427999998,204779.639277999
B_H02_C_MAX_DELAY1,TOP_STOCK_PNL,000810.SZ,112236.65275000001,204779.639277999
B_H02_C_MAX_DELAY1,TOP_STOCK_PNL,000688.SZ,97761.438,204779.639277999
B_H02_C_MAX_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.6994877000381117,1.0
B_H02_C_MAX_DELAY1,TOP_DAY_RETURN,2020-03-24,0.060718953047255386,
B_H02_C_MAX_DELAY1,TOP_DAY_RETURN,2022-05-05,0.05877413255765185,
B_H02_C_MAX_DELAY1,TOP_DAY_RETURN,2020-03-25,0.05282745080829687,
B_H02_C_MAX_DELAY1,TOP_DAY_RETURN,2022-02-08,0.052628441519359415,
B_H02_C_MAX_DELAY1,TOP_DAY_RETURN,2021-07-29,0.05220823649357986,
B_H02_C_10_COST2,TOP_STOCK_PNL,600657.SH,93635.72932000001,175548.86898589978
B_H02_C_10_COST2,TOP_STOCK_PNL,002850.SZ,79583.10089999999,175548.86898589978
B_H02_C_10_COST2,TOP_STOCK_PNL,000612.SZ,55779.99064,175548.86898589978
B_H02_C_10_COST2,TOP_STOCK_PNL,300491.SZ,54704.55043,175548.86898589978
B_H02_C_10_COST2,TOP_STOCK_PNL,600436.SH,52749.043299999976,175548.86898589978
B_H02_C_10_COST2,MAX_INDUSTRY_NAV,historical_industry,0.4140535062417072,1.0
B_H02_C_10_COST2,TOP_DAY_RETURN,2021-07-29,0.047392812657866434,
B_H02_C_10_COST2,TOP_DAY_RETURN,2020-11-05,0.04178761888184224,
B_H02_C_10_COST2,TOP_DAY_RETURN,2022-02-21,0.03810540734420664,
B_H02_C_10_COST2,TOP_DAY_RETURN,2020-10-12,0.03516772366630905,
B_H02_C_10_COST2,TOP_DAY_RETURN,2020-08-17,0.03451823674943122,
B_H02_C_10_DELAY1,TOP_STOCK_PNL,600657.SH,99726.12959999999,44220.928331999574
B_H02_C_10_DELAY1,TOP_STOCK_PNL,300751.SZ,63339.66057599999,44220.928331999574
B_H02_C_10_DELAY1,TOP_STOCK_PNL,000612.SZ,53248.55668000001,44220.928331999574
B_H02_C_10_DELAY1,TOP_STOCK_PNL,600006.SH,53158.64120000001,44220.928331999574
B_H02_C_10_DELAY1,TOP_STOCK_PNL,688355.SH,51259.420885200016,44220.928331999574
B_H02_C_10_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.4022049452665939,1.0
B_H02_C_10_DELAY1,TOP_DAY_RETURN,2021-07-29,0.05423225731723469,
B_H02_C_10_DELAY1,TOP_DAY_RETURN,2021-06-01,0.040893362166659175,
B_H02_C_10_DELAY1,TOP_DAY_RETURN,2023-02-20,0.04060861744216493,
B_H02_C_10_DELAY1,TOP_DAY_RETURN,2022-11-15,0.037005110671582075,
B_H02_C_10_DELAY1,TOP_DAY_RETURN,2020-02-10,0.033159686091667195,
B_D08_C_MAX_COST2,TOP_STOCK_PNL,002371.SZ,76060.36931999994,-464610.97962019977
B_D08_C_MAX_COST2,TOP_STOCK_PNL,600551.SH,50144.58825,-464610.97962019977
B_D08_C_MAX_COST2,TOP_STOCK_PNL,603466.SH,47023.68096000003,-464610.97962019977
B_D08_C_MAX_COST2,TOP_STOCK_PNL,600702.SH,38765.879279999994,-464610.97962019977
B_D08_C_MAX_COST2,TOP_STOCK_PNL,002639.SZ,38613.9534,-464610.97962019977
B_D08_C_MAX_COST2,MAX_INDUSTRY_NAV,historical_industry,0.9959888333087081,1.0
B_D08_C_MAX_COST2,TOP_DAY_RETURN,2020-08-03,0.08998874397167,
B_D08_C_MAX_COST2,TOP_DAY_RETURN,2021-09-28,0.07035709212130081,
B_D08_C_MAX_COST2,TOP_DAY_RETURN,2021-09-09,0.05863955682689359,
B_D08_C_MAX_COST2,TOP_DAY_RETURN,2020-06-16,0.05466795618891118,
B_D08_C_MAX_COST2,TOP_DAY_RETURN,2023-10-25,0.0539551100441249,
B_D08_C_MAX_DELAY1,TOP_STOCK_PNL,002953.SZ,52993.256160000004,-331154.59663790057
B_D08_C_MAX_DELAY1,TOP_STOCK_PNL,600478.SH,51535.22889999999,-331154.59663790057
B_D08_C_MAX_DELAY1,TOP_STOCK_PNL,600702.SH,39181.47624000005,-331154.59663790057
B_D08_C_MAX_DELAY1,TOP_STOCK_PNL,600551.SH,36684.89135000002,-331154.59663790057
B_D08_C_MAX_DELAY1,TOP_STOCK_PNL,600519.SH,31860.193440000003,-331154.59663790057
B_D08_C_MAX_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.9957869537571961,1.0
B_D08_C_MAX_DELAY1,TOP_DAY_RETURN,2020-08-03,0.0730857827916005,
B_D08_C_MAX_DELAY1,TOP_DAY_RETURN,2020-12-31,0.05964806428307723,
B_D08_C_MAX_DELAY1,TOP_DAY_RETURN,2022-12-01,0.05789161148187283,
B_D08_C_MAX_DELAY1,TOP_DAY_RETURN,2022-12-27,0.053342802530593536,
B_D08_C_MAX_DELAY1,TOP_DAY_RETURN,2021-02-26,0.051812755208046735,
B_D08_C_10_COST2,TOP_STOCK_PNL,600283.SH,62387.043499999985,61052.41452540003
B_D08_C_10_COST2,TOP_STOCK_PNL,002639.SZ,48578.8446,61052.41452540003
B_D08_C_10_COST2,TOP_STOCK_PNL,603169.SH,47415.75839999999,61052.41452540003
B_D08_C_10_COST2,TOP_STOCK_PNL,002593.SZ,33293.850640000004,61052.41452540003
B_D08_C_10_COST2,TOP_STOCK_PNL,002119.SZ,32539.195659999983,61052.41452540003
B_D08_C_10_COST2,MAX_INDUSTRY_NAV,historical_industry,0.39323426988504684,1.0
B_D08_C_10_COST2,TOP_DAY_RETURN,2020-07-13,0.04135560297511964,
B_D08_C_10_COST2,TOP_DAY_RETURN,2022-08-01,0.03256824985449902,
B_D08_C_10_COST2,TOP_DAY_RETURN,2020-08-27,0.03009218361768684,
B_D08_C_10_COST2,TOP_DAY_RETURN,2021-12-20,0.029812332254057994,
B_D08_C_10_COST2,TOP_DAY_RETURN,2020-06-01,0.02940604297490479,
B_D08_C_10_DELAY1,TOP_STOCK_PNL,002953.SZ,65222.469119999994,416382.35959470004
B_D08_C_10_DELAY1,TOP_STOCK_PNL,002639.SZ,64696.56864,416382.35959470004
B_D08_C_10_DELAY1,TOP_STOCK_PNL,600283.SH,63377.221239999955,416382.35959470004
B_D08_C_10_DELAY1,TOP_STOCK_PNL,002850.SZ,48043.32287999999,416382.35959470004
B_D08_C_10_DELAY1,TOP_STOCK_PNL,000029.SZ,47549.76926,416382.35959470004
B_D08_C_10_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.3909369022930697,1.0
B_D08_C_10_DELAY1,TOP_DAY_RETURN,2021-12-30,0.0375351967365678,
B_D08_C_10_DELAY1,TOP_DAY_RETURN,2022-06-27,0.0350599674172174,
B_D08_C_10_DELAY1,TOP_DAY_RETURN,2020-07-13,0.03302738575541864,
B_D08_C_10_DELAY1,TOP_DAY_RETURN,2021-06-17,0.028970795694476914,
B_D08_C_10_DELAY1,TOP_DAY_RETURN,2022-06-28,0.028954043366753446,
B_H01_C_MAX_COST2,TOP_STOCK_PNL,300390.SZ,474374.9380000002,-564996.4908621002
B_H01_C_MAX_COST2,TOP_STOCK_PNL,601016.SH,209144.3261599997,-564996.4908621002
B_H01_C_MAX_COST2,TOP_STOCK_PNL,600887.SH,176152.88685999997,-564996.4908621002
B_H01_C_MAX_COST2,TOP_STOCK_PNL,002756.SZ,170977.73096000002,-564996.4908621002
B_H01_C_MAX_COST2,TOP_STOCK_PNL,300598.SZ,130396.47869999992,-564996.4908621002
B_H01_C_MAX_COST2,MAX_INDUSTRY_NAV,historical_industry,0.9967470672183987,1.0
B_H01_C_MAX_COST2,TOP_DAY_RETURN,2021-10-26,0.09865244881773005,
B_H01_C_MAX_COST2,TOP_DAY_RETURN,2021-09-10,0.09760816095767977,
B_H01_C_MAX_COST2,TOP_DAY_RETURN,2023-07-13,0.0925168744110858,
B_H01_C_MAX_COST2,TOP_DAY_RETURN,2021-09-02,0.08930716825082197,
B_H01_C_MAX_COST2,TOP_DAY_RETURN,2023-06-20,0.07590569809803127,
B_H01_C_MAX_DELAY1,TOP_STOCK_PNL,300394.SZ,263743.92828999995,-132324.90390160028
B_H01_C_MAX_DELAY1,TOP_STOCK_PNL,600367.SH,196339.31928,-132324.90390160028
B_H01_C_MAX_DELAY1,TOP_STOCK_PNL,000881.SZ,183776.81599999988,-132324.90390160028
B_H01_C_MAX_DELAY1,TOP_STOCK_PNL,600887.SH,165437.99271999998,-132324.90390160028
B_H01_C_MAX_DELAY1,TOP_STOCK_PNL,601908.SH,149101.76312000013,-132324.90390160028
B_H01_C_MAX_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.9946663239080463,1.0
B_H01_C_MAX_DELAY1,TOP_DAY_RETURN,2023-06-14,0.1420316069885923,
B_H01_C_MAX_DELAY1,TOP_DAY_RETURN,2023-06-19,0.11646514914405959,
B_H01_C_MAX_DELAY1,TOP_DAY_RETURN,2021-04-06,0.0919812702055558,
B_H01_C_MAX_DELAY1,TOP_DAY_RETURN,2023-06-12,0.07810462993875311,
B_H01_C_MAX_DELAY1,TOP_DAY_RETURN,2021-09-07,0.07421020513689003,
B_H01_C_10_COST2,TOP_STOCK_PNL,300390.SZ,85387.48884,166822.97506660043
B_H01_C_10_COST2,TOP_STOCK_PNL,300570.SZ,81523.23060000001,166822.97506660043
B_H01_C_10_COST2,TOP_STOCK_PNL,000615.SZ,78530.43536000005,166822.97506660043
B_H01_C_10_COST2,TOP_STOCK_PNL,300394.SZ,60442.87455000002,166822.97506660043
B_H01_C_10_COST2,TOP_STOCK_PNL,603378.SH,49006.748120000004,166822.97506660043
B_H01_C_10_COST2,MAX_INDUSTRY_NAV,historical_industry,0.5847717187901058,1.0
B_H01_C_10_COST2,TOP_DAY_RETURN,2023-06-19,0.06101630865869123,
B_H01_C_10_COST2,TOP_DAY_RETURN,2023-06-16,0.060408629326876184,
B_H01_C_10_COST2,TOP_DAY_RETURN,2023-06-14,0.04698547281489018,
B_H01_C_10_COST2,TOP_DAY_RETURN,2020-11-02,0.04342585429723078,
B_H01_C_10_COST2,TOP_DAY_RETURN,2021-09-07,0.04295109943295072,
B_H01_C_10_DELAY1,TOP_STOCK_PNL,300678.SZ,90578.07468,337266.77782029985
B_H01_C_10_DELAY1,TOP_STOCK_PNL,300913.SZ,81306.21707999999,337266.77782029985
B_H01_C_10_DELAY1,TOP_STOCK_PNL,300654.SZ,80642.46832,337266.77782029985
B_H01_C_10_DELAY1,TOP_STOCK_PNL,600367.SH,65059.18272000001,337266.77782029985
B_H01_C_10_DELAY1,TOP_STOCK_PNL,601678.SH,58370.76000000001,337266.77782029985
B_H01_C_10_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.47249898883268143,1.0
B_H01_C_10_DELAY1,TOP_DAY_RETURN,2021-09-07,0.04890786062812613,
B_H01_C_10_DELAY1,TOP_DAY_RETURN,2021-08-13,0.04090222764419971,
B_H01_C_10_DELAY1,TOP_DAY_RETURN,2023-04-14,0.036064615068154504,
B_H01_C_10_DELAY1,TOP_DAY_RETURN,2021-08-04,0.03575488301803342,
B_H01_C_10_DELAY1,TOP_DAY_RETURN,2023-05-30,0.03402884827806707,
B_D06_C_MAX_COST2,TOP_STOCK_PNL,600563.SH,55994.76129000001,-548299.5575682997
B_D06_C_MAX_COST2,TOP_STOCK_PNL,300453.SZ,43628.68689999997,-548299.5575682997
B_D06_C_MAX_COST2,TOP_STOCK_PNL,000056.SZ,42492.172580000006,-548299.5575682997
B_D06_C_MAX_COST2,TOP_STOCK_PNL,002209.SZ,34161.60162,-548299.5575682997
B_D06_C_MAX_COST2,TOP_STOCK_PNL,002304.SZ,33124.571600000025,-548299.5575682997
B_D06_C_MAX_COST2,MAX_INDUSTRY_NAV,historical_industry,0.7911036695783533,1.0
B_D06_C_MAX_COST2,TOP_DAY_RETURN,2022-04-29,0.05988708396419562,
B_D06_C_MAX_COST2,TOP_DAY_RETURN,2023-06-16,0.048854015152378194,
B_D06_C_MAX_COST2,TOP_DAY_RETURN,2023-10-09,0.0479603739741945,
B_D06_C_MAX_COST2,TOP_DAY_RETURN,2021-02-18,0.04678303611302104,
B_D06_C_MAX_COST2,TOP_DAY_RETURN,2023-06-19,0.045291896343570226,
B_D06_C_MAX_DELAY1,TOP_STOCK_PNL,600761.SH,52595.166679999966,-541519.9247358001
B_D06_C_MAX_DELAY1,TOP_STOCK_PNL,300343.SZ,42014.72000000003,-541519.9247358001
B_D06_C_MAX_DELAY1,TOP_STOCK_PNL,002524.SZ,37687.13735999999,-541519.9247358001
B_D06_C_MAX_DELAY1,TOP_STOCK_PNL,000056.SZ,36567.34796000001,-541519.9247358001
B_D06_C_MAX_DELAY1,TOP_STOCK_PNL,002145.SZ,33643.64880000001,-541519.9247358001
B_D06_C_MAX_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.5929427016538096,1.0
B_D06_C_MAX_DELAY1,TOP_DAY_RETURN,2020-08-18,0.058491303786592175,
B_D06_C_MAX_DELAY1,TOP_DAY_RETURN,2020-06-01,0.05583530442836082,
B_D06_C_MAX_DELAY1,TOP_DAY_RETURN,2020-02-05,0.05143185538605066,
B_D06_C_MAX_DELAY1,TOP_DAY_RETURN,2020-02-06,0.050264378813709376,
B_D06_C_MAX_DELAY1,TOP_DAY_RETURN,2020-08-25,0.04751862100864912,
B_D06_C_10_COST2,TOP_STOCK_PNL,000908.SZ,41190.89904000002,-570263.2119959001
B_D06_C_10_COST2,TOP_STOCK_PNL,000056.SZ,39520.691979999996,-570263.2119959001
B_D06_C_10_COST2,TOP_STOCK_PNL,002371.SZ,32496.005580000012,-570263.2119959001
B_D06_C_10_COST2,TOP_STOCK_PNL,002217.SZ,32215.586039999995,-570263.2119959001
B_D06_C_10_COST2,TOP_STOCK_PNL,000636.SZ,31298.201200000025,-570263.2119959001
B_D06_C_10_COST2,MAX_INDUSTRY_NAV,historical_industry,0.3885948934384528,1.0
B_D06_C_10_COST2,TOP_DAY_RETURN,2023-06-16,0.04720112123234643,
B_D06_C_10_COST2,TOP_DAY_RETURN,2023-06-19,0.044985065855016604,
B_D06_C_10_COST2,TOP_DAY_RETURN,2023-10-25,0.03797293705191218,
B_D06_C_10_COST2,TOP_DAY_RETURN,2020-04-20,0.037660492712898286,
B_D06_C_10_COST2,TOP_DAY_RETURN,2022-03-10,0.03665490071490618,
B_D06_C_10_DELAY1,TOP_STOCK_PNL,002524.SZ,41252.13684000001,-437916.14408009994
B_D06_C_10_DELAY1,TOP_STOCK_PNL,000056.SZ,35011.290599999986,-437916.14408009994
B_D06_C_10_DELAY1,TOP_STOCK_PNL,000821.SZ,31722.10349000001,-437916.14408009994
B_D06_C_10_DELAY1,TOP_STOCK_PNL,002335.SZ,31612.606840000008,-437916.14408009994
B_D06_C_10_DELAY1,TOP_STOCK_PNL,002145.SZ,30771.630000000005,-437916.14408009994
B_D06_C_10_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.3709418136649434,1.0
B_D06_C_10_DELAY1,TOP_DAY_RETURN,2020-08-18,0.040948948586120526,
B_D06_C_10_DELAY1,TOP_DAY_RETURN,2022-04-12,0.03983130498005316,
B_D06_C_10_DELAY1,TOP_DAY_RETURN,2021-11-17,0.03857922007984582,
B_D06_C_10_DELAY1,TOP_DAY_RETURN,2020-06-01,0.03715737557291354,
B_D06_C_10_DELAY1,TOP_DAY_RETURN,2023-08-29,0.0352404412457763,
A_H02_C_MAX_EST,TOP_STOCK_PNL,601919.SH,89642.6784,-579907.4398277007
A_H02_C_MAX_EST,TOP_STOCK_PNL,688111.SH,88962.82598100003,-579907.4398277007
A_H02_C_MAX_EST,TOP_STOCK_PNL,600657.SH,86735.08403999999,-579907.4398277007
A_H02_C_MAX_EST,TOP_STOCK_PNL,300767.SZ,61660.26624,-579907.4398277007
A_H02_C_MAX_EST,TOP_STOCK_PNL,000014.SZ,48850.34071999998,-579907.4398277007
A_H02_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.8301364443375129,1.0
A_H02_C_MAX_EST,TOP_DAY_RETURN,2020-08-17,0.056820798541664885,
A_H02_C_MAX_EST,TOP_DAY_RETURN,2023-03-17,0.05457294059046669,
A_H02_C_MAX_EST,TOP_DAY_RETURN,2023-03-29,0.054106265178368584,
A_H02_C_MAX_EST,TOP_DAY_RETURN,2022-10-17,0.05390871584697354,
A_H02_C_MAX_EST,TOP_DAY_RETURN,2021-07-21,0.049782208679573836,
A_H02_C_10_EST,TOP_STOCK_PNL,601919.SH,55279.651679999995,-616908.9414131007
A_H02_C_10_EST,TOP_STOCK_PNL,002119.SZ,51508.84608,-616908.9414131007
A_H02_C_10_EST,TOP_STOCK_PNL,300489.SZ,42583.60560000001,-616908.9414131007
A_H02_C_10_EST,TOP_STOCK_PNL,600657.SH,42034.73339999998,-616908.9414131007
A_H02_C_10_EST,TOP_STOCK_PNL,300576.SZ,36350.053759999995,-616908.9414131007
A_H02_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.30965393048297746,1.0
A_H02_C_10_EST,TOP_DAY_RETURN,2022-02-21,0.050865827054617174,
A_H02_C_10_EST,TOP_DAY_RETURN,2021-07-09,0.04767240537443396,
A_H02_C_10_EST,TOP_DAY_RETURN,2021-07-21,0.04702881932348291,
A_H02_C_10_EST,TOP_DAY_RETURN,2020-07-06,0.04151748572695024,
A_H02_C_10_EST,TOP_DAY_RETURN,2022-02-18,0.0383244107898002,
A_D08_C_MAX_EST,TOP_STOCK_PNL,603169.SH,114043.70640000002,-500374.04522910033
A_D08_C_MAX_EST,TOP_STOCK_PNL,002371.SZ,112462.95423999999,-500374.04522910033
A_D08_C_MAX_EST,TOP_STOCK_PNL,688298.SH,65535.084252,-500374.04522910033
A_D08_C_MAX_EST,TOP_STOCK_PNL,603466.SH,41816.92368000001,-500374.04522910033
A_D08_C_MAX_EST,TOP_STOCK_PNL,600551.SH,35954.12802999998,-500374.04522910033
A_D08_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.997433676177503,1.0
A_D08_C_MAX_EST,TOP_DAY_RETURN,2021-01-18,0.07142207714981086,
A_D08_C_MAX_EST,TOP_DAY_RETURN,2021-01-13,0.06517179469431666,
A_D08_C_MAX_EST,TOP_DAY_RETURN,2021-09-28,0.061893219758343276,
A_D08_C_MAX_EST,TOP_DAY_RETURN,2021-12-20,0.06042552838434445,
A_D08_C_MAX_EST,TOP_DAY_RETURN,2020-11-13,0.05458167823210136,
A_D08_C_10_EST,TOP_STOCK_PNL,688298.SH,74787.0961464,-63885.28345790005
A_D08_C_10_EST,TOP_STOCK_PNL,002119.SZ,57572.84736,-63885.28345790005
A_D08_C_10_EST,TOP_STOCK_PNL,002639.SZ,53924.28839999999,-63885.28345790005
A_D08_C_10_EST,TOP_STOCK_PNL,603169.SH,45677.98320000002,-63885.28345790005
A_D08_C_10_EST,TOP_STOCK_PNL,300302.SZ,37891.86024000001,-63885.28345790005
A_D08_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.38802797337335376,1.0
A_D08_C_10_EST,TOP_DAY_RETURN,2021-12-30,0.03399541293731234,
A_D08_C_10_EST,TOP_DAY_RETURN,2020-08-03,0.03340755717622179,
A_D08_C_10_EST,TOP_DAY_RETURN,2023-04-03,0.031173648626847683,
A_D08_C_10_EST,TOP_DAY_RETURN,2020-08-27,0.030136544098664286,
A_D08_C_10_EST,TOP_DAY_RETURN,2020-06-01,0.029906166366298947,
A_H01_C_MAX_EST,TOP_STOCK_PNL,300702.SZ,278279.6972800001,-786111.222892401
A_H01_C_MAX_EST,TOP_STOCK_PNL,002156.SZ,220756.77287999995,-786111.222892401
A_H01_C_MAX_EST,TOP_STOCK_PNL,601908.SH,209248.31095999994,-786111.222892401
A_H01_C_MAX_EST,TOP_STOCK_PNL,600460.SH,182125.42655999993,-786111.222892401
A_H01_C_MAX_EST,TOP_STOCK_PNL,600367.SH,153989.10983999993,-786111.222892401
A_H01_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.996675919357869,1.0
A_H01_C_MAX_EST,TOP_DAY_RETURN,2022-03-22,0.09985305630230501,
A_H01_C_MAX_EST,TOP_DAY_RETURN,2021-10-26,0.09974526557524599,
A_H01_C_MAX_EST,TOP_DAY_RETURN,2023-07-27,0.09608462446619548,
A_H01_C_MAX_EST,TOP_DAY_RETURN,2021-10-27,0.06954622308528857,
A_H01_C_MAX_EST,TOP_DAY_RETURN,2020-02-24,0.06912510958961082,
A_H01_C_10_EST,TOP_STOCK_PNL,002006.SZ,145398.11744,3021.921680399799
A_H01_C_10_EST,TOP_STOCK_PNL,601858.SH,124294.6826,3021.921680399799
A_H01_C_10_EST,TOP_STOCK_PNL,000718.SZ,109108.97280000002,3021.921680399799
A_H01_C_10_EST,TOP_STOCK_PNL,000615.SZ,101797.55820000001,3021.921680399799
A_H01_C_10_EST,TOP_STOCK_PNL,601908.SH,83704.18788,3021.921680399799
A_H01_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.5811372655684531,1.0
A_H01_C_10_EST,TOP_DAY_RETURN,2023-06-19,0.06455798278676994,
A_H01_C_10_EST,TOP_DAY_RETURN,2023-06-16,0.04968435098871016,
A_H01_C_10_EST,TOP_DAY_RETURN,2023-06-14,0.04883797763951381,
A_H01_C_10_EST,TOP_DAY_RETURN,2020-02-18,0.043239292974988075,
A_H01_C_10_EST,TOP_DAY_RETURN,2021-08-13,0.04069649840137268,
A_D06_C_MAX_EST,TOP_STOCK_PNL,600222.SH,49536.89087999999,-644527.7928463003
A_D06_C_MAX_EST,TOP_STOCK_PNL,600166.SH,48203.080339999986,-644527.7928463003
A_D06_C_MAX_EST,TOP_STOCK_PNL,002192.SZ,45432.99956,-644527.7928463003
A_D06_C_MAX_EST,TOP_STOCK_PNL,000830.SZ,44559.312000000005,-644527.7928463003
A_D06_C_MAX_EST,TOP_STOCK_PNL,300268.SZ,43475.24352,-644527.7928463003
A_D06_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.8013809270451397,1.0
A_D06_C_MAX_EST,TOP_DAY_RETURN,2023-10-25,0.08886298154786432,
A_D06_C_MAX_EST,TOP_DAY_RETURN,2020-07-13,0.05116124531933641,
A_D06_C_MAX_EST,TOP_DAY_RETURN,2022-09-26,0.05030873253711765,
A_D06_C_MAX_EST,TOP_DAY_RETURN,2020-07-06,0.04667953856320306,
A_D06_C_MAX_EST,TOP_DAY_RETURN,2023-06-19,0.039576291317748646,
A_D06_C_10_EST,TOP_STOCK_PNL,002192.SZ,48927.84568,-642511.5578065005
A_D06_C_10_EST,TOP_STOCK_PNL,300268.SZ,43475.24352,-642511.5578065005
A_D06_C_10_EST,TOP_STOCK_PNL,600166.SH,41521.11774,-642511.5578065005
A_D06_C_10_EST,TOP_STOCK_PNL,000908.SZ,37880.91780000001,-642511.5578065005
A_D06_C_10_EST,TOP_STOCK_PNL,600313.SH,37437.94539999998,-642511.5578065005
A_D06_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.4098133966292132,1.0
A_D06_C_10_EST,TOP_DAY_RETURN,2020-07-13,0.049436614629584597,
A_D06_C_10_EST,TOP_DAY_RETURN,2020-07-06,0.04547096593579747,
A_D06_C_10_EST,TOP_DAY_RETURN,2023-06-19,0.038951047636450076,
A_D06_C_10_EST,TOP_DAY_RETURN,2020-03-02,0.037772744241066025,
A_D06_C_10_EST,TOP_DAY_RETURN,2020-04-20,0.035820583286032104,
E_P2_PHASE_C_MAX_E10,TOP_STOCK_PNL,600338.SH,43820.21780000001,-557183.4189321004
E_P2_PHASE_C_MAX_E10,TOP_STOCK_PNL,000856.SZ,42534.301040000006,-557183.4189321004
E_P2_PHASE_C_MAX_E10,TOP_STOCK_PNL,002735.SZ,41304.02771999999,-557183.4189321004
E_P2_PHASE_C_MAX_E10,TOP_STOCK_PNL,600603.SH,36341.330069999996,-557183.4189321004
E_P2_PHASE_C_MAX_E10,TOP_STOCK_PNL,002332.SZ,31075.90180000002,-557183.4189321004
E_P2_PHASE_C_MAX_E10,MAX_INDUSTRY_NAV,historical_industry,0.525040034361174,1.0
E_P2_PHASE_C_MAX_E10,TOP_DAY_RETURN,2020-02-04,0.054835661898946064,
E_P2_PHASE_C_MAX_E10,TOP_DAY_RETURN,2020-10-12,0.04843396090513896,
E_P2_PHASE_C_MAX_E10,TOP_DAY_RETURN,2021-07-21,0.04541604518122333,
E_P2_PHASE_C_MAX_E10,TOP_DAY_RETURN,2022-01-28,0.04279061355361624,
E_P2_PHASE_C_MAX_E10,TOP_DAY_RETURN,2020-02-18,0.041772753572763666,
E_P2_PHASE_C_10_E10,TOP_STOCK_PNL,600338.SH,51301.71840000001,-528120.4686551006
E_P2_PHASE_C_10_E10,TOP_STOCK_PNL,000856.SZ,40677.55855999999,-528120.4686551006
E_P2_PHASE_C_10_E10,TOP_STOCK_PNL,002735.SZ,39942.560479999986,-528120.4686551006
E_P2_PHASE_C_10_E10,TOP_STOCK_PNL,300677.SZ,34970.91634999998,-528120.4686551006
E_P2_PHASE_C_10_E10,TOP_STOCK_PNL,002217.SZ,33039.937000000005,-528120.4686551006
E_P2_PHASE_C_10_E10,MAX_INDUSTRY_NAV,historical_industry,0.41850512759334313,1.0
E_P2_PHASE_C_10_E10,TOP_DAY_RETURN,2020-02-04,0.051735701016316415,
E_P2_PHASE_C_10_E10,TOP_DAY_RETURN,2020-02-18,0.04742710139015016,
E_P2_PHASE_C_10_E10,TOP_DAY_RETURN,2020-10-12,0.046169518182079594,
