id,route,entry_state,trades,pnl,mean_net_return,capital_days
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_IMPROVING,46,3871.655590000035,-0.0016626562579476123,22418706.946280003
FIX_E_P1_BALANCED_C_MAX_EST,D03,HIGH_NONIMPROVING,70,-111522.88113470002,-0.02256073437705251,33202813.646257002
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_IMPROVING,63,49477.26431649997,0.0004592008377108817,32093338.2744508
FIX_E_P1_BALANCED_C_MAX_EST,D03,LOW_NONIMPROVING,116,-138357.27069000006,-0.015238114706375186,50036340.3111716
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_IMPROVING,36,2214.945095800005,0.001667771415473684,21926995.447516195
FIX_E_P1_BALANCED_C_MAX_EST,D06,HIGH_NONIMPROVING,70,-6455.592050599997,-0.007044931409588544,36185865.09137439
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_IMPROVING,57,-55452.43673880004,-0.011936582608251005,29609865.4761376
FIX_E_P1_BALANCED_C_MAX_EST,D06,LOW_NONIMPROVING,112,-114984.67232800016,-0.019543505739498084,60584897.6133029
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_IMPROVING,38,-103713.75890599994,-0.026787703890373864,17767768.671938
FIX_E_P1_BALANCED_C_MAX_EST,D09,HIGH_NONIMPROVING,59,-31907.02276080002,-0.010261448157512138,31280784.265169397
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_IMPROVING,57,-107172.48705030009,-0.02471272958964472,30518987.905076798
FIX_E_P1_BALANCED_C_MAX_EST,D09,LOW_NONIMPROVING,68,-39938.73150260006,-0.008154644538293303,35889788.00751229
FIX_E_P1_BALANCED_C_ONE_E10,D02,HIGH_IMPROVING,14,1109568.0060899998,0.06677986126141985,140044187.2061
FIX_E_P1_BALANCED_C_ONE_E10,D02,HIGH_NONIMPROVING,16,-1255300.3026846,-0.03232364768750652,185139615.7762
FIX_E_P1_BALANCED_C_ONE_E10,D02,LOW_IMPROVING,17,-281554.7045555,-0.016933431814445354,137247013.537452
FIX_E_P1_BALANCED_C_ONE_E10,D02,LOW_NONIMPROVING,21,358671.0133868999,0.03527810676385311,197006420.07588997
FIX_E_P1_BALANCED_C_ONE_E10,D03,HIGH_IMPROVING,2,161322.2115287999,0.18574850955064837,9097241.586048001
FIX_E_P1_BALANCED_C_ONE_E10,D03,HIGH_NONIMPROVING,5,11892.70676999999,0.027274439570851815,18897007.958499998
FIX_E_P1_BALANCED_C_ONE_E10,D03,LOW_IMPROVING,2,-362158.16088000004,-0.17595216985278542,28781187.033599995
FIX_E_P1_BALANCED_C_ONE_E10,D03,LOW_NONIMPROVING,4,280461.5110700002,-0.004887915204334913,58132850.8524
FIX_E_P1_BALANCED_C_ONE_EST,D02,HIGH_IMPROVING,14,853750.8383599991,0.02354590446551705,169530299.17245606
FIX_E_P1_BALANCED_C_ONE_EST,D02,HIGH_NONIMPROVING,17,73998.59029500047,0.015682400083869105,179214017.27754
FIX_E_P1_BALANCED_C_ONE_EST,D02,LOW_IMPROVING,27,-377514.6679079005,-0.017432982856713075,189941658.98077002
FIX_E_P1_BALANCED_C_ONE_EST,D02,LOW_NONIMPROVING,16,512095.0262633998,0.019345158661634235,140825586.3615196
FIX_E_P1_BALANCED_C_ONE_EST,D03,HIGH_IMPROVING,2,-6121.527039999986,-0.008861863135101986,7744282.93674
FIX_E_P1_BALANCED_C_ONE_EST,D03,HIGH_NONIMPROVING,3,-24175.37758000003,-0.0420178038516521,7064496.59301
FIX_E_P1_BALANCED_C_ONE_EST,D03,LOW_IMPROVING,2,-28746.74779040017,0.005117005560820946,25142398.9441344
FIX_E_P1_BALANCED_C_ONE_EST,D03,LOW_NONIMPROVING,12,-603990.0118100006,-0.02118811882059574,83989213.21724
FIX_E_P1_BALANCED_C_ONE_EST,D06,LOW_NONIMPROVING,1,-13259.033159999992,-0.013448135470336482,7887507.19488
FIX_E_P2_PHASE_C_10_E10,D02,HIGH_IMPROVING,96,-79592.08699630018,-0.00690170298501554,78767689.52914
FIX_E_P2_PHASE_C_10_E10,D02,HIGH_NONIMPROVING,108,-160145.5656547002,-0.02083010984984857,86420975.153964
FIX_E_P2_PHASE_C_10_E10,D02,LOW_IMPROVING,48,41520.11975349996,0.008041961870010413,37605487.801788
FIX_E_P2_PHASE_C_10_E10,D02,LOW_NONIMPROVING,34,-26205.514776000018,-0.011085456225147996,26012746.3984
FIX_E_P2_PHASE_C_10_E10,D03,HIGH_IMPROVING,15,-29895.794619999957,-0.021003633374417848,12043878.4184
FIX_E_P2_PHASE_C_10_E10,D03,HIGH_NONIMPROVING,31,-60208.05409419997,-0.028044337367680965,22892894.81149
FIX_E_P2_PHASE_C_10_E10,D03,LOW_IMPROVING,93,-66007.29623960011,-0.004495874091670334,63779381.515137
FIX_E_P2_PHASE_C_10_E10,D03,LOW_NONIMPROVING,105,-212303.61769220012,-0.023628304836352004,69880519.46120599
FIX_E_P2_PHASE_C_10_E10,D06,HIGH_IMPROVING,45,15165.9017628,0.0033392538870659367,28143224.273095995
FIX_E_P2_PHASE_C_10_E10,D06,HIGH_NONIMPROVING,54,34088.48140920001,0.006439543132631859,38795874.861021005
FIX_E_P2_PHASE_C_10_E10,D06,LOW_IMPROVING,82,1009.0854863999048,-0.00032764175644470406,63577763.94170601
FIX_E_P2_PHASE_C_10_E10,D06,LOW_NONIMPROVING,103,-2185.2277040000845,0.0003190617439979825,77387068.889618
FIX_E_P2_PHASE_C_10_E10,D09,HIGH_NONIMPROVING,2,-7170.771360000013,-0.03424122348990266,1975151.8464000002
FIX_E_P2_PHASE_C_10_E10,D09,LOW_NONIMPROVING,4,29355.23044,0.07723604224260006,3794793.9456
FIX_E_P2_PHASE_C_10_EST,D02,HIGH_IMPROVING,81,-46170.23455230021,-0.007937620982367973,51608001.404420406
FIX_E_P2_PHASE_C_10_EST,D02,HIGH_NONIMPROVING,106,-104042.6090908001,-0.017430237791116868,66850291.5190459
FIX_E_P2_PHASE_C_10_EST,D02,LOW_IMPROVING,45,11902.215587900006,0.0035717927577258723,28697348.816630002
FIX_E_P2_PHASE_C_10_EST,D02,LOW_NONIMPROVING,41,102085.51915170002,0.028307263768898465,30375792.110666
FIX_E_P2_PHASE_C_10_EST,D03,HIGH_IMPROVING,26,6898.684428799992,0.007749495924786761,12683968.9172084
FIX_E_P2_PHASE_C_10_EST,D03,HIGH_NONIMPROVING,53,-59089.59980000011,-0.01690426871104544,25974441.4266032
FIX_E_P2_PHASE_C_10_EST,D03,LOW_IMPROVING,115,-153847.65782890003,-0.020661783583345077,52209821.197788194
FIX_E_P2_PHASE_C_10_EST,D03,LOW_NONIMPROVING,182,-263398.0852452001,-0.022164425859963557,72351463.53126839
FIX_E_P2_PHASE_C_10_EST,D06,HIGH_IMPROVING,47,25492.19801029999,0.0030867774989073726,25747994.5166534
FIX_E_P2_PHASE_C_10_EST,D06,HIGH_NONIMPROVING,64,6087.786262000038,-0.0006710568318736673,33692761.9053492
FIX_E_P2_PHASE_C_10_EST,D06,LOW_IMPROVING,89,-105181.44831139999,-0.017894613368503773,47835315.112848
FIX_E_P2_PHASE_C_10_EST,D06,LOW_NONIMPROVING,135,-129514.79980350021,-0.01710436442823896,71045101.68006329
FIX_E_P2_PHASE_C_10_EST,D09,HIGH_NONIMPROVING,5,-5888.183760000014,-0.013204983625530622,4259904.73344
FIX_E_P2_PHASE_C_10_EST,D09,LOW_NONIMPROVING,5,7098.512719999984,0.01686735393605508,3894575.40906
FIX_E_P2_PHASE_C_MAX_E10,D02,HIGH_IMPROVING,97,-66166.29953430018,-0.004769753571781565,79705456.69724
FIX_E_P2_PHASE_C_MAX_E10,D02,HIGH_NONIMPROVING,107,-181597.887402,-0.022416605940543028,85698741.60963999
FIX_E_P2_PHASE_C_MAX_E10,D02,LOW_IMPROVING,48,28795.648171199966,0.00804196187001041,35741594.463376
FIX_E_P2_PHASE_C_MAX_E10,D02,LOW_NONIMPROVING,34,-11482.36588000002,-0.008310497408448119,26135618.43424
FIX_E_P2_PHASE_C_MAX_E10,D03,HIGH_IMPROVING,15,-9481.183799200022,-0.021003633374417914,11313049.493668003
FIX_E_P2_PHASE_C_MAX_E10,D03,HIGH_NONIMPROVING,31,-42240.29513569999,-0.02804433736768097,22680901.445535004
FIX_E_P2_PHASE_C_MAX_E10,D03,LOW_IMPROVING,93,-55220.40349760001,-0.004495874091670312,64687927.86108201
FIX_E_P2_PHASE_C_MAX_E10,D03,LOW_NONIMPROVING,105,-207322.96192899992,-0.023628304836351987,70293603.72724998
FIX_E_P2_PHASE_C_MAX_E10,D06,HIGH_IMPROVING,45,17666.872467999958,0.003339253887065927,27818447.18436
FIX_E_P2_PHASE_C_MAX_E10,D06,HIGH_NONIMPROVING,54,32335.00837879999,0.006439543132631858,39399273.45719399
FIX_E_P2_PHASE_C_MAX_E10,D06,LOW_IMPROVING,82,-16325.712550899887,-0.0003276417564446801,62246343.88323701
FIX_E_P2_PHASE_C_MAX_E10,D06,LOW_NONIMPROVING,103,-19228.030044700117,0.00031906174399798533,79177026.83161902
FIX_E_P2_PHASE_C_MAX_E10,D09,HIGH_NONIMPROVING,2,-4206.438200000011,-0.03424122348990266,1474121.568
FIX_E_P2_PHASE_C_MAX_E10,D09,LOW_NONIMPROVING,4,9327.7996,0.07722958518428139,1324987.4192
FIX_E_P2_PHASE_C_MAX_EST,D02,HIGH_IMPROVING,82,-30922.065736300116,-0.009100735790903359,51604868.943072796
FIX_E_P2_PHASE_C_MAX_EST,D02,HIGH_NONIMPROVING,106,-115586.33248980017,-0.017430237791116868,64419465.37489851
FIX_E_P2_PHASE_C_MAX_EST,D02,LOW_IMPROVING,45,18646.01663509999,0.003571792757725862,27298106.689854003
FIX_E_P2_PHASE_C_MAX_EST,D02,LOW_NONIMPROVING,41,86249.11032609997,0.028307263768898454,28448016.8658972
FIX_E_P2_PHASE_C_MAX_EST,D03,HIGH_IMPROVING,28,-4252.582641200006,0.0035605660601108276,12563876.939038398
FIX_E_P2_PHASE_C_MAX_EST,D03,HIGH_NONIMPROVING,54,-71516.93131320005,-0.017765565184715528,25174642.9727728
FIX_E_P2_PHASE_C_MAX_EST,D03,LOW_IMPROVING,115,-133725.12183280007,-0.018688157567394864,50448638.5622535
FIX_E_P2_PHASE_C_MAX_EST,D03,LOW_NONIMPROVING,183,-256987.9339953001,-0.02116130226718398,69650022.53393519
FIX_E_P2_PHASE_C_MAX_EST,D06,HIGH_IMPROVING,47,18689.310529299986,0.0030867774989073757,24219376.6048926
FIX_E_P2_PHASE_C_MAX_EST,D06,HIGH_NONIMPROVING,65,8724.589573399986,-0.0001984011801716493,34462159.0673886
FIX_E_P2_PHASE_C_MAX_EST,D06,LOW_IMPROVING,89,-100353.5484737,-0.01524192618921893,45149116.3811984
FIX_E_P2_PHASE_C_MAX_EST,D06,LOW_NONIMPROVING,131,-130090.72826770012,-0.01905387593050662,71787331.00612961
FIX_E_P2_PHASE_C_MAX_EST,D09,HIGH_NONIMPROVING,5,-7563.378200000036,-0.013204983625530669,4010008.79232
FIX_E_P2_PHASE_C_MAX_EST,D09,LOW_NONIMPROVING,2,-15225.218679999998,-0.0989809115763976,713898.58311
FIX_E_P2_PHASE_C_ONE_E10,D02,HIGH_IMPROVING,8,551140.4726799994,0.12500859872174414,49832779.0476
FIX_E_P2_PHASE_C_ONE_E10,D02,HIGH_NONIMPROVING,14,-532319.4392535996,-0.03945894327766954,98479677.8187
FIX_E_P2_PHASE_C_ONE_E10,D02,LOW_IMPROVING,4,47597.11620729999,0.027761464717563578,18832173.025500003
FIX_E_P2_PHASE_C_ONE_E10,D02,LOW_NONIMPROVING,5,72652.33434000012,0.013873845982289284,28896303.7457
FIX_E_P2_PHASE_C_ONE_E10,D03,HIGH_IMPROVING,3,138843.05314879995,0.11721799768656156,11670324.867148
FIX_E_P2_PHASE_C_ONE_E10,D03,HIGH_NONIMPROVING,4,-112109.29820999995,-0.04376102159667812,16977082.9662
FIX_E_P2_PHASE_C_ONE_E10,D03,LOW_IMPROVING,11,-70901.29322999984,0.0002799959320618148,41291297.9744
FIX_E_P2_PHASE_C_ONE_E10,D03,LOW_NONIMPROVING,9,-272219.06454199983,-0.06421504734817284,52177770.9769
FIX_E_P2_PHASE_C_ONE_E10,D06,HIGH_IMPROVING,3,16074.000449999992,0.002608465857401558,9455876.3083
FIX_E_P2_PHASE_C_ONE_E10,D06,HIGH_NONIMPROVING,7,-60954.4845343999,-0.03623657609365472,19645033.571152996
FIX_E_P2_PHASE_C_ONE_E10,D06,LOW_IMPROVING,5,-219384.76401120028,-0.042235013712481805,33309985.902564008
FIX_E_P2_PHASE_C_ONE_E10,D06,LOW_NONIMPROVING,8,-176406.14103,-0.03648170481563204,36788246.965
FIX_E_P2_PHASE_C_ONE_EST,D02,HIGH_IMPROVING,10,137287.29417999965,0.024967368049284146,47864984.171796
FIX_E_P2_PHASE_C_ONE_EST,D02,HIGH_NONIMPROVING,14,-270700.22406000004,-0.03034259345440248,55397520.70328002
FIX_E_P2_PHASE_C_ONE_EST,D02,LOW_IMPROVING,7,-18899.392399999982,0.006376277345725408,23584119.858279996
FIX_E_P2_PHASE_C_ONE_EST,D02,LOW_NONIMPROVING,3,18206.132519999897,0.019561977973012287,13934910.063200003
FIX_E_P2_PHASE_C_ONE_EST,D03,HIGH_IMPROVING,1,-9041.050570000021,-0.029094823442929046,2175210.10616
FIX_E_P2_PHASE_C_ONE_EST,D03,HIGH_NONIMPROVING,2,-21749.381100000028,-0.05014233583286119,4286695.74161
FIX_E_P2_PHASE_C_ONE_EST,D03,LOW_IMPROVING,10,-39788.381085000365,-0.009309407602861076,32132824.72418
FIX_E_P2_PHASE_C_ONE_EST,D03,LOW_NONIMPROVING,19,-313398.41797400016,-0.044870419164867,39277893.04839
FIX_E_P2_PHASE_C_ONE_EST,D06,HIGH_IMPROVING,3,94880.78853539996,0.14186105326436813,12485792.6133942
FIX_E_P2_PHASE_C_ONE_EST,D06,HIGH_NONIMPROVING,8,-59371.04622440001,-0.029821517913057836,13117210.735167999
FIX_E_P2_PHASE_C_ONE_EST,D06,LOW_IMPROVING,7,-130269.29328000004,-0.02334880369069858,21152571.947189998
FIX_E_P2_PHASE_C_ONE_EST,D06,LOW_NONIMPROVING,15,-244664.5517688,-0.053806733518703694,53510860.20485921
FIX_E_P3_CORROBORATE_C_10_E10,D02,HIGH_IMPROVING,64,-150204.13617490005,-0.020274244711284046,61459418.652114004
FIX_E_P3_CORROBORATE_C_10_E10,D02,HIGH_NONIMPROVING,72,-62584.438544400036,-0.010463104372968048,71258216.71674
FIX_E_P3_CORROBORATE_C_10_E10,D02,LOW_IMPROVING,69,-20226.747563200144,-0.0028736909992186027,64116716.623933
FIX_E_P3_CORROBORATE_C_10_E10,D02,LOW_NONIMPROVING,68,36555.7968346,0.004594133836036392,63267291.80951601
FIX_E_P3_CORROBORATE_C_10_E10,D03,HIGH_IMPROVING,32,-36357.41473520008,-0.013613069441089825,29892313.383100003
FIX_E_P3_CORROBORATE_C_10_E10,D03,HIGH_NONIMPROVING,39,-80637.08486740004,-0.022209724339906194,37141719.875919
FIX_E_P3_CORROBORATE_C_10_E10,D03,LOW_IMPROVING,36,-122108.58559820006,-0.03599087214913085,33106349.643093996
FIX_E_P3_CORROBORATE_C_10_E10,D03,LOW_NONIMPROVING,42,-25061.965058600115,-0.005093297584230683,35893014.029466
FIX_E_P3_CORROBORATE_C_10_E10,D06,HIGH_IMPROVING,37,30707.845949999995,0.010722927514103225,33931774.5518
FIX_E_P3_CORROBORATE_C_10_E10,D06,HIGH_NONIMPROVING,21,49794.79219249997,0.016802783519697603,19433642.938999996
FIX_E_P3_CORROBORATE_C_10_E10,D06,LOW_IMPROVING,48,-11516.815150000002,-0.0011508450481896623,44500236.391762
FIX_E_P3_CORROBORATE_C_10_E10,D06,LOW_NONIMPROVING,23,14846.865549999937,0.006208710316364755,19596391.156000003
FIX_E_P3_CORROBORATE_C_10_E10,D09,HIGH_IMPROVING,27,14651.76084159995,0.00748056575284524,27566775.191956002
FIX_E_P3_CORROBORATE_C_10_E10,D09,HIGH_NONIMPROVING,26,57199.65614039997,0.020870978287583462,24603288.310516
FIX_E_P3_CORROBORATE_C_10_E10,D09,LOW_IMPROVING,45,-83785.55393559989,-0.016722751025366377,41932155.13327599
FIX_E_P3_CORROBORATE_C_10_E10,D09,LOW_NONIMPROVING,26,16717.692071699996,0.0028334630727030923,24310526.357587002
FIX_E_P3_CORROBORATE_C_10_EST,D02,HIGH_IMPROVING,66,-41974.30421820019,-0.009728286410015842,46433391.168086305
FIX_E_P3_CORROBORATE_C_10_EST,D02,HIGH_NONIMPROVING,67,-109319.32045880001,-0.01811210050782836,47212585.443069994
FIX_E_P3_CORROBORATE_C_10_EST,D02,LOW_IMPROVING,77,1472.0624164999317,-0.00270445488783683,48689356.9388426
FIX_E_P3_CORROBORATE_C_10_EST,D02,LOW_NONIMPROVING,72,11939.982408999975,0.00421853270181023,48962370.7898504
FIX_E_P3_CORROBORATE_C_10_EST,D03,HIGH_IMPROVING,32,-67003.46392400001,-0.025982099155214728,16770608.442997802
FIX_E_P3_CORROBORATE_C_10_EST,D03,HIGH_NONIMPROVING,36,-60602.730821200006,-0.021542201772947668,18804468.564847603
FIX_E_P3_CORROBORATE_C_10_EST,D03,LOW_IMPROVING,43,-65747.94458780006,-0.02394171285057738,22567850.066510998
FIX_E_P3_CORROBORATE_C_10_EST,D03,LOW_NONIMPROVING,53,-130464.69851189996,-0.029206577760300632,26842956.383356597
FIX_E_P3_CORROBORATE_C_10_EST,D06,HIGH_IMPROVING,33,1330.384129499973,0.0030871309275230948,21075507.1901548
FIX_E_P3_CORROBORATE_C_10_EST,D06,HIGH_NONIMPROVING,26,2570.9386357998956,-0.004561908920171772,14704162.7626808
FIX_E_P3_CORROBORATE_C_10_EST,D06,LOW_IMPROVING,55,-85673.02102799996,-0.018837854340019545,33030875.478735596
FIX_E_P3_CORROBORATE_C_10_EST,D06,LOW_NONIMPROVING,34,16627.153369999978,0.0007385100670810127,19837763.52891
FIX_E_P3_CORROBORATE_C_10_EST,D09,HIGH_IMPROVING,27,-21455.0689079999,-0.01063824620271754,16574350.0210888
FIX_E_P3_CORROBORATE_C_10_EST,D09,HIGH_NONIMPROVING,28,25307.870592799976,0.006957756186527557,19664474.338432804
FIX_E_P3_CORROBORATE_C_10_EST,D09,LOW_IMPROVING,52,-83933.36629919996,-0.021139125699490002,31208916.1717816
FIX_E_P3_CORROBORATE_C_10_EST,D09,LOW_NONIMPROVING,29,11745.687479999942,-0.004879390548982162,18851032.6378882
FIX_E_P3_CORROBORATE_C_MAX_E10,D02,HIGH_IMPROVING,59,-238257.8296006001,-0.02364319805677622,77198981.42025802
FIX_E_P3_CORROBORATE_C_MAX_E10,D02,HIGH_NONIMPROVING,68,-102076.13491640016,-0.021788496768988946,92127956.95044398
FIX_E_P3_CORROBORATE_C_MAX_E10,D02,LOW_IMPROVING,73,46856.4423308,-0.009449646322746974,89490060.49838
FIX_E_P3_CORROBORATE_C_MAX_E10,D02,LOW_NONIMPROVING,65,16491.078035200106,0.0020920807465131057,90977865.493116
FIX_E_P3_CORROBORATE_C_MAX_E10,D03,HIGH_IMPROVING,29,-9139.090740800031,-0.016126756109598545,34919080.0001
FIX_E_P3_CORROBORATE_C_MAX_E10,D03,HIGH_NONIMPROVING,37,-58600.6028086001,-0.014764316912111454,34283439.810941
FIX_E_P3_CORROBORATE_C_MAX_E10,D03,LOW_IMPROVING,30,-167813.38983,-0.05008533061251862,38435168.831
FIX_E_P3_CORROBORATE_C_MAX_E10,D03,LOW_NONIMPROVING,41,73514.09830200011,-0.005153361214025916,46294804.20936
FIX_E_P3_CORROBORATE_C_MAX_E10,D06,HIGH_IMPROVING,32,39477.69341999995,0.00907121721696708,27213740.0233
FIX_E_P3_CORROBORATE_C_MAX_E10,D06,HIGH_NONIMPROVING,19,54344.787349999984,0.013007340834962456,10616646.7565
FIX_E_P3_CORROBORATE_C_MAX_E10,D06,LOW_IMPROVING,40,-14971.93145600005,0.005822944096506183,31152147.702447
FIX_E_P3_CORROBORATE_C_MAX_E10,D06,LOW_NONIMPROVING,26,27458.233090000023,0.011236581437302027,23467663.276300002
FIX_E_P3_CORROBORATE_C_MAX_E10,D09,HIGH_IMPROVING,29,22431.59983720008,0.008593841575213732,27820845.463852003
FIX_E_P3_CORROBORATE_C_MAX_E10,D09,HIGH_NONIMPROVING,28,66284.52309839996,0.01148173043282888,30188914.667636
FIX_E_P3_CORROBORATE_C_MAX_E10,D09,LOW_IMPROVING,41,-62894.96624219995,-0.024468380017258554,42909306.239203006
FIX_E_P3_CORROBORATE_C_MAX_E10,D09,LOW_NONIMPROVING,25,-90462.48049810005,-0.0010138898853217927,50424711.396869
FIX_E_P3_CORROBORATE_C_MAX_EST,D02,HIGH_IMPROVING,54,-114632.19325200014,-0.0032313546886684214,73781627.5701733
FIX_E_P3_CORROBORATE_C_MAX_EST,D02,HIGH_NONIMPROVING,68,88884.39997760003,-0.018939388284706184,103928188.5744352
FIX_E_P3_CORROBORATE_C_MAX_EST,D02,LOW_IMPROVING,71,176762.66429099996,-0.0042174535519776245,82767188.52422002
FIX_E_P3_CORROBORATE_C_MAX_EST,D02,LOW_NONIMPROVING,74,549071.7605285995,0.012753314304022028,114096385.4219424
FIX_E_P3_CORROBORATE_C_MAX_EST,D03,HIGH_IMPROVING,29,-106477.38964680012,-0.03598815943210456,28517961.085120004
FIX_E_P3_CORROBORATE_C_MAX_EST,D03,HIGH_NONIMPROVING,36,-111667.06354079978,-0.022807681495166782,39251924.665868394
FIX_E_P3_CORROBORATE_C_MAX_EST,D03,LOW_IMPROVING,40,-6216.727737799789,-0.02702144144704995,47854699.945856005
FIX_E_P3_CORROBORATE_C_MAX_EST,D03,LOW_NONIMPROVING,53,-214653.87741750004,-0.03025441466095047,61752171.5565858
FIX_E_P3_CORROBORATE_C_MAX_EST,D06,HIGH_IMPROVING,32,-45296.286744500016,-0.008916652599621228,31671252.029407203
FIX_E_P3_CORROBORATE_C_MAX_EST,D06,HIGH_NONIMPROVING,25,-21133.47761800004,-0.0013059682968975719,22629385.335222
FIX_E_P3_CORROBORATE_C_MAX_EST,D06,LOW_IMPROVING,51,-31861.474099600135,-0.01250580745475064,40426876.1156708
FIX_E_P3_CORROBORATE_C_MAX_EST,D06,LOW_NONIMPROVING,32,58527.758460000034,0.0061714405711266115,27982314.49905
FIX_E_P3_CORROBORATE_C_MAX_EST,D09,HIGH_IMPROVING,27,-92970.81038200001,-0.009407680173285573,19544577.422692798
FIX_E_P3_CORROBORATE_C_MAX_EST,D09,HIGH_NONIMPROVING,26,3464.8835036001,0.0038005019817095973,23875736.542295605
FIX_E_P3_CORROBORATE_C_MAX_EST,D09,LOW_IMPROVING,44,-86193.81090440004,-0.023838964426765915,42928766.360624
FIX_E_P3_CORROBORATE_C_MAX_EST,D09,LOW_NONIMPROVING,31,-281651.46585999994,0.01817995336716853,42467014.3094008
FIX_E_P3_CORROBORATE_C_ONE_E10,D02,HIGH_IMPROVING,9,-118902.56016730011,-0.027111893983547162,56989768.266086
FIX_E_P3_CORROBORATE_C_ONE_E10,D02,HIGH_NONIMPROVING,14,172714.62623959978,0.005773821974294173,139622333.19977602
FIX_E_P3_CORROBORATE_C_ONE_E10,D02,LOW_IMPROVING,12,-205533.39752119975,-0.010038656875641492,74149530.04588
FIX_E_P3_CORROBORATE_C_ONE_E10,D02,LOW_NONIMPROVING,10,63598.376939999944,0.007712402007021532,71482745.9891
FIX_E_P3_CORROBORATE_C_ONE_E10,D03,HIGH_IMPROVING,4,116635.6445,0.012426010119106917,32106431.6735
FIX_E_P3_CORROBORATE_C_ONE_E10,D03,HIGH_NONIMPROVING,1,-33986.302079999936,-0.06980946713791662,4868437.4015999995
FIX_E_P3_CORROBORATE_C_ONE_E10,D03,LOW_IMPROVING,4,-378303.3198400001,-0.1425648716452847,33569295.1308
FIX_E_P3_CORROBORATE_C_ONE_E10,D03,LOW_NONIMPROVING,3,-144917.83140999993,-0.05088764989655877,15849185.4159
FIX_E_P3_CORROBORATE_C_ONE_E10,D06,HIGH_IMPROVING,4,42155.002360000115,0.07144531315184825,20794016.208
FIX_E_P3_CORROBORATE_C_ONE_E10,D06,HIGH_NONIMPROVING,1,1717.7118199999968,0.00800344664238422,2146215.1205
FIX_E_P3_CORROBORATE_C_ONE_E10,D06,LOW_IMPROVING,2,75618.72039999987,0.05672539931673095,18300764.371200003
FIX_E_P3_CORROBORATE_C_ONE_E10,D06,LOW_NONIMPROVING,7,-115521.76536000031,-0.005368345267345201,36796899.68359999
FIX_E_P3_CORROBORATE_C_ONE_E10,D09,HIGH_NONIMPROVING,2,54843.729519999935,0.03539230107438128,15068940.5184
FIX_E_P3_CORROBORATE_C_ONE_E10,D09,LOW_IMPROVING,4,77645.00003999993,0.04858496132972019,15368899.964199997
FIX_E_P3_CORROBORATE_C_ONE_E10,D09,LOW_NONIMPROVING,3,-8614.351120000123,-0.03356373273158076,25391342.630400002
FIX_E_P3_CORROBORATE_C_ONE_EST,D02,HIGH_IMPROVING,10,-284512.74682,-0.03822807740468911,57865624.903419994
FIX_E_P3_CORROBORATE_C_ONE_EST,D02,HIGH_NONIMPROVING,9,694006.6411299998,0.09181656689178591,83065322.72448
FIX_E_P3_CORROBORATE_C_ONE_EST,D02,LOW_IMPROVING,11,-247432.6371100007,-0.0398195878191212,105124286.55999999
FIX_E_P3_CORROBORATE_C_ONE_EST,D02,LOW_NONIMPROVING,11,1730609.1283,0.061481635984424514,166800723.58903998
FIX_E_P3_CORROBORATE_C_ONE_EST,D03,HIGH_IMPROVING,4,-197516.54906000005,-0.039359661361868206,16629715.94918
FIX_E_P3_CORROBORATE_C_ONE_EST,D03,HIGH_NONIMPROVING,5,38917.551859999716,-0.020939618771687624,32656159.48256
FIX_E_P3_CORROBORATE_C_ONE_EST,D03,LOW_IMPROVING,5,117435.42960000009,0.04344364102040105,35752016.08581
FIX_E_P3_CORROBORATE_C_ONE_EST,D03,LOW_NONIMPROVING,6,-296883.02567000024,-0.004734792399930132,26766674.91205
FIX_E_P3_CORROBORATE_C_ONE_EST,D06,HIGH_IMPROVING,3,-13367.203090000039,-0.0009147992550992927,13265799.33366
FIX_E_P3_CORROBORATE_C_ONE_EST,D06,LOW_IMPROVING,5,651146.109282,0.041226556288316375,62263653.14616
FIX_E_P3_CORROBORATE_C_ONE_EST,D06,LOW_NONIMPROVING,7,-78106.15619999974,-0.033731127646396034,22147390.416780002
FIX_E_P3_CORROBORATE_C_ONE_EST,D09,HIGH_NONIMPROVING,5,410663.648070001,0.05801984828094042,66184592.826239996
FIX_E_P3_CORROBORATE_C_ONE_EST,D09,LOW_IMPROVING,5,211115.00141640013,0.05785545658012729,27463001.228756
FIX_E_P3_CORROBORATE_C_ONE_EST,D09,LOW_NONIMPROVING,4,-602950.0054000004,-0.07278714452345002,37222869.17088
FIX_Q3_BASE_C_10_E10_CA,Q3,HIGH_IMPROVING,166,-231451.1893874,-0.015482035440810716,137079745.237831
FIX_Q3_BASE_C_10_E10_CA,Q3,HIGH_NONIMPROVING,148,-24564.752348500042,-0.0066858853087087425,120294495.823185
FIX_Q3_BASE_C_10_E10_CA,Q3,LOW_IMPROVING,200,-317217.2637737,-0.01835818833138273,158018350.749636
FIX_Q3_BASE_C_10_E10_CA,Q3,LOW_NONIMPROVING,146,54398.4181258,0.002432498014142441,109734040.44445601
FIX_Q3_BASE_C_10_EST,Q3,HIGH_IMPROVING,165,-138847.14948900003,-0.00998075948012355,111903652.73637821
