route,t,signals
D06,863,31
D06,864,14
D06,865,9
D06,866,6
D06,867,1
D06,868,1
D06,869,2
D06,870,1
D06,871,2
D06,872,2
D06,873,2
D06,874,16
D06,875,53
D06,876,146
D06,877,114
D06,878,90
D06,879,60
D06,880,77
D06,881,18
D06,882,47
D06,883,15
D06,884,12
D06,885,59
D06,886,48
D06,887,108
D06,888,50
D06,889,22
D06,890,22
D06,891,19
D06,892,46
D06,893,20
D06,894,41
D06,895,27
D06,896,32
D06,897,28
D06,898,10
D06,899,12
D06,900,16
D06,901,25
D06,902,9
D06,903,14
D06,904,10
D06,905,8
D06,906,9
D06,907,18
D06,908,18
D06,909,5
D06,910,2
D06,911,7
D06,912,20
D06,913,13
D06,914,4
D06,915,14
D06,916,6
D06,917,13
D06,918,37
D06,919,41
D06,920,31
D06,921,23
D06,922,26
D06,923,44
D06,924,47
D06,925,30
D06,926,13
D06,927,26
D06,928,41
D06,929,19
D06,930,14
D06,931,33
D06,932,15
D06,933,33
D06,934,83
D06,935,110
D06,936,127
D06,937,91
D06,938,180
D06,939,27
D06,940,63
D06,941,24
D06,942,51
D06,943,57
D06,944,66
D06,945,73
D06,946,85
D06,947,40
D06,948,35
D06,949,72
D06,950,148
D06,951,42
D06,952,49
D06,953,25
D06,954,22
D06,955,9
D06,956,26
D06,957,15
D06,958,14
D06,959,11
D06,960,7
D06,961,19
D06,962,6
D06,963,8
D06,964,29
D06,965,33
D06,966,12
D06,967,4
D06,968,21
D06,969,15
D06,970,6
D06,971,12
D06,972,14
D06,973,57
D06,974,2
D06,975,10
D06,976,3
D06,977,4
D06,978,8
D06,979,35
D06,980,11
D06,981,13
D06,982,36
D06,983,9
D06,984,5
D06,985,3
D06,986,2
D06,987,3
D06,988,2
D06,989,4
D06,991,2
D06,993,5
D06,994,7
D06,995,3
D06,996,3
D06,997,12
D06,998,27
D06,999,125
D06,1000,81
D06,1001,89
D06,1002,355
D06,1003,38
D06,1004,208
D06,1005,55
D06,1006,50
D06,1007,32
D06,1008,49
D06,1009,62
D06,1010,99
D06,1011,33
D06,1012,17
D06,1013,4
D06,1014,3
D06,1015,5
D06,1016,1
D06,1017,2
D06,1019,1
D06,1020,2
D06,1021,8
D06,1022,8
D06,1023,12
D06,1024,4
D06,1025,11
D06,1026,47
D06,1027,48
D06,1028,43
D06,1029,108
D06,1030,110
D06,1031,110
D06,1032,240
D06,1033,21
D06,1034,43
D06,1035,14
D06,1036,28
D06,1037,13
D06,1038,16
D06,1039,12
D06,1040,8
D06,1041,17
D06,1042,2
D06,1043,1
D06,1044,2
D06,1047,2
D06,1048,6
D06,1049,5
D06,1050,2
D06,1051,1
D06,1052,1
D06,1053,27
D06,1054,67
D06,1055,26
D06,1056,102
D06,1057,143
D06,1058,63
D06,1059,186
D06,1060,231
D06,1061,318
D06,1062,437
D06,1063,16
D06,1064,39
D06,1065,66
D06,1066,52
D06,1067,97
D06,1068,237
D06,1069,440
D06,1070,265
D06,1071,247
D06,1072,24
D06,1073,25
D06,1074,12
D06,1075,15
D06,1076,8
D06,1077,8
D06,1078,14
D06,1079,26
D06,1080,11
D06,1081,23
D06,1082,13
D06,1083,1
D06,1084,3
D06,1085,7
D06,1086,6
D06,1087,6
D06,1088,12
D06,1089,3
D06,1090,1
D06,1091,8
D06,1092,6
D06,1094,1
D06,1095,3
D06,1096,5
D06,1097,3
D06,1098,2
D06,1099,2
D06,1100,1
D06,1101,3
D06,1102,6
D06,1103,5
D06,1104,5
D06,1105,3
D06,1107,25
D06,1108,28
D06,1109,67
D06,1110,20
D06,1111,24
D06,1112,6
D06,1113,6
D06,1115,18
D06,1116,11
D06,1117,16
D06,1118,16
D06,1119,48
D06,1120,49
D06,1121,27
D06,1122,67
D06,1123,74
D06,1124,22
D06,1125,32
D06,1126,65
D06,1127,46
D06,1128,16
D06,1129,31
D06,1130,28
D06,1131,44
D06,1132,62
D06,1133,22
D06,1134,14
D06,1135,4
D06,1136,15
D06,1137,11
D06,1138,17
D06,1139,6
D06,1140,13
D06,1141,16
D06,1142,6
D06,1143,4
D06,1144,7
D06,1145,3
D06,1146,1
D06,1147,1
D06,1148,7
D06,1149,3
D06,1150,6
D06,1151,10
D06,1152,1
D06,1153,3
D06,1154,2
D06,1155,2
D06,1156,4
D06,1157,18
D06,1158,28
D06,1159,31
D06,1160,11
D06,1161,7
D06,1162,4
D06,1163,48
D06,1164,59
D06,1165,44
D06,1166,58
D06,1167,142
D06,1168,80
D06,1169,13
D06,1170,28
D06,1171,102
D06,1172,116
D06,1173,59
D06,1174,173
D06,1175,85
D06,1176,32
D06,1177,44
D06,1178,50
D06,1179,151
D06,1180,23
D06,1181,77
D06,1182,64
D06,1183,31
D06,1184,26
D06,1185,29
D06,1186,29
D06,1187,30
D06,1188,45
D06,1189,50
D06,1190,31
D06,1191,118
D06,1192,20
D06,1193,19
D06,1194,8
D06,1195,6
D06,1196,1
D06,1197,3
D06,1198,11
D06,1199,12
D06,1200,7
D06,1201,8
D06,1202,13
D06,1203,14
D06,1204,6
D06,1205,4
D06,1206,3
D06,1208,1
D06,1209,1
D06,1210,3
D06,1211,1
D06,1212,1
D06,1214,5
D06,1215,17
D06,1216,76
D06,1217,138
D06,1218,125
D06,1219,69
D06,1220,25
D06,1221,29
D06,1222,38
D06,1223,73
D06,1224,187
D06,1225,85
D06,1226,191
D06,1227,248
D06,1228,252
D06,1229,191
D06,1230,32
D06,1231,57
D06,1232,27
D06,1233,8
D06,1234,14
D06,1235,19
D06,1236,8
D06,1237,20
D06,1238,32
D06,1239,51
D06,1240,29
D06,1241,13
D06,1242,3
D06,1243,3
D06,1244,2
D06,1245,4
D06,1246,3
D06,1247,3
D06,1248,2
D06,1249,5
D06,1250,6
D06,1251,3
D06,1252,8
D06,1253,6
D06,1254,7
D06,1255,3
D06,1256,1
D06,1257,3
D06,1258,3
D06,1259,7
D06,1260,4
D06,1261,4
D06,1262,1
D06,1263,4
D06,1265,3
D06,1266,7
D06,1267,28
D06,1268,30
D06,1269,21
D06,1270,11
D06,1271,24
D06,1272,30
D06,1273,52
D06,1274,81
D06,1275,19
D06,1276,33
D06,1277,46
D06,1278,19
D06,1279,15
D06,1280,35
D06,1281,36
D06,1282,25
D06,1283,68
D06,1284,31
D06,1285,9
D06,1286,6
D06,1287,2
D06,1288,3
D06,1289,4
D06,1290,11
D06,1291,5
D06,1292,11
D06,1293,8
D06,1295,5
D06,1296,6
D06,1297,25
D06,1298,96
D06,1299,21
D06,1300,66
D06,1301,57
D06,1302,181
D06,1303,123
D06,1304,81
D06,1305,129
D06,1306,33
D06,1307,29
D06,1308,47
D06,1309,65
D06,1310,58
D06,1311,52
D06,1312,70
D06,1313,31
D06,1314,66
D06,1315,43
D06,1316,6
D06,1317,13
D06,1318,34
D06,1319,32
D06,1320,46
D06,1321,52
D06,1322,45
D06,1323,17
D06,1324,40
D06,1325,25
D06,1326,17
D06,1327,3
D06,1328,7
D06,1329,11
D06,1330,21
D06,1331,37
D06,1332,65
D06,1333,56
D06,1334,15
D06,1335,13
D06,1336,10
D06,1337,36
D06,1338,60
D06,1339,88
D06,1340,15
D06,1341,122
D06,1342,58
D06,1343,53
D06,1344,76
D06,1345,84
D06,1346,29
D06,1347,46
D06,1348,57
D06,1349,142
D06,1350,31
D06,1351,6
D06,1352,19
D06,1353,24
D06,1354,6
D06,1355,11
D06,1356,9
D06,1357,31
D06,1358,8
D06,1359,5
D06,1360,5
D06,1361,5
D06,1362,3
D06,1363,3
D06,1364,8
D06,1365,3
D06,1366,4
D06,1368,1
D06,1369,5
D06,1370,2
D06,1371,1
D06,1373,8
D06,1374,6
D06,1375,4
D06,1377,2
D06,1378,3
D06,1379,7
D06,1380,182
D06,1381,16
D06,1382,30
D06,1383,128
D06,1384,89
D06,1385,19
D06,1386,34
D06,1387,58
D06,1388,114
D06,1389,20
D06,1390,15
D06,1391,6
D06,1392,91
D06,1393,32
D06,1394,9
D06,1395,41
D06,1396,16
D06,1397,10
D06,1398,24
D06,1399,27
D06,1400,11
D06,1401,7
D06,1402,11
D06,1403,10
D06,1404,3
D06,1406,2
D06,1408,2
D06,1409,8
D06,1410,4
D06,1411,5
D06,1412,4
D06,1413,1
D06,1414,66
D06,1415,13
D06,1416,85
D06,1417,509
D06,1418,108
D06,1419,67
D06,1420,31
D06,1421,42
D06,1422,223
D06,1423,75
D06,1424,178
D06,1425,19
D06,1426,98
D06,1427,245
D06,1428,72
D06,1429,19
D06,1430,31
D06,1431,9
D06,1432,9
D06,1433,16
D06,1434,13
D06,1435,14
D06,1436,5
D06,1437,6
D06,1440,1
D06,1441,4
D06,1442,6
D06,1443,3
D06,1445,2
D06,1449,3
D06,1450,5
D06,1451,1
D06,1452,2
D06,1453,2
D06,1454,5
D06,1455,14
D06,1456,9
D07,490,1
D07,492,4
D07,493,4
D07,494,6
D07,495,15
D07,496,1
D07,498,4
D07,499,8
D07,501,3
D07,503,3
D07,504,3
D07,505,3
D07,506,4
D07,516,10
D07,517,7
D07,518,5
D07,519,30
D07,520,45
D07,521,25
D07,522,10
D07,523,82
D07,524,73
D07,525,18
D07,526,42
D07,527,6
D07,529,22
D07,530,15
D07,531,3
D07,532,18
D07,533,2
D07,535,4
D07,536,2
D07,537,4
D07,540,3
D07,542,1
D07,543,1
D07,544,1
D07,545,1
D07,546,1
D07,547,5
D07,548,6
D07,549,3
D07,550,1
D07,551,1
D07,552,6
D07,553,17
D07,554,14
D07,555,5
D07,556,14
D07,557,15
D07,558,13
D07,559,26
D07,560,19
D07,561,4
D07,562,18
D07,563,22
D07,564,27
D07,565,30
D07,566,41
D07,567,12
D07,568,7
D07,569,1
D07,570,4
D07,571,7
D07,572,2
D07,573,3
D07,574,9
D07,575,24
D07,576,10
D07,577,1
D07,578,2
D07,579,7
D07,580,31
D07,581,11
D07,582,3
D07,583,8
D07,584,28
D07,585,4
D07,587,4
D07,588,6
D07,589,8
D07,590,15
D07,591,11
D07,592,14
D07,593,16
D07,594,23
D07,595,30
D07,596,19
D07,597,10
D07,598,7
D07,599,9
D07,600,10
D07,601,9
D07,602,7
D07,603,31
D07,604,26
D07,605,23
D07,606,14
D07,607,11
D07,608,4
D07,609,2
D07,610,2
D07,612,3
D07,613,1
D07,614,1
D07,615,1
D07,616,3
D07,617,104
D07,618,13
D07,619,3
D07,620,2
D07,621,1
D07,623,1
D07,624,3
D07,625,1
D07,627,1
D07,629,1
D07,630,1
D07,631,2
D07,632,1
D07,633,1
D07,634,3
D07,635,6
D07,636,5
D07,637,15
D07,638,5
D07,639,1
D07,640,1
D07,641,15
D07,642,9
D07,643,8
D07,644,2
D07,645,8
D07,646,13
D07,647,7
D07,648,3
D07,649,15
D07,651,3
D07,652,4
D07,653,4
D07,654,1
D07,656,1
D07,657,18
D07,658,3
D07,659,1
D07,660,3
D07,661,1
D07,662,1
D07,664,1
D07,666,1
D07,667,1
D07,668,3
D07,669,2
D07,670,8
D07,671,3
D07,674,1
D07,675,4
D07,676,11
D07,677,21
D07,678,6
D07,679,11
D07,680,11
D07,681,18
D07,682,27
D07,683,20
D07,684,14
D07,685,6
D07,686,9
D07,687,11
D07,688,7
D07,689,13
D07,690,5
D07,691,4
D07,692,1
D07,693,2
D07,694,8
D07,695,19
D07,696,29
D07,697,9
D07,698,9
D07,699,9
D07,700,21
D07,701,29
D07,702,8
D07,703,2
D07,704,8
D07,705,24
D07,706,14
D07,707,29
D07,708,37
D07,709,8
D07,710,15
D07,711,9
D07,712,7
D07,713,7
D07,714,16
D07,715,10
D07,716,21
D07,717,7
D07,718,7
D07,719,7
D07,720,6
D07,721,4
D07,723,3
D07,724,2
D07,725,2
D07,726,4
D07,727,1
D07,728,1
D07,729,6
D07,730,8
D07,731,2
D07,734,8
D07,735,5
D07,736,9
D07,737,6
D07,738,4
D07,739,2
D07,740,6
D07,741,1
D07,742,3
D07,743,7
D07,744,3
D07,745,5
D07,746,4
D07,747,10
D07,748,3
D07,749,2
D07,750,11
D07,751,8
D07,752,4
D07,753,3
D07,754,7
D07,755,10
D07,756,6
D07,757,3
D07,758,5
D07,759,5
D07,762,2
D07,763,6
D07,764,8
D07,765,42
D07,766,4
D07,767,11
D07,768,5
D07,769,11
D07,770,3
D07,771,5
D07,772,12
D07,773,42
D07,774,72
D07,775,32
D07,776,43
D07,777,10
D07,778,9
D07,779,8
D07,780,34
D07,781,4
D07,782,4
D07,783,10
D07,784,25
D07,785,10
D07,786,3
D07,787,10
D07,788,10
D07,789,7
D07,790,4
D07,791,16
D07,792,4
D07,793,5
D07,794,3
D07,795,6
D07,796,20
D07,797,11
D07,798,10
D07,799,11
D07,800,6
D07,801,1
D07,802,8
D07,803,5
D07,804,7
D07,805,2
D07,806,16
D07,807,9
D07,808,4
D07,809,8
D07,810,3
D07,811,6
D07,812,7
D07,813,22
D07,814,2
D07,815,5
D07,816,6
D07,817,7
D07,818,5
D07,819,3
D07,820,8
D07,821,7
D07,822,11
D07,823,4
D07,824,5
D07,825,3
D07,826,6
D07,827,18
D07,828,6
D07,829,12
D07,830,13
D07,831,44
D07,832,21
D07,833,20
D07,834,18
D07,835,7
D07,836,5
D07,837,18
D07,838,25
D07,839,53
D07,840,30
D07,841,14
D07,842,7
D07,844,1
D07,845,8
D07,846,9
D07,847,8
D07,848,1
D07,850,22
D07,851,2
D07,852,8
D07,853,4
D07,854,8
D07,855,5
D07,856,3
D07,857,5
D07,858,4
D07,859,8
D07,860,11
D07,861,3
D07,862,13
D07,863,10
D07,864,3
D07,865,4
D07,866,1
D07,867,4
D07,868,15
D07,869,19
D07,870,23
D07,871,2
D07,874,1
D07,875,1
D07,878,4
D07,879,5
D07,880,5
D07,881,2
D07,882,9
D07,883,20
D07,884,21
D07,885,88
D07,886,13
D07,887,14
D07,888,5
D07,889,4
D07,890,21
D07,891,26
D07,892,37
D07,893,18
D07,894,22
D07,895,9
D07,896,18
D07,897,8
D07,898,2
D07,899,2
D07,900,10
D07,901,5
D07,902,11
D07,903,9
D07,904,4
D07,905,38
D07,906,80
D07,907,4
D07,908,1
D07,909,4
D07,910,1
D07,911,7
D07,912,13
D07,913,1
D07,915,3
D07,916,2
D07,918,2
D07,919,9
D07,920,2
D07,921,3
D07,922,8
D07,923,5
D07,924,2
D07,925,4
D07,926,7
D07,927,10
D07,928,12
D07,930,3
D07,931,7
D07,932,2
D07,933,4
D07,934,12
D07,935,9
D07,936,12
D07,937,10
D07,938,15
D07,939,1
D07,940,12
D07,941,18
D07,942,23
D07,943,35
D07,944,20
D07,945,40
D07,946,15
D07,947,14
D07,948,21
D07,949,87
D07,950,54
D07,951,11
D07,952,13
D07,953,9
D07,954,12
D07,955,47
D07,956,43
D07,957,26
D07,958,28
D07,959,12
D07,960,21
D07,961,23
D07,962,8
D07,963,7
D07,964,20
D07,965,8
D07,966,9
D07,967,7
D07,968,12
D07,969,15
D07,970,5
D07,971,13
D07,972,14
D07,973,11
D07,974,1
D07,975,1
D07,976,3
D07,977,9
D07,978,6
D07,979,13
D07,980,2
D07,981,1
D07,982,14
D07,983,11
D07,984,8
D07,985,4
D07,986,2
D07,987,4
D07,988,2
D07,989,3
D07,992,2
D07,993,2
D07,994,1
D07,995,3
D07,998,1
D07,999,1
D07,1001,1
D07,1002,9
D07,1003,3
D07,1004,8
D07,1005,5
D07,1006,13
D07,1007,18
D07,1008,49
D07,1009,40
D07,1010,17
D07,1011,2
D07,1012,1
D07,1013,8
D07,1014,17
D07,1015,66
D07,1016,26
D07,1017,6
D07,1019,10
D07,1020,7
D07,1021,8
D07,1025,1
D07,1026,3
D07,1027,1
D07,1028,2
D07,1029,6
D07,1030,2
D07,1031,3
D07,1032,8
D07,1033,3
D07,1034,8
D07,1035,12
D07,1036,55
D07,1037,10
D07,1038,22
D07,1039,10
D07,1040,11
D07,1041,43
D07,1042,10
D07,1043,2
D07,1044,13
D07,1045,1
D07,1046,3
D07,1047,2
D07,1048,7
D07,1049,4
D07,1050,2
D07,1051,1
D07,1053,2
D07,1054,2
D07,1056,1
D07,1057,1
D07,1059,1
D07,1060,5
D07,1061,15
D07,1062,9
D07,1063,1
D07,1064,11
D07,1065,97
D07,1066,20
D07,1067,44
D07,1068,86
D07,1069,31
D07,1070,29
D07,1071,38
D07,1072,26
D07,1073,15
D07,1074,16
D07,1075,149
D07,1076,191
D07,1077,70
D07,1078,85
D07,1079,37
D07,1080,26
D07,1081,35
D07,1082,10
D07,1084,27
D07,1085,45
D07,1086,14
D07,1087,19
D07,1088,2
D07,1089,1
D07,1090,10
D07,1091,10
D07,1092,2
D07,1093,1
D07,1094,4
D07,1095,9
D07,1096,3
D07,1097,3
D07,1098,5
D07,1099,2
D07,1100,1
D07,1101,3
D07,1102,2
D07,1105,1
D07,1107,3
D07,1108,2
D07,1109,1
D07,1111,2
D07,1113,2
D07,1114,4
D07,1115,13
D07,1116,5
D07,1117,5
D07,1118,6
D07,1119,1
D07,1120,1
D07,1121,3
D07,1122,4
D07,1123,10
D07,1124,14
D07,1125,5
D07,1126,12
D07,1127,20
D07,1128,1
D07,1129,6
D07,1130,8
D07,1131,22
D07,1132,29
D07,1133,5
D07,1134,6
D07,1135,14
D07,1136,15
D07,1137,24
D07,1138,4
D07,1139,9
D07,1140,6
D07,1141,12
D07,1142,5
D07,1143,12
D07,1145,4
D07,1146,7
D07,1147,9
D07,1148,2
D07,1149,2
D07,1150,1
D07,1151,2
D07,1155,1
D07,1156,3
D07,1157,6
D07,1158,1
D07,1159,2
D07,1160,1
D07,1161,1
D07,1163,1
D07,1164,6
D07,1165,5
D07,1167,20
D07,1168,2
D07,1170,9
D07,1171,41
D07,1172,16
D07,1173,7
D07,1174,7
D07,1175,4
D07,1176,7
D07,1177,3
D07,1178,14
D07,1179,22
D07,1180,5
D07,1181,105
D07,1182,28
D07,1183,14
D07,1184,14
D07,1185,17
D07,1186,53
D07,1187,11
D07,1188,45
D07,1189,32
D07,1190,39
D07,1191,84
D07,1192,10
D07,1193,10
D07,1194,7
D07,1195,33
D07,1197,5
D07,1198,13
D07,1199,26
D07,1200,2
D07,1201,14
D07,1202,6
D07,1203,9
D07,1204,13
D07,1206,2
D07,1207,13
D07,1208,9
D07,1209,1
D07,1210,2
D07,1211,7
D07,1214,2
D07,1216,1
D07,1219,1
D07,1220,1
D07,1222,2
D07,1223,7
D07,1224,20
D07,1225,7
D07,1226,7
D07,1227,10
D07,1228,21
D07,1229,18
D07,1230,8
D07,1231,36
D07,1232,14
D07,1233,2
D07,1234,27
D07,1235,58
D07,1236,24
D07,1237,89
D07,1238,42
D07,1239,23
D07,1240,26
D07,1241,22
D07,1242,4
D07,1243,10
D07,1244,112
D07,1245,160
D07,1246,38
D07,1247,20
D07,1248,3
D07,1249,5
D07,1250,5
D07,1251,9
D07,1252,1
D07,1253,2
D07,1254,4
D07,1259,6
D07,1261,2
D07,1264,1
D07,1266,2
D07,1267,3
D07,1269,1
D07,1270,1
D07,1271,2
D07,1272,4
D07,1273,8
D07,1274,10
D07,1275,1
D07,1276,3
D07,1277,8
D07,1278,2
D07,1279,4
D07,1280,9
D07,1281,6
D07,1282,8
D07,1283,15
D07,1284,4
D07,1285,2
D07,1286,3
D07,1287,2
D07,1288,4
D07,1289,4
D07,1290,14
D07,1291,17
D07,1292,14
D07,1293,6
D07,1294,1
D07,1295,4
D07,1298,4
D07,1299,2
D07,1300,7
D07,1301,1
D07,1302,5
D07,1303,8
D07,1304,4
D07,1305,10
D07,1306,3
D07,1307,5
D07,1308,22
D07,1309,38
D07,1310,21
D07,1311,9
D07,1312,16
D07,1313,17
D07,1314,42
D07,1315,29
D07,1316,7
D07,1317,8
D07,1318,8
D07,1319,30
D07,1320,66
D07,1321,16
D07,1322,5
D07,1323,3
D07,1324,4
D07,1325,9
D07,1326,5
D07,1327,1
D07,1328,3
D07,1329,23
D07,1330,11
D07,1331,17
D07,1332,11
D07,1333,8
D07,1334,3
D07,1335,2
D07,1336,1
D07,1337,4
D07,1338,11
D07,1339,22
D07,1340,6
D07,1341,8
D07,1342,3
D07,1343,14
D07,1344,33
D07,1345,6
D07,1347,5
D07,1348,12
D07,1349,55
D07,1350,16
D07,1351,4
D07,1352,27
D07,1353,19
D07,1354,4
D07,1355,3
D07,1356,18
D07,1357,11
D07,1358,4
D07,1359,24
D07,1360,14
D07,1361,29
D07,1362,3
D07,1363,7
D07,1364,11
D07,1365,27
D07,1366,4
D07,1367,4
D07,1368,2
D07,1370,1
D07,1372,1
D07,1375,1
D07,1378,2
D07,1380,1
D07,1382,1
D07,1383,3
D07,1384,3
D07,1385,4
D07,1386,9
D07,1387,12
D07,1388,13
D07,1389,7
D07,1390,2
D07,1391,2
D07,1392,20
D07,1393,41
D07,1394,3
D07,1395,5
D07,1396,10
D07,1397,2
D07,1398,3
D07,1399,13
D07,1400,9
D07,1401,4
D07,1402,4
D07,1403,6
D07,1404,5
D07,1405,1
D07,1406,6
D07,1407,4
D07,1408,4
D07,1409,9
D07,1410,5
D07,1411,6
D07,1412,1
D07,1417,6
D07,1419,1
D07,1420,1
D07,1421,3
D07,1422,40
D07,1423,27
D07,1424,22
D07,1425,6
D07,1426,31
D07,1427,82
D07,1428,8
D07,1430,67
D07,1431,15
D07,1432,20
D07,1433,177
D07,1434,27
D07,1435,22
D07,1436,76
D07,1437,35
D07,1438,11
D07,1439,8
D07,1440,11
D07,1441,6
D07,1442,13
D07,1443,27
D07,1444,7
D07,1445,2
D07,1446,1
D07,1449,1
D07,1450,3
D07,1451,1
D07,1452,1
D07,1453,1
D07,1454,1
D07,1456,2
D08,519,1
D08,547,1
D08,560,1
D08,561,1
D08,568,2
D08,569,1
D08,571,2
D08,575,2
D08,579,1
D08,580,4
D08,581,4
D08,582,2
D08,583,2
D08,584,7
D08,585,5
D08,586,3
D08,587,6
D08,588,3
D08,589,5
D08,590,3
D08,591,4
D08,592,6
D08,593,3
D08,594,3
D08,595,3
D08,596,3
D08,597,5
D08,598,5
D08,599,3
D08,600,2
D08,601,2
D08,602,5
D08,603,9
D08,604,9
D08,605,6
D08,606,4
D08,607,22
D08,608,13
D08,609,5
D08,610,7
D08,611,1
D08,612,4
D08,613,2
D08,614,1
D08,618,1
D08,620,1
D08,621,1
D08,622,1
D08,623,4
D08,624,2
D08,625,4
D08,626,4
D08,627,11
D08,628,4
D08,629,5
D08,630,4
D08,631,1
D08,632,1
D08,633,2
D08,635,1
D08,636,2
D08,640,2
D08,641,3
D08,642,1
D08,643,11
D08,644,1
D08,645,1
D08,647,2
D08,648,2
D08,649,2
D08,652,4
D08,653,1
D08,658,1
D08,670,1
D08,688,1
D08,692,2
D08,696,1
D08,702,2
D08,703,1
D08,708,1
D08,710,2
D08,711,1
D08,718,1
D08,722,1
D08,724,2
D08,729,1
D08,730,3
D08,731,1
D08,732,1
D08,733,1
D08,741,1
D08,751,1
D08,756,1
D08,761,1
D08,765,1
D08,768,1
D08,771,1
D08,777,1
D08,780,4
D08,782,1
D08,785,1
D08,786,1
D08,787,2
D08,788,1
D08,790,2
D08,791,1
D08,792,1
D08,793,1
D08,794,2
D08,797,2
D08,798,4
D08,799,6
D08,800,3
D08,801,3
D08,802,3
D08,803,2
D08,804,1
D08,806,3
D08,809,1
D08,810,1
D08,812,1
D08,813,3
D08,814,3
D08,815,4
D08,816,3
D08,817,1
D08,819,4
D08,820,1
D08,821,3
D08,822,9
D08,823,4
D08,824,5
D08,825,4
D08,826,5
D08,827,8
D08,828,1
D08,829,1
D08,831,4
D08,832,1
D08,833,4
D08,834,4
D08,835,2
D08,837,1
D08,838,1
D08,839,1
D08,840,5
D08,841,1
D08,842,3
D08,843,1
D08,844,2
D08,845,3
D08,847,2
D08,848,3
D08,851,3
D08,852,1
D08,853,1
D08,854,2
D08,855,2
D08,857,1
D08,860,1
D08,862,1
D08,863,2
D08,864,1
D08,870,1
D08,874,1
D08,877,2
D08,878,2
D08,879,1
D08,880,1
D08,891,1
D08,895,1
D08,897,4
D08,898,1
D08,899,1
D08,901,1
D08,904,1
D08,905,1
D08,906,1
D08,911,1
D08,912,1
D08,927,1
D08,931,1
D08,933,1
D08,934,2
D08,935,2
D08,937,1
D08,938,2
D08,939,1
D08,941,3
D08,942,1
D08,943,4
D08,944,2
D08,945,1
D08,946,1
D08,948,1
D08,949,1
D08,950,5
D08,951,1
D08,952,4
D08,956,2
D08,957,1
D08,958,1
D08,959,3
D08,960,3
D08,961,7
D08,962,6
D08,963,2
D08,964,3
D08,965,5
D08,967,1
D08,969,3
D08,970,2
D08,971,4
D08,972,2
D08,973,17
D08,974,2
D08,975,7
D08,976,2
D08,977,1
D08,978,1
D08,979,8
D08,980,3
D08,981,1
D08,982,5
D08,983,1
D08,984,4
D08,985,1
D08,986,1
D08,992,1
D08,993,2
D08,997,1
D08,1001,2
D08,1003,1
D08,1005,1
D08,1006,1
D08,1007,3
D08,1009,1
D08,1012,1
D08,1015,1
D08,1038,1
D08,1060,1
D08,1061,2
D08,1062,1
D08,1064,1
D08,1065,1
D08,1067,2
D08,1069,1
D08,1071,2
D08,1072,1
D08,1073,1
D08,1075,1
D08,1076,1
D08,1078,2
D08,1079,2
D08,1080,6
D08,1081,8
D08,1082,5
D08,1083,1
D08,1084,6
D08,1085,9
D08,1086,8
D08,1087,17
D08,1089,1
D08,1090,6
D08,1091,12
D08,1092,7
D08,1093,4
D08,1094,3
D08,1095,3
D08,1096,3
D08,1097,1
D08,1099,5
D08,1100,3
D08,1101,8
D08,1102,7
D08,1103,15
D08,1104,7
D08,1105,5
D08,1106,4
D08,1107,8
D08,1108,20
D08,1109,29
D08,1110,9
D08,1111,4
D08,1112,2
D08,1113,1
D08,1114,1
D08,1115,8
D08,1116,4
D08,1117,8
D08,1118,11
D08,1119,26
D08,1120,7
D08,1121,12
D08,1122,16
D08,1123,10
D08,1124,18
D08,1125,2
D08,1126,1
D08,1127,5
D08,1138,1
D08,1140,2
D08,1167,1
D08,1168,1
D08,1177,2
D08,1178,1
D08,1183,2
D08,1184,3
D08,1185,1
D08,1187,1
D08,1188,1
D08,1191,5
D08,1193,4
D08,1194,1
D08,1195,1
D08,1196,1
D08,1197,1
D08,1198,2
D08,1199,1
D08,1200,1
D08,1201,1
D08,1202,2
D08,1203,1
D08,1205,1
D08,1206,1
D08,1212,1
D08,1216,6
D08,1217,2
D08,1218,3
D08,1219,2
D08,1220,1
D08,1222,1
D08,1223,2
D08,1224,1
D08,1226,5
D08,1227,1
D08,1228,5
D08,1229,8
D08,1230,3
D08,1231,8
D08,1232,2
D08,1233,1
D08,1234,3
D08,1235,7
D08,1236,4
D08,1237,3
D08,1238,6
D08,1239,17
D08,1240,9
D08,1241,3
D08,1242,2
D08,1243,1
D08,1245,5
D08,1246,2
D08,1248,5
D08,1249,8
D08,1250,4
D08,1251,20
D08,1252,27
D08,1253,13
D08,1254,9
D08,1257,11
D08,1258,3
D08,1259,5
D08,1260,4
D08,1261,1
D08,1263,1
D08,1264,2
D08,1265,1
D08,1266,22
D08,1267,5
D08,1268,6
D08,1269,3
D08,1270,2
D08,1272,1
D08,1273,1
D08,1274,3
D08,1275,5
D08,1276,6
D08,1277,2
D08,1278,2
D08,1281,5
D08,1282,2
D08,1283,4
D08,1284,1
D08,1285,1
D08,1304,1
D08,1305,1
D08,1310,2
D08,1321,2
D08,1322,1
D08,1325,2
D08,1326,3
D08,1327,1
D08,1330,1
D08,1331,4
D08,1332,2
D08,1334,2
D08,1337,2
D08,1338,2
D08,1339,3
D08,1340,1
D08,1341,3
D08,1342,2
D08,1343,3
D08,1344,3
D08,1345,2
D08,1346,1
D08,1348,2
D08,1349,4
D08,1350,3
D08,1352,1
D08,1353,5
D08,1354,5
D08,1355,1
D08,1358,1
D08,1359,1
D08,1363,1
D08,1373,2
