id,group,signal,capital,exit,stress,overlay,gate,arm,status,configuration_defined_in,started_at,output,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,filled_buys,win_rate,profit_factor,worst_trade_pnl,flat_days,max_exposure,min_cash,nav_rows,max_underwater_sessions,max_losing_days,max_plan_risk_cny,max_mark_risk_cny,reason,ended_at,execution_grade,signals,matched_coverage_required,new_initial_sleeve,existing_initial_sleeve,rebalancing,initial_capital
B_H02_C_10_DELAY1,B_CORE_STRESS,H02,C_10,E10,DELAY1,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844969.952256,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/B_H02_C_10_DELAY1,0.03213359378199909,0.008250637793108195,-0.4112430807982571,2023-10-23,0.21267369662948638,0.14503572411864912,0.7458233503279792,0.960352126620544,0.14926466970184585,763.0,10.006553079947576,2.0,139827.77621800013,187676.01000000173,144.30231217929,9.0,772.0,0.4416775884665793,1.0134727911146153,-48367.561440000005,2.0,0.9926554412096991,10376.286430399865,970.0,329.0,12.0,117244.40571896652,181156.0696485771,,1788844972.7171462,DAILY_OPEN_MODEL,4586.0,,,,,
B_H02_C_ONE_COST2,B_CORE_STRESS,H02,C_ONE,E10,COST2,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844972.77221,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/B_H02_C_ONE_COST2,0.01397567351559803,0.003612164274834795,-0.6714918276349128,2023-12-22,0.35458816285505895,0.1850800082328862,0.4790713513175335,0.9922413142075626,0.9996746408710436,81.0,10.0,0.0,167884.2424844001,205474.5799999992,93.64454210122243,1.0,82.0,0.49382716049382713,1.0029132507442784,-385671.47612000024,158.0,0.9996746408710436,817.0395799991675,970.0,593.0,8.0,236679.49620482323,1058562.7869300642,,1788844974.8801951,DAILY_OPEN_MODEL,4586.0,,,,,
B_H02_C_ONE_DELAY1,B_CORE_STRESS,H02,C_ONE,E10,DELAY1,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844974.923504,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/B_H02_C_ONE_DELAY1,-0.6131721797404003,-0.2186607343134973,-0.675791756080879,2023-09-20,0.39723464119048185,-0.4252232659458318,0.5697677585880334,0.993675290978341,0.9998782152387189,78.0,10.038461538461538,1.0,55337.7597404,68857.10999999984,106.57991775985839,1.0,79.0,0.34615384615384615,0.6072931334309496,-154864.3628,185.0,0.9998782152387189,46.420261499937624,970.0,959.0,7.0,89719.67437553986,272549.0853941869,,1788844976.662095,DAILY_OPEN_MODEL,4586.0,,,,,
C_D02_C_MAX_G_DOWN,C_CORE_MARKET,D02,C_MAX,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844976.7001002,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_MAX_G_DOWN,-0.5246714304465996,-0.17570053504722183,-0.7242436221390838,2023-08-16,0.3001346932044618,-0.49313649715715924,0.6562318333743751,0.9993412479314909,0.9631125401400473,503.0,10.007952286282306,1.0,80776.69249459992,82408.91000000041,129.84634865838805,7.0,510.0,0.47912524850894633,0.795825671169081,-96134.95104000001,165.0,0.9998807352644369,74.0151153004374,970.0,937.0,10.0,156642.31720000005,372928.93000000005,,1788844979.1394382,DAILY_OPEN_MODEL,4429.0,,,,,
C_D02_C_MAX_G_RAMP,C_CORE_MARKET,D02,C_MAX,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844979.1961112,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_MAX_G_RAMP,-0.15524238671790114,-0.04288206016182128,-0.376034011974515,2023-12-28,0.21389440459571774,-0.0973157887214489,0.4015274759454558,0.9974507600584579,0.7489302287204423,367.0,10.010899182561309,1.0,65587.14671790003,68580.13000000062,79.11845817145645,2.0,369.0,0.4904632152588556,0.9330872182849057,-82166.08385000005,408.0,0.999954573106011,48.41632959966705,970.0,556.0,6.0,180272.37625288803,319814.085,,1788844982.123035,DAILY_OPEN_MODEL,4429.0,,,,,
C_D02_C_10_G_DOWN,C_CORE_MARKET,D02,C_10,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844982.161045,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_10_G_DOWN,-0.23819615460889987,-0.06824102657549924,-0.44240583053934734,2023-08-18,0.2185202759218528,-0.21375362945191737,0.5753321037269385,0.9702200902569378,0.14811685456964543,577.0,10.006932409012132,1.0,84561.66404890025,89250.46000000017,112.37260920627976,7.0,584.0,0.4800693240901213,0.9096529863826689,-29524.416400000002,159.0,0.9963395851438853,4544.9723068005405,970.0,556.0,8.0,167487.19029999996,259062.14604403108,,1788844983.846543,DAILY_OPEN_MODEL,4429.0,,,,,
C_D02_C_10_G_RAMP,C_CORE_MARKET,D02,C_10,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844983.8805602,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_10_G_RAMP,-0.12320897031889899,-0.033582558152334574,-0.3108868087892971,2023-12-28,0.1786963675125145,-0.10117216830106077,0.3600833272846253,0.9292175850473643,0.14818084853164118,370.0,10.010810810810812,1.0,56759.52799889994,59768.969999999965,71.46393663904279,2.0,372.0,0.4756756756756757,0.9352670486729487,-30322.373600000006,409.0,0.9970247597800195,3754.2242320002842,970.0,556.0,7.0,162561.8241020794,263584.3675251242,,1788844985.406085,DAILY_OPEN_MODEL,4429.0,,,,,
C_D02_C_ONE_G_DOWN,C_CORE_MARKET,D02,C_ONE,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844985.444114,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_ONE_G_DOWN,0.07991204142999875,0.020173634957306064,-0.6635520525830818,2022-12-07,0.4475762039004159,0.2655720404710059,0.539801811193644,0.9942216266674971,0.9980548309204483,61.0,10.0,0.0,49829.44856999998,50995.38000000013,105.26741360904587,1.0,62.0,0.5081967213114754,1.0335563295892118,-163092.90087999997,358.0,0.9980548309204483,1502.6716527990066,970.0,937.0,6.0,207657.60000000003,395146.2299999997,,1788844987.0212858,DAILY_OPEN_MODEL,4429.0,,,,,
C_D02_C_ONE_G_RAMP,C_CORE_MARKET,D02,C_ONE,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844987.052219,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D02_C_ONE_G_RAMP,-0.20087303445930016,-0.05659063409528664,-0.43772020629399444,2023-12-28,0.32243675779644787,-0.020569988650270824,0.2904143279613518,0.9898331138193535,0.9988647237314999,42.0,10.0,0.0,42782.7644593,40847.560000000456,56.1217315599062,1.0,43.0,0.5,0.9256910509471754,-248645.7257999999,540.0,0.9988647237314999,1524.8722863998264,970.0,556.0,5.0,173365.09711825234,575607.0599999998,,1788844988.5538812,DAILY_OPEN_MODEL,4429.0,,,,,
C_D03_C_MAX_G_DOWN,C_CORE_MARKET,D03,C_MAX,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844988.5924962,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_MAX_G_DOWN,-0.7011408358686997,-0.26931622918059983,-0.7398562388732928,2023-08-28,0.229862629715501,-1.2482180668409333,0.7034243317948118,0.9986518579442927,0.7657719774764238,671.0,10.014903129657228,5.0,63680.891108700016,84231.54000000066,138.1303254385875,10.0,681.0,0.4143070044709389,0.6510658464208802,-46604.447679999954,145.0,0.9999740116613485,10.854129800195551,970.0,957.0,10.0,94659.12188442932,183235.12766222694,,1788844990.707668,DAILY_OPEN_MODEL,14025.0,,,,,
C_D03_C_MAX_G_RAMP,C_CORE_MARKET,D03,C_MAX,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844990.747057,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_MAX_G_RAMP,-0.4856671495345001,-0.1586377044966305,-0.5349092567194635,2023-12-18,0.20127935216220535,-0.756672522383225,0.4288347167189337,0.9955780886456543,0.5376543054827962,443.0,10.024830699774267,7.0,53483.091534500054,68718.95000000019,86.4304313154079,0.0,443.0,0.3724604966139955,0.7352409670335804,-65049.143039999995,393.0,0.9998017284375411,160.6869843998458,970.0,957.0,10.0,86049.31852494432,251114.06587117744,,1788844992.974854,DAILY_OPEN_MODEL,14025.0,,,,,
C_D03_C_10_G_DOWN,C_CORE_MARKET,D03,C_10,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844993.014457,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_10_G_DOWN,-0.6202642208575002,-0.22240779251489007,-0.6694454114904382,2023-08-28,0.2136837964521721,-1.0688111780346294,0.6712554989629229,0.97422876161712,0.1586596346659492,673.0,10.014858841010401,5.0,66266.81064149995,88871.47000000073,131.14943113926202,10.0,683.0,0.4175334323922734,0.6929820340673095,-36940.50431999999,145.0,0.9957443579276415,2864.9234511998948,970.0,957.0,13.0,70596.1336243446,152698.38273005883,,1788844995.244302,DAILY_OPEN_MODEL,14025.0,,,,,
C_D03_C_10_G_RAMP,C_CORE_MARKET,D03,C_10,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844995.2806752,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_10_G_RAMP,-0.49518519725360033,-0.16271068116981025,-0.5281065840114934,2023-12-26,0.17235102853525786,-0.9431557064167803,0.40819871679416164,0.952088265689311,0.15810721309059741,424.0,10.03066037735849,9.0,47122.79725360001,59674.04000000047,81.80064684121442,1.0,425.0,0.37264150943396224,0.6986205260960354,-23302.223839999977,394.0,0.9863956383806258,11440.940811999899,970.0,957.0,9.0,66376.60674260161,119036.40729422786,,1788844997.177943,DAILY_OPEN_MODEL,14025.0,,,,,
C_D03_C_ONE_G_DOWN,C_CORE_MARKET,D03,C_ONE,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844997.214726,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_ONE_G_DOWN,-0.6464177594399994,-0.2366906010523403,-0.7464907226060377,2023-12-28,0.34601986973981125,-0.6067102805661789,0.4742007309358015,0.9908801152514745,0.999301016329145,69.0,10.057971014492754,1.0,61245.79943999998,65102.000000000815,88.67333571725064,1.0,70.0,0.42028985507246375,0.6895135169596951,-203598.42495000002,271.0,0.999301016329145,345.10159000061685,970.0,809.0,12.0,129857.44336113511,316726.86131552403,,1788844999.317795,DAILY_OPEN_MODEL,14025.0,,,,,
C_D03_C_ONE_G_RAMP,C_CORE_MARKET,D03,C_ONE,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788844999.359117,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D03_C_ONE_G_RAMP,-0.6427321209199994,-0.23463147408178864,-0.6885108769307497,2023-12-22,0.2715745422412871,-0.8474956663069011,0.29428115981302755,0.9886259396802038,0.9939961978861367,47.0,10.106382978723405,2.0,34962.520919999995,36349.599999999904,58.83565934528655,0.0,47.0,0.3829787234042553,0.5490569738170503,-202422.96000000008,495.0,0.9939961978861367,4769.684090000461,970.0,552.0,7.0,146928.57821325716,242997.01141798598,,1788845001.7377632,DAILY_OPEN_MODEL,14025.0,,,,,
C_D06_C_MAX_G_DOWN,C_CORE_MARKET,D06,C_MAX,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845308.871586,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_MAX_G_DOWN,-0.29400507127329933,-0.086476789775361,-0.4264143636603126,2023-12-20,0.20487770708010766,-0.33888344356255634,0.7092680178295687,0.998885260001145,0.7996628255839994,665.0,10.013533834586466,2.0,108501.82127329978,145968.53000000087,139.224651677318,7.0,672.0,0.43157894736842106,0.8624591795751313,-40060.7916,142.0,0.9999172821067944,93.3862999999908,970.0,756.0,7.0,117986.21373439577,179697.10462753222,,1788845311.897064,DAILY_OPEN_MODEL,31269.0,,,,,
C_D06_C_MAX_G_RAMP,C_CORE_MARKET,D06,C_MAX,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845311.947744,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_MAX_G_RAMP,-0.3834103142490003,-0.11805332712514804,-0.42493347991851194,2023-12-27,0.15489106995377908,-0.7332124127636328,0.42805258377819466,0.9983350666981952,0.550366633092043,441.0,10.002267573696145,1.0,56691.192313000036,80070.2200000006,85.40058418859321,0.0,441.0,0.40589569160997735,0.6893197530951655,-46854.302399999986,404.0,0.9999326882394145,62.994451199803734,970.0,929.0,7.0,89883.74726754843,169909.9051262009,,1788845314.815923,DAILY_OPEN_MODEL,31269.0,,,,,
C_D06_C_10_G_DOWN,C_CORE_MARKET,D06,C_10,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845314.866503,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_10_G_DOWN,-0.3218800713960992,-0.09598741979147551,-0.4606798816648896,2023-12-26,0.1756559401145512,-0.4863403339832565,0.6579824744304715,0.97259054780962,0.1417985375692775,672.0,10.013392857142858,2.0,100460.34139609993,138955.2600000012,129.03176680069166,6.0,678.0,0.42857142857142855,0.8473729014189195,-23775.539200000014,142.0,0.9996537733023231,318.7923147002148,970.0,593.0,7.0,118208.42179681684,195983.13769786907,,1788845317.393282,DAILY_OPEN_MODEL,31269.0,,,,,
C_D06_C_10_G_RAMP,C_CORE_MARKET,D06,C_10,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845317.4406881,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_10_G_RAMP,-0.23523481779159972,-0.06730140457257294,-0.32442281234344783,2023-12-27,0.13773874660943297,-0.43672303168488774,0.40379820505776487,0.9666609012018378,0.14123547314046855,422.0,10.0,0.0,60986.567791599955,88256.26000000045,80.15429008519698,1.0,423.0,0.42890995260663506,0.8235113345858381,-21893.366039999994,398.0,0.9887419079255213,10899.105662400529,970.0,844.0,7.0,88415.66273809441,177973.69991550202,,1788845320.019968,DAILY_OPEN_MODEL,31269.0,,,,,
C_D06_C_ONE_G_DOWN,C_CORE_MARKET,D06,C_ONE,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845320.087853,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_ONE_G_DOWN,-0.10162688038970014,-0.027458032493143048,-0.4746893270918898,2023-12-20,0.2932180084995691,0.04958340113053785,0.33411062860209817,0.9873799440255584,0.9931897788605322,67.0,10.0,0.0,65431.41038969999,82338.79999999957,65.53122059405413,1.0,68.0,0.4626865671641791,0.9251203541132003,-281678.38491,299.0,0.9931897788605322,6118.1196102997055,970.0,267.0,8.0,193474.17809940534,421662.5643718583,,1788845322.6330822,DAILY_OPEN_MODEL,31269.0,,,,,
C_D06_C_ONE_G_RAMP,C_CORE_MARKET,D06,C_ONE,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845322.688641,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_D06_C_ONE_G_RAMP,-0.4350395060862008,-0.1378638990208837,-0.45210673285620073,2023-12-20,0.2184873320989547,-0.5711099394818995,0.2719297549751681,0.9904363225734387,0.9979454266828591,47.0,10.0,0.0,34482.8060862,46781.40000000014,53.89474766736921,0.0,47.0,0.425531914893617,0.5283082817180821,-185724.59796000004,500.0,0.9979454266828591,1392.6980663992,970.0,965.0,9.0,108561.09207919012,150450.36379412998,,1788845325.364578,DAILY_OPEN_MODEL,31269.0,,,,,
C_H02_C_MAX_G_DOWN,C_CORE_MARKET,H02,C_MAX,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845325.4019651,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_MAX_G_DOWN,0.1734309300800998,0.0424245648876278,-0.3341338591172123,2023-01-03,0.2537019797853641,0.2907014419716658,0.6839042022521205,0.9993009539177198,0.7545715395608681,623.0,10.009630818619582,3.0,130847.42791989993,168107.9700000013,132.688975933078,9.0,632.0,0.43980738362760835,1.0426310571362882,-151555.032,144.0,0.9999997749489297,0.3186683994354098,970.0,332.0,7.0,129997.63710865188,242710.9612261015,,1788845327.463528,DAILY_OPEN_MODEL,4586.0,,,,,
C_H02_C_MAX_G_RAMP,C_CORE_MARKET,H02,C_MAX,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845327.502592,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_MAX_G_RAMP,-0.15245294805459986,-0.0420619939781941,-0.4062101718050787,2021-06-16,0.2192347934844683,-0.08711450373902345,0.4185875059682959,0.9980869691444393,0.8883236148414176,395.0,10.00759493670886,2.0,65360.02805460004,79543.44000000048,82.18430519948465,2.0,397.0,0.4177215189873418,0.9413773634926941,-132610.65300000005,405.0,0.9999609184755062,31.37084800020932,970.0,556.0,6.0,135502.78628525595,278514.2727522037,,1788845329.254812,DAILY_OPEN_MODEL,4586.0,,,,,
C_H02_C_10_G_DOWN,C_CORE_MARKET,H02,C_10,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845329.2905831,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_10_G_DOWN,0.06304191711979978,0.016009168382854266,-0.3012172027069291,2023-12-22,0.19970796383975925,0.17955346607483808,0.6370139221004831,0.9806365948952924,0.14590036105769263,637.0,10.009419152276296,3.0,113800.0528801999,145732.24000000156,123.9550299269304,9.0,646.0,0.4427001569858713,1.0107150884873992,-33166.383040000015,145.0,0.99680463221131,3331.992104000412,970.0,329.0,7.0,110536.06367213858,190285.53494052275,,1788845331.032338,DAILY_OPEN_MODEL,4586.0,,,,,
C_H02_C_10_G_RAMP,C_CORE_MARKET,H02,C_10,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845331.0636659,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_10_G_RAMP,-0.11134026852729961,-0.030200847431846256,-0.3018383226484148,2023-12-27,0.16640276007722202,-0.10091737122090788,0.39301745881517486,0.9618973727254848,0.1390725435399306,402.0,10.007462686567164,2.0,65005.298527299965,81430.4600000007,77.78416209175002,3.0,405.0,0.4427860696517413,0.95405344509953,-30212.21888,405.0,0.9997656305386807,246.8230396004219,970.0,556.0,10.0,96923.00946127115,185323.72551417354,,1788845332.707327,DAILY_OPEN_MODEL,4586.0,,,,,
C_H02_C_ONE_G_DOWN,C_CORE_MARKET,H02,C_ONE,E10,BASE,G_DOWN,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845332.746387,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_ONE_G_DOWN,0.5271628573165006,0.11627777290181696,-0.5058272246953575,2020-10-09,0.3527162041658021,0.4857696231865048,0.44817218197051956,0.9919292207315795,0.9998629346544387,68.0,10.0,0.0,88173.78068349995,105096.4200000014,85.88203321844219,1.0,69.0,0.5294117647058824,1.1650066489262194,-334694.73728,286.0,0.9998629346544387,224.4660865003243,970.0,593.0,8.0,157592.31361670655,627083.3900835706,,1788845334.522321,DAILY_OPEN_MODEL,4586.0,,,,,
C_H02_C_ONE_G_RAMP,C_CORE_MARKET,H02,C_ONE,E10,BASE,G_RAMP,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845334.574111,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/C_H02_C_ONE_G_RAMP,-0.5826124356500006,-0.20307305562552969,-0.6802478879643112,2023-04-25,0.2822641905740593,-0.6623312586221651,0.2952282853974349,0.9886995788127982,0.9937163277821675,47.0,10.02127659574468,1.0,31261.835650000005,38448.000000000684,59.18125907191223,0.0,47.0,0.3617021276595745,0.6151928523234192,-204876.60927999998,499.0,0.9937163277821675,2997.213439999381,970.0,593.0,8.0,113394.05051705048,391182.96274015564,,1788845336.198194,DAILY_OPEN_MODEL,4586.0,,,,,
D_D02_C_MAX_R_ONCE,D_CORE_RISK,D02,C_MAX,EST,BASE,R_ONCE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845336.2373388,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_MAX_R_ONCE,-0.13945951166600123,-0.038268171032924014,-0.17489725038987414,2023-11-02,0.07181957402860766,-0.5073540428234717,0.16088907478387895,0.2978080502161194,0.2627560165735931,512.0,8.474609375,3.0,27146.131266000008,28832.700000000248,34.529524177599434,4.0,516.0,0.322265625,0.7676059936720305,-13762.693199999994,33.0,0.48115248325163373,452256.04379999876,970.0,955.0,7.0,19794.275089164137,94825.27508916403,,1788845338.131287,DAILY_OPEN_MODEL,4429.0,,,,,
D_D02_C_MAX_R_STAGE,D_CORE_RISK,D02,C_MAX,EST,BASE,R_STAGE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845338.16685,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_MAX_R_STAGE,-0.07641347550849964,-0.020439439970915796,-0.19074440193572118,2023-11-08,0.059268311096597054,-0.3187956457116276,0.15698505073975863,0.2865391026652022,0.13227193482770383,634.0,8.709779179810726,5.0,28121.67790849997,29463.21000000015,33.24917278480416,5.0,640.0,0.3548895899053628,0.8782619375391935,-16487.43449,23.0,0.4507328606145967,513640.54452000046,970.0,512.0,10.0,22244.875,89431.12500000001,,1788845339.8993878,DAILY_OPEN_MODEL,4429.0,,,,,
D_D02_C_10_R_ONCE,D_CORE_RISK,D02,C_10,EST,BASE,R_ONCE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845339.9348748,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_10_R_ONCE,-0.14395476098860005,-0.039575866572499674,-0.18960636586674207,2023-11-02,0.06672114629078577,-0.5718248688279518,0.1548335972732936,0.28395472068088906,0.13084939871367304,550.0,8.56,3.0,27178.960588600014,28557.520000000193,33.692574786267386,4.0,554.0,0.33454545454545453,0.7705255137193451,-12771.059679999991,33.0,0.41323418545533486,512291.4313521003,970.0,505.0,10.0,20553.287619730272,99349.26500000001,,1788845341.7382789,DAILY_OPEN_MODEL,4429.0,,,,,
D_D02_C_10_R_STAGE,D_CORE_RISK,D02,C_10,EST,BASE,R_STAGE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845341.773321,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_10_R_STAGE,-0.07732376444499989,-0.020690351290955422,-0.19198857609727282,2023-11-08,0.05915995250428404,-0.32381922400565183,0.1569087287001609,0.2865391026652022,0.12595265860807553,634.0,8.700315457413248,5.0,28100.376844999962,29502.170000000147,33.234551470439776,5.0,640.0,0.3548895899053628,0.8769788962461896,-16487.43449,23.0,0.44686201297339045,516590.2961500002,970.0,512.0,10.0,22244.875,89431.12500000001,,1788845343.4657018,DAILY_OPEN_MODEL,4429.0,,,,,
D_D02_C_ONE_R_ONCE,D_CORE_RISK,D02,C_ONE,EST,BASE,R_ONCE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845343.500124,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_ONE_R_ONCE,0.08327624547100054,0.02099833636261006,-0.07498417192545137,2022-11-14,0.06017590361553369,0.37541003241893256,0.07771960993374512,0.20091764766888978,0.2468544277154293,81.0,9.45679012345679,0.0,12498.014529000002,15059.140000000156,14.910410017159501,1.0,82.0,0.4074074074074074,1.405351621516556,-10912.947639999999,198.0,0.2468544277154293,844864.7291210005,970.0,596.0,10.0,11095.314999999991,132030.33,,1788845345.1039748,DAILY_OPEN_MODEL,4429.0,,,,,
D_D02_C_ONE_R_STAGE,D_CORE_RISK,D02,C_ONE,EST,BASE,R_STAGE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845345.139284,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D02_C_ONE_R_STAGE,0.044804835601199855,0.011451867160500617,-0.03846798955642061,2022-11-14,0.030927299014737588,0.3836378708993609,0.03942489924665086,0.10052868037914743,0.12822670270761125,81.0,9.45679012345679,0.0,6074.4443988,7327.000000000076,7.481012903140338,1.0,82.0,0.4074074074074074,1.4417400657566415,-6269.886280000006,198.0,0.12822670270761125,925656.0995199999,970.0,596.0,10.0,5268.724999999997,66015.165,,1788845346.675256,DAILY_OPEN_MODEL,4429.0,,,,,
D_D03_C_MAX_R_ONCE,D_CORE_RISK,D03,C_MAX,EST,BASE,R_ONCE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845346.711624,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D03_C_MAX_R_ONCE,-0.37464841564330154,-0.11481439572939689,-0.39119271461854477,2023-12-26,0.11068063981383366,-1.0463017715824,0.304626604135894,0.48993854362216854,0.36964295877445585,817.0,7.378212974296206,9.0,53638.51964329996,69489.01000000037,75.60589779218911,7.0,824.0,0.2827417380660955,0.6783902035689596,-30194.532000000007,6.0,0.6971876011723631,193247.8683949987,970.0,962.0,11.0,20090.2792521628,144777.79578912287,,1788845349.198087,DAILY_OPEN_MODEL,14025.0,,,,,
D_D03_C_MAX_R_STAGE,D_CORE_RISK,D03,C_MAX,EST,BASE,R_STAGE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845349.261099,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D03_C_MAX_R_STAGE,-0.38710730307760155,-0.11943018478081402,-0.41302993739011173,2023-10-23,0.091253659916594,-1.3477509302223296,0.3026597703511219,0.4893290533444791,0.23272236145929476,913.0,7.326396495071194,9.0,49634.21507760005,65334.960000000545,75.19549863423363,8.0,921.0,0.28148959474260676,0.6403449284822653,-27930.795199999993,1.0,0.6856521280080053,200301.75984549854,970.0,962.0,11.0,20139.894447330633,88843.37090183001,,1788845351.4393559,DAILY_OPEN_MODEL,14025.0,,,,,
D_D03_C_10_R_ONCE,D_CORE_RISK,D03,C_10,EST,BASE,R_ONCE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845351.478288,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/D_D03_C_10_R_ONCE,-0.38365251257069777,-0.1181433409369288,-0.4020510069113611,2023-12-26,0.09774327007719678,-1.2370696861131334,0.29496317393842997,0.4584171028694639,0.1556878119558687,868.0,7.387096774193548,9.0,50948.7725707,65549.11000000063,72.90717806008377,8.0,876.0,0.2868663594470046,0.6525024372733759,-24591.243599999987,5.0,0.6014437998301759,268075.83002470207,970.0,962.0,11.0,20100.86202476712,98621.55865190989,,1788845353.536742,DAILY_OPEN_MODEL,14025.0,,,,,
