trade_id,baseline_block,symbol,entry_year,entry_industry,outcome_class,return_5d,residual_return_after_5d,return_10d,residual_return_after_10d,return_20d,residual_return_after_20d,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,extreme_winner,severe_loss
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020,自动化设备,strong_winner,0.0035369774919613,0.25829508480561958,-0.00032154340836020002,0.26315180433526497,,,0.26274564619882262,31090.221999999991,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019,其他电子Ⅱ,ordinary_loser,-0.043269230769230803,-0.0058685928123664022,-0.014423076923076801,-0.034965121803224197,-0.0176282051282051,-0.031816557763430398,-0.0488838940849083,-6079.6530000000175,21,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019,消费电子,severe_loser,-0.0074381973309998002,-0.14211862635931383,0.0140013126230584,-0.16025721850964558,,,-0.14849971730304251,-17666.245999999999,18,MARKET_EMERGENCY_X0.96,False,True
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018,环保设备Ⅱ,ordinary_loser,-0.093779904306219797,-0.00041721741827382974,,,,,-0.094157995114932905,-9061.4020000000019,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021,电网设备,ordinary_loser,0.103542234332425,-0.14458571731298997,,,,,-0.056014211203708301,-9506.9309999999914,9,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019,生物制品,ordinary_winner,0.080080080080079899,0.093154837398469859,0.093093093093093104,0.080141089334202276,0.1086086086086084,0.065023990566996703,0.18069476431726611,21423.432000000001,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018,旅游及景区,ordinary_loser,0.027918781725888301,-0.051634668718615662,0.0055837563451777003,-0.030570522036949432,,,-0.025157464038170901,-2530.6520000000028,12,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019,旅游及景区,ordinary_winner,0.0147727272727273,0.032190976714760566,-0.010984848484848301,0.059073009045899516,,,0.047439252507137902,5652.0559999999969,18,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021,专用设备,ordinary_loser,-0.0653346019663813,-0.0013207016939625893,,,,,-0.066569016140852505,-7983.8760000000029,5,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300158.SZ-001,EXTENDED_2018_2021,300158.SZ,2018,中药Ⅱ,severe_loser,-0.049382716049382602,-0.063568861851924785,-0.099415204678362498,-0.01154490973258715,,,-0.1098123748468913,-11480.603000000005,10,MARKET_EMERGENCY_X0.96,False,True
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021,光学光电子,ordinary_winner,0.058041112454655201,-0.032206702784572716,,,,,0.0239650968119694,4120.9610000000212,9,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021,IT服务Ⅱ,ordinary_loser,-0.0273327049952873,-0.034798405886178885,-0.032045240339302401,-0.030099274464008396,,,-0.061179976319073001,-11088.385000000017,12,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020,军工电子Ⅱ,ordinary_loser,-0.066974595842956106,0.049735754634019802,-0.050038491147036103,0.031020854632440864,,,-0.0205698732744941,-2611.2800000000134,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021,其他电子Ⅱ,severe_loser,-0.057142857142857002,-0.089701207883026046,,,,,-0.1417182817182816,-25719.217999999993,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020,化学制药,severe_loser,-0.0015151515151514,-0.11372746479899387,,,,,-0.11507030197354071,-15574.099000000006,6,SET_REMOVAL,False,True
EXTENDED_2018_2021:300212.SZ-001,EXTENDED_2018_2021,300212.SZ,2019,IT服务Ⅱ,ordinary_winner,0.14636246233318981,0.02310672580995532,0.26259147653895798,-0.071076300432352024,0.20576840292724921,-0.027299817625165645,0.1728511454291482,18588.313999999998,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020,软件开发,ordinary_winner,0.077095284734853803,-0.0069244862697709353,0.043794599132502901,0.024758083739317094,0.13404225549181481,-0.056792682949376561,0.069636953224472303,7971.0879999999888,26,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300232.SZ-001,EXTENDED_2018_2021,300232.SZ,2019,光学光电子,ordinary_winner,0.017329255861366001,-0.0088914584216663872,0.026503567787971302,-0.017749429498334468,0.1722731906218144,-0.13989015261288951,0.0082837150817298005,992.40300000000127,28,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021,光学光电子,extreme_winner,0.0067842605156038004,0.58745107273660047,0.13839891451831751,0.40391978065620693,,,0.59822075436982025,95109.819000000003,19,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021,影视院线,ordinary_winner,-0.0160832544938505,0.028737039482573223,,,,,0.012191599869324801,2163,9,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300271.SZ-001,EXTENDED_2018_2021,300271.SZ,2019,IT服务Ⅱ,strong_winner,0.0392405063291138,0.25648493396741245,0.1924050632911391,0.095089310814485684,0.31772151898734158,-0.009054629407064918,0.30579003897119672,29501.516000000003,32,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300271.SZ-002,EXTENDED_2018_2021,300271.SZ,2019,IT服务Ⅱ,ordinary_loser,-0.029694323144104699,-0.013490970043893324,-0.0336244541484714,-0.0094789586251836644,,,-0.042784687963987302,-5293.132999999978,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019,IT服务Ⅱ,ordinary_winner,0.033128834355828203,0.064379157390654473,0.076891615541922101,0.021124858172728356,0.071165644171779105,0.026583333932338027,0.099640798187645499,11483.017000000013,35,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019,光伏设备,ordinary_loser,-0.0138674884437595,-0.041946586679449727,,,,,-0.055232381317176803,-6673.9890000000069,7,SET_REMOVAL,False,False
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020,电子化学品Ⅱ,ordinary_loser,0.033333333333333402,-0.055654023395958929,,,,,-0.0241758241758241,-3049.1999999999971,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021,IT服务Ⅱ,ordinary_winner,0.0289473684210526,0.060187443944793806,,,,,0.0908770804800378,11540.468000000001,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019,光学光电子,strong_winner,0.3520179372197309,-0.012429541967511226,0.32511210762331832,0.0076226500737575087,0.40807174887892372,-0.051743652557976638,0.33521297352823032,39013.180999999975,33,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019,通信设备,ordinary_winner,0.038124999999999902,-0.02955337859010343,0.072916666666666602,-0.061022230196987381,0.0843749999999997,-0.070944185497499368,0.0074448988511488,858.51000000001022,30,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020,通信服务,ordinary_loser,0.27596899224806198,-0.24495638552845656,,,,,-0.036587760139410501,-5202.1589999999733,7,SET_REMOVAL,False,False
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021,光学光电子,ordinary_loser,-0.0537471612414838,-0.02546747904897384,-0.065102195306585897,-0.013631051669002026,,,-0.077845835587598403,-13683.866000000007,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021,软件开发,ordinary_loser,0.043342036553524803,-0.1079148762023282,-0.069973890339425401,0.0007782579156361269,,,-0.069250090157833802,-8888.8189999999813,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019,通用设备,ordinary_loser,-0.035729659922514,-0.042090572623880163,,,,,-0.076316350700599001,-9400.9580000000133,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020,通用设备,severe_loser,-0.042105263157894701,-0.071566376157619738,-0.067251461988304201,-0.046536504166884485,,,-0.110658318214141,-14009.174000000028,13,MARKET_MA20_X2,False,True
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021,通信设备,ordinary_loser,-0.035037878787878701,-0.05060292229108887,-0.026515151515151499,-0.058914764411108433,,,-0.083867782021420006,-15632.133000000022,14,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019,生物制品,ordinary_winner,-0.019498607242339702,0.078207619800371608,0.012534818941504201,0.04409651215881949,0.059610027855153201,-0.002289479049077614,0.057184072896186301,6776.2200000000012,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020,生物制品,ordinary_loser,-0.053118472097881002,-0.021137264387670607,,,,,-0.073132957296949602,-9786.8489999999892,8,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019,软件开发,severe_loser,-0.1018587360594794,-0.041357945010916497,-0.15092936802973961,0.014045186012971111,,,-0.1390040130655664,-19015.562999999998,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019,通信服务,ordinary_loser,0.021001615508885099,-0.035685833154187385,,,,,-0.015433677792320801,-1778.718000000008,8,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021,电池,extreme_winner,0.26149914821124348,0.336317006038237,0.32027257240204432,0.27682934576943796,0.39778534923338987,0.20602406212226043,0.68576276485743504,84618.509999999995,41,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020,光伏设备,severe_loser,-0.20481927710843381,-0.0076068061063596648,,,,,-0.21086806268698491,-25402.505000000023,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020,通信设备,strong_winner,0.038687202053538601,0.18269381628263059,0.090942427576091001,0.1260437763430422,0.24385771910524401,-0.012387902529318762,0.2284489309206274,27450.203999999983,25,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021,通信设备,ordinary_loser,0.0059816278572955,-0.010674608890790749,0.025849177526169501,-0.029834804928515868,0.021448408459730801,-0.025654982487709366,-0.0047568325714021,-579.51400000001013,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020,医疗器械,ordinary_winner,0.0146017699115044,-0.01329242061906688,,,,,0.0011152564249911001,128.67300000002433,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020,元件,ordinary_loser,0.069033530571992005,-0.11367909139740029,-0.044181459566074902,-0.0086959709809967256,,,-0.052493229856786901,-6652.8139999999757,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020,元件,ordinary_loser,-0.13215462990710211,0.1490080359559196,-0.065028468684447005,0.06651515132318675,,,-0.0028386957961213,-374.42899999997059,15,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020,元件,ordinary_loser,-0.010687859687585601,0.0076779176502168589,,,,,-0.0030920025439070001,-383.99599999998463,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019,数字媒体,ordinary_winner,0.053786782440906802,0.072291864692871854,0.1767969126869271,-0.039794392940529444,0.1464061746261455,-0.01433975239992491,0.1299669939322616,14563.314000000004,23,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019,数字媒体,strong_winner,0.096753246753246702,0.1583880371070352,0.12987012987012961,0.12443528429527739,0.23441558441558441,0.029204310717402704,0.27046584069726137,32113.386999999995,30,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021,电池,extreme_winner,0.0575968222442899,1.1268560352078945,0.1717974180734855,0.91957769279356572,0.33167825223435943,0.68911385346488263,1.2493561842069587,166314.27899999998,48,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021,通用设备,ordinary_loser,0.0080500894454382001,-0.037419545849004421,,,,,-0.0296706870946583,-4814.7249999999767,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019,软件开发,ordinary_loser,-0.067630356220960197,-0.029628179129840393,,,,,-0.095254771042071001,-11635.659000000014,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020,化学制药,ordinary_loser,0.076354679802955502,-0.15784997487716712,-0.022871217452498201,-0.072330959002252282,,,-0.093547879362862199,-13284.722000000014,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021,医疗器械,ordinary_winner,-0.0075107296137340001,0.046630025102500472,,,,,0.0387690699783401,4912.9559999999765,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019,软件开发,ordinary_loser,-0.040310077519379803,-0.0022398441622998311,,,,,-0.0424596333898659,-4934.4930000000022,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019,电池,ordinary_loser,-0.030076628352490298,0.0050995814377210458,,,,,-0.025130425130424901,-2888.8640000000014,5,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019,半导体,ordinary_winner,0.14297385620915021,-0.11479933576073664,0.1111111111111111,-0.089414904947993201,,,0.011761216724452,1383.3719999999994,17,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019,半导体,ordinary_winner,0.097993311036789099,-0.025073060111994505,0.2096989966555185,-0.11509949028136002,0.14414715719063551,-0.064400718020367953,0.070463258746595703,8238.9030000000275,35,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020,半导体,severe_loser,0.027897539944204901,-0.12731513867913735,,,,,-0.1029693779017357,-12990.310999999989,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021,半导体,ordinary_winner,0.162162162162162,-0.010578427914580191,,,,,0.14986831350467711,18317.220000000001,8,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021,软件开发,ordinary_loser,-0.026838432635533899,-0.021814919774103547,,,,,-0.048067874154830603,-7977.9599999999919,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019,军工电子Ⅱ,strong_winner,0.1425968109339408,0.16489429322977345,0.1845102505694762,0.12367495670010453,0.30979498861047838,0.016193004320094406,0.3310045045194861,37818.634999999995,20,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020,游戏Ⅱ,strong_winner,0.41394753678822771,-0.062908791681354659,0.47485604606525911,-0.10160872358831941,0.62072936660268685,-0.18246819422698302,0.32499780574805243,40534.895999999993,24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019,IT服务Ⅱ,ordinary_winner,0.022622699386503201,0.023073664243517866,0.071702453987729897,-0.023779083170853976,,,0.046218352199947202,4343.6879999999946,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018,养殖业,ordinary_winner,-0.0050020842017506001,0.017737790918485707,,,,,0.0126469807930078,1273.3559999999998,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019,养殖业,ordinary_winner,0.027818448023426,-0.0073292092522861951,0.0069546120058565,0.013238669727219321,,,0.020285351544502301,1941.625,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019,通信设备,ordinary_winner,-0.028242205151378201,0.056712295403970714,-0.093086308178942506,0.13226696126867887,-0.038409399005874201,0.067885240256691182,0.026868409971188102,3528.7950000000128,27,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020,通用设备,ordinary_winner,0.026355047240179001,0.00082121268561929917,,,,,0.027197903024922102,3230.2309999999961,5,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020,软件开发,ordinary_winner,0.1220715166461159,0.055613919251522592,0.32100287710645292,-0.1033522092231931,,,0.1844743113673066,23704.279000000013,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020,医疗器械,ordinary_loser,0.0076129032258065001,-0.089171252749576602,,,,,-0.082237201641476507,-11430.547999999995,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021,计算机设备,ordinary_loser,0.027027027027027101,-0.063350146236123783,,,,,-0.0380352853235865,-4907.1180000000031,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021,IT服务Ⅱ,ordinary_loser,-0.0448678549477564,-0.01195617088555323,,,,,-0.056287578092286003,-7321.8289999999988,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020,化学制药,severe_loser,0.0254878048780489,-0.18069038479140809,0.0036585365853658001,-0.16287064953960506,,,-0.1598079811842622,-19666.439999999999,15,MARKET_MA20_X2,False,True
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021,橡胶,ordinary_winner,-0.1164997364259355,0.23341623748296692,-0.0574591460200315,0.15615526511266942,0.0390089615181866,0.04881056013265006,0.089723570912732101,11952.083790000021,41,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300601.SZ-001,EXTENDED_2018_2021,300601.SZ,2020,生物制品,strong_winner,-0.021283354510800299,0.34213615012057041,0.12706480304955531,0.16547955989895091,0.3929479034307497,-0.056984839561806666,0.31357099063579352,34583.801000000007,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300623.SZ-001,EXTENDED_2018_2021,300623.SZ,2021,半导体,ordinary_winner,0.048432055749128802,0.033678343515554987,0.082578397212543397,0.0010743919016111825,0.27595818815330991,-0.150644965691342,0.0837415106753676,12980.005000000019,37,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300627.SZ-001,EXTENDED_2018_2021,300627.SZ,2021,通信设备,strong_winner,0.040544371987524599,0.23136042703890114,0.30365749929118202,-0.01716120764837592,,,0.2812851622434836,49654.24299999998,10,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300632.SZ-001,EXTENDED_2018_2021,300632.SZ,2019,光学光电子,ordinary_loser,-0.065096952908587302,0.0011051245749296168,-0.0212373037857802,-0.043755718271588639,,,-0.064063768576070101,-7913.1179999999886,12,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300633.SZ-001,EXTENDED_2018_2021,300633.SZ,2020,医疗器械,ordinary_winner,0.088150750558926905,0.0055692766288595319,0.1140210795273076,-0.017782532834138443,,,0.094210963102690906,10629.701999999999,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300638.SZ-001,EXTENDED_2018_2021,300638.SZ,2021,通信设备,extreme_winner,0.086312849162011304,0.45020359396643883,0.108100558659218,0.42168938163233682,0.21005586592178771,0.30190253391862454,0.5753747980266708,72983.254000000015,44,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300655.SZ-001,EXTENDED_2018_2021,300655.SZ,2021,电子化学品Ⅱ,extreme_winner,0.074770091963214602,0.67970725351697747,0.051979208316673201,0.71609771853045801,0.15953618552578941,0.55691486119090872,0.80529911933372034,107585.11399999996,42,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300661.SZ-001,EXTENDED_2018_2021,300661.SZ,2021,半导体,severe_loser,-0.10183486238532111,-0.02889631102190271,-0.0313005936319481,-0.099605643695684032,,,-0.12778852155086501,-23316.584999999992,18,MARKET_MA20_X2,False,True
EXTENDED_2018_2021:300674.SZ-001,EXTENDED_2018_2021,300674.SZ,2021,IT服务Ⅱ,ordinary_loser,-0.0771327337149086,0.010370349317820216,,,,,-0.067562277789550401,-8677.1789999999892,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300674.SZ-002,EXTENDED_2018_2021,300674.SZ,2021,IT服务Ⅱ,ordinary_loser,0.013592233009708601,-0.062170432392700703,-0.053883495145631101,0.0047142827932482589,,,-0.049423234386388001,-8458.835000000021,10,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300679.SZ-001,EXTENDED_2018_2021,300679.SZ,2020,消费电子,severe_loser,0.014391626689925901,-0.15523938810776339,-0.062581770606192702,-0.085874304135221013,,,-0.14308190873905691,-18377.485000000001,13,MARKET_MA20_X2,False,True
EXTENDED_2018_2021:300687.SZ-001,EXTENDED_2018_2021,300687.SZ,2021,IT服务Ⅱ,ordinary_winner,0.0352331606217616,-0.022446376553678316,0.017616580310880599,-0.0055233504858701599,0.054404145077720102,-0.040220078798157033,0.011995927277591001,1862.5970000000088,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300699.SZ-001,EXTENDED_2018_2021,300699.SZ,2019,航空装备Ⅱ,ordinary_winner,-0.0025773195876286001,0.011829790097632742,0.047938144329896903,-0.036945084191382427,0.025773195876288402,-0.016135354854813988,0.0092219813602678006,1038.6950000000002,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300699.SZ-002,EXTENDED_2018_2021,300699.SZ,2019,航空装备Ⅱ,ordinary_winner,0.0037977688108234002,0.023803051029184452,0.083550913838119897,-0.051552441883368827,0.193923569902682,-0.13923198751442922,0.0276912183248091,3387.9159999999993,29,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300702.SZ-001,EXTENDED_2018_2021,300702.SZ,2020,化学制药,ordinary_winner,-0.083264903925110698,0.14010375149751697,0.073903760880275907,-0.026753457583859719,,,0.045173122164418003,5506.684000000012,14,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300702.SZ-002,EXTENDED_2018_2021,300702.SZ,2020,化学制药,ordinary_loser,-0.064489795918367301,-0.021764750260748533,,,,,-0.0848509418765859,-11387.001999999991,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300725.SZ-001,EXTENDED_2018_2021,300725.SZ,2020,医疗服务,severe_loser,-0.00036908540636310002,-0.11990464201289996,,,,,-0.1202294723657409,-16165.733000000007,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300745.SZ-001,EXTENDED_2018_2021,300745.SZ,2019,汽车零部件,severe_loser,-0.075534441805225602,-0.12462688404471556,,,,,-0.1907477037296989,-24709.345000000001,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300750.SZ-001,EXTENDED_2018_2021,300750.SZ,2020,电池,ordinary_winner,0.0004385964912281,0.13757351810837126,-0.013157894736842,0.15324675324675319,,,0.13807245386192751,15756,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300750.SZ-002,EXTENDED_2018_2021,300750.SZ,2020,电池,ordinary_winner,0.1193433261955745,0.018239508228030221,0.099214846538187004,0.036885192729348537,,,0.1397595980037093,15679.919999999998,10,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300767.SZ-001,EXTENDED_2018_2021,300767.SZ,2021,橡胶,ordinary_winner,0.046058558558558602,-0.026279243417794529,0.12601351351351331,-0.095420331243913581,,,0.018568931068931,2310.7979999999952,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300772.SZ-001,EXTENDED_2018_2021,300772.SZ,2020,风电设备,ordinary_loser,0.058032987171655302,-0.11408277694531854,,,,,-0.062670354104637602,-7907.4350000000077,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300773.SZ-001,EXTENDED_2018_2021,300773.SZ,2021,多元金融,ordinary_winner,0.0450091855480712,0.023030374190754932,0,0.069076138124019248,,,0.069076138124019304,8800.3880000000299,13,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300777.SZ-001,EXTENDED_2018_2021,300777.SZ,2020,航空装备Ⅱ,ordinary_winner,-0.099108830677828802,0.11156108403244192,0.077504725897920401,-0.070634642523251467,,,0.0013955647670067001,175.83400000002985,14,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300780.SZ-001,EXTENDED_2018_2021,300780.SZ,2021,通用设备,severe_loser,-0.13263157894736841,-0.01148203727669439,,,,,-0.1425907354905222,-26776.771999999997,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300835.SZ-001,EXTENDED_2018_2021,300835.SZ,2021,金属新材料,ordinary_loser,-0.064361702127659404,-0.033252766342123818,,,,,-0.095474263827550906,-12380.963999999993,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300873.SZ-001,EXTENDED_2018_2021,300873.SZ,2021,物流,ordinary_loser,-0.068786982248520603,-0.01039576334640735,,,,,-0.0784676524061588,-14001.866999999998,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
