trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,execution_open,execution_price,stock_entry_gap_log,market_entry_gap_log,excess_entry_gap_log,excess_entry_gap_simple,intraday_fill_premium,action_count,false_breakout,oriented_order,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019-12-05,2019-12-06,2019,IT服务Ⅱ,24.449999999999999,24.449999999999999,-0.0053028882170077828,0.00076530603152904792,-0.0060681942485368307,-0.0060498199428898718,0,0,False,-0.94285714285714284,0.2204498977505113,0.099640798187645499,11483.017000000013,35,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300271.SZ-005,EXTENDED_2018_2021,300271.SZ,2020-12-04,2020-12-07,2020,IT服务Ⅱ,26.510000000000002,26.510000000000002,-0.0026370329841649488,-0.00075230181596650696,-0.0018847311681984419,-0.0018829561777120045,0,0,True,0.75,0.010939268200679,-0.0215740502424774,-2690.7500000000291,4,MARKET_MA20_X2
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019-04-18,2019,光伏设备,12.98,12.98,-0.0061444125723412093,-0.00081022884776674219,-0.0053341837245744674,-0.0053199822289202248,0,0,True,0.5714285714285714,0.093990755007703902,-0.055232381317176803,-6673.9890000000069,7,SET_REMOVAL
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020-08-11,2020,工程咨询服务Ⅱ,8.9000000000000004,8.9000000000000004,-0.016713480973740782,0.00099664103940267463,-0.017710122013143457,-0.017554219509756622,0,0,True,0.5,0.0089887640449436007,-0.021060961510399701,-2739.398000000001,2,MARKET_MA20_X2
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020-12-22,2020,电子化学品Ⅱ,45,45,-0.014341117270657486,-0.0049444201500048034,-0.009396697120652683,-0.0093526861228152361,0,0,True,-0.33333333333333331,0.068222222222222101,-0.0241758241758241,-3049.1999999999971,6,MARKET_MA20_X2
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021-04-27,2021,IT服务Ⅱ,3.7999999999999998,3.7999999999999998,-0.010471299867295255,-0.0016119694273137245,-0.0088593304399815307,-0.0088202022072976314,0,0,False,-0.42857142857142838,0.1131578947368423,0.0908770804800378,11540.468000000001,7,MARKET_MA20_X2
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021-12-15,2021,IT服务Ⅱ,13.220000000000001,13.220000000000001,-0.012030220276542236,-0.0013290687943185268,-0.01070115148222371,-0.010644097855225182,0,0,True,0.5,0.021180030257186001,-0.048802936851348303,-8137.3319999999949,4,MARKET_MA20_X2
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019-12-11,2019,光学光电子,4.46,4.46,0.034210861916316317,-0.0014804458459945124,0.035691307762310831,0.036335888264808033,0,0,False,-0.87878787878787856,0.67264573991031384,0.33521297352823032,39013.180999999975,33,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019-12-13,2019,通信设备,48,48,0.015960019578729525,0.0078589555295896889,0.0081010640491398361,0.008133966456661439,0,0,False,-0.90000000000000002,0.1929166666666666,0.0074448988511488,858.51000000001022,30,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020-12-22,2020,通信设备,55,55,-0.0016350262521541681,-0.0049444201500048034,0.0033093938978506353,0.0033148759876328701,0,0,True,1,0.0063636363636361002,-0.1105080374171282,-13993.245999999999,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020-09-02,2020,通信服务,6.4500000000000002,6.4500000000000002,-0.013857034661426466,0.0011474759179565107,-0.015004510579382978,-0.01489250381252084,0,0,False,0.2857142857142857,0.28527131782945703,-0.036587760139410501,-5202.1589999999733,7,SET_REMOVAL
EXTENDED_2018_2021:300316.SZ-001,EXTENDED_2018_2021,300316.SZ,2019-08-01,2019-08-02,2019,光伏设备,12.949999999999999,12.949999999999999,-0.019121041446778397,-0.022144019436106506,0.0030229779893281086,0.0030275517949667455,0,0,True,0.5,0.063320463320463302,-0.0135578707007278,-1564.1750000000029,2,MARKET_MA20_X2
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021-11-23,2021,光学光电子,13.210000000000001,13.210000000000001,-0.021715566910149767,-0.001186203158079497,-0.020529363752070269,-0.020320071026383581,0,0,True,0.90909090909090884,0.020439061317183801,-0.077845835587598403,-13683.866000000007,11,MARKET_MA20_X2
EXTENDED_2018_2021:300324.SZ-001,EXTENDED_2018_2021,300324.SZ,2018-03-19,2018-03-20,2018,计算机设备,17.100000000000001,17.100000000000001,-0.017391742711868996,-0.0080901451797775956,-0.0093015975320914004,-0.0092584714910408216,0,0,True,0.25,0.0619883040935671,-0.0148377937851621,-1473.0840000000026,4,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020-11-10,2020,半导体,38.990000000000002,38.990000000000002,-0.018801366832001593,-0.00086917279473007719,-0.017932194037271514,-0.017772369009479153,0,0,True,0.33333333333333331,0.030520646319569002,-0.085186165463159505,-10639.136,3,MARKET_MA20_X2
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020-12-07,2020,医疗服务,127.7,127.7,-0.017850687417089246,-0.00075230181596650696,-0.017098385601122739,-0.016953037789368249,0,0,False,-0.75,0.10728269381362571,0.084750801273902401,9750.1500000000233,4,MARKET_MA20_X2
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021-04-19,2021,软件开发,19.149999999999999,19.149999999999999,-0.0010438414308984424,-0.0014335257513258136,0.00038968432042737122,0.00038976025722563755,0,0,True,0.80000000000000004,0.073629242819843205,-0.069250090157833802,-8888.8189999999813,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019-04-15,2019,通用设备,23.23,23.23,0.01387105031691349,0.013190430641594584,0.00068061967531890533,0.00068085134944779644,0,0,True,0.8571428571428571,0.0094705122686179009,-0.076316350700599001,-9400.9580000000133,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020-02-25,2020,通用设备,17.100000000000001,17.100000000000001,-0.022550825521896373,-0.023610032694024674,0.0010592071721283007,0.001059768330155091,0,0,True,0.92307692307692324,0.021052631578947201,-0.110658318214141,-14009.174000000028,13,MARKET_MA20_X2
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021-11-18,2021,通信设备,10.56,10.56,-0.040821994520255284,-0.0012113734412967469,-0.03961062107895854,-0.038836376847558196,0,0,True,0.9285714285714286,0.026515151515151301,-0.083867782021420006,-15632.133000000022,14,MARKET_MA20_X2
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019-08-27,2019,生物制品,35.899999999999999,35.899999999999999,0.0053065338878760422,0.0065440121287127645,-0.0012374782408367223,-0.0012367128803766425,0,0,False,-0.77272727272727271,0.1086350974930361,0.057184072896186301,6776.2200000000012,22,MARKET_MA20_X2
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020-08-03,2020,生物制品,67.019999999999996,67.019999999999996,-0.0063955003446006025,0.011295497341660157,-0.01769099768626076,-0.017535430715845055,0,0,True,0.875,0.0056699492688752004,-0.073132957296949602,-9786.8489999999892,8,MARKET_MA20_X2
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019-10-29,2019,软件开发,13.449999999999999,13.449999999999999,0.019520139318624816,0.00028999891762411084,0.019230140401000705,0.019416230483060317,0,0,True,0.90000000000000002,0.050557620817843901,-0.1390040130655664,-19015.562999999998,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019-07-25,2019,通信服务,18.57,18.57,-0.0075107649213837658,0.0003711227535152793,-0.0078818876748990453,-0.0078509070469499707,0,0,True,0.625,0.059773828756058002,-0.015433677792320801,-1778.718000000008,8,MARKET_MA20_X2
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020-12-08,2020,电池,19,19,-0.0057727790857411733,0.0018038612608802442,-0.0075766403466214173,-0.0075480099601616312,0,0,False,-0,0.097368421052631507,0.031093643198906201,3843.9049999999984,3,MARKET_MA20_X2
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021-05-31,2021,电池,35.219999999999999,35.219999999999999,0.015739343371127812,0.0036256306360448543,0.012113712735082958,0.012187380917738359,0,0,False,-0.87804878048780466,1.2137989778534926,0.68576276485743504,84618.509999999995,41,MARKET_MA20_X2
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020-06-17,2020,光伏设备,8.3000000000000007,8.3000000000000007,-0.0024067400305649764,0.0018797204642163425,-0.004286460494781319,-0.0042772867353279348,0,0,True,0.59999999999999976,0.013253012048192601,-0.21086806268698491,-25402.505000000023,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020-06-19,2020,通信设备,54.539999999999999,54.539999999999999,-0.0029293320104930459,0.00103528950603841,-0.0039646215165314563,-0.0039567727804953609,0,0,False,-0.59999999999999976,0.37660432709937652,0.2284489309206274,27450.203999999983,25,MARKET_MA20_X2
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021-05-28,2021,通信设备,46.810000000000002,46.810000000000002,-0.002134017028387327,0.00022336552371570242,-0.0023573825521030294,-0.0023546061079967075,0,0,True,0.34782608695652162,0.094851527451399201,-0.0047568325714021,-579.51400000001013,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020-05-15,2020,医疗器械,22.600000000000001,22.600000000000001,0.0075505577461235209,0.0049963749951229168,0.002554182751000604,0.0025574474547216119,0,0,False,0.5714285714285714,0.026548672566371501,0.0011152564249911001,128.67300000002433,7,MARKET_MA20_X2
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019-08-01,2019-08-02,2019,电子化学品Ⅱ,14.300000000000001,14.300000000000001,-0.025545054889028855,-0.022144019436106506,-0.0034010354529223491,-0.0033952584829286762,0,0,True,1,0.037062937062936903,-0.0320078522875724,-3711.176999999996,2,MARKET_MA20_X2
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021-08-13,2021,化学制药,14.65,14.65,0.0034188067487854611,-0.0076147878757773712,0.011033594624562833,0.011094689220647661,0,0,False,-0,0.023890784982934801,0.021845049148803301,3908.2699999999895,2,MARKET_MA20_X2
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020-12-28,2020,医疗器械,23.68,23.68,0.0097603151235165202,0.00086656969753147245,0.0088937454259850474,0.0089334122882874251,0,0,False,-0.5,0.0612331081081081,0.047312062937062901,5943.791000000012,2,MARKET_MA20_X2
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020-02-19,2020,元件,25.350000000000001,25.350000000000001,-0.00078864357399823567,-0.0016167297054406019,0.00082808613144236623,0.00082842908942262587,0,0,False,0.73333333333333306,0.1076923076923075,-0.052493229856786901,-6652.8139999999757,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020-10-13,2020,元件,33.369999999999997,33.369999999999997,0.017838719447598805,-0.0024953044328305946,0.020334023880429399,0.020542168556435935,0,0,True,0.26666666666666661,0.048246928378783402,-0.0028386957961213,-374.42899999997059,15,MARKET_MA20_X2
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020-12-04,2020-12-07,2020,元件,34.5,34.5,0.0087336799687544112,-0.00075230181596650696,0.0094859817847209177,0.0095311163121452568,0,0,True,0.25,0.017971014492753502,-0.0034443817052511,-428.21999999998661,4,MARKET_MA20_X2
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020-12-22,2020,元件,36.490000000000002,36.490000000000002,0.0030190773583799982,-0.0049444201500048034,0.0079634975083848012,0.0079952904930833402,0,0,True,-0.1666666666666666,0.0441216771718278,-0.0030920025439070001,-383.99599999998463,6,MARKET_MA20_X2
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020-10-28,2020-10-29,2020,电池,14.210000000000001,14.210000000000001,-0.037297140676819426,-0.016947191285004558,-0.020349949391814868,-0.020144286610018956,0,0,False,-0.33333333333333331,0.090781140042223804,0.067532045716422601,7972.8969999999972,3,MARKET_MA20_X2
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019-08-26,2019,数字媒体,41.460000000000001,41.460000000000001,-0.011272454175037791,-0.020470222701087535,0.009197768526049744,0.0092401979846563776,0,0,False,-0.39130434782608692,0.2228654124457306,0.1299669939322616,14563.314000000004,23,MARKET_MA20_X2
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019-12-13,2019,数字媒体,15.4,15.4,0.0091324835632726926,0.0078589555295896889,0.0012735280336830038,0.0012743393148691837,0,0,False,-0.96666666666666645,0.34155844155844162,0.27046584069726137,32113.386999999995,30,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019-04-24,2019-04-25,2019,环境治理,12.74,12.74,-0.0078186481177978853,-0.0042936430018202911,-0.0035250051159775942,-0.0035187995791015544,0,0,True,0.5,0.0023547880690736002,-0.088951080316857403,-10549.641000000003,2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020-11-10,2020-11-11,2020,电子化学品Ⅱ,19.379999999999999,19.379999999999999,-0.0041194702952389479,-0.004298131758189304,0.0001786614629503561,0.00017867742386004688,0,0,True,0.5,0.0144478844169246,-0.015387089690495201,-1940.25,2,MARKET_MA20_X2
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021-05-19,2021-05-20,2021,电池,10.07,10.07,-0.012827013559754651,-0.0018096699439206759,-0.011017343615833975,-0.010956874957388721,0,0,False,-0.97916666666666663,2.0585898709036741,1.2493561842069587,166314.27899999998,48,MARKET_MA20_X2
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021-07-19,2021-07-20,2021,通用设备,11.18,11.18,-0.0089047783429597217,-0.0071481211741229456,-0.0017566571688367762,-0.0017551151496975183,0,0,True,0.1666666666666666,0.027728085867620701,-0.0296706870946583,-4814.7249999999767,6,MARKET_MA20_X2
EXTENDED_2018_2021:300451.SZ-001,EXTENDED_2018_2021,300451.SZ,2019-11-07,2019-11-08,2019,软件开发,18.940000000000001,18.940000000000001,-0.007364578262208132,0.0049820846257741793,-0.012346662887982311,-0.012270755567606709,0,0,True,0.33333333333333331,0.029567053854276201,-0.0668126793108752,-8341.3439999999973,3,MARKET_MA20_X2
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019-12-17,2019-12-18,2019,软件开发,19.370000000000001,19.370000000000001,-0.0041215926455504519,-0.00067969472641702929,-0.0034418979191334228,-0.0034359813784800752,0,0,True,0.88888888888888884,0.0061951471347442,-0.095254771042071001,-11635.659000000014,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020-08-25,2020-08-26,2020,化学制药,28.420000000000002,28.420000000000002,0.001056152184074996,-6.7459835759166618e-05,0.0011236120198341627,0.0011242435083135883,0,0,True,0.5,0.098522167487684401,-0.093547879362862199,-13284.722000000014,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021-04-27,2021-04-28,2021,医疗器械,18.640000000000001,18.640000000000001,-0.00053633683237940054,-0.00092174779990674706,0.00038541096752734653,0.00038548524787680564,0,0,False,-0.1666666666666666,0.0834227467811159,0.0387690699783401,4912.9559999999765,6,MARKET_MA20_X2
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019-11-04,2019-11-05,2019,软件开发,129,129,-0.0044088712790471864,0.0015690626242143336,-0.0059779339032615198,-0.0059601016075084053,0,0,True,0.83333333333333315,0.00054263565891460004,-0.0424596333898659,-4934.4930000000022,6,MARKET_MA20_X2
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019-07-02,2019-07-03,2019,电池,26.100000000000001,26.100000000000001,-0.012185984765531436,-0.0036890323432686809,-0.0084969524222627546,-0.0084609553493197754,0,0,True,0.80000000000000004,0.011494252873563,-0.025130425130424901,-2888.8640000000014,5,MARKET_MA20_X2
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019-09-02,2019-09-03,2019,半导体,24.48,24.48,-0.0065146810211938657,0.0022808588379426,-0.0087955398591364649,-0.0087569722555583089,0,0,False,-0.76470588235294112,0.18218954248366001,0.011761216724452,1383.3719999999994,17,MARKET_MA20_X2
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019-12-06,2019-12-09,2019,半导体,29.899999999999999,29.899999999999999,0.0033500868852820269,0.002828870264577009,0.00052121662070501789,0.00052135247769048189,0,0,False,-0.8571428571428571,0.31438127090300982,0.070463258746595703,8238.9030000000275,35,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020-02-18,2020-02-19,2020,半导体,39.43,39.43,-0.001520527409022277,-0.0016167297054406019,9.6202296418324874e-05,9.6206924007636674e-05,0,0,True,0.44444444444444442,0.047679431904641002,-0.1029693779017357,-12990.310999999989,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021-03-31,2021-04-01,2021,半导体,37,37,0.074024815528169849,0.0015689784223893422,0.072455837105780505,0.075145323512485804,0,0,False,-0.75,0.2567567567567568,0.14986831350467711,18317.220000000001,8,MARKET_MA20_X2
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021-11-26,2021-11-29,2021,软件开发,18.629999999999999,18.629999999999999,-0.043587892144361838,-0.008079182085865581,-0.035508710058496255,-0.034885672008861279,0,0,True,0.7142857142857143,0.062801932367149801,-0.048067874154830603,-7977.9599999999919,7,MARKET_MA20_X2
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019-08-28,2019-08-29,2019,军工电子Ⅱ,43.899999999999999,43.899999999999999,-0.0015932631115930628,0.0014356933139566485,-0.0030289564255497111,-0.0030243737650963659,0,0,False,-0.84999999999999976,0.42437357630979511,0.3310045045194861,37818.634999999995,20,MARKET_MA20_X2
EXTENDED_2018_2021:300476.SZ-001,EXTENDED_2018_2021,300476.SZ,2020-12-04,2020-12-07,2020,元件,24.030000000000001,24.030000000000001,-0.023849814654586951,-0.00075230181596650696,-0.023097512838620445,-0.022832807219469817,0,0,True,0.75,0.023720349563046202,-0.038961038961038801,-4779.5669999999955,4,MARKET_MA20_X2
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020-06-11,2020-06-12,2020,游戏Ⅱ,15.630000000000001,15.630000000000001,-0.052955380047940342,-0.021451831883372168,-0.031503548164568171,-0.031012481679539346,0,0,False,-0.625,0.74804862444017894,0.32499780574805243,40534.895999999993,24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019-01-14,2019-01-15,2019,IT服务Ⅱ,26.079999999999998,26.079999999999998,-0.0076394565579577262,-0.0018180870326588449,-0.0058213695252988815,-0.0058044581853566877,0,0,False,-0.27272727272727271,0.15797546012269931,0.046218352199947202,4343.6879999999946,11,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018-05-17,2018-05-18,2018,养殖业,23.989999999999998,23.989999999999998,0,-0.0011213968308636892,0.0011213968308636892,0.0011220258313875827,0,0,False,-0.2857142857142857,0.0337640683618173,0.0126469807930078,1273.3559999999998,7,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-002,EXTENDED_2018_2021,300498.SZ,2018-09-26,2018-09-27,2018,养殖业,23.719999999999999,23.719999999999999,-0.0025263171331112479,-0.0015809114656896842,-0.00094540566742156362,-0.0009449589122829384,0,0,True,0.5,0.0021079258010119001,-0.019669200950819601,-1868.0800000000015,4,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-003,EXTENDED_2018_2021,300498.SZ,2018-12-05,2018-12-06,2018,养殖业,26.899999999999999,26.899999999999999,-0.0018570107472129934,-0.0054574978606844651,0.0036004871134714717,0.003606976653362765,0,0,True,0.5,0.0104089219330856,-0.0350173989579192,-3300.1849999999977,2,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019-01-07,2019-01-08,2019,养殖业,27.32,27.32,-0.016337266616119062,-0.0025018121639053797,-0.013835454452213682,-0.013740184426401892,0,0,False,0.4375,0.039165446559297101,0.020285351544502301,1941.625,16,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-005,EXTENDED_2018_2021,300498.SZ,2019-08-01,2019-08-02,2019,养殖业,41.399999999999999,41.399999999999999,-0.0139124335612181,-0.022144019436106506,0.0082315858748884061,0.0082655585301945386,0,0,False,-0.5,0.043478260869565202,0.006439212960952,720.49499999999534,2,MARKET_MA20_X2
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019-12-17,2019-12-18,2019,通信设备,44.259999999999998,44.259999999999998,0.0020355090144686693,-0.00067969472641702929,0.0027152037408856985,0.0027188932450591037,0,0,False,-0.59259259259259245,0.2390420244012654,0.026868409971188102,3528.7950000000128,27,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020-10-26,2020-10-27,2020,通用设备,20.109999999999999,20.109999999999999,0.0094929516281086219,-0.0013198878271115308,0.010812839455220153,0.010871509476254754,0,0,False,-0.20000000000000001,0.053704624564893,0.027197903024922102,3230.2309999999961,5,MARKET_MA20_X2
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020-10-09,2020-10-12,2020,软件开发,24.329999999999998,24.329999999999998,0.011575160243660839,0.010966254436377873,0.00060890580728296603,0.00060909122805672311,0,0,False,-0.4375,0.60254829428688872,0.1844743113673066,23704.279000000013,16,MARKET_MA20_X2
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020-08-28,2020-08-31,2020,医疗器械,77.5,77.5,0.0007744933909798775,0.0035977833942724426,-0.002823290003292565,-0.0028193082681503461,0,0,True,0.5,0.039870967741935402,-0.082237201641476507,-11430.547999999995,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021-04-16,2021-04-19,2021,计算机设备,15.539999999999999,15.539999999999999,-0.01469205603544587,-0.0014335257513258136,-0.013258530284120057,-0.013171023137112962,0,0,True,0.44444444444444442,0.0534105534105535,-0.0380352853235865,-4907.1180000000031,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300531.SZ-002,EXTENDED_2018_2021,300531.SZ,2021-12-14,2021-12-15,2021,计算机设备,21.010000000000002,21.010000000000002,-0.0028517129591885244,-0.0013290687943185268,-0.0015226441648699975,-0.0015214855303808824,0,0,True,0.5,0.033317467872441602,-0.050830442377899701,-8653.8360000000102,4,MARKET_MA20_X2
EXTENDED_2018_2021:300538.SZ-001,EXTENDED_2018_2021,300538.SZ,2021-08-25,2021-08-26,2021,塑料,23.949999999999999,23.949999999999999,-0.0054132965836960409,0.0018728114447513354,-0.0072861080284473759,-0.0072596286928083538,0,0,False,-0,0.059290187891440402,0.0409223344505181,7456.1320000000132,2,MARKET_MA20_X2
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021-04-20,2021-04-21,2021,IT服务Ⅱ,16.27,16.27,-0.011610274017977434,-0.0065422489592603748,-0.0050680250587170593,-0.005055204287526518,0,0,True,0.5714285714285714,0.065150583896742303,-0.056287578092286003,-7321.8289999999988,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020-02-20,2020-02-21,2020,化学制药,82,82,-0.0060790460763821153,0.0007675501469251902,-0.0068465962233073057,-0.0068232116819908432,0,0,True,0.33333333333333331,0.058292682926829202,-0.1598079811842622,-19666.439999999999,15,MARKET_MA20_X2
EXTENDED_2018_2021:300570.SZ-001,EXTENDED_2018_2021,300570.SZ,2019-01-24,2019-01-25,2019,通信设备,19.460000000000001,19.460000000000001,-0.00051374262624906723,-2.7517543235572141e-05,-0.00048622508301349507,-0.0004861068947539609,0,0,False,0.66666666666666663,0.041109969167523103,0.0082589558437449005,788.3119999999908,3,MARKET_MA20_X2
EXTENDED_2018_2021:300586.SZ-001,EXTENDED_2018_2021,300586.SZ,2020-10-28,2020-10-29,2020,塑料,11.199999999999999,11.199999999999999,-0.035953017408751307,-0.016947191285004558,-0.019005826123746749,-0.018826354212923772,0,0,False,-0,0.0526785714285712,0.038991365777080102,4589.9700000000157,3,MARKET_MA20_X2
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021-05-12,2021-05-13,2021,橡胶,18.969999999999999,18.969999999999999,0.085239812522565891,-0.010409256146661147,0.095649068669227039,0.10037284092364283,0,0,False,-0.65853658536585347,0.26410121244069562,0.089723570912732101,11952.083790000021,41,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300593.SZ-001,EXTENDED_2018_2021,300593.SZ,2020-09-07,2020-09-08,2020,其他电源设备Ⅱ,20.16,20.16,-0.014282439285642873,0.0003475414838550322,-0.014629980769497905,-0.014523482588846641,0,0,True,0.33333333333333331,0.065476190476190202,-0.129378562004062,-17223.002000000019,3,SET_REMOVAL
