trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,industry,peer20_count,peer60_count,stock_ret20,stock_ret60,peer20_mean,peer20_median,peer60_mean,peer60_median,industry_market_relative20,stock_industry_residual20,industry_market_relative20_median,stock_industry_residual20_median,industry_market_relative60,stock_industry_residual60,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl
DEVELOPMENT_2024_2025:300748.SZ-001,DEVELOPMENT_2024_2025,300748.SZ,2025-06-11,2025-06-12,2025,金属新材料,6,6,0.14933390135882374,0.10828626202457947,0.35143912018439999,0.21569542729862112,0.55933087234636081,0.14482309362077039,0.33181463668285671,-0.20210521882557625,0.19607094379707782,-0.066361525939797383,0.60404885358952032,-0.45104461032178134,ordinary_loser,False,False,True,False,0.058994599085999001,-0.086548597910615602,-13381.837999999989
DEVELOPMENT_2024_2025:300758.SZ-001,DEVELOPMENT_2024_2025,300758.SZ,2025-02-11,2025-02-12,2025,化学制品,15,15,0.16916996047430821,0.07096307023895676,0.16337106878520302,0.11764705882352966,0.10912896133338318,0.041577060931899501,0.048698882205792118,0.00579889168910519,0.0029748722441187564,0.051522901650778552,0.15365795828593171,-0.038165891094426418,severe_loser,False,False,True,True,0.050240880935994402,-0.1182310115298212,-18374.429999999993
DEVELOPMENT_2024_2025:300760.SZ-001,DEVELOPMENT_2024_2025,300760.SZ,2024-03-11,2024-03-12,2024,医疗器械,13,13,0.13895224918670279,0.076289752650176901,0.21922131483651389,0.20772946859903363,-0.061830216804695054,-0.082568807339450045,0.00025687668209878334,-0.080269065649811094,-0.011234969555381474,-0.068777219412330837,0.0088361361835607999,0.13811996945487195,ordinary_loser,False,False,True,False,0.0073505283192229001,-0.0501722140824329,-4591.431000000026
DEVELOPMENT_2024_2025:300763.SZ-001,DEVELOPMENT_2024_2025,300763.SZ,2025-08-29,2025-09-01,2025,光伏设备,11,11,0.16885585896992761,0.30157813702848313,0.16392129714692286,0.11927877947295351,0.28962855546819904,0.18580131208997175,-0.0018297175099603324,0.0049345618230047517,-0.046472235183929678,0.049577079496974097,-0.013087674272226291,0.011949581560284084,ordinary_winner,False,False,False,False,0.47373081463990552,0.18944772759707831,30839.556000000011
DEVELOPMENT_2024_2025:300775.SZ-001,DEVELOPMENT_2024_2025,300775.SZ,2024-05-09,2024-05-10,2024,航空装备Ⅱ,9,9,0.37721631205673845,0.36391571553994839,0.22464622919126123,0.14200743494423795,0.4385028269018893,0.258851674641148,0.17751574841215934,0.15257008286547721,0.094876954165136057,0.23520887711250049,0.25059255782558026,-0.074587111361940905,ordinary_loser,False,False,True,False,0.089393939393939401,-0.052310593244159202,-5523.6580000000076
DEVELOPMENT_2024_2025:300779.SZ-001,DEVELOPMENT_2024_2025,300779.SZ,2025-02-12,2025-02-13,2025,环境治理,6,6,0.085966850828729235,0.069074295659741658,0.091208435385826236,0.068804684641797453,-0.073166277425100637,-0.099353971623623916,-0.021381909179224362,-0.005241584557097001,-0.043785659923253145,0.017162166186931782,-0.016607180269883962,0.14224057308484228,strong_winner,False,True,False,False,0.53959183673469391,0.4532266916756712,66690.947999999989
DEVELOPMENT_2024_2025:300790.SZ-001,DEVELOPMENT_2024_2025,300790.SZ,2024-12-09,2024-12-10,2024,计算机设备,35,35,0.044247787610619538,0.42813918305597576,-0.025675314226820702,-0.020797227036394417,0.51557078118112765,0.43882853094000884,0.017990941145596798,0.069923101837440244,0.022869028336023084,0.065045014647013955,0.040278149077999981,-0.087431598125151888,ordinary_loser,False,False,True,False,0.056133056133056101,-0.0384488273955561,-6365.7570000000123
DEVELOPMENT_2024_2025:300801.SZ-001,DEVELOPMENT_2024_2025,300801.SZ,2025-06-23,2025-06-24,2025,化学制品,24,24,0.37396825396825384,0.34870730877084943,0.013517612670536047,-0.011982302371818021,0.18746414595700944,0.084925246510436536,-0.012611094060936951,0.36045064129771781,-0.038111009103291016,0.38595055634007186,0.21807158916537184,0.16124316281383999,ordinary_winner,False,False,False,False,0.36786654960491638,0.0245211214624186,4022.8590000000186
DEVELOPMENT_2024_2025:300803.SZ-001,DEVELOPMENT_2024_2025,300803.SZ,2024-09-24,2024-09-25,2024,软件开发,33,33,0.23726428370391184,0.20736061521560067,0.19417284560362202,0.1378173425651168,0.1361517483562448,0.081745543945912491,0.15626601437109391,0.043091438100289814,0.099910511332588686,0.099446941138795042,0.176854097417143,0.071208866859355874,extreme_winner,True,True,False,False,1.6570212765957444,0.95634009985871238,94276.467999999993
DEVELOPMENT_2024_2025:300827.SZ-001,DEVELOPMENT_2024_2025,300827.SZ,2025-09-03,2025-09-04,2025,光伏设备,12,12,0.27855626326963923,0.52320877437526692,0.18764971616194262,0.10613382519120207,0.32179806011745393,0.19878449567080692,0.073942794994050223,0.090906547107696606,-0.0075730959766903277,0.17242243807843716,0.060626503787464925,0.20141071425781298,ordinary_winner,False,False,False,False,0.23645161290322561,0.027804414703237301,5020.8210000000126
DEVELOPMENT_2024_2025:300863.SZ-001,DEVELOPMENT_2024_2025,300863.SZ,2025-06-23,2025-06-24,2025,汽车零部件,31,31,0.082477435418611744,0.0042814841952132365,-0.0095904433356276339,-0.037643648526825668,0.0057563259476724237,-0.036625635337388496,-0.035719150067100636,0.092067878754239385,-0.063772355258298663,0.12012108394543741,0.036363769156034821,-0.0014748417524591871,ordinary_winner,False,False,False,False,0.12392179413456,0.0074712521521032001,1066.4510000000007
DEVELOPMENT_2024_2025:300910.SZ-001,DEVELOPMENT_2024_2025,300910.SZ,2025-01-23,2025-01-24,2025,化学制品,19,19,0.089995533720410581,0.13511627906976709,-0.010379269097430277,-0.022146507666098603,0.028517755504554744,6.6613381477509392e-16,0.032289501921302227,0.10037480281784086,0.0205222633526339,0.11214204138650918,0.065562262840309887,0.10659852356521235,ordinary_winner,False,False,False,False,0.1612038754895897,0.13387577570596271,20133.073999999982
DEVELOPMENT_2024_2025:300919.SZ-001,DEVELOPMENT_2024_2025,300919.SZ,2024-03-11,2024-03-12,2024,电池,18,18,0.26476919397273369,0.094370860927152744,0.23295950207917818,0.24004795948976554,-0.087533764298990124,-0.061392031446918516,0.013995063924763074,0.031809691893555508,0.021083521335350436,0.024721234482968146,-0.01686741131073427,0.18190462522614287,ordinary_loser,False,False,True,False,0.060377358490565899,-0.0164972763085969,-1575.4139999999898
DEVELOPMENT_2024_2025:300938.SZ-001,DEVELOPMENT_2024_2025,300938.SZ,2025-10-29,2025-10-30,2025,专业服务,6,6,0.095579450418160183,0.17916845263609082,0.024060273185598446,8.44139777904096e-05,0.048973175462790529,0.066894251271878757,-0.011679234815979656,0.071519177232561737,-0.035655094023787692,0.095495036440369774,-0.16677809207156172,0.13019527717330029,ordinary_winner,False,False,False,False,0.17544496912459101,0.15360835805980691,26245.015000000018
DEVELOPMENT_2024_2025:300971.SZ-001,DEVELOPMENT_2024_2025,300971.SZ,2024-12-05,2024-12-06,2024,专用设备,29,29,0.090909090909090828,0.26315789473684226,0.016678254477836399,0.023869346733668584,0.43242951043617067,0.37744034707158325,0.042774925923486695,0.074230836431254429,0.04996601817931888,0.067039744175422245,-0.035465802111864508,-0.16927161569932841,severe_loser,False,False,True,True,0.0067453625632376999,-0.10057463697852891,-16710.575000000012
DEVELOPMENT_2024_2025:301083.SZ-001,DEVELOPMENT_2024_2025,301083.SZ,2025-11-05,2025-11-06,2025,专用设备,32,32,0.08603417796110846,0.058587018954623815,0.022363934436458413,0.024416766267670642,0.14545765670917543,0.10171396048301373,0.039298784019939713,0.063670243524650047,0.041351615851151942,0.061617411693437818,-0.043265862010129608,-0.086870637754551616,ordinary_winner,False,False,False,False,0.1366594360086768,0.094142151381549605,15813.226999999992
DEVELOPMENT_2024_2025:301093.SZ-001,DEVELOPMENT_2024_2025,301093.SZ,2025-06-23,2025-06-24,2025,医疗器械,16,16,0.21234119782214167,0.17110799438990187,0.048080684592303788,0.022086011870423139,0.040754828730384302,-0.020965663801900625,0.02195197786083079,0.16426051322983787,-0.0040426948610498593,0.19025518595171853,0.071362271938746696,0.13035316565951757,strong_winner,False,True,False,False,0.80722891566265065,0.4026989734923595,70089.303299999985
DEVELOPMENT_2024_2025:301096.SZ-001,DEVELOPMENT_2024_2025,301096.SZ,2025-07-30,2025-07-31,2025,医疗服务,19,19,0.23122039251071502,0.56614060258249532,0.22669632173538654,0.20188555552086895,0.36355750094510964,0.28934849044770505,0.14372768942187883,0.004524070775328487,0.11891692320736125,0.029334836989846069,0.1936050149472216,0.20258310163738569,ordinary_winner,False,False,False,False,0.30859813084112148,0.027682230986636799,4150.9450000000197
DEVELOPMENT_2024_2025:301096.SZ-002,DEVELOPMENT_2024_2025,301096.SZ,2025-11-03,2025-11-04,2025,医疗服务,13,13,0.18948275862068953,0.15599865951742609,0.068120306685533677,0.048426745329400056,0.030697230639629473,0.022222222222221921,0.051289485869776476,0.12136245193515585,0.031595924513642855,0.14105601329128947,-0.19159363079953839,0.12530142887779661,severe_loser,False,False,True,True,0.0289333333333332,-0.2443583280730903,-51462.69299999997
DEVELOPMENT_2024_2025:301141.SZ-001,DEVELOPMENT_2024_2025,301141.SZ,2025-06-04,2025-06-05,2025,金属新材料,5,5,0.065245312098638708,0.041698065812610263,0.10847403532099517,-0.02064137258554033,0.36867768127269918,-0.037236084452974993,0.081185266047775873,-0.043228723222356463,-0.047930141858759628,0.085886684684179038,0.41869554921027163,-0.32697961546008891,strong_winner,False,True,False,False,0.72878048780487803,0.342693529562414,52587.453000000001
DEVELOPMENT_2024_2025:301165.SZ-001,DEVELOPMENT_2024_2025,301165.SZ,2025-06-24,2025-06-25,2025,通信设备,21,21,0.18500923244414214,0.178661913240453,0.1492409534776819,0.099315068493151415,0.10432889485394435,0.060126582278481111,0.103326411218503,0.035768278966460232,0.053400526233972512,0.08569416395099072,0.10383218780601032,0.074333018386508645,strong_winner,False,True,False,False,0.79074446680080468,0.46936602829865082,74354.740000000034
DEVELOPMENT_2024_2025:301182.SZ-001,DEVELOPMENT_2024_2025,301182.SZ,2025-09-03,2025-09-04,2025,计算机设备,34,34,0.060549479861296662,0.27640449438202297,-0.0069003146855968495,-0.043308203184230232,0.13818676209735592,0.078378825058916357,-0.12060723585348924,0.06744979454689351,-0.15701512435212261,0.10385768304552689,-0.12298479423263309,0.13821773228466705,ordinary_loser,False,False,True,False,0.093789288408347798,-0.078813852343560906,-14077.13400000002
DEVELOPMENT_2024_2025:301188.SZ-001,DEVELOPMENT_2024_2025,301188.SZ,2025-05-19,2025-05-20,2025,医疗器械,16,16,0.25133057362507394,0.35728030788967269,0.091159649774743765,0.061447612611034486,-0.00399716294959504,-0.11072922748175235,0.012132108182055359,0.16017092385033016,-0.017579928981653919,0.18988296101403945,0.025973877729587508,0.36127747083926776,ordinary_loser,False,False,False,False,0.1106237816764131,-0.033606257290467803,-5039.1169999999984
DEVELOPMENT_2024_2025:301213.SZ-001,DEVELOPMENT_2024_2025,301213.SZ,2024-12-20,2024-12-23,2024,军工电子Ⅱ,14,14,0.10724637681159432,0.58970524415234271,0.057938248335033707,0.039613353991086564,0.67622041557316748,0.57512364797255389,0.014466667890021705,0.049308128476560617,-0.0038582264539254382,0.06763302282050776,0.1776167072456889,-0.086515171420824766,ordinary_winner,False,False,False,False,0.079583240966526206,0.0088426315426978,1317.6569999999774
DEVELOPMENT_2024_2025:301213.SZ-002,DEVELOPMENT_2024_2025,301213.SZ,2025-02-17,2025-02-18,2025,军工电子Ⅱ,13,13,0.14156626506024117,0.16175430323037032,0.17795317095446542,0.13672922252010666,-0.063376929049592301,-0.10663900414937733,0.019791118323478213,-0.036386905894224247,-0.021432830110880541,0.0048370425401345063,-0.057377899436808877,0.22513123227996262,ordinary_loser,False,False,False,False,0.1224489795918365,-0.0747114545533515,-11352.539999999981
DEVELOPMENT_2024_2025:301217.SZ-001,DEVELOPMENT_2024_2025,301217.SZ,2025-03-14,2025-03-17,2025,电池,32,32,0.12545454545454549,0.099467140319715819,0.11293146810265799,0.088848194855938201,0.073805974982887046,0.010538669356681796,0.076029115983146087,0.012523077351887499,0.051945842736426301,0.036606350598607285,0.061894961511991975,0.025661165336828773,severe_loser,False,False,True,True,0.016142050040354902,-0.1026502913302505,-16295.178000000014
DEVELOPMENT_2024_2025:301230.SZ-001,DEVELOPMENT_2024_2025,301230.SZ,2024-12-06,2024-12-09,2024,医疗服务,14,14,0.11163708086785018,0.40950688035889704,-0.017296764253261654,-0.031910653562070068,0.45102527141276866,0.42542522315370923,-0.0069017298647401533,0.12893384512111183,-0.021515619173548568,0.14354773442992025,-0.043065668227146692,-0.041518391053871617,ordinary_loser,False,False,True,False,0.0237288135593221,-0.082471108400518398,-13865.369000000006
DEVELOPMENT_2024_2025:301238.SZ-001,DEVELOPMENT_2024_2025,301238.SZ,2025-06-23,2025-06-24,2025,电池,33,33,0.12913815455800437,0.023976272148398259,0.15540452124894744,0.1155760368663592,0.064637079989360038,-0.015726179463459444,0.12927581451747444,-0.026266366690943066,0.089447330134886205,0.01356211769164517,0.095244523197722433,-0.04066080784096178,ordinary_loser,False,False,True,False,0.061715481171548001,-0.050540986210442,-7254.8249999999825
DEVELOPMENT_2024_2025:301285.SZ-001,DEVELOPMENT_2024_2025,301285.SZ,2025-10-29,2025-10-30,2025,消费电子,27,27,0.083093377211024277,0.19383359782362342,0.0050557032448608086,-0.0080917060013487863,0.33467250302343077,0.24427590154550649,-0.030683804756717295,0.078037673966163471,-0.043831214002926888,0.091185083212373064,0.11892123548907851,-0.14083890519980735,ordinary_winner,False,False,False,False,0.1103053435114504,0.0078046692998794001,1350.55799999999
DEVELOPMENT_2024_2025:301301.SZ-001,DEVELOPMENT_2024_2025,301301.SZ,2024-04-29,2024-04-30,2024,化学制药,10,10,0.17937701396348005,0.30714285714285738,0.058171264156676485,0.022574025304680667,0.13120491587055411,0.090645427941623558,0.037969691932945082,0.12120574980680357,0.0023724530809492682,0.15680298865879938,0.063060535872700274,0.17593794127230328,strong_winner,False,True,False,False,0.55867346938775497,0.20384158715584241,21746.957750000016
DEVELOPMENT_2024_2025:301301.SZ-002,DEVELOPMENT_2024_2025,301301.SZ,2025-05-15,2025-05-16,2025,化学制药,20,20,0.15106732348111684,0.0093592512598990041,0.080433252556226367,0.053634166603313216,0.20570691751216544,0.12200443276060735,0.023503777500111268,0.070634070924890477,-0.0032953084528018831,0.097433156877803628,0.25478299739189592,-0.19634766625226643,severe_loser,False,False,True,True,0.016551724137931101,-0.1361694041838713,-22046.744999999995
DEVELOPMENT_2024_2025:301361.SZ-001,DEVELOPMENT_2024_2025,301361.SZ,2025-02-12,2025-02-13,2025,电网设备,14,14,0.034538937764744704,0.09356958177475283,0.085655061435005203,0.080109803942849056,0.081467813602092071,0.057547762694821425,-0.026935283130045395,-0.051116123670260499,-0.032480540622201542,-0.045570866178104352,0.13802691075730875,0.01210176817266076,ordinary_winner,False,False,False,False,0.3681020733652311,0.1045323251981039,17681.01299999997
DEVELOPMENT_2024_2025:301577.SZ-001,DEVELOPMENT_2024_2025,301577.SZ,2025-11-04,2025-11-05,2025,通信设备,24,24,0.11129296235679265,0.11769547325102936,-0.042503567668055166,-0.082117397946851745,0.14092647435004083,0.053661209632689832,-0.023177324634838466,0.15379653002484781,-0.062791154913635044,0.19341036030364439,-0.046889220228982648,-0.023231001099011467,ordinary_loser,False,False,True,False,0.0345864661654132,-0.055331622545624702,-9208.6350000000075
DEVELOPMENT_2024_2025:301611.SZ-001,DEVELOPMENT_2024_2025,301611.SZ,2025-09-24,2025-09-25,2025,半导体,20,20,0.076732234626971429,0.15184834123222779,0.10442947010986789,0.059609326364286508,0.3434795416746943,0.21959811611922631,0.01949974845639009,-0.02769723548289646,-0.025320395289191291,0.017122908262684922,0.03261085510316919,-0.19163120044246651,ordinary_loser,False,False,False,False,0.1088777219430485,-0.0057417045955692999,-995.90600000000074
EXTENDED_2018_2021:300001.SZ-001,EXTENDED_2018_2021,300001.SZ,2020-06-12,2020-06-15,2020,电网设备,5,5,0.078469838155958538,0.082185039370078039,-0.017982182739689479,-0.08425720620842625,-0.0033609984384879608,-0.062429057888763184,-0.061063116122195185,0.096452020895648014,-0.12733813959093196,0.16272704436438479,-0.11859697407583884,0.085546037808565997,ordinary_winner,False,False,False,False,0.17285648784961011,0.012097025588965801,1479.0930000000226
EXTENDED_2018_2021:300002.SZ-001,EXTENDED_2018_2021,300002.SZ,2021-11-17,2021-11-18,2021,游戏Ⅱ,7,7,0.063683304647160099,0.15298507462686528,0.49727567752205409,0.33253968253968247,0.97369004788636671,0.51592356687898033,0.43679114732245061,-0.43359237287489399,0.27205515234007899,-0.26885637789252237,0.93797290590647664,-0.82070497325950142,ordinary_loser,False,False,True,False,0.0080775444264942001,-0.055694759111164401,-10133.760000000007
EXTENDED_2018_2021:300002.SZ-002,EXTENDED_2018_2021,300002.SZ,2021-12-14,2021-12-15,2021,游戏Ⅱ,9,9,0.04697986577181168,0.11229946524064083,-0.0068548833452565482,-0.0090847913862718288,0.3600680674877223,0.17869907076483171,-0.041342576102906745,0.053834749117068231,-0.043572484143922029,0.056064657158083508,0.29056910683527953,-0.24776860224708147,ordinary_loser,False,False,True,False,0.028799999999999801,-0.0083026347815682005,-1397.1600000000035
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020-06-16,2020-06-17,2020,通用设备,7,7,0.13889595907637053,0.098368797133928876,0.059979545762528251,0.023529411764706021,0.15572279981973139,0.11512282807053587,0.00047909590676935288,0.078916413313842276,-0.035971038091052877,0.11536654731166451,0.00029863174707137063,-0.057354002685802513,ordinary_loser,False,False,False,False,0.24209167204648141,-0.011107613745866,-1499.4929999999856
EXTENDED_2018_2021:300009.SZ-001,EXTENDED_2018_2021,300009.SZ,2021-04-08,2021-04-09,2021,生物制品,8,8,0.15098171970209839,0.13560454241816955,0.14322545392679875,0.10157215890129101,-0.063146272368467454,-0.12917324008262804,0.094809638230527751,0.0077562657752996422,0.05315634320502001,0.049409560800807384,0.026391028689377732,0.198750814786637,ordinary_winner,False,False,False,False,0.050996483001172301,0.042461641523775302,5365.8880000000208
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018-05-11,2018-05-14,2018,电池,5,5,0.11431805319751009,0.20723482526057713,0.050184809292905273,0.030559473436765794,0.32921992774098524,0.15368421052631587,0.053290263481205975,0.064133243904604814,0.033664927625066496,0.083758579760744301,0.22367834220854926,-0.12198510248040811,ordinary_loser,False,False,True,False,0.0299644489588624,-0.062820876431846501,-6190.9000000000087
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019-08-28,2019-08-29,2019,医疗服务,5,5,0.11839947523778305,0.19487870619946079,0.18671621811025002,0.20493289807762061,0.33354505730080997,0.378539936319648,0.15804472742333911,-0.068316742872466973,0.1762614073907097,-0.086533422839837559,0.24919640347606375,-0.13866635110134917,ordinary_winner,False,False,False,False,0.066176470588235101,0.0369145550337499,4403.9870000000228
EXTENDED_2018_2021:300015.SZ-002,EXTENDED_2018_2021,300015.SZ,2020-12-25,2020-12-28,2020,医疗服务,7,7,0.16256786969019577,0.53911205073995894,0.12962662232567598,0.092609628948175926,0.06661234594506929,0.061997019374069096,0.10846082063508539,0.032941247364519782,0.071443827257585329,0.069958240742019839,0.033887811409015228,0.47249970479488967,ordinary_loser,False,False,True,False,0,-0.0263395141443921,-3271.1060000000002
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020-12-30,2020-12-31,2020,医疗服务,7,7,0.15300546448087404,0.49101554613365672,0.097236524070214575,0.059880239520958112,0.068355024230891306,0.12387821856915116,0.093430943166066469,0.055768940410659468,0.056074658616810012,0.093125224959915931,0.031884512376521748,0.42266052190276543,ordinary_winner,False,False,False,False,0.1328368314150305,0.066382365095973797,7851.584000000018
EXTENDED_2018_2021:300017.SZ-001,EXTENDED_2018_2021,300017.SZ,2021-09-15,2021-09-16,2021,IT服务Ⅱ,22,22,0.070967741935483497,0.093904448105435856,0.060952157909937729,0.028180803571428381,0.041618013940842309,0.04392847975885672,0.052968250575597634,0.010015584025545768,0.020196896237088282,0.042786938364055116,0.011744259857683466,0.052286434164593547,ordinary_loser,False,False,True,False,0.0105900151285929,-0.057861956500383102,-10604.945000000009
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019-08-19,2019-08-20,2019,IT服务Ⅱ,11,11,0.07862407862407772,0.081171154623268071,0.072032141984156847,0.065362840967575719,0.073502450401552774,0.11168977816131931,0.013958167767487949,0.0065919366399208729,0.0072888667509068208,0.013261237656502001,-0.004917361590959804,0.0076687042217152973,ordinary_winner,False,False,False,False,0.1872871736662883,0.061266468445742801,7686.3890000000156
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020-06-15,2020-06-16,2020,IT服务Ⅱ,17,17,0.10323886639676094,0.15834218916046749,0.040705345055888284,0.0056053811659195762,0.022494138423350137,-0.035548686244204486,-0.014948576033136415,0.062533521340872658,-0.050048539923105123,0.097633485230841366,-0.092623127199624289,0.13584805073711737,ordinary_loser,False,False,False,False,0.1932234432234432,-0.027881699445775399,-3757.438999999998
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019-02-11,2019-02-12,2019,软件开发,7,7,0.097699786578135939,0.19304123711340182,-0.058595671090244404,-0.081081081081080808,-0.097025858838742624,-0.15639097744360919,-0.067461001191192208,0.15629545766838035,-0.089946411182028604,0.17878086765921675,-0.088848745424720349,0.29006709595214442,extreme_winner,True,True,False,False,1.1622731201382883,0.90395621016839722,83753.857000000018
EXTENDED_2018_2021:300036.SZ-001,EXTENDED_2018_2021,300036.SZ,2019-12-10,2019-12-11,2019,软件开发,22,22,0.081081081081081363,0.060445387062566525,0.0028827451088566758,-0.030145025162881312,0.13171522596321056,0.020828277159239295,-0.03306261352939293,0.078198335972224683,-0.066090383801130914,0.11122610624396267,0.14975147774876213,-0.071269838900644034,ordinary_winner,False,False,False,False,0.39197994987468671,0.13005887844306591,15590.645999999992
EXTENDED_2018_2021:300037.SZ-001,EXTENDED_2018_2021,300037.SZ,2019-02-14,2019-02-15,2019,电池,9,9,0.17873981997428223,0.16921768707482965,0.11545227400988758,0.13909495548961437,0.16728406770107471,0.18507333908541801,0.062635175341084884,0.063287545964394648,0.086277856820811669,0.039644864484667863,0.18502555066580259,0.0019336193737549412,ordinary_winner,False,False,False,False,0.12733944954128421,0.0030105896889248002,337.47200000000885
EXTENDED_2018_2021:300037.SZ-002,EXTENDED_2018_2021,300037.SZ,2019-11-07,2019-11-08,2019,电池,7,7,0.080764728833398802,0.16288832913517992,0.067534541413973484,0.043202416918429298,0.17530198770771707,0.04006024096385441,0.05560623925518518,0.013230187419425318,0.031274114759640995,0.037562311914969504,0.032153469654005756,-0.012413658572537151,ordinary_loser,False,False,True,False,0.013669064748201201,-0.0029697186522230001,-363.31900000000314
EXTENDED_2018_2021:300037.SZ-003,EXTENDED_2018_2021,300037.SZ,2020-06-16,2020-06-17,2020,电池,13,13,0.1308045075555857,0.34297607495261273,0.15534870737602796,0.13412771307527716,0.20727683129286018,0.20008377548170886,0.09584825752026907,-0.024544199820442258,0.074627263219518264,-0.0033232055196914523,0.051852663220200157,0.13569924365975256,ordinary_winner,False,False,False,False,0.45334215751158158,0.1795556200952784,23127.243999999999
EXTENDED_2018_2021:300042.SZ-001,EXTENDED_2018_2021,300042.SZ,2021-04-16,2021-04-19,2021,计算机设备,8,8,0.21947194719471907,0.23475355054302316,0.16702573406738899,0.1929791068725073,0.041768534743255162,0.033390152011818552,0.15816664265714819,0.052446213127330082,0.1841200154622665,0.026492840322211775,0.11342044382467754,0.19298501579976801,severe_loser,False,False,True,True,0.078929765886287501,-0.12622142105358611,-17412.474000000009
EXTENDED_2018_2021:300044.SZ-001,EXTENDED_2018_2021,300044.SZ,2020-08-06,2020-08-07,2020,IT服务Ⅱ,24,24,0.021907216494845061,0.22187981510015398,-0.03245851790111632,-0.046213778483068124,0.15956240507490616,0.11944535754017593,-0.055637945025640317,0.054365734395961381,-0.069393205607592129,0.068120994977913185,-0.15333450811548077,0.062317410025247821,ordinary_loser,False,False,True,False,0.034571062740076701,-0.0569456152042579,-7390.153999999995
EXTENDED_2018_2021:300044.SZ-002,EXTENDED_2018_2021,300044.SZ,2020-08-27,2020-08-28,2020,IT服务Ⅱ,23,23,0.069518716577540385,0.18870728083209487,0.087063188073831621,0.10159362549800743,0.17384100650777826,0.16224412433661861,0.067666357793272514,-0.017544471496291236,0.082196795217448326,-0.032074908920467049,-0.094482862765831815,0.014866274324316614,ordinary_loser,False,False,False,False,0.20680958385876411,-0.027535273639664602,-3652.6509999999994
EXTENDED_2018_2021:300046.SZ-001,EXTENDED_2018_2021,300046.SZ,2021-11-22,2021-11-23,2021,半导体,15,15,0.23775601068566288,0.053429329291398542,0.16038287120437664,0.1221651043241605,0.07523671029261246,0.022340582926468677,0.087044281760107131,0.077373139481286241,0.048826514879890995,0.11559090636150238,0.00044994364964622002,-0.021807381001213919,severe_loser,False,False,True,True,0.048623525205577202,-0.1257006346022134,-22475.100000000009
EXTENDED_2018_2021:300048.SZ-001,EXTENDED_2018_2021,300048.SZ,2021-11-04,2021-11-05,2021,自动化设备,5,5,0.12456747404844304,0.24282982791587004,0.010243673912214124,0.038508029701260549,-0.15198224708388539,-0.16711491442542725,-0.028501913254039071,0.11432380013622892,-0.0002375574649926479,0.08605944434718249,-0.13606613739766313,0.39481207499975546,ordinary_winner,False,False,False,False,0.36307692307692302,0.1814302429207891,35453.685999999965
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020-02-20,2020-02-21,2020,通用设备,12,12,0.014760147601476259,0.27314814814814858,0.048342313113660024,0.019872119880570027,0.28788088290130548,0.20505670040238999,-0.056075219140092281,-0.033582165512183765,-0.084545412373182277,-0.0051119722790937683,0.050862335564812289,-0.014732734753156895,ordinary_loser,False,False,True,False,0.069597069597069502,-0.084641308871096402,-10686.823000000022
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018-03-13,2018-03-14,2018,电池,5,5,0.10235690235690242,0.075558475689881277,0.35597085166748665,0.34573554665140227,0.097920451950231108,0.11495327102803699,0.18337456583890946,-0.25361394931058423,0.17313926082282508,-0.24337864429449985,0.10649783006047539,-0.022361976260349831,ordinary_loser,False,False,True,False,0.027607361963190202,-0.044856983507290102,-4464.5899999999965
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019-03-15,2019-03-18,2019,电池,16,16,0.10706932052161955,0.19747587230883479,0.18852879546670148,0.14218699774991961,0.20850350338524135,0.17688353461204531,-0.026295671464860421,-0.081459474945081933,-0.072637469181642295,-0.035117677228300059,-0.019745348736869311,-0.011027631076406558,ordinary_loser,False,False,True,False,0.0331664580725907,-0.0498011545118138,-6040.5400000000081
EXTENDED_2018_2021:300075.SZ-001,EXTENDED_2018_2021,300075.SZ,2020-09-08,2020-09-09,2020,软件开发,35,35,0.097560975609756184,0.26959247648902829,0.094731975439863073,0.077526987242394707,0.30218262637026794,0.31785063752276832,0.041117029326326472,0.0028290001698931116,0.023912041128858107,0.020033988367361477,0.033094919787834631,-0.03259014988123965,severe_loser,False,False,True,True,0.00062460961898790004,-0.14100764943987931,-18530.278000000009
