trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,outcome_class,return_5d,return_10d,return_20d,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019-12-13,2019,数字媒体,strong_winner,0.096753246753246799,0.12987012987012969,0.23441558441558441,False,True,False,False,0.34155844155844162,0.27046584069726148,32113.386999999995,30,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021-05-19,2021-05-20,2021,电池,extreme_winner,0.0575968222442899,0.1717974180734855,0.33167825223435948,True,True,False,False,2.0585898709036741,1.2493561842069587,166314.27899999998,48,MARKET_MA20_X2
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021-07-19,2021-07-20,2021,通用设备,ordinary_loser,0.0080500894454382001,,,False,False,True,False,0.027728085867620701,-0.0296706870946583,-4814.7249999999767,6,MARKET_MA20_X2
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019-12-17,2019-12-18,2019,软件开发,ordinary_loser,-0.067630356220960294,,,False,False,True,False,0.0061951471347442,-0.095254771042071001,-11635.659000000014,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020-08-25,2020-08-26,2020,化学制药,ordinary_loser,0.076354679802955502,-0.022871217452498298,,False,False,True,False,0.098522167487684498,-0.093547879362862296,-13284.722000000014,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021-04-27,2021-04-28,2021,医疗器械,ordinary_winner,-0.0075107296137340998,,,False,False,False,False,0.0834227467811159,0.0387690699783401,4912.9559999999765,6,MARKET_MA20_X2
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019-11-04,2019-11-05,2019,软件开发,ordinary_loser,-0.040310077519379803,,,False,False,True,False,0.00054263565891460004,-0.0424596333898659,-4934.4930000000022,6,MARKET_MA20_X2
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019-07-02,2019-07-03,2019,电池,ordinary_loser,-0.030076628352490399,,,False,False,True,False,0.011494252873563,-0.025130425130424999,-2888.8640000000014,5,MARKET_MA20_X2
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019-09-02,2019-09-03,2019,半导体,ordinary_winner,0.14297385620915021,0.1111111111111111,,False,False,False,False,0.18218954248366001,0.011761216724452,1383.3719999999994,17,MARKET_MA20_X2
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019-12-06,2019-12-09,2019,半导体,ordinary_winner,0.097993311036789196,0.2096989966555185,0.14414715719063559,False,False,False,False,0.31438127090300988,0.070463258746595703,8238.9030000000275,35,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020-02-18,2020-02-19,2020,半导体,severe_loser,0.027897539944204901,,,False,False,True,True,0.047679431904641002,-0.1029693779017357,-12990.310999999989,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021-03-31,2021-04-01,2021,半导体,ordinary_winner,0.162162162162162,,,False,False,False,False,0.2567567567567568,0.14986831350467711,18317.220000000001,8,MARKET_MA20_X2
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021-11-26,2021-11-29,2021,软件开发,ordinary_loser,-0.026838432635533999,,,False,False,True,False,0.062801932367149801,-0.048067874154830603,-7977.9599999999919,7,MARKET_MA20_X2
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019-08-28,2019-08-29,2019,军工电子Ⅱ,strong_winner,0.1425968109339408,0.1845102505694762,0.30979498861047849,False,True,False,False,0.42437357630979511,0.3310045045194861,37818.634999999995,20,MARKET_MA20_X2
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020-06-11,2020-06-12,2020,游戏Ⅱ,strong_winner,0.41394753678822771,0.47485604606525911,0.62072936660268696,False,True,False,False,0.74804862444017894,0.32499780574805243,40534.895999999993,24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019-01-14,2019-01-15,2019,IT服务Ⅱ,ordinary_winner,0.022622699386503201,0.071702453987729994,,False,False,False,False,0.15797546012269931,0.046218352199947202,4343.6879999999946,11,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018-05-17,2018-05-18,2018,养殖业,ordinary_winner,-0.0050020842017506001,,,False,False,False,False,0.0337640683618173,0.0126469807930078,1273.3559999999998,7,MARKET_MA20_X2
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019-01-07,2019-01-08,2019,养殖业,ordinary_winner,0.027818448023426,0.0069546120058565,,False,False,False,False,0.039165446559297101,0.020285351544502301,1941.625,16,MARKET_MA20_X2
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019-12-17,2019-12-18,2019,通信设备,ordinary_winner,-0.028242205151378201,-0.093086308178942506,-0.038409399005874201,False,False,False,False,0.2390420244012654,0.026868409971188102,3528.7950000000128,27,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020-10-26,2020-10-27,2020,通用设备,ordinary_winner,0.026355047240179001,,,False,False,False,False,0.053704624564893,0.027197903024922102,3230.2309999999961,5,MARKET_MA20_X2
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020-10-09,2020-10-12,2020,软件开发,ordinary_winner,0.1220715166461159,0.32100287710645298,,False,False,False,False,0.60254829428688872,0.1844743113673066,23704.279000000013,16,MARKET_MA20_X2
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020-08-28,2020-08-31,2020,医疗器械,ordinary_loser,0.0076129032258065001,,,False,False,True,False,0.039870967741935402,-0.082237201641476507,-11430.547999999995,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021-04-16,2021-04-19,2021,计算机设备,ordinary_loser,0.027027027027027101,,,False,False,True,False,0.0534105534105535,-0.0380352853235865,-4907.1180000000031,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021-04-20,2021-04-21,2021,IT服务Ⅱ,ordinary_loser,-0.044867854947756497,,,False,False,True,False,0.065150583896742303,-0.056287578092286003,-7321.8289999999988,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020-02-20,2020-02-21,2020,化学制药,severe_loser,0.0254878048780489,0.0036585365853658001,,False,False,True,True,0.058292682926829202,-0.1598079811842622,-19666.439999999999,15,MARKET_MA20_X2
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021-05-12,2021-05-13,2021,橡胶,ordinary_winner,-0.1164997364259355,-0.057459146020031597,0.039008961518186697,False,False,False,False,0.26410121244069568,0.089723570912732101,11952.083790000021,41,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300601.SZ-001,EXTENDED_2018_2021,300601.SZ,2020-06-23,2020-06-24,2020,生物制品,strong_winner,-0.021283354510800399,0.12706480304955531,0.3929479034307497,False,True,False,False,0.3929479034307497,0.31357099063579358,34583.801000000007,22,MARKET_MA20_X2
EXTENDED_2018_2021:300623.SZ-001,EXTENDED_2018_2021,300623.SZ,2021-05-25,2021-05-26,2021,半导体,ordinary_winner,0.048432055749128899,0.082578397212543495,0.27595818815330991,False,False,False,False,0.34320557491289178,0.0837415106753676,12980.005000000019,37,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300627.SZ-001,EXTENDED_2018_2021,300627.SZ,2021-08-02,2021-08-03,2021,通信设备,strong_winner,0.040544371987524697,0.30365749929118202,,False,True,False,False,0.32180323220867563,0.2812851622434836,49654.24299999998,10,MARKET_MA20_X2
EXTENDED_2018_2021:300632.SZ-001,EXTENDED_2018_2021,300632.SZ,2019-10-25,2019-10-28,2019,光学光电子,ordinary_loser,-0.065096952908587302,-0.0212373037857802,,False,False,True,False,0.020313942751615799,-0.064063768576070199,-7913.1179999999886,12,MARKET_MA20_X2
EXTENDED_2018_2021:300633.SZ-001,EXTENDED_2018_2021,300633.SZ,2020-05-08,2020-05-11,2020,医疗器械,ordinary_winner,0.088150750558926905,0.11402107952730769,,False,False,False,False,0.2008942829766848,0.094210963102690906,10629.701999999999,11,MARKET_MA20_X2
EXTENDED_2018_2021:300638.SZ-001,EXTENDED_2018_2021,300638.SZ,2021-05-25,2021-05-26,2021,通信设备,extreme_winner,0.086312849162011304,0.108100558659218,0.21005586592178771,True,True,False,False,0.73184357541899436,0.5753747980266708,72983.254000000015,44,MARKET_MA20_X2
EXTENDED_2018_2021:300655.SZ-001,EXTENDED_2018_2021,300655.SZ,2021-05-27,2021-05-28,2021,电子化学品Ⅱ,extreme_winner,0.074770091963214602,0.051979208316673201,0.15953618552578949,True,True,False,False,1.1167532986805275,0.80529911933372034,107585.11399999996,42,MARKET_MA20_X2
EXTENDED_2018_2021:300661.SZ-001,EXTENDED_2018_2021,300661.SZ,2021-11-11,2021-11-12,2021,半导体,severe_loser,-0.10183486238532111,-0.031300593631948197,,False,False,True,True,0.0091743119266053004,-0.12778852155086501,-23316.584999999992,18,MARKET_MA20_X2
EXTENDED_2018_2021:300674.SZ-001,EXTENDED_2018_2021,300674.SZ,2021-04-16,2021-04-19,2021,IT服务Ⅱ,ordinary_loser,-0.077132733714908697,,,False,False,True,False,0.0046334150994822004,-0.067562277789550401,-8677.1789999999892,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300674.SZ-002,EXTENDED_2018_2021,300674.SZ,2021-11-23,2021-11-24,2021,IT服务Ⅱ,ordinary_loser,0.013592233009708601,-0.053883495145631101,,False,False,True,False,0.094174757281553098,-0.049423234386388001,-8458.835000000021,10,MARKET_MA20_X2
EXTENDED_2018_2021:300679.SZ-001,EXTENDED_2018_2021,300679.SZ,2020-02-24,2020-02-25,2020,消费电子,severe_loser,0.014391626689925901,-0.062581770606192702,,False,False,False,True,0.19864805931094631,-0.14308190873905691,-18377.485000000001,13,MARKET_MA20_X2
EXTENDED_2018_2021:300687.SZ-001,EXTENDED_2018_2021,300687.SZ,2021-05-31,2021-06-01,2021,IT服务Ⅱ,ordinary_winner,0.035233160621761697,0.017616580310880699,0.054404145077720102,False,False,False,False,0.2253886010362692,0.011995927277591001,1862.5970000000088,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300699.SZ-001,EXTENDED_2018_2021,300699.SZ,2019-08-22,2019-08-23,2019,航空装备Ⅱ,ordinary_winner,-0.0025773195876286998,0.047938144329896903,0.025773195876288499,False,False,False,False,0.1126288659793814,0.0092219813602678006,1038.6950000000002,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300699.SZ-002,EXTENDED_2018_2021,300699.SZ,2019-12-13,2019-12-16,2019,航空装备Ⅱ,ordinary_winner,0.0037977688108234002,0.083550913838119995,0.193923569902682,False,False,False,False,0.1986707809162116,0.0276912183248091,3387.9159999999993,29,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300702.SZ-001,EXTENDED_2018_2021,300702.SZ,2020-02-21,2020-02-24,2020,化学制药,ordinary_winner,-0.083264903925110795,0.073903760880275907,,False,False,False,False,0.16160289045820331,0.045173122164418003,5506.684000000012,14,MARKET_MA20_X2
EXTENDED_2018_2021:300702.SZ-002,EXTENDED_2018_2021,300702.SZ,2020-08-28,2020-08-31,2020,化学制药,ordinary_loser,-0.064489795918367301,,,False,False,True,False,0.058285714285714101,-0.0848509418765859,-11387.001999999991,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300725.SZ-001,EXTENDED_2018_2021,300725.SZ,2020-08-27,2020-08-28,2020,医疗服务,severe_loser,-0.00036908540636310002,,,False,False,True,True,0.037425260205211301,-0.1202294723657409,-16165.733000000007,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300745.SZ-001,EXTENDED_2018_2021,300745.SZ,2019-04-17,2019-04-18,2019,汽车零部件,severe_loser,-0.075534441805225602,,,False,False,True,True,0.077434679334916601,-0.1907477037296989,-24709.345000000001,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300750.SZ-001,EXTENDED_2018_2021,300750.SZ,2020-10-09,2020-10-12,2020,电池,ordinary_winner,0.0004385964912281,-0.013157894736842099,,False,False,False,False,0.1644736842105263,0.13807245386192751,15756,16,MARKET_MA20_X2
EXTENDED_2018_2021:300750.SZ-002,EXTENDED_2018_2021,300750.SZ,2020-12-15,2020-12-16,2020,电池,ordinary_winner,0.1193433261955745,0.099214846538187004,,False,False,False,False,0.17890792291220531,0.1397595980037093,15679.919999999998,10,MARKET_MA20_X2
EXTENDED_2018_2021:300767.SZ-001,EXTENDED_2018_2021,300767.SZ,2021-01-07,2021-01-08,2021,橡胶,ordinary_winner,0.046058558558558602,0.12601351351351339,,False,False,False,False,0.1824324324324324,0.018568931068931,2310.7979999999952,16,MARKET_MA20_X2
EXTENDED_2018_2021:300772.SZ-001,EXTENDED_2018_2021,300772.SZ,2020-12-21,2020-12-22,2020,风电设备,ordinary_loser,0.058032987171655302,,,False,False,False,False,0.1496640195479535,-0.062670354104637602,-7907.4350000000077,6,MARKET_MA20_X2
EXTENDED_2018_2021:300773.SZ-001,EXTENDED_2018_2021,300773.SZ,2021-04-16,2021-04-19,2021,多元金融,ordinary_winner,0.0450091855480712,0,,False,False,False,False,0.071647274954072401,0.069076138124019304,8800.3880000000299,13,MARKET_MA20_X2
EXTENDED_2018_2021:300777.SZ-001,EXTENDED_2018_2021,300777.SZ,2020-02-21,2020-02-24,2020,航空装备Ⅱ,ordinary_winner,-0.099108830677828802,0.077504725897920401,,False,False,False,False,0.1180124223602483,0.0013955647670067001,175.83400000002985,14,MARKET_MA20_X2
EXTENDED_2018_2021:300780.SZ-001,EXTENDED_2018_2021,300780.SZ,2021-11-01,2021-11-02,2021,通用设备,severe_loser,-0.13263157894736841,,,False,False,True,True,0,-0.1425907354905222,-26776.771999999997,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300835.SZ-001,EXTENDED_2018_2021,300835.SZ,2021-04-14,2021-04-15,2021,金属新材料,ordinary_loser,-0.064361702127659404,,,False,False,True,False,0.0065602836879431001,-0.095474263827550906,-12380.963999999993,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300873.SZ-001,EXTENDED_2018_2021,300873.SZ,2021-11-19,2021-11-22,2021,物流,ordinary_loser,-0.068786982248520603,,,False,False,True,False,0.00573224852071,-0.0784676524061588,-14001.866999999998,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300009.SZ-001,HOLDOUT_O0_2022_2023,300009.SZ,2022-07-04,2022-07-05,2022,生物制品,ordinary_loser,-0.049476688867744902,,,False,False,True,False,0.00095147478591789999,-0.069417737353036899,-7010.9759999999951,7,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300012.SZ-001,HOLDOUT_O0_2022_2023,300012.SZ,2022-06-24,2022-06-27,2022,专业服务,ordinary_loser,-0.013793103448275799,,,False,False,True,False,0.0258620689655173,-0.046305849323090502,-4624.0909999999858,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300012.SZ-002,HOLDOUT_O0_2022_2023,300012.SZ,2023-01-05,2023-01-06,2023,专业服务,ordinary_loser,-0.026079521162890099,-0.0068405301410859,,False,False,True,False,0.024369388627618602,-0.026362659614377101,-2220.2140000000072,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300015.SZ-001,HOLDOUT_O0_2022_2023,300015.SZ,2022-06-08,2022-06-09,2022,医疗服务,ordinary_winner,0.0032017075773747,0.096318036286019398,0.16008537886872989,False,False,False,False,0.22225186766275351,0.1218844515430388,11889.273430000012,25,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300015.SZ-002,HOLDOUT_O0_2022_2023,300015.SZ,2023-01-05,2023-01-06,2023,医疗服务,ordinary_winner,0.018239999999999999,0.094399999999999998,0.036160000000000102,False,False,False,False,0.1164799999999999,0.0247993902245317,2096.7999999999997,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300035.SZ-001,HOLDOUT_O0_2022_2023,300035.SZ,2022-08-15,2022-08-16,2022,电池,severe_loser,-0.052202283849918298,,,False,False,True,True,0.060685154975530002,-0.1270642760175856,-11999.866999999998,8,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300059.SZ-001,HOLDOUT_O0_2022_2023,300059.SZ,2022-05-20,2022-05-23,2022,证券Ⅱ,ordinary_winner,-0.024637043554773301,0.0536735591728991,0.078310602727672707,False,False,False,False,0.17025956885173771,0.031762968729052203,3252.919000000009,35,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300077.SZ-001,HOLDOUT_O0_2022_2023,300077.SZ,2023-03-23,2023-03-24,2023,半导体,ordinary_loser,0.072159090909090701,0.073863636363636201,,False,False,False,False,0.1352272727272727,-0.054181113004642401,-4771.3500000000004,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300087.SZ-001,HOLDOUT_O0_2022_2023,300087.SZ,2023-02-07,2023-02-08,2023,种植业,ordinary_loser,-0.086527929901423994,,,False,False,True,False,0.0125958378970425,-0.082340988693671999,-6923.2299999999959,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300091.SZ-001,HOLDOUT_O0_2022_2023,300091.SZ,2022-08-17,2022-08-18,2022,通用设备,severe_loser,-0.085999999999999896,,,False,False,True,True,0.016,-0.10670852669126291,-9899.6360000000004,6,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300096.SZ-001,HOLDOUT_O0_2022_2023,300096.SZ,2023-11-06,2023-11-07,2023,IT服务Ⅱ,ordinary_winner,0.061946902654867297,0.10766961651917389,,False,False,False,False,0.17846607669616521,0.066876386530968196,5628.0540000000046,15,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300131.SZ-001,HOLDOUT_O0_2022_2023,300131.SZ,2023-03-24,2023-03-27,2023,其他电子Ⅱ,ordinary_loser,-0.0186757215619693,-0.0084889643463497005,,False,False,True,False,0.044142614601018801,-0.047500499860030201,-4227.7780000000057,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300131.SZ-002,HOLDOUT_O0_2022_2023,300131.SZ,2023-11-07,2023-11-08,2023,其他电子Ⅱ,strong_winner,0.067256637168141495,0.051327433628318403,,False,True,False,False,0.29026548672566338,0.27052363848565708,23100.096000000005,14,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300146.SZ-001,HOLDOUT_O0_2022_2023,300146.SZ,2022-06-28,2022-06-29,2022,食品加工,ordinary_loser,-0.0013837638376383,-0.087638376383763802,,False,False,True,False,0.016143911439114401,-0.089868691831614306,-9156.6119999999919,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300153.SZ-001,HOLDOUT_O0_2022_2023,300153.SZ,2022-08-17,2022-08-18,2022,其他电源设备Ⅱ,ordinary_loser,-0.010162601626016199,,,False,False,True,False,0.0457317073170731,-0.070965619746107503,-6291,6,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300157.SZ-001,HOLDOUT_O0_2022_2023,300157.SZ,2023-11-08,2023-11-09,2023,通用设备,ordinary_loser,-0.020942408376963199,-0.044502617801047098,,False,False,True,False,0.0052356020942407001,-0.035265509918546302,-3031.9130000000005,13,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300161.SZ-001,HOLDOUT_O0_2022_2023,300161.SZ,2023-03-23,2023-03-24,2023,通用设备,strong_winner,0.072231139646870002,0.334510433386838,0.38138041733547351,False,True,False,False,0.53451043338683768,0.33447836272876408,28159.434000000019,20,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300170.SZ-001,HOLDOUT_O0_2022_2023,300170.SZ,2023-01-20,2023-01-30,2023,IT服务Ⅱ,ordinary_winner,0.074871794871794906,0.118974358974359,,False,False,False,False,0.2789743589743589,0.14245860450031081,12555.168000000003,16,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300184.SZ-001,HOLDOUT_O0_2022_2023,300184.SZ,2022-06-30,2022-07-01,2022,其他电子Ⅱ,ordinary_loser,-0.042047531992687202,,,False,False,True,False,0.0036563071297989001,-0.080159394389249405,-8372.5159999999996,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300226.SZ-001,HOLDOUT_O0_2022_2023,300226.SZ,2023-03-22,2023-03-23,2023,软件开发,strong_winner,0.1323366555924696,0.1771871539313401,0.4593023255813955,False,True,False,False,0.5503875968992249,0.35007052026407781,29111.54099999999,21,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300229.SZ-001,HOLDOUT_O0_2022_2023,300229.SZ,2022-06-24,2022-06-27,2022,软件开发,ordinary_loser,-0.015734265734265701,,,False,False,True,False,0.0445804195804195,-0.025518912327868001,-2686.8910000000033,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300229.SZ-002,HOLDOUT_O0_2022_2023,300229.SZ,2023-01-30,2023-01-31,2023,软件开发,strong_winner,0.18483412322274881,0.42061611374407598,,False,True,False,False,0.51066350710900477,0.33699158661243972,28470.531999999999,15,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300251.SZ-001,HOLDOUT_O0_2022_2023,300251.SZ,2022-08-17,2022-08-18,2022,影视院线,ordinary_loser,-0.0303347280334729,,,False,False,True,False,0.033472803347280401,-0.019812250106486701,-1763.2289999999966,6,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300271.SZ-001,HOLDOUT_O0_2022_2023,300271.SZ,2023-01-20,2023-01-30,2023,IT服务Ⅱ,ordinary_winner,0.071871127633209297,0.10285006195786869,,False,False,False,False,0.31970260223048308,0.15782836388253291,13386.960000000014,16,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300285.SZ-001,HOLDOUT_O0_2022_2023,300285.SZ,2023-01-16,2023-01-17,2023,电子化学品Ⅱ,ordinary_winner,0.073264781491002504,0.035668380462724601,0.053663239074550097,False,False,False,False,0.11825192802056531,0.051878712547092802,4201.80799999999,20,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300303.SZ-001,HOLDOUT_O0_2022_2023,300303.SZ,2023-06-14,2023-06-15,2023,光学光电子,ordinary_winner,0.032414910858994998,,,False,False,False,False,0.16045380875202581,0.033774391407413201,2941.2090000000017,7,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300308.SZ-001,HOLDOUT_O0_2022_2023,300308.SZ,2022-08-11,2022-08-12,2022,通信设备,severe_loser,-0.023216308040770101,,,False,False,True,True,0.0016987542468853999,-0.1229178183993257,-11284.312000000004,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300311.SZ-001,HOLDOUT_O0_2022_2023,300311.SZ,2023-03-28,2023-03-29,2023,软件开发,ordinary_loser,0.051407588739289897,0.050183598531211702,,False,False,True,False,0.0709914320685434,-0.0542461522541203,-5042.877999999997,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300327.SZ-001,HOLDOUT_O0_2022_2023,300327.SZ,2022-05-25,2022-05-26,2022,半导体,ordinary_loser,-0.046541693600516999,-0.049385908209437598,,False,False,True,False,0.0454104718810599,-0.098113263594840697,-9723.7119999999995,13,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300355.SZ-001,HOLDOUT_O0_2022_2023,300355.SZ,2023-11-07,2023-11-08,2023,基础建设,ordinary_loser,-0.045977011494252699,-0.057471264367816098,,False,False,True,False,0.0045977011494253003,-0.067251319372948107,-5877.9210000000166,11,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300357.SZ-001,HOLDOUT_O0_2022_2023,300357.SZ,2023-01-13,2023-01-16,2023,生物制品,ordinary_loser,-0.023587396585108299,-0.029924309100510402,,False,False,True,False,0.029220207709910101,-0.060295004172255501,-5137.2620000000024,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300360.SZ-001,HOLDOUT_O0_2022_2023,300360.SZ,2022-08-15,2022-08-16,2022,电网设备,ordinary_loser,0.0049469964664310001,,,False,False,True,False,0.086219081272084497,-0.031486332950240101,-2809.6560000000054,8,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300376.SZ-001,HOLDOUT_O0_2022_2023,300376.SZ,2022-08-17,2022-08-18,2022,其他电源设备Ⅱ,ordinary_loser,-0.0625,,,False,False,True,False,0.049107142857142599,-0.072238158549197101,-6536.4260000000213,6,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300395.SZ-001,HOLDOUT_O0_2022_2023,300395.SZ,2023-06-30,2023-07-03,2023,航空装备Ⅱ,ordinary_loser,-0.082283624542868694,,,False,False,True,False,0.0067045916294188003,-0.085210009979157203,-7537.3680000000013,5,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300398.SZ-001,HOLDOUT_O0_2022_2023,300398.SZ,2023-03-27,2023-03-28,2023,电子化学品Ⅱ,ordinary_loser,0.038388625592417,-0.0014218009478673,,False,False,True,False,0.0734597156398102,-0.0424524468892147,-3936.5149999999994,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300408.SZ-001,HOLDOUT_O0_2022_2023,300408.SZ,2023-01-09,2023-01-10,2023,元件,ordinary_winner,0.0065420560747663998,0.073831775700934493,0.014953271028037301,False,False,False,False,0.0990654205607477,0.024295820044380301,2107.410999999996,25,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300411.SZ-001,HOLDOUT_O0_2022_2023,300411.SZ,2022-07-14,2022-07-15,2022,专用设备,ordinary_winner,0.030162412993039501,,,False,False,False,False,0.099767981438515202,0.00036026092716420001,33.880000000009431,7,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300424.SZ-001,HOLDOUT_O0_2022_2023,300424.SZ,2023-05-31,2023-06-01,2023,航空装备Ⅱ,ordinary_loser,-0.046590141796083701,,,False,False,True,False,0.019581363943281398,-0.051864408380276103,-4536.3920000000071,5,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300456.SZ-001,HOLDOUT_O0_2022_2023,300456.SZ,2023-06-30,2023-07-03,2023,半导体,ordinary_loser,-0.081146548243843195,,,False,False,True,False,0.014129995962858201,-0.086191170755200497,-7676.4419999999955,5,MARKET_MA20_X2
