baseline_block,source_execution_ledger_sha256,strategy_sha256,feature_artifact_sha256,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,entry_year,entry_quarter,canonical_exit_reason,breadth_above_ma20,breadth_positive_return20,breadth_above_ma20_change20,breadth_above_ma20_within_year_rank,breadth_positive_return20_within_year_rank,breadth_above_ma20_change20_within_year_rank,breadth_composite,breadth_tercile,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,return_5d,return_10d,return_20d,round_trip_return,realized_pnl,giveback_from_peak,opportunity20,opportunity50,converted20,converted50,conversion20_within_opportunity,conversion50_within_opportunity,capture_ratio_opportunity20,false_breakout,severe_loss,extreme_loss
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300632.SZ-001,300632.SZ,2024-12-09,2024-12-10,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6780045351473923,0.3945578231292517,-0.29318009665623623,0.39473684210526316,0.07894736842105263,0.05263157894736842,0.1754385964912281,LOW,7,0.0656883298392732,-0.1691125087351502,0,6,-0.0845562543675751,,,-0.1359018340150415,-22387.04999999999,0.1561673825824767,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300635.SZ-001,300635.SZ,2024-12-06,2024-12-09,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6962879640044994,0.5163104611923509,-0.22720341530584542,0.4605263157894737,0.40789473684210525,0.14473684210526316,0.33771929824561403,LOW,8,0.0598705501618124,-0.1035598705501618,1,7,-0.0186084142394821,,,-0.0821581134497643,-13821.62900000002,0.1120933885306706,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300790.SZ-001,300790.SZ,2024-12-09,2024-12-10,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6780045351473923,0.3945578231292517,-0.29318009665623623,0.39473684210526316,0.07894736842105263,0.05263157894736842,0.1754385964912281,LOW,7,0.0561330561330561,-0.0706860706860706,3,5,-0.0363825363825363,,,-0.0384488273955562,-6365.757000000012,0.0613178502645792,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300945.SZ-001,300945.SZ,2024-12-02,2024-12-03,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6067907995618839,0.7590361445783133,0.13650925628763988,0.27631578947368424,0.8289473684210527,0.27631578947368424,0.46052631578947373,MIDDLE,12,0.0435403283369022,-0.1713062098501071,0,11,-0.1149179157744467,-0.0620985010706637,,-0.1576481996900787,-29089.929999999986,0.1005461297400431,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300971.SZ-001,300971.SZ,2024-12-05,2024-12-06,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6325842696629214,0.501123595505618,-0.2826331216414265,0.3157894736842105,0.3684210526315789,0.10526315789473684,0.2631578947368421,LOW,9,0.0067453625632378,-0.0994940978077572,6,8,-0.0257166947723439,,,-0.1005746369785289,-16710.57500000001,0.0816033047694227,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301230.SZ-001,301230.SZ,2024-12-06,2024-12-09,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6962879640044994,0.5163104611923509,-0.22720341530584542,0.4605263157894737,0.40789473684210525,0.14473684210526316,0.33771929824561403,LOW,8,0.0237288135593221,-0.1115254237288135,0,6,-0.0854237288135593,,,-0.0824711084005185,-13865.369000000006,0.0316236507733999,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301498.SZ-001,301498.SZ,2024-12-02,2024-12-03,2024-12-18,2024-12-19,2024,2024Q4,MARKET_MA20_X2,0.6067907995618839,0.7590361445783133,0.13650925628763988,0.27631578947368424,0.8289473684210527,0.27631578947368424,0.46052631578947373,MIDDLE,12,0.0587287639132982,-0.0577035735207966,9,1,-0.0434973637961335,0.0174282366725249,,-0.0042059969349554,-717.426999999996,0.0330577836953538,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300241.SZ-001,300241.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,2024,2024Q4,MARKET_MA20_X2,0.49361207897793263,0.7642276422764228,0.2513495389565879,0.06578947368421052,0.9078947368421053,0.35526315789473684,0.44298245614035087,MIDDLE,2,0.0063999999999999,-0.0959999999999999,0,1,,,,-0.0770477522477523,-11616.92300000001,0.0050477522477522,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300733.SZ-001,300733.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,2024,2024Q4,MARKET_MA20_X2,0.49361207897793263,0.7642276422764228,0.2513495389565879,0.06578947368421052,0.9078947368421053,0.35526315789473684,0.44298245614035087,MIDDLE,2,0.0077220077220079,-0.0532818532818532,0,1,,,,-0.0359069501926645,-5399.33600000001,0.0088799231656375,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301213.SZ-001,301213.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,2024,2024Q4,MARKET_MA20_X2,0.49361207897793263,0.7642276422764228,0.2513495389565879,0.06578947368421052,0.9078947368421053,0.35526315789473684,0.44298245614035087,MIDDLE,2,0.0795832409665262,0.0,1,0,,,,0.0088426315426978,1317.6569999999774,0.0594349122391686,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301498.SZ-002,301498.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,2024,2024Q4,MARKET_MA20_X2,0.49361207897793263,0.7642276422764228,0.2513495389565879,0.06578947368421052,0.9078947368421053,0.35526315789473684,0.44298245614035087,MIDDLE,2,0.0331081081081081,-0.0099999999999998,0,1,,,,-0.0015934065934065,-236.05999999999767,0.0118636768636769,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300758.SZ-001,300758.SZ,2025-02-11,2025-02-12,2025-02-24,2025-02-25,2025,2025Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.9009433962264151,0.9056603773584906,0.8370336217903248,0.958904109589041,0.9452054794520548,0.9863013698630136,0.9634703196347032,HIGH,9,0.0502408809359944,-0.1300757054370267,1,8,-0.0736407432897452,,,-0.1182310115298212,-18374.429999999993,0.1512661113233518,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300788.SZ-001,300788.SZ,2025-02-11,2025-02-12,2025-02-26,2025-02-27,2025,2025Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.9009433962264151,0.9056603773584906,0.8370336217903248,0.958904109589041,0.9452054794520548,0.9863013698630136,0.9634703196347032,HIGH,11,0.0634328358208953,-0.1071428571428572,1,9,-0.0844882729211088,-0.0994136460554372,,-0.0951266615117388,-15600.37599999999,0.1252439323006512,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300627.SZ-001,300627.SZ,2025-02-07,2025-02-10,2025-03-03,2025-03-04,2025,2025Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.893030794165316,0.7909238249594813,0.7755973801217325,0.9041095890410958,0.821917808219178,0.9041095890410958,0.8767123287671232,HIGH,16,0.0266285211267605,-0.1047535211267605,11,15,-0.0514964788732393,-0.0202464788732392,,-0.0977076626610455,-15913.813999999978,0.10761083167513,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301213.SZ-002,301213.SZ,2025-02-17,2025-02-18,2025-03-03,2025-03-04,2025,2025Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.8975109809663251,0.9370424597364568,0.7960020646425939,0.9246575342465754,0.9931506849315068,0.9246575342465754,0.9474885844748858,HIGH,10,0.1224489795918366,-0.0851020408163265,3,9,0.0642857142857142,-0.0757142857142857,,-0.0747114545533516,-11352.53999999998,0.1440992096553924,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300001.SZ-001,300001.SZ,2025-02-11,2025-02-12,2025-03-10,2025-03-11,2025,2025Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.9009433962264151,0.9056603773584906,0.8370336217903248,0.958904109589041,0.9452054794520548,0.9863013698630136,0.9634703196347032,HIGH,19,0.0637499999999999,-0.0158333333333332,5,9,0.03125,0.0079166666666667,,-0.014488541120457,-2192.452,0.0649052077871238,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300014.SZ-001,300014.SZ,2025-03-03,2025-03-04,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.4609571788413098,0.7670025188916877,-0.2127100263283186,0.2465753424657534,0.7397260273972602,0.2054794520547945,0.3972602739726027,MIDDLE,15,0.0537936571657968,-0.0365315134484143,11,14,0.0062224006423123,0.0114411882778,,-0.0195698710824706,-3024.021999999997,0.0573057201390744,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300035.SZ-001,300035.SZ,2025-02-27,2025-02-28,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.8530927835051546,0.9085051546391752,0.3941022472275521,0.8904109589041096,0.9726027397260274,0.8356164383561644,0.8995433789954337,HIGH,17,0.1927710843373493,-0.0156626506024096,1,0,0.056024096385542,0.0048192771084336,,0.0283020685866344,4567.648999999991,0.1433846784013172,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300092.SZ-001,300092.SZ,2025-03-17,2025-03-18,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.6426076833527358,0.6658905704307334,-0.2549032976135893,0.7054794520547946,0.5684931506849316,0.15753424657534246,0.47716894977168955,MIDDLE,5,0.0372340425531914,-0.0303951367781155,3,4,0.0220364741641336,,,0.0048272396296711,763.0799999999872,0.0172092345344625,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300286.SZ-001,300286.SZ,2025-02-17,2025-02-18,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.8975109809663251,0.9370424597364568,0.7960020646425939,0.9246575342465754,0.9931506849315068,0.9246575342465754,0.9474885844748858,HIGH,25,0.223744292237443,-0.0369863013698629,16,2,0.0168949771689497,-0.0196347031963469,0.1232876712328767,0.0544130920144181,8479.828000000063,0.1474133920038466,True,False,False,False,0.0,,0.24319320716648082,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300733.SZ-002,300733.SZ,2025-02-06,2025-02-07,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.8327814569536424,0.6324503311258278,0.6808675813555563,0.863013698630137,0.4520547945205479,0.8904109589041096,0.7351598173515982,HIGH,32,0.2702702702702702,-0.0216216216216216,29,4,-0.0033783783783783,0.0945945945945945,0.1493243243243243,0.149726780783743,23151.574000000015,0.0995975435405811,True,False,False,False,0.0,,0.5539890888998492,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300779.SZ-001,300779.SZ,2025-02-12,2025-02-13,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.9286821705426357,0.8868217054263566,0.8222182922156395,0.9931506849315068,0.910958904109589,0.952054794520548,0.952054794520548,HIGH,28,0.5395918367346939,-0.0101020408163264,27,0,0.2093877551020408,0.2408163265306122,0.364795918367347,0.4532266916756712,66690.94799999999,0.0773855532222879,True,True,True,False,1.0,0.0,0.839943566267318,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300910.SZ-001,300910.SZ,2025-01-23,2025-01-24,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.47527910685805425,0.3014354066985646,0.246377372754008,0.273972602739726,0.0273972602739726,0.821917808219178,0.37442922374429227,MIDDLE,36,0.1612038754895897,-0.0412286126571841,35,4,-0.0136054421768706,0.0847247990105133,0.0243248814677385,0.1338757757059627,20133.073999999982,0.0063015073284631,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300947.SZ-001,300947.SZ,2025-03-17,2025-03-18,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.6426076833527358,0.6658905704307334,-0.2549032976135893,0.7054794520547946,0.5684931506849316,0.15753424657534246,0.47716894977168955,MIDDLE,5,0.0043041606886657,-0.1233859397417505,0,4,-0.0937350549976088,,,-0.1003186196873427,-15538.223999999987,0.0864496574683088,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301217.SZ-001,301217.SZ,2025-03-14,2025-03-17,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.6037514654161782,0.6998827667057445,-0.25857833791211227,0.6301369863013698,0.6301369863013698,0.136986301369863,0.46575342465753417,MIDDLE,6,0.016142050040355,-0.1154156577885391,0,5,-0.0758676351896692,,,-0.1026502913302505,-16295.178000000014,0.0970005738161262,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301361.SZ-001,301361.SZ,2025-02-12,2025-02-13,2025-03-24,2025-03-25,2025,2025Q1,MARKET_MA20_X2,0.9286821705426357,0.8868217054263566,0.8222182922156395,0.9931506849315068,0.910958904109589,0.952054794520548,0.952054794520548,HIGH,28,0.3681020733652311,-0.0510366826156299,19,1,0.0159489633173843,0.0558213716108453,0.2755980861244018,0.1045323251981039,17681.01299999997,0.2150848996822786,True,False,False,False,0.0,,0.2839764640347105,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300346.SZ-001,300346.SZ,2025-05-06,2025-05-07,2025-05-16,2025-05-19,2025,2025Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.8390313390313391,0.3660968660968661,0.6378337342409199,0.8767123287671232,0.0410958904109589,0.8767123287671232,0.5981735159817351,MIDDLE,8,0.004390243902439,-0.0902439024390244,0,7,-0.0709268292682927,,,-0.0855881447986711,-14064.200000000012,0.0672954618718419,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300702.SZ-001,300702.SZ,2025-04-25,2025-04-28,2025-05-28,2025-05-29,2025,2025Q2,MARKET_MA20_X2,0.4138418079096045,0.19915254237288135,0.14239644950772434,0.0547945205479452,0.0136986301369863,0.684931506849315,0.2511415525114155,LOW,20,0.052434456928839,-0.0407303370786517,2,0,0.0014044943820226,0.0032771535580524,0.0140449438202248,0.018718028292328,2841.5400000000045,0.0234168031683461,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301188.SZ-001,301188.SZ,2025-05-19,2025-05-20,2025-05-28,2025-05-29,2025,2025Q2,MARKET_MA20_X2,0.724822695035461,0.8,0.5551335758644766,0.821917808219178,0.8356164383561644,0.8493150684931506,0.8356164383561643,HIGH,7,0.1106237816764132,-0.0355750487329434,2,4,-0.023391812865497,,,-0.0336062572904678,-5039.116999999998,0.0657699999805263,False,False,False,False,,,,False,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:301301.SZ-002,301301.SZ,2025-05-15,2025-05-16,2025-05-28,2025-05-29,2025,2025Q2,MARKET_MA20_X2,0.7309352517985611,0.7237410071942446,0.5632177234252951,0.8493150684931506,0.6986301369863014,0.863013698630137,0.8036529680365296,HIGH,9,0.0165517241379311,-0.1379310344827586,0,8,-0.1131034482758621,,,-0.1361694041838713,-22046.744999999995,0.0809969903907679,False,False,False,False,,,,True,True,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300522.SZ-001,300522.SZ,2025-05-29,2025-05-30,2025-06-12,2025-06-13,2025,2025Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.559228650137741,0.8140495867768595,0.19967808833998824,0.4863013698630137,0.8835616438356164,0.773972602739726,0.7146118721461187,HIGH,9,0.0212314225053078,-0.0743099787685775,0,8,-0.0424628450106158,,,-0.0610611733399341,-10056.31899999996,0.0362911804170748,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300452.SZ-001,300452.SZ,2025-06-03,2025-06-04,2025-06-16,2025-06-17,2025,2025Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.444743935309973,0.6873315363881402,-0.18472673707915432,0.19863013698630136,0.6095890410958904,0.23972602739726026,0.3493150684931507,LOW,9,0.0061162079510703,-0.0504587155963303,4,8,-0.0091743119266054,,,-0.0393171349028797,-6274.91399999999,0.0339654529456931,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300009.SZ-001,300009.SZ,2025-05-29,2025-05-30,2025-06-18,2025-06-19,2025,2025Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.559228650137741,0.8140495867768595,0.19967808833998824,0.4863013698630137,0.8835616438356164,0.773972602739726,0.7146118721461187,HIGH,13,0.0615901455767078,-0.0593505039193728,9,12,-0.0067189249720045,0.0022396416573347,,-0.0567481446332038,-9030.216999999982,0.0813842028638871,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300003.SZ-002,300003.SZ,2025-06-04,2025-06-05,2025-06-20,2025-06-23,2025,2025Q2,MARKET_MA20_X2,0.5073627844712182,0.5783132530120482,-0.3316685545601209,0.3493150684931507,0.3767123287671233,0.08904109589041095,0.271689497716895,LOW,12,0.0540935672514619,-0.0716374269005848,8,2,-0.0204678362573098,-0.029970760233918,,-0.0460518587812751,-7585.319000000001,0.0562857769099301,False,False,False,False,,,,True,False,False
DEVELOPMENT_2024_2025,f3a83a9e974776f34477c952b1bf4c26f22a5ef00879adfc77cd6188f9eec9d5,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,DEVELOPMENT_2024_2025:300138.SZ-001,300138.SZ,2025-06-18,2025-06-19,2025-06-20,2025-06-23,2025,2025Q2,MARKET_MA20_X2,0.5394736842105263,0.5526315789473685,-0.2387749033600951,0.3972602739726027,0.3561643835616438,0.1780821917808219,0.3105022831050228,LOW,2,0.0738874895046179,-0.0176322418136021,1,0,,,,0.0088953867291399,1304.415000000008,0.0196520523976442,False,False,False,False,,,,False,False,False
