baseline_block,trade_id,symbol,entry_signal_date,entry_execution_date,round_trip_return,realized_pnl,mfe,entry_industry,entry_beta60,entry_log_amount20,false_breakout,index_realized_vol20,trade_date,feature_available_at,first_applicable_trade_date,cross_sectional_return20_right_tail_ge20,cross_sectional_return20_p90,cross_sectional_return20_p90_p10_spread,breadth_above_ma20,breadth_above_ma60,breadth_above_ma20_change20,index_return_20d,index_close_to_ma60,index_ma20_slope_5d,entry_year,opportunity20,non_false_breakout
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301213.SZ-002,301213.SZ,2025-02-17,2025-02-18,-0.074711454553351597,-11352.539999999981,0.12244897959183659,军工电子Ⅱ,0.77603771820833745,18.427422844095929,False,0.26488145382117517,2025-02-17,2025-02-17 15:00:00,2025-02-18,0.42898975109809662,0.42957590477207236,0.40156820983496844,0.89751098096632509,0.71742313323572471,0.79600206464259393,0.15816205263098726,0.049087275395904184,0.029379206885132847,2025,False,True
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301217.SZ-001,301217.SZ,2025-03-14,2025-03-17,-0.1026502913302505,-16295.178000000014,0.016142050040354999,电池,1.0273985121718348,18.805714850590643,True,0.27531099089968097,2025-03-14,2025-03-14 15:00:00,2025-03-17,0.17116060961313012,0.29261737303617119,0.35635383877268029,0.60375146541617819,0.84759671746776089,-0.25857833791211227,0.036902352119511983,0.065558347170711517,0.008862398272509564,2025,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301230.SZ-001,301230.SZ,2024-12-06,2024-12-09,-0.082471108400518495,-13865.369000000006,0.0237288135593221,医疗服务,0.98243528340225239,19.154649346489201,True,0.36202819327969532,2024-12-06,2024-12-06 15:00:00,2024-12-09,0.073115860517435322,0.17303355256886815,0.28385561559142047,0.69628796400449944,0.96175478065241848,-0.22720341530584542,-0.010395034388521518,0.12482522831430298,0.00040478506186691909,2024,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301238.SZ-001,301238.SZ,2025-06-23,2025-06-24,-0.050540986210442097,-7254.8249999999825,0.061715481171548098,电池,1.2689645958162721,19.048588563542538,True,0.16991570038144879,2025-06-23,2025-06-23 15:00:00,2025-06-24,0.14119170984455959,0.23159428314860483,0.31503918168856071,0.44430051813471505,0.64766839378238339,0.049600378664701128,0.02612870673147305,0.028145713997679955,0.0034929250726971617,2025,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301285.SZ-001,301285.SZ,2025-10-29,2025-10-30,0.0078046692998794999,1350.55799999999,0.11030534351145049,消费电子,1.3245010681597993,19.16735116878445,False,0.29843292190845783,2025-10-29,2025-10-29 15:00:00,2025-10-30,0.084054388133498151,0.18348502170252082,0.29499726118767489,0.55624227441285534,0.52657601977750312,0.18390184888094047,0.035739508001578102,0.086998681517451271,0.0010279935660091333,2025,False,True
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301301.SZ-001,301301.SZ,2024-04-29,2024-04-30,0.20384158715584241,21746.957750000016,0.55867346938775508,化学制药,0.89512851781753633,19.077996334994019,False,0.34487121617711408,2024-04-29,2024-04-29 15:00:00,2024-04-30,0.079002079002079006,0.17937701396348005,0.30873481212861775,0.75259875259875264,0.66735966735966734,0.44757275606495717,0.020201572223731423,0.051040125430201755,-0.0086603548681858378,2024,True,True
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301301.SZ-002,301301.SZ,2025-05-15,2025-05-16,-0.1361694041838713,-22046.744999999995,0.016551724137931101,化学制药,0.75575958306519286,19.491604257722756,True,0.20588096803947001,2025-05-15,2025-05-15 15:00:00,2025-05-16,0.13093525179856116,0.24174154826896371,0.30206201158942703,0.73093525179856111,0.44028776978417267,0.56321772342529508,0.05692947505611512,-0.015812951281727439,0.024139068586807033,2025,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301361.SZ-001,301361.SZ,2025-02-12,2025-02-13,0.1045323251981039,17681.01299999997,0.3681020733652311,电网设备,1.0735277957191882,18.82026579979058,False,0.28431778498255722,2025-02-12,2025-02-12 15:00:00,2025-02-13,0.32868217054263565,0.35330813649555637,0.36701062573689308,0.92868217054263569,0.67286821705426358,0.82221829221563947,0.11259034456505068,0.032572300146655797,0.020862242871132475,2025,True,True
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301498.SZ-001,301498.SZ,2024-12-02,2024-12-03,-0.0042059969349553996,-717.42699999999604,0.058728763913298197,饲料,0.65640098999155561,18.89979577061753,True,0.3974567100872558,2024-12-02,2024-12-02 15:00:00,2024-12-03,0.16538882803943045,0.2645543373388301,0.30762369202448092,0.60679079956188386,0.98247535596933189,0.13650925628763988,0.051882363074872151,0.14397703561684394,0.0054069667292098167,2024,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301498.SZ-002,301498.SZ,2024-12-20,2024-12-23,-0.0015934065934065001,-236.05999999999767,0.033108108108108103,饲料,0.65991743727460572,18.998152448355729,True,0.2269921163194582,2024-12-20,2024-12-20 15:00:00,2024-12-23,0.13704994192799072,0.24721080446271215,0.30197609607010889,0.49361207897793263,0.77584204413472702,0.2513495389565879,0.043471580445012092,0.042698623587875906,0.0033329844839311562,2024,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301577.SZ-001,301577.SZ,2025-11-04,2025-11-05,-0.055331622545624702,-9208.6350000000093,0.034586466165413297,通信设备,0.54945992107881736,18.52198911588988,True,0.28493065282475061,2025-11-04,2025-11-04 15:00:00,2025-11-05,0.072992700729927001,0.16920693141756696,0.29835256542836297,0.49635036496350365,0.47566909975669097,0.062560410625604135,-0.019326243033216728,0.035913249421250848,0.00098219125038778721,2025,False,False
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301611.SZ-001,301611.SZ,2025-09-24,2025-09-25,-0.0057417045955693996,-995.90600000000074,0.1088777219430485,半导体,0.89540128247070017,19.83832206697673,False,0.30811168632677111,2025-09-24,2025-09-24 15:00:00,2025-09-25,0.11220043572984749,0.21766617471164645,0.33588997252200753,0.45969498910675383,0.62418300653594772,-0.14533889279063245,0.084929721653477896,0.13906053046950828,0.016435681285624115,2025,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300001.SZ-001,300001.SZ,2020-06-12,2020-06-15,0.012097025588965801,1479.0930000000226,0.17285648784961011,电网设备,0.99976258042489297,19.708474361200626,False,0.22428654096023551,2020-06-12,2020-06-12 15:00:00,2020-06-15,0.15807560137457044,0.24130210634850457,0.33444570272625351,0.67697594501718217,0.75257731958762886,-0.069645676604439433,0.043080933382505737,0.076913945227451874,0.0090195148571565742,2020,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300002.SZ-001,300002.SZ,2021-11-17,2021-11-18,-0.055694759111164498,-10133.760000000009,0.0080775444264942001,游戏Ⅱ,0.94707564457920845,20.220537453236428,True,0.1478545259598649,2021-11-17,2021-11-17 15:00:00,2021-11-18,0.23713646532438479,0.35134761201378617,0.42158492113838586,0.81879194630872487,0.70022371364653246,0.42166275970585404,0.060484530199603537,0.052713370413316474,0.014652642614568778,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300002.SZ-002,300002.SZ,2021-12-14,2021-12-15,-0.0083026347815682994,-1397.1600000000035,0.028799999999999899,游戏Ⅱ,0.78817162722552492,20.073264248109354,True,0.1718598586656914,2021-12-14,2021-12-14 15:00:00,2021-12-15,0.10805860805860806,0.2036234297384496,0.26950823781901356,0.57509157509157505,0.79853479853479858,-0.17433894882642043,0.03448769275765029,0.053173664801220655,0.0051638649605934006,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300007.SZ-001,300007.SZ,2020-06-16,2020-06-17,-0.011107613745866,-1499.4929999999856,0.24209167204648141,通用设备,1.1134623855541894,18.698164677518463,False,0.2232251354273028,2020-06-16,2020-06-16 15:00:00,2020-06-17,0.19191919191919191,0.28551780242839853,0.35913913552174764,0.79461279461279466,0.81818181818181823,0.11664669291787944,0.059500449855758974,0.096330560297192003,0.01161384955590461,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300009.SZ-001,300009.SZ,2021-04-08,2021-04-09,0.042461641523775302,5365.8880000000208,0.050996483001172398,生物制品,0.40992793016884033,19.212541519489108,False,0.2155629113740985,2021-04-08,2021-04-08 15:00:00,2021-04-09,0.125,0.21801444362023092,0.28383010303047573,0.59375,0.5078125,0.34647727272727269,0.04841581569627107,-0.037188278757554372,0.0035311437403615642,2021,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300010.SZ-001,300010.SZ,2019-10-28,2019-10-29,-0.058170991188436702,-7299.6659999999883,0.047058823529411799,教育,1.1541374087556608,19.092689937829817,True,0.23095926570654421,2019-10-28,2019-10-28 15:00:00,2019-10-29,0.043668122270742356,0.15612315779592589,0.29432720449804683,0.65938864628820959,0.74672489082969429,-0.020883462555327803,-0.0025504835568969098,0.047950919723574792,-0.00591942375829968,2019,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300012.SZ-001,300012.SZ,2019-02-11,2019-02-12,0.11810866421655231,12288.608999999997,0.21192052980132439,专业服务,0.84322087319239336,18.629261835933814,False,0.2259646425448486,2019-02-11,2019-02-11 15:00:00,2019-02-12,,,,,,,0.0088653301009478103,-0.0049567780558885666,-0.0006721484270285627,2019,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300012.SZ-002,300012.SZ,2021-01-07,2021-01-08,0.018864959577776601,2369.4290000000037,0.096298834818368595,专业服务,0.60488979257962294,19.642100181047667,False,0.22342247987515959,2021-01-07,2021-01-07 15:00:00,2021-01-08,0.1398176291793313,0.25410701981023681,0.4682633390764826,0.34042553191489361,0.31914893617021278,0.030962616313870595,0.058420629462788476,0.034524303169787496,0.010750976599427364,2021,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300014.SZ-001,300014.SZ,2018-05-11,2018-05-14,-0.062820876431846501,-6190.9000000000087,0.0299644489588624,电池,1.2779161318836822,19.376664625346859,True,0.25037695763724038,2018-05-11,2018-05-11 15:00:00,2018-05-14,0.051428571428571428,0.14820086349320466,0.25240014634590879,0.44,0.79428571428571426,-0.22666666666666663,-0.0031054541883007714,0.033688491529955122,0.0016316504210860394,2018,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300015.SZ-001,300015.SZ,2019-08-28,2019-08-29,0.036914555033749998,4403.9870000000228,0.066176470588235198,医疗服务,0.4628662963868751,19.766413207894328,False,0.21732406896511711,2019-08-28,2019-08-28 15:00:00,2019-08-29,0.11616161616161616,0.20597051117181686,0.25187342224027492,0.85858585858585856,0.78787878787878785,0.29678810577686976,0.028671490686910994,0.043254735940085887,0.0056471019855632854,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300015.SZ-002,300015.SZ,2020-12-25,2020-12-28,-0.0263395141443921,-3271.1060000000002,0,医疗服务,0.95618402649628997,21.055378799741614,True,0.20554431131955991,2020-12-25,2020-12-25 15:00:00,2020-12-28,0.11730205278592376,0.22002650921797651,0.41127448328604754,0.31964809384164222,0.29618768328445749,0.079482462371662926,0.02116580169059068,-0.0093516457964781807,0.003363604862766767,2020,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300015.SZ-003,300015.SZ,2020-12-30,2020-12-31,0.066382365095973894,7851.5840000000171,0.1328368314150305,医疗服务,1.0005227344382659,21.042048781775438,False,0.20517776728954321,2020-12-30,2020-12-30 15:00:00,2020-12-31,0.09202453987730061,0.17763812376234167,0.40214368231293096,0.30368098159509205,0.28527607361963192,-0.027444846219477514,0.0038055809041481758,-0.0080677613445131469,0.00164856115389167,2020,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300017.SZ-001,300017.SZ,2021-09-15,2021-09-16,-0.057861956500383102,-10604.945000000009,0.0105900151285929,IT服务Ⅱ,0.39999677601561179,19.650231799593922,True,0.21035957264341559,2021-09-15,2021-09-15 15:00:00,2021-09-16,0.13502935420743639,0.26168224299065401,0.39571244043548515,0.48727984344422698,0.62230919765166337,0.033814496909573499,0.007983907334340179,-0.0058595780436399014,-0.002469020374676778,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300020.SZ-001,300020.SZ,2019-08-19,2019-08-20,0.061266468445742898,7686.3890000000156,0.18728717366628839,IT服务Ⅱ,1.0895542014908062,18.568899339784839,False,0.2180827895546753,2019-08-19,2019-08-19 15:00:00,2019-08-20,0.29142857142857143,0.33967357907591544,0.380158473271418,0.83999999999999997,0.77142857142857146,0.56857142857142851,0.058073974216668933,0.040574494777321446,-0.00079386026522887398,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300020.SZ-002,300020.SZ,2020-06-15,2020-06-16,-0.027881699445775499,-3757.438999999998,0.1932234432234432,IT服务Ⅱ,1.2198732725078971,19.213745777040348,False,0.2198914830654162,2020-06-15,2020-06-15 15:00:00,2020-06-16,0.17966101694915254,0.27796862262774807,0.36160579008595117,0.64745762711864407,0.75593220338983047,0.067796610169491567,0.055653921089024783,0.077346603054705421,0.010324772524044068,2020,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300027.SZ-001,300027.SZ,2019-02-25,2019-02-26,-0.0164956424096523,-1863.0149999999992,0.1765799256505575,影视院线,1.1052327556435049,18.77119920489919,False,0.3204180930190425,2019-02-25,2019-02-25 15:00:00,2019-02-26,0.49056603773584906,0.41279397608673701,0.36837518630307126,0.99371069182389937,0.98113207547169812,0.37688826191735736,0.17257392754345968,0.16096758176870196,0.027850826647857652,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300033.SZ-001,300033.SZ,2019-02-11,2019-02-12,0.90395621016839722,83753.857000000018,1.1622731201382883,软件开发,1.1851594171730353,18.808778073108428,False,0.2259646425448486,2019-02-11,2019-02-11 15:00:00,2019-02-12,,,,,,,0.0088653301009478103,-0.0049567780558885666,-0.0006721484270285627,2019,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300034.SZ-001,300034.SZ,2019-08-30,2019-09-02,-0.030539106576151699,-3941.161000000016,0.1151801535735381,航空装备Ⅱ,0.86123459249590206,18.687937473876676,False,0.2162071739395719,2019-08-30,2019-08-30 15:00:00,2019-09-02,0.13235294117647059,0.23035722378319587,0.28641535979785948,0.68627450980392157,0.73529411764705888,0.18046055631554947,0.02990125877057026,0.028115903577901946,0.0062607691408860244,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300036.SZ-001,300036.SZ,2019-12-10,2019-12-11,0.13005887844306591,15590.645999999992,0.39197994987468671,软件开发,1.3430128520898754,19.138910336430808,False,0.1639619485905541,2019-12-10,2019-12-10 15:00:00,2019-12-11,0.18965517241379309,0.29380995475113098,0.36263069518591284,0.75287356321839083,0.66091954022988508,0.44955602767336711,0.035945358638249658,0.021294916069788172,0.0019558677480895348,2019,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300037.SZ-001,300037.SZ,2019-02-14,2019-02-15,0.0030105896889248002,337.47200000000885,0.12733944954128429,电池,0.99257747489890602,18.666886250718452,False,0.24023747047868491,2019-02-14,2019-02-14 15:00:00,2019-02-15,0.14851485148514851,0.25361620057859202,0.32925844605908683,0.88118811881188119,0.72277227722772275,,0.052817098668802798,0.034481831364456372,0.0067042750542050111,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300037.SZ-002,300037.SZ,2019-11-07,2019-11-08,-0.0029697186522230001,-363.31900000000314,0.013669064748201299,电池,0.79787215953839208,18.593334772471231,True,0.16715184218533491,2019-11-07,2019-11-07 15:00:00,2019-11-08,0.090909090909090912,0.1861824498636209,0.28749454326086216,0.51818181818181819,0.65000000000000002,0.23444479396036488,0.011928302158788373,0.027922161479143615,0.0060828756321633648,2019,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300037.SZ-003,300037.SZ,2020-06-16,2020-06-17,0.1795556200952784,23127.243999999999,0.45334215751158169,电池,1.1344016138146735,19.443017686025701,False,0.2232251354273028,2020-06-16,2020-06-16 15:00:00,2020-06-17,0.19191919191919191,0.28551780242839853,0.35913913552174764,0.79461279461279466,0.81818181818181823,0.11664669291787944,0.059500449855758974,0.096330560297192003,0.01161384955590461,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300041.SZ-001,300041.SZ,2019-11-20,2019-11-21,-0.068352133042160104,-7995.960000000021,0.0143755615453726,化学制品,0.90968458188098844,18.561771945023775,True,0.19186188454369479,2019-11-20,2019-11-20 15:00:00,2019-11-21,0.097560975609756101,0.19775630005736847,0.2911536379361942,0.53170731707317076,0.55609756097560981,0.17220318484176578,0.023155949782744267,0.015323318774683958,0.0026027721721664232,2019,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300042.SZ-001,300042.SZ,2021-04-16,2021-04-19,-0.12622142105358619,-17412.474000000009,0.078929765886287501,计算机设备,0.56128877910597252,18.579028989085742,True,0.19442634915201981,2021-04-16,2021-04-16 15:00:00,2021-04-19,0.10276679841897234,0.19916837310109181,0.32756279987419157,0.50197628458498023,0.53359683794466406,0.14586117667131115,0.0088590914102408824,-0.037613951869178375,0.0030543870213928237,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300044.SZ-001,300044.SZ,2020-08-06,2020-08-07,-0.0569456152042579,-7390.153999999995,0.034571062740076798,IT服务Ⅱ,0.68027907078050576,19.644290338187457,True,0.40745392324816021,2020-08-06,2020-08-06 15:00:00,2020-08-07,0.16129032258064516,0.29769165077539139,0.43928135696278625,0.64301075268817209,0.8989247311827957,-0.34611968209443655,0.023179427124524032,0.16090459377612132,0.020074551580768984,2020,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300044.SZ-002,300044.SZ,2020-08-27,2020-08-28,-0.027535273639664602,-3652.6509999999994,0.20680958385876419,IT服务Ⅱ,0.72928861468800055,19.420956283613041,False,0.27933121707368291,2020-08-27,2020-08-27 15:00:00,2020-08-28,0.1652542372881356,0.26957480209759899,0.36634979456909372,0.5847457627118644,0.7923728813559322,0.12272044625616818,0.019396830280559163,0.075476088806731401,0.0063822744692452194,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300046.SZ-001,300046.SZ,2021-11-22,2021-11-23,-0.1257006346022134,-22475.100000000009,0.048623525205577299,半导体,1.1486309234000014,19.455955223280338,True,0.1647456723990853,2021-11-22,2021-11-22 15:00:00,2021-11-23,0.27408993576017132,0.38032004813008646,0.44603932688701209,0.854389721627409,0.76445396145610278,0.3844158312879834,0.07333858944426952,0.075064919950706521,0.014622212615285957,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300048.SZ-001,300048.SZ,2021-11-04,2021-11-05,0.1814302429207891,35453.685999999965,0.36307692307692307,自动化设备,0.52794169210014785,18.898130470777875,False,0.17577512871210829,2021-11-04,2021-11-04 15:00:00,2021-11-05,0.16797900262467191,0.25204032645223218,0.39193407803331015,0.59842519685039375,0.46981627296587924,0.30916899850328633,0.038745587166253204,0.016883431227922463,0.0081132869414324293,2021,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300059.SZ-001,300059.SZ,2020-06-16,2020-06-17,0.49632212844765922,58986.261000000013,0.79684657368101885,证券Ⅱ,1.0247327997379718,22.01842010422158,False,0.2232251354273028,2020-06-16,2020-06-16 15:00:00,2020-06-17,0.19191919191919191,0.28551780242839853,0.35913913552174764,0.79461279461279466,0.81818181818181823,0.11664669291787944,0.059500449855758974,0.096330560297192003,0.01161384955590461,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300059.SZ-002,300059.SZ,2021-09-08,2021-09-09,-0.036020797384433798,-6599.8400000000256,0.045454545454545102,证券Ⅱ,1.1996011739329926,22.888097983340124,True,0.23462976553288431,2021-09-08,2021-09-08 15:00:00,2021-09-09,0.10898661567877629,0.21488795009736283,0.37120486016872856,0.5296367112810707,0.6692160611854685,-0.15117136952701016,-0.035816108776180799,-0.0012005328861608433,-0.012061820043311688,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300059.SZ-003,300059.SZ,2021-12-14,2021-12-15,-0.021275513836202999,-3508.2840000000142,0.025841816758026499,证券Ⅱ,0.9226646680161954,22.327109393893203,True,0.1718598586656914,2021-12-14,2021-12-14 15:00:00,2021-12-15,0.10805860805860806,0.2036234297384496,0.26950823781901356,0.57509157509157505,0.79853479853479858,-0.17433894882642043,0.03448769275765029,0.053173664801220655,0.0051638649605934006,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300065.SZ-001,300065.SZ,2021-07-19,2021-07-20,0.0016666320215891,271.23699999999371,0.1493268053855569,航海装备Ⅱ,0.50818258585244958,18.524222614101511,False,0.23831763593904659,2021-07-19,2021-07-19 15:00:00,2021-07-20,0.16703786191536749,0.27466734667467768,0.40097136214643642,0.56124721603563477,0.81514476614699327,-0.15379236180077682,0.0507321452422973,0.087549920811980986,0.020815778979019317,2021,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300066.SZ-001,300066.SZ,2020-02-20,2020-02-21,-0.084641308871096402,-10686.823000000022,0.069597069597069502,通用设备,1.0026804937510445,19.069152172820512,True,0.43650573018547428,2020-02-20,2020-02-20 15:00:00,2020-02-21,0.24528301886792453,0.35500786575773491,0.43070017345004252,0.91105121293800539,0.91913746630727766,0.043704274162495227,0.10441753225375239,0.16260943323780785,0.020250768064477676,2020,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300068.SZ-001,300068.SZ,2018-03-13,2018-03-14,-0.044856983507290199,-4464.5899999999965,0.027607361963190202,电池,0.36913397536997228,18.762246988346519,True,0.2320048713952953,2018-03-13,2018-03-13 15:00:00,2018-03-14,,,,,,,0.17259628582857722,0.042465240547949534,0.021086975135080621,2018,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300068.SZ-002,300068.SZ,2019-03-15,2019-03-18,-0.0498011545118138,-6040.5400000000081,0.0331664580725907,电池,0.19235993040778601,19.338726699421937,True,0.40097708647247982,2019-03-15,2019-03-15 15:00:00,2019-03-18,0.58430232558139539,0.43022667659054664,0.33960456296155989,0.84011627906976749,0.99709302325581395,-0.029042599434905392,0.21482446693156199,0.19105573457848846,0.057901602698181787,2019,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300075.SZ-001,300075.SZ,2020-09-08,2020-09-09,-0.14100764943987931,-18530.278000000009,0.00062460961898790004,软件开发,1.0065527606561002,19.170312619626841,True,0.24803845746427169,2020-09-08,2020-09-08 15:00:00,2020-09-09,0.34264432029795161,0.47727323162274676,0.56879960967762222,0.702048417132216,0.81564245810055869,0.23280012556046203,0.053614946113536677,0.072590367485359852,0.006756893787053242,2020,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300075.SZ-002,300075.SZ,2021-11-15,2021-11-16,-0.011682096014929699,-2246.3280000000213,0.0749999999999999,软件开发,0.97483747603708903,19.463234078182296,True,0.1412418739549344,2021-11-15,2021-11-15 15:00:00,2021-11-16,0.24242424242424243,0.33031552630174854,0.40682503829513106,0.79487179487179482,0.67599067599067597,0.48150773957225568,0.055630970517328793,0.045612541951298713,0.016848253553466641,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300079.SZ-001,300079.SZ,2019-02-14,2019-02-15,0.73711566190126032,76400.228000000003,1.0558375634517767,IT服务Ⅱ,1.1341628903824139,18.692058347790777,False,0.24023747047868491,2019-02-14,2019-02-14 15:00:00,2019-02-15,0.14851485148514851,0.25361620057859202,0.32925844605908683,0.88118811881188119,0.72277227722772275,,0.052817098668802798,0.034481831364456372,0.0067042750542050111,2019,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300085.SZ-001,300085.SZ,2021-04-27,2021-04-28,-0.1074358753727602,-14040.31700000001,0.0024096385542166998,软件开发,0.56475540895052112,19.236293270935732,True,0.17590848627155961,2021-04-27,2021-04-27 15:00:00,2021-04-28,0.13333333333333333,0.25027899538826037,0.36637499042266553,0.53725490196078429,0.57647058823529407,0.04820380707027333,0.057226316814416922,0.015134802539445769,0.016595850736178974,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300088.SZ-001,300088.SZ,2020-06-16,2020-06-17,-0.0032384068373786002,-419.91300000001297,0.27019498607242332,光学光电子,1.6116378389703985,20.512986277664552,False,0.2232251354273028,2020-06-16,2020-06-16 15:00:00,2020-06-17,0.19191919191919191,0.28551780242839853,0.35913913552174764,0.79461279461279466,0.81818181818181823,0.11664669291787944,0.059500449855758974,0.096330560297192003,0.01161384955590461,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300088.SZ-002,300088.SZ,2021-07-16,2021-07-19,-0.0260600478740548,-4316.9900000000198,0.022962112514351301,光学光电子,0.19997355262411301,20.01445276106767,True,0.24192491166954699,2021-07-16,2021-07-16 15:00:00,2021-07-19,0.19866071428571427,0.3208440508207358,0.43204919108088274,0.5491071428571429,0.8102678571428571,-0.11393633540372661,0.064584583636353887,0.089472880928258558,0.022945680710644956,2021,False,False
EXTENDED_2018_2021,EXTENDED_2018_2021:300094.SZ-001,300094.SZ,2021-08-12,2021-08-13,0.016106342636954801,2879.5499999999884,0.052154195011337702,渔业,0.44187793848814122,18.504437761226487,False,0.30808192666749967,2021-08-12,2021-08-12 15:00:00,2021-08-13,0.26706827309236947,0.38569966405458067,0.50363954253318988,0.7269076305220884,0.79317269076305219,0.1639937232373202,0.0068785198546494897,0.0576137050599419,0.0033622281002012588,2021,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300101.SZ-001,300101.SZ,2021-05-27,2021-05-28,0.045210458146504699,5604.4620000000141,0.14244186046511631,军工电子Ⅱ,1.0194690282407604,19.319058625763201,False,0.18848373346449179,2021-05-27,2021-05-27 15:00:00,2021-05-28,0.19655172413793104,0.29328612099239687,0.37112202609218098,0.83103448275862069,0.78965517241379313,0.24509698275862069,0.071030021882128924,0.093288615225114224,0.0142046055224061,2021,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300102.SZ-001,300102.SZ,2021-05-12,2021-05-13,0.079256372126467703,12075.200000000026,0.36475409836065559,光学光电子,0.74241401262810991,19.75898411043196,False,0.2118432255640125,2021-05-12,2021-05-12 15:00:00,2021-05-13,0.16538461538461538,0.26451605351561985,0.39603967066913126,0.48846153846153845,0.55769230769230771,-0.011538461538461553,0.037096934040885321,0.015207122857022304,0.0049331140823107855,2021,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300107.SZ-001,300107.SZ,2019-02-25,2019-02-26,0.062347455229696799,6926.8640000000014,0.17807017543859649,化学制品,0.8320885914237276,18.999562226666541,False,0.3204180930190425,2019-02-25,2019-02-25 15:00:00,2019-02-26,0.49056603773584906,0.41279397608673701,0.36837518630307126,0.99371069182389937,0.98113207547169812,0.37688826191735736,0.17257392754345968,0.16096758176870196,0.027850826647857652,2019,False,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300110.SZ-001,300110.SZ,2020-08-27,2020-08-28,0.096370909780674002,13479.758999999996,0.46875,化学制药,0.76634618667858578,18.963997277583257,False,0.27933121707368291,2020-08-27,2020-08-27 15:00:00,2020-08-28,0.1652542372881356,0.26957480209759899,0.36634979456909372,0.5847457627118644,0.7923728813559322,0.12272044625616818,0.019396830280559163,0.075476088806731401,0.0063822744692452194,2020,True,True
EXTENDED_2018_2021,EXTENDED_2018_2021:300115.SZ-001,300115.SZ,2020-02-18,2020-02-19,0.0059511999628278,717.24099999999999,0.28186046511627899,消费电子,1.4332661210351612,20.642863434284266,False,0.42792984190785388,2020-02-18,2020-02-18 15:00:00,2020-02-19,0.26944444444444443,0.39129499513566118,0.48661155800246159,0.92500000000000004,0.91388888888888886,0.010910652920962272,0.091412231303354519,0.16159846732796779,0.017172263562811318,2020,True,True
