block,window_sessions,start_date,end_date,control_return,candidate_return,active_return
EXTENDED_2018_2021,126,2018-08-02,2019-02-13,0.014687168749288881,0.0,-0.014687168749288881
EXTENDED_2018_2021,126,2018-08-03,2019-02-14,0.00984619482012783,0.0,-0.00984619482012783
EXTENDED_2018_2021,126,2018-08-06,2019-02-15,0.0004823346973652498,-0.006676324332468897,-0.007158659029834147
EXTENDED_2018_2021,126,2018-08-07,2019-02-18,0.022151848556904108,-0.0013806735040897689,-0.023532522060993877
EXTENDED_2018_2021,126,2018-08-08,2019-02-19,0.020649797058986064,-0.0053387526100544536,-0.025988549669040517
EXTENDED_2018_2021,126,2018-08-09,2019-02-20,0.021281318024845897,-0.0047195439155630625,-0.02600086194040896
EXTENDED_2018_2021,126,2018-08-10,2019-02-21,0.02122259584694386,-0.007767022000216728,-0.028989617847160587
EXTENDED_2018_2021,126,2018-08-13,2019-02-22,0.050826815218804056,-0.005128302596240308,-0.055955117815044364
EXTENDED_2018_2021,126,2018-08-14,2019-02-25,0.09048282914840522,0.0077981847907238055,-0.08268464435768141
EXTENDED_2018_2021,126,2018-08-15,2019-02-26,0.09961141319922784,0.015853749948342433,-0.0837576632508854
EXTENDED_2018_2021,126,2018-08-16,2019-02-27,0.10218385667680074,0.021308250065994683,-0.08087560661080606
EXTENDED_2018_2021,126,2018-08-17,2019-02-28,0.11386235858379568,0.02511152699833641,-0.08875083158545927
EXTENDED_2018_2021,126,2018-08-20,2019-03-01,0.12748487364344596,0.030799748044791686,-0.09668512559865428
EXTENDED_2018_2021,126,2018-08-21,2019-03-04,0.1626470956430619,0.054767778704606807,-0.1078793169384551
EXTENDED_2018_2021,126,2018-08-22,2019-03-05,0.19013010511491313,0.0770683977165103,-0.11306170739840282
EXTENDED_2018_2021,126,2018-08-23,2019-03-06,0.21683324285567807,0.08837199172771615,-0.12846125112796192
EXTENDED_2018_2021,126,2018-08-24,2019-03-07,0.23092347491125054,0.10576447123475385,-0.12515900367649668
EXTENDED_2018_2021,126,2018-08-27,2019-03-08,0.2073666096496638,0.09999834321203083,-0.10736826643763298
EXTENDED_2018_2021,126,2018-08-28,2019-03-11,0.26129314302313356,0.13684126053426926,-0.1244518824888643
EXTENDED_2018_2021,126,2018-08-29,2019-03-12,0.3042540823336133,0.15689471858135984,-0.14735936375225345
EXTENDED_2018_2021,126,2018-08-30,2019-03-13,0.2639799566782328,0.12893825544820325,-0.13504170123002956
EXTENDED_2018_2021,126,2018-08-31,2019-03-14,0.2340197115213729,0.1065688354702452,-0.1274508760511277
EXTENDED_2018_2021,126,2018-09-03,2019-03-15,0.23774479048501873,0.10584743710558442,-0.1318973533794343
EXTENDED_2018_2021,126,2018-09-04,2019-03-18,0.26118390894090093,0.11533994686329407,-0.14584396207760686
EXTENDED_2018_2021,126,2018-09-05,2019-03-19,0.25493993772641454,0.11801913742377335,-0.1369208003026412
EXTENDED_2018_2021,126,2018-09-06,2019-03-20,0.24378245737576032,0.10331293092960259,-0.14046952644615773
EXTENDED_2018_2021,126,2018-09-07,2019-03-21,0.26104641752177393,0.105982003700956,-0.15506441382081793
EXTENDED_2018_2021,126,2018-09-10,2019-03-22,0.26526444750657463,0.11317897124981147,-0.15208547625676316
EXTENDED_2018_2021,126,2018-09-11,2019-03-25,0.24831371969135385,0.10595486981407864,-0.1423588498772752
EXTENDED_2018_2021,126,2018-09-12,2019-03-26,0.2403485213126093,0.10144233586402684,-0.13890618544858246
EXTENDED_2018_2021,126,2018-09-13,2019-03-27,0.2587971819572654,0.11784934271022385,-0.14094783924704157
EXTENDED_2018_2021,126,2018-09-14,2019-03-28,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-17,2019-03-29,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-18,2019-04-01,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-19,2019-04-02,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-20,2019-04-03,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-21,2019-04-04,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-25,2019-04-08,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-26,2019-04-09,0.2514357239064582,0.11447911322313442,-0.13695661068332377
EXTENDED_2018_2021,126,2018-09-27,2019-04-10,0.25223169814794444,0.11447911322313442,-0.13775258492481002
EXTENDED_2018_2021,126,2018-09-28,2019-04-11,0.25415174532848317,0.11447911322313442,-0.13967263210534875
EXTENDED_2018_2021,126,2018-10-08,2019-04-12,0.25482775506628097,0.11447911322313442,-0.14034864184314655
EXTENDED_2018_2021,126,2018-10-09,2019-04-15,0.24677583933440284,0.10842444507834648,-0.13835139425605636
EXTENDED_2018_2021,126,2018-10-10,2019-04-16,0.2514160298185424,0.11232384100738213,-0.13909218881116026
EXTENDED_2018_2021,126,2018-10-11,2019-04-17,0.2506081289750304,0.11161053687402189,-0.13899759210100848
EXTENDED_2018_2021,126,2018-10-12,2019-04-18,0.24600427598093688,0.10750599568801089,-0.138498280292926
EXTENDED_2018_2021,126,2018-10-15,2019-04-19,0.24476342314692734,0.10628781387727959,-0.13847560926964775
EXTENDED_2018_2021,126,2018-10-16,2019-04-22,0.23991705385616635,0.10202215398189418,-0.13789489987427217
EXTENDED_2018_2021,126,2018-10-17,2019-04-23,0.23170857413202017,0.09465640349840188,-0.1370521706336183
EXTENDED_2018_2021,126,2018-10-18,2019-04-24,0.23295154408054808,0.09576224547291301,-0.13718929860763507
EXTENDED_2018_2021,126,2018-10-19,2019-04-25,0.2097148118826444,0.0752344796365152,-0.1344803322461292
EXTENDED_2018_2021,126,2018-10-22,2019-04-26,0.2009967331648983,0.06752877143840008,-0.13346796172649822
EXTENDED_2018_2021,126,2018-10-23,2019-04-29,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-24,2019-04-30,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-25,2019-05-06,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-26,2019-05-07,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-29,2019-05-08,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-30,2019-05-09,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-10-31,2019-05-10,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-01,2019-05-13,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-02,2019-05-14,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-05,2019-05-15,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-06,2019-05-16,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-07,2019-05-17,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-08,2019-05-20,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-09,2019-05-21,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-12,2019-05-22,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-13,2019-05-23,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-14,2019-05-24,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-15,2019-05-27,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-16,2019-05-28,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-19,2019-05-29,0.20068696533762997,0.0672579951187029,-0.13342897021892708
EXTENDED_2018_2021,126,2018-11-20,2019-05-30,0.2060050627520662,0.07198064519552783,-0.13402441755653838
EXTENDED_2018_2021,126,2018-11-21,2019-05-31,0.20395423753391984,0.07015944315290579,-0.13379479438101405
EXTENDED_2018_2021,126,2018-11-22,2019-06-03,0.20327062912787097,0.06955237580536511,-0.13371825332250586
EXTENDED_2018_2021,126,2018-11-23,2019-06-04,0.2012198039097246,0.06773117376274329,-0.1334886301469813
EXTENDED_2018_2021,126,2018-11-26,2019-06-05,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-11-27,2019-06-06,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-11-28,2019-06-10,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-11-29,2019-06-11,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-11-30,2019-06-12,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-12-03,2019-06-13,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-12-04,2019-06-14,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-12-05,2019-06-17,0.20270743834254779,0.06905224337109406,-0.13365519497145373
EXTENDED_2018_2021,126,2018-12-06,2019-06-18,0.20374122208280054,0.06905224337109406,-0.1346889787117065
EXTENDED_2018_2021,126,2018-12-07,2019-06-19,0.20553458493831345,0.06905224337109406,-0.1364823415672194
EXTENDED_2018_2021,126,2018-12-10,2019-06-20,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-11,2019-06-21,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-12,2019-06-24,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-13,2019-06-25,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-14,2019-06-26,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-17,2019-06-27,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-18,2019-06-28,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-19,2019-07-01,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-20,2019-07-02,0.20683267439737896,0.06905224337109406,-0.1377804310262849
EXTENDED_2018_2021,126,2018-12-21,2019-07-03,0.2062560164457472,0.06854190208759481,-0.1377141143581524
EXTENDED_2018_2021,126,2018-12-24,2019-07-04,0.2046554590859444,0.06712541160999996,-0.13753004747594444
EXTENDED_2018_2021,126,2018-12-25,2019-07-05,0.2043582127191239,0.06686234909273248,-0.13749586362639143
EXTENDED_2018_2021,126,2018-12-26,2019-07-08,0.20312349704156163,0.06576962786715934,-0.1373538691744023
EXTENDED_2018_2021,126,2018-12-27,2019-07-09,0.20312349704156163,0.06576962786715934,-0.1373538691744023
EXTENDED_2018_2021,126,2018-12-28,2019-07-10,0.20383021171122984,0.06639506911975235,-0.1374351425914775
EXTENDED_2018_2021,126,2019-01-02,2019-07-11,0.20383021171122984,0.06639506911975235,-0.1374351425914775
EXTENDED_2018_2021,126,2019-01-03,2019-07-12,0.20383021171122984,0.06639506911975235,-0.1374351425914775
EXTENDED_2018_2021,126,2019-01-04,2019-07-15,0.20383021171122984,0.06639506911975235,-0.1374351425914775
EXTENDED_2018_2021,126,2019-01-07,2019-07-16,0.20383021171122984,0.06639506911975235,-0.1374351425914775
EXTENDED_2018_2021,126,2019-01-08,2019-07-17,0.2038184758662358,0.06639506911975235,-0.13742340674648346
EXTENDED_2018_2021,126,2019-01-09,2019-07-18,0.20289958697144406,0.06639506911975235,-0.1365045178516917
EXTENDED_2018_2021,126,2019-01-10,2019-07-19,0.2015456928937358,0.06639506911975235,-0.13515062377398346
EXTENDED_2018_2021,126,2019-01-11,2019-07-22,0.20180749900436679,0.06639506911975235,-0.13541242988461444
EXTENDED_2018_2021,126,2019-01-14,2019-07-23,0.20063026908866943,0.06639506911975235,-0.13423519996891708
EXTENDED_2018_2021,126,2019-01-15,2019-07-24,0.19752933426750263,0.06639506911975235,-0.13113426514775028
EXTENDED_2018_2021,126,2019-01-16,2019-07-25,0.2040498514841802,0.06923615240047365,-0.13481369908370655
EXTENDED_2018_2021,126,2019-01-17,2019-07-26,0.20439811091760451,0.06946279087688878,-0.13493532004071573
EXTENDED_2018_2021,126,2019-01-18,2019-07-29,0.20439425275217404,0.07099260059269108,-0.13340165215948296
EXTENDED_2018_2021,126,2019-01-21,2019-07-30,0.2031020742908436,0.06861289659033187,-0.13448917770051172
EXTENDED_2018_2021,126,2019-01-22,2019-07-31,0.20943085135702133,0.0684995773521242,-0.14093127400489713
EXTENDED_2018_2021,126,2019-01-23,2019-08-01,0.20837970565271102,0.07019936592523823,-0.1381803397274728
EXTENDED_2018_2021,126,2019-01-24,2019-08-02,0.2060418083732496,0.0732789325781038,-0.13276287579514578
EXTENDED_2018_2021,126,2019-01-25,2019-08-05,0.19500629129741487,0.06885138805670787,-0.126154903240707
EXTENDED_2018_2021,126,2019-01-28,2019-08-06,0.18679137516955135,0.05994518090791612,-0.12684619426163524
EXTENDED_2018_2021,126,2019-01-29,2019-08-07,0.18769930302750515,0.05994518090791612,-0.12775412211958903
EXTENDED_2018_2021,126,2019-01-30,2019-08-08,0.18850991730409583,0.05994518090791612,-0.1285647363961797
EXTENDED_2018_2021,126,2019-01-31,2019-08-09,0.18850991730409583,0.05994518090791612,-0.1285647363961797
EXTENDED_2018_2021,126,2019-02-01,2019-08-12,0.18850991730409583,0.05994518090791612,-0.1285647363961797
EXTENDED_2018_2021,126,2019-02-11,2019-08-13,0.18850991730409583,0.05994518090791612,-0.1285647363961797
EXTENDED_2018_2021,126,2019-02-12,2019-08-14,0.18352978930936525,0.05994518090791612,-0.12358460840144914
EXTENDED_2018_2021,126,2019-02-13,2019-08-15,0.16957634732761773,0.05994518090791612,-0.10963116641970161
EXTENDED_2018_2021,126,2019-02-14,2019-08-16,0.17518303142923464,0.05994518090791612,-0.11523785052131852
EXTENDED_2018_2021,126,2019-02-15,2019-08-19,0.18618197578168671,0.06706928151653502,-0.1191126942651517
EXTENDED_2018_2021,126,2019-02-18,2019-08-20,0.15947832828792086,0.05999020976442715,-0.09948811852349371
EXTENDED_2018_2021,126,2019-02-19,2019-08-21,0.16065981587223432,0.06372813105654518,-0.09693168481568915
EXTENDED_2018_2021,126,2019-02-20,2019-08-22,0.1621714377197765,0.065105590829722,-0.09706584689005449
EXTENDED_2018_2021,126,2019-02-21,2019-08-23,0.16120068941598542,0.06737884445809672,-0.0938218449578887
EXTENDED_2018_2021,126,2019-02-22,2019-08-26,0.12507058151039097,0.061322276855329205,-0.06374830465506176
EXTENDED_2018_2021,126,2019-02-25,2019-08-27,0.0878036840139631,0.051236331453927475,-0.036567352560035626
EXTENDED_2018_2021,126,2019-02-26,2019-08-28,0.07057222833908061,0.03498422656093281,-0.035588001778147804
EXTENDED_2018_2021,126,2019-02-27,2019-08-29,0.07205211345232865,0.033262698632462895,-0.03878941481986575
EXTENDED_2018_2021,126,2019-02-28,2019-08-30,0.062200257087825506,0.03076556981113643,-0.03143468727668908
EXTENDED_2018_2021,126,2019-03-01,2019-09-02,0.08438567795078855,0.05567461470400814,-0.02871106324678041
EXTENDED_2018_2021,126,2019-03-04,2019-09-03,0.06430555156358242,0.043041931251265986,-0.021263620312316434
EXTENDED_2018_2021,126,2019-03-05,2019-09-04,0.044529793979388055,0.02613334495612163,-0.018396449023266426
EXTENDED_2018_2021,126,2019-03-06,2019-09-05,0.02522633561986254,0.022532938994532126,-0.002693396625330413
EXTENDED_2018_2021,126,2019-03-07,2019-09-06,0.01836338004597593,0.011869170177264854,-0.006494209868711076
EXTENDED_2018_2021,126,2019-03-08,2019-09-09,0.06182988552215374,0.043205520976053124,-0.018624364546100614
EXTENDED_2018_2021,126,2019-03-11,2019-09-10,0.002862852932884241,-0.005753158762492827,-0.008616011695377068
EXTENDED_2018_2021,126,2019-03-12,2019-09-11,-0.034093114303470284,-0.027965320748205014,0.006127793555265271
EXTENDED_2018_2021,126,2019-03-13,2019-09-12,0.00046726728187707067,-0.0007647333917710775,-0.0012320006736481481
EXTENDED_2018_2021,126,2019-03-14,2019-09-16,0.024634638668048048,0.021249888470086242,-0.0033847501979618055
EXTENDED_2018_2021,126,2019-03-15,2019-09-17,0.0028747723569635397,0.00014246824318187024,-0.0027323041137816695
EXTENDED_2018_2021,126,2019-03-18,2019-09-18,-0.0053307518959905265,-0.0018726138610763998,0.0034581380349141266
EXTENDED_2018_2021,126,2019-03-19,2019-09-19,0.020358059338463796,0.020667550905877574,0.0003094915674137777
EXTENDED_2018_2021,126,2019-03-20,2019-09-20,0.034802390136040584,0.04244296674937398,0.007640576613333394
EXTENDED_2018_2021,126,2019-03-21,2019-09-23,0.034371846148993024,0.05246489642038976,0.018093050271396738
EXTENDED_2018_2021,126,2019-03-22,2019-09-24,0.03377664537152669,0.04487970660831242,0.011103061236785727
EXTENDED_2018_2021,126,2019-03-25,2019-09-25,0.037618322826594275,0.03910058310749864,0.0014822602809043683
EXTENDED_2018_2021,126,2019-03-26,2019-09-26,0.014769130151913945,0.010232269559002471,-0.004536860592911474
EXTENDED_2018_2021,126,2019-03-27,2019-09-27,0.002936081099669696,-0.0014760902237812568,-0.004412171323450953
EXTENDED_2018_2021,126,2019-03-28,2019-09-30,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-03-29,2019-10-08,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-01,2019-10-09,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-02,2019-10-10,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-03,2019-10-11,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-04,2019-10-14,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-08,2019-10-15,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-09,2019-10-16,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-10,2019-10-17,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-11,2019-10-18,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-12,2019-10-21,0.00883576235985406,0.001543486082641321,-0.007292276277212739
EXTENDED_2018_2021,126,2019-04-15,2019-10-22,0.014383652512574008,0.007014326668781656,-0.0073693258437923514
EXTENDED_2018_2021,126,2019-04-16,2019-10-23,0.010803667711540177,0.003484106942180487,-0.00731956076935969
EXTENDED_2018_2021,126,2019-04-17,2019-10-24,0.011456653340570444,0.004128027935639267,-0.007328625404931177
EXTENDED_2018_2021,126,2019-04-18,2019-10-25,0.015193877868320715,0.007849438801798447,-0.007344439066522268
EXTENDED_2018_2021,126,2019-04-19,2019-10-28,0.016850515238936437,0.009591834681014877,-0.00725868055792156
EXTENDED_2018_2021,126,2019-04-22,2019-10-29,0.007445295115743544,0.003104618823038141,-0.004340676292705403
EXTENDED_2018_2021,126,2019-04-23,2019-10-30,0.00733345587971268,0.00505727334370043,-0.00227618253601225
EXTENDED_2018_2021,126,2019-04-24,2019-10-31,0.0012791745235720686,-0.0020151696036863065,-0.003294344127258375
EXTENDED_2018_2021,126,2019-04-25,2019-11-01,0.01782796429482003,0.01522263083457287,-0.002605333460247161
EXTENDED_2018_2021,126,2019-04-26,2019-11-04,0.03647020577592608,0.032149861893152165,-0.004320343882773914
EXTENDED_2018_2021,126,2019-04-29,2019-11-05,0.037098765801706124,0.031576418697254915,-0.0055223471044512085
EXTENDED_2018_2021,126,2019-04-30,2019-11-06,0.034773066562610255,0.028762703713403504,-0.006010362849206752
EXTENDED_2018_2021,126,2019-05-06,2019-11-07,0.04040297107767232,0.032969214250381906,-0.007433756827290416
EXTENDED_2018_2021,126,2019-05-07,2019-11-08,0.03633703460229554,0.030113941985522086,-0.006223092616773451
EXTENDED_2018_2021,126,2019-05-08,2019-11-11,0.019523499784263265,0.015738462621228688,-0.003785037163034577
EXTENDED_2018_2021,126,2019-05-09,2019-11-12,0.006738519449460689,0.00346362626409058,-0.003274893185370109
EXTENDED_2018_2021,126,2019-05-10,2019-11-13,0.0064256473405477355,0.0035227702117650583,-0.002902877128782677
EXTENDED_2018_2021,126,2019-05-13,2019-11-14,0.0064256473405477355,0.0035227702117650583,-0.002902877128782677
EXTENDED_2018_2021,126,2019-05-14,2019-11-15,0.006430135698537676,0.003527254333016261,-0.0029028813655214147
EXTENDED_2018_2021,126,2019-05-15,2019-11-18,0.008935265739462794,0.006030019682533805,-0.0029052460569289895
EXTENDED_2018_2021,126,2019-05-16,2019-11-19,0.009145592282482129,0.0062401476900035835,-0.0029054445924785455
EXTENDED_2018_2021,126,2019-05-17,2019-11-20,0.009714144657521073,0.004593821058953784,-0.005120323598567289
EXTENDED_2018_2021,126,2019-05-20,2019-11-21,0.0005160887064095121,-0.0035733592524263003,-0.004089447958835812
EXTENDED_2018_2021,126,2019-05-21,2019-11-22,-0.010139340448379608,-0.01115749667520638,-0.0010181562268267719
EXTENDED_2018_2021,126,2019-05-22,2019-11-25,-0.018117037482660803,-0.018282270478426232,-0.0001652329957654297
EXTENDED_2018_2021,126,2019-05-23,2019-11-26,-0.018350103429219722,-0.0183714798428789,-2.137641365917986e-05
EXTENDED_2018_2021,126,2019-05-24,2019-11-27,-0.018350103429219722,-0.0183714798428789,-2.137641365917986e-05
EXTENDED_2018_2021,126,2019-05-27,2019-11-28,-0.018350103429219722,-0.0183714798428789,-2.137641365917986e-05
EXTENDED_2018_2021,126,2019-05-28,2019-11-29,-0.018350103429219722,-0.0183714798428789,-2.137641365917986e-05
EXTENDED_2018_2021,126,2019-05-29,2019-12-02,-0.018350103429219722,-0.0183714798428789,-2.137641365917986e-05
EXTENDED_2018_2021,126,2019-05-30,2019-12-03,-0.02267886616668424,-0.022696080316694234,-1.7214150009992046e-05
EXTENDED_2018_2021,126,2019-05-31,2019-12-04,-0.02101408957883122,-0.021032900211918615,-1.8810633087396056e-05
EXTENDED_2018_2021,126,2019-06-03,2019-12-05,-0.02045790298076533,-0.020477248170895024,-1.9345190129693712e-05
EXTENDED_2018_2021,126,2019-06-04,2019-12-06,-0.01797024707602013,-0.018806501001325082,-0.0008362539253049528
EXTENDED_2018_2021,126,2019-06-05,2019-12-09,-0.019017524411361064,-0.021724138119993297,-0.002706613708632233
EXTENDED_2018_2021,126,2019-06-06,2019-12-10,-0.01573118944299723,-0.019310751643283997,-0.0035795622002867677
EXTENDED_2018_2021,126,2019-06-10,2019-12-11,-0.02098613120569226,-0.022331002604870198,-0.0013448713991779382
EXTENDED_2018_2021,126,2019-06-11,2019-12-12,-2.7133793461420197e-05,-0.00326903514314425,-0.0032419013496828297
EXTENDED_2018_2021,126,2019-06-12,2019-12-13,0.003679411117021081,0.0002498971786155657,-0.003429513938405515
EXTENDED_2018_2021,126,2019-06-13,2019-12-16,0.033530869250110396,0.023891503032840822,-0.009639366217269574
EXTENDED_2018_2021,126,2019-06-14,2019-12-17,0.0541677403843257,0.04488576020747015,-0.009281980176855553
EXTENDED_2018_2021,126,2019-06-17,2019-12-18,0.06576978170300363,0.0578724010523779,-0.00789738065062573
EXTENDED_2018_2021,126,2019-06-18,2019-12-19,0.049632636881933534,0.04520579702208116,-0.004426839859852372
EXTENDED_2018_2021,126,2019-06-19,2019-12-20,0.05348133472617311,0.04729739863522919,-0.00618393609094392
EXTENDED_2018_2021,126,2019-06-20,2019-12-23,0.01320047899365595,0.006796041425701338,-0.006404437567954613
EXTENDED_2018_2021,126,2019-06-21,2019-12-24,0.03793152754882012,0.03103306663434746,-0.006898460914472659
EXTENDED_2018_2021,126,2019-06-24,2019-12-25,0.05452424658327182,0.04847759194364354,-0.006046654639628279
EXTENDED_2018_2021,126,2019-06-25,2019-12-26,0.059368490345600655,0.052060761042004744,-0.007307729303595911
EXTENDED_2018_2021,126,2019-06-26,2019-12-27,0.026791058693800496,0.01785786932365352,-0.008933189370146977
EXTENDED_2018_2021,126,2019-06-27,2019-12-30,0.029193803599915746,0.0206460405238047,-0.008547763076111048
EXTENDED_2018_2021,126,2019-06-28,2019-12-31,0.023262675165109492,0.015112150064840568,-0.008150525100268924
EXTENDED_2018_2021,126,2019-07-01,2020-01-02,0.06037518017734067,0.05437747482786559,-0.00599770534947508
EXTENDED_2018_2021,126,2019-07-02,2020-01-03,0.055349223448993845,0.053183085128411856,-0.0021661383205819895
EXTENDED_2018_2021,126,2019-07-03,2020-01-06,0.08792547058036448,0.09067493656605685,0.0027494659856923676
EXTENDED_2018_2021,126,2019-07-04,2020-01-07,0.10080762055249415,0.10200035646650973,0.0011927359140155858
EXTENDED_2018_2021,126,2019-07-05,2020-01-08,0.08293540117452469,0.08950893652947034,0.006573535354945648
EXTENDED_2018_2021,126,2019-07-08,2020-01-09,0.1104245525462324,0.11678509144709026,0.0063605389008578594
EXTENDED_2018_2021,126,2019-07-09,2020-01-10,0.10440262680184631,0.10440948084667667,6.854044830362227e-06
EXTENDED_2018_2021,126,2019-07-10,2020-01-13,0.140430980356943,0.1420328569377558,0.0016018765808127888
EXTENDED_2018_2021,126,2019-07-11,2020-01-14,0.13051889574722297,0.13522058557360528,0.004701689826382305
EXTENDED_2018_2021,126,2019-07-12,2020-01-15,0.14814757405450218,0.1537863970016966,0.005638822947194422
EXTENDED_2018_2021,126,2019-07-15,2020-01-16,0.16083877201311925,0.16198199589355333,0.0011432238804340855
EXTENDED_2018_2021,126,2019-07-16,2020-01-17,0.14157664156041805,0.14246550258428115,0.0008888610238630967
EXTENDED_2018_2021,126,2019-07-17,2020-01-20,0.17408510196407612,0.18531165335498723,0.01122655139091111
EXTENDED_2018_2021,126,2019-07-18,2020-01-21,0.17009212301451115,0.17717677665913412,0.007084653644622962
EXTENDED_2018_2021,126,2019-07-19,2020-01-22,0.2026169870073673,0.21233113300795048,0.00971414600058318
EXTENDED_2018_2021,126,2019-07-22,2020-01-23,0.15709443694192737,0.1700808187855294,0.012986381843602013
EXTENDED_2018_2021,126,2019-07-23,2020-02-03,0.0649235325839701,0.07147556275023348,0.006552030166263378
EXTENDED_2018_2021,126,2019-07-24,2020-02-04,0.05780698390597494,0.06354823831545775,0.00574125440948281
EXTENDED_2018_2021,126,2019-07-25,2020-02-05,0.05378229513604249,0.059547088017394056,0.005764792881351566
EXTENDED_2018_2021,126,2019-07-26,2020-02-06,0.05355732180620909,0.05932255085746019,0.005765229051251097
EXTENDED_2018_2021,126,2019-07-29,2020-02-07,0.05204126077548632,0.0578094106830338,0.005768149907547482
EXTENDED_2018_2021,126,2019-07-30,2020-02-10,0.05440146749770669,0.06016505630210456,0.005763588804397868
EXTENDED_2018_2021,126,2019-07-31,2020-02-11,0.054514122472705484,0.06027749162646123,0.0057633691537557485
EXTENDED_2018_2021,126,2019-08-01,2020-02-12,0.05282682143648221,0.05859346188211689,0.005766640445634685
