feature,quintile,realized_bin_count,n,feature_min,feature_median,feature_max,round_trip_return_n,round_trip_return_mean,round_trip_return_median,mfe_n,mfe_mean,mfe_median,mae_n,mae_mean,mae_median,return_5d_n,return_5d_mean,return_5d_median,return_10d_n,return_10d_mean,return_10d_median,return_20d_n,return_20d_mean,return_20d_median,winner_ge20_n,winner_ge20_rate,winner_ge50_n,winner_ge50_rate,severe_loss_le_neg10_n,severe_loss_le_neg10_rate,extreme_loss_le_neg20_n,extreme_loss_le_neg20_rate
eligible_fraction_return1_ge10,1,5,78,0.0,0.00517379679144385,0.008928571428571428,78,-0.016029062010996284,-0.0264582334904128,78,0.07569075235423438,0.04988312726508535,78,-0.054979292733823064,-0.04264546934971725,52,0.002616453795842925,-0.0019805417126334997,35,0.023121520519700886,0.033734939759036,15,0.07647108207713163,0.0711656441717791,78,0.01282051282051282,78,0.0,78,0.08974358974358974,78,0.0
eligible_fraction_return1_ge10,2,5,78,0.00909090909090909,0.012103754840702922,0.015098722415795587,78,0.028920669027318217,-0.0121088677732899,78,0.14492014763677102,0.055113311692259,78,-0.05807509063026631,-0.0427201103890323,53,0.050001952837811024,0.0090805902383654,24,0.07835098799570384,0.04504293933075245,14,0.1867266281647551,0.15226018267326255,78,0.08974358974358974,78,0.05128205128205128,78,0.11538461538461539,78,0.01282051282051282
eligible_fraction_return1_ge10,3,5,77,0.015113350125944584,0.017595307917888565,0.021671826625386997,77,0.013731548762223525,-0.0260600478740548,77,0.1327134032163616,0.0628019323671498,77,-0.06017056870915731,-0.0577812018489984,54,0.0054912347017067415,-0.0138302959460177,27,0.08385752693070145,0.0738636363636362,11,0.2296101998458285,0.2755980861244018,77,0.09090909090909091,77,0.012987012987012988,77,0.07792207792207792,77,0.0
eligible_fraction_return1_ge10,4,5,77,0.02176696542893726,0.02617801047120419,0.029106029106029108,77,0.0394474293242327,-0.0125751443283405,77,0.18695313925980872,0.0616279069767442,77,-0.058126204361026966,-0.0486015589179275,60,0.030406211329885878,0.0088754230811223,46,0.03995563605370334,0.01921321966402605,23,0.16615831971206993,0.0773493975903614,77,0.14285714285714285,77,0.05194805194805195,77,0.12987012987012986,77,0.0
eligible_fraction_return1_ge10,5,5,77,0.029288702928870293,0.0371900826446281,0.09433962264150944,77,0.08595063861498506,-0.011107613745866,77,0.28387118259406935,0.1076923076923075,77,-0.06408146079007873,-0.052132701421801,67,0.09872114574269775,0.0152744630071599,53,0.10147211413337705,0.0265035677879714,25,0.299652973885629,0.1493243243243243,77,0.14285714285714285,77,0.06493506493506493,77,0.14285714285714285,77,0.012987012987012988
eligible_fraction_return1_ge5,1,5,78,0.005988023952095809,0.035892483502333816,0.051194539249146756,78,0.007239274451007735,-0.015410383741408,78,0.10903791910306856,0.06064375817835105,78,-0.050570743346756104,-0.040581925521401704,51,0.013115989078617168,-0.0011785503830288,33,0.04563923266342842,0.0399022801302932,17,0.11540684876100471,0.0596100278551532,78,0.038461538461538464,78,0.01282051282051282,78,0.0641025641025641,78,0.0
eligible_fraction_return1_ge5,2,5,78,0.05128205128205128,0.059748427672955975,0.07205240174672489,78,0.009834045452022338,-0.019428435041391898,78,0.11647502401964308,0.05805813040353355,78,-0.060687900487402066,-0.04904488456580335,58,0.03830257373802577,-0.00883666561987515,25,0.06161607918368683,0.0196652719665273,12,0.14175099976052155,0.07341393372673416,78,0.07692307692307693,78,0.02564102564102564,78,0.14102564102564102,78,0.01282051282051282
eligible_fraction_return1_ge5,3,5,76,0.07304785894206549,0.08464566929133858,0.09259259259259259,76,0.015599251428783246,-0.0207674331989108,76,0.12013776744380789,0.05323611429718405,76,-0.05498687870649001,-0.0538723941144516,43,0.01692597768212487,-0.0013837638376383,29,0.06782689399783769,0.0304761904761905,11,0.2338692552561632,0.2759581881533099,76,0.07894736842105263,76,0.02631578947368421,76,0.039473684210526314,76,0.0
eligible_fraction_return1_ge5,4,5,77,0.09287925696594428,0.10542635658914729,0.12830957230142567,77,0.021314803796073725,-0.0365877601394105,77,0.17094641288657617,0.0682222222222221,77,-0.06357370817545668,-0.0568181818181818,63,0.015937860046919404,0.0052301255230124,39,0.03409330804826331,0.0022396416573347,20,0.1874159827235748,0.0904908651641802,77,0.11688311688311688,77,0.03896103896103896,77,0.12987012987012986,77,0.0
eligible_fraction_return1_ge5,5,5,78,0.1297539149888143,0.18938478992826818,0.5660377358490566,78,0.0969233830764428,-0.00197387908663075,78,0.30508591471973856,0.15614161090284823,78,-0.06550017153040358,-0.04918712664597115,71,0.09716913060748761,0.017329255861366,59,0.09875755707542083,0.04,28,0.2720038227119059,0.11761738782802075,78,0.16666666666666666,78,0.07692307692307693,78,0.1794871794871795,78,0.01282051282051282
eligible_fraction_return1_le_neg10,1,3,232,0.0,0.0,0.0019120458891013384,232,0.04912419514437579,-0.01570498694709525,232,0.19609812423321352,0.0633766495706793,232,-0.05685033307414226,-0.050074078295059554,175,0.05165006004463014,0.0059816278572955,122,0.08265266699067146,0.0377853302965089,65,0.22542958580976608,0.1229641693811074,232,0.1206896551724138,232,0.04741379310344827,232,0.10775862068965517,232,0.004310344827586207
eligible_fraction_return1_le_neg10,2,3,77,0.0019157088122605363,0.002577319587628866,0.0041753653444676405,77,0.0022023859782974446,-0.0392591344224848,77,0.12085573192383084,0.06068515497553,77,-0.07005551641308524,-0.0616504854368933,59,0.02590172372554937,-0.0106878596875856,28,0.03852079479705025,0.025142761679120253,10,0.14822349897431414,0.1007991369802747,77,0.06493506493506493,77,0.025974025974025976,77,0.1038961038961039,77,0.012987012987012988
eligible_fraction_return1_le_neg10,3,3,78,0.0041928721174004195,0.006109979633401222,0.025691699604743084,78,0.0019503697366666899,-0.01201193114313625,78,0.11383844678803036,0.06338596157504281,78,-0.0548437675978289,-0.04190661192915365,52,0.018354096319542205,0.0145821769813266,35,0.028788681073582068,0.0140013126230584,13,0.11267375822369688,0.092948717948718,78,0.05128205128205128,78,0.01282051282051282,78,0.1282051282051282,78,0.0
eligible_fraction_return1_le_neg5,1,5,79,0.0,0.002079002079002079,0.005390835579514825,79,0.1063580480517122,0.0003602609271643,79,0.28815650083808003,0.1164799999999999,79,-0.054470304883418294,-0.0414707139803334,64,0.10142009923828678,0.016639109589375152,54,0.11539793658931974,0.07943813572275754,26,0.3132521252078668,0.2079121344245185,79,0.17721518987341772,79,0.08860759493670886,79,0.06329113924050633,79,0.0
eligible_fraction_return1_le_neg5,2,5,77,0.005555555555555556,0.008426966292134831,0.010526315789473684,77,0.017232133564002026,-0.025518912327868,77,0.15938559481421793,0.0774346793349167,77,-0.06299516742727537,-0.055603448275862,68,0.020793405496139207,-0.00029332320418675,37,0.05729172399985505,0.0304761904761905,26,0.15578449924653193,0.06909855703333095,77,0.09090909090909091,77,0.025974025974025976,77,0.12987012987012986,77,0.012987012987012988
eligible_fraction_return1_le_neg5,3,5,76,0.0106951871657754,0.012974606300869463,0.019721577726218097,76,0.026033135461608643,-0.02104813272454635,76,0.15411524707648774,0.05424343634539625,76,-0.060875638831579204,-0.05599037536210305,54,0.040611766427250194,0.009340030306206799,39,0.04939258837212146,0.0196652719665273,14,0.1828834366985827,0.13371741421175615,76,0.10526315789473684,76,0.039473684210526314,76,0.10526315789473684,76,0.013157894736842105
eligible_fraction_return1_le_neg5,4,5,77,0.019823788546255508,0.02560819462227913,0.03313840155945419,77,0.021213410437595073,-0.0236538011455261,77,0.13926330955985833,0.0615136876006441,77,-0.05745860469831716,-0.0518072289156626,52,0.010210774838068794,-0.00128115711033355,31,0.0419284690607078,0.0125348189415042,14,0.14287919015331044,0.07355081126233415,77,0.09090909090909091,77,0.025974025974025976,77,0.12987012987012986,77,0.0
eligible_fraction_return1_le_neg5,5,5,78,0.03333333333333333,0.0514122171145686,0.3009118541033435,78,-0.02080237366674883,-0.0281122472305534,78,0.07957650062668743,0.052556514178705147,78,-0.05970157460228883,-0.0494952736810506,48,0.018594616929061974,0.00783149633562235,24,0.024684817230921585,0.02230197457894915,8,0.1055359890681403,0.0705829699997113,78,0.01282051282051282,78,0.0,78,0.1282051282051282,78,0.0
eligible_median_amount,1,5,78,105890101.45,164631153.71,189315725.94,78,0.016821967699150817,-0.0162367862052333,78,0.10648853699991939,0.04476607452644385,78,-0.049681139951373916,-0.03983199651432785,44,0.0033803449239774314,-0.00402465814963105,23,0.023557222149970875,-0.0003215434083602,8,0.1356419686156588,0.054025197413815146,78,0.038461538461538464,78,0.02564102564102564,78,0.0641025641025641,78,0.0
eligible_median_amount,2,5,77,189680118.24,202116998.115,210408477.13,77,-0.020434853630481007,-0.0392591344224848,77,0.09114903462198116,0.0505576208178439,77,-0.06266679200525399,-0.0537984496124031,47,0.011163801280471692,-0.0074381973309998,32,0.02193452037079721,0.0082951546934062,14,0.06598128841291254,0.046684560713745646,77,0.03896103896103896,77,0.0,77,0.11688311688311688,77,0.0
eligible_median_amount,3,5,77,210748521.075,219881451.625,233525908.145,77,0.02910040664466375,-0.0205698732744941,77,0.14471666518606816,0.0571216617210681,77,-0.05764213113483141,-0.05446293494705,58,0.017076269856668685,-0.0043451152265059,24,0.0729236431689964,0.0643511730205278,14,0.13721811061551098,0.15184167135821253,77,0.07792207792207792,77,0.06493506493506493,77,0.09090909090909091,77,0.0
eligible_median_amount,4,5,77,233539857.45,245288636.065,255733529.83499998,77,0.10540501325980299,-0.0028386957961213,77,0.30016611165192925,0.1103053435114505,77,-0.05696121006161842,-0.0468750000000001,66,0.12260370719965986,0.036679080310880796,49,0.1275242090792287,0.0641680863145939,22,0.3846649857518855,0.331203175581933,77,0.2077922077922078,77,0.07792207792207792,77,0.09090909090909091,77,0.012987012987012988
eligible_median_amount,5,5,78,256435510.19,293567095.91999996,423144491.6,78,0.020807419867351573,-0.01308531856769335,78,0.18076281617044648,0.10826142830916095,78,-0.06841585560129312,-0.06028260276615415,71,0.02486863454270943,0.0143916266899259,57,0.051355035482486634,0.0226358148893359,30,0.1735786634140437,0.11594813992074254,78,0.11538461538461539,78,0.01282051282051282,78,0.19230769230769232,78,0.01282051282051282
eligible_median_own_amount_to_ma20,1,5,78,0.5552917447441666,0.7372257681009415,0.7927247632187214,78,-0.0028901275107644122,-0.02719626080209795,78,0.09081445340364966,0.04185214245456645,78,-0.055198771184198345,-0.0520297405839574,46,0.024187717789959835,-0.00402465814963105,25,0.017282499970828966,-0.00557880055788,7,0.048964657022183965,0.0162423178226513,78,0.05128205128205128,78,0.0,78,0.0641025641025641,78,0.0
eligible_median_own_amount_to_ma20,2,5,77,0.7939415673734556,0.8194494157558543,0.862995064827325,77,0.01415218737935166,-0.0245225929250335,77,0.1241642029992102,0.0499432463110101,77,-0.05432621455158865,-0.0404896421845574,46,0.021086045738458018,-0.00263845551938325,19,0.04075390917359506,0.0174282366725249,10,0.11183613292858603,0.08282016551698465,77,0.03896103896103896,77,0.03896103896103896,77,0.12987012987012986,77,0.0
eligible_median_own_amount_to_ma20,3,5,77,0.863493218325994,0.9092617340961198,0.975287756504811,77,-0.018238365851084456,-0.0360663432952591,77,0.09417880627411687,0.058994599085999,77,-0.06581884982544126,-0.0611538461538461,53,0.005276792947547384,-0.0186084142394821,24,0.02665201753690395,0.007561907852629101,7,0.06922437403880176,0.0397058823529412,77,0.025974025974025976,77,0.012987012987012988,77,0.09090909090909091,77,0.012987012987012988
eligible_median_own_amount_to_ma20,4,5,79,0.975393527098843,1.0412813104039038,1.1157588284796711,79,0.04649784144073495,-0.0047568325714021,79,0.18673228291849858,0.1164799999999999,79,-0.057806895068114296,-0.0484949832775919,71,0.022211436890303783,0.0119156736938588,56,0.06845691577652313,0.0516533209724958,32,0.17785548139766771,0.1390947063412252,79,0.1518987341772152,79,0.02531645569620253,79,0.10126582278481013,79,0.012658227848101266
eligible_median_own_amount_to_ma20,5,5,76,1.1186722384308334,1.2175853474226188,2.165166082367889,76,0.11296397431090889,0.00220307722796575,76,0.3293719157844031,0.12023070097604244,76,-0.06234140907709761,-0.05238214018458465,70,0.10831571497850115,0.028422454182628752,61,0.10639654076745374,0.0431187241582988,32,0.31133928040149583,0.19984598641496565,76,0.21052631578947367,76,0.10526315789473684,76,0.17105263157894737,76,0.0
eligible_total_amount,1,5,78,23472050760.93,67119558397.55499,99591585807.57004,78,0.031119147947864276,-0.0018261261436525,78,0.15308131682402523,0.0628350292975101,78,-0.05468657583743841,-0.040128261406854604,59,0.014209517954479577,-0.001470588235294,43,0.043241495360223724,0.0265035677879714,26,0.14007625239469054,0.08872552497162305,78,0.0641025641025641,78,0.02564102564102564,78,0.0641025641025641,78,0.0
eligible_total_amount,2,5,77,101516552476.96996,127519187341.00005,162036067822.72995,77,0.031022773817047024,-0.019463036963037,77,0.14933075517973166,0.0628571428571429,77,-0.05551131918950648,-0.0431726907630523,49,0.029987918620908834,0.01824,27,0.10512667786006519,0.0807799442896937,23,0.1774019239978391,0.0880330123796424,77,0.1038961038961039,77,0.03896103896103896,77,0.11688311688311688,77,0.012987012987012988
eligible_total_amount,3,5,77,162434539984.2001,176006413492.8601,200472770498.44006,77,0.07554605954838421,-0.0209649931233275,77,0.24514422135827263,0.0582926829268293,77,-0.056134705851771605,-0.0460093896713614,55,0.11595852419339424,0.0080500894454382,35,0.12200637452548736,0.033734939759036,11,0.5433080274891723,0.4593023255813955,77,0.12987012987012986,77,0.07792207792207792,77,0.07792207792207792,77,0.0
eligible_total_amount,4,5,83,202423996100.52997,222491076971.37015,292009074879.4902,83,-0.007363180092953408,-0.0393171349028797,83,0.11959306186764734,0.0592901878914404,83,-0.06452407719715231,-0.0616504854368933,62,0.018755903126340713,-0.004117038243577949,46,0.034718315432780276,-0.00054539236403635,10,0.14833117834875803,0.0429610835817588,83,0.08433734939759036,83,0.012048192771084338,83,0.12048192771084337,83,0.0
eligible_total_amount,5,5,72,302237173415.5197,437818940680.5904,772163799368.6099,72,0.02356355655455004,-0.0051336082029209,72,0.15887381929155353,0.0833126917711717,72,-0.06449403692745793,-0.051840891915529555,61,0.027426570820086017,0.0082159624413145,34,0.04719827187480494,0.0266192257120879,18,0.13433277912251465,0.10946618463376784,72,0.09722222222222222,72,0.027777777777777776,72,0.18055555555555555,72,0.013888888888888888
eligible_total_amount_to_ma20,1,5,76,0.6916876476430245,0.8946547847225061,0.9443282331729997,76,-0.017319025568546087,-0.029972885717429953,76,0.06444976690031831,0.03591025435930235,76,-0.059403544798337114,-0.0507483349547257,41,-0.009002478016959484,-0.0158441558441558,16,-0.003459795486332252,-0.007462860155692599,4,0.011972021790904753,0.02652695266920575,76,0.013157894736842105,76,0.0,76,0.09210526315789473,76,0.0
eligible_total_amount_to_ma20,2,5,76,0.9463332213437222,0.9858611430280594,1.0366147065235827,76,0.025096902517989378,-0.02104813272454635,76,0.14500333117232952,0.05782048690114955,76,-0.055807537277952124,-0.0494295218670741,49,0.04473692141392866,0.0080500894454382,27,0.03499924701887029,0.0174282366725249,9,0.08969041944698787,0.0696798493408663,76,0.07894736842105263,76,0.039473684210526314,76,0.10526315789473684,76,0.013157894736842105
eligible_total_amount_to_ma20,3,5,77,1.040378363335078,1.0823662548173199,1.1441030545254762,77,-0.0008190318459473497,-0.0334105239023272,77,0.11861939013465442,0.0628019323671498,77,-0.06039795214584038,-0.0532803180914512,57,0.005659314261291371,-0.0106878596875856,31,0.04031739584654606,0.0258491775261695,14,0.1100088864760739,0.07778911387079075,77,0.03896103896103896,77,0.025974025974025976,77,0.07792207792207792,77,0.0
eligible_total_amount_to_ma20,4,5,74,1.15408337914947,1.216135640883987,1.2804023859098619,74,0.020304753791991606,-0.0127183330261111,74,0.15148350748316525,0.0686514345692346,74,-0.06008441388783752,-0.049633430431328104,64,0.021874494009234864,0.006711551677461,46,0.049949690843978004,0.0397314897976138,25,0.18107489319560302,0.1340422554918148,74,0.10810810810810811,74,0.013513513513513514,74,0.12162162162162163,74,0.013513513513513514
eligible_total_amount_to_ma20,5,5,76,1.2816377975460445,1.3833582513480907,1.8602520050219362,76,0.11313489572688688,-0.0054139853799406,76,0.3325374221728484,0.1451895744220044,76,-0.062325556042432555,-0.057332659773068256,69,0.11197438914543358,0.0289473684210526,59,0.12078909977507427,0.0558213716108453,30,0.3204089430495852,0.2347608280135419,76,0.23684210526315788,76,0.09210526315789473,76,0.17105263157894737,76,0.0
index_above_ma20_fraction20,1,5,90,0.05,0.2,0.35,90,0.08292149808586817,-0.0114867431315311,90,0.2344807148622431,0.0649523140043394,90,-0.04316833221787389,-0.036710346744320055,67,0.10227571213083783,0.027818448023426,54,0.10685686177357286,0.0273914286793389,21,0.3430004596872169,0.33625250501002,90,0.14444444444444443,90,0.06666666666666667,90,0.044444444444444446,90,0.0
index_above_ma20_fraction20,2,5,96,0.4,0.55,0.55,96,0.003120618609949941,-0.01812721470260525,96,0.10628543433617595,0.0598221894589352,96,-0.06285085249236076,-0.051236265430195646,72,0.009409537308215248,-0.0032128052379449,43,0.01760877395146891,0.0042959427207636,18,0.13030076478429503,0.08872552497162305,96,0.0625,96,0.020833333333333332,96,0.14583333333333334,96,0.010416666666666666
index_above_ma20_fraction20,3,5,93,0.6,0.7,0.75,93,0.04165213211939789,-0.0083026347815683,93,0.18661266632781662,0.0962988348183686,93,-0.058195764894409606,-0.0468009478672984,67,0.039744734153785835,0.0159489633173843,45,0.08905350490558599,0.0602636534839924,32,0.184309985310078,0.08614104831436326,93,0.10752688172043011,93,0.021505376344086023,93,0.0967741935483871,93,0.010752688172043012
index_above_ma20_fraction20,4,5,50,0.8,0.85,0.85,50,0.05092169533678038,-0.0390221825597358,50,0.20068495676481446,0.0753824672170956,50,-0.06516756623399807,-0.05244191559981025,35,0.03480506523682636,0.0088648116227529,22,0.08864896408832022,0.07570424338909815,9,0.20997161451055296,0.2100558659217877,50,0.14,50,0.08,50,0.12,50,0.0
index_above_ma20_fraction20,5,5,70,0.9,0.95,1.0,70,-0.017829930184399632,-0.0487455542706093,70,0.10344406486919103,0.04090723106680545,70,-0.0670220081023901,-0.06105498878857965,54,0.008568886756479955,-0.00747446347236695,28,0.020211258897141204,0.00352945938288415,11,0.13510153578120934,0.1229641693811074,70,0.04285714285714286,70,0.014285714285714285,70,0.15714285714285714,70,0.0
index_above_ma20_state_flips20,1,5,92,0.0,1.0,1.0,92,0.007804908537052658,-0.0257349330814464,92,0.1324252630123996,0.06609731030898419,92,-0.05502049856317338,-0.0527065097566261,78,0.024843954601762887,0.013988868425439099,58,0.04580419580249383,0.0251339542506836,23,0.16939330108820763,0.1232876712328767,92,0.06521739130434782,92,0.0,92,0.09782608695652174,92,0.0
index_above_ma20_state_flips20,2,5,103,2.0,2.0,2.0,103,0.057186778800074535,-0.003553329787096,103,0.17627569641995264,0.0695970695970695,103,-0.05855204586820652,-0.0471502590673574,73,0.027340844971107472,0.0059816278572955,53,0.044702938806663345,0.0133819951338198,23,0.1384797636394545,0.0640350877192983,103,0.11650485436893204,103,0.07766990291262135,103,0.08737864077669903,103,0.009708737864077669
index_above_ma20_state_flips20,3,5,44,3.0,3.0,3.0,44,0.041628371242994705,0.00673471047642065,44,0.14606100148848772,0.0726382588869578,44,-0.050989874466055046,-0.03429354936939285,33,0.021513157452009733,0.0226226993865032,21,0.07279830920311174,0.0519125683060108,12,0.20732519891930615,0.1598756922361092,44,0.11363636363636363,44,0.022727272727272728,44,0.09090909090909091,44,0.0
index_above_ma20_state_flips20,4,5,111,4.0,4.0,5.0,111,0.057562519633678165,-0.0209649931233275,111,0.21850720972730314,0.058994599085999,111,-0.053404692059102796,-0.0419540229885058,73,0.09674996408460176,0.0119156736938588,46,0.1377087545653942,0.06257960466462645,26,0.34488803839135496,0.30138168054152586,111,0.13513513513513514,111,0.05405405405405406,111,0.0990990990990991,111,0.009009009009009009
index_above_ma20_state_flips20,5,5,49,6.0,6.0,9.0,49,-0.03867807470465688,-0.0505409862104421,49,0.10033614505766966,0.0582857142857142,49,-0.08197418093099047,-0.0742049469964665,38,0.004404264196829541,-0.014385507932749151,14,0.011555834209227654,-0.00730747256809665,7,0.040876071388072685,0.0685172647257956,49,0.02040816326530612,49,0.0,49,0.22448979591836735,49,0.0
index_amount_to_ma20,1,5,82,0.7775100553204575,0.9157294705553598,0.9553185683461254,82,0.014345665983303457,-0.02395678219343475,82,0.10985704777082543,0.0377639277906322,82,-0.05774354686363611,-0.050074078295059554,46,0.013831125852182479,-0.01030144167758835,18,0.021882226047276288,0.0014778050748461,6,0.09363740065235122,0.05434054633286385,82,0.04878048780487805,82,0.036585365853658534,82,0.08536585365853659,82,0.0
index_amount_to_ma20,2,5,78,0.9564766444605517,0.9911357421708579,1.0328905267582447,78,-0.007731136260783611,-0.02529132039954415,78,0.10198422557294103,0.055502888570231404,78,-0.05627272182670198,-0.04438722067039105,50,0.02406335203971321,0.00830028902239335,26,0.032341567018060985,0.0070006563115292,10,0.06937660235053558,0.07351462346561385,78,0.038461538461538464,78,0.0,78,0.11538461538461539,78,0.01282051282051282
index_amount_to_ma20,3,5,79,1.0333305241420883,1.0799681239150638,1.134390556360667,79,0.027106622545139746,-0.0198122501064868,79,0.13481665480896496,0.0615901455767078,79,-0.05587788925460532,-0.0484949832775919,55,0.004598065438203431,-0.0067189249720045,34,0.061302755948255336,0.0337660782294186,16,0.181521537627126,0.134987485880086,79,0.08860759493670886,79,0.05063291139240506,79,0.05063291139240506,79,0.0
index_amount_to_ma20,4,5,80,1.1361044317431308,1.2067437013482447,1.2628156886378956,80,0.03114831309924143,-0.00830600992344565,80,0.1745545845981779,0.08669092813839971,80,-0.05677120831322615,-0.041784073284921244,71,0.03325373270939011,0.0135922330097086,52,0.05942641676848832,0.0418972995662515,30,0.16122807758182697,0.08431204212454195,80,0.1125,80,0.0125,80,0.1125,80,0.0125
index_amount_to_ma20,5,5,80,1.2646954406720914,1.3629207104656775,2.2554048530225033,80,0.09659434930029076,-0.01245845529984165,80,0.3044880796473282,0.1141690241551902,80,-0.06500829614312201,-0.05955256480262105,73,0.10164994168145454,0.0254878048780489,62,0.1071261259673844,0.05259017298490985,29,0.3388078281638397,0.2755980861244018,80,0.2,80,0.0875,80,0.1875,80,0.0
index_atr20_to_close,1,5,81,0.00981970400044309,0.012975110133381955,0.014151895909217614,81,0.011308462969101228,-0.019044619976297,81,0.12939075481893156,0.0628019323671498,81,-0.05084750337155931,-0.0468009478672984,54,0.020493080150146985,0.01090214953492935,42,0.05970414319040841,0.0377853302965089,22,0.1253830940293208,0.0808621987951806,81,0.07407407407407407,81,0.0,81,0.037037037037037035,81,0.0
index_atr20_to_close,2,5,79,0.014153987315961947,0.015760231378686,0.016899821096023452,79,0.039547877445441845,-0.0208207516128897,79,0.1583526434860954,0.0615901455767078,79,-0.05537997279122263,-0.0517241379310345,57,0.022808817843652303,0.0067842605156038,42,0.05453357364745105,0.02115935085636825,19,0.16513255424402118,0.0711656441717791,79,0.11392405063291139,79,0.05063291139240506,79,0.08860759493670886,79,0.0
index_atr20_to_close,3,5,79,0.01692305010562781,0.017916694456073606,0.01894859861264781,79,0.12375197880750752,0.0092219813602678,79,0.3167974062485976,0.1001275510204082,79,-0.05282079626618952,-0.0379426644182123,66,0.09663299167885646,0.0146628481459362,43,0.1403380158305949,0.0807799442896937,34,0.29936283313066875,0.22434611477907562,79,0.189873417721519,79,0.10126582278481013,79,0.10126582278481013,79,0.012658227848101266
index_atr20_to_close,4,5,80,0.01902572858945301,0.021761774478044615,0.02319544775613812,80,-0.004253268549706271,-0.025789480100961402,80,0.10499131212738941,0.0531915979967322,80,-0.0555925955042764,-0.043941731402926454,53,0.031127796987770923,0.0159489633173843,32,0.041943091231855634,0.0062691841755171,12,0.20682639129962344,0.1711717216924294,80,0.05,80,0.0125,80,0.1125,80,0.0
index_atr20_to_close,5,5,80,0.023223679758099837,0.02544628510288184,0.03277308936115375,80,-0.006778256314816472,-0.03751829376748335,80,0.11900207927350552,0.060123954326189194,80,-0.07708800729935766,-0.07026669946517265,65,0.022145755677655702,-0.0015151515151514,33,0.026556069338648725,0.0032771535580524,4,0.06650118808499007,0.05131774209770561,80,0.0625,80,0.025,80,0.2125,80,0.0125
index_close_to_ma10,1,5,80,-0.022586637222636208,-0.002637313707515021,0.003856916598989235,80,-0.018331061012084773,-0.0316787889689351,80,0.07782026798842603,0.0530445624195624,80,-0.05615571923198352,-0.04604072555038835,46,0.00020080258050553744,-0.0066107255199128,23,-0.002034749462790148,-0.00557880055788,9,0.05621177919184292,0.0685172647257956,80,0.0125,80,0.0,80,0.075,80,0.0
index_close_to_ma10,2,5,80,0.003955901425057862,0.009281161435793717,0.013030623822412046,80,0.0019857906003107827,-0.01751045803908335,80,0.09008224080090957,0.03246759925213515,80,-0.052954155575848726,-0.04187932110529175,39,0.047908884590621564,0.003125,17,0.04298022627126748,0.0125348189415042,7,0.09636142315625577,0.0243248814677385,80,0.05,80,0.025,80,0.0875,80,0.0125
index_close_to_ma10,3,5,79,0.013065717149637335,0.01757713357935553,0.022793440592158154,79,0.001631681537601718,-0.0259509538350248,79,0.12528117972864508,0.0659898477157361,79,-0.06139302267301662,-0.0595089471493965,60,0.02106792642594951,0.0087076501110507,32,0.06296530141349586,0.031269047509814546,17,0.16001653353800813,0.0880330123796424,79,0.0759493670886076,79,0.0,79,0.13924050632911392,79,0.0
index_close_to_ma10,4,5,80,0.023163936123508977,0.027560777536509207,0.03350938061104025,80,0.058265985475454155,-0.02019106169049045,80,0.21632440782126752,0.0945131423664762,80,-0.06233450570971719,-0.05196725161180135,73,0.021288202581339743,0.0037977688108234,54,0.07933280593884884,0.04987598246692275,29,0.1967817537866904,0.1464061746261455,80,0.1375,80,0.05,80,0.1375,80,0.0125
index_close_to_ma10,5,5,80,0.0336485896936034,0.038845555752596406,0.0910701983715505,80,0.11814490135941787,0.00014325119493325004,80,0.31627012317543235,0.1249535105402153,80,-0.05894196900437898,-0.051130338420107405,77,0.09322020732036175,0.0159489633173843,66,0.09194427606974831,0.04083654204446645,29,0.3177522920303138,0.2100558659217877,80,0.2125,80,0.1125,80,0.1125,80,0.0
index_close_to_ma120,1,5,80,-0.17507844741220047,-0.03742294626846954,-0.01231382703019801,80,0.09265343745293264,-0.0116625475322574,80,0.2404960326494038,0.05689395595055975,80,-0.0447342658178392,-0.037330335508938856,56,0.10877931333520162,0.02482486320676515,41,0.12455588479673062,0.0513274336283184,19,0.3981716784225366,0.33625250501002,80,0.15,80,0.0875,80,0.075,80,0.0
index_close_to_ma120,2,5,83,-0.012114352862032218,0.009411292448339159,0.02462980623233446,83,0.00827451065419389,-0.0263395141443921,83,0.11506721370111915,0.0628571428571429,83,-0.0514360064386924,-0.0460720614294153,60,0.019123410868591175,-0.0041132891185438995,38,0.02958385601757958,-0.00147214808138915,19,0.08469339798477857,0.0536632390745501,83,0.060240963855421686,83,0.012048192771084338,83,0.04819277108433735,83,0.0
index_close_to_ma120,3,5,76,0.024870963750941444,0.04673310726547342,0.06442634539390535,76,0.032772127316778504,-0.02104813272454635,76,0.15674716728338903,0.054634810240279455,76,-0.055036617145498054,-0.05353938385192715,49,0.02407251564079201,0.0331288343558282,36,0.081269506961677,0.07339015151515145,17,0.21484791012754625,0.2100558659217877,76,0.10526315789473684,76,0.02631578947368421,76,0.05263157894736842,76,0.0
index_close_to_ma120,4,5,80,0.06454665884930044,0.08992809272509195,0.13442014301440275,80,0.02923152516568514,-0.0127980774331615,80,0.17270671026156073,0.07498454063604225,80,-0.06419246071641833,-0.05068495367451675,66,0.010726105618910929,0.00333098874598065,45,0.053793049446704454,0.0258491775261695,27,0.17261920707162548,0.1232876712328767,80,0.1,80,0.025,80,0.15,80,0.0125
