trade_id,baseline_block,symbol,entry_execution_date,entry_year,entry_industry,holding_trading_days,canonical_exit_reason,return_2d,return_3d,return_5d_rebuilt,market_day2_log_return,market_day3_log_return,market_day5_log_return,adverse_stock_specific_2d,adverse_stock_specific_3d,adverse_stock_specific_5d,adverse_beta_adjusted_3d,early_action_count,severe_loss,extreme_loss20,false_breakout,round_trip_return,realized_pnl,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
DEVELOPMENT_2024_2025:300910.SZ-001,DEVELOPMENT_2024_2025,300910.SZ,2025-01-24,2025,化学制品,36,MARKET_MA20_X2,-0.018346732632446905,-0.033601319315604949,-0.013605442176870652,-0.0025389408243444008,0.006306904751053063,0.055289179304642236,0.015978180374064031,0.040485721739420971,0.068988023662804043,0.037718338525759357,0,False,False,False,0.13387577570596271,20133.073999999982,0.66443381180223282,0.0899955337204109,0.1207299953205427,0.26932084309133481,1.1664154979463162,-0.042668771018732503,0.31334798368846761,0.37442922374429222,0.56121372957161808,18.693291503420472
DEVELOPMENT_2024_2025:300919.SZ-001,DEVELOPMENT_2024_2025,300919.SZ,2024-03-12,2024,电池,12,MARKET_MA20_X2,0.037735849056603765,0.011132075471698144,0.052641509433962286,0.0082341297461855263,-0.00030372516630016285,0.02903338728350454,-0.02880714193416355,-0.011374295120937248,-0.022269341021810621,-0.011324033062101396,0,False,False,True,-0.0164972763085969,-1575.4139999999898,0.77339449541284411,0.26476919397273357,0.1796479382686279,0.2227011494252879,2.9407676103031788,0.2189644381544151,0.428184848703829,0.98684210526315796,0.83451467177342786,19.087361328328591
DEVELOPMENT_2024_2025:300938.SZ-001,DEVELOPMENT_2024_2025,300938.SZ,2025-10-30,2025,专业服务,13,MARKET_MA20_X2,-0.00072648020341448127,0.035234289865601065,0.040682891391209397,-0.021413805103257504,-0.016036812014806792,-0.026880792625741903,-0.020687060885224706,-0.050664580134895595,-0.066757916631974334,-0.039836465089470724,0,False,False,False,0.15360835805980691,26245.015000000018,0.62360939431396778,0.0955794504181601,0.1723248818220886,0.0972568578553617,0.7583890181165559,0.035739508001578102,0.29843292190845783,0.49086757990867558,0.32479628523254672,19.288780916888935
DEVELOPMENT_2024_2025:300945.SZ-001,DEVELOPMENT_2024_2025,300945.SZ,2024-12-03,2024,饰品,12,MARKET_MA20_X2,-0.057102069950035639,-0.074232690935046364,-0.11491791577444677,-0.015837953098892243,-0.0052981104210697441,0.0034247952855314266,0.042959288715789384,0.071834251599493346,0.12549968302345582,0.073008666159120814,0,True,False,True,-0.15764819969007871,-29089.929999999986,0.71029572836801735,0.31360946745562118,0.17010309278350511,0.1928571428571437,2.9097807623304215,0.051882363074872102,0.3974567100872558,0.46052631578947362,0.77833331767548575,18.720855475683628
DEVELOPMENT_2024_2025:300947.SZ-001,DEVELOPMENT_2024_2025,300947.SZ,2025-03-18,2025,一般零售,5,MARKET_MA20_X2,-0.022477283596365361,-0.041128646580583461,-0.093735054997608813,-0.003453464487567507,-0.010100846858012517,-0.042178662310427953,0.019280283617471,0.031897512829951506,0.056244919601678919,0.031968264078802086,0,True,False,True,-0.1003186196873426,-15538.223999999987,0.6175785797438883,0.1037735849056604,0.18320610687022881,0.022727272727272201,2.1870696675493955,0.026877168384299599,0.27354690084870509,0.4771689497716895,0.99299551316388335,18.872764539890344
DEVELOPMENT_2024_2025:300971.SZ-001,DEVELOPMENT_2024_2025,300971.SZ,2024-12-06,2024,专用设备,9,MARKET_MA20_X2,-0.032883642495784016,-0.026981450252951067,-0.025716694772343951,0.008520586738744243,0.018467244053489561,0.034010766639374711,0.04195704916704418,0.045819376543115423,0.060063916482609989,0.042757130106238286,0,True,False,True,-0.10057463697852891,-16710.575000000012,0.36764044943820212,0.090909090909090801,0.18168016194331971,0.48623853211009233,1.9437518701639611,-0.0260966714456503,0.35813197236450323,0.26315789473684198,0.8341795652882763,18.468409008939712
DEVELOPMENT_2024_2025:300987.SZ-001,DEVELOPMENT_2024_2025,300987.SZ,2025-06-13,2025,数字媒体,6,MARKET_MA20_X2,-0.0072694229895502449,-0.087233075874602495,-0.06815084052703313,0.00015473690535358698,-0.0022230638739670862,-0.01797392102320482,0.00745071090212477,0.089051652837560211,0.052610402430876196,0.088339639846320941,0,True,False,True,-0.1588342614720761,-26436.418000000005,0.83997326203208555,0.31464968152866252,0.17888965044551061,0.2978723404255324,7.2890689100562414,0.018867819057597698,0.16011295850359381,0.45662100456621002,1.3202845404386336,18.574831386402479
DEVELOPMENT_2024_2025:301048.SZ-001,DEVELOPMENT_2024_2025,301048.SZ,2025-06-11,2025,轨交设备Ⅱ,8,MARKET_MA20_X2,-0.039413382218148496,-0.047662694775435388,0.011915673693858819,0.011310563244719803,-0.0045862105002744446,0.003995838851207037,0.051521684196803155,0.044249784233568984,-0.0078494021527627383,0.043025545680504929,0,False,False,True,-0.065544633435917404,-10500.909000000012,0.72433155080213885,0.0521821631878557,0.1993428258488496,0,2.3319668051945075,0.0076493654638884996,0.15827796756350179,0.34474885844748843,1.2669390236210916,18.682795472657627
DEVELOPMENT_2024_2025:301048.SZ-002,DEVELOPMENT_2024_2025,301048.SZ,2025-08-11,2025,轨交设备Ⅱ,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.027952480782669431,-0.017470300489168422,-0.093640810621942738,0.024011071240077172,0.045901397978536311,0.055591481095352335,-0.0035578698049094082,0.063526105164377011,0.15391107633535939,0.034737389473906859,0,True,False,False,-0.13520894689725871,-24949.071000000025,0.84449152542372885,0.26256983240223458,0.1137336482883359,0.043478260869564203,4.2592675673612987,0.061336548563938699,0.1207639171993468,0.66666666666666663,0.37281396736692241,18.803016926983023
DEVELOPMENT_2024_2025:301052.SZ-001,DEVELOPMENT_2024_2025,301052.SZ,2025-06-11,2025,出版,8,MARKET_MA20_X2,0.063531149963063305,0.0096035459246490706,0.0088648116227529883,0.011310563244719803,-0.0045862105002744446,0.003995838851207037,-0.050284082029683548,-0.014143935506375795,-0.0048299110093662206,-0.013468540286399284,0,False,False,True,-0.041564197929625103,-6251.5570000000007,0.87767379679144375,0.15039046099588541,0.19274411664127841,0.31682128478907778,2.1744765359706797,0.0076493654638884996,0.15827796756350179,0.34474885844748843,0.85273348880604238,19.425070713545704
DEVELOPMENT_2024_2025:301083.SZ-001,DEVELOPMENT_2024_2025,301083.SZ,2025-11-06,2025,专用设备,8,MARKET_MA20_X2,0.033080260303687492,0.071041214750542148,0.11876355748373091,0.0042956149029417003,0.001916205498167051,-0.0097536601361685547,-0.028249268541320361,-0.066715067720515914,-0.12197776909088115,-0.068082234097031985,0,False,False,False,0.094142151381549605,15813.226999999992,0.54501800720288096,0.086034177961107697,0.1734693877551019,0.19072164948453491,0.79738535219940054,-0.0169348495834813,0.28567949032964868,0.39726027397260272,0.28652413437711138,18.440667195890978
DEVELOPMENT_2024_2025:301093.SZ-001,DEVELOPMENT_2024_2025,301093.SZ,2025-06-24,2025,医疗器械,75,MARKET_MA20_X2,0.010542168674698704,-0.047891566265060304,-0.045783132530120563,0.040827972665330142,0.037027049951146758,0.056637128691073291,0.030340985170082289,0.086103399646063325,0.10350143766729113,0.092663596711853341,0,False,False,False,0.4026989734923595,70089.303299999985,0.84611398963730555,0.21234119782214131,0.19364375461936431,0.1221052631578944,2.7174528013541246,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.1771730957352933,18.697833509631327
DEVELOPMENT_2024_2025:301096.SZ-001,DEVELOPMENT_2024_2025,301096.SZ,2025-07-31,2025,医疗服务,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.11551401869158884,0.10728971962616818,0.11738317757009353,-0.01283299159882428,-0.0019829059576605963,0.013315589277860021,-0.12214829359236888,-0.10389824145529772,-0.097673913675970989,-0.10281023363922645,0,False,False,False,0.027682230986636799,4150.9450000000197,0.90165380374862181,0.23122039251071491,0.1997160435399907,0.1042654028436021,3.1411405581862231,0.082968632313507706,0.1251577261498196,0.63470319634703176,0.45130639611628942,19.109252511601337
DEVELOPMENT_2024_2025:301096.SZ-002,DEVELOPMENT_2024_2025,301096.SZ,2025-11-04,2025,医疗服务,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.25346666666666662,-0.27893333333333337,,-0.007834859546659842,0.0043660791653266102,,0.28448015062884863,0.33138976096692846,,0.32788316428570496,0,True,True,True,-0.2443583280730903,-51462.69299999997,0.7656479217603912,0.1894827586206895,0.1605694719769328,0.1459034792368121,10.183442424795087,0.016830820815757201,0.28562587753140001,0.5730593607305936,0.19685453505486181,19.385143679756897
DEVELOPMENT_2024_2025:301141.SZ-001,DEVELOPMENT_2024_2025,301141.SZ,2025-06-05,2025,金属新材料,12,MARKET_MA20_X2,-0.014634146341463428,0.11829268292682937,0.61024390243902427,0.007488733498611142,0.021536377248970659,0.020376203860332214,0.022231015235814573,-0.090266754749195488,-0.45600945586040686,-0.10316861640253235,0,False,False,False,0.342693529562414,52587.453000000001,0.56425702811244971,0.065245312098638403,0.1197671194898807,0.219907407407408,3.2497306494105325,0.027288769273219299,0.17855855517621849,0.27168949771689488,0.40092702202486202,18.747314106952711
DEVELOPMENT_2024_2025:301165.SZ-001,DEVELOPMENT_2024_2025,301165.SZ,2025-06-25,2025,通信设备,70,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.022971160295103932,0.030181086519114553,0.008215962441314506,0.014500032043877812,0.018251005419753934,0.033431144021644758,-0.0082112632233455694,-0.011483593523124992,0.025248748866705167,-0.0092576930257252041,0,False,False,False,0.46936602829865082,74354.740000000034,0.7501920614596671,0.1851941307892033,0.1483265331165444,0,3.536095349355092,0.045914542259178903,0.1850305762993629,0.68036529680365276,1.1219604315601479,19.593168698157623
DEVELOPMENT_2024_2025:301182.SZ-001,DEVELOPMENT_2024_2025,301182.SZ,2025-09-04,2025,计算机设备,13,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.032687955745536845,0.08373145587125963,-0.0057832537088258196,0.0095146260286264935,0.012243561501410032,-0.00042038709862584044,-0.02265044272024147,-0.068166576388692723,0.0053796543785026374,-0.072880381740374714,0,False,False,True,-0.078813852343560906,-14077.13400000002,0.59122974261201144,0.0605494798612961,0.1048951048951047,0.075949367088606001,2.1502131173863872,0.1137069211678924,0.25224533910471958,0.089041095890410801,0.61499720884816644,19.126875474237853
DEVELOPMENT_2024_2025:301188.SZ-001,DEVELOPMENT_2024_2025,301188.SZ,2025-05-20,2025,医疗器械,7,MARKET_MA20_X2,0.028752436647173418,-0.015594541910331383,-0.023391812865497075,0.0077673548963220623,-0.0038283261058848065,-0.011974665879295644,-0.020579486661338325,0.011889089789524901,0.01169507820660909,0.013163424568382723,0,False,False,False,-0.033606257290467803,-5039.1169999999984,0.85588652482269501,0.25133057362507383,0.15574783683559951,0.31349206349206321,6.2482525804312594,0.079027541592688405,0.1928768524282386,0.83561643835616417,0.66713003448192498,18.512442381097159
DEVELOPMENT_2024_2025:301213.SZ-001,DEVELOPMENT_2024_2025,301213.SZ,2024-12-23,2024,军工电子Ⅱ,2,MARKET_MA20_X2,0.068277543781866568,,,-0.016705082522881304,,,-0.08275266175481813,,,,0,False,False,False,0.0088426315426978,1317.6569999999774,0.67886178861788615,0.1072463768115943,0.1682939362795477,0,1.3494068457614981,0.043471580445012002,0.2269921163194582,0.44298245614035081,1.0066929244484493,18.834546125498807
DEVELOPMENT_2024_2025:301213.SZ-002,DEVELOPMENT_2024_2025,301213.SZ,2025-02-18,2025,军工电子Ⅱ,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.020408163265306145,0.0212244897959184,0.064285714285714279,0.0033840696348145711,0.010300781961623736,0.028724558037063183,-0.016818637682704897,-0.010701605526460078,-0.033579325299091654,-0.013008592158823728,0,False,False,False,-0.0747114545533515,-11352.539999999981,0.60307467057101016,0.141566265060241,0.16305641513925251,0,2.3396193188004251,0.1581620526309872,0.26488145382117517,0.94748858447488582,0.77603771820833745,18.427422844095929
DEVELOPMENT_2024_2025:301217.SZ-001,DEVELOPMENT_2024_2025,301217.SZ,2025-03-17,2025,电池,6,MARKET_MA20_X2,-0.013720742534301889,-0.050847457627118731,-0.075867635189669214,0.0038025107789963208,-0.0019582211278993638,-0.031421584449614674,0.017618252676598167,0.050227532042670948,0.047478381191187892,0.05017387969726305,0,True,False,True,-0.1026502913302505,-16295.178000000014,0.57022274325908562,0.1254545454545454,0.15391969407265771,0.1366459627329186,3.1191555083663336,0.0369023521195119,0.27531099089968097,0.46575342465753411,1.0273985121718348,18.805714850590643
DEVELOPMENT_2024_2025:301230.SZ-001,DEVELOPMENT_2024_2025,301230.SZ,2024-12-09,2024,医疗服务,8,MARKET_MA20_X2,-0.057627118644067776,-0.067457627118644004,-0.085423728813559308,0.0063406792829212612,0.010825395965810046,-4.571195960800357e-05,0.065694921932103995,0.080666084375100949,0.089248700606556292,0.080475939362903093,0,False,False,True,-0.082471108400518398,-13865.369000000006,0.42384701912260958,0.1116370808678499,0.182127659574468,0.18809523809523851,1.3777562882663823,-0.010395034388521501,0.36202819327969532,0.33771929824561392,0.98243528340225239,19.154649346489201
DEVELOPMENT_2024_2025:301238.SZ-001,DEVELOPMENT_2024_2025,301238.SZ,2025-06-24,2025,电池,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.024581589958158956,0.03399581589958145,0.0052301255230124966,0.040827972665330142,0.037027049951146758,0.056637128691073291,0.016543648332136025,0.0035963203918765799,0.051420632772182139,0.013555285916255683,0,False,False,True,-0.050540986210442,-7254.8249999999825,0.66373056994818636,0.12927981109799291,0.1416927899686517,0,3.3070967847521153,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.2689645958162721,19.048588563542538
DEVELOPMENT_2024_2025:301285.SZ-001,DEVELOPMENT_2024_2025,301285.SZ,2025-10-30,2025,消费电子,13,MARKET_MA20_X2,-0.022328244274809173,-0.0076335877862595547,-0.029961832061068727,-0.021413805103257504,-0.016036812014806792,-0.026880792625741903,0.0011674882726280672,-0.0083739392692376551,0.003539067242443461,-0.013577901897920361,0,False,False,False,0.0078046692998794001,1350.55799999999,0.75055624227441275,0.083093377211024097,0.1314924391847469,0.44569288389513118,1.0107987619579315,0.035739508001578102,0.29843292190845783,0.49086757990867558,1.3245010681597993,19.16735116878445
DEVELOPMENT_2024_2025:301301.SZ-001,DEVELOPMENT_2024_2025,301301.SZ,2024-04-30,2024,化学制药,16,MARKET_MA20_X2,0.34523809523809534,0.44047619047619069,0.48809523809523814,0.013381541476032382,0.017132362320022708,0.017027681770071669,-0.28318947839299463,-0.34784138443340495,-0.38046925668891585,-0.34963808066319269,0,False,False,False,0.20384158715584241,21746.957750000016,0.8881496881496882,0.17937701396347991,0.072826086956521804,0.0746268656716427,3.2411195946770168,0.020201572223731399,0.34487121617711408,0.49122807017543862,0.89512851781753633,19.077996334994019
DEVELOPMENT_2024_2025:301301.SZ-002,DEVELOPMENT_2024_2025,301301.SZ,2025-05-16,2025,化学制药,9,MARKET_MA20_X2,-0.088965517241379244,-0.055172413793103448,-0.11310344827586216,0.0074418812435150467,0.017742245641118062,0.0058525832909278146,0.10061641213580974,0.074495062233567541,0.1258795139079833,0.0701616887608211,0,True,False,True,-0.1361694041838713,-22046.744999999995,0.57309352517985612,0.15106732348111651,0.15968586387434541,0.087431693989070206,8.5630984194038202,0.056929475056115099,0.20588096803947001,0.80365296803652964,0.75575958306519286,19.491604257722756
DEVELOPMENT_2024_2025:301361.SZ-001,DEVELOPMENT_2024_2025,301361.SZ,2025-02-13,2025,电网设备,28,MARKET_MA20_X2,-0.044657097288676284,-0.021052631578947323,0.015948963317384379,0.0045593762986661669,0.01474309882075101,0.015536233329743895,0.050244318816137563,0.036020497268035863,-0.00028688160949876321,0.037104524826395847,0,False,False,False,0.1045323251981039,17681.01299999997,0.47023255813953491,0.0345389377647441,0.1466221232368225,0.2962025316455692,2.3873750757566756,0.1125903445650506,0.28431778498255722,0.95205479452054798,1.0735277957191882,18.82026579979058
DEVELOPMENT_2024_2025:301498.SZ-001,DEVELOPMENT_2024_2025,301498.SZ,2024-12-03,2024,饲料,12,MARKET_MA20_X2,-0.020064440538957284,-0.036321031048623387,-0.043497363796133559,-0.015837953098892243,-0.0052981104210697441,0.0034247952855314266,0.0044305120326220936,0.031698949173898677,0.047896529297205517,0.03351937466949366,0,False,False,True,-0.0042059969349552999,-717.42699999999604,0.3731653888280394,0.051796546896873401,0.19005485754733681,0.38333333333333391,1.6346809495071706,0.051882363074872102,0.3974567100872558,0.46052631578947362,0.65640098999155561,18.89979577061753
DEVELOPMENT_2024_2025:301498.SZ-002,DEVELOPMENT_2024_2025,301498.SZ,2024-12-23,2024,饲料,2,MARKET_MA20_X2,0.00040540540540545678,,,-0.016705082522881304,,,-0.017110405773718581,,,,0,False,False,True,-0.0015934065934065001,-236.05999999999767,0.52195121951219514,0.21093110783832411,0.16224623444662731,0.1745711402623617,1.157069247040994,0.043471580445012002,0.2269921163194582,0.44298245614035081,0.65991743727460572,18.998152448355729
DEVELOPMENT_2024_2025:301577.SZ-001,DEVELOPMENT_2024_2025,301577.SZ,2025-11-05,2025,通信设备,9,MARKET_MA20_X2,-0.0087218045112781306,-0.020300751879699153,-0.043909774436090232,0.036695110092928765,0.032228357297975428,0.022590171347378781,0.045455172153520892,0.052738001388929659,0.067493163526530592,0.038217834748399737,0,False,False,True,-0.055331622545624702,-9208.6350000000075,0.63272506082725055,0.1112929623567922,0.1209790209790209,0.43352601156069343,3.0953041309530382,-0.0193262430332167,0.28493065282475061,0.35844748858447478,0.54945992107881736,18.52198911588988
DEVELOPMENT_2024_2025:301611.SZ-001,DEVELOPMENT_2024_2025,301611.SZ,2025-09-25,2025,半导体,8,MARKET_MA20_X2,-0.024790619765494237,-0.018257956448911261,0.057788944723617952,-0.014036597528346568,0.0044088929783126854,0.016323481524661884,0.011066484552732772,0.022835582888531266,-0.039857346873281699,0.022374418337275825,0,False,False,False,-0.0057417045955692999,-995.90600000000074,0.48169934640522871,0.076732234626971402,0.1448885472713296,0.010610079575596501,3.0878086785308381,0.084929721653477799,0.30811168632677111,0.25114155251141551,0.89540128247070017,19.83832206697673
EXTENDED_2018_2021:300001.SZ-001,EXTENDED_2018_2021,300001.SZ,2020-06-15,2020,电网设备,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.046309032553874419,0.010087116001834096,0.012838147638697839,0.018352347839457942,0.021095758423183876,0.035847772181501161,-0.026916416380933995,0.011059177822469736,0.023091334963013049,0.011054169276468342,0,False,False,False,0.012097025588965801,1479.0930000000226,0.46632302405498283,0.078469838155958704,0.18500273672687451,0.43195266272189381,1.2449173798013793,0.043080933382505703,0.22428654096023551,0.39999999999999991,0.99976258042489297,19.708474361200626
EXTENDED_2018_2021:300002.SZ-001,EXTENDED_2018_2021,300002.SZ,2021-11-18,2021,游戏Ⅱ,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.042003231017770704,-0.048465266558966213,-0.061389337641357122,0.0029162629474437491,0.025313347721681805,0.0220601928419276,0.045827136634314508,0.074992436754691347,0.08541470867461258,0.073652744142978982,0,False,False,True,-0.055694759111164401,-10133.760000000007,0.60492170022371372,0.063683304647160002,0.1797323135755256,0.38297872340425482,1.579689240534234,0.060484530199603502,0.1478545259598649,0.87158469945355177,0.94707564457920845,20.220537453236428
EXTENDED_2018_2021:300002.SZ-002,EXTENDED_2018_2021,300002.SZ,2021-12-15,2021,游戏Ⅱ,4,MARKET_MA20_X2,-0.015999999999999903,-0.022399999999999975,,0.0026452802938693822,-0.013021926316910954,,0.018774662223752913,0.0096327642478951977,,0.012391177709995559,0,False,False,True,-0.0083026347815682005,-1397.1600000000035,0.57271062271062256,0.046979865771812103,0.18164435946462701,0.2321428571428571,2.3222679899987142,0.0344876927576502,0.1718598586656914,0.36885245901639341,0.78817162722552492,20.073264248109354
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020-06-17,2020,通用设备,27,MARKET_MA20_X2,-0.021304067140090366,0.0012911555842478606,0.0058102001291155947,2.9416154059653317e-05,0.015615703877826969,0.034692283666690651,0.021563690368611305,0.014325381118156819,0.028898897652865674,0.016097176132242874,0,False,False,False,-0.011107613745866,-1499.4929999999856,0.41346801346801332,0.13893498265198351,0.16669350942180711,0,2.2436064036290015,0.059500449855758898,0.2232251354273028,0.64615384615384608,1.1134623855541894,18.698164677518463
EXTENDED_2018_2021:300009.SZ-001,EXTENDED_2018_2021,300009.SZ,2021-04-09,2021,生物制品,3,MARKET_MA20_X2,-0.0023446658851112856,0.039859320046893298,,-0.030510583769040544,-0.026708997545828918,,-0.028163164850735646,-0.065794432363729269,,-0.050034198898746635,0,False,False,False,0.042461641523775302,5365.8880000000208,0.78125,0.15098171970209881,0.17238860482103721,0.068571428571428103,6.3099270505597866,0.048415815696271,0.2155629113740985,0.71584699453551914,0.40992793016884033,19.212541519489108
EXTENDED_2018_2021:300010.SZ-001,EXTENDED_2018_2021,300010.SZ,2019-10-29,2019,教育,11,MARKET_MA20_X2,-0.028431372549019507,-0.018627450980392091,0.015686274509803866,-0.021272974026775027,-0.032251727974697955,-0.015522640892813071,0.0075703979215536454,-0.013448601011601842,-0.031087157433924619,-0.01841979878951424,0,False,False,True,-0.058170991188436702,-7299.6659999999893,0.45851528384279472,0.099459459459459401,0.14949037372593421,0,1.2883365672518583,-0.0025504835568969002,0.23095926570654421,0.25703614779245032,1.1541374087556608,19.092689937829817
EXTENDED_2018_2021:300012.SZ-001,EXTENDED_2018_2021,300012.SZ,2019-02-12,2019,专业服务,32,MARKET_MA20_X2,0,-0.02251655629139071,-0.0013245033112582183,0.033932083821555194,0.037840663209628353,0.076260978707703986,0.033932083821555194,0.060614587858180538,0.077586359948772554,0.054681961722354289,0,False,False,False,0.11810866421655231,12288.608999999997,0.8510416666666667,0.19617224880382761,0.16693679092382491,0.26213592233009742,1.1185313085650863,0.0088653301009477999,0.2259646425448486,,0.84322087319239336,18.629261835933814
EXTENDED_2018_2021:300012.SZ-002,EXTENDED_2018_2021,300012.SZ,2021-01-08,2021,专业服务,16,MARKET_MA20_X2,-0.047978067169293981,0.020219328307059525,-0.071281699794379705,-0.025087478759111007,-0.0063997338507662156,-0.028188778940453799,0.024079727009330816,-0.026417365783811542,0.045761036268530564,-0.023888765614600092,0,False,False,False,0.018864959577776601,2369.4290000000037,0.77173252279635252,0.15904572564612321,0.17525337837837821,0.33493975903614481,1.3961760450616147,0.0584206294627884,0.22342247987515959,0.1393442622950819,0.60488979257962294,19.642100181047667
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018-05-14,2018,电池,11,MARKET_MA20_X2,-0.0096495683087862716,-0.018283392585068725,-0.0030472320975115652,0.0096139698906345262,0.0018719370647327241,-0.0005637455275584617,0.019310396971967667,0.020324536495527533,0.0024881388351061522,0.020844778003687746,0,False,False,True,-0.062820876431846501,-6190.9000000000087,0.52400000000000002,0.1143180531975098,0.19751552795031041,0.037656903765690301,4.1604095675080561,-0.0031054541883006998,0.25037695763724038,0.55555555555555536,1.2779161318836822,19.376664625346859
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019-08-29,2019,医疗服务,20,MARKET_MA20_X2,-0.0064705882352941169,0.0050000000000001155,-0.0014705882352940014,-0.013106801531523818,0.016839580335081338,0.032039638817878247,-0.0066151882950164437,0.011852038824042149,0.033511309429334384,0.0028069326713691632,0,False,False,False,0.0369145550337499,4403.9870000000228,0.66060606060606064,0.11839947523778301,0.1687285223367696,0.3849287169042766,0.78952119132808296,0.028671490686910901,0.21732406896511711,0.68487394957983183,0.4628662963868751,19.766413207894328
EXTENDED_2018_2021:300015.SZ-002,EXTENDED_2018_2021,300015.SZ,2020-12-28,2020,医疗服务,2,MARKET_MA20_X2,-0.020827624006577339,,,-0.015618192185584074,,,0.0054293862274539719,,,,0,False,False,True,-0.0263395141443921,-3271.1060000000002,0.8944281524926686,0.16256786969019471,0.187908496732026,0.1234782608695647,0.71616314268412662,0.0211658016905906,0.20554431131955991,0.20256410256410251,0.95618402649628997,21.055378799741614
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020-12-31,2020,医疗服务,21,MARKET_MA20_X2,-0.076235612728503654,-0.064861205145565259,0.04807041299932302,0.045038488043706956,0.049479750319991495,0.041249037539189876,0.12433672003059602,0.11654006733553395,-0.0057017340791028145,0.116565932105023,0,False,False,False,0.066382365095973797,7851.584000000018,0.90092024539877302,0.15300546448087421,0.18954248366013071,0.1224137931034478,1.0419894214870893,0.0038055809041481,0.20517776728954321,0.1128205128205127,1.0005227344382659,21.042048781775438
EXTENDED_2018_2021:300017.SZ-001,EXTENDED_2018_2021,300017.SZ,2021-09-16,2021,IT服务Ⅱ,2,MARKET_MA20_X2,-0.046898638426626449,,,-0.013192452244795642,,,0.034841568221312402,,,,0,False,False,True,-0.057861956500383102,-10604.945000000009,0.42485322896281791,0.070967741935483705,0.100169779286927,0.2499999999999992,2.2618962312346036,0.0079839073343400992,0.21035957264341559,0.1912568306010928,0.39999677601561179,19.650231799593922
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019-08-20,2019,IT服务Ⅱ,27,MARKET_MA20_X2,-0.017026106696935384,0.0022701475595914289,-0.037457434733257688,-0.0033850792672055507,0.00071790160768626173,-0.010050255962150615,0.013787638106538885,-0.0015496730600942988,0.02812673418212585,-0.0014853819548689895,0,False,False,False,0.061266468445742801,7686.3890000000156,0.38,0.078624078624078303,0.0694444444444446,0.45283018867924613,2.4961196459663775,0.058073974216668899,0.2180827895546753,0.84967320261437895,1.0895542014908062,18.568899339784839
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020-06-16,2020,IT服务Ⅱ,28,MARKET_MA20_X2,0.029304029304029422,-0.005494505494505586,0.044871794871794934,0.01206844823054443,0.011234174265094515,0.036294659634837648,-0.016814425918241716,0.016743830076064212,-0.0075995339223876995,0.019213924735654541,0,False,False,False,-0.027881699445775399,-3757.438999999998,0.59152542372881345,0.103238866396761,0.14027630180658851,0.18018018018017951,5.1524752629423034,0.055653921089024699,0.2198914830654162,0.50769230769230755,1.2198732725078971,19.213745777040348
EXTENDED_2018_2021:300027.SZ-001,EXTENDED_2018_2021,300027.SZ,2019-02-26,2019,影视院线,22,MARKET_MA20_X2,0.01115241635687747,0.014869888475836479,0.035315985130111693,-0.015059630073759794,-0.0057466917295071265,0.033183011204499298,-0.026150316767918153,-0.020507107312627802,-0.0015236685610004741,-0.021111847519157574,0,False,False,False,-0.0164956424096523,-1863.0149999999992,0.29119496855345911,0.1753246753246753,0.19069767441860461,0.36585365853658502,2.8578876757762779,0.1725739275434596,0.3204180930190425,0.91576630652260904,1.1052327556435049,18.77119920489919
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019-02-12,2019,软件开发,32,MARKET_MA20_X2,0.13569576490924806,0.12359550561797761,0.23012100259291257,0.033932083821555194,0.037840663209628353,0.076260978707703986,-0.093313388029324068,-0.078693153046323253,-0.13085156192981059,-0.071686597900987345,0,False,False,False,0.90395621016839722,83753.857000000018,0.73541666666666661,0.097699786578136105,0.1533386117709159,0.043029259896729601,3.2468178427947501,0.0088653301009477999,0.2259646425448486,,1.1851594171730353,18.808778073108428
