trade_id,baseline_block,symbol,entry_year,entry_industry,canonical_exit_reason,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,excursion_order_days,normalized_excursion_order,excursion_order_sign,mae_before_mfe,round_trip_return,realized_pnl,extreme_winner,false_breakout
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,10,0.073629242819843205,-0.074673629242819797,1,9,-8,-0.80000000000000004,-1,False,-0.069250090157833899,-8888.8189999999813,False,True
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019,通用设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,7,0.0094705122686179997,-0.0873869995695222,0,6,-6,-0.8571428571428571,-1,False,-0.076316350700599195,-9400.9580000000115,False,True
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020,通用设备,MARKET_MA20_X2,13,0.021052631578947399,-0.1093567251461988,1,13,-12,-0.92307692307692313,-1,False,-0.110658318214141,-14009.174000000028,False,True
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021,通信设备,MARKET_MA20_X2,14,0.026515151515151301,-0.1089015151515151,0,13,-13,-0.9285714285714286,-1,False,-0.083867782021420006,-15632.133000000022,False,True
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019,生物制品,MARKET_MA20_X2,22,0.1086350974930361,-0.038997214484679597,21,4,17,0.77272727272727271,1,True,0.057184072896186398,6776.2200000000012,False,False
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020,生物制品,MARKET_MA20_X2,8,0.0056699492688752004,-0.089823933154282207,0,7,-7,-0.875,-1,False,-0.073132957296949699,-9786.8489999999874,False,True
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,10,0.050557620817843901,-0.15539033457249071,0,9,-9,-0.90000000000000002,-1,False,-0.1390040130655664,-19015.562999999998,False,True
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019,通信服务,MARKET_MA20_X2,8,0.059773828756058002,-0.0134625740441572,3,8,-5,-0.625,-1,False,-0.015433677792320801,-1778.718000000008,False,True
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020,电池,MARKET_MA20_X2,3,0.097368421052631507,-0.016842105263157801,0,0,0,0,0,False,0.031093643198906298,3843.9049999999988,False,False
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021,电池,MARKET_MA20_X2,41,1.2137989778534926,-0.0062464508801816998,36,0,36,0.87804878048780488,1,True,0.68576276485743504,84618.509999999995,True,False
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020,光伏设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,5,0.013253012048192601,-0.21566265060240969,1,4,-3,-0.59999999999999998,-1,False,-0.21086806268698499,-25402.505000000023,False,True
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020,通信设备,MARKET_MA20_X2,25,0.37660432709937658,-0.020718738540520702,15,0,15,0.59999999999999998,1,True,0.2284489309206274,27450.203999999983,False,False
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021,通信设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,23,0.094851527451399201,-0.037000640888698998,14,22,-8,-0.34782608695652173,-1,False,-0.0047568325714021,-579.51400000001013,False,True
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020,医疗器械,MARKET_MA20_X2,7,0.026548672566371501,-0.039823008849557501,2,6,-4,-0.5714285714285714,-1,False,0.0011152564249911001,128.67300000002433,False,False
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019,电子化学品Ⅱ,MARKET_MA20_X2,2,0.037062937062936903,-0.030069930069930102,0,2,-2,-1,-1,False,-0.032007852287572497,-3711.176999999996,False,True
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021,化学制药,MARKET_MA20_X2,2,0.023890784982934999,-0.020477815699658699,1,1,0,0,0,False,0.021845049148803301,3908.2699999999895,False,False
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020,医疗器械,MARKET_MA20_X2,2,0.0612331081081081,-0.0097128378378377993,1,0,1,0.5,1,True,0.047312062937062999,5943.791000000012,False,False
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020,元件,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,15,0.1076923076923075,-0.1045364891518738,3,14,-11,-0.73333333333333328,-1,False,-0.052493229856786998,-6652.8139999999757,False,False
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020,元件,MARKET_MA20_X2,15,0.048246928378783402,-0.1387473778843272,0,4,-4,-0.26666666666666666,-1,False,-0.0028386957961213,-374.42899999997059,False,True
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020,元件,MARKET_MA20_X2,4,0.017971014492753599,-0.021739130434782501,2,3,-1,-0.25,-1,False,-0.0034443817052511,-428.21999999998661,False,True
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020,元件,MARKET_MA20_X2,6,0.0441216771718278,-0.032611674431351101,4,3,1,0.16666666666666666,1,True,-0.0030920025439070001,-383.99599999998463,False,True
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020,电池,MARKET_MA20_X2,3,0.090781140042223804,-0.032371569317382103,2,1,1,0.33333333333333331,1,True,0.067532045716422795,7972.8969999999972,False,False
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019,数字媒体,MARKET_MA20_X2,23,0.22286541244573069,-0.017607332368548001,9,0,9,0.39130434782608697,1,True,0.12996699393226169,14563.314000000004,False,False
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019,数字媒体,MARKET_EMERGENCY_X0.96,30,0.34155844155844162,-0.0227272727272727,29,0,29,0.96666666666666667,1,True,0.27046584069726159,32113.386999999995,False,False
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019,环境治理,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,2,0.0023547880690736999,-0.091051805337519595,0,1,-1,-0.5,-1,False,-0.088951080316857403,-10549.641000000003,False,True
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020,电子化学品Ⅱ,MARKET_MA20_X2,2,0.0144478844169246,-0.044375644994840001,0,1,-1,-0.5,-1,False,-0.015387089690495201,-1940.25,False,True
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021,电池,MARKET_MA20_X2,48,2.0585898709036741,0,47,0,47,0.97916666666666663,1,True,1.2493561842069589,166314.27899999998,True,False
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021,通用设备,MARKET_MA20_X2,6,0.027728085867620701,-0.033989266547405902,4,5,-1,-0.16666666666666666,-1,False,-0.0296706870946583,-4814.7249999999767,False,True
EXTENDED_2018_2021:300451.SZ-001,EXTENDED_2018_2021,300451.SZ,2019,软件开发,MARKET_MA20_X2,3,0.029567053854276399,-0.082893347412882706,0,1,-1,-0.33333333333333331,-1,False,-0.0668126793108752,-8341.3439999999973,False,True
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,9,0.0061951471347442997,-0.1208053691275167,0,8,-8,-0.88888888888888884,-1,False,-0.095254771042071099,-11635.659000000014,False,True
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020,化学制药,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,12,0.098522167487684595,-0.1002814919071076,6,12,-6,-0.5,-1,False,-0.093547879362862393,-13284.722000000014,False,True
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021,医疗器械,MARKET_MA20_X2,6,0.0834227467811159,-0.054184549356223299,3,2,1,0.16666666666666666,1,True,0.0387690699783401,4912.9559999999765,False,False
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019,软件开发,MARKET_MA20_X2,6,0.00054263565891460004,-0.053798449612403099,0,5,-5,-0.83333333333333337,-1,False,-0.0424596333898659,-4934.4930000000022,False,True
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019,电池,MARKET_MA20_X2,5,0.011494252873563,-0.041954022988505799,0,4,-4,-0.80000000000000004,-1,False,-0.025130425130425099,-2888.8640000000014,False,True
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019,半导体,MARKET_MA20_X2,17,0.18218954248366009,-0.0028594771241829001,13,0,13,0.76470588235294112,1,True,0.011761216724452,1383.3719999999994,False,False
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019,半导体,MARKET_EMERGENCY_X0.96,35,0.31438127090300999,-0.048494983277591899,32,2,30,0.8571428571428571,1,True,0.070463258746595703,8238.9030000000275,False,False
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,9,0.047679431904641099,-0.1539436976921125,3,7,-4,-0.44444444444444442,-1,False,-0.1029693779017357,-12990.310999999989,False,True
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021,半导体,MARKET_MA20_X2,8,0.2567567567567568,-0.018918918918918899,6,0,6,0.75,1,True,0.14986831350467711,18317.220000000001,False,False
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021,软件开发,MARKET_MA20_X2,7,0.062801932367149801,-0.061728395061728301,1,6,-5,-0.7142857142857143,-1,False,-0.048067874154830603,-7977.9599999999919,False,True
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019,军工电子Ⅱ,MARKET_MA20_X2,20,0.42437357630979511,-0.0079726651480637994,17,0,17,0.84999999999999998,1,True,0.3310045045194861,37818.634999999995,False,False
EXTENDED_2018_2021:300476.SZ-001,EXTENDED_2018_2021,300476.SZ,2020,元件,MARKET_MA20_X2,4,0.023720349563046202,-0.059508947149396502,0,3,-3,-0.75,-1,False,-0.038961038961038898,-4779.5669999999955,False,True
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020,游戏Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,24,0.74804862444017894,-0.024312220089571301,15,0,15,0.625,1,True,0.32499780574805248,40534.895999999993,False,False
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019,IT服务Ⅱ,MARKET_MA20_X2,11,0.15797546012269939,-0.016104294478527501,8,5,3,0.27272727272727271,1,True,0.046218352199947202,4343.6879999999946,False,False
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018,养殖业,MARKET_MA20_X2,7,0.033764068361817397,-0.0404335139641517,3,1,2,0.2857142857142857,1,True,0.012646980793007899,1273.3559999999998,False,False
EXTENDED_2018_2021:300498.SZ-002,EXTENDED_2018_2021,300498.SZ,2018,养殖业,MARKET_MA20_X2,4,0.0021079258010119001,-0.037942664418212299,0,2,-2,-0.5,-1,False,-0.019669200950819799,-1868.0800000000015,False,True
EXTENDED_2018_2021:300498.SZ-003,EXTENDED_2018_2021,300498.SZ,2018,养殖业,MARKET_MA20_X2,2,0.0104089219330856,-0.060966542750929199,0,1,-1,-0.5,-1,False,-0.035017398957919298,-3300.1849999999977,False,True
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019,养殖业,MARKET_MA20_X2,16,0.039165446559297198,-0.0212298682284041,4,11,-7,-0.4375,-1,False,0.020285351544502301,1941.625,False,False
EXTENDED_2018_2021:300498.SZ-005,EXTENDED_2018_2021,300498.SZ,2019,养殖业,MARKET_MA20_X2,2,0.043478260869565397,-0.0004830917874395,1,0,1,0.5,1,True,0.006439212960952,720.49499999999534,False,False
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019,通信设备,MARKET_EMERGENCY_X0.96,27,0.2390420244012654,-0.15702666064166279,24,8,16,0.59259259259259256,1,True,0.026868409971188102,3528.7950000000128,False,False
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020,通用设备,MARKET_MA20_X2,5,0.053704624564893097,-0.030830432620586799,4,3,1,0.20000000000000001,1,True,0.027197903024922102,3230.2309999999961,False,False
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020,软件开发,MARKET_MA20_X2,16,0.60254829428688872,-0.013152486642005599,7,0,7,0.4375,1,True,0.1844743113673066,23704.279000000013,False,False
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020,医疗器械,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,8,0.039870967741935499,-0.1161290322580644,3,7,-4,-0.5,-1,False,-0.082237201641476507,-11430.547999999995,False,True
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021,计算机设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,9,0.0534105534105535,-0.055341055341055198,3,7,-4,-0.44444444444444442,-1,False,-0.038035285323586597,-4907.1180000000031,False,True
EXTENDED_2018_2021:300531.SZ-002,EXTENDED_2018_2021,300531.SZ,2021,计算机设备,MARKET_MA20_X2,4,0.033317467872441699,-0.056639695383150897,1,3,-2,-0.5,-1,False,-0.050830442377899798,-8653.8360000000102,False,True
EXTENDED_2018_2021:300538.SZ-001,EXTENDED_2018_2021,300538.SZ,2021,塑料,MARKET_MA20_X2,2,0.059290187891440402,-0.016283924843423701,1,1,0,0,0,False,0.040922334450518197,7456.1320000000123,False,False
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021,IT服务Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,7,0.065150583896742303,-0.065765212046711694,2,6,-4,-0.5714285714285714,-1,False,-0.056287578092286003,-7321.8289999999979,False,True
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020,化学制药,MARKET_MA20_X2,15,0.058292682926829299,-0.15853658536585369,10,15,-5,-0.33333333333333331,-1,False,-0.15980798118426229,-19666.439999999999,False,True
EXTENDED_2018_2021:300570.SZ-001,EXTENDED_2018_2021,300570.SZ,2019,通信设备,MARKET_MA20_X2,3,0.041109969167523103,-0.0272353545734841,0,2,-2,-0.66666666666666663,-1,False,0.0082589558437449993,788.3119999999908,False,False
EXTENDED_2018_2021:300586.SZ-001,EXTENDED_2018_2021,300586.SZ,2020,塑料,MARKET_MA20_X2,3,0.052678571428571297,-0.035714285714285497,2,2,0,0,0,False,0.038991365777080199,4589.9700000000157,False,False
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021,橡胶,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,41,0.26410121244069579,-0.16816025303110169,28,1,27,0.65853658536585369,1,True,0.089723570912732198,11952.083790000021,False,False
EXTENDED_2018_2021:300593.SZ-001,EXTENDED_2018_2021,300593.SZ,2020,其他电源设备Ⅱ,SET_REMOVAL,3,0.065476190476190396,-0.13194444444444439,1,2,-1,-0.33333333333333331,-1,False,-0.12937856200406209,-17223.002000000019,False,True
EXTENDED_2018_2021:300595.SZ-001,EXTENDED_2018_2021,300595.SZ,2019,医疗器械,MARKET_MA20_X2,4,0.055115801817648899,-0.0085019055995308995,1,0,1,0.25,1,True,0.017312502800629601,1950.6960000000256,False,False
EXTENDED_2018_2021:300595.SZ-002,EXTENDED_2018_2021,300595.SZ,2020,医疗器械,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,2,0.0145985401459853,-0.1503649635036495,0,1,-1,-0.5,-1,False,-0.1369103888811917,-17836.705999999991,False,True
EXTENDED_2018_2021:300595.SZ-003,EXTENDED_2018_2021,300595.SZ,2020,医疗器械,MARKET_MA20_X2,3,0.038293813028072998,-0.015671845189424698,2,0,2,0.66666666666666663,1,True,0.034587244317415999,4318.9349999999977,False,False
EXTENDED_2018_2021:300601.SZ-001,EXTENDED_2018_2021,300601.SZ,2020,生物制品,MARKET_MA20_X2,22,0.3929479034307497,-0.060355781448538703,19,5,14,0.63636363636363635,1,True,0.31357099063579369,34583.801000000007,False,False
EXTENDED_2018_2021:300602.SZ-001,EXTENDED_2018_2021,300602.SZ,2019,消费电子,MARKET_MA20_X2,2,0.016081000595592601,-0.0575739527496524,0,1,-1,-0.5,-1,False,-0.020820751612889699,-2414.5169999999925,False,True
EXTENDED_2018_2021:300602.SZ-002,EXTENDED_2018_2021,300602.SZ,2019,消费电子,MARKET_MA20_X2,4,0.0092592592592593004,-0.1851851851851852,0,3,-3,-0.75,-1,False,-0.1625641609724503,-20855.707999999999,False,True
EXTENDED_2018_2021:300623.SZ-001,EXTENDED_2018_2021,300623.SZ,2021,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,37,0.34320557491289189,-0.024041811846689801,24,1,23,0.6216216216216216,1,True,0.0837415106753676,12980.005000000019,False,False
EXTENDED_2018_2021:300627.SZ-001,EXTENDED_2018_2021,300627.SZ,2021,通信设备,MARKET_MA20_X2,10,0.32180323220867568,-0.0070881769208959002,8,0,8,0.80000000000000004,1,True,0.2812851622434836,49654.24299999998,False,False
EXTENDED_2018_2021:300631.SZ-001,EXTENDED_2018_2021,300631.SZ,2020,环保设备Ⅱ,MARKET_MA20_X2,3,0.060286677908937401,-0.050590219224283299,0,2,-2,-0.66666666666666663,-1,False,-0.0070469159845213004,-819.86800000000221,False,True
EXTENDED_2018_2021:300632.SZ-001,EXTENDED_2018_2021,300632.SZ,2019,光学光电子,MARKET_MA20_X2,12,0.020313942751615899,-0.089566020313942701,10,4,6,0.5,1,True,-0.064063768576070296,-7913.1179999999886,False,True
EXTENDED_2018_2021:300633.SZ-001,EXTENDED_2018_2021,300633.SZ,2020,医疗器械,MARKET_MA20_X2,11,0.2008942829766848,-0.0099009900990098994,9,0,9,0.81818181818181823,1,True,0.094210963102690906,10629.701999999999,False,False
EXTENDED_2018_2021:300638.SZ-001,EXTENDED_2018_2021,300638.SZ,2021,通信设备,MARKET_MA20_X2,44,0.73184357541899447,-0.0164804469273741,43,0,43,0.97727272727272729,1,True,0.5753747980266708,72983.254000000015,True,False
EXTENDED_2018_2021:300655.SZ-001,EXTENDED_2018_2021,300655.SZ,2021,电子化学品Ⅱ,MARKET_MA20_X2,42,1.1167532986805275,-0.0507796881247502,41,0,41,0.97619047619047616,1,True,0.80529911933372034,107585.11399999996,True,False
EXTENDED_2018_2021:300661.SZ-001,EXTENDED_2018_2021,300661.SZ,2021,半导体,MARKET_MA20_X2,18,0.0091743119266053993,-0.15955207771181859,0,17,-17,-0.94444444444444442,-1,False,-0.12778852155086509,-23316.584999999992,False,True
EXTENDED_2018_2021:300663.SZ-001,EXTENDED_2018_2021,300663.SZ,2021,软件开发,MARKET_MA20_X2,4,0.1217391304347825,-0.025217391304347699,0,3,-3,-0.75,-1,False,0.028400078182686798,4707.7559999999939,False,False
EXTENDED_2018_2021:300674.SZ-001,EXTENDED_2018_2021,300674.SZ,2021,IT服务Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,6,0.0046334150994822004,-0.081766148814390802,0,5,-5,-0.83333333333333337,-1,False,-0.067562277789550401,-8677.1789999999892,False,True
EXTENDED_2018_2021:300674.SZ-002,EXTENDED_2018_2021,300674.SZ,2021,IT服务Ⅱ,MARKET_MA20_X2,10,0.094174757281553195,-0.061650485436893297,2,9,-7,-0.69999999999999996,-1,False,-0.049423234386388001,-8458.835000000021,False,True
EXTENDED_2018_2021:300679.SZ-001,EXTENDED_2018_2021,300679.SZ,2020,消费电子,MARKET_MA20_X2,13,0.19864805931094631,-0.14914958569559519,1,13,-12,-0.92307692307692313,-1,False,-0.14308190873905691,-18377.485000000001,False,False
EXTENDED_2018_2021:300687.SZ-001,EXTENDED_2018_2021,300687.SZ,2021,IT服务Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,33,0.22538860103626929,-0.047150259067357397,16,3,13,0.39393939393939392,1,True,0.011995927277591099,1862.5970000000088,False,False
EXTENDED_2018_2021:300699.SZ-001,EXTENDED_2018_2021,300699.SZ,2019,航空装备Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,22,0.1126288659793814,-0.013917525773195801,12,3,9,0.40909090909090912,1,True,0.0092219813602678006,1038.6950000000002,False,False
EXTENDED_2018_2021:300699.SZ-002,EXTENDED_2018_2021,300699.SZ,2019,航空装备Ⅱ,MARKET_EMERGENCY_X0.96,29,0.1986707809162116,-0.025634939473059701,20,5,15,0.51724137931034486,1,True,0.0276912183248091,3387.9159999999993,False,False
EXTENDED_2018_2021:300702.SZ-001,EXTENDED_2018_2021,300702.SZ,2020,化学制药,MARKET_MA20_X2,14,0.16160289045820339,-0.083264903925110795,12,4,8,0.5714285714285714,1,True,0.045173122164418003,5506.684000000012,False,False
EXTENDED_2018_2021:300702.SZ-002,EXTENDED_2018_2021,300702.SZ,2020,化学制药,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,7,0.058285714285714198,-0.1020408163265306,0,6,-6,-0.8571428571428571,-1,False,-0.0848509418765859,-11387.001999999991,False,True
EXTENDED_2018_2021:300715.SZ-001,EXTENDED_2018_2021,300715.SZ,2021,装修建材,MARKET_MA20_X2,4,0.0487697715289983,-0.010984182776801301,0,3,-3,-0.75,-1,False,-0.00068253363508200004,-83.970000000015716,False,True
EXTENDED_2018_2021:300725.SZ-001,EXTENDED_2018_2021,300725.SZ,2020,医疗服务,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,9,0.037425260205211398,-0.1400310031741345,1,8,-7,-0.77777777777777779,-1,False,-0.1202294723657409,-16165.733000000007,False,True
EXTENDED_2018_2021:300732.SZ-001,EXTENDED_2018_2021,300732.SZ,2020,工程咨询服务Ⅱ,MARKET_MA20_X2,3,0.1056818181818182,-0.017045454545454499,0,0,0,0,0,False,0.046768004722550001,5520.3979999999865,False,False
EXTENDED_2018_2021:300745.SZ-001,EXTENDED_2018_2021,300745.SZ,2019,汽车零部件,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,7,0.077434679334916698,-0.19596199524940611,0,7,-7,-1,-1,False,-0.1907477037296989,-24709.345000000001,False,True
EXTENDED_2018_2021:300750.SZ-001,EXTENDED_2018_2021,300750.SZ,2020,电池,MARKET_MA20_X2,16,0.1644736842105263,-0.038026315789473498,15,10,5,0.3125,1,True,0.13807245386192751,15756,False,False
EXTENDED_2018_2021:300750.SZ-002,EXTENDED_2018_2021,300750.SZ,2020,电池,MARKET_MA20_X2,10,0.17890792291220539,-0.0114204139900071,4,0,4,0.40000000000000002,1,True,0.1397595980037093,15679.919999999998,False,False
EXTENDED_2018_2021:300767.SZ-001,EXTENDED_2018_2021,300767.SZ,2021,橡胶,MARKET_MA20_X2,16,0.1824324324324324,-0.051801801801801703,11,1,10,0.625,1,True,0.018568931068931,2310.7979999999952,False,False
EXTENDED_2018_2021:300770.SZ-001,EXTENDED_2018_2021,300770.SZ,2020,电视广播Ⅱ,MARKET_MA20_X2,4,0.032645570324231203,-0.076803292364162098,0,3,-3,-0.75,-1,False,-0.068657275653549399,-7414.5659999999916,False,True
EXTENDED_2018_2021:300772.SZ-001,EXTENDED_2018_2021,300772.SZ,2020,风电设备,MARKET_MA20_X2,6,0.1496640195479535,-0.0671960904092853,1,5,-4,-0.66666666666666663,-1,False,-0.062670354104637602,-7907.4350000000077,False,False
EXTENDED_2018_2021:300773.SZ-001,EXTENDED_2018_2021,300773.SZ,2021,多元金融,MARKET_MA20_X2,13,0.071647274954072401,-0.033067973055725598,13,2,11,0.84615384615384615,1,True,0.069076138124019304,8800.3880000000299,False,False
EXTENDED_2018_2021:300777.SZ-001,EXTENDED_2018_2021,300777.SZ,2020,航空装备Ⅱ,MARKET_MA20_X2,14,0.1180124223602483,-0.1072103699702943,9,4,5,0.35714285714285715,1,True,0.0013955647670067001,175.83400000002985,False,False
EXTENDED_2018_2021:300780.SZ-001,EXTENDED_2018_2021,300780.SZ,2021,通用设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,5,0,-0.17105263157894729,0,4,-4,-0.80000000000000004,-1,False,-0.1425907354905222,-26776.771999999997,False,True
EXTENDED_2018_2021:300835.SZ-001,EXTENDED_2018_2021,300835.SZ,2021,金属新材料,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,8,0.0065602836879431999,-0.1044326241134752,1,7,-6,-0.75,-1,False,-0.095474263827550906,-12380.963999999993,False,True
EXTENDED_2018_2021:300872.SZ-001,EXTENDED_2018_2021,300872.SZ,2021,IT服务Ⅱ,MARKET_MA20_X2,4,0.026191877575044199,-0.065626839317245306,2,2,0,0,0,False,0.0024688031419001998,427.36200000002282,False,False
EXTENDED_2018_2021:300873.SZ-001,EXTENDED_2018_2021,300873.SZ,2021,物流,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,5,0.00573224852071,-0.090236686390532506,0,4,-4,-0.80000000000000004,-1,False,-0.078467652406158897,-14001.866999999998,False,True
HOLDOUT_O0_2022_2023:300001.SZ-001,HOLDOUT_O0_2022_2023,300001.SZ,2022,电网设备,MARKET_MA20_X2,2,0.0150602409638553,-0.051807228915662598,0,1,-1,-0.5,-1,False,-0.053701719966780102,-4461.6999999999971,False,True
HOLDOUT_O0_2022_2023:300009.SZ-001,HOLDOUT_O0_2022_2023,300009.SZ,2022,生物制品,MARKET_MA20_X2,7,0.00095147478591799995,-0.0951474785918172,0,6,-6,-0.8571428571428571,-1,False,-0.069417737353036996,-7010.9759999999951,False,True
HOLDOUT_O0_2022_2023:300012.SZ-001,HOLDOUT_O0_2022_2023,300012.SZ,2022,专业服务,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,8,0.0258620689655173,-0.055603448275862,0,7,-7,-0.875,-1,False,-0.046305849323090502,-4624.0909999999858,False,True
HOLDOUT_O0_2022_2023:300012.SZ-002,HOLDOUT_O0_2022_2023,300012.SZ,2023,专业服务,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,18,0.024369388627618602,-0.041470713980333397,6,2,4,0.22222222222222221,1,True,-0.026362659614377101,-2220.2140000000072,False,True
HOLDOUT_O0_2022_2023:300012.SZ-003,HOLDOUT_O0_2022_2023,300012.SZ,2023,专业服务,MARKET_MA20_X2,2,0.032289628180039102,-0.0215264187866928,0,1,-1,-0.5,-1,False,-0.0073688542377386996,-603.08000000000175,False,True
HOLDOUT_O0_2022_2023:300015.SZ-001,HOLDOUT_O0_2022_2023,300015.SZ,2022,医疗服务,MARKET_MA20_X2,25,0.22225186766275359,-0.039220917822838798,18,2,16,0.64000000000000001,1,True,0.1218844515430388,11889.273430000012,False,False
HOLDOUT_O0_2022_2023:300015.SZ-002,HOLDOUT_O0_2022_2023,300015.SZ,2023,医疗服务,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,26,0.1164799999999999,-0.026880000000000001,9,0,9,0.34615384615384615,1,True,0.0247993902245317,2096.7999999999997,False,False
