trade_id,baseline_block,symbol,entry_year,entry_industry,return_2d,return_3d,return_5d_rebuilt,residual_return_after_2d,residual_return_after_3d,residual_return_after_5d,future_failure_after_2d,future_failure_after_3d,future_failure_after_5d,adverse_stock_specific_2d,adverse_stock_specific_3d,adverse_stock_specific_5d,adverse_beta_adjusted_3d,market_day3_log_return,severe_loss,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
DEVELOPMENT_2024_2025:300057.SZ-001,DEVELOPMENT_2024_2025,300057.SZ,2025,工业金属,0.0056497175141242998,-0.0112994350282484,0.026365348399246698,0.13253356437995412,0.15194842548361032,0.10967508876861576,-0.13253356437995412,-0.15194842548361032,-0.10967508876861576,0.035194154947074001,0.0483908086014617,0.030613355269767901,0.0555798417345209,0.037027049951146702,False,0.1389320590939653,22573.446999999996,67,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.62357512953367855,0.14529914529914531,0.13465783664459141,0.1521739130434788,3.5732176382008141,0.026128706731472901,0.16991570038144871,0.37899543378995432,1.1941562490812625,18.435802289487523
DEVELOPMENT_2024_2025:300072.SZ-001,DEVELOPMENT_2024_2025,300072.SZ,2025,化学制品,-0.0247252747252748,-0.0109890109890109,-0.0302197802197803,-0.02640281156310087,-0.039924994735835662,-0.020886680183854867,0.02640281156310087,0.039924994735835662,0.020886680183854867,0.065864050826655099,0.048076886137731603,0.087322939394517199,0.052732047065128899,0.037027049951146702,False,-0.050475269518958303,-7591.1899999999905,27,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.66178756476683931,0.25337837837837812,0.14840989399293281,0.1379310344827587,6.6804884816198236,0.026128706731472901,0.16991570038144871,0.37899543378995432,1.1257232464789724,18.4799587997014
DEVELOPMENT_2024_2025:300092.SZ-001,DEVELOPMENT_2024_2025,300092.SZ,2025,专用设备,-0.0068389057750759003,-0.0022796352583586,0.022036474164133599,0.01174647846415211,0.0071231129875453103,-0.016838180406953951,-0.01174647846415211,-0.0071231129875453103,0.016838180406953951,0.0034089337734729999,-0.0078186092755461994,-0.063975842461104798,-0.0072492917489280998,-0.0101008468580125,False,0.0048272396296709002,763.07999999998719,5,MARKET_MA20_X2,0.56298020954598371,0.1124161073825502,0.1687956204379561,0.0522388059701481,2.7529084738384753,0.026877168384299498,0.27354690084870498,0.4771689497716895,0.94363665397357355,18.610611694671658
DEVELOPMENT_2024_2025:300092.SZ-002,DEVELOPMENT_2024_2025,300092.SZ,2025,专用设备,0.1177177177177177,0.2006006006006007,0.22042042042042051,-0.082816158420996877,-0.14613350216181853,-0.16000042855387564,0.082816158420996877,0.14613350216181853,0.16000042855387564,-0.15036103849184601,-0.17572611265647789,-0.2085129574752583,-0.1832397271519573,0.0070958194293779002,False,0.025152630137252201,4821.7720000000209,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.78430066603235005,0.2076866223207687,0.13820492454328831,0.32278481012658211,7.2018837569744818,0.13128571257589031,0.24854492527399111,0.1780821917808218,-0.0588790442400021,19.126058532124024
DEVELOPMENT_2024_2025:300119.SZ-001,DEVELOPMENT_2024_2025,300119.SZ,2024,动物保健Ⅱ,0.0253012048192768,0.083734939759035801,0.037349397590361301,-0.035161526569946533,-0.087184501513090096,-0.046367548328716257,0.035161526569946533,0.087184501513090096,0.046367548328716257,-0.017217851912532299,-0.087614307988826398,-0.0434490487782523,-0.085886268530354498,-0.0072009553888825002,False,-0.0107499507361743,-1124.7730000000138,15,MARKET_MA20_X2,0.7373716632443531,0.13582813582813591,0.19517543859649131,0.19433198380566741,1.9108084574259991,0.0027106782029806,0.34504613594449718,0.30701754385964902,0.76002636245464361,18.434910204943144
DEVELOPMENT_2024_2025:300128.SZ-001,DEVELOPMENT_2024_2025,300128.SZ,2024,电池,0.16573033707865181,0.28651685393258408,0.1741573033707863,0.31784360218095165,0.19411592774038233,0.30838539450979674,-0.31784360218095165,-0.19411592774038233,-0.30838539450979674,-0.034770203913401999,0.0084736856701084998,0.1331042268183352,-0.038317821568095198,0.260412138932263,False,0.53625026658734531,51213.728000000003,33,MARKET_MA20_X2,0.67709359605911335,0.043731778425655801,0.1185897435897436,0.35135135135135093,2.3797404681999916,0.051353451495072602,0.25126161689693538,0.82017543859649111,0.82031748815528527,18.474531849052276
DEVELOPMENT_2024_2025:300138.SZ-001,DEVELOPMENT_2024_2025,300138.SZ,2025,农产品加工,0.028547439126784101,,,-0.019106607678036402,,,0.019106607678036402,,,-0.052442293035444003,,,,,False,0.0088953867291398005,1304.4150000000079,2,MARKET_MA20_X2,0.82697368421052631,0.061170212765957403,0.15014436958614061,0.33913043478260801,1.1747899304353937,0.0169154734929533,0.1581130558700353,0.31050228310502281,0.3472872892575502,18.77097055582707
DEVELOPMENT_2024_2025:300138.SZ-002,DEVELOPMENT_2024_2025,300138.SZ,2025,农产品加工,-0.029008863819500401,-0.016116035455277899,0.037066881547139302,0.093308634789365907,0.078981904112355172,0.02364949877326028,-0.093308634789365907,-0.078981904112355172,-0.02364949877326028,0.043937971323729598,0.034498316513656403,-0.0029652783698746001,0.022290875103214099,0.018251005419753899,False,0.0615929934900772,9590.0010000000057,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.85685019206145974,0.14391143911439111,0.1491557223264541,0.26896551724137863,0.86382475775590095,0.045914542259178903,0.1850305762993629,0.68036529680365265,0.33113594951708308,18.840099488059721
DEVELOPMENT_2024_2025:300142.SZ-001,DEVELOPMENT_2024_2025,300142.SZ,2025,生物制品,-0.062314540059347202,-0.037091988130563802,-0.0682492581602374,0.0097777080704393171,-0.016672555469156136,0.016209413217384894,-0.0097777080704393171,0.016672555469156136,-0.016209413217384894,0.073291614753360601,0.0581672389486797,0.067638795404028104,0.054815548050362102,0.0203698447404627,False,-0.0531461253701518,-9171.9799999999814,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.67993311036789295,0.2150045745654163,0.14995034756703071,0,4.9608489972966803,0.080697427131214,0.12853817382240171,0.68036529680365265,0.83545820103086865,20.120794518224915
DEVELOPMENT_2024_2025:300171.SZ-001,DEVELOPMENT_2024_2025,300171.SZ,2025,医疗器械,0.0243309002433089,0.031630170316301699,0.038321167883211597,0.049268041646336247,0.041843975313932802,0.03513027658607526,-0.049268041646336247,-0.041843975313932802,-0.03513027658607526,-0.027513463916737101,-0.041379660886507998,-0.060228272182208498,-0.035258012436855099,-0.0102394201507847,False,0.0747976776961254,12678.305999999991,14,MARKET_MA20_X2,0.66884236453201962,0.14914772727272721,0.1026011560693641,0.35454545454545511,5.1803331605012124,0.0105855872701625,0.29390589304921222,0.37442922374429222,0.40214891473286141,18.933976522953351
DEVELOPMENT_2024_2025:300182.SZ-001,DEVELOPMENT_2024_2025,300182.SZ,2024,影视院线,0.040476190476190499,0.1214285714285714,0.49761904761904763,0.17276307380796663,0.088105017524588991,-0.18521865937347937,-0.17276307380796663,-0.088105017524588991,0.18521865937347937,-0.0030125882758072001,0.001453278183977,0.0010404025594941001,0.015025889920028001,0.1160566609229807,False,0.22023205536686061,27105.710999999981,34,MARKET_MA20_X2,0.59424083769633484,0.13079019073569481,0.14845938375350121,0.094339622641509802,1.2835885548653021,0.037906831232528103,0.246541389241409,0.65350877192982437,1.1169481495341167,19.524134232570049
DEVELOPMENT_2024_2025:300195.SZ-001,DEVELOPMENT_2024_2025,300195.SZ,2025,专用设备,0.0147559591373438,0.0034052213393869,0.0090805902383653998,-0.0075796686534942426,0.0036468056830047946,-0.0019980019980021524,0.0075796686534942426,-0.0036468056830047946,0.0019980019980021524,-0.015822787706590801,-0.011832851716541999,-0.0014461811157053001,-0.0071024276732398004,-0.0084334150150782005,False,0.0070644452029241002,1196.1600000000035,7,MARKET_MA20_X2,0.66726403823178015,0.1229404309252216,0.1833105335157319,0.47014925373134342,3.12396878487906,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.43908558575090523,18.506542123298946
DEVELOPMENT_2024_2025:300241.SZ-001,DEVELOPMENT_2024_2025,300241.SZ,2024,光学光电子,-0.071999999999999995,,,-0.005439388198008932,,,0.005439388198008932,,,0.058018463673055201,,,,,False,-0.077047752247752302,-11616.92300000001,2,MARKET_MA20_X2,0.66132404181184645,0.13736263736263721,0.16541353383458621,0.19540229885057461,2.5568923928311356,0.043471580445012002,0.2269921163194582,0.44298245614035081,1.0797163731058237,19.085773026365811
DEVELOPMENT_2024_2025:300254.SZ-001,DEVELOPMENT_2024_2025,300254.SZ,2025,化学制药,-0.041904761904761799,-0.051428571428571303,-0.0114285714285713,-0.011877422910596347,-0.0019565135020682689,-0.042339775961522053,0.011877422910596347,0.0019565135020682689,0.042339775961522053,0.062238733328638503,0.069273728541797794,0.032179096260200601,0.070312910282020094,0.016475542974827,False,-0.0532844642362474,-8927.1389999999628,13,MARKET_MA20_X2,0.71886792452830184,0.18264840182648401,0.1959378733572282,0.067164179104477501,2.7711694969471199,0.045076104079728001,0.1988368327603092,0.34931506849315053,1.0630742028842439,18.852692206008587
DEVELOPMENT_2024_2025:300259.SZ-001,DEVELOPMENT_2024_2025,300259.SZ,2025,通用设备,0.1339285714285714,0.10937499999999969,0.089285714285714093,-0.094120308101808492,-0.074070656973276972,-0.056994091220735066,0.094120308101808492,0.074070656973276972,0.056994091220735066,-0.088993105070567902,-0.071568436383667902,-0.062932002090783104,-0.093640929583425694,0.0322283572979754,False,0.0272028649202706,4607.6269999999349,9,MARKET_MA20_X2,0.74111922141119224,0.18863049095607221,0.093085106382978802,0.32352941176470512,7.2448478294446099,-0.0193262430332167,0.28493065282475061,0.35844748858447473,0.31512199037384858,18.507234253433747
DEVELOPMENT_2024_2025:300267.SZ-001,DEVELOPMENT_2024_2025,300267.SZ,2025,化学制药,0,0.0086455331412103008,-0.017291066282420699,0.12989393547302841,0.12020913031183111,0.14977476718223115,-0.12989393547302841,-0.12020913031183111,-0.14977476718223115,0.017082089724838202,0.017926798010058701,0.042268520814490597,0.0028637568780956,0.026535172546658801,False,0.12989393547302841,21329.239000000009,31,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.79234338747099775,0.10476190476190481,0.1353135313531352,0.2682926829268299,1.7745118273595677,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.43233679353406762,19.005920915056247
DEVELOPMENT_2024_2025:300279.SZ-001,DEVELOPMENT_2024_2025,300279.SZ,2024,家电零部件Ⅱ,0.061994609164420497,0.032345013477088999,-0.0404312668463611,-0.11724950176726823,-0.091896354298443117,-0.023023324989617122,0.11724950176726823,0.091896354298443117,0.023023324989617122,-0.040793229355938501,-0.034407223067065097,0.0046959409520283,-0.034495304124688403,-0.0025742964938541002,False,-0.0625237296396325,-10077.263000000006,6,MARKET_MA20_X2,0.74193181818181797,0.045070422535211201,0.19281045751633971,0.1724137931034484,2.0797878986914267,-0.026260515731709101,0.34655972305438221,0.42543859649122812,1.0342155838822626,19.029678462140012
DEVELOPMENT_2024_2025:300285.SZ-001,DEVELOPMENT_2024_2025,300285.SZ,2024,电子化学品Ⅱ,-0.0115384615384616,0.019711538461538499,-0.047596153846153802,-0.059605145516909319,-0.088424412627423843,-0.024002109632895507,0.059605145516909319,0.088424412627423843,0.024002109632895507,-0.017575341521438002,-0.044517803152764199,0.019154478502153599,-0.041141403273241499,-0.024998021283445401,False,-0.070455855376329701,-7329.7290000000066,11,MARKET_MA20_X2,0.49803149606299202,0.1986301369863015,0.17933491686460801,0.11258278145695361,1.5795095060751567,0.047130480779101903,0.32940895062249043,0.7807017543859649,0.86493331447162514,19.627227949319952
DEVELOPMENT_2024_2025:300286.SZ-001,DEVELOPMENT_2024_2025,300286.SZ,2025,电网设备,-0.0009132420091324,-0.0214611872146118,0.0168949771689497,0.055376906540939519,0.077538344149125304,0.036894778406634909,-0.055376906540939519,-0.077538344149125304,-0.036894778406634909,0.0042977289034891999,0.0319956092985932,0.011970713590242099,0.035028302833654899,0.010300781961623699,False,0.054413092014418102,8479.8280000000632,25,MARKET_MA20_X2,0.41888726207906291,0.1294298921417564,0.1799027552674228,0.26426426426426403,2.1757922004968471,0.1581620526309872,0.26488145382117512,0.94748858447488582,1.2944139140465527,18.55861555064433
DEVELOPMENT_2024_2025:300324.SZ-001,DEVELOPMENT_2024_2025,300324.SZ,2024,计算机设备,0.033472803347280401,0.11297071129707099,0.56066945606694563,0.46856802104777784,0.36367030525865096,-0.027516618769970136,-0.46856802104777784,-0.36367030525865096,0.027516618769970136,0.0037411108459024,0.0090239040727923998,-0.040197919729784197,0.025812145469416299,0.1160566609229807,False,0.51772510961841467,49544.014999999992,34,MARKET_MA20_X2,0.69162303664921465,0.090909090909090801,0.1310679611650484,0.18518518518518451,1.7386403046625347,0.037906831232528103,0.246541389241409,0.65350877192982437,1.1446555610260505,18.831613628936623
DEVELOPMENT_2024_2025:300327.SZ-001,DEVELOPMENT_2024_2025,300327.SZ,2025,半导体,-0.039215686274509803,-0.048366013071895399,-0.066339869281045696,-0.034667178389980347,-0.025385132028345581,-0.0066228577061749894,0.034667178389980347,0.025385132028345581,0.0066228577061749894,0.0325029985344467,0.0281755444815898,0.050017024229017902,0.0241826399136423,-0.021399241148260001,False,-0.0725233674727261,-15059.219000000012,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.79076154806491883,0.1424860853432281,0.16062378167641331,0.077333333333333101,2.1217251890616926,0.010414260769348401,0.236164102622413,0.28767123287671231,1.1865909421873173,20.16517004044811
DEVELOPMENT_2024_2025:300346.SZ-001,DEVELOPMENT_2024_2025,300346.SZ,2025,电子化学品Ⅱ,-0.026341463414634,-0.054829268292682802,-0.070926829268292704,-0.060849547513665336,-0.032543196138148267,-0.015780582189055758,0.060849547513665336,0.032543196138148267,0.015780582189055758,0.031392123909831503,0.048389065554259397,0.086030548383978805,0.051930254313990801,-0.0080006337793665002,False,-0.085588144798671106,-14064.200000000012,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.59943019943019915,0.094471282877080107,0.12721049629207071,0.15022421524663551,1.2533948266743109,-0.037388915503818301,0.63646506984346674,0.59817351598173485,0.55738646994891416,20.798070661134737
DEVELOPMENT_2024_2025:300348.SZ-001,DEVELOPMENT_2024_2025,300348.SZ,2024,软件开发,0.064670658682634802,0.15329341317365269,0.66107784431137706,0.77110740777782372,0.63500984996312093,0.13519429381001147,-0.77110740777782372,-0.63500984996312093,-0.13519429381001147,-0.025999615120680199,-0.026565026024289298,-0.1025497474814553,0.0175931228330308,0.1160566609229807,False,0.88564609043650955,84388.956000000006,34,MARKET_MA20_X2,0.82879581151832471,0.14999999999999991,0.13467048710601701,0.12765957446808421,2.529093876678008,0.037906831232528103,0.246541389241409,0.65350877192982437,1.3804878453863587,18.58639287353607
DEVELOPMENT_2024_2025:300357.SZ-001,DEVELOPMENT_2024_2025,300357.SZ,2024,生物制品,-0.0180769230769229,-0.032692307692307701,-0.043076923076923103,-0.041401219359930796,-0.026917420686243698,-0.016357440926809796,0.041401219359930796,0.026917420686243698,0.016357440926809796,0.017406049117467601,0.01777862470555,0.023557633362886202,0.019177316542324099,-0.015460016770183899,False,-0.058729735779193402,-6254.739999999998,12,MARKET_MA20_X2,0.6411881188118812,0.1139830508474575,0.17873303167420801,0.069565217391303905,4.3363845874763332,0.0068352621584757004,0.33887547934190282,0.56140350877192957,0.90952843987390464,18.759066221200225
DEVELOPMENT_2024_2025:300357.SZ-002,DEVELOPMENT_2024_2025,300357.SZ,2025,生物制品,0.011807817589576599,0.0036644951140064998,0.0085504885993484998,0.1766281779890797,0.18617485691799729,0.18042834973874178,-0.1766281779890797,-0.18617485691799729,-0.18042834973874178,0.0053434404611420998,0.022877375336901401,0.016312077928821701,0.011743224474973999,0.026535172546658801,False,0.1905215888855307,28256.096999999991,47,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.72784222737819015,0.24626121635094711,0.1349948078920041,0,9.4152698932428969,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.58040028410030875,19.039297724548355
DEVELOPMENT_2024_2025:300371.SZ-001,DEVELOPMENT_2024_2025,300371.SZ,2025,通用设备,-0.075726842461122296,-0.1027721433400946,,-0.024471486782319696,0.0049340448896526556,,0.024471486782319696,-0.0049340448896526556,,0.0855919479315458,0.12159171617999601,,0.1119803022914285,0.0131462878014037,False,-0.098345180819087802,-19043.21100000001,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.77147368421052631,0.085182534001431401,0.17553613979348681,0.42953020134228093,2.5006439186162721,0.0486314724156518,0.31199394655677581,0.0616438356164382,0.26888761042176962,18.542277006803506
DEVELOPMENT_2024_2025:300377.SZ-001,DEVELOPMENT_2024_2025,300377.SZ,2024,软件开发,0.073305670816044194,0.28769017980636241,0.85338865836791133,2.0438320465850923,1.5370716091837071,0.76269676727614311,-2.0438320465850923,-1.5370716091837071,-0.76269676727614311,-0.034077402482084899,-0.1367933941953216,-0.21209872280367151,-0.0568515968431852,0.1160566609229807,False,2.2669621966113853,216566.15400000001,34,MARKET_MA20_X2,0.90680628272251318,0.22419928825622781,0.19128787878787851,0.069306930693068702,2.7343819594674752,0.037906831232528103,0.246541389241409,0.65350877192982437,1.6888169685080681,19.121232639421411
DEVELOPMENT_2024_2025:300404.SZ-001,DEVELOPMENT_2024_2025,300404.SZ,2024,医疗服务,-0.052034058656575198,-0.050141911069063502,-0.068117313150425698,-0.05934978063225349,-0.061223585850117335,-0.043115208318292408,0.05934978063225349,0.061223585850117335,0.043115208318292408,0.028567941618314299,0.037632728914446301,0.021573617874066,0.039790433757999399,-0.0138099567041168,True,-0.1082956293221551,-18096.084000000003,7,MARKET_MA20_X2,0.51235827664399092,0.0671487603305784,0.15573770491803271,0.2314049586776856,5.6120256159076725,-0.043666255372417501,0.34468415658147422,0.175438596491228,0.843757305704674,18.670636987710317
DEVELOPMENT_2024_2025:300433.SZ-001,DEVELOPMENT_2024_2025,300433.SZ,2024,消费电子,-0.021074099252209301,-0.0142760027192386,-0.0027192386131883002,0.020394839752240657,0.013357633960846105,0.0016145666279665516,-0.020394839752240657,-0.013357633960846105,-0.0016145666279665516,0.0097754654192758993,0.017719873283831799,-0.023003969025504001,0.0172813482772304,0.0033409880970142998,False,-0.0011090623771402,-115.91300000000912,14,MARKET_MA20_X2,0.80494845360824741,0.042313117066290401,0.17637407711238701,0.14960629921259791,1.2267067490678896,-0.0035724434532759001,0.33927039251256591,0.43859649122807021,0.86874391830569553,20.041076983016399
DEVELOPMENT_2024_2025:300437.SZ-001,DEVELOPMENT_2024_2025,300437.SZ,2025,环境治理,0.45132013201320142,0.56765676567656775,0.51567656765676584,0.1364400238760668,0.052104211577895576,0.088186174195972633,-0.1364400238760668,-0.052104211577895576,-0.088186174195972633,-0.37364821657755481,-0.45801541354035041,-0.40826849012384631,-0.45098485153566348,-0.0084334150150782005,False,0.64933828547689931,109502.11500000001,7,MARKET_MA20_X2,0.85722819593787325,0.3854875283446712,0.1976470588235292,0.1190476190476186,5.4591009435179831,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.16634459562148421,18.525455977084285
DEVELOPMENT_2024_2025:300440.SZ-001,DEVELOPMENT_2024_2025,300440.SZ,2025,IT服务Ⅱ,-0.0198113207547169,-0.016981132075471601,,-0.0086625768920389756,-0.011516715346284512,,0.0086625768920389756,0.011516715346284512,,0.0173371390544153,-0.0027235493022981002,,-0.0029931144815044,-0.019850514095098699,False,-0.0283022805573853,-4384.4410000000171,4,MARKET_MA20_X2,0.83570504527813705,0.21270781143247561,0.13866348448687341,0.077452667814113502,4.5985984359928729,0.030461553757980601,0.16107912454021961,0.38812785388127852,1.0135797580815733,18.446278650513637
DEVELOPMENT_2024_2025:300442.SZ-001,DEVELOPMENT_2024_2025,300442.SZ,2024,通信服务,0.048897795591182402,0.1010020040080159,0.54148296593186385,0.14987597597740376,0.095458838417497693,-0.2175700912291042,-0.14987597597740376,-0.095458838417497693,0.2175700912291042,-0.0110739988021578,0.019835983013326002,-0.027827969980585301,0.042062407615980103,0.1160566609229807,False,0.2061023764059581,24940.632000000001,34,MARKET_MA20_X2,0.49214659685863871,0.0603410581547877,0.155297532656023,0.030927835051546101,1.7044262590416892,0.037906831232528103,0.246541389241409,0.65350877192982437,1.1915135626502673,19.335876675048791
DEVELOPMENT_2024_2025:300452.SZ-001,DEVELOPMENT_2024_2025,300452.SZ,2025,化学制药,-0.0175840978593272,-0.024464831804281301,-0.0091743119266053993,-0.022122033037327959,-0.015224774649660322,-0.030421923189017375,0.022122033037327959,0.015224774649660322,0.030421923189017375,0.037171175524577903,0.0412446110872359,0.0299013719393896,0.0352310852188168,0.016475542974827,False,-0.039317134902879601,-6274.9139999999898,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.65067385444743941,0.096395641240569901,0.19908256880733941,0,1.2243912483945572,0.045076104079728001,0.1988368327603092,0.34931506849315053,0.63500287197774485,18.446708063001267
