X,Y,year,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl
X1,0.2,2020,2020-01-01,2020-12-31,0.08952099351660259,0.08932958920831324,0.03019512155018056,0.007691320154967062,1.7100120188370296,0.13151449806631865,0.3807642153173961,0.8684855019336813,55676.969730608675,4.661016515226585,-0.010086936903914379,0.019878108988739297,0.44408840315115183,0.24376658498879022,0.07563662968497764,0.09424772201948362,559415.3426548839
X1,0.2,2021,2021-01-01,2021-12-31,0.0891135648276502,0.089177245609384,0.009086217671912755,0.0028266078199316804,3.7899557923433815,0.09850816581947426,0.29100295669387766,0.9014918341805256,50274.72999197731,3.925418386364212,0.00015082691677892335,0.02058260119477318,0.2432435398244498,0.1546377235818649,0.08894441764455713,0.08894441764455713,606720.8223060323
X1,0.2,2022,2022-01-01,2022-12-31,0.10029110732626179,0.10036313714215117,0.02621833161794962,0.006746879517658306,2.0034690047706767,0.14670104894567407,0.5405378152196494,0.8532989510543258,81865.9496164599,5.420965880617313,-0.013272030536402801,0.01829828606847912,0.38220450084034396,0.17668745470266461,0.09091119833833779,0.09091119833833779,743670.7092140829
X1,0.2,2023,2023-01-01,2023-12-31,0.03952819392553675,0.03955579657834707,0.01178457764149543,0.0044375863869692105,1.4513326743229786,0.1006324424818583,0.4102122062558868,0.8993675575181417,52612.053150045336,3.4870286470664955,-0.00234140668600602,0.01899416019250209,0.45699042831454323,0.2317066172294506,0.08605861045977238,0.10032993707055271,322502.30606899783
X1,0.2,2024,2024-01-01,2024-12-31,0.17335835355361673,0.17297402136966866,0.051523979342355974,0.008579660603730464,1.953929005065192,0.13212466566478057,0.39824911831307885,0.8678753343352195,112824.08705177001,6.478057293052601,-0.02296525936886018,0.024791025278366224,0.42047288371283364,0.3255042916992249,0.11953534497745368,0.11953534497745368,1470303.1892514937
X1,0.2,2025,2025-01-01,2025-12-31,0.09027233418041791,0.09033687686215619,0.015192759481980844,0.006090435868023936,2.0390150682899084,0.1781414860688216,0.43506608183008283,0.8218585139311784,114672.90265301784,6.361860745118092,-0.004962642418598673,0.022479534972472064,0.3916519972597036,0.18554527962816467,0.09761262719813878,0.10088898935792821,898353.9203272928
X1,0.2,2026,2026-01-01,2026-09-04,0.06622219262141904,0.09946060268577073,0.02690856772736372,0.005067386630586788,2.3035066616133433,0.14146200635628292,0.35464247364290574,0.8585379936437171,80383.6228175339,5.807787977303956,-0.013402957516552405,0.020672277438085314,0.335616203628644,0.2249664819957628,0.13593472481375682,0.1364133363969991,718507.5620170012
X1,0.3,2018,2018-01-01,2018-12-31,0.17343930515302097,0.17356785926630125,0.03192287367133628,0.00880476732282147,2.4403033940227545,0.17299259854223722,0.5635912821126108,0.8270074014577629,76587.0956896448,7.306874841910873,-0.010052684564330616,0.01710688209056957,0.8770359245935344,0.2528362754593566,0.06491828292854866,0.06654932944438276,850682.0044139912
X1,0.3,2019,2019-01-01,2019-12-31,0.08574822486132483,0.08580940727608488,0.021391024539253678,0.006146228694122154,1.9591754465404854,0.11183797285739598,0.4284396755155607,0.8881620271426041,47991.08241233647,4.253172716805342,-0.00749858580875018,0.017167413755989194,0.47091899866830744,0.2677791563715512,0.07930796890789901,0.08810136263925741,493520.832709725
X1,0.3,2020,2020-01-01,2020-12-31,0.08952099351660259,0.08932958920831324,0.03019512155018056,0.007691320154967062,1.7100120188370296,0.13151449806631865,0.3807642153173961,0.8684855019336813,55676.969730608675,4.661016515226585,-0.010086936903914379,0.019878108988739297,0.44408840315115183,0.24376658498879022,0.07563662968497764,0.09424772201948362,559415.3426548839
X1,0.3,2021,2021-01-01,2021-12-31,0.0891135648276502,0.089177245609384,0.009086217671912755,0.0028266078199316804,3.7899557923433815,0.09850816581947426,0.29100295669387766,0.9014918341805256,50274.72999197731,3.925418386364212,0.00015082691677892335,0.02058260119477318,0.2432435398244498,0.1546377235818649,0.08894441764455713,0.08894441764455713,606720.8223060323
X1,0.3,2022,2022-01-01,2022-12-31,0.10029110732626179,0.10036313714215117,0.02621833161794962,0.006746879517658306,2.0034690047706767,0.14670104894567407,0.5405378152196494,0.8532989510543258,81865.9496164599,5.420965880617313,-0.013272030536402801,0.01829828606847912,0.38220450084034396,0.17668745470266461,0.09091119833833779,0.09091119833833779,743670.7092140829
X1,0.3,2023,2023-01-01,2023-12-31,0.03952819392553675,0.03955579657834707,0.01178457764149543,0.0044375863869692105,1.4513326743229786,0.1006324424818583,0.4102122062558868,0.8993675575181417,52612.053150045336,3.4870286470664955,-0.00234140668600602,0.01899416019250209,0.45699042831454323,0.2317066172294506,0.08605861045977238,0.10032993707055271,322502.30606899783
X1,0.3,2024,2024-01-01,2024-12-31,0.17335835355361673,0.17297402136966866,0.051523979342355974,0.008579660603730464,1.953929005065192,0.13212466566478057,0.39824911831307885,0.8678753343352195,112824.08705177001,6.478057293052601,-0.02296525936886018,0.024791025278366224,0.42047288371283364,0.3255042916992249,0.11953534497745368,0.11953534497745368,1470303.1892514937
X1,0.3,2025,2025-01-01,2025-12-31,0.09027233418041791,0.09033687686215619,0.015192759481980844,0.006090435868023936,2.0390150682899084,0.1781414860688216,0.43506608183008283,0.8218585139311784,114672.90265301784,6.361860745118092,-0.004962642418598673,0.022479534972472064,0.3916519972597036,0.18554527962816467,0.09761262719813878,0.10088898935792821,898353.9203272928
X1,0.3,2026,2026-01-01,2026-09-04,0.06622219262141904,0.09946060268577073,0.02690856772736372,0.005067386630586788,2.3035066616133433,0.14146200635628292,0.35464247364290574,0.8585379936437171,80383.6228175339,5.807787977303956,-0.013402957516552405,0.020672277438085314,0.335616203628644,0.2249664819957628,0.13593472481375682,0.1364133363969991,718507.5620170012
X1.5,0.1,2018,2018-01-01,2018-12-31,0.21563679586482265,0.2157993923736139,0.04114136772545807,0.012555982656100277,2.249442217939809,0.23981270887332823,0.7606303941506456,0.7601872911266717,102286.51908569247,9.545240823784788,-0.014984111152403279,0.025667324242709542,0.8230752202437058,0.23446308372545122,0.07497142847999283,0.0764445798295063,1057651.5027539749
X1.5,0.1,2019,2019-01-01,2019-12-31,0.12760587889840225,0.12769863732852005,0.03204077510299297,0.00907008688893764,1.9527921749848554,0.16342359702463688,0.6256108565507879,0.8365764029753632,76377.32082406606,6.315875300509651,-0.01125947499535862,0.025726733624520357,0.7045648950343119,0.26898962461593595,0.07584749883171618,0.08351225171787284,760841.5839778408
X1.5,0.1,2020,2020-01-01,2020-12-31,0.1326724322521491,0.13238331314713703,0.04414635588027194,0.011471036356484951,1.6916417408506608,0.19425113924228524,0.5617545263524317,0.8057488607577148,91169.06785067375,6.884877165744942,-0.015326313984426965,0.02781867773091368,0.6619674527956133,0.24238562997800528,0.07301565094720429,0.0912459750952042,891993.2755971868
X1.5,0.1,2021,2021-01-01,2021-12-31,0.13539600893592763,0.13549476274027406,0.013567390284992098,0.004193538599003544,3.7943251895338252,0.14573101407878422,0.43039971306985364,0.8542689859212158,85409.74747911288,5.840984769396672,0.00028713365131927127,0.03072551577439827,0.3600843538772628,0.15510314755543575,0.08830588902966957,0.08830588902966957,1031076.9607274458
X1.5,0.1,2022,2022-01-01,2022-12-31,0.14235409204473393,0.14245823185475848,0.03718321484006204,0.009868269412542187,1.9445637660732593,0.21406026810329742,0.7719787126209728,0.7859397318967025,141262.87228825298,7.852046548252607,-0.019863750001536284,0.027241573994131473,0.5020453863226866,0.17765264222986943,0.09337631814263535,0.09337631814263535,1230842.6563599221
X1.5,0.1,2023,2023-01-01,2023-12-31,0.05917130702827267,0.05921301222372555,0.017090434377050823,0.0064434331737453455,1.4694872326112884,0.14824838275292165,0.6115728979480327,0.8517516172470784,96423.2979603862,5.1313642689459185,-0.003379985712835376,0.028388723182205113,0.6819461968636162,0.2344638099010466,0.0871837699181769,0.09968626066553664,584446.1301504616
X1.5,0.1,2024,2024-01-01,2024-12-31,0.2563972800087162,0.25580977279732675,0.07650678136136746,0.012413940580780892,1.941594568997836,0.1948781759368932,0.5914949010600394,0.8051218240631067,211606.23367955396,9.478627842125576,-0.03460072451186702,0.03567179705673708,0.623674099151199,0.32209702788594446,0.12132922831181993,0.12132922831181993,2682334.563263785
X1.5,0.1,2025,2025-01-01,2025-12-31,0.13527116679775153,0.1353698242326058,0.022556128976612855,0.009036944584382901,2.023633280803119,0.2628708195801095,0.6484399312955086,0.7371291804198905,231489.82381679327,9.367910659313193,-0.007439741345108497,0.03352337857980605,0.5858270342694163,0.18808584839811485,0.08626640477340042,0.09545668018101705,1777999.9962028246
X1.5,0.1,2026,2026-01-01,2026-09-04,0.09852208577652233,0.1490681735061512,0.040217290675044426,0.007555704569234674,2.281218551797368,0.21034700677182455,0.5282181065768848,0.7896529932281755,168636.57102229632,8.622351522491986,-0.020079877358953224,0.030493274930383434,0.5029637129023555,0.2247308195503808,0.13635615196310014,0.13681715824464316,1470143.4898933414
X1.5,0.15,2018,2018-01-01,2018-12-31,0.21563679586482265,0.2157993923736139,0.04114136772545807,0.012555982656100277,2.249442217939809,0.23981270887332823,0.7606303941506456,0.7601872911266717,102286.51908569247,9.545240823784788,-0.014984111152403279,0.025667324242709542,0.8230752202437058,0.23446308372545122,0.07497142847999283,0.0764445798295063,1057651.5027539749
X1.5,0.15,2019,2019-01-01,2019-12-31,0.12760587889840225,0.12769863732852005,0.03204077510299297,0.00907008688893764,1.9527921749848554,0.16342359702463688,0.6256108565507879,0.8365764029753632,76377.32082406606,6.315875300509651,-0.01125947499535862,0.025726733624520357,0.7045648950343119,0.26898962461593595,0.07584749883171618,0.08351225171787284,760841.5839778408
X1.5,0.15,2020,2020-01-01,2020-12-31,0.1326724322521491,0.13238331314713703,0.04414635588027194,0.011471036356484951,1.6916417408506608,0.19425113924228524,0.5617545263524317,0.8057488607577148,91169.06785067375,6.884877165744942,-0.015326313984426965,0.02781867773091368,0.6619674527956133,0.24238562997800528,0.07301565094720429,0.0912459750952042,891993.2755971868
X1.5,0.15,2021,2021-01-01,2021-12-31,0.13539600893592763,0.13549476274027406,0.013567390284992098,0.004193538599003544,3.7943251895338252,0.14573101407878422,0.43039971306985364,0.8542689859212158,85409.74747911288,5.840984769396672,0.00028713365131927127,0.03072551577439827,0.3600843538772628,0.15510314755543575,0.08830588902966957,0.08830588902966957,1031076.9607274458
X1.5,0.15,2022,2022-01-01,2022-12-31,0.14235409204473393,0.14245823185475848,0.03718321484006204,0.009868269412542187,1.9445637660732593,0.21406026810329742,0.7719787126209728,0.7859397318967025,141262.87228825298,7.852046548252607,-0.019863750001536284,0.027241573994131473,0.5020453863226866,0.17765264222986943,0.09337631814263535,0.09337631814263535,1230842.6563599221
X1.5,0.15,2023,2023-01-01,2023-12-31,0.05917130702827267,0.05921301222372555,0.017090434377050823,0.0064434331737453455,1.4694872326112884,0.14824838275292165,0.6115728979480327,0.8517516172470784,96423.2979603862,5.1313642689459185,-0.003379985712835376,0.028388723182205113,0.6819461968636162,0.2344638099010466,0.0871837699181769,0.09968626066553664,584446.1301504616
X1.5,0.15,2024,2024-01-01,2024-12-31,0.2563972800087162,0.25580977279732675,0.07650678136136746,0.012413940580780892,1.941594568997836,0.1948781759368932,0.5914949010600394,0.8051218240631067,211606.23367955396,9.478627842125576,-0.03460072451186702,0.03567179705673708,0.623674099151199,0.32209702788594446,0.12132922831181993,0.12132922831181993,2682334.563263785
X1.5,0.15,2025,2025-01-01,2025-12-31,0.13527116679775153,0.1353698242326058,0.022556128976612855,0.009036944584382901,2.023633280803119,0.2628708195801095,0.6484399312955086,0.7371291804198905,231489.82381679327,9.367910659313193,-0.007439741345108497,0.03352337857980605,0.5858270342694163,0.18808584839811485,0.08626640477340042,0.09545668018101705,1777999.9962028246
X1.5,0.15,2026,2026-01-01,2026-09-04,0.09852208577652233,0.1490681735061512,0.040217290675044426,0.007555704569234674,2.281218551797368,0.21034700677182455,0.5282181065768848,0.7896529932281755,168636.57102229632,8.622351522491986,-0.020079877358953224,0.030493274930383434,0.5029637129023555,0.2247308195503808,0.13635615196310014,0.13681715824464316,1470143.4898933414
X1.5,0.2,2018,2018-01-01,2018-12-31,0.21563679586482265,0.2157993923736139,0.04114136772545807,0.012555982656100277,2.249442217939809,0.23981270887332823,0.7606303941506456,0.7601872911266717,102286.51908569247,9.545240823784788,-0.014984111152403279,0.025667324242709542,0.8230752202437058,0.23446308372545122,0.07497142847999283,0.0764445798295063,1057651.5027539749
X1.5,0.2,2019,2019-01-01,2019-12-31,0.12760587889840225,0.12769863732852005,0.03204077510299297,0.00907008688893764,1.9527921749848554,0.16342359702463688,0.6256108565507879,0.8365764029753632,76377.32082406606,6.315875300509651,-0.01125947499535862,0.025726733624520357,0.7045648950343119,0.26898962461593595,0.07584749883171618,0.08351225171787284,760841.5839778408
X1.5,0.2,2020,2020-01-01,2020-12-31,0.1326724322521491,0.13238331314713703,0.04414635588027194,0.011471036356484951,1.6916417408506608,0.19425113924228524,0.5617545263524317,0.8057488607577148,91169.06785067375,6.884877165744942,-0.015326313984426965,0.02781867773091368,0.6619674527956133,0.24238562997800528,0.07301565094720429,0.0912459750952042,891993.2755971868
X1.5,0.2,2021,2021-01-01,2021-12-31,0.13539600893592763,0.13549476274027406,0.013567390284992098,0.004193538599003544,3.7943251895338252,0.14573101407878422,0.43039971306985364,0.8542689859212158,85409.74747911288,5.840984769396672,0.00028713365131927127,0.03072551577439827,0.3600843538772628,0.15510314755543575,0.08830588902966957,0.08830588902966957,1031076.9607274458
X1.5,0.2,2022,2022-01-01,2022-12-31,0.14235409204473393,0.14245823185475848,0.03718321484006204,0.009868269412542187,1.9445637660732593,0.21406026810329742,0.7719787126209728,0.7859397318967025,141262.87228825298,7.852046548252607,-0.019863750001536284,0.027241573994131473,0.5020453863226866,0.17765264222986943,0.09337631814263535,0.09337631814263535,1230842.6563599221
X1.5,0.2,2023,2023-01-01,2023-12-31,0.05917130702827267,0.05921301222372555,0.017090434377050823,0.0064434331737453455,1.4694872326112884,0.14824838275292165,0.6115728979480327,0.8517516172470784,96423.2979603862,5.1313642689459185,-0.003379985712835376,0.028388723182205113,0.6819461968636162,0.2344638099010466,0.0871837699181769,0.09968626066553664,584446.1301504616
X1.5,0.2,2024,2024-01-01,2024-12-31,0.2563972800087162,0.25580977279732675,0.07650678136136746,0.012413940580780892,1.941594568997836,0.1948781759368932,0.5914949010600394,0.8051218240631067,211606.23367955396,9.478627842125576,-0.03460072451186702,0.03567179705673708,0.623674099151199,0.32209702788594446,0.12132922831181993,0.12132922831181993,2682334.563263785
X1.5,0.2,2025,2025-01-01,2025-12-31,0.13527116679775153,0.1353698242326058,0.022556128976612855,0.009036944584382901,2.023633280803119,0.2628708195801095,0.6484399312955086,0.7371291804198905,231489.82381679327,9.367910659313193,-0.007439741345108497,0.03352337857980605,0.5858270342694163,0.18808584839811485,0.08626640477340042,0.09545668018101705,1777999.9962028246
X1.5,0.2,2026,2026-01-01,2026-09-04,0.09852208577652233,0.1490681735061512,0.040217290675044426,0.007555704569234674,2.281218551797368,0.21034700677182455,0.5282181065768848,0.7896529932281755,168636.57102229632,8.622351522491986,-0.020079877358953224,0.030493274930383434,0.5029637129023555,0.2247308195503808,0.13635615196310014,0.13681715824464316,1470143.4898933414
X1.5,0.3,2018,2018-01-01,2018-12-31,0.21563679586482265,0.2157993923736139,0.04114136772545807,0.012555982656100277,2.249442217939809,0.23981270887332823,0.7606303941506456,0.7601872911266717,102286.51908569247,9.545240823784788,-0.014984111152403279,0.025667324242709542,0.8230752202437058,0.23446308372545122,0.07497142847999283,0.0764445798295063,1057651.5027539749
X1.5,0.3,2019,2019-01-01,2019-12-31,0.12760587889840225,0.12769863732852005,0.03204077510299297,0.00907008688893764,1.9527921749848554,0.16342359702463688,0.6256108565507879,0.8365764029753632,76377.32082406606,6.315875300509651,-0.01125947499535862,0.025726733624520357,0.7045648950343119,0.26898962461593595,0.07584749883171618,0.08351225171787284,760841.5839778408
X1.5,0.3,2020,2020-01-01,2020-12-31,0.1326724322521491,0.13238331314713703,0.04414635588027194,0.011471036356484951,1.6916417408506608,0.19425113924228524,0.5617545263524317,0.8057488607577148,91169.06785067375,6.884877165744942,-0.015326313984426965,0.02781867773091368,0.6619674527956133,0.24238562997800528,0.07301565094720429,0.0912459750952042,891993.2755971868
X1.5,0.3,2021,2021-01-01,2021-12-31,0.13539600893592763,0.13549476274027406,0.013567390284992098,0.004193538599003544,3.7943251895338252,0.14573101407878422,0.43039971306985364,0.8542689859212158,85409.74747911288,5.840984769396672,0.00028713365131927127,0.03072551577439827,0.3600843538772628,0.15510314755543575,0.08830588902966957,0.08830588902966957,1031076.9607274458
X1.5,0.3,2022,2022-01-01,2022-12-31,0.14235409204473393,0.14245823185475848,0.03718321484006204,0.009868269412542187,1.9445637660732593,0.21406026810329742,0.7719787126209728,0.7859397318967025,141262.87228825298,7.852046548252607,-0.019863750001536284,0.027241573994131473,0.5020453863226866,0.17765264222986943,0.09337631814263535,0.09337631814263535,1230842.6563599221
X1.5,0.3,2023,2023-01-01,2023-12-31,0.05917130702827267,0.05921301222372555,0.017090434377050823,0.0064434331737453455,1.4694872326112884,0.14824838275292165,0.6115728979480327,0.8517516172470784,96423.2979603862,5.1313642689459185,-0.003379985712835376,0.028388723182205113,0.6819461968636162,0.2344638099010466,0.0871837699181769,0.09968626066553664,584446.1301504616
X1.5,0.3,2024,2024-01-01,2024-12-31,0.2563972800087162,0.25580977279732675,0.07650678136136746,0.012413940580780892,1.941594568997836,0.1948781759368932,0.5914949010600394,0.8051218240631067,211606.23367955396,9.478627842125576,-0.03460072451186702,0.03567179705673708,0.623674099151199,0.32209702788594446,0.12132922831181993,0.12132922831181993,2682334.563263785
X1.5,0.3,2025,2025-01-01,2025-12-31,0.13527116679775153,0.1353698242326058,0.022556128976612855,0.009036944584382901,2.023633280803119,0.2628708195801095,0.6484399312955086,0.7371291804198905,231489.82381679327,9.367910659313193,-0.007439741345108497,0.03352337857980605,0.5858270342694163,0.18808584839811485,0.08626640477340042,0.09545668018101705,1777999.9962028246
X1.5,0.3,2026,2026-01-01,2026-09-04,0.09852208577652233,0.1490681735061512,0.040217290675044426,0.007555704569234674,2.281218551797368,0.21034700677182455,0.5282181065768848,0.7896529932281755,168636.57102229632,8.622351522491986,-0.020079877358953224,0.030493274930383434,0.5029637129023555,0.2247308195503808,0.13635615196310014,0.13681715824464316,1470143.4898933414
X2,0.1,2018,2018-01-01,2018-12-31,0.24115543838930376,0.24133911131761066,0.04960486240748496,0.01570747286684719,2.0837857554668267,0.2903665080183974,0.8448661071438797,0.7096334919816027,122309.39399582308,11.283523287479776,-0.01987142462238789,0.034157369113478005,0.7777230410398713,0.22981464653936906,0.08592316129132828,0.08728961488005157,1182814.8845692854
X2,0.1,2019,2019-01-01,2019-12-31,0.1736823120034936,0.17381105921749862,0.03809810095837851,0.011238226619456025,2.0554346729577793,0.20630584128748192,0.8090132128902776,0.7936941587125181,102582.50430248905,8.046647546904735,-0.01498576922951056,0.03426958924460958,0.8138829358544128,0.2741707598654218,0.07794475715578816,0.08184181863323732,1057307.9238955993
X2,0.1,2020,2020-01-01,2020-12-31,0.17347389377061062,0.17308928704477977,0.05433159996843695,0.014639074336288322,1.7204334462735995,0.25123955931504527,0.7400760516667,0.7487604406849546,129211.21578968622,8.935046531867698,-0.02215161003187538,0.037037725188670934,0.8377871910128165,0.23722436061601235,0.0723516502842559,0.08403710265734247,1239454.4801561777
X2,0.1,2021,2021-01-01,2021-12-31,0.17975566046913327,0.1798892449365923,0.017915462584456643,0.00545143036646907,3.7974343044548995,0.18865876501756107,0.5590132161708888,0.8113412349824389,124720.33367135789,7.618976705422421,0.0004247822085086117,0.04076464398623324,0.4648219720226928,0.15487249691895905,0.08900273229097186,0.08900273229097184,1507136.06475956
X2,0.1,2022,2022-01-01,2022-12-31,0.16129854286257927,0.16141749361518798,0.04870801917743384,0.012441877121668546,1.8044391077994302,0.2662882446178865,0.8679880676998403,0.7337117553821134,198242.04917823407,9.565774822298334,-0.026426450880349672,0.035673904046570414,0.5825116284761624,0.17585994936204008,0.10069612068748832,0.10069612068748832,1595483.8080707267
X2,0.1,2023,2023-01-01,2023-12-31,0.07695611512194134,0.07701080423137086,0.021062720859472583,0.00819574300239557,1.4817084938862122,0.19026859970721538,0.7774642077335068,0.8097314002927846,147728.66525615472,6.591482121868549,-0.004379247922678409,0.03772395553104442,0.8450832591526471,0.23457757564058643,0.0895723041908099,0.10200729370185442,883993.300694095
