key,type,value,trades,pnl,abs_pnl_share
FIXED_T3,board_suffix,SZ,221,207521.63669999986,0.59732161760506
E3_QUARTER_COST2,industry,0,2,-12567.281420000014,0.004985517381438727
E3_QUARTER_COST2,industry,1,1,14573.217200000014,0.00578128437057645
E3_QUARTER_COST2,industry,2,3,7960.203949999952,0.009742461875538717
E3_QUARTER_COST2,industry,3,21,-6711.856469999999,0.037853444656557406
E3_QUARTER_COST2,industry,4,4,-1907.919339999964,0.011271861445239206
E3_QUARTER_COST2,industry,5,1,389.083100000018,0.00015435164480259966
E3_QUARTER_COST2,industry,6,7,-30354.385550000035,0.012822487188168204
E3_QUARTER_COST2,industry,7,5,10960.776509999967,0.011692625393402073
E3_QUARTER_COST2,industry,8,3,35703.07403999999,0.01814705228677787
E3_QUARTER_COST2,industry,9,8,53806.43008579995,0.034903684967390845
E3_QUARTER_COST2,industry,10,14,23260.88007,0.0255150437179491
E3_QUARTER_COST2,industry,11,3,-14011.43551000001,0.006168128811373609
E3_QUARTER_COST2,industry,12,17,16803.54416130003,0.07235861774407747
E3_QUARTER_COST2,industry,13,2,-908.3726599999936,0.004965957358022728
E3_QUARTER_COST2,industry,14,3,1835.912245999978,0.002801121938124657
E3_QUARTER_COST2,industry,16,1,-2679.64641999999,0.0010630321194016832
E3_QUARTER_COST2,industry,17,2,5867.369610000023,0.002327621400076871
E3_QUARTER_COST2,industry,18,3,13042.558420000016,0.011973306041449356
E3_QUARTER_COST2,industry,19,8,53005.024126799966,0.035679198612771974
E3_QUARTER_COST2,industry,20,7,11256.330260000017,0.013914398025054548
E3_QUARTER_COST2,industry,21,12,-22181.92374,0.041279823830801955
E3_QUARTER_COST2,industry,22,20,13520.243444400003,0.05665134297806379
E3_QUARTER_COST2,industry,26,3,16783.70140000002,0.010976916851975757
E3_QUARTER_COST2,industry,27,3,-16218.078400000013,0.00914625036383037
E3_QUARTER_COST2,industry,29,6,20018.617860000013,0.017607157488475928
E3_QUARTER_COST2,industry,30,5,-40015.521120000034,0.024607872904501536
E3_QUARTER_COST2,industry,31,8,32949.83455979997,0.026244910751140816
E3_QUARTER_COST2,industry,32,5,100.33372000000963,0.015171737711742229
E3_QUARTER_COST2,industry,33,5,32137.673299999995,0.015742834802681252
E3_QUARTER_COST2,industry,34,5,24036.824364400018,0.02887603849829095
E3_QUARTER_COST2,industry,35,8,19528.294554999986,0.025549654805067705
E3_QUARTER_COST2,industry,36,1,13545.298349999983,0.0053735026776139585
E3_QUARTER_COST2,industry,37,3,-13757.53495999999,0.007456129520908756
E3_QUARTER_COST2,industry,38,7,51362.01113999999,0.03797963802598155
E3_QUARTER_COST2,industry,39,8,-7175.254960000006,0.027391542365667758
E3_QUARTER_COST2,industry,40,2,-10044.822320000007,0.010815387928743266
E3_QUARTER_COST2,industry,41,8,-30652.513248000003,0.025574695415887496
E3_QUARTER_COST2,industry,42,3,10266.499629999962,0.007005394838372861
E3_QUARTER_COST2,industry,45,10,21514.09598360007,0.032453961575067566
E3_QUARTER_COST2,industry,46,1,-4663.472400000013,0.0018500280156899533
E3_QUARTER_COST2,industry,48,1,-8558.743440000006,0.003395305854732317
E3_QUARTER_COST2,industry,49,1,25042.832019999987,0.009934644585699117
E3_QUARTER_COST2,industry,50,2,-5562.962040000028,0.0022068610557703216
E3_QUARTER_COST2,industry,51,1,9603.551599999992,0.0038097876402407808
E3_QUARTER_COST2,industry,52,4,-1920.6267200000293,0.00892037098009579
E3_QUARTER_COST2,industry,53,3,-10082.879680000013,0.00893776444860651
E3_QUARTER_COST2,industry,54,1,8740.208239999978,0.003467294050451353
E3_QUARTER_COST2,industry,55,1,-8562.84928000001,0.003396934666565308
E3_QUARTER_COST2,industry,56,1,6834.41094999999,0.002711252612589309
E3_QUARTER_COST2,industry,57,1,4603.627699999997,0.0018262872572819932
E3_QUARTER_COST2,industry,59,2,-7373.234029999992,0.0029250070230368436
E3_QUARTER_COST2,industry,60,3,3895.715269999986,0.0020509999957739867
E3_QUARTER_COST2,industry,61,1,2364.4060800000007,0.0009379743489996102
E3_QUARTER_COST2,industry,62,3,17752.628640000024,0.0073010017681979615
E3_QUARTER_COST2,industry,64,2,6497.897830000002,0.00354217531675251
E3_QUARTER_COST2,industry,65,2,3242.7003600000025,0.0045859535627479076
E3_QUARTER_COST2,industry,66,1,-8949.14843999999,0.0035501819053476063
E3_QUARTER_COST2,industry,69,10,10467.79614999998,0.033706831920526106
E3_QUARTER_COST2,industry,70,1,602.8803000000044,0.00023916630129676946
E3_QUARTER_COST2,industry,73,1,-1747.978380000015,0.0006934337112878287
E3_QUARTER_COST2,industry,74,1,-3421.847680000021,0.001357467897402736
E3_QUARTER_COST2,industry,75,2,-3359.0416400000104,0.0034186750343910997
E3_QUARTER_COST2,industry,76,5,2053.89445,0.004216282125005436
E3_QUARTER_COST2,industry,77,1,-4896.425440000006,0.0019424419110397205
E3_QUARTER_COST2,industry,79,4,8572.632170000004,0.010754634081249019
E3_QUARTER_COST2,industry,83,2,10429.532519999993,0.005446349063703358
E3_QUARTER_COST2,industry,84,1,-3383.9972400000115,0.0013424523964197755
E3_QUARTER_COST2,industry,88,4,36645.69855000003,0.026297912180678965
E3_QUARTER_COST2,industry,90,5,12151.86195999998,0.014454945690543149
E3_QUARTER_COST2,industry,91,1,855.131549999991,0.00033923591455164455
E3_QUARTER_COST2,industry,92,1,-3836.739929999996,0.0015220581898193035
E3_QUARTER_COST2,industry,93,2,-1335.9178799999936,0.001005344425367253
E3_QUARTER_COST2,industry,94,1,-3000.9801399999997,0.0011905071709074856
E3_QUARTER_COST2,industry,95,2,10939.89067599998,0.004339921522680226
E3_QUARTER_COST2,industry,96,1,1805.3657599999933,0.0007161996358265919
E3_QUARTER_COST2,industry,97,1,-8303.699359999999,0.0032941283087397897
E3_QUARTER_COST2,industry,100,1,31978.212839999993,0.012685952563093544
E3_QUARTER_COST2,industry,101,2,6943.5398099999875,0.004662464251809453
E3_QUARTER_COST2,industry,103,2,11728.129919999992,0.004652620850431428
E3_QUARTER_COST2,industry,104,3,-11987.017439999996,0.004957193271003251
E3_QUARTER_COST2,industry,105,2,-5920.990007000015,0.004147060167766509
E3_QUARTER_COST2,industry,106,3,6192.799060000005,0.0032368338774107566
E3_QUARTER_COST2,industry,108,1,-2704.0444800000114,0.0010727109789846249
E3_QUARTER_COST2,industry,112,4,-16019.304239999969,0.007110232700441085
E3_QUARTER_COST2,industry,113,3,-11587.05365999999,0.004596655035484445
E3_QUARTER_COST2,industry,117,1,-1263.4452600000077,0.0005012164599260166
E3_QUARTER_COST2,industry,120,1,681.671760000012,0.00027042335524591005
E3_QUARTER_COST2,industry,123,1,-619.3360799999937,0.0002456944098409544
E3_QUARTER_COST2,industry,124,2,-9123.091069999995,0.0036191860102336567
E3_QUARTER_COST2,industry,125,1,-15134.921000999995,0.006004115702947903
E3_QUARTER_COST2,industry,126,1,1471.7128399999929,0.0005838374823555522
E3_QUARTER_COST2,board_suffix,SH,134,74481.90578709973,0.3708842919140826
E3_QUARTER_COST2,board_suffix,SZ,208,299338.36222999997,0.6291157080859174
E3_QUARTER_S1,industry,0,2,-13430.28806000002,0.005336849006270344
E3_QUARTER_S1,industry,1,1,15988.381200000003,0.0063533690370518635
E3_QUARTER_S1,industry,2,1,18318.90935999999,0.007279460632348664
E3_QUARTER_S1,industry,3,17,6721.8280399999785,0.04147369147586014
E3_QUARTER_S1,industry,4,3,-4329.123459999988,0.01046099808241247
E3_QUARTER_S1,industry,5,1,665.4886799999804,0.0002644479838909764
E3_QUARTER_S1,industry,6,7,-31643.366510000007,0.013596378441298029
E3_QUARTER_S1,industry,7,6,15429.789839999983,0.01353225697975462
E3_QUARTER_S1,industry,8,3,35706.69401000002,0.018432155528804766
E3_QUARTER_S1,industry,9,6,67492.44735039999,0.03335968907762126
E3_QUARTER_S1,industry,10,13,31219.99194000002,0.025158833037129926
E3_QUARTER_S1,industry,11,3,3308.1596000000136,0.014738268574934455
E3_QUARTER_S1,industry,12,17,21129.872318199974,0.07664767106572207
E3_QUARTER_S1,industry,13,2,-199.00220000003173,0.005517726453272127
E3_QUARTER_S1,industry,14,3,2758.009083599958,0.0031539885284272147
E3_QUARTER_S1,industry,16,1,-2808.3237599999993,0.0011159552051961995
E3_QUARTER_S1,industry,17,2,6500.862000000008,0.0025832743683236107
E3_QUARTER_S1,industry,18,3,13916.478000000032,0.012730505783656115
E3_QUARTER_S1,industry,19,8,67187.80324759998,0.04244848768113848
E3_QUARTER_S1,industry,20,6,1393.0852639999794,0.011251250290114648
E3_QUARTER_S1,industry,21,10,-2151.6511199999804,0.03093759868775853
E3_QUARTER_S1,industry,22,19,27972.965786400004,0.05672936262107537
E3_QUARTER_S1,industry,26,3,16774.00468,0.011272648623049608
E3_QUARTER_S1,industry,27,3,-16234.069659999994,0.009530483140852574
E3_QUARTER_S1,industry,28,1,45.36920000001555,1.8028546286844358e-05
E3_QUARTER_S1,industry,29,5,20660.208650000015,0.01831285415939592
E3_QUARTER_S1,industry,30,5,-42154.89627,0.026561725173904472
E3_QUARTER_S1,industry,31,8,45052.43602619997,0.024811736211731494
E3_QUARTER_S1,industry,32,5,11345.978079999986,0.013374620403686342
E3_QUARTER_S1,industry,33,4,28560.144660000005,0.014370811862885875
E3_QUARTER_S1,industry,34,4,39173.54260129998,0.026501017927542735
E3_QUARTER_S1,industry,35,7,295.4469875999639,0.01813754242884662
E3_QUARTER_S1,industry,36,1,14929.710950000008,0.005932680869647028
E3_QUARTER_S1,industry,37,2,-6038.459960000022,0.004642048187674616
E3_QUARTER_S1,industry,38,7,50310.291479999956,0.038788477736999775
E3_QUARTER_S1,industry,39,6,-9052.570760000017,0.026727956964282033
E3_QUARTER_S1,industry,40,2,-10373.47868,0.010967321443331922
E3_QUARTER_S1,industry,41,6,-36499.17541279999,0.024798843005927305
E3_QUARTER_S1,industry,42,2,15308.412450000003,0.006083167047971639
E3_QUARTER_S1,industry,45,9,38894.24232799998,0.029958150202782977
E3_QUARTER_S1,industry,46,1,-4866.086160000021,0.0019336567444720872
E3_QUARTER_S1,industry,47,1,-5644.868399999992,0.0022431246579730306
E3_QUARTER_S1,industry,48,1,-8628.952080000003,0.0034289223081118607
E3_QUARTER_S1,industry,49,1,27298.229629999987,0.010847610194431293
E3_QUARTER_S1,industry,50,1,195.69539999999688,7.776428892335011e-05
E3_QUARTER_S1,industry,51,1,9609.288480000003,0.0038184826301821705
E3_QUARTER_S1,industry,52,4,-872.5846799999999,0.009082597253608644
E3_QUARTER_S1,industry,53,3,-10362.628039999981,0.009583983201250637
E3_QUARTER_S1,industry,54,1,8944.119520000007,0.003554161694747384
E3_QUARTER_S1,industry,56,1,7533.584470000002,0.002993651559278107
E3_QUARTER_S1,industry,59,2,-7525.869529999982,0.002990585841723234
E3_QUARTER_S1,industry,60,3,4290.079329999979,0.0020768047538563747
E3_QUARTER_S1,industry,61,1,2508.1228799999953,0.000996663142289434
E3_QUARTER_S1,industry,62,3,19264.427960000015,0.007860228690253712
E3_QUARTER_S1,industry,64,3,424.7300499999983,0.006066181330608839
E3_QUARTER_S1,industry,65,3,3941.5368000000162,0.0050613219058446785
E3_QUARTER_S1,industry,69,10,14900.904579999988,0.03555911976778937
E3_QUARTER_S1,industry,70,1,625.8557999999975,0.00024869890276191985
E3_QUARTER_S1,industry,73,1,-1751.3446800000092,0.0006959390649953705
E3_QUARTER_S1,industry,74,1,-3225.492480000001,0.0012817272615238638
E3_QUARTER_S1,industry,75,2,-2849.8987199999974,0.0035848140541216004
E3_QUARTER_S1,industry,76,4,536.63519000003,0.003636229501765526
E3_QUARTER_S1,industry,77,1,-5224.974920000008,0.002076269852516437
E3_QUARTER_S1,industry,79,4,8704.365210000025,0.010892200737453544
E3_QUARTER_S1,industry,83,2,11686.078680000013,0.005872543878484799
E3_QUARTER_S1,industry,88,4,41013.87514000005,0.029076337445473974
E3_QUARTER_S1,industry,90,5,12147.78459999997,0.01473547857939204
E3_QUARTER_S1,industry,91,1,1027.7816999999923,0.0004084138567842301
E3_QUARTER_S1,industry,92,1,-4300.384770000004,0.0017088616479276476
E3_QUARTER_S1,industry,93,1,-2007.266820000019,0.0007976359022068897
E3_QUARTER_S1,industry,94,1,-3198.46669999999,0.001270987915763566
E3_QUARTER_S1,industry,95,2,12115.779387999995,0.004814497269021227
E3_QUARTER_S1,industry,96,1,1844.3813599999994,0.000732909434579881
E3_QUARTER_S1,industry,97,1,-8616.220480000004,0.003423863099664158
E3_QUARTER_S1,industry,100,1,32151.504239999995,0.01277617596039414
E3_QUARTER_S1,industry,101,2,6930.480990000011,0.00486550565137695
E3_QUARTER_S1,industry,103,2,13245.470559999987,0.005263407313373658
E3_QUARTER_S1,industry,104,3,-12915.934019999971,0.005380082246431144
E3_QUARTER_S1,industry,105,2,-6242.7757327000145,0.004471292651559726
E3_QUARTER_S1,industry,106,2,159.18552999998792,0.000691475238229853
E3_QUARTER_S1,industry,108,1,-2738.471840000013,0.0010881978593989567
E3_QUARTER_S1,industry,112,2,-5993.483160000003,0.0031825857150659114
E3_QUARTER_S1,industry,113,3,-12010.08977999998,0.0047724989532064
E3_QUARTER_S1,industry,117,1,-1120.0584399999934,0.00044508224587393305
E3_QUARTER_S1,industry,120,1,958.2451199999923,0.0003807818189444968
E3_QUARTER_S1,industry,121,1,20408.046960000007,0.008109629864364531
E3_QUARTER_S1,industry,123,1,-450.07283999999345,0.00017884730231938398
E3_QUARTER_S1,industry,124,2,-9604.454689999984,0.003816561807096108
E3_QUARTER_S1,industry,125,1,-16357.25443000003,0.006499949715155753
E3_QUARTER_S1,industry,126,1,1895.7570600000035,0.0007533248085663915
E3_QUARTER_S1,board_suffix,SH,121,105980.75548179986,0.3723773103409769
E3_QUARTER_S1,board_suffix,SZ,192,464019.7057139999,0.6276226896590229
E3_QUARTER_CMAX,industry,0,2,-1317.8328599999986,0.00039017737821584055
E3_QUARTER_CMAX,industry,1,1,7267.445999999989,0.0021517091527109107
E3_QUARTER_CMAX,industry,2,3,15306.141699999978,0.013080910580612986
E3_QUARTER_CMAX,industry,3,21,36199.619719999995,0.029550089289961428
E3_QUARTER_CMAX,industry,4,3,12840.056049999985,0.009353674494717027
E3_QUARTER_CMAX,industry,5,1,1943.9274600000936,0.0005755483436530908
E3_QUARTER_CMAX,industry,6,7,-104470.6088999999,0.031346534277098305
E3_QUARTER_CMAX,industry,7,5,-17512.27689999999,0.008958577057441498
E3_QUARTER_CMAX,industry,8,3,-7931.311869999983,0.004505695198385189
E3_QUARTER_CMAX,industry,9,7,21899.463819999914,0.012736458227657725
E3_QUARTER_CMAX,industry,10,15,36924.801980000026,0.018310596957686085
E3_QUARTER_CMAX,industry,11,4,-16414.534170000043,0.004914199667139633
E3_QUARTER_CMAX,industry,12,16,-27670.65240180005,0.06854854754230874
E3_QUARTER_CMAX,industry,13,1,-46247.52000000025,0.013692734982025542
E3_QUARTER_CMAX,industry,14,2,-497.5608720000164,0.0008245529548378361
E3_QUARTER_CMAX,industry,16,2,-11296.033740000006,0.003344473311214051
E3_QUARTER_CMAX,industry,17,1,6610.4734399999725,0.0019571959949341686
E3_QUARTER_CMAX,industry,18,3,1754.2068600000057,0.010649169667939891
E3_QUARTER_CMAX,industry,19,5,132946.8868608,0.056852739262804694
E3_QUARTER_CMAX,industry,20,5,50499.35579999998,0.021714804639916256
E3_QUARTER_CMAX,industry,21,13,-125282.26412999992,0.06178496912262043
E3_QUARTER_CMAX,industry,22,17,66014.99824279993,0.08274588164792121
E3_QUARTER_CMAX,industry,25,1,4086.3790799999842,0.001209874730115968
E3_QUARTER_CMAX,industry,26,2,3761.5568200000034,0.0011137029759885615
E3_QUARTER_CMAX,industry,27,1,-3627.500310000003,0.0010740121933466977
E3_QUARTER_CMAX,industry,29,4,-7782.979589999988,0.005976189417873787
E3_QUARTER_CMAX,industry,30,5,-81300.45226000003,0.025202531642292667
E3_QUARTER_CMAX,industry,31,8,78530.58519660008,0.03455451378545311
E3_QUARTER_CMAX,industry,32,5,2001.59487000003,0.009536525044645578
E3_QUARTER_CMAX,industry,33,5,55561.778340000004,0.018701895240363697
E3_QUARTER_CMAX,industry,34,4,-23646.817038100024,0.018090193698800206
E3_QUARTER_CMAX,industry,35,7,40298.48616829997,0.012610383681538129
E3_QUARTER_CMAX,industry,36,1,25012.11314999996,0.007405461670234073
E3_QUARTER_CMAX,industry,37,4,-16913.371059999972,0.006100108158435646
E3_QUARTER_CMAX,industry,38,9,-30726.510324799994,0.02844665194375508
E3_QUARTER_CMAX,industry,39,9,-4450.503099999978,0.026065420937855726
E3_QUARTER_CMAX,industry,40,2,27409.435400000006,0.011598947563978257
E3_QUARTER_CMAX,industry,41,6,-24360.483119199893,0.008944955705907677
E3_QUARTER_CMAX,industry,42,3,19642.230120000004,0.006270514326293085
E3_QUARTER_CMAX,industry,45,10,477.323696000014,0.03488669179499898
E3_QUARTER_CMAX,industry,46,1,-8650.81984000004,0.0025612915772860578
E3_QUARTER_CMAX,industry,48,1,-86289.52080000029,0.025548170800085673
E3_QUARTER_CMAX,industry,50,2,-5083.741959999999,0.0018373612568166086
E3_QUARTER_CMAX,industry,52,3,458.57788000001165,0.003759985851787368
E3_QUARTER_CMAX,industry,53,3,-46124.12509999995,0.017944521553878854
E3_QUARTER_CMAX,industry,54,1,8944.119520000007,0.0026481302832005033
E3_QUARTER_CMAX,industry,55,1,-3661.3281599999973,0.001084027774399728
E3_QUARTER_CMAX,industry,56,1,4222.861250000002,0.0012502836900684581
E3_QUARTER_CMAX,industry,57,1,81.05289999999991,2.3997738240333984e-05
E3_QUARTER_CMAX,industry,59,2,-8093.603689999989,0.0023963137996743018
E3_QUARTER_CMAX,industry,60,3,6450.231539999979,0.00220703693275478
E3_QUARTER_CMAX,industry,62,3,207.91073999999992,7.328546371300239e-05
E3_QUARTER_CMAX,industry,64,3,9280.45136999998,0.0034014977639108615
E3_QUARTER_CMAX,industry,65,1,-364.3153600000005,0.00010786467413520138
E3_QUARTER_CMAX,industry,66,1,-67600.75644000003,0.02001489469094498
E3_QUARTER_CMAX,industry,69,8,62853.044210000015,0.04661911725905354
E3_QUARTER_CMAX,industry,70,1,283.40639999999985,8.390955293191722e-05
E3_QUARTER_CMAX,industry,73,1,-11173.135680000181,0.003308086266776151
E3_QUARTER_CMAX,industry,74,1,-2419.119360000026,0.0007162407905627679
E3_QUARTER_CMAX,industry,75,2,5892.858559999979,0.005259480660031255
E3_QUARTER_CMAX,industry,76,4,-151.91468999997596,0.0033744520637076845
E3_QUARTER_CMAX,industry,79,4,9336.645749999996,0.007928344629162636
E3_QUARTER_CMAX,industry,83,1,963.8079199999975,0.0002853594402929534
E3_QUARTER_CMAX,industry,88,4,364.3657400000084,0.02010854321685109
E3_QUARTER_CMAX,industry,90,4,6460.702960000002,0.011297944668887316
E3_QUARTER_CMAX,industry,91,1,1051.6835999999894,0.0003113772331952575
E3_QUARTER_CMAX,industry,92,1,-3185.470199999996,0.0009431381237683579
E3_QUARTER_CMAX,industry,93,2,-838.7134800000058,0.001122830950806057
E3_QUARTER_CMAX,industry,94,1,-997.4879199999996,0.0002953312466556437
E3_QUARTER_CMAX,industry,95,2,18964.878211999938,0.005615026520844883
E3_QUARTER_CMAX,industry,96,1,1844.3813599999994,0.0005460752310235814
E3_QUARTER_CMAX,industry,97,1,-828.6635800000004,0.000245346578372126
E3_QUARTER_CMAX,industry,99,1,-6665.88291,0.0019736013543611144
E3_QUARTER_CMAX,industry,100,1,75020.17656000002,0.022211599582871455
E3_QUARTER_CMAX,industry,101,4,12888.678480000006,0.007502573116112918
E3_QUARTER_CMAX,industry,103,1,73.98800000000028,2.190599789675434e-05
E3_QUARTER_CMAX,industry,104,3,-8744.389569999992,0.002622110539163871
E3_QUARTER_CMAX,industry,105,3,-28140.677225300133,0.013676627253572306
E3_QUARTER_CMAX,industry,106,3,27911.41059000016,0.010171018204240547
E3_QUARTER_CMAX,industry,108,1,-2996.818240000008,0.0008872829926798258
E3_QUARTER_CMAX,industry,112,4,-26168.399480000015,0.007750024924006125
E3_QUARTER_CMAX,industry,113,2,58243.37855999998,0.020487619529005695
E3_QUARTER_CMAX,industry,117,1,-1470.9201199999952,0.0004355026903688897
E3_QUARTER_CMAX,industry,120,1,984.8630399999965,0.0002915933351736893
E3_QUARTER_CMAX,industry,121,1,964.9938599999996,0.0002857105674912251
E3_QUARTER_CMAX,industry,123,1,-128.59223999999813,3.807294884277014e-05
E3_QUARTER_CMAX,industry,124,2,-6823.716199999994,0.0020203318473975213
E3_QUARTER_CMAX,industry,126,1,3132.12036000003,0.0009273425693158597
E3_QUARTER_CMAX,board_suffix,SH,129,3558.3144352996205,0.36524718556652697
E3_QUARTER_CMAX,board_suffix,SZ,190,82259.81080999976,0.634752814433473
