scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,initial_nav,max_position_notional,max_position_notional_over_NAV,max_single_order_notional,max_physical_fill_notional,order_aggregation_basis,max_order_notional_over_completed_timestamp_NAV,max_order_over_initial_NAV,max_daily_traded_notional,max_same_symbol_daily_traded_notional,max_same_symbol_checkpoint_traded_notional,capacity_limited_order_count,capacity_limited_requested_notional,capacity_status,volume_participation_status,account_size_extrapolation
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,6618749.6422801465,4522497.986468806,0.5436604487699375,4507048.41426933,4507048.41426933,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.5381000567145771,0.6809516385811899,9553443.67463726,4507048.41426933,4507048.41426933,99,62121612.187935136,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1591804.895172686,2817552.3687686347,0.7739006587146144,2849842.4182686163,2849842.4182686163,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7735146292659995,1.7903214312954183,4229656.209112373,2849842.4182686163,2849842.4182686163,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,ATRDR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2696150.1560180755,2960932.288010307,0.7795580824395903,2975190.388915654,2895314.505744048,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7764848866782188,1.1034958057787445,4901091.435323995,2975190.388915654,2975190.388915654,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,MCB,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1312977.2340191728,1477916.657599757,0.7561272379628002,1457531.6002535536,1280074.3894502406,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7546944103356173,1.1100966280975668,2513331.3452065033,1457531.6002535536,1457531.6002535536,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,MCB,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1817422.2781189296,1637049.7832398757,0.7499999999999973,1613767.2974337973,1018213.3649113396,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7484231823574561,0.8879429491224685,2891626.9005508972,1613767.2974337973,1613767.2974337973,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,OGR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1000000.0,1995702.2179051724,0.7616707616707606,2005380.85099106,2005380.85099106,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7665793429718674,2.00538085099106,3239669.2782987067,2005380.85099106,2005380.85099106,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,OGR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1110169.4677651073,1019323.8950773987,0.7608994501178309,998744.7113976585,998744.7113976585,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7622188803985177,0.8996326600552625,1288288.3592465192,998744.7113976585,998744.7113976585,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,IFCGR,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1000000.0,1761365.8721504237,0.7678328041584263,1769908.035331683,1769908.035331683,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7730684252591774,1.769908035331683,2904355.55388538,1769908.035331683,1769908.035331683,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,IFCGR,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1105177.2081431411,1014647.7271441936,0.7608994501178308,994162.9508645734,994162.9508645734,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7622188803985175,0.8995507177848086,1282388.5207225217,994162.9508645734,994162.9508645734,0,0.0,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1000000.0,797359.764163589,0.7608059899167199,867766.0579199999,867766.0579199999,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7582978244946867,0.86776605792,2293345.768136226,1517788.5236,1517788.5236,100,24835366.956722476,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
SINGLE,SMV6,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,1000000.0,790594.1482423745,0.7515530639147017,784608.5570070196,784608.5570070196,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7505813759176938,0.7846085570070196,1549701.1960399998,784608.5570070196,784608.5570070196,33,8521544.131901782,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,4904782.129191859,13237754.0765314,0.7657270143636212,12703963.558650311,12703963.558650311,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7686216052545757,2.590117812377426,20326162.855686493,13552670.008941457,12703963.558650311,373,422742017.22550464,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,6623741.901902112,7791705.094848544,0.781375469498768,7829225.344101426,7487888.541702707,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7783331887053242,1.18199432587389,15626702.70299546,7829225.344101426,7829225.344101426,127,116554061.69233958,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,4904782.129191859,12955421.654850127,0.7657270143636213,12433015.72446875,12433015.72446875,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7686216052545758,2.5348762487269316,19892650.135223743,13263621.117282778,12433015.72446875,388,444464102.9999413,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,6623741.901902112,7643210.939654812,0.7813754694987691,7680016.128770325,7372540.816443546,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7783331887053252,1.1594679023596748,15465119.366241176,7680016.128770325,7680016.128770325,124,119504440.82853934,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,4904782.129191859,13062941.509620229,0.7657270143636212,12536200.019095607,12536200.019095607,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7686216052545758,2.5559137366130367,20059045.72832852,13373967.74378083,12536200.019095607,368,413524908.5880301,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,6618749.6422801465,7786131.098008811,0.7813754694987691,7823624.506185418,7482591.6779862465,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7783331887053253,1.182039649333253,15615821.32954944,7823624.506185418,7823624.506185418,127,116443894.1688451,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,4904782.129191859,12782144.917653164,0.7657270143636213,12266726.08483761,12266726.08483761,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7686216052545757,2.5009726755913517,19627863.235895388,13086485.436617052,12266726.08483761,388,434949408.5023089,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,6618749.6422801465,7637725.359839967,0.7813754694987685,7674504.13364337,7367315.293447166,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.7783331887053243,1.15950965792982,15454214.074064152,7674504.13364337,7674504.13364337,123,119391099.18868735,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,4904782.129191859,14841687.948363144,1.0,14639208.881099194,14639208.881099194,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,2.984680765730819,16313976.481078066,14639208.881099194,14639208.881099194,24,81792296.79854448,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,6623741.901902112,9128137.3505888,1.0,9096954.182024302,9078796.588846607,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,1.3733859677430922,12670497.309588324,9096954.182024302,9096954.182024302,18,72417754.46262531,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,4904782.129191859,14570105.3375271,1.0,14371331.360541193,14371331.360541193,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,2.9300651857718907,15921432.036549397,14371331.360541193,14371331.360541193,24,78572581.95112334,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,6623741.901902112,9082445.361414384,1.0,9051418.283949938,9033351.58078836,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,1.366511319130759,12605293.68764884,9051418.283949938,9051418.283949938,17,71651291.20727561,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,4904782.129191859,15191830.90628643,1.0,14984574.982119411,14984574.982119411,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,3.0550949231639697,16911845.9557328,14984574.982119411,14984574.982119411,25,88875743.21104065,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,6618749.6422801465,9120833.583152084,1.0,9089675.365418447,9071532.300816815,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,1.3733221313213282,12660488.412326898,9089675.365418447,9089675.365418447,18,72355450.52251492,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,4904782.129191859,15074399.061909989,1.0,14868745.21227783,14868745.21227783,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,3.031479242224301,16728112.312412836,14868745.21227783,14868745.21227783,25,86681531.888566,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,6618749.6422801465,9075154.906643022,1.0,9044152.73453126,9026100.533464327,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.004008016032064,1.36644430192038,12595304.211559886,9044152.73453126,9044152.73453126,17,71589484.1567137,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,4904782.129191859,16312707.13025854,1.0,16140260.81537024,16140260.81537024,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.002004008016032,3.2907192185577476,24231554.999216806,16154621.7780101,16140260.81537024,169,37172527.50404254,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,4904782.129191859,8369565.50672737,1.0,8204875.679081499,7249429.408433105,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.9965384486964556,1.672831832885793,14253611.362629658,8254123.223875959,8254123.223875959,169,37152239.70404255,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,4904782.129191859,21044800.802672967,1.0,21124648.984103512,21124648.984103512,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.0,4.306949509209726,31274286.553720754,21124648.984103512,21124648.984103512,169,37152239.70404255,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,4904782.129191859,3338002.4999999995,0.6192519137762564,4682510.61408,4682510.61408,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.8171770837850966,0.9546826934903055,11456975.23748414,7799557.18032,7799557.18032,202,320417624.7184166,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,6623741.901902112,10881419.27759708,1.0,10933817.765290163,10224746.212751845,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.002004008016032,1.6507010579851165,18791426.16737229,10933817.765290163,10933817.765290163,46,8303085.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,6623741.901902112,9180863.355167646,0.9843209177441038,9154632.317010025,8430693.230505887,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.9860512551206824,1.3820937549485628,16798356.31713595,9154632.317010025,9154632.317010025,47,8435101.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,6623741.901902112,8173264.006297944,1.0,7911816.191004762,7911816.191004762,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.0,1.194463236668802,8714042.327444311,7911816.191004762,7911816.191004762,47,8435101.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,6623741.901902112,2252596.5,0.3212466111433907,3227344.01136,1908878.18184,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.4376757399011574,0.4872387932919332,10038346.827467317,5439563.61872,5439563.61872,86,159677656.77147064,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,4904782.129191859,16299423.035421416,1.0,16127117.004319342,16127117.004319342,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.002004008016032,3.2880394234710977,24211720.039524022,16141391.697969597,16127117.004319342,169,37172527.50404254,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,4904782.129191859,8362318.648773824,1.0,8197728.77778938,7243152.733310212,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.9965348349229928,1.6713747036792617,14241270.35166028,8246976.322583841,8246976.322583841,169,37152239.70404255,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,4904782.129191859,18122401.77053295,1.0,18190536.92979059,18190536.92979059,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.0,3.708734955121803,27609782.23683141,18190536.92979059,18190536.92979059,169,37152239.70404255,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,4904782.129191859,3336179.6999999997,0.6192519137762564,4686558.449759999,4686558.449759999,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.8183093895430271,0.9555079769735224,11465068.092012584,7805657.77248,7805657.77248,202,320176811.3755057,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,6618749.6422801465,10873247.761078764,1.0,10925606.89957513,10217067.140738508,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.002004008016032,1.6507055697926774,18777335.64212614,10925606.89957513,10925606.89957513,46,8303085.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,6618749.6422801465,9173699.330476647,0.9843088655919084,9147488.760961,8424160.909614956,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.9860389956183075,1.3820569224325137,16785340.51275267,9147488.760961,9147488.760961,47,8435101.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,6618749.6422801465,8166382.232065062,1.0,7905144.394527591,7905144.394527591,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1.0,1.194356158152597,8705801.06950144,7905144.394527591,7905144.394527591,47,8435101.496670948,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,6618749.6422801465,2252596.5,0.3214823182311732,3224687.48784,1908878.18184,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,0.4376315760155984,0.4872049347872148,10031488.600827316,5435304.67816,5435304.67816,86,159511196.5285206,CAPACITY_NOT_MODELED,SMV6_LOCAL_PER_ORDER_CAP_ONLY; STOCK_CAPACITY_NOT_MODELED,NOT_ESTIMABLE
