scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,year,total_return,MaxDD,CVaR5,Sharpe,average_gross,net_pnl,evidence
SINGLE,OGR,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12763327690635795,0.020676365441285482,-0.005881291273456277,2.4027042770343314,0.0677238643506414,135749.52371089486,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.05765599479845496,0.019460119186637703,-0.006475990962043432,1.1528967126530902,0.06024618893219189,69149.13444829918,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.09130368747521378,0.032748176828758635,-0.007951660182889005,1.462885261219086,0.1235156237243785,115817.72543635592,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.040275549054059834,0.06888809876217006,-0.010193757227273764,0.6513135686045898,0.09991941934615874,44712.6848572928,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.01982840634742189,0.022974388730358397,-0.005995934472438069,0.46272174204004707,0.09377696782361596,22899.47260558419,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.04669787488374055,0.047703932726519294,-0.008946961972204006,0.8780457933077255,0.10720563938846411,46697.87488374044,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12160122934166151,0.020678796895713614,-0.005789827405736269,2.3676507209869375,0.0656435530184404,127279.74833516777,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.0576559947984554,0.019460119186637703,-0.006475990962043406,1.1528967126531062,0.06024618893219175,67686.84773781267,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.0696849022791659,0.03274365941621915,-0.007951112202719934,1.2084363792796626,0.12179599482212557,86525.26732212934,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.04024608488468395,0.06888809876217028,-0.010193942045974373,0.6508728160857072,0.09991931205653755,44479.055731547065,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.01982303382991657,0.022977010099941575,-0.0059959344724380605,0.46259734274780856,0.0937769974228343,22789.675011563813,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.011018874631420594,0.00936430339358052,-0.0008674698683233715,1.0900982679278088,0.014778026691419673,11018.874631421175,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.01511306717246863,0.031023073146570823,-0.004138022081429523,0.5549456856782244,0.07583071954000574,15279.596164938761,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.057072745447918294,0.026141884305447394,-0.005275172486772544,1.6023939491523191,0.07883679226995015,58573.67137734778,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.01746256835279314,0.01913789045183223,-0.004908552734763752,0.6081490162423254,0.05597274067809552,18944.653936749557,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.017288368045469182,0.01784867476898877,-0.0029428329233624783,0.8649848893455018,0.03040631822480649,17288.368045468465,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.01016761628682783,0.029071813162080518,-0.005214254562955605,0.32082207090380416,0.05167221842302044,10343.397779339342,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.03883698739708952,0.07772541352658513,-0.009723477359853043,0.6176795506159906,0.2115075522962851,190486.9617368998,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12318006387043479,0.04497688232905861,-0.009314725901262486,1.570894934759231,0.20845734069783944,627635.5720576486,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.11597750671731544,0.04958105309137595,-0.010938178790849514,1.5117059328931282,0.2133212255103672,663728.2139940653,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.2486871567101283,0.019384447955292816,-0.005652027347016249,3.891629804269277,0.19696402022804887,1588273.5711276913,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07956788143337734,0.044004020171890756,-0.011836502361405108,1.0293611282373925,0.2221988222511895,527037.1102958396,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.08898605552655825,0.03637777736490355,-0.007213090675592231,1.6572174717778663,0.19920896975697555,636319.6182375904,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.037594787079525904,0.07834775368189284,-0.009765541507109997,0.6006624803072266,0.2109190766798036,184394.2398184333,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12217373373887397,0.044880477286235454,-0.009378431634838936,1.5572073556445587,0.20883697091311249,621763.6786576305,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.15920682553298304,0.036024389641930776,-0.009957279441663854,2.120949736854306,0.21225265632377874,909220.6357983854,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.24595668439556517,0.021163411525694564,-0.005884701560906267,3.812090227465637,0.19766465898045008,1628272.7718712483,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07856056944932965,0.04420005397656357,-0.011843209928931672,1.0107225895315324,0.22215261621963275,520364.93569881655,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.08240109437705723,0.03743516157313542,-0.007306503585996083,1.5460913272477526,0.19827811908151843,588682.2217649212,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.03639581023460137,0.07989123145896893,-0.009744830399876135,0.5816484389222009,0.21146445394643723,178513.51961613353,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12135518025926473,0.044978256623615875,-0.009316334388429484,1.5494163938970644,0.2072907690901116,616884.2597722271,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.16270499320119547,0.03584834744398002,-0.009804889899752879,2.1726275371631267,0.2131880802950806,927447.7332711332,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.2487269096143474,0.021164326714147363,-0.005952657161698665,3.8354889546405553,0.1984654354581279,1648469.3414322967,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07958802836359369,0.043996069834174145,-0.011836684259257222,1.0295898127758163,0.2221989868105913,526773.2342613228,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.08898141081204392,0.0363813627102203,-0.007213427912446784,1.6570892499742658,0.19921237657821858,635818.7065444058,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.03515407703234019,0.08051188640219553,-0.009787571034365236,0.5644865388818076,0.21087596080941592,172423.0887964554,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.12035034388097166,0.04488185610375306,-0.009380010540770414,1.5357539232982467,0.20767639137493427,611043.3939391589,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.15926161011156248,0.036025315256525525,-0.009956625130576132,2.1215481935188962,0.21227449877361637,905919.6326504583,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.24514470092881213,0.021163623502153173,-0.005884855021916986,3.8102448796879593,0.19768373825650828,1616525.4021913242,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07858014767958332,0.04418029325348327,-0.01184339182678399,1.010944371266113,0.22215273007796754,520102.32434455305,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.082404235267034,0.03743874839641603,-0.00730687873407319,1.5460880497267597,0.19828150036622488,588271.6369942725,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.0273305516996607,0.15655864995754953,-0.02010572908652416,0.27307888531582797,0.41444376508632386,43504.905983293196,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.07673818130818821,0.14661342781213338,-0.02666111037422103,0.5293599866844447,0.3717234904708511,125490.70001616376,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.20050134546494647,0.10851693043063193,-0.022879915059559355,1.296138494430756,0.4371043435148193,353042.8695803671,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.42469274639405996,0.09210564746410299,-0.014188197888069319,2.9331974116797377,0.3714069105934812,897733.9465717599,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.15271230899585442,0.08724721637950739,-0.021792542720255957,1.058418415225498,0.4113172996730658,411735.31572505133,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.12665997374954463,0.08553669294102573,-0.012474246081491605,1.3628711569289305,0.34666865341717057,393644.6922675767,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,-0.006490776313398783,0.08000286393518363,-0.0127258202951718,-0.04025732398781605,0.17464607566211873,-8522.241530602565,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.10956004418505527,0.04913120480697586,-0.009278529054555241,1.5977117375782732,0.14450784652584164,142916.14661446284,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.13795879165459501,0.040323623965193844,-0.012994386449702265,1.642151239221179,0.1858611354287803,199677.57342639146,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.11067707122873438,0.02834829154797125,-0.008662960018343546,1.7376010861075544,0.18040145958444065,182290.5276738135,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07292666937593784,0.06824564397695143,-0.013345231277011944,0.953225688321712,0.217966496373644,132538.55359284044,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.10597705230442833,0.036785623982878546,-0.007923952977155348,1.63244707531999,0.18221207824884364,206651.10105390195,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.12862206997331738,0.09141154516300753,-0.017963179347604743,1.137898237022496,0.220121724455863,128622.06997331767,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.2695568000249977,0.041188698092501586,-0.011757527169211541,2.4061792624200784,0.13559477651656873,304227.7536195966,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.1160406801914855,0.0389007976947674,-0.012887949921818964,1.1580745272991124,0.1203320934194391,166268.86814197176,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.1865078097214985,0.06470173980972305,-0.015956763486361034,1.4618269162569852,0.24745736929583775,298248.1246801822,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.07822115794152462,0.1354550901252185,-0.020580332374976456,0.6506217665467926,0.2009999324316952,86838.74127991381,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.03925423212323942,0.045656648043848835,-0.011951915158659822,0.47639882374445575,0.18768508552375487,46987.6380912771,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.09296910942379766,0.09374479762038856,-0.017909156459082667,0.8820808302987037,0.2147281047435189,92969.10942379781,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.25538934167735494,0.04119319090566553,-0.011582759625883553,2.367165792225796,0.13127433751381878,279132.6613294282,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.11604068019148595,0.03890079769476751,-0.012887949921819023,1.1580745272991126,0.12033209341943912,159219.62277014577,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.14033471921999952,0.06469145100086171,-0.01595559876874655,1.2062148113675968,0.24404373766078763,214897.55779568106,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.0781610859271693,0.1354550901252186,-0.020580703670608422,0.6501930686585229,0.20099982034316494,86381.85073042475,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.03924338191105847,0.04566174093549491,-0.011951915158659846,0.47627615214440905,0.1876851034262094,46760.80721695814,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.02202617481470015,0.018463595030847935,-0.0017138638617803302,1.0988848091868106,0.029291320351118425,22026.174814700033,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.019788462552804642,0.0416561757011179,-0.0063877472006893705,0.5203906178226355,0.11148870840940486,20224.326688306057,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.10381373482568845,0.051460640287663395,-0.01012697102436584,1.5238778851888906,0.147360203196299,108199.9171849736,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.02268112634941577,0.03632933062932542,-0.009668280370844261,0.4297218152118769,0.10566874193780668,26093.5113049997,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.031270915276033984,0.03486672647194755,-0.005765570836674061,0.8032452799323576,0.06000960388410134,31270.915276034502,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.026088662195052903,0.051424828400852385,-0.009662684612434417,0.4381344507470102,0.09352563192743744,26904.47854022053,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.07531610804856381,0.15195983124489687,-0.019572171058219213,0.620744988234321,0.4224563568675076,369409.100796869,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.24549461457740196,0.08772739603423307,-0.017820489622805493,1.5903973749790434,0.403961281406125,1294785.5432135891,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.22521580027208055,0.10397697461833477,-0.021718300268510158,1.4468202287045449,0.42032399586713737,1479437.3609454744,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.5430467937195189,0.025816763944113696,-0.010920557820020634,3.932374774002214,0.3825110684820344,4370665.490075821,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.15184041998266018,0.08735239193045685,-0.02377267048628222,0.9923465723399039,0.4437209573875783,1005751.7522415463,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.18052858228598478,0.07181880706119226,-0.01419804775009692,1.6636477941983236,0.3895138160596079,1377341.6729424698,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.07271110579905216,0.15306293152755623,-0.019644833025178294,0.6036020658921036,0.4212819963091693,356632.1323169721,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.24087913824418994,0.0875468232791522,-0.01790114303435233,1.568282425865293,0.40592001926640925,1267364.9332579253,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.21721203333549988,0.10424921151035904,-0.02205201468405072,1.3977353654732652,0.4185282807096038,1418129.4040937778,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.5351594708918559,0.02592510355392308,-0.010769321934599495,3.910858346271844,0.38064576902462466,4252863.4009921495,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.16077661957539258,0.08735239193045696,-0.023778777148953933,1.0364066573401731,0.44357213526034756,1064942.8319277037,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.1659221696087445,0.0738960845853639,-0.014345136802469951,1.5503793484998936,0.3809853905953065,1275723.2524746796,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.07010950632348201,0.15604130151509388,-0.019619533259705148,0.5837643075363776,0.422401862464032,343871.8537018858,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.2402796821226798,0.08772972459751105,-0.017823838479915217,1.559235332075233,0.4007390278995071,1261144.9105816614,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.22523566552039798,0.10396772403417331,-0.021719146796636925,1.4469259696214694,0.4203146700451598,1466238.8861758802,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.5411232733992106,0.025895038147580318,-0.01092377226359099,3.930627582288804,0.38263196595735427,4316019.672080671,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.15187468576087104,0.08733687989886552,-0.023773025379317084,0.9925300489846862,0.4437221457446982,1005220.5220511742,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
