scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,attributed_strategy,route,pnl_scaled,capital_days_scaled,pnl_native,capital_days_native,incremental_pnl,incremental_capital_days
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,1844041.294482615,2150775448.3095326,675006.1289900822,439765995.92861354,1169035.165492533,1711009452.380919
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,1808473.4548772275,3643991714.7685447,429339.1318553141,195358490.83287326,1379134.3230219136,3448633223.935672
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,108104.45842352322,65919846.46099756,127079.74179284288,85110918.8496834,-18975.28336931965,-19191072.38868584
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,OGR,FIXED_BELOW_L_REPAIR,4860337.808374917,1089850925.2974937,110169.46776510596,21108376.114237923,4750168.340609811,1068742549.1832558
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,640303.5042683189,301627700.25175095,260255.97808635223,242575910.3724443,380047.5261819667,59051789.87930665
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,2802185.1435491224,1349045014.2083864,149961.06306602713,326044106.73228675,2652224.0804830957,1023000907.4760998
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,1487774.3863298271,1403229164.4920232,265591.126109939,131925927.04586086,1222183.2602198883,1271303237.4461622
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,16325.304828186256,15221930.055760298,82291.4480411118,53241230.938592166,-65966.14321292556,-38019300.88283187
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,OGR,FIXED_BELOW_L_REPAIR,-625720.858703419,956510294.6878396,18087.484078905058,5548263.75486334,-643808.342782324,950962030.9329764
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,80311.27495000913,67883001.67712106,103922.07704857373,99495191.73811868,-23610.8020985646,-31612190.060997616
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,1588462.087295952,1815330818.3748236,675006.1289900865,439765995.9286165,913455.9583058656,1375564822.446207
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,2094411.0722043305,3814151268.880483,429339.13185531565,195358490.83287415,1665071.940349015,3618792778.0476093
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,IFCGR,FIXED_BELOW_L_REPAIR,4334345.845874914,1063875222.4312494,105177.20814314189,20713521.534335025,4229168.637731772,1043161700.8969142
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,963723.628539047,307174359.4295773,504445.04409975756,237616479.8122496,459278.5844392894,69557879.61732772
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,889002.5938351775,412988285.91921484,260255.97808635223,242575910.3724443,628746.6157488251,170412375.54677054
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,2272340.766706785,1082762041.6899397,149961.0630660271,326044106.73228693,2122379.703640758,756717934.9576528
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,1497019.4787777509,1407454953.791081,265591.1261099391,131925927.0458609,1231428.3526678116,1275529026.74522
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,IFCGR,FIXED_BELOW_L_REPAIR,-627268.2161508608,959874587.3261024,17996.222091514595,5522039.260055455,-645264.4382423755,954352548.066047
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,592419.0720777867,278777531.47366583,133343.1777216111,141668300.76038778,459075.8943561755,137109230.71327808
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,88794.22420722534,74174581.30752441,103922.07704857373,99495191.73811868,-15127.85284134839,-25320610.430594277
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,2361006.0943535115,2053851947.7375712,675006.1289900822,439765995.9286136,1685999.9653634292,1614085951.8089576
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,2086878.1308245405,3789950252.901709,429339.13185531413,195358490.8328733,1657538.9989692266,3594591762.0688357
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,IFCGR,FIXED_BELOW_L_REPAIR,4310155.290784687,1057810923.3390418,105177.20814314186,20713521.534335017,4204978.082641545,1037097401.8047068
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,108981.01544390758,61169242.81351518,127079.74179284288,85110918.8496834,-18098.726348935288,-23941676.03616822
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,887969.9749023629,412493967.43756217,260255.97808635223,242575910.3724443,627713.9968160107,169918057.06511787
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,BULL,2799828.5431864522,1347956517.8282616,149961.0630660272,326044106.7322871,2649867.480120425,1021912411.0959744
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,ATRDR,V27,1486412.195952803,1402213650.2012317,265591.1261099391,131925927.04586092,1220821.0698428638,1270287723.1553707
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,IFCGR,FIXED_BELOW_L_REPAIR,-625343.4220451775,955637021.161927,17996.2220915146,5522039.260055456,-643339.6441366922,950114981.9018716
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,MCB,MCB,16311.660034795037,15212371.563944908,82291.4480411118,53241230.938592166,-65979.78800631677,-38028859.37464726
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,SMV6,NATIVE_CALLBACK,80307.07364922522,67878096.5542044,103922.07704857373,99495191.73811868,-23615.00339934852,-31617095.183914274
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,BULL,4396564.461366751,4032823575.688719,675006.1289900825,439765995.9286137,3721558.3323766687,3593057579.760105
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,V27,7445665.556308859,4001974135.433189,429339.131855314,195358490.8328733,7016326.424453546,3806615644.6003156
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,MCB,MCB,514371.0516022552,229358792.31892776,504445.0440997578,237616479.81224984,9926.0075024974,-8257687.493322066
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,OGR,FIXED_BELOW_L_REPAIR,99929.44928750717,19118196.33634012,110169.46776510592,21108376.114237916,-10240.018477598738,-1990179.7778977987
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,SMV6,NATIVE_CALLBACK,450205.50406370376,343102322.749518,260255.97808635223,242575910.3724443,189949.52597735153,100526412.37707368
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,BULL,676039.6224642815,443365487.4806714,675006.1289900825,439765995.9286137,1033.4934741990037,3599491.5520576783
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,V27,432305.56619971193,195442241.15737137,429339.131855314,195358490.8328733,2966.43434439795,83750.32449804315
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,MCB,MCB,3165698.096790347,2487260932.894487,504445.0440997578,237616479.81224984,2661253.052690589,2249644453.082237
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,OGR,FIXED_BELOW_L_REPAIR,110303.67884550431,21117905.075224113,110169.46776510592,21108376.114237916,134.21108039839623,9528.960986196953
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,SMV6,NATIVE_CALLBACK,450084.80915961537,343716900.26232916,260255.97808635223,242575910.3724443,189828.83107326314,101140989.88988489
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,ATRDR,BULL,675943.7094179798,443372719.0477754,675006.1289900825,439765995.9286137,937.5804278972637,3606723.119161617
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,ATRDR,V27,428561.8734938317,194841712.71981597,429339.131855314,195358490.8328733,-777.2583614822613,-516778.1130573431
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,MCB,MCB,508150.76811364153,239304074.64941257,504445.0440997578,237616479.81224984,3705.724013883738,1687594.8371627594
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,OGR,FIXED_BELOW_L_REPAIR,14651981.159634499,5693353451.460924,110169.46776510592,21108376.114237916,14541811.691869393,5672245075.346686
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,SMV6,NATIVE_CALLBACK,450064.92474935885,343710108.2946123,260255.97808635223,242575910.3724443,189808.94666300662,101134197.922168
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,BULL,676442.2273689474,443309536.5639003,675006.1289900825,439765995.9286137,1436.0983788648373,3543540.6352865687
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,V27,432322.6575534441,195443695.74929938,429339.131855314,195358490.8328733,2983.525698130115,85204.91642604857
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,MCB,MCB,496585.6063799033,235924125.0129875,504445.0440997578,237616479.81224984,-7859.437719854479,-1692354.7992623262
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,OGR,FIXED_BELOW_L_REPAIR,110303.67884550431,21117905.075224113,110169.46776510592,21108376.114237916,134.21108039839623,9528.960986196953
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,SMV6,NATIVE_CALLBACK,419702.0095656931,763350829.079392,260255.97808635223,242575910.3724443,159446.03147934086,520774918.7069476
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,BULL,1936105.993597361,2443833381.4066896,149961.06306602707,326044106.7322869,1786144.930531334,2117789274.6744027
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,V27,2113853.5488075376,1803137108.329099,265591.1261099391,131925927.04586089,1848262.4226975986,1671211181.2832382
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,MCB,MCB,118755.23863450429,117084244.81157492,133343.1777216111,141668300.76038778,-14587.93908710682,-24584055.948812854
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,OGR,FIXED_BELOW_L_REPAIR,17862.5280067406,5489416.113388195,18087.484078905058,5548263.7548633395,-224.95607216445723,-58847.64147514544
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,SMV6,NATIVE_CALLBACK,101630.9188113216,121528413.06265993,103922.07704857373,99495191.73811868,-2291.15823725215,22033221.32454125
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,BULL,155953.51562742924,326592686.8198386,149961.06306602707,326044106.7322869,5992.452561402153,548580.0875517415
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,V27,265574.66680207284,131934535.782222,265591.1261099391,131925927.04586089,-16.459307866304243,8608.736361118543
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,MCB,MCB,2122082.4774521487,1821249166.9503155,133343.1777216111,141668300.76038778,1988739.2997305377,1679580866.1899276
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,OGR,FIXED_BELOW_L_REPAIR,18087.483419219527,5548948.712916745,18087.484078905058,5548263.7548633395,-0.0006596855313318883,684.958053405062
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,SMV6,NATIVE_CALLBACK,98078.60672191015,122776253.74367805,103922.07704857373,99495191.73811868,-5843.470326663584,23281062.005559362
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,ATRDR,BULL,158383.0147079075,325584321.89429986,149961.06306602707,326044106.7322869,8421.951641880427,-459784.83798700315
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,ATRDR,V27,265315.92246652825,130049264.18276632,265591.1261099391,131925927.04586089,-275.20364341087543,-1876662.863094557
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,MCB,MCB,133143.38403116958,131228151.96201962,133343.1777216111,141668300.76038778,-199.7936904415335,-10440148.798368143
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,OGR,FIXED_BELOW_L_REPAIR,708829.3740077976,1663371437.211154,18087.484078905058,5548263.7548633395,690741.8899288925,1657823173.4562905
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,SMV6,NATIVE_CALLBACK,98078.60672191015,122776253.74367805,103922.07704857373,99495191.73811868,-5843.470326663584,23281062.005559362
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,BULL,155845.81693564716,326611970.3256919,149961.06306602707,326044106.7322869,5884.75386962007,567863.5934050162
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,V27,265591.1261099391,131934765.13538097,265591.1261099391,131925927.04586089,3.410605131648481e-11,8838.089520092391
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,MCB,MCB,138673.62983075538,142850116.51490057,133343.1777216111,141668300.76038778,5330.452109144262,1181815.7545128097
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,OGR,FIXED_BELOW_L_REPAIR,18087.483419219527,5548948.712916745,18087.484078905058,5548263.7548633395,-0.0006596855313318883,684.958053405062
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,SMV6,NATIVE_CALLBACK,455089.4440186152,390054486.6763201,103922.07704857373,99495191.73811868,351167.3669700415,290559294.9382014
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,BULL,4392582.117047564,4029789770.3332634,675006.1289900865,439765995.9286165,3717575.988057478,3590023774.404647
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,V27,7439718.556690318,3999724595.715063,429339.13185531565,195358490.83287415,7010379.424835002,3804366104.882189
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,IFCGR,FIXED_BELOW_L_REPAIR,95201.17259632735,18739194.96903871,105177.20814314189,20713521.534335025,-9976.035546814535,-1974326.5652963142
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,MCB,MCB,514369.1252831226,229359087.81015205,504445.04409975756,237616479.8122496,9924.081183365044,-8257392.002097527
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,SMV6,NATIVE_CALLBACK,450172.5496579438,343091707.499518,260255.97808635223,242575910.3724443,189916.57157159154,100515797.12707366
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,BULL,676039.6425338201,443365485.875018,675006.1289900865,439765995.9286165,1033.5135437337224,3599489.9464014554
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,V27,432305.5661997136,195442241.1573722,429339.13185531565,195358490.83287415,2966.4343443979574,83750.32449803958
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,IFCGR,FIXED_BELOW_L_REPAIR,105311.04947013348,20723117.299789015,105177.20814314189,20713521.534335025,133.84132699158812,9595.765453992046
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,MCB,MCB,3162475.19583,2485244173.563112,504445.04409975756,237616479.8122496,2658030.1517302427,2247627693.750862
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,SMV6,NATIVE_CALLBACK,450084.80915961537,343716900.26232916,260255.97808635223,242575910.3724443,189828.83107326314,101140989.88988489
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,ATRDR,BULL,675944.3794429983,443372720.4181325,675006.1289900865,439765995.9286165,938.2504529118635,3606724.489515987
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,ATRDR,V27,412994.72334142827,182826124.45599094,429339.13185531565,195358490.83287415,-16344.408513887378,-12532366.376883237
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,IFCGR,FIXED_BELOW_L_REPAIR,11701013.626541229,5052847467.918122,105177.20814314189,20713521.534335025,11595836.418398088,5032133946.383787
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,MCB,MCB,508218.62072604964,239307272.77087933,504445.04409975756,237616479.8122496,3773.5766262920665,1690792.9586297544
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,SMV6,NATIVE_CALLBACK,450064.92474935885,343710108.2946123,260255.97808635223,242575910.3724443,189808.94666300662,101134197.922168
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,BULL,676442.2273689514,443309536.5639031,675006.1289900865,439765995.9286165,1436.0983788649576,3543540.6352865747
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,V27,432322.6575534458,195443695.7493002,429339.13185531565,195358490.83287415,2983.5256981301236,85204.916426045
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,IFCGR,FIXED_BELOW_L_REPAIR,105311.04947013348,20723117.299789015,105177.20814314189,20713521.534335025,133.84132699158812,9595.765453992046
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,MCB,MCB,496567.7060515244,235920485.65211266,504445.04409975756,237616479.8122496,-7877.338048233207,-1695994.1601369386
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,SMV6,NATIVE_CALLBACK,419575.9485693387,762911677.4668852,260255.97808635223,242575910.3724443,159319.97048298642,520335767.0944409
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,BULL,1934484.6550381675,2441844956.078495,149961.0630660271,326044106.73228693,1784523.5919721406,2115800849.346208
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,ATRDR,V27,2112360.100166326,1801782931.219644,265591.1261099391,131925927.0458609,1846768.9740563869,1669857004.173783
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,IFCGR,FIXED_BELOW_L_REPAIR,17772.62685651964,5463461.82473436,17996.222091514595,5522039.260055455,-223.59523499495745,-58577.435321095254
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,MCB,MCB,118757.74262349561,117084871.91113283,133343.1777216111,141668300.76038778,-14585.435098115506,-24583428.849254936
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,SMV6,NATIVE_CALLBACK,101630.9188113216,121528413.06265993,103922.07704857373,99495191.73811868,-2291.15823725215,22033221.32454125
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,BULL,155953.5271560522,326592687.41748375,149961.0630660271,326044106.73228693,5992.464090025113,548580.6851968482
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,ATRDR,V27,265574.6652012338,131934535.75991504,265591.1261099391,131925927.0458609,-16.46090870529929,8608.714054138785
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,IFCGR,FIXED_BELOW_L_REPAIR,17996.22143610196,5522721.4714159835,17996.222091514595,5522039.260055455,-0.0006554126361635326,682.2113605279119
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,MCB,MCB,2120036.7201925307,1819532804.968464,133343.1777216111,141668300.76038778,1986693.5424709197,1677864504.2080762
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,SMV6,NATIVE_CALLBACK,98078.60672191015,122776253.74367805,103922.07704857373,99495191.73811868,-5843.470326663584,23281062.005559362
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,ATRDR,BULL,158383.12255459122,325584381.7434737,149961.0630660271,326044106.73228693,8422.059488564122,-459724.988813207
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,ATRDR,V27,265317.81741207367,130047018.1260616,265591.1261099391,131925927.0458609,-273.30869786546054,-1878908.919799304
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,IFCGR,FIXED_BELOW_L_REPAIR,707074.0871471198,1661731131.7769737,17996.222091514595,5522039.260055455,689077.8650556053,1656209092.5169182
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,MCB,MCB,133143.86720580544,131228263.87193514,133343.1777216111,141668300.76038778,-199.3105158056802,-10440036.888452629
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,SMV6,NATIVE_CALLBACK,98078.60672191015,122776253.74367805,103922.07704857373,99495191.73811868,-5843.470326663584,23281062.005559362
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,BULL,155845.8169356472,326611970.32569194,149961.0630660271,326044106.73228693,5884.753869620101,567863.5934050162
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,ATRDR,V27,265591.1261099391,131934765.135381,265591.1261099391,131925927.0458609,1.1141310096718371e-11,8838.089520094196
