trade_date,P1,P1_drawdown,P2,P2_drawdown,R1,R1_drawdown,R2,R2_drawdown
2018-03-20,1.027556310276157,-0.0023775532932893695,1.0272241776466797,-0.002378320199844519,1.0489848014234542,-0.0017505967530513367,1.048652668793977,-0.0017511502367244525
2018-03-21,1.025474483846174,-0.004398733793013032,1.0251423512166968,-0.004400152654070788,1.0456321835830946,-0.0049410612420625055,1.0453000509536174,-0.004942623450332695
2018-03-22,1.0265176672771879,-0.0033859394610584737,1.0261855346477107,-0.0033870316339134066,1.0461067185764348,-0.004489477698355504,1.0457745859469576,-0.0044908971301020895
2018-03-23,1.0103006863403439,-0.01913050162141572,1.0099685537108667,-0.019136672379875375,1.0200347264166723,-0.029300466932541513,1.019702593787195,-0.029309730819289448
2018-03-26,1.0167649324450982,-0.01285456622921688,1.016432799815621,-0.012858712614130074,1.0289555878564314,-0.020811073571833205,1.0286234552269542,-0.020817653379216927
2018-03-27,1.0243637849034946,-0.005477076834332739,1.0240316522740174,-0.005478843527066624,1.0398346585659166,-0.010458182062930366,1.0395025259364394,-0.010461488611404168
2018-03-28,1.0249396258249275,-0.00491801080241927,1.0246074931954503,-0.004919597162116651,1.0408010237818228,-0.009538556250632602,1.0404688911523456,-0.009541572042327973
2018-03-29,1.0262136267213011,-0.003681122975799589,1.025881494091824,-0.0036823103634171517,1.0425533325812228,-0.007870999951502533,1.0422211999517457,-0.00787348851430636
2018-03-30,1.0308153381592664,0.0,1.0304832055297892,0.0,1.048364234587083,-0.002341149135928422,1.0480321019576058,-0.0023418893337042723
2018-04-02,1.031910744729291,0.0,1.0315786120998138,0.0,1.048715472865518,-0.002006898914791333,1.0483833402360407,-0.0020075334331525196
2018-04-03,1.0290146096879824,-0.0028065751385003557,1.0286824770585052,-0.00280747875861187,1.0448873518224733,-0.005649868328257424,1.044555219192996,-0.005651654639050818
2018-04-04,1.0290638068244184,-0.002758899371301138,1.0287316741949413,-0.0027597876414648947,1.044670868802172,-0.005855880889674481,1.0443387361726948,-0.005857732335164956
2018-04-09,1.0289595169045016,-0.002859964236115786,1.0286273842750244,-0.0028608850456700585,1.0447403220027445,-0.005789786875794567,1.0444081893732673,-0.005791617424435236
2018-04-10,1.0291540298224446,-0.0026714664237453833,1.0288218971929675,-0.0026723265435243393,1.0451293478386305,-0.005419576737388465,1.0447972152091534,-0.005421290237218712
2018-04-11,1.028913549176486,-0.0029045104609228822,1.0285814165470089,-0.0029054456128205786,1.0446483865467133,-0.005877275764094803,1.0443162539172361,-0.005879133973972106
2018-04-12,1.0288494599385845,-0.002966617807153127,1.0285173281079247,-0.0029675721811037725,1.044520516747741,-0.005998960988079283,1.0441883849170812,-0.006000856910577834
2018-04-13,1.0289135302084524,-0.0029045288423902305,1.0285813659297063,-0.0029054946806298387,1.0446361187889208,-0.005888950177183494,1.0443039545101749,-0.00589084220618008
2018-04-16,1.0286373755450404,-0.0031721437158882537,1.0283053884827662,-0.003173023925326368,1.0441522889542114,-0.006349379006196365,1.0438203018919372,-0.00635124790981112
2018-04-17,1.0285362484851994,-0.003270143528718461,1.0282043263190979,-0.0032709923811308217,1.0439751118316418,-0.006517986746398252,1.0436431896655403,-0.0065198471815633985
2018-04-18,1.0286529335542467,-0.0031570668216066577,1.0283209365079458,-0.003157951855202734,1.0441795469730684,-0.006323439353857485,1.0438475499267674,-0.0063253095603108545
2018-04-19,1.0287268340979767,-0.00308545157376916,1.0283947896275496,-0.003086359522114779,1.0443090225626384,-0.00620022600524861,1.0439769780922115,-0.006202102400184151
2018-04-20,1.0284195634161521,-0.0033832202358302643,1.02808771613025,-0.0033840329070587982,1.0437706766902153,-0.006712534138938908,1.043438829404313,-0.0067143848028160535
2018-04-23,1.028318436356311,-0.0034812200486608047,1.0279866539665816,-0.003482001362863363,1.0435934995676455,-0.006881141879141017,1.0432617171779162,-0.006882984074568332
2018-04-24,1.0285556959967073,-0.003251297410866605,1.0282237613505725,-0.003252152293476196,1.0440091843552128,-0.0064855621809748465,1.043677249709078,-0.006487424244688067
2018-04-25,1.02870262513164,-0.003108911903512146,1.0283706031252728,-0.0031098056288807463,1.044258488574588,-0.006248315856833164,1.0439264665682209,-0.006250186071950603
2018-04-26,1.0279952525600018,-0.003794409729027892,1.027663634906711,-0.0037951321859356346,1.043077265612102,-0.007372407565124139,1.042745647958811,-0.007374248264991223
2018-04-27,1.027535324443283,-0.004240115056807436,1.0272039813507232,-0.004240714859516048,1.0422955872299928,-0.008116279142112215,1.0419642441374328,-0.008118093666909187
2018-05-02,1.027516206358179,-0.004258641935417362,1.0271848682576326,-0.00425924286394197,1.0422706191400635,-0.00814003962066101,1.041939281039517,-0.008141856905703793
2018-05-03,1.0277207064225382,-0.004060465818535475,1.0273892984338056,-0.004061070689979518,1.0425570192719766,-0.007867491571934004,1.042225611283244,-0.007869289214838426
2018-05-04,1.0275854269426274,-0.004191561924086984,1.027254046409968,-0.0041921823883523945,1.0423895647655268,-0.008026846941914356,1.0420581842328673,-0.008028668831589814
2018-05-07,1.0278663865155977,-0.003919290727759872,1.0275348961586457,-0.003919929992477256,1.0428654298610804,-0.007573997627970175,1.0425339395041284,-0.007575780886478922
2018-05-08,1.0280832457454563,-0.003709137639456239,1.0277517703645442,-0.00370969472455418,1.0431237456864695,-0.007328175554862981,1.0427922703055574,-0.007329866835946275
2018-05-09,1.0279657272742386,-0.0038230219766607343,1.0276342244372536,-0.0038236423441654344,1.0428704178792816,-0.007569250861204968,1.0425389150422966,-0.007571044499111501
2018-05-10,1.0281184929241842,-0.003674980442326614,1.0277869925832057,-0.0036755507259792486,1.043169241689953,-0.007284880019726714,1.0428377413489744,-0.00728658137247562
2018-05-11,1.0277210563215566,-0.004060126739772962,1.027389590924671,-0.004060787152823764,1.0424192568931325,-0.007998590909392922,1.042087791496247,-0.008000484650599438
2018-05-14,1.0278451283513974,-0.003939891505791215,1.0275136504744788,-0.003940525305250908,1.0426835020600294,-0.007747126274435634,1.0423520241831108,-0.007748952390604247
2018-05-15,1.0279630568590452,-0.0038256098120981186,1.02763158597588,-0.0038262000371445115,1.0428627780297794,-0.007576521200294728,1.0425313071466142,-0.007578286718904592
2018-05-16,1.027867829258688,-0.003917892599968553,1.027536358375523,-0.003918512536880359,1.0427023133319442,-0.007729224832071724,1.0423708424487792,-0.007731038630770293
2018-05-17,1.027686010522225,-0.004094088784950434,1.02735453963906,-0.0040947654509388975,1.0423561121979013,-0.008058681536299295,1.0420246413147363,-0.008060599498853183
2018-05-18,1.027807525340252,-0.003976331683720691,1.0274760544570871,-0.003976970435995986,1.0425719411452978,-0.007853291412772578,1.0422404702621328,-0.007855144437424633
2018-05-21,1.0280665276226348,-0.0037253387720704856,1.0277350567394699,-0.0037258967133103615,1.0430732068247353,-0.007376270044409994,1.0427417359415703,-0.007377972249897891
2018-05-22,1.028333563665096,-0.0034665605358468188,1.028002092781931,-0.00346703515944613,1.0436149508987667,-0.006860728067175859,1.0432834800156017,-0.006862267274493683
2018-05-23,1.027591222519963,-0.00418594556883034,1.027259751636798,-0.004186651809525821,1.0427657672778903,-0.007668839911729397,1.0424342963947253,-0.007670634618613947
2018-05-24,1.028232340277658,-0.003564653697445408,1.0279008693944929,-0.003565159903649806,1.0433888536073004,-0.007075889894092358,1.0430573827241352,-0.007077497128817667
2018-05-25,1.0272105116038914,-0.004554883403828369,1.0268790407207264,-0.00455570842974462,1.0425355826925136,-0.007887891345722653,1.0422041118093484,-0.007889755309786195
2018-05-28,1.0275090143981205,-0.004265611491743204,1.0271775435149555,-0.004266343382110072,1.0429745901204988,-0.007470117034395596,1.0426431192373338,-0.007471848911352108
2018-05-29,1.027535280175331,-0.00424015795581989,1.0272036991966957,-0.0042409883762641876,1.0432352300263072,-0.007222083287783954,1.042903649047672,-0.007223841547962517
2018-05-30,1.0255535766841797,-0.006160579369467678,1.0252219957055444,-0.006162028099177319,1.0410459540842838,-0.009305472293708816,1.0407143731056485,-0.009307889256011226
2018-05-31,1.0291651231313605,-0.0026607161636356125,1.0288335421527253,-0.002661038058457632,1.0448028099622786,-0.0057303212207818754,1.0444712289836433,-0.005731607832679897
2018-06-01,1.0277960566412543,-0.003987445725372463,1.027464475662619,-0.003988194781220145,1.0433531903633655,-0.007109828242796268,1.0430216093847302,-0.007111551011457662
2018-06-04,1.0278563847475508,-0.00392898320174373,1.0275248037689155,-0.00392971343468107,1.0434775028233787,-0.006991528302839223,1.0431459218447434,-0.006993213668777587
2018-06-05,1.0291600569471817,-0.0026656256814449053,1.0288284759685464,-0.002665949156961833,1.0449231267348698,-0.005615823712069923,1.0445915457562345,-0.0056170741234542465
2018-06-06,1.0289342358252596,-0.00288446352481031,1.0286026548466243,-0.0028848574585429443,1.0446986933871352,-0.005829402073873391,1.0443671124084999,-0.005830720012023116
2018-06-07,1.0274031685955274,-0.004368184125213448,1.027071587616892,-0.004369055765655605,1.0432799453231496,-0.007179530699483072,1.0429483643445143,-0.007181275505870555
2018-06-08,1.0273564891655782,-0.00441342004332701,1.027024908186943,-0.004414306248170186,1.0432873741689708,-0.007172461158630128,1.0429557931903355,-0.007174203729850892
2018-06-11,1.026791040943309,-0.0049613823793696055,1.0264594599646737,-0.004962445009130123,1.0426196827583583,-0.0078078588796386406,1.042288101779723,-0.007809802343648697
2018-06-12,1.028241507747336,-0.0035557697220389706,1.0279099267687006,-0.003556379793145825,1.0441426009085617,-0.0063585984779898075,1.0438110199299264,-0.006360083731410171
2018-06-13,1.0273041472645936,-0.004464143326568304,1.0269725662859583,-0.004465045862554029,1.0432386124887094,-0.007218864422200988,1.0429070315100741,-0.007220621664675297
2018-06-14,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-15,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-19,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-20,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-21,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-22,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-25,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-26,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-27,1.026976471901096,-0.004781685677174852,1.0266448909224608,-0.004782690450813254,1.0429317463140952,-0.007510888649119751,1.04260016533546,-0.007512738220476489
2018-06-28,1.026972878990932,-0.004785167480404917,1.0266412980122968,-0.004786173375063485,1.0429245604937671,-0.007517726918696788,1.0425929795151319,-0.007519578652099401
2018-06-29,1.0270459551298614,-0.004714351143524365,1.0267143741512261,-0.004715334237772151,1.0430707127716259,-0.007378643469672874,1.0427391317929906,-0.007380451229260232
2018-07-02,1.02600837101658,-0.005719849069174554,1.0256767900379447,-0.005721155898972929,1.0410749097775343,-0.009277917077018638,1.040743328798899,-0.009280325327227668
2018-07-03,1.0272495395675854,-0.004517062338495581,1.02691795858895,-0.004517981912572688,1.0434862912081304,-0.006983164978773826,1.0431547102294951,-0.006984847700492014
2018-07-04,1.0250969178702651,-0.006603116494162897,1.0247659027256588,-0.006604159192761361,1.039524482927144,-0.01075335568783542,1.0391934677825376,-0.01075569178832192
2018-07-05,1.0211827727128215,-0.010396220866257022,1.0208530092521866,-0.010397271445745537,1.0324212181678905,-0.017513062594368134,1.0320914547072555,-0.01751634438033567
2018-07-06,1.022628367945925,-0.008995329131688767,1.0222977515462113,-0.008996755501464948,1.0349466787995496,-0.015109748871370066,1.034616062399836,-0.015113082747367779
2018-07-09,1.024863013254091,-0.006829787858298575,1.024531695155132,-0.006831197217570861,1.039014490409285,-0.01123868181069465,1.038683172310326,-0.011241459748804528
2018-07-10,1.025657198866869,-0.006060161592815416,1.025325463767074,-0.006061727394688243,1.0403352476479883,-0.009981804567496755,1.0400035125481932,-0.009984582078085391
2018-07-11,1.0219743543989175,-0.009629118003786519,1.0216440668641336,-0.009630429633916249,1.033675888261772,-0.016319076112591202,1.0333456007269881,-0.01632247928192032
2018-07-12,1.0255319897799728,-0.0061814987215697,1.0251994630677008,-0.0061838709694921334,1.0396172299209037,-0.010665094512794626,1.0392847032086319,-0.010668841621563674
2018-07-13,1.0257319679261794,-0.005987704687320128,1.0253996690743792,-0.00598979365504404,1.0401817868105967,-0.010127843088874822,1.0398494879587965,-0.010131203427342417
2018-07-16,1.0259938705022016,-0.0057339011705335174,1.0256615086140963,-0.005735969528946505,1.0407899910097922,-0.009549055409515339,1.040457629121687,-0.009552292759955061
2018-07-17,1.026012208965827,-0.005716129804435144,1.025679907892157,-0.005718133488294974,1.0408918405744252,-0.009452131920273388,1.0405595395007552,-0.009455280735181537
2018-07-18,1.0259493180844006,-0.005777075852092528,1.0256171602196538,-0.005778960333449823,1.0408430408274902,-0.00949857140937771,1.0405108829627434,-0.009501598581451498
2018-07-19,1.0238240688784472,-0.0078366039816411,1.0234923481215827,-0.00783872783264794,1.036810804710726,-0.013335783628133036,1.0364790839538616,-0.013339607907953965
2018-07-20,1.0254030990116914,-0.006306403679619432,1.0250707416976421,-0.006308651930001408,1.0396927345971034,-0.010593241710107226,1.0393603772830542,-0.010596804845234398
2018-07-23,1.027292678272678,-0.004475257652079789,1.0269593330662437,-0.004477873987875247,1.0430392410208575,-0.007408593051765,1.0427058958144233,-0.007412089710106096
2018-07-24,1.0298285283010802,-0.0020178260947918414,1.0294941453909834,-0.002020657160182293,1.0476541615403012,-0.003016878654840127,1.0473197786302044,-0.0030199746172288044
2018-07-25,1.0305694964606944,-0.0012997715892070216,1.0302344775472152,-0.0013029879999766347,1.0487049940672144,-0.0020168708935455193,1.048369975153735,-0.002020256118590469
2018-07-26,1.0308868408681984,-0.0009922407207429984,1.0305515611883387,-0.0009956109010291758,1.0495667399550712,-0.0011968043710026688,1.0492314602752115,-0.0012001785493499506
2018-07-27,1.030542204053812,-0.0013262200073690389,1.0302072823768564,-0.0013293506736883343,1.0493154885881877,-0.0014359036665464453,1.048980566911232,-0.001439012645193971
2018-07-30,1.027719418197102,-0.004061714206966993,1.0273848398318364,-0.004065392805537971,1.044778183249502,-0.005753756833290047,1.0444436048842363,-0.0057579041710953405
2018-07-31,1.0282934597344167,-0.0035054242950278702,1.0279584397311394,-0.00350935190610957,1.04556071248717,-0.005009075553384701,1.0452256924838927,-0.005013407856916174
2018-08-01,1.0266606699865397,-0.005087721752648822,1.026326281706021,-0.005091546424272453,1.0428993135436193,-0.0075417527700577525,1.0425649252631006,-0.007546284467718434
2018-08-02,1.025512698886108,-0.00620019306501296,1.0251790733762922,-0.006203636493097853,1.0410048676052817,-0.00934457157626245,1.0406712420954656,-0.009348947160678356
2018-08-03,1.0240605449722338,-0.007607440660109321,1.023727052009743,-0.007611208683445558,1.0384934962909476,-0.01173447742853373,1.0381600033284568,-0.011739482449670158
2018-08-06,1.0228652690778166,-0.008765753915904173,1.0225318754179291,-0.00876979861328242,1.0370159673510986,-0.013140543922998571,1.036682573691211,-0.013145898968576208
2018-08-07,1.024996794560578,-0.006700143596747532,1.0246630406207846,-0.006703872490097851,1.0403215272868522,-0.00999486132703975,1.0399877733470588,-0.009999564769586744
2018-08-08,1.0237813139805465,-0.007878036729695226,1.023447635786475,-0.007882071436890237,1.0384818626103,-0.011745548432373076,1.0381481844162286,-0.011750733282179682
2018-08-09,1.0256455054712783,-0.006071493382556414,1.0253118520090632,-0.006074922470517774,1.0411871261625605,-0.009171128170987863,1.0408534727003453,-0.00917547552690845
2018-08-10,1.0261819828495116,-0.005551605997941578,1.0258483293872964,-0.00555486770014868,1.0418418584278641,-0.008548062810804335,1.041508204965649,-0.008552213173040668
2018-08-13,1.0269624699944917,-0.004795254589676223,1.0266288165322766,-0.00479827277289302,1.0430706191196568,-0.007378732592053017,1.0427369656574417,-0.00738251324882544
2018-08-14,1.0264137143581602,-0.005327040540287098,1.026080060895945,-0.0053302299401848385,1.0422613002322618,-0.00814890780839761,1.0419276467700467,-0.008152931970367372
2018-08-15,1.0261405282789202,-0.0055917786299284344,1.025806874816705,-0.005595053266333472,1.041804657116169,-0.008583464836791066,1.0414710036539538,-0.008587626392035363
2018-08-16,1.0259016700057806,-0.0058232504644447625,1.0255680165435654,-0.005826599626773565,1.0413269405698895,-0.009038076053843658,1.0409932871076744,-0.009042381342866501
2018-08-17,1.0257521999589703,-0.005968098308673397,1.0254185464967551,-0.005971494106997488,1.0410280004762686,-0.009322557554108157,1.0406943470140535,-0.009326952787240272
2018-08-20,1.0257397488224114,-0.005980164407047184,1.0254060953601962,-0.005983564090237592,1.041003098203151,-0.009346255399153458,1.040669444740936,-0.009350658124799516
2018-08-21,1.0257973131253495,-0.005924380219090808,1.0254636596631344,-0.005927761941702414,1.0411182268090273,-0.009236695125299565,1.0407845733468122,-0.009241063211430367
2018-08-22,1.0253450254854386,-0.006362681343699772,1.0250115905208432,-0.006365992375126139,1.0402981556808009,-0.010017102537553058,1.0399647207162057,-0.010021509368516424
2018-08-23,1.0254327191951018,-0.006277699468948406,1.025099355529955,-0.006280914022315787,1.0405011182260695,-0.009823956517304722,1.0401677545609227,-0.009828234409148928
2018-08-24,1.0253937202447034,-0.00631549241819096,1.0250603594557404,-0.006318716351442544,1.0404242326919384,-0.009897123391086393,1.0400908719029751,-0.009901421678057631
2018-08-27,1.0262168720326463,-0.005517795725771268,1.0258832735055046,-0.005520993288835485,1.0419785908127817,-0.00841794365039017,1.0416449922856397,-0.008422000578435784
2018-08-28,1.0262657929103938,-0.005470387674253896,1.0259321270204336,-0.0054736352742780214,1.0420503799375858,-0.008349626692033874,1.0417167140476258,-0.008353726145407414
2018-08-29,1.0261345225855467,-0.005597598603607534,1.0258010370000572,-0.005600712376147676,1.0418575722045056,-0.008533109049669085,1.041524086619016,-0.008537094876317819
2018-08-30,1.025649016061541,-0.006068091353572114,1.0253154640435937,-0.006071421007334821,1.0408608663435643,-0.009481608045600276,1.040527314325617,-0.009485956997181688
2018-08-31,1.0254543908129072,-0.006256698022925944,1.0251209790804174,-0.0062599524104630655,1.0405258713735142,-0.009800400585291635,1.0401924596410244,-0.009804716786461554
2018-09-03,1.0251705354243483,-0.006531775484817648,1.0248371474491724,-0.006535095407725566,1.0399673487589727,-0.010331909588958132,1.0396339607837968,-0.010336371221158935
2018-09-04,1.025725323763783,-0.005994143386045203,1.0253919721111024,-0.005997254999421053,1.0410909731956661,-0.0092626305852197,1.0407576215429857,-0.009266719568362891
2018-09-05,1.0251131721726259,-0.006587364838853804,1.0247546190500691,-0.006615097453265495,1.0398599681214713,-0.010434096634147516,1.0395014149989146,-0.010462546151368879
2018-09-06,1.0246768413982044,-0.007010202547105382,1.0243468854206517,-0.007010349569425145,1.0390664589290297,-0.011189226810248143,1.038736502951477,-0.011190692461626961
2018-09-07,1.024659311880449,-0.007027189983126236,1.0242937288015415,-0.0070618789618405176,1.0389786103946117,-0.01127282644576233,1.0386130273157042,-0.011308233202285911
2018-09-10,1.0233549130817872,-0.00829125163315203,1.0229897449567396,-0.008325945344670682,1.0365302965768128,-0.01360272465235457,1.0361651284517652,-0.01363847304049115
2018-09-11,1.0235071883571427,-0.00814368530909415,1.0231455559713443,-0.008174904005913586,1.0368296950628477,-0.013317806930370546,1.0364680626770493,-0.013350099443643737
2018-09-12,1.023215539938411,-0.008426314809970359,1.0228395560169794,-0.008471536711143868,1.0361863385084207,-0.01393004677947074,1.035810354586989,-0.013976194588319002
2018-09-13,1.0234926246637228,-0.008157798635749836,1.023120058473264,-0.008199620976371502,1.0366940091928463,-0.013446930191807871,1.0363214430023877,-0.013489671797711988
