trade_date,equal_gross_nav,equal_net_nav,risk_aware_gross_nav,risk_aware_net_nav,equal_net_exposure,risk_aware_net_exposure,equal_net_positions,risk_aware_net_positions
2023-03-31,0.9384692609771275,0.8658394413670873,0.942942917576598,0.8699922119546152,0.8939193475328897,0.894690724680459,92,92
2023-04-03,0.9356083051434749,0.8630878032390837,0.9398918693993016,0.867064643885559,0.895021343092396,0.8957852816071171,92,92
2023-04-04,0.9204126394823843,0.8489878816948271,0.924641298923695,0.8529136294317008,0.8466756925699546,0.8476126730455229,89,89
2023-04-06,0.9256268468751873,0.8536946052215617,0.9299037454775476,0.8576649336364401,0.8490437452924624,0.8501553971650181,101,101
2023-04-07,0.9349356358761282,0.8621778576375294,0.9395177311825987,0.8664300615053411,0.8503956524687397,0.8519699054718752,104,104
2023-04-10,0.9359235098532853,0.8629725430114346,0.940034708780378,0.8667896494360887,0.8489836808503712,0.85050777784734,105,105
2023-04-11,0.9338628676983272,0.86095775024625,0.9378852403696548,0.8646919470150527,0.8485274341665793,0.8498074578423449,100,100
2023-04-12,0.929587776953164,0.8569035267142868,0.9340210610676515,0.8610156226264205,0.8501057609624377,0.8510522058929653,102,102
2023-04-13,0.9256246124206329,0.8531381476478579,0.9302999168094286,0.857473321067114,0.8508767661637994,0.8519535344612313,102,102
2023-04-14,0.9317851143317678,0.8587875471962294,0.9364152183354152,0.8630807098238681,0.9015475403827969,0.9026123147213885,119,119
2023-04-17,0.9304583487468541,0.8574534521052741,0.935115538661524,0.8617713698833569,0.9022301361470332,0.9035794750345002,104,104
2023-04-18,0.9278748622807006,0.854961228065021,0.9321690807394322,0.8589434498172724,0.9029832985415517,0.9040205933514676,97,97
2023-04-19,0.9191706390161005,0.8468210157315973,0.9234919128694778,0.850826692837285,0.9022717568598302,0.9028493399804713,93,93
2023-04-20,0.9040294109357038,0.8327498855351996,0.9085305399326213,0.8369204989354322,0.9024350938654677,0.9030524051157913,106,106
2023-04-21,0.8909580453255879,0.8205882117537471,0.8955710879516656,0.8248598366883481,0.8990808978879238,0.8986839064446597,128,128
2023-04-24,0.8855733165763086,0.8155135890568894,0.8903221129825748,0.8199103893868904,0.8972381804169232,0.897095474800804,170,170
2023-04-25,0.8511179964974198,0.7837107330002189,0.8559436179899564,0.7881773663171576,0.9450034168264387,0.9448671404515544,191,191
2023-04-26,0.8758214152563155,0.8063773521269328,0.8808960121514652,0.8110723412282209,0.94153036148594,0.9405758290913733,311,311
2023-04-27,0.8696979384615234,0.80062939061218,0.8743156860351491,0.8049027521601787,0.9431977073305742,0.942389528447407,323,323
2023-04-28,0.8782528150653872,0.808405845355552,0.8835631669654779,0.8133177220714959,0.9449311804160219,0.9445202676126196,338,338
2023-05-04,0.8751146599367651,0.8054151389446131,0.8805351711741083,0.8104280979788673,0.948327533574821,0.9481937881895138,341,341
2023-05-05,0.8650628225958579,0.7960548107483042,0.8704482141714636,0.8010345390116502,0.9529898720845682,0.9529339928017977,367,367
2023-05-08,0.867376132566231,0.7981513922539605,0.8723813698624885,0.8027807883145723,1.0,1.0,395,395
2023-05-09,0.8500129710930512,0.7820692309342027,0.8549572065301017,0.7866414517502641,1.0,0.9998126744818018,387,387
2023-05-10,0.8612172777930452,0.7922768026783295,0.8668005142495958,0.7974369977982095,0.9980529112944422,0.9980453775924365,423,423
2023-05-11,0.8682332121572287,0.7986328991402594,0.8744069674960477,0.804335434608332,0.9987396108951528,0.9982678155607905,428,428
2023-05-12,0.8563416043653844,0.7875862478922697,0.8628149114338082,0.7935641297880984,0.9969192685281929,0.9966975345821119,433,433
2023-05-15,0.8679786800023048,0.7981793037832201,0.8743774578058763,0.8040877577794668,0.9986478136647123,0.998325564588968,438,438
2023-05-16,0.8613878660203421,0.7919915631895212,0.8673958385056183,0.7975372083709767,0.9981691286375883,0.9980285214526029,435,435
2023-05-17,0.8722724070782423,0.8018977807414811,0.8784225811703853,0.8075753827791256,0.9987533764281934,0.9986220423060835,433,433
2023-05-18,0.8778926900352484,0.8070086578361937,0.884865331138881,0.8134427619564035,0.9571679588394221,0.9571618286548608,432,432
2023-05-19,0.8865411459022048,0.8148444518050134,0.893392085276841,0.8211649851302534,0.955770680188399,0.9549938629920428,434,434
2023-05-22,0.892395168651446,0.8201237378146836,0.899342243908471,0.8265322947896654,0.9572147263008808,0.9562676965794464,430,430
2023-05-23,0.8843972993657235,0.8126683324183246,0.8913433240950878,0.81907622996482,0.9568862000475815,0.9559950249383217,420,420
2023-05-24,0.8853539607529286,0.8134366658709294,0.8923045526625886,0.8198468733042144,0.9549811449504049,0.9540109522483918,396,396
2023-05-25,0.8837181435524027,0.811824641650903,0.8904658813199416,0.8180480006169272,0.954674733545251,0.9540973807559152,358,358
2023-05-26,0.8894383234692669,0.8169825688031719,0.8963747592384145,0.8233794229299785,0.9562960924929621,0.955720844303359,348,348
2023-05-29,0.8883984634266281,0.8159279058811735,0.895586681133524,0.8225565383358561,0.9546026709167856,0.9540451726923465,227,227
2023-05-30,0.8935572609587243,0.8205616907361148,0.900640808197749,0.827093793491148,0.9544854475876622,0.9540685364537452,218,218
2023-05-31,0.8969459106292773,0.823571038608883,0.9044648838142652,0.8305028939282663,0.9520416716234869,0.9518499090234581,204,204
2023-06-01,0.9061608562198331,0.8319336225017628,0.9132423299192138,0.8384621194902474,0.9554157383537287,0.9553327426712628,201,201
2023-06-02,0.9251120790563325,0.8492176727499638,0.9326364410418975,0.8561520914430724,0.9533599163156206,0.9530230584006771,177,177
2023-06-05,0.9233893031672478,0.8475274483453893,0.9305691692217367,0.8541439865298809,0.9563699425850424,0.9560024371723843,150,150
2023-06-06,0.9053537453132473,0.8308440378457773,0.9122591929404512,0.837207016462979,0.9569976356763588,0.956640084731132,146,146
2023-06-07,0.909660231168963,0.8346973325360804,0.9166744122241273,0.8411598838228895,0.9585613538763237,0.9584033020106012,113,113
2023-06-08,0.9061812837914042,0.831394406475265,0.913235114461765,0.8378921251565117,0.9596252145425967,0.9594327835962597,111,111
2023-06-09,0.9117435771799003,0.8363957039456859,0.9183435306307931,0.8424754364446575,0.9582318612106256,0.9578004672263218,112,112
2023-06-12,0.9234494736737573,0.8470349199841198,0.9300360112684031,0.8531023835206994,0.9561553094196883,0.9561738927953075,104,104
2023-06-13,0.9264833532740556,0.8497102035716952,0.932989889475908,0.8557035292495616,0.9553557368845031,0.9553549163126498,103,103
2023-06-14,0.92964443661635,0.8524950652545079,0.9362518077075435,0.8585797564048574,0.950687324354439,0.9505662415987539,91,91
2023-06-15,0.9367905636436198,0.8590158350754913,0.94359238879955,0.8652791354083516,1.0,1.0,97,97
2023-06-16,0.949371387395559,0.8704497370032767,0.9560180952383724,0.8765703667276872,0.9985535722539511,0.9990144152292773,95,95
2023-06-19,0.9525026874736364,0.8732160559967236,0.9586137134060715,0.8788405894586577,1.0,1.0,95,95
2023-06-20,0.9479262228248593,0.8689454515010404,0.9533548359771951,0.8739443062885485,0.9451009165465742,0.9447881121629954,91,91
2023-06-21,0.9290927748046067,0.8515677648530674,0.9339628281186816,0.8560563460108297,0.9327262774032509,0.9333216183652338,94,94
2023-06-26,0.915030233121992,0.8385790953332225,0.9193383139317814,0.8425557624530263,0.9314694522671313,0.9321682086920599,96,96
2023-06-27,0.9262830973303354,0.8487927295162132,0.9312128365394329,0.8533395712318884,0.9333291461305402,0.9340409753139272,117,117
2023-06-28,0.9202871123093723,0.8431970326706028,0.9250700680061125,0.8476100022101309,0.9358204533925403,0.9367097564183431,117,117
2023-06-29,0.9227968931578351,0.8453875307391497,0.9279718988553873,0.8501584653151208,0.9400840910438727,0.9408206276584072,125,125
2023-06-30,0.9344523851955655,0.8559526396751572,0.9402447756499105,0.8612882616408364,0.9402266844834609,0.9406396062054099,121,121
2023-07-03,0.9469875468933495,0.8673623260685996,0.9529902410305163,0.8728904330976606,0.8890637392579909,0.8899376742976388,118,118
2023-07-04,0.9575047880947404,0.876876789015453,0.9639539900486194,0.8828096432143788,0.8907794139448264,0.8914654960016157,121,121
2023-07-05,0.9518505117663199,0.8715915588289451,0.9584632698798895,0.8776721312065499,0.8908965137106546,0.8915471145633477,123,123
2023-07-06,0.9454949234812097,0.86565562929227,0.9523317213551123,0.8719374832715978,0.8916020199872654,0.8919024724859357,126,126
2023-07-07,0.9345778051775033,0.8555589991099519,0.9414493191852809,0.8618720369680054,0.8928131704263833,0.8929851613261799,118,118
2023-07-10,0.939265734218548,0.8597500925300127,0.9461824469347981,0.8661039787901035,0.8950408189601191,0.8952532179476717,117,117
2023-07-11,0.948172749391214,0.8677776564960773,0.9558094664856427,0.8747878629902021,0.8950591102541158,0.895282452626,109,109
2023-07-12,0.9286962181884268,0.8498455467654826,0.9359840716032507,0.8565349915686257,0.8941580306554002,0.8944096694593661,114,114
2023-07-13,0.9453183492412999,0.8649188827044176,0.9527999687489562,0.8717811730690936,0.8941085342778208,0.8945759710739334,133,133
2023-07-14,0.9588856875605758,0.8771871232021338,0.9664325621402273,0.8840946568807083,0.8956340834436649,0.8964828438610759,132,132
2023-07-17,0.954771450556577,0.8733679893720145,0.9622273174887395,0.8801949140186879,0.8500070720303959,0.8503101219821759,126,126
2023-07-18,0.947960184434758,0.8670172039410341,0.9549335225201013,0.8734011055646469,0.8488748938420523,0.8491204202946085,127,127
2023-07-19,0.9518661543117333,0.870480430126231,0.9584781149842565,0.8765340595341278,0.8477126974271362,0.8483670315621388,128,128
2023-07-20,0.938814860254875,0.8584961369045101,0.9446997802588042,0.8638831962943034,0.8962884839035159,0.8968825428684024,131,131
2023-07-21,0.9342231390659587,0.8541707385164535,0.9399622021077022,0.8594224468185034,0.8902070336394937,0.8904120786525768,137,137
2023-07-24,0.9353467204204717,0.8550885348528496,0.9418899710406043,0.8610752050131059,0.8923711546154953,0.8924834022685751,135,135
2023-07-25,0.9520253617908851,0.8702446740260735,0.9578801069544651,0.8756009415778221,0.896303291206049,0.8963081712950421,105,105
2023-07-26,0.937594980123039,0.8569647677168755,0.9431063416506211,0.8620060550035202,0.8465569794282339,0.8465594087437693,103,103
2023-07-27,0.9289311729673596,0.8489252348592171,0.9344706818377152,0.8539913236670359,0.8454621093402156,0.8453102762334194,98,98
2023-07-28,0.9296336430921848,0.8494625370689698,0.9346481059242524,0.8540483949898112,0.8476596289487341,0.8478521481032646,106,106
2023-07-31,0.9426934316708524,0.8613766218937733,0.9476044310553305,0.8658680222585395,0.8991511680478858,0.8993113387405441,114,114
2023-08-01,0.9365729198401559,0.8556705877151052,0.9413783912123511,0.8600650107986917,0.9007698143787767,0.9010317490880884,109,109
2023-08-02,0.9310075833221995,0.8504659140710622,0.9353218326525439,0.8544103819359599,0.8986841302629661,0.8988158808575302,110,110
2023-08-03,0.9300486608592426,0.849483226199427,0.9339732923391528,0.8530706767327614,0.9006255459547193,0.900730692194304,107,107
2023-08-04,0.945624243721911,0.8636034337572587,0.949792823649976,0.8674148019921012,0.8940500265179385,0.8947829070594047,109,109
2023-08-07,0.9517349039454787,0.8690784420949684,0.9566219382512475,0.8735457651183136,0.8956078311252235,0.8963625185013869,112,112
2023-08-08,0.9537862395586978,0.8708412055079334,0.9590546576634353,0.8756564853559687,0.8969285515587103,0.8974467894791719,121,121
2023-08-09,0.9367708754069266,0.8551754949180959,0.9417319842990255,0.859708623248376,0.895030659657925,0.8951992409719008,118,118
2023-08-10,0.9368506093318816,0.8551392855557247,0.9419744786682401,0.859820538785854,0.8960736560743411,0.8961316706167791,100,100
2023-08-11,0.9219884494173967,0.8414505757949942,0.9270803198207849,0.8461019144595001,0.897098193578898,0.8970412154387254,103,103
2023-08-14,0.9381787181442337,0.8562111026688085,0.9434992855585634,0.8610716106531021,0.9476795883019629,0.9476261764221309,114,114
2023-08-15,0.9216012780198756,0.8409494537838818,0.9266826428012934,0.8455902366868184,0.9435594223194427,0.9432431848003169,114,114
2023-08-16,0.9040475084392128,0.8248062892419129,0.9087961659551669,0.8291422180354295,0.9438038203434502,0.9433850824574906,133,133
2023-08-17,0.917524125759348,0.8370152679433958,0.922292105663274,0.8413675142178321,0.9501049256808122,0.949309126570937,162,162
2023-08-18,0.8941349825712229,0.8155462770846736,0.8986788153596924,0.8196931308081453,0.9504357099096062,0.9496205770702236,154,154
2023-08-21,0.8928743959900511,0.8142877846020713,0.8973991835305803,0.8184166188437301,0.9488592905492769,0.9478967338095138,181,181
2023-08-22,0.9106037503843338,0.8303748345360772,0.9154385401835191,0.8347869632338598,0.9506043826303218,0.9502515635395915,193,193
2023-08-23,0.8875268749650745,0.8092853116656709,0.8922898574084868,0.8136217834792324,1.0,0.9999945338495081,200,200
2023-08-24,0.9000574216173866,0.8206237589228061,0.9047582007942556,0.8249023047296314,0.9990615052029436,0.9990536447650896,234,234
2023-08-25,0.8704463371553304,0.7934970196422375,0.8747459904994277,0.7974004304665312,0.9989039506189791,0.9989130363878742,234,234
2023-08-28,0.8732667783195721,0.7959806017068506,0.8778698423173464,0.8001651292227353,0.9950283613166405,0.995354103942294,314,314
2023-08-29,0.9194236542348547,0.837998131242167,0.924195615140377,0.8423487151355388,0.9916315882459349,0.9919393412141837,344,344
2023-08-30,0.9396393305743179,0.8563503245318443,0.9443659726612504,0.8606656028929799,0.9934953547394815,0.9941368117093554,341,341
2023-08-31,0.9371137680071435,0.8539977619015167,0.941468226172151,0.8579695052062165,0.9462576787440434,0.9466848244371513,338,338
2023-09-01,0.9322214354209291,0.8494481391155145,0.9363684671431545,0.8532272365081761,0.9461994659438104,0.9468314202068584,336,336
2023-09-04,0.9407102247202691,0.8570947262048141,0.9447778386294359,0.860804110849092,0.9451719477803505,0.9459682755111047,334,334
2023-09-05,0.9412952458767013,0.8575369922896983,0.9455833157166056,0.8614472524875288,0.9433280929297758,0.9441999947331151,324,324
2023-09-06,0.9480635851074272,0.8636196044121459,0.952172186903379,0.8673679873732252,0.9454188821522969,0.9459281730904602,323,323
2023-09-07,0.9261730216077854,0.8435738392831263,0.9302682730500089,0.8473050474606528,0.9464496008480567,0.946994897987322,322,322
2023-09-08,0.9284943333433973,0.8456060268704927,0.9323446421155219,0.8491133742825729,0.9482969560469969,0.9491168988338555,328,328
2023-09-11,0.945519426348466,0.8610301488304557,0.9501203157024918,0.8652271385761123,0.9480976662043348,0.9489624173690488,322,322
2023-09-12,0.9440080935095955,0.8595618866506787,0.9484656055007293,0.8636271876057393,0.9467467081634948,0.9472297917680516,321,321
2023-09-13,0.9260964480892327,0.8431507585578776,0.9306217355622728,0.8472707677594642,0.9443894244943384,0.9448692533491286,301,301
2023-09-14,0.9123206273226107,0.8305122477757538,0.9169940943462427,0.8347628809404346,0.9427574659757808,0.9434026316480305,275,275
2023-09-15,0.9084032888140707,0.8268609397610361,0.9130769980735466,0.831110336258246,0.9457661550345414,0.9465317183272639,279,279
2023-09-18,0.9133861486257233,0.8313119090304366,0.9179556116290675,0.8354685484489215,0.9472958932371165,0.9480866696081127,248,248
2023-09-19,0.8993948628890132,0.8184787505847559,0.9040106944795903,0.822676241550285,0.9456286989781837,0.9466391109965452,235,235
2023-09-20,0.8905518308663066,0.8103359354005197,0.8951438110379676,0.8145130662014397,0.9457660873936535,0.946422592093186,241,241
2023-09-21,0.884844308116171,0.8050526001218833,0.889389600130629,0.8091867651662108,0.9454975245557744,0.9460862830259948,212,212
2023-09-22,0.9152171360450543,0.8326292864095259,0.9192504629113917,0.8362964980331121,0.9466870537174132,0.9471052950167478,212,212
2023-09-25,0.9103071335121552,0.8281031565175427,0.913725791907684,0.8312101767851179,0.8948897028026208,0.8952292968235279,124,124
2023-09-26,0.9135988307550595,0.8310123577078072,0.9171543831817537,0.834243267244587,0.8942320689003918,0.8943457108188012,97,97
2023-09-27,0.9223993275655447,0.8389439958105819,0.9258525127241299,0.842081487463516,0.9003084212488824,0.9003542407612255,101,101
2023-09-28,0.9309635732021404,0.8467053631821082,0.9345725119677831,0.84998446576486,0.9509670550463845,0.9510218519516574,106,106
2023-10-09,0.9222409168840806,0.8386710999364351,0.9256891462120072,0.8418037705138579,0.9478545698009389,0.9481412672233884,105,105
2023-10-10,0.922919782366417,0.8391992711770386,0.9262689490927749,0.8422414054006694,0.948209476573962,0.9484278172587648,113,113
2023-10-11,0.9303992329196499,0.8459237255988489,0.9336580827251026,0.8488831767730758,0.9531805431324977,0.9533593810276881,117,117
2023-10-12,0.9357816107342474,0.850729823728092,0.9393848671941369,0.8540023983722569,0.9510394366232857,0.9514041693645616,123,123
2023-10-13,0.9228080589891753,0.8388343988520625,0.9266019254933245,0.8422802784056055,0.9516318854826257,0.9522648908367015,122,122
2023-10-16,0.9060969048554248,0.8235395762912852,0.9095247332652683,0.8266525311602194,0.9483264042030315,0.9492359650532562,121,121
2023-10-17,0.9039973735886278,0.8215452192049787,0.9071056148874228,0.8243670455473057,0.9498965882004504,0.9506230945014323,133,133
2023-10-18,0.8882075253495602,0.8070955889792782,0.8913303686872432,0.8099303889636664,0.9502945449872076,0.9510161479898265,136,136
2023-10-19,0.8856199640960314,0.8046594962198357,0.8885607772967126,0.8073283481004898,0.9516204920808802,0.9522735417095042,161,161
2023-10-20,0.8780302063159062,0.7976729563403451,0.8811188243563456,0.8004757260188005,0.9529345563092705,0.9535127196069849,168,168
2023-10-23,0.8552096712532143,0.7768429781792849,0.8580663037779485,0.7794351067438922,0.9592886050021813,0.9604001116533856,176,176
2023-10-24,0.8732294004467563,0.7931419017124115,0.8763671446615576,0.7959881129517461,0.9567011009210035,0.9568251935653183,252,252
2023-10-25,0.8851297069789021,0.8038790595409668,0.8883829758350791,0.8068299925518678,0.9568656306705189,0.9569147447827023,257,257
2023-10-26,0.8823272427168329,0.8012494969233767,0.8854936042236681,0.8041217652325584,0.957936131031292,0.9583985756831699,251,251
2023-10-27,0.8978343303664298,0.8152590415890862,0.9005457592254261,0.8177172835785042,0.957892847469653,0.9583456718549427,249,249
2023-10-30,0.9101104579165388,0.8263327828984645,0.9124564363255168,0.8284584844523617,0.9590067445355136,0.9595774579569936,239,239
2023-10-31,0.9071251247404218,0.8236097681055927,0.9099402132199392,0.8261622253419065,1.0,1.0,240,240
2023-11-01,0.9093159592337235,0.8255148848106204,0.9122165898389796,0.8281447418796173,1.0,1.0,239,239
2023-11-02,0.8984025384804283,0.8155209680885274,0.9009537077251027,0.8178328624692908,0.9961465352062506,0.9959551908511789,236,236
2023-11-03,0.9155806861018727,0.8310236952609728,0.9177899131187974,0.833025138449265,0.99074187217217,0.9907011744165116,243,243
2023-11-06,0.9436828444572907,0.8564778628419316,0.9457607693520484,0.8583595467200129,0.9414726543771224,0.9413407560774563,242,242
2023-11-07,0.9502834255060669,0.8624137180788338,0.9520933361303594,0.8640518804035767,0.8921612122312856,0.8919592652573668,229,229
2023-11-08,0.9531299971749254,0.8649354772401653,0.9548465777946007,0.8664876462023801,0.8430256120613723,0.8420124458889428,224,224
2023-11-09,0.9539810790831085,0.8656617728301209,0.9552432341067633,0.8668013223343759,0.7943559587686326,0.7933765557707826,215,215
2023-11-10,0.9522123671628909,0.8640063715223691,0.9532158536633317,0.8649114520023022,0.7433355004782646,0.7425514889085522,213,213
2023-11-13,0.9617956378504231,0.8726209067644516,0.962899966989998,0.8736170507834198,0.7461038081734238,0.7450656312261152,204,204
2023-11-14,0.9696985954576381,0.8797191561230984,0.9707507863641488,0.8806681400636599,0.6971116010177992,0.6964524322994938,187,187
2023-11-15,0.9752080784575422,0.8846538269175067,0.9761579628583977,0.8855098779431385,0.6500627155255733,0.6494988894646231,182,182
2023-11-16,0.9660892027330102,0.8763032161924107,0.9671972171235227,0.8773028515429944,0.5975151323225378,0.5970480841212848,156,156
2023-11-17,0.9701669525427449,0.8799385983517072,0.9710851948620048,0.8807657897721224,0.5510929196336091,0.550503918168591,143,143
2023-11-20,0.9796070942044358,0.8883970256959799,0.9805248358991441,0.8892232279332581,0.557140279866006,0.556300992946073,129,129
2023-11-21,0.9777929397149545,0.8866755335816352,0.9789904198167778,0.887755723149817,0.506189374857608,0.5055867956767099,48,48
2023-11-22,0.9650267961515835,0.8750111349486582,0.9664864647409008,0.8763292306760173,0.4999292775854366,0.4993549180685278,43,43
2023-11-23,0.9731592156840068,0.8823151137728932,0.9747124400162364,0.8837177190754332,0.45494309736507993,0.45423239049959974,36,36
2023-11-24,0.9637093083072951,0.873635255218468,0.9653977618355276,0.8751601753688885,0.44989496239811505,0.4490005529428983,24,24
2023-11-27,0.9594653203383754,0.8697169884848003,0.960959259041327,0.8710652987475825,0.448818305038464,0.4477660644677721,24,24
2023-11-28,0.9594857543327826,0.8696566153531158,0.9609333575839015,0.8709634352818266,0.4563820572629084,0.45585354937182054,25,25
2023-11-29,0.9527278368757834,0.8634404740011064,0.9540630656402518,0.8646452833774745,0.45393244492405954,0.4534390517944193,23,23
2023-11-30,0.9512946579261725,0.862041773703879,0.9526640647274992,0.8632778074548362,0.4451096487974646,0.4450431077929326,24,24
2023-12-01,0.958900545235582,0.868847095313579,0.9603556578930905,0.8701606734764253,0.44975483902731395,0.44980540037355415,17,17
2023-12-04,0.9569771079384487,0.867069465148286,0.9584370568276477,0.8683873724698019,0.49877499011560783,0.4988283009491039,20,20
2023-12-05,0.9439244261709013,0.8552013461396903,0.945273203646561,0.8564185118381855,0.5424802971536862,0.5424940171884112,26,26
2023-12-06,0.948372122070871,0.8591985671897711,0.9495193485874293,0.8602330184007705,0.594362980037445,0.5942818888985816,35,35
2023-12-07,0.9480427387811066,0.8588669291069274,0.9491030422381367,0.8598224363868214,0.6441998265703858,0.6440900217584171,39,39
2023-12-08,0.9404665540288905,0.8519645004040434,0.9413707225100376,0.8527784453386983,0.6918276944475485,0.6916687540042478,43,43
2023-12-11,0.9462039191971516,0.8570708202750279,0.9474150406442858,0.8581627885329317,0.690839632294547,0.6907765144754563,49,49
2023-12-12,0.9523977391012772,0.8626504044850727,0.9532950242425495,0.8634579400460858,0.7425939689004879,0.742449908496536,52,52
2023-12-13,0.9400206207454977,0.8513988201396827,0.9410744343168125,0.8523482404035669,0.7897724846273245,0.7896591134526663,54,54
2023-12-14,0.9369906119622927,0.8486197571132991,0.9382728096651951,0.8497761869622154,0.8394691633708743,0.839389999750228,61,61
2023-12-15,0.9369970840621045,0.8485920635792135,0.9379496655567161,0.849449887664811,0.8896406966624383,0.8895146708087266,64,64
2023-12-18,0.9200235232890499,0.8331258156535895,0.9207603981365676,0.8337882135020828,0.889572951870277,0.8894178141749025,65,65
2023-12-19,0.9247810507391575,0.837402623866111,0.9257525312330783,0.83827757785918,0.9398986241863944,0.9397631961081059,76,76
2023-12-20,0.9149270672633809,0.8283897687078708,0.916107520115934,0.8294540890092406,0.9417381420106328,0.9416002441295275,78,78
2023-12-21,0.9276629494365846,0.8398925373519269,0.9285110782946958,0.8406557393589966,0.991597921186328,0.9914393047035085,88,88
2023-12-22,0.9208551915572389,0.8336361281426974,0.9210307784043356,0.833789982651525,0.9933163680916781,0.9931220202393061,90,90
2023-12-25,0.9187450466891429,0.8316389186217417,0.9184099315798704,0.8313299910547853,0.9950027349922428,0.9946842466952297,96,96
2023-12-26,0.9115557570696757,0.8250467731977628,0.9111443468915806,0.824668940084432,0.9996805466552948,0.9993457317361777,104,104
2023-12-27,0.9159657022833182,0.8289525640738202,0.9160881193016378,0.8290581362368535,0.9997193676773397,0.9992995436858078,122,122
2023-12-28,0.9501073903478722,0.8597834261632976,0.9496182837735432,0.8593342719753378,1.0,1.0,126,126
2023-12-29,0.9614701254354705,0.8700016756024922,0.9614162588795608,0.8699487576929077,0.9538559238831719,0.9540314216829339,121,121
2024-01-02,0.9493083031954352,0.8589284591951425,0.9492806892984841,0.8588984744749314,0.9056671633104918,0.9054573698014539,118,118
2024-01-03,0.9397883258527799,0.850224174113162,0.9403976002194678,0.8507705304277451,0.9031774631112546,0.902642655103743,114,114
2024-01-04,0.9304022829497782,0.8416369145326817,0.931075195491195,0.842239379921035,0.900730678079426,0.9003152755645716,110,110
2024-01-05,0.908927294238735,0.8221266596525285,0.9095911027154691,0.8227211807050206,0.8999322402084532,0.8994475153675029,110,110
2024-01-08,0.8906566298243679,0.805514775386488,0.8911793844296123,0.8059806946272593,0.897659153688809,0.8968411818772077,117,117
2024-01-09,0.8995725031284139,0.8135058727207055,0.8997900304207833,0.813694566533777,0.899624057754521,0.8987563311683044,136,136
2024-01-10,0.8930596171694982,0.8075399742280713,0.8930898411801147,0.8075590816738184,0.8981962497655777,0.8978490784899829,137,137
2024-01-11,0.9126945318100068,0.8251995914196465,0.912783464566973,0.8252741297385546,0.8940382634790365,0.8952524009470278,160,160
2024-01-12,0.9043784624886164,0.8175912805010883,0.9049938152411645,0.8181388379221858,0.8916034545650884,0.8928944022449216,155,155
2024-01-15,0.9021731681395,0.8155099440617225,0.9030948495401196,0.8163327344419261,0.88641450071646,0.8874571583786766,160,160
2024-01-16,0.8959168092824024,0.8097749973734356,0.8966343572669214,0.8104144975442749,0.8865148366802135,0.8875408338998642,169,169
2024-01-17,0.8715175714119965,0.7876338758070001,0.8722606953423598,0.7882977264228538,0.879083195617805,0.8802900742394666,177,177
2024-01-18,0.8723248704063348,0.7882887835877979,0.8727776413229216,0.788690749838957,0.8823044322958392,0.8836994906501244,290,290
2024-01-19,0.8596281621255133,0.776735522751025,0.8599534478296317,0.7770230677838902,0.883452970268267,0.8847145037648398,308,308
2024-01-22,0.8159537153550432,0.7371752097263897,0.8158634884715308,0.7370895491924572,0.8814954413204003,0.882741176269523,365,365
2024-01-23,0.825728639020534,0.7459142628645343,0.82519528126712,0.7454299811545919,0.8848453993283873,0.8857423151513267,816,816
2024-01-24,0.8281050478737739,0.7479935977675283,0.8274832425946075,0.7474274480364377,0.8852516042744377,0.8862721346775909,873,873
2024-01-25,0.8550654901668573,0.7722654526554942,0.8545450350533161,0.771790786604576,0.8883059788552133,0.8896781945042905,874,874
2024-01-26,0.8414289454027628,0.7598596897510216,0.840960961831608,0.7594320250050576,0.8887711477080593,0.8899320524436248,869,869
2024-01-29,0.812976480403109,0.7341106373345817,0.8124384926903251,0.7336198214904188,0.9368316361410894,0.9380183688759455,887,887
2024-01-30,0.7873802732562113,0.7109452207467233,0.7869294560654067,0.7105334256141227,0.986070906160615,0.9872879221364076,1007,1007
2024-01-31,0.7449879465257782,0.6725614453415822,0.744144612558605,0.6717949014512872,0.9903570421022264,0.9914020209046759,1283,1283
2024-02-01,0.7418225354738293,0.6696328710450765,0.7407367791796531,0.668647703701931,0.9919119888430248,0.9932640923817743,1907,1907
2024-02-02,0.7041048018024223,0.6354830145126781,0.702891499076415,0.6343822935956189,0.9938812641407594,0.99447762944249,2122,2122
2024-02-05,0.6369242040263055,0.5747217981949911,0.6355955337577203,0.5735172085381021,0.9965641432766328,0.9970154074678216,2665,2665
2024-02-06,0.6534206468810247,0.5895650727425471,0.6517163834436626,0.5880206311928511,0.9979332539461145,0.9980494374733069,3313,3313
2024-02-07,0.6378585487614281,0.5754451071306212,0.6360958085774838,0.5738481565701946,0.9954895241305903,0.9958634890154445,3328,3328
2024-02-08,0.6912515490460432,0.6236125004749346,0.6897159493050374,0.6222206017255963,0.9981680219539594,0.9984753880519445,3354,3354
2024-02-19,0.7148543957822948,0.6448910207128503,0.7133970087813266,0.6435696103431024,0.9519389683689783,0.9521434367055126,3352,3352
2024-02-20,0.7248462475075711,0.6538700590028603,0.7233413596693095,0.652505997507367,0.8998022774180044,0.9001182767094359,3344,3344
2024-02-21,0.7374711321583142,0.6652286166513902,0.7357440456896343,0.6636639673803582,0.8537329113859106,0.854064092953674,3333,3333
2024-02-22,0.7547245652852907,0.6807646212280289,0.7527640990761213,0.6789889788941379,0.8060532786895647,0.8060149207046047,3314,3314
2024-02-23,0.777819857555967,0.7015740539058766,0.7755320767813398,0.6995028076312368,0.76136345642225,0.7611940383245056,3198,3198
