route,policy,segment,change,event_id,symbol,entry_date,exit_date,net_return,entry_outlay
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20190226|603696.SH,603696.SH,2019-02-27,2019-03-07,0.1454091816367264,0.0259054267672796
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20190909|300097.SZ,300097.SZ,2019-09-10,2019-09-18,-0.0301535765242493,0.0260267345793353
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191225|603059.SH,603059.SH,2019-12-26,2020-01-03,0.1454091816367264,0.0271551812258913
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191230|000619.SZ,000619.SZ,2019-12-31,2020-01-23,-0.026316332851538,0.0272142231659152
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191230|603856.SH,603856.SH,2019-12-31,2020-01-23,0.0103734838016276,0.0272142231659152
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191230|603871.SH,603871.SH,2019-12-31,2020-01-23,0.0186005176943582,0.0272142231659152
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200102|002061.SZ,002061.SZ,2020-01-03,2020-01-16,-0.0320718430469079,0.027556165444548
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200102|002124.SZ,002124.SZ,2020-01-03,2020-01-06,-0.0623661102703019,0.027556165444548
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200102|601186.SH,601186.SH,2020-01-03,2020-01-09,-0.0297261935459223,0.027556165444548
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200106|000592.SZ,000592.SZ,2020-01-07,2020-01-16,-0.0494125755004648,0.0274719024485218
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200306|600785.SH,600785.SH,2020-03-09,2020-03-10,-0.0461151367115698,0.028066700202211
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|600363.SH,600363.SH,2020-06-22,2020-07-09,0.1454091816367262,0.0276422006316907
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|601688.SH,601688.SH,2020-06-22,2020-07-03,0.1454091816367262,0.0276422006316907
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|603232.SH,603232.SH,2020-06-22,2020-07-07,0.1454091816367264,0.0276422006316907
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|000617.SZ,000617.SZ,2020-06-23,2020-06-30,-0.0425896788653318,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|000948.SZ,000948.SZ,2020-06-23,2020-07-07,0.1454091816367264,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|002467.SZ,002467.SZ,2020-06-23,2020-06-24,-0.0686678590870207,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|002789.SZ,002789.SZ,2020-06-23,2020-07-02,-0.0297918137821155,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|600745.SH,600745.SH,2020-06-23,2020-07-06,0.1454091816367262,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|601877.SH,601877.SH,2020-06-23,2020-07-17,0.0300591380932826,0.0278463438811565
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|600158.SH,600158.SH,2020-07-09,2020-07-17,-0.0357329297449057,0.0300365440931369
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|600764.SH,600764.SH,2020-07-09,2020-07-17,-0.0635116640639278,0.0300365440931369
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|000810.SZ,000810.SZ,2020-07-10,2020-07-16,-0.0671828548341382,0.0304962667192811
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|300112.SZ,300112.SZ,2020-07-10,2020-07-17,-0.0461263137649495,0.0266550780978072
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|300513.SZ,300513.SZ,2020-07-10,2020-07-16,-0.0488021911187851,0.0266550780978072
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|300718.SZ,300718.SZ,2020-07-10,2020-07-16,-0.0441181654351343,0.0266550780978072
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|603050.SH,603050.SH,2020-07-10,2020-07-17,-0.0423295057306483,0.0304962667192811
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211126|605336.SH,605336.SH,2021-11-29,2021-12-03,-0.0525214073014066,0.0319209219145256
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211129|002646.SZ,002646.SZ,2021-11-30,2021-12-22,0.0743740944506923,0.0321142940944831
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211129|002950.SZ,002950.SZ,2021-11-30,2021-12-03,-0.0372384577160008,0.0321142940944831
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211129|600222.SH,600222.SH,2021-11-30,2021-12-01,-0.0951161506773686,0.0321142940944831
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20221107|600250.SH,600250.SH,2022-11-08,2022-11-29,0.1454091816367266,0.0358811426243258
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20221114|000897.SZ,000897.SZ,2022-11-15,2022-11-29,0.1454091816367264,0.0355710396168802
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230130|002830.SZ,002830.SZ,2023-01-31,2023-02-22,0.0623552253438544,0.0363364202911143
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|301217.SZ,301217.SZ,2023-02-01,2023-02-23,-0.0243483835249207,0.0296706526308641
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|301238.SZ,301238.SZ,2023-02-01,2023-02-08,0.1454091816367264,0.0296706526308641
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|600313.SH,600313.SH,2023-02-01,2023-02-17,-0.0480393004604507,0.0366122872710748
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|600428.SH,600428.SH,2023-02-01,2023-02-23,0.0435785146125655,0.0366122872710748
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230203|605189.SH,605189.SH,2023-02-06,2023-02-28,0.1253071949407469,0.0368404770320121
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230213|603057.SH,603057.SH,2023-02-14,2023-02-28,-0.0266065339318121,0.0376765229113938
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230215|000078.SZ,000078.SZ,2023-02-16,2023-02-17,-0.0373777584495812,0.0375707109539398
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20231117|600699.SH,600699.SH,2023-11-20,2023-11-23,-0.037091979183627,0.0381957872892789
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20140707|000002.SZ,000002.SZ,2014-07-08,2014-07-29,0.1454091816367269,0.0165967403879923
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|000639.SZ,000639.SZ,2020-07-14,2020-07-24,0.1454091816367266,0.0447318400597372
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|000716.SZ,000716.SZ,2020-07-14,2020-08-05,-0.0063578306569761,0.0447318400597372
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|600737.SH,600737.SH,2020-07-14,2020-08-05,-0.002302776701651,0.0447318400597372
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|601996.SH,601996.SH,2020-07-14,2020-08-05,0.0244653550042772,0.0447318400597372
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|603711.SH,603711.SH,2020-07-14,2020-08-05,-0.1230118379593014,0.0447318400597372
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20140703|002144.SZ,002144.SZ,2014-07-04,2014-07-24,-0.0725093437286501,0.0163442519954785
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20140703|600066.SH,600066.SH,2014-07-04,2014-07-28,0.1212544969940361,0.0163442519954785
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150313|000089.SZ,000089.SZ,2015-03-16,2015-03-26,0.1454091816367266,0.020023891001758
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150313|002668.SZ,002668.SZ,2015-03-16,2015-03-26,0.1454091816367264,0.020023891001758
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20160629|002356.SZ,002356.SZ,2016-06-30,2016-07-22,0.0243172581977757,0.025109097324152
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20170831|603728.SH,603728.SH,2017-09-01,2017-09-25,0.0126915348532421,0.0263677843013581
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191225|603059.SH,603059.SH,2019-12-26,2020-01-03,0.1454091816367264,0.0337046506171723
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200106|000592.SZ,000592.SZ,2020-01-07,2020-01-17,-0.0688785295857793,0.0348301368691332
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|601688.SH,601688.SH,2020-06-22,2020-07-03,0.1454091816367262,0.0347419708036817
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|603232.SH,603232.SH,2020-06-22,2020-07-07,0.1454091816367262,0.0347419708036817
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|600745.SH,600745.SH,2020-06-23,2020-07-06,0.1454091816367264,0.0348606842759131
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|002029.SZ,002029.SZ,2020-07-09,2020-07-31,0.0175821641914728,0.0378370161099701
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|600158.SH,600158.SH,2020-07-09,2020-07-28,-0.0532451580355771,0.0378370161099701
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|600764.SH,600764.SH,2020-07-09,2020-07-17,-0.0635116640639278,0.0378370161099701
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200709|300513.SZ,300513.SZ,2020-07-10,2020-07-17,-0.0698493945986691,0.0308541004359617
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230213|600300.SH,600300.SH,2023-02-14,2023-03-08,-0.0409865982321075,0.0499004136533875
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230213|603057.SH,603057.SH,2023-02-14,2023-03-08,-0.0821736352141648,0.0499004136533875
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230214|600993.SH,600993.SH,2023-02-15,2023-03-09,0.0616180337737226,0.0499141820801754
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20150309|600097.SH,600097.SH,2015-03-10,2015-04-01,0.0867284033600537,0.0204022331803342
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|000639.SZ,000639.SZ,2020-07-14,2020-07-24,0.1454091816367266,0.0447318400597372
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|600737.SH,600737.SH,2020-07-14,2020-08-05,-0.002302776701651,0.0447318400597372
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|601996.SH,601996.SH,2020-07-14,2020-08-05,0.0244653550042772,0.0447318400597372
ATRDR_FAST_BEAR,fixed_0.05,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150126|002352.SZ,002352.SZ,2015-01-27,2015-02-25,-0.0620300751879699,0.0195363150763108
ATRDR_FAST_BEAR,fixed_0.05,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150126|600833.SH,600833.SH,2015-01-27,2015-02-25,0.0646981898272416,0.0195363150763108
ATRDR_FAST_BEAR,fixed_0.05,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20220531|000429.SZ,000429.SZ,2022-06-01,2022-06-24,-0.0471951758850409,0.0521828656921808
