route,policy,segment,change,event_id,symbol,entry_date,exit_date,net_return,entry_outlay,other_account_skip_reason
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150313|002668.SZ,002668.SZ,2015-03-16,2015-03-26,0.1454091816367264,0.020023891001758,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20160629|002356.SZ,002356.SZ,2016-06-30,2016-07-22,0.0243172581977757,0.025109097324152,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20170831|603728.SH,603728.SH,2017-09-01,2017-09-25,0.0126915348532421,0.0263677843013581,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20191225|603059.SH,603059.SH,2019-12-26,2020-01-03,0.1454091816367264,0.0337046506171723,INSUFFICIENT_CASH
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200106|000592.SZ,000592.SZ,2020-01-07,2020-01-17,-0.0688785295857793,0.0348301368691332,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|601688.SH,601688.SH,2020-06-22,2020-07-03,0.1454091816367262,0.0347419708036817,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200619|603232.SH,603232.SH,2020-06-22,2020-07-07,0.1454091816367262,0.0347419708036817,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200622|600745.SH,600745.SH,2020-06-23,2020-07-06,0.1454091816367264,0.0348606842759131,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|002029.SZ,002029.SZ,2020-07-09,2020-07-31,0.0175821641914728,0.0378370161099701,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20200708|600158.SH,600158.SH,2020-07-09,2020-07-28,-0.0532451580355771,0.0378370161099701,MAX_K_30
