checkpoint_id,timestamp,stage,cash,gross_exposure,nav,virtual_nav,pnl_delta,quantity_delta,fees,ATRDR_cash,ATRDR_exposure,ATRDR_nav,trade_date,root_pnl_json
700,2018-07-30 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-07-30,{}
705,2018-07-31 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-07-31,{}
710,2018-08-01 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-01,{}
715,2018-08-02 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-02,{}
720,2018-08-03 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-03,{}
725,2018-08-06 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-06,{}
730,2018-08-07 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-07,{}
735,2018-08-08 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-08,{}
740,2018-08-09 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-09,{}
745,2018-08-10 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-10,{}
750,2018-08-13 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-13,{}
755,2018-08-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-14,{}
760,2018-08-15 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-15,{}
765,2018-08-16 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-16,{}
770,2018-08-17 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-17,{}
775,2018-08-20 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-20,{}
780,2018-08-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-21,{}
785,2018-08-22 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-22,{}
790,2018-08-23 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-23,{}
795,2018-08-24 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-24,{}
800,2018-08-27 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-27,{}
805,2018-08-28 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-28,{}
810,2018-08-29 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-29,{}
815,2018-08-30 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-30,{}
820,2018-08-31 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-08-31,{}
825,2018-09-03 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-03,{}
830,2018-09-04 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-04,{}
835,2018-09-05 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-05,{}
840,2018-09-06 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-06,{}
845,2018-09-07 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-07,{}
850,2018-09-10 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-10,{}
855,2018-09-11 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-11,{}
860,2018-09-12 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-12,{}
865,2018-09-13 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-13,{}
870,2018-09-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-14,{}
875,2018-09-17 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-17,{}
880,2018-09-18 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-18,{}
885,2018-09-19 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-19,{}
890,2018-09-20 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-20,{}
895,2018-09-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-21,{}
900,2018-09-25 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-25,{}
905,2018-09-26 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-26,{}
910,2018-09-27 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-27,{}
915,2018-09-28 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-09-28,{}
920,2018-10-08 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-08,{}
925,2018-10-09 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-09,{}
930,2018-10-10 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-10,{}
935,2018-10-11 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-11,{}
940,2018-10-12 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-12,{}
945,2018-10-15 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-15,{}
950,2018-10-16 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-16,{}
955,2018-10-17 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-17,{}
960,2018-10-18 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-18,{}
965,2018-10-19 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-19,{}
970,2018-10-22 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-22,{}
975,2018-10-23 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-23,{}
980,2018-10-24 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-24,{}
985,2018-10-25 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-25,{}
990,2018-10-26 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-26,{}
995,2018-10-29 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-29,{}
1000,2018-10-30 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-30,{}
1005,2018-10-31 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-10-31,{}
1010,2018-11-01 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-01,{}
1015,2018-11-02 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-02,{}
1020,2018-11-05 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-05,{}
1025,2018-11-06 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-06,{}
1030,2018-11-07 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-07,{}
1035,2018-11-08 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-08,{}
1040,2018-11-09 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-09,{}
1045,2018-11-12 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-12,{}
1050,2018-11-13 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-13,{}
1055,2018-11-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-14,{}
1060,2018-11-15 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-15,{}
1065,2018-11-16 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-16,{}
1070,2018-11-19 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-19,{}
1075,2018-11-20 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-20,{}
1080,2018-11-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-21,{}
1085,2018-11-22 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-22,{}
1090,2018-11-23 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-23,{}
1095,2018-11-26 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-26,{}
1100,2018-11-27 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-27,{}
1105,2018-11-28 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-28,{}
1110,2018-11-29 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-29,{}
1115,2018-11-30 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-11-30,{}
1120,2018-12-03 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-03,{}
1125,2018-12-04 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-04,{}
1130,2018-12-05 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-05,{}
1135,2018-12-06 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-06,{}
1140,2018-12-07 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-07,{}
1145,2018-12-10 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-10,{}
1150,2018-12-11 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-11,{}
1155,2018-12-12 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-12,{}
1160,2018-12-13 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-13,{}
1165,2018-12-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-14,{}
1170,2018-12-17 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-17,{}
1175,2018-12-18 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-18,{}
1180,2018-12-19 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-19,{}
1185,2018-12-20 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-20,{}
1190,2018-12-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-21,{}
1195,2018-12-24 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-24,{}
1200,2018-12-25 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-25,{}
1205,2018-12-26 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-26,{}
1210,2018-12-27 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-27,{}
1215,2018-12-28 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2018-12-28,{}
1220,2019-01-02 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-02,{}
1225,2019-01-03 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-03,{}
1230,2019-01-04 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-04,{}
1235,2019-01-07 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-07,{}
1240,2019-01-08 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-08,{}
1245,2019-01-09 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-09,{}
1250,2019-01-10 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-10,{}
1255,2019-01-11 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-11,{}
1260,2019-01-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-14,{}
1265,2019-01-15 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-15,{}
1270,2019-01-16 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-16,{}
1275,2019-01-17 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-17,{}
1280,2019-01-18 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-18,{}
1285,2019-01-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-21,{}
1290,2019-01-22 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-22,{}
1295,2019-01-23 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-23,{}
1300,2019-01-24 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-24,{}
1305,2019-01-25 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-25,{}
1310,2019-01-28 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-28,{}
1315,2019-01-29 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-29,{}
1320,2019-01-30 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-30,{}
1325,2019-01-31 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-01-31,{}
1330,2019-02-01 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-01,{}
1335,2019-02-11 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-11,{}
1340,2019-02-12 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-12,{}
1345,2019-02-13 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-13,{}
1350,2019-02-14 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-14,{}
1355,2019-02-15 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-15,{}
1360,2019-02-18 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-18,{}
1365,2019-02-19 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-19,{}
1370,2019-02-20 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-20,{}
1375,2019-02-21 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-21,{}
1380,2019-02-22 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-22,{}
1385,2019-02-25 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-25,{}
1390,2019-02-26 15:01:00,ACCOUNT_TIMESTAMP_COMPLETE,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2019-02-26,{}
