X,Y,period,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl,max_gross,trading_days,days_gross_gt25,days_gross_gt50,days_gross_gt75,days_gross_gt90,days_gross_ge99
X8,0.3,2025,2025-01-01,2025-12-31,0.1629905471838733,0.16311083111723446,0.07211597357747468,0.019797219921510092,1.1616143210485883,0.5423630553195145,1.0,0.45763694468048555,901693.388905731,19.32434304570471,-0.027839070815506184,0.13561560858139657,1.0,0.16897750772210376,0.1488999059524353,0.1536473312759582,3851807.8425411656,1.0,243,188,124,80,52,29
X8,0.3,2026 YTD,2026-01-01,2026-09-16,0.23195257775174416,0.3420185342003128,0.1597283996236768,0.02370675618971453,1.7126492649334308,0.5132163477664492,0.9122031593655864,0.48678365223355075,913155.4504701416,21.483451093163737,-0.08745889516790228,0.14480926224573634,0.7894205355045356,0.24125609071077186,0.16707091994842374,0.20646115979613602,6374961.751515329,1.0,172,136,101,31,10,8
X8,0.3,full,2018-01-01,2026-09-16,5.903234874122761,0.24836626665078199,0.1597283996236768,0.02244466061050861,1.527783481246284,0.44854130681048354,0.9998665078591695,0.5514586931895165,4387275.530630674,17.414859228152586,-0.08745889516790228,0.14930835366194087,1.0,0.043094015654621426,0.05777239080948033,0.0659103559323362,28954080.915019467,1.0,2114,1347,888,544,310,131
X10,0.1,2018–2021,2018-01-01,2021-12-31,1.9092310207823724,0.30600413637579726,0.13080759019666288,0.02248760040034171,1.883373992306735,0.439478859374548,0.9998477143220524,0.560521140625452,1051796.0046539768,16.60514539877598,-0.08016136557932707,0.11329365249506589,0.9795068703301821,0.06442731867009516,0.04591594376302421,0.05368445691483352,9364362.191232111,1.0,973,585,409,249,157,56
X10,0.1,2022–2023,2022-01-01,2023-12-31,0.2631044296431304,0.12396909154383251,0.1378932722438827,0.0216504852074088,0.9403192119212059,0.4342164028693104,0.9977089002587788,0.5657835971306896,910845.9358210112,14.768003991100624,-0.07602610483721606,0.10851565378460817,0.925595128571936,0.10256944105910842,0.11007980037672153,0.11682989573292338,3754275.0779206622,1.0,484,291,195,119,66,32
X10,0.1,2024,2024-01-01,2024-12-31,0.2807240972888525,0.28007490951652225,0.14842421514787318,0.023525043068888994,1.3520382888697569,0.42515774395991063,0.9787885665122004,0.5748422560400894,662373.3257833142,17.20870954643944,-0.0523545920825601,0.11688277250084177,0.8749210640699739,0.2665347007086552,0.230016046335806,0.23001604633580605,5059608.1406586915,1.0,242,152,81,65,39,10
X10,0.1,2025,2025-01-01,2025-12-31,0.16490548522335358,0.16502728002900313,0.08278361877626994,0.020673710269681712,1.165084700706544,0.5520782889298609,1.0,0.4479217110701392,912427.3467196291,19.9002635086563,-0.02908160779519331,0.11333755405765095,1.0,0.16632939838837485,0.1487452233131712,0.1487452233131712,3806517.8567433767,1.0,243,188,139,85,56,31
X10,0.1,2026 YTD,2026-01-01,2026-09-16,0.20024390564434924,0.2935653443313868,0.16745475395728426,0.02428478491005052,1.5332641490032564,0.5248307605207557,0.9155572079281031,0.47516923947924417,891195.4872447057,21.43600185715324,-0.09716569451714696,0.11661772072809647,0.8898183105931208,0.2311569106743187,0.14936837386868118,0.17506869999816355,5384467.59104535,1.0,172,139,101,37,11,8
X10,0.1,full,2018-01-01,2026-09-16,5.580111437510418,0.2415136287013162,0.16745475395728426,0.0228878124076759,1.4916159918313594,0.4565221183623491,0.9999819595431004,0.5434778816376509,4428638.100222637,17.684660415424286,-0.09716569451714696,0.11688277250084177,1.0,0.04040633106917418,0.048898479588915945,0.05547297378343634,27369230.85760019,1.0,2114,1355,925,555,329,137
X10,0.15,2018–2021,2018-01-01,2021-12-31,2.0495797674485274,0.3214781887278064,0.12424796542663274,0.023434829377247432,1.887513719315928,0.4549936774327002,1.0,0.5450063225672998,1113333.8673666052,17.378845420784604,-0.08597769576277081,0.16361789497717194,1.0,0.06257868844928115,0.05573281602112905,0.06210927946835881,10052742.215734743,1.0,973,596,426,280,174,71
X10,0.15,2022–2023,2022-01-01,2023-12-31,0.21551724894794133,0.10257868090148548,0.17399767448964776,0.023223568689442798,0.7573132764969744,0.45147427718206845,1.0,0.5485257228179315,938047.4847693036,15.164994367318085,-0.08366644921482147,0.1592828384757776,1.0000000000000002,0.10416853523532763,0.11489938110862852,0.12137395015341793,3223604.4978904407,1.0000000000000002,484,318,207,121,74,39
X10,0.15,2024,2024-01-01,2024-12-31,0.3068162538102748,0.3060998601266802,0.14946115485631672,0.023517774973884187,1.4417721139002408,0.42614736645088597,0.9836563354953519,0.5738526335491142,669314.5508224466,17.217312964201657,-0.05390967682701564,0.16055833713083345,0.932733135030062,0.26708138552952004,0.25799281061302387,0.25799281061302387,5578265.841595061,1.0,242,154,86,65,40,11
X10,0.15,2025,2025-01-01,2025-12-31,0.18811626692850125,0.1882565454231182,0.07230165421808321,0.0208151233213328,1.2760666969220968,0.5558409842759191,1.0,0.4441590157240809,956483.2254960653,20.01017723621653,-0.03360132153267659,0.16624649857493576,1.0,0.16653510393983142,0.1753148424575476,0.17554961519839604,4469528.63251248,1.0,243,189,138,87,56,31
X10,0.15,2026 YTD,2026-01-01,2026-09-16,0.21830664534109667,0.32110303682613583,0.17549298020088233,0.026958655797759086,1.465169459824682,0.5494277821300927,0.960422392516181,0.45057221786990737,986720.6194853429,22.718409787664992,-0.0960559382359023,0.17109425703258485,0.8094736100030049,0.2547470383111493,0.18836248593938285,0.22408095958237537,6162561.550908867,1.0,172,138,109,50,12,9
X10,0.15,full,2018-01-01,2026-09-16,6.011827225340996,0.25060555852011746,0.17549298020088233,0.023797553077735126,1.4718183280691937,0.47016130495963915,1.0,0.5298386950403609,4663899.747939764,18.24423255095098,-0.0960559382359023,0.17109425703258485,1.0000000000000002,0.043236048236642316,0.05955311506471076,0.07010468012017627,29486702.73864159,1.0000000000000002,2114,1395,966,603,356,161
X10,0.2,2018–2021,2018-01-01,2021-12-31,2.0582394838706217,0.3224153228136619,0.12305651641736881,0.023385072685351827,1.8943461540604496,0.4550143785577114,1.0,0.5449856214422886,1114122.911176741,17.400416526823662,-0.08623097800975443,0.17592132299212174,1.0,0.06259852557113721,0.055780546805986486,0.062159035027903486,10095216.2380857,1.0,973,594,425,282,175,71
X10,0.2,2022–2023,2022-01-01,2023-12-31,0.21564880624757232,0.10263838704728268,0.17349020531589265,0.02396104254369344,0.740843194290361,0.4514161733840572,1.0,0.5485838266159428,939585.5835804048,15.182070618591474,-0.0817447525454118,0.1720622038563807,1.0,0.10597099743809235,0.11491391891376812,0.12135477933776315,3234731.7416189387,1.0,484,318,214,119,70,33
X10,0.2,2024,2024-01-01,2024-12-31,0.3079239861974037,0.30720471559911,0.14924877686078863,0.023501432384347595,1.446999905838841,0.4258859548194485,0.9836362280443313,0.5741140451805515,669937.8513317239,17.20215567695014,-0.053767109305393634,0.163245853470249,0.9329352816291886,0.26732733724640084,0.2590697064383392,0.2590697064383392,5614910.782365225,1.0,242,154,86,65,40,11
X10,0.2,2025,2025-01-01,2025-12-31,0.18913327138862535,0.1892743669178345,0.07208940609770043,0.020805187077969352,1.2817787991924083,0.5559671157487048,1.0,0.4440328842512952,959760.993295915,20.010424858774492,-0.03356157687287764,0.16914529228140074,1.0,0.16628147289090595,0.17509197686589753,0.1771992554886445,4510760.6032082625,1.0,243,189,138,87,56,31
X10,0.2,2026 YTD,2026-01-01,2026-09-16,0.2207447473058577,0.3248329658374376,0.17511449419661362,0.026928547741161563,1.4789466106088043,0.5489731426723209,0.9631578196797971,0.4510268573276791,990116.7807625807,22.699416640193487,-0.0957488759412195,0.179920874511862,0.7959182933283269,0.25488509152484407,0.1924580007498695,0.22772954730770897,6260409.661389448,1.0,172,138,109,49,12,9
X10,0.2,full,2018-01-01,2026-09-16,6.058582877678965,0.2515602687725358,0.17511449419661362,0.023923011012907246,1.4705899906306954,0.4701051130498666,1.0,0.5298948869501334,4673524.120147365,18.25112091616371,-0.0957488759412195,0.179920874511862,1.0,0.04304335207944145,0.06102994382578193,0.0721315641297016,29716029.026667573,1.0,2114,1393,972,602,353,155
X10,0.3,2018–2021,2018-01-01,2021-12-31,2.0582394838706217,0.3224153228136619,0.12305651641736881,0.023385072685351827,1.8943461540604496,0.4550143785577114,1.0,0.5449856214422886,1114122.911176741,17.400416526823662,-0.08623097800975443,0.17592132299212174,1.0,0.06259852557113721,0.055780546805986486,0.062159035027903486,10095216.2380857,1.0,973,594,425,282,175,71
X10,0.3,2022–2023,2022-01-01,2023-12-31,0.21564880624757232,0.10263838704728268,0.17349020531589265,0.02396104254369344,0.740843194290361,0.4514161733840572,1.0,0.5485838266159428,939585.5835804048,15.182070618591474,-0.0817447525454118,0.1720622038563807,1.0,0.10597099743809235,0.11491391891376812,0.12135477933776315,3234731.7416189387,1.0,484,318,214,119,70,33
X10,0.3,2024,2024-01-01,2024-12-31,0.3079239861974037,0.30720471559911,0.14924877686078863,0.023501432384347595,1.446999905838841,0.4258859548194485,0.9836362280443313,0.5741140451805515,669937.8513317239,17.20215567695014,-0.053767109305393634,0.163245853470249,0.9329352816291886,0.26732733724640084,0.2590697064383392,0.2590697064383392,5614910.782365225,1.0,242,154,86,65,40,11
X10,0.3,2025,2025-01-01,2025-12-31,0.18913327138862535,0.1892743669178345,0.07208940609770043,0.020805187077969352,1.2817787991924083,0.5559671157487048,1.0,0.4440328842512952,959760.993295915,20.010424858774492,-0.03356157687287764,0.16914529228140074,1.0,0.16628147289090595,0.17509197686589753,0.1771992554886445,4510760.6032082625,1.0,243,189,138,87,56,31
X10,0.3,2026 YTD,2026-01-01,2026-09-16,0.2207447473058577,0.3248329658374376,0.17511449419661362,0.026928547741161563,1.4789466106088043,0.5489731426723209,0.9631578196797971,0.4510268573276791,990116.7807625807,22.699416640193487,-0.0957488759412195,0.179920874511862,0.7959182933283269,0.25488509152484407,0.1924580007498695,0.22772954730770897,6260409.661389448,1.0,172,138,109,49,12,9
X10,0.3,full,2018-01-01,2026-09-16,6.058582877678965,0.2515602687725358,0.17511449419661362,0.023923011012907246,1.4705899906306954,0.4701051130498666,1.0,0.5298948869501334,4673524.120147365,18.25112091616371,-0.0957488759412195,0.179920874511862,1.0,0.04304335207944145,0.06102994382578193,0.0721315641297016,29716029.026667573,1.0,2114,1393,972,602,353,155
MAX_FILL,0.1,2018–2021,2018-01-01,2021-12-31,1.8107060208515486,0.29480347410817287,0.17451276369556623,0.024119951934956238,1.7237702276293523,0.4716893899477441,1.0,0.5283106100522559,1082989.961375753,17.638844716694045,-0.08596369385616787,0.11653522183501588,0.9792667743583736,0.059173592907960766,0.05028576297120974,0.05879510552422211,8881118.532292778,1.0,973,616,447,302,169,76
MAX_FILL,0.1,2022–2023,2022-01-01,2023-12-31,0.28378078084993064,0.13313743984405613,0.13486407497160802,0.021871123616176193,0.9746125132775016,0.4535880196831766,0.9999947136337183,0.5464119803168234,937333.1238921422,15.506678479251862,-0.0755334483450868,0.11040543057795478,1.0,0.10257563503724597,0.11441793796794991,0.11441793796794991,3912173.6544356868,1.0,484,313,205,132,71,33
MAX_FILL,0.1,2024,2024-01-01,2024-12-31,0.2943582545556689,0.29367408325497135,0.14828310339619433,0.02392531714717184,1.3907126887576657,0.43815327040553925,0.9831974016840646,0.5618467295944607,673529.7861143916,17.68577849608337,-0.058569953796766216,0.1167896867905724,0.8828649734797319,0.25989063911817906,0.22449263463084868,0.22449263463084868,5209574.264630821,1.0,242,158,81,68,42,11
MAX_FILL,0.1,2025,2025-01-01,2025-12-31,0.12079759935232248,0.12088514825212737,0.09354890789076697,0.022109617347764236,0.8542317744924183,0.5849441162854401,1.0,0.4150558837145599,924879.6802846659,21.078574419186555,-0.03212430937853594,0.11334002138748159,1.0,0.16269280695062283,0.16959276379125285,0.16959276379125285,2767188.955337215,1.0,243,203,139,86,60,37
MAX_FILL,0.1,2026 YTD,2026-01-01,2026-09-16,0.1035249092071282,0.14903360205898641,0.21219055370957063,0.028851442696156446,0.8179127634653138,0.5733799464801801,0.9995198470181346,0.42662005351981996,876093.5925385328,22.628327001356695,-0.1297615800220936,0.119122027501414,0.9218354016794307,0.22945976692776437,0.1561948804205784,0.1758249939176653,2657985.2248106077,1.0,172,144,112,61,19,10
MAX_FILL,0.1,full,2018-01-01,2026-09-16,4.776571112521006,0.2230853904594301,0.21219055370957063,0.02435339566532889,1.3358419512643336,0.4849982215874673,1.0,0.5150017784125327,4494826.1442054855,18.581566719745528,-0.1297615800220936,0.119122027501414,1.0,0.038650796204822736,0.047808652735387425,0.05461558216280659,23428040.631507106,1.0,2114,1434,984,649,361,167
MAX_FILL,0.15,2018–2021,2018-01-01,2021-12-31,1.8258500618951072,0.2965440565362092,0.16159067544296035,0.02608551246152055,1.6024595192596514,0.5065620973558184,1.0,0.4934379026441817,1109049.718930366,18.873442773110234,-0.1029614248123003,0.17614840928673875,1.0,0.05671072387128397,0.06126581483654575,0.08182116635558866,8955396.75416697,1.0,973,625,488,354,217,111
MAX_FILL,0.15,2022–2023,2022-01-01,2023-12-31,0.2508937210996247,0.11851934820833088,0.17284636475236104,0.02477404376341229,0.7946606573857845,0.5010860513793214,1.0,0.49891394862067856,999218.3513857806,17.040407741532707,-0.07971987462977559,0.16175968169234775,1.0,0.10397075320923405,0.13859523403306637,0.13859523403306637,3477431.8551523387,1.0,484,344,243,152,89,43
MAX_FILL,0.15,2024,2024-01-01,2024-12-31,0.29495417721062367,0.2942684701295517,0.14763199557166062,0.024676346866701504,1.3885729515377438,0.4507510442866073,0.9853291061169005,0.5492489557133927,694277.480357408,18.417603634925424,-0.06272589684657803,0.16279535580373566,0.9294069147542852,0.24965735858928453,0.20591748354212275,0.20591748354212275,5113800.710175633,1.0,242,160,91,66,42,11
MAX_FILL,0.15,2025,2025-01-01,2025-12-31,0.1299994401830935,0.13009403681139897,0.09986572362987123,0.023361973688993082,0.8633009237747892,0.6141836207458473,1.0,0.38581637925415285,937116.9657983324,21.619565406816548,-0.042152314688481574,0.16865727323077007,1.0,0.16595978170312845,0.19605822252947452,0.19605822252947452,2918670.9196495786,1.0,243,204,144,112,61,43
MAX_FILL,0.15,2026 YTD,2026-01-01,2026-09-16,-0.004941193069256777,-0.006961157615882785,0.279214332498133,0.03275658706553183,0.08360492114279423,0.6232701395387847,1.0,0.37672986046121526,878149.7889814842,23.83895930152666,-0.1660494917373061,0.18088890032543797,0.8655320287296928,0.2611429289402949,0.20959583660470033,0.2408377771468747,-125358.47516489774,1.0,172,147,124,75,31,22
MAX_FILL,0.15,full,2018-01-01,2026-09-16,4.146961318204557,0.20698527103527464,0.279214332498133,0.02656319106422661,1.1647284474779158,0.5207859064115767,1.0,0.4792140935884231,4617812.305453371,19.654907183097105,-0.1660494917373061,0.18088890032543797,1.0,0.03959612569442797,0.05120795031163813,0.06482446540817173,20339941.76397962,1.0,2114,1480,1090,759,440,230
MAX_FILL,0.2,2018–2021,2018-01-01,2021-12-31,1.752447506540634,0.28804121907807057,0.1668566292157867,0.02712007989257062,1.505250186417577,0.5234352822521324,1.0,0.4765647177478675,1080314.696006289,19.583084015869268,-0.11140709350088218,0.22572122618241797,1.0,0.05378216584458312,0.0788463890050951,0.0995948409829481,8595373.212427335,1.0000000000000002,973,637,500,363,244,131
MAX_FILL,0.2,2022–2023,2022-01-01,2023-12-31,0.21683997697477864,0.10317884272178701,0.20817918828561188,0.02639389579880017,0.6744537854250747,0.531657773601664,1.0,0.4683422263983359,1001713.1943500452,17.93904464633976,-0.09416298559810132,0.21580293841475387,1.0,0.10083726941281036,0.16646586473831335,0.16646586473831335,2927373.373432642,1.0,484,346,265,171,110,56
MAX_FILL,0.2,2024,2024-01-01,2024-12-31,0.2992580749860392,0.29856125950051293,0.1407331504559277,0.024986543576643153,1.3959363499421404,0.4661262436574458,0.9847959299515134,0.5338737563425542,683036.4789632445,18.91748867819566,-0.06452958419295629,0.21609903307934591,0.9263041003542304,0.2432935333055754,0.2177930956458711,0.2177930956458711,4916070.620044293,1.0,242,163,104,68,43,11
MAX_FILL,0.2,2025,2025-01-01,2025-12-31,0.118820765334825,0.11890680691214772,0.10358594431865198,0.023233157125592305,0.7868118411297997,0.6379381763149673,1.0,0.3620618236850327,906377.1290639932,22.343895659803934,-0.046191608470644296,0.21973237435368692,1.0,0.16133528598643856,0.21183672215930097,0.2142009584133703,2536062.8079959825,1.0,243,206,145,116,75,44
MAX_FILL,0.2,2026 YTD,2026-01-01,2026-09-16,-0.056785590250512996,-0.07913743089364078,0.35008932842139795,0.036646887960792435,-0.1872490738938549,0.6490175152200206,1.0,0.3509824847799794,841220.8899834449,24.119695897578097,-0.199245150030941,0.22654049995850997,1.0,0.2878313316309614,0.2192528526776164,0.25614817143536156,-1356020.7097783163,1.0,172,148,126,85,43,30
MAX_FILL,0.2,full,2018-01-01,2026-09-16,3.5921798033106365,0.19128201663521938,0.35008932842139795,0.02792416872948319,1.0421345310808856,0.5421369122431471,1.0,0.4578630877568529,4512662.388367017,20.297905195439427,-0.199245150030941,0.22654049995850997,1.0,0.04024155824821848,0.05730829272282065,0.0706991377084704,17618859.304121934,1.0000000000000002,2114,1500,1140,803,515,272
MAX_FILL,0.3,2018–2021,2018-01-01,2021-12-31,1.5542950568109823,0.2642057628837884,0.23128161771937195,0.028801913021598992,1.3074406507691008,0.5452233602209542,1.0,0.45477663977904575,1056135.811333203,20.674211945567052,-0.11691159828126663,0.3378219920751831,1.0,0.052753697182112126,0.10180615167194593,0.12277116145004735,7623478.618137751,1.0000000000000002,973,683,538,367,286,181
MAX_FILL,0.3,2022–2023,2022-01-01,2023-12-31,0.17292324518400592,0.08307496939711934,0.2558129302557518,0.030404650003762974,0.5175058893670741,0.5734240643659114,1.0,0.4265759356340885,973412.6081055864,19.142485754004866,-0.10215135140477694,0.32685176109675335,1.0,0.1049918501648951,0.2219789491614126,0.22197894916141256,2166427.5049396344,1.0,484,373,297,200,132,79
MAX_FILL,0.3,2024,2024-01-01,2024-12-31,0.2502686305547195,0.2496965114091365,0.15256132051401783,0.027678669649806475,1.1693574535119107,0.5008342674619173,0.9907565327132009,0.4991657325380827,663044.0594445744,20.58903563796539,-0.07780610172203617,0.3237135924401082,0.9188735250570235,0.22428134181766712,0.2980072791394949,0.2980072791394949,3677619.5053239483,1.0,242,171,129,69,49,14
MAX_FILL,0.3,2025,2025-01-01,2025-12-31,0.08776047576639456,0.08782315118147288,0.13018136693251658,0.026202249892678317,0.5650296260219602,0.670669013071672,1.0,0.3293309869283281,788402.179338994,23.599801635836258,-0.05550595860915186,0.328798970362675,1.0,0.15273772080564127,0.24617114987609692,0.25208537622836635,1612362.4697329998,1.0,243,215,160,112,90,65
MAX_FILL,0.3,2026 YTD,2026-01-01,2026-09-16,-0.07098455842042306,-0.09862620656452048,0.3913657408826221,0.041986827040479416,-0.22315446311827442,0.6704539363279828,1.0,0.3295460636720171,715641.4825501163,24.73688125133368,-0.2522696224151668,0.32665920614961996,1.0,0.2768038686715144,0.28289795977856763,0.33122647002491595,-1418602.9912645258,1.0,172,147,129,88,57,38
MAX_FILL,0.3,full,2018-01-01,2026-09-16,2.785299070790882,0.16514195896399775,0.3913657408826221,0.03091509426896628,0.8608746808272952,0.5712072453163212,1.0,0.42879275468367883,4196636.140772474,21.389850215666026,-0.2522696224151668,0.3378219920751831,1.0,0.03724853637238729,0.07021547881422208,0.08534781363073113,13661285.106869807,1.0000000000000002,2114,1589,1253,836,614,377
