X,Y,year,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl,max_gross,trading_days,days_gross_gt25,days_gross_gt50,days_gross_gt75,days_gross_gt90,days_gross_ge99
X3,0.3,2023,2023-01-01,2023-12-31,0.09184848953050229,0.0919142059214606,0.03083638894259344,0.010212166929002132,1.4138008496246328,0.23800203139055617,0.9329686818588864,0.7619979686094439,220511.24653831532,8.252179208532645,-0.008637674856637467,0.0544524763441963,0.915888220651014,0.21165543139986825,0.10146826049392288,0.11874335522588797,1236948.4077930283,0.9988901591814122,242,64,44,26,17,2
X3,0.3,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.3,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.3,2026,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X5,0.1,2018,2018-01-01,2018-12-31,0.2986018656293121,0.2988342900848102,0.07596283149547867,0.023723658651781727,1.772604814598308,0.4272379185391647,0.9995876812919109,0.5727620814608353,171544.99223903308,15.288877482704663,-0.0245968448550673,0.08475591410443305,0.9360811284274204,0.20825337752588868,0.1482296173971418,0.1483534289450488,1464577.0942819985,1.0,243,143,97,65,40,16
X5,0.1,2019,2019-01-01,2019-12-31,0.2580509503024806,0.2582487759770835,0.06340800735981333,0.01739187647665604,1.908549996259118,0.32291526550713123,1.0,0.6770847344928687,172398.45235066864,12.256218759960833,-0.03412443290407918,0.08430678471088066,0.9798538518508658,0.2617104670678367,0.12411291555495235,0.1256887156023943,1643619.2004352985,1.0,244,99,70,45,37,18
X5,0.1,2020,2020-01-01,2020-12-31,0.1899142173954531,0.18949030986096815,0.10334809516985521,0.02302432028285787,1.3154177576170343,0.4180186990366653,0.9531307438961975,0.5819813009633348,231804.62690645258,14.484401199419995,-0.06505656694495987,0.0908038096128864,0.9098850110937405,0.19143582564599101,0.07709092556729885,0.08889977143429915,1521778.526383359,1.0,243,153,83,45,22,1
X5,0.1,2021,2021-01-01,2021-12-31,0.3626120065654017,0.36290080213565434,0.03300427100284531,0.010037679950941616,3.761539724256166,0.3432260212646092,0.8655323972642637,0.6567739787353907,283762.792492953,14.171661711899263,0.0011846489164222263,0.09451072489022576,0.6966285285940225,0.15315676202566478,0.1107847869559877,0.11078478695598769,3457417.3498589788,1.0,243,143,64,25,12,2
X5,0.1,2022,2022-01-01,2022-12-31,0.153950049536689,0.15406322983054954,0.1107411246521609,0.02334126327766278,1.0659987479831634,0.4435570488088398,0.9835307291707782,0.5564429511911602,411353.20861317567,15.377352069094373,-0.0629225699210485,0.08627705033417217,0.8699377067843976,0.1709111888327007,0.1629751369212285,0.1629751369212285,2000145.8770976197,1.0,242,150,103,51,34,8
X5,0.1,2023,2023-01-01,2023-12-31,0.1140249932241515,0.11410738801576836,0.042342739611518576,0.012009325331502145,1.3806497467947414,0.2966232900847599,0.9214816414042298,0.7033767099152402,311614.61910949065,10.396824956770377,-0.009987417469985438,0.08968579738770573,0.862149879834517,0.1920225648447001,0.13173222332608459,0.13481948996577134,1709499.2066251393,1.0,242,99,50,36,13,6
X5,0.1,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.1,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.1,2026,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.15,2018,2018-01-01,2018-12-31,0.2986018656293121,0.2988342900848102,0.07596283149547867,0.023723658651781727,1.772604814598308,0.4272379185391647,0.9995876812919109,0.5727620814608353,171544.99223903308,15.288877482704663,-0.0245968448550673,0.08475591410443305,0.9360811284274204,0.20825337752588868,0.1482296173971418,0.1483534289450488,1464577.0942819985,1.0,243,143,97,65,40,16
X5,0.15,2019,2019-01-01,2019-12-31,0.2580509503024806,0.2582487759770835,0.06340800735981333,0.01739187647665604,1.908549996259118,0.32291526550713123,1.0,0.6770847344928687,172398.45235066864,12.256218759960833,-0.03412443290407918,0.08430678471088066,0.9798538518508658,0.2617104670678367,0.12411291555495235,0.1256887156023943,1643619.2004352985,1.0,244,99,70,45,37,18
X5,0.15,2020,2020-01-01,2020-12-31,0.1899142173954531,0.18949030986096815,0.10334809516985521,0.02302432028285787,1.3154177576170343,0.4180186990366653,0.9531307438961975,0.5819813009633348,231804.62690645258,14.484401199419995,-0.06505656694495987,0.0908038096128864,0.9098850110937405,0.19143582564599101,0.07709092556729885,0.08889977143429915,1521778.526383359,1.0,243,153,83,45,22,1
X5,0.15,2021,2021-01-01,2021-12-31,0.3626120065654017,0.36290080213565434,0.03300427100284531,0.010037679950941616,3.761539724256166,0.3432260212646092,0.8655323972642637,0.6567739787353907,283762.792492953,14.171661711899263,0.0011846489164222263,0.09451072489022576,0.6966285285940225,0.15315676202566478,0.1107847869559877,0.11078478695598769,3457417.3498589788,1.0,243,143,64,25,12,2
X5,0.15,2022,2022-01-01,2022-12-31,0.153950049536689,0.15406322983054954,0.1107411246521609,0.02334126327766278,1.0659987479831634,0.4435570488088398,0.9835307291707782,0.5564429511911602,411353.20861317567,15.377352069094373,-0.0629225699210485,0.08627705033417217,0.8699377067843976,0.1709111888327007,0.1629751369212285,0.1629751369212285,2000145.8770976197,1.0,242,150,103,51,34,8
X5,0.15,2023,2023-01-01,2023-12-31,0.1140249932241515,0.11410738801576836,0.042342739611518576,0.012009325331502145,1.3806497467947414,0.2966232900847599,0.9214816414042298,0.7033767099152402,311614.61910949065,10.396824956770377,-0.009987417469985438,0.08968579738770573,0.862149879834517,0.1920225648447001,0.13173222332608459,0.13481948996577134,1709499.2066251393,1.0,242,99,50,36,13,6
X5,0.15,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.15,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.15,2026,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.2,2018,2018-01-01,2018-12-31,0.2986018656293121,0.2988342900848102,0.07596283149547867,0.023723658651781727,1.772604814598308,0.4272379185391647,0.9995876812919109,0.5727620814608353,171544.99223903308,15.288877482704663,-0.0245968448550673,0.08475591410443305,0.9360811284274204,0.20825337752588868,0.1482296173971418,0.1483534289450488,1464577.0942819985,1.0,243,143,97,65,40,16
X5,0.2,2019,2019-01-01,2019-12-31,0.2580509503024806,0.2582487759770835,0.06340800735981333,0.01739187647665604,1.908549996259118,0.32291526550713123,1.0,0.6770847344928687,172398.45235066864,12.256218759960833,-0.03412443290407918,0.08430678471088066,0.9798538518508658,0.2617104670678367,0.12411291555495235,0.1256887156023943,1643619.2004352985,1.0,244,99,70,45,37,18
X5,0.2,2020,2020-01-01,2020-12-31,0.1899142173954531,0.18949030986096815,0.10334809516985521,0.02302432028285787,1.3154177576170343,0.4180186990366653,0.9531307438961975,0.5819813009633348,231804.62690645258,14.484401199419995,-0.06505656694495987,0.0908038096128864,0.9098850110937405,0.19143582564599101,0.07709092556729885,0.08889977143429915,1521778.526383359,1.0,243,153,83,45,22,1
X5,0.2,2021,2021-01-01,2021-12-31,0.3626120065654017,0.36290080213565434,0.03300427100284531,0.010037679950941616,3.761539724256166,0.3432260212646092,0.8655323972642637,0.6567739787353907,283762.792492953,14.171661711899263,0.0011846489164222263,0.09451072489022576,0.6966285285940225,0.15315676202566478,0.1107847869559877,0.11078478695598769,3457417.3498589788,1.0,243,143,64,25,12,2
X5,0.2,2022,2022-01-01,2022-12-31,0.153950049536689,0.15406322983054954,0.1107411246521609,0.02334126327766278,1.0659987479831634,0.4435570488088398,0.9835307291707782,0.5564429511911602,411353.20861317567,15.377352069094373,-0.0629225699210485,0.08627705033417217,0.8699377067843976,0.1709111888327007,0.1629751369212285,0.1629751369212285,2000145.8770976197,1.0,242,150,103,51,34,8
X5,0.2,2023,2023-01-01,2023-12-31,0.1140249932241515,0.11410738801576836,0.042342739611518576,0.012009325331502145,1.3806497467947414,0.2966232900847599,0.9214816414042298,0.7033767099152402,311614.61910949065,10.396824956770377,-0.009987417469985438,0.08968579738770573,0.862149879834517,0.1920225648447001,0.13173222332608459,0.13481948996577134,1709499.2066251393,1.0,242,99,50,36,13,6
X5,0.2,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.2,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.2,2026,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.3,2018,2018-01-01,2018-12-31,0.2986018656293121,0.2988342900848102,0.07596283149547867,0.023723658651781727,1.772604814598308,0.4272379185391647,0.9995876812919109,0.5727620814608353,171544.99223903308,15.288877482704663,-0.0245968448550673,0.08475591410443305,0.9360811284274204,0.20825337752588868,0.1482296173971418,0.1483534289450488,1464577.0942819985,1.0,243,143,97,65,40,16
X5,0.3,2019,2019-01-01,2019-12-31,0.2580509503024806,0.2582487759770835,0.06340800735981333,0.01739187647665604,1.908549996259118,0.32291526550713123,1.0,0.6770847344928687,172398.45235066864,12.256218759960833,-0.03412443290407918,0.08430678471088066,0.9798538518508658,0.2617104670678367,0.12411291555495235,0.1256887156023943,1643619.2004352985,1.0,244,99,70,45,37,18
X5,0.3,2020,2020-01-01,2020-12-31,0.1899142173954531,0.18949030986096815,0.10334809516985521,0.02302432028285787,1.3154177576170343,0.4180186990366653,0.9531307438961975,0.5819813009633348,231804.62690645258,14.484401199419995,-0.06505656694495987,0.0908038096128864,0.9098850110937405,0.19143582564599101,0.07709092556729885,0.08889977143429915,1521778.526383359,1.0,243,153,83,45,22,1
X5,0.3,2021,2021-01-01,2021-12-31,0.3626120065654017,0.36290080213565434,0.03300427100284531,0.010037679950941616,3.761539724256166,0.3432260212646092,0.8655323972642637,0.6567739787353907,283762.792492953,14.171661711899263,0.0011846489164222263,0.09451072489022576,0.6966285285940225,0.15315676202566478,0.1107847869559877,0.11078478695598769,3457417.3498589788,1.0,243,143,64,25,12,2
X5,0.3,2022,2022-01-01,2022-12-31,0.153950049536689,0.15406322983054954,0.1107411246521609,0.02334126327766278,1.0659987479831634,0.4435570488088398,0.9835307291707782,0.5564429511911602,411353.20861317567,15.377352069094373,-0.0629225699210485,0.08627705033417217,0.8699377067843976,0.1709111888327007,0.1629751369212285,0.1629751369212285,2000145.8770976197,1.0,242,150,103,51,34,8
X5,0.3,2023,2023-01-01,2023-12-31,0.1140249932241515,0.11410738801576836,0.042342739611518576,0.012009325331502145,1.3806497467947414,0.2966232900847599,0.9214816414042298,0.7033767099152402,311614.61910949065,10.396824956770377,-0.009987417469985438,0.08968579738770573,0.862149879834517,0.1920225648447001,0.13173222332608459,0.13481948996577134,1709499.2066251393,1.0,242,99,50,36,13,6
X5,0.3,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.3,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.3,2026,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X8,0.1,2018,2018-01-01,2018-12-31,0.2703986284793165,0.27060689584594977,0.08954189744003149,0.026411576352340652,1.4864860497705215,0.4741759893259218,1.0,0.5258240106740781,189439.34901608402,17.03405486227321,-0.03263322407482605,0.11032562311348,0.9311557306280546,0.20069264370620363,0.15651838149433822,0.1566085421580135,1326246.36072334,1.0,243,150,115,82,47,20
X8,0.1,2019,2019-01-01,2019-12-31,0.3028681154120867,0.303104230853954,0.07321773935284259,0.01952122097092642,1.9764157163378524,0.3498471389649062,1.0,0.6501528610350938,193553.39533196614,13.356279642333684,-0.027742111562106597,0.11336103439878734,0.9797613836135306,0.25682439168706295,0.14734925554196512,0.14734925554196512,1887179.855819636,1.0,244,104,80,58,40,20
X8,0.1,2020,2020-01-01,2020-12-31,0.20862850656174636,0.2081592974890638,0.11642076860011374,0.025388264842304796,1.2844723333409633,0.48081708467789197,0.9707674731468081,0.519182915322108,281678.29746345425,16.977173112116468,-0.07756987853741337,0.1105607812191929,0.9259807812895566,0.18595537310977403,0.0915595167009591,0.09578902307993195,1693689.6831277646,1.0,243,167,117,65,29,5
X8,0.1,2021,2021-01-01,2021-12-31,0.429855019417998,0.4302052524595188,0.025649862527236222,0.008912192534815096,3.9465229245570193,0.3810165532751505,0.9569358974601387,0.6189834467248496,347433.90582158195,16.281747201023975,-0.008142259560444343,0.10660500480545172,0.8434155260129538,0.17510281933267513,0.12267903661618984,0.12267903661618984,4217693.617724149,1.0,243,152,69,35,22,5
X8,0.1,2022,2022-01-01,2022-12-31,0.14087105548024925,0.14097404488209508,0.13450010053943484,0.026036787656343516,0.9040708898776967,0.5058789128720528,0.9997524504045915,0.49412108712794717,498018.3126737758,17.38858851757305,-0.0777502424259664,0.10721720141053061,0.8897317240591459,0.16362769481252246,0.18591809864101813,0.18591809864101813,1976363.3832115624,1.0,242,168,121,75,43,20
X8,0.1,2023,2023-01-01,2023-12-31,0.12277559911250147,0.12286465861574025,0.04723278349931026,0.01328771370070807,1.3007879601392554,0.33459455624557144,0.9492562150516056,0.6654054437544286,377789.29981659935,11.741332193322306,-0.014674767385826626,0.10851283627913852,0.852008817230738,0.19139363481397262,0.17885664528904155,0.1788566452890415,1965140.7181512453,1.0,242,112,61,39,20,8
X8,0.1,2024,2024-01-01,2024-12-31,0.2869882377601882,0.2863230136427364,0.1434519652851176,0.02264253963303566,1.4015117155040138,0.40926806286836304,0.9646077170404117,0.5907319371316369,637499.9921493635,16.668232091533216,-0.05307221339900292,0.11581754107295347,0.8762450015908803,0.2724410319477217,0.23507297388014697,0.23507297388014697,5157493.099323656,1.0,242,147,81,61,36,6
X8,0.1,2025,2025-01-01,2025-12-31,0.15691938700997854,0.15703489514744984,0.07438820365482068,0.019667353072525626,1.1363647450558305,0.5397306568509816,1.0,0.4602693431490183,876689.3758562407,19.24259090291137,-0.02606071727220205,0.1133370689951164,1.0,0.16820806990052617,0.1379640798546786,0.1384157513477375,3629323.9843199365,1.0,243,187,124,82,52,29
X8,0.1,2026,2026-01-01,2026-09-16,0.23109560033492915,0.3407022114677609,0.15375826429944417,0.02320506912053054,1.779313340712366,0.5032904537648911,0.8960062824441882,0.4967095462351088,865593.9000677969,20.748443100335276,-0.0872999357809926,0.11589820240449455,0.8401640832714435,0.22764069701551443,0.15181296972111774,0.177194625678023,6183635.929526724,1.0,172,132,97,31,8,6
X8,0.15,2018,2018-01-01,2018-12-31,0.2693189220924104,0.26952627312195143,0.09004016054669484,0.026663674780219256,1.456313804037601,0.4840775273612074,1.0,0.5159224726387927,191627.7076256178,17.302758538590098,-0.03781733509352081,0.13435780128627187,0.9312913414564065,0.19782183425600244,0.17011288278922462,0.17020135428601796,1320950.636132069,1.0,243,152,118,82,51,20
X8,0.15,2019,2019-01-01,2019-12-31,0.3143188328077333,0.31456490220679134,0.07384799543762599,0.020522617721720253,1.9523707689293892,0.36181925635755385,1.0,0.6381807436424463,201106.40125276486,13.85964245438855,-0.028348492636154465,0.13151122394489054,0.9798046965214142,0.2611632062722524,0.16221758983914336,0.16221758983914333,1956865.0561694792,1.0,244,104,80,67,43,20
X8,0.15,2020,2020-01-01,2020-12-31,0.21720526809226648,0.21671509881367168,0.12054308568900796,0.025282330694118123,1.316257775494486,0.49202850775406204,0.9676754587128905,0.507971492245938,291224.3694264539,17.36177324663488,-0.07967685306311989,0.14229612498215924,0.9273470392611366,0.18448991468342668,0.09191831005337901,0.09495853546978816,1777303.3535086708,1.0,243,164,121,73,29,6
X8,0.15,2021,2021-01-01,2021-12-31,0.4384795631049103,0.43883783513337793,0.025341730305354693,0.008912199882800488,3.947632530214588,0.3854790461170807,0.9778231991718518,0.6145209538829194,356440.03235550015,16.592584319117222,-0.008539102120140418,0.13531909594224348,0.8473876364252105,0.1750874958630639,0.13236368835295131,0.13236368835295134,4367213.115782993,1.0,243,154,72,36,24,9
X8,0.15,2022,2022-01-01,2022-12-31,0.12454840773271858,0.12463882316427233,0.14561785005048233,0.026574697990729663,0.8037768873980498,0.5137632832025899,1.0,0.4862367167974101,505215.4702447929,17.543396119002853,-0.0813649939251252,0.13707384757849084,0.949459850163683,0.16060123841412277,0.20020973920498966,0.20020973920498963,1784419.272321958,1.0,242,169,123,77,44,24
X8,0.15,2023,2023-01-01,2023-12-31,0.12155581566136697,0.12164394333030848,0.05179070634802685,0.014611820073129547,1.2050396006233661,0.34574641827685165,0.9495159832183208,0.6542535817231482,385655.33892960544,12.053218584864794,-0.01673518213807057,0.14104881352651644,0.850560583421181,0.19560622524782637,0.18237695753863956,0.18237695753863956,1958450.6038189642,1.0,242,128,64,39,20,8
X8,0.15,2024,2024-01-01,2024-12-31,0.3078093058548068,0.3070903331842125,0.14574398680600498,0.023121061382398812,1.4461022333711437,0.41734903838909876,0.9809195235778696,0.5826509616109012,641157.3714200666,16.75250656201943,-0.05275511980517977,0.14930835366194087,0.9319792824597498,0.2752092595321496,0.27115609231409715,0.27115609231409715,5562109.283228841,1.0,242,152,85,59,37,7
X8,0.15,2025,2025-01-01,2025-12-31,0.1629905471838733,0.16311083111723446,0.07211597357747468,0.019797219921510092,1.1616143210485883,0.5423630553195145,1.0,0.45763694468048555,901693.388905731,19.32434304570471,-0.027839070815506184,0.13561560858139657,1.0,0.16897750772210376,0.1488999059524353,0.1536473312759582,3851807.8425411656,1.0,243,188,124,80,52,29
X8,0.15,2026,2026-01-01,2026-09-16,0.23195257775174416,0.3420185342003128,0.1597283996236768,0.02370675618971453,1.7126492649334308,0.5132163477664492,0.9122031593655864,0.48678365223355075,913155.4504701416,21.483451093163737,-0.08745889516790228,0.14480926224573634,0.7894205355045356,0.24125609071077186,0.16707091994842374,0.20646115979613602,6374961.751515329,1.0,172,136,101,31,10,8
X8,0.2,2018,2018-01-01,2018-12-31,0.2693189220924104,0.26952627312195143,0.09004016054669484,0.026663674780219256,1.456313804037601,0.4840775273612074,1.0,0.5159224726387927,191627.7076256178,17.302758538590098,-0.03781733509352081,0.13435780128627187,0.9312913414564065,0.19782183425600244,0.17011288278922462,0.17020135428601796,1320950.636132069,1.0,243,152,118,82,51,20
X8,0.2,2019,2019-01-01,2019-12-31,0.3143188328077333,0.31456490220679134,0.07384799543762599,0.020522617721720253,1.9523707689293892,0.36181925635755385,1.0,0.6381807436424463,201106.40125276486,13.85964245438855,-0.028348492636154465,0.13151122394489054,0.9798046965214142,0.2611632062722524,0.16221758983914336,0.16221758983914333,1956865.0561694792,1.0,244,104,80,67,43,20
X8,0.2,2020,2020-01-01,2020-12-31,0.21720526809226648,0.21671509881367168,0.12054308568900796,0.025282330694118123,1.316257775494486,0.49202850775406204,0.9676754587128905,0.507971492245938,291224.3694264539,17.36177324663488,-0.07967685306311989,0.14229612498215924,0.9273470392611366,0.18448991468342668,0.09191831005337901,0.09495853546978816,1777303.3535086708,1.0,243,164,121,73,29,6
X8,0.2,2021,2021-01-01,2021-12-31,0.4384795631049103,0.43883783513337793,0.025341730305354693,0.008912199882800488,3.947632530214588,0.3854790461170807,0.9778231991718518,0.6145209538829194,356440.03235550015,16.592584319117222,-0.008539102120140418,0.13531909594224348,0.8473876364252105,0.1750874958630639,0.13236368835295131,0.13236368835295134,4367213.115782993,1.0,243,154,72,36,24,9
X8,0.2,2022,2022-01-01,2022-12-31,0.12454840773271858,0.12463882316427233,0.14561785005048233,0.026574697990729663,0.8037768873980498,0.5137632832025899,1.0,0.4862367167974101,505215.4702447929,17.543396119002853,-0.0813649939251252,0.13707384757849084,0.949459850163683,0.16060123841412277,0.20020973920498966,0.20020973920498963,1784419.272321958,1.0,242,169,123,77,44,24
X8,0.2,2023,2023-01-01,2023-12-31,0.12155581566136697,0.12164394333030848,0.05179070634802685,0.014611820073129547,1.2050396006233661,0.34574641827685165,0.9495159832183208,0.6542535817231482,385655.33892960544,12.053218584864794,-0.01673518213807057,0.14104881352651644,0.850560583421181,0.19560622524782637,0.18237695753863956,0.18237695753863956,1958450.6038189642,1.0,242,128,64,39,20,8
X8,0.2,2024,2024-01-01,2024-12-31,0.3078093058548068,0.3070903331842125,0.14574398680600498,0.023121061382398812,1.4461022333711437,0.41734903838909876,0.9809195235778696,0.5826509616109012,641157.3714200666,16.75250656201943,-0.05275511980517977,0.14930835366194087,0.9319792824597498,0.2752092595321496,0.27115609231409715,0.27115609231409715,5562109.283228841,1.0,242,152,85,59,37,7
X8,0.2,2025,2025-01-01,2025-12-31,0.1629905471838733,0.16311083111723446,0.07211597357747468,0.019797219921510092,1.1616143210485883,0.5423630553195145,1.0,0.45763694468048555,901693.388905731,19.32434304570471,-0.027839070815506184,0.13561560858139657,1.0,0.16897750772210376,0.1488999059524353,0.1536473312759582,3851807.8425411656,1.0,243,188,124,80,52,29
X8,0.2,2026,2026-01-01,2026-09-16,0.23195257775174416,0.3420185342003128,0.1597283996236768,0.02370675618971453,1.7126492649334308,0.5132163477664492,0.9122031593655864,0.48678365223355075,913155.4504701416,21.483451093163737,-0.08745889516790228,0.14480926224573634,0.7894205355045356,0.24125609071077186,0.16707091994842374,0.20646115979613602,6374961.751515329,1.0,172,136,101,31,10,8
X8,0.3,2018,2018-01-01,2018-12-31,0.2693189220924104,0.26952627312195143,0.09004016054669484,0.026663674780219256,1.456313804037601,0.4840775273612074,1.0,0.5159224726387927,191627.7076256178,17.302758538590098,-0.03781733509352081,0.13435780128627187,0.9312913414564065,0.19782183425600244,0.17011288278922462,0.17020135428601796,1320950.636132069,1.0,243,152,118,82,51,20
X8,0.3,2019,2019-01-01,2019-12-31,0.3143188328077333,0.31456490220679134,0.07384799543762599,0.020522617721720253,1.9523707689293892,0.36181925635755385,1.0,0.6381807436424463,201106.40125276486,13.85964245438855,-0.028348492636154465,0.13151122394489054,0.9798046965214142,0.2611632062722524,0.16221758983914336,0.16221758983914333,1956865.0561694792,1.0,244,104,80,67,43,20
X8,0.3,2020,2020-01-01,2020-12-31,0.21720526809226648,0.21671509881367168,0.12054308568900796,0.025282330694118123,1.316257775494486,0.49202850775406204,0.9676754587128905,0.507971492245938,291224.3694264539,17.36177324663488,-0.07967685306311989,0.14229612498215924,0.9273470392611366,0.18448991468342668,0.09191831005337901,0.09495853546978816,1777303.3535086708,1.0,243,164,121,73,29,6
X8,0.3,2021,2021-01-01,2021-12-31,0.4384795631049103,0.43883783513337793,0.025341730305354693,0.008912199882800488,3.947632530214588,0.3854790461170807,0.9778231991718518,0.6145209538829194,356440.03235550015,16.592584319117222,-0.008539102120140418,0.13531909594224348,0.8473876364252105,0.1750874958630639,0.13236368835295131,0.13236368835295134,4367213.115782993,1.0,243,154,72,36,24,9
X8,0.3,2022,2022-01-01,2022-12-31,0.12454840773271858,0.12463882316427233,0.14561785005048233,0.026574697990729663,0.8037768873980498,0.5137632832025899,1.0,0.4862367167974101,505215.4702447929,17.543396119002853,-0.0813649939251252,0.13707384757849084,0.949459850163683,0.16060123841412277,0.20020973920498966,0.20020973920498963,1784419.272321958,1.0,242,169,123,77,44,24
X8,0.3,2023,2023-01-01,2023-12-31,0.12155581566136697,0.12164394333030848,0.05179070634802685,0.014611820073129547,1.2050396006233661,0.34574641827685165,0.9495159832183208,0.6542535817231482,385655.33892960544,12.053218584864794,-0.01673518213807057,0.14104881352651644,0.850560583421181,0.19560622524782637,0.18237695753863956,0.18237695753863956,1958450.6038189642,1.0,242,128,64,39,20,8
