X,Y,period,reason,average_cash_NAV_share,share_of_unused_cash_NAV_days,cash_currency_days,method
X1,0.1,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.07191152900454904,0.08253322162303733,435276392.17720133,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,NO_QUALIFYING_OPPORTUNITY,0.13668902893037183,0.20111301085653857,3575738503.8102717,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,SINGLE_SECURITY_CAP,0.20450161142293727,0.3008868752680291,5388790359.5129175,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,LIQUIDITY_CAP,0.18244007436142376,0.2684273415564816,5665936627.732771,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,SOFT_RISK_BUDGET,0.15603206964822033,0.2295727723189507,4081440384.643461,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X3,0.3,full,FAMILY_RISK_BUDGET,5.431103996420267e-20,7.990880362106088e-20,1.862645149230957e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1923818751594707,0.3091927293787841,1565330134.379582,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,SINGLE_SECURITY_CAP,0.326076525603674,0.5240643946015083,2641052754.8147707,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,LIQUIDITY_CAP,0.05122575591587551,0.082329124159913,442428650.37457025,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,SOFT_RISK_BUDGET,0.052522825826666564,0.08441375185979452,420477415.5597831,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.14482479739644255,0.22991353741733853,1074565255.7944849,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,SINGLE_SECURITY_CAP,0.3687808534673718,0.5854502272865002,2729271172.7544956,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,LIQUIDITY_CAP,0.06035586402745527,0.09581667264098652,442006638.0447108,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,SOFT_RISK_BUDGET,0.05594831566193048,0.08881956265517477,394088371.65403664,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,NO_QUALIFYING_OPPORTUNITY,0.13182585380245146,0.2082516329850596,652018559.317847,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,SINGLE_SECURITY_CAP,0.3991248001621776,0.6305166171968566,1809793502.6905932,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,LIQUIDITY_CAP,0.07112438756565154,0.11235861121601746,339851256.52785105,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,SOFT_RISK_BUDGET,0.030937299899517094,0.04887313860206642,143710416.51133037,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2024,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,NO_QUALIFYING_OPPORTUNITY,0.09589128434674797,0.19222353479479184,560982079.9784279,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,SINGLE_SECURITY_CAP,0.24935762688059196,0.49986195089119956,1462128396.6821196,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,LIQUIDITY_CAP,0.12126927108690407,0.24309621160166578,710767417.0793813,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,SOFT_RISK_BUDGET,0.032334803867269515,0.06481830271234283,186522248.64442343,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.13372302452939186,0.24009834085847287,686895461.0845491,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,SINGLE_SECURITY_CAP,0.324074244115132,0.5818720343848087,1646375065.9484148,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,LIQUIDITY_CAP,0.056281663611259185,0.10105315895579281,289643630.20790946,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,SOFT_RISK_BUDGET,0.04287212392921378,0.07697646580092556,219790889.42454943,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,NO_QUALIFYING_OPPORTUNITY,0.15869752384368574,0.2619986655731866,4539791490.554891,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,SINGLE_SECURITY_CAP,0.33523427977749115,0.553448672851398,10288620892.890394,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,LIQUIDITY_CAP,0.06405670742742534,0.10575320559839485,2224697592.234423,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,SOFT_RISK_BUDGET,0.04773031387936392,0.07879945597702061,1364589341.794123,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.1,full,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1923818751594707,0.3091927293787841,1565330134.379582,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,SINGLE_SECURITY_CAP,0.27845335018046014,0.447525273758745,2246812504.9882927,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,LIQUIDITY_CAP,0.07069718696867168,0.11362326196335401,606396396.3579936,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,SOFT_RISK_BUDGET,0.08067457019708428,0.12965873489911683,650749919.4028379,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.14482479739644255,0.22991353741733853,1074565255.7944849,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,SINGLE_SECURITY_CAP,0.3175380879283459,0.5041008609906552,2349686652.9440627,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,LIQUIDITY_CAP,0.08362884195981322,0.1327631954661965,621351284.8446838,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,SOFT_RISK_BUDGET,0.08391810326859844,0.13322240612580977,594328244.6644968,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,NO_QUALIFYING_OPPORTUNITY,0.13182585380245146,0.2082516329850596,652018559.317847,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,SINGLE_SECURITY_CAP,0.3440039078918649,0.5434394961634657,1549952625.384903,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,LIQUIDITY_CAP,0.11526241165044643,0.18208556785812566,548674671.0053533,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,SOFT_RISK_BUDGET,0.041920168085034855,0.06622330299334912,194727879.33951837,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2024,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,NO_QUALIFYING_OPPORTUNITY,0.09589128434674797,0.19222353479479184,560982079.9784279,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,SINGLE_SECURITY_CAP,0.1837379173957897,0.36832077282370823,1073393789.308329,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,LIQUIDITY_CAP,0.175818129994228,0.35244477804980906,1035954542.0726006,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,SOFT_RISK_BUDGET,0.04340565444474787,0.08701091433169093,250069731.0249948,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.13372302452939186,0.24009834085847287,686895461.0845491,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,SINGLE_SECURITY_CAP,0.26262826594387295,0.4715464007606412,1326346386.5915225,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,LIQUIDITY_CAP,0.0926520071997387,0.16635574377825293,477977353.6876516,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,SOFT_RISK_BUDGET,0.06794775851199338,0.12199951460263296,351485845.3017001,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,NO_QUALIFYING_OPPORTUNITY,0.15869752384368574,0.2619986655731866,4539791490.554891,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,SINGLE_SECURITY_CAP,0.2827307784589695,0.4667690136468727,8546191959.21711,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,LIQUIDITY_CAP,0.0926292227414511,0.1529244575690162,3290354247.9682827,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,SOFT_RISK_BUDGET,0.07166129988385983,0.11830786321092464,2041361619.7335482,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.15,full,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1923818751594707,0.3091927293787841,1565330134.379582,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,SINGLE_SECURITY_CAP,0.23972489702902428,0.38528159241098403,1929167566.2142963,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,LIQUIDITY_CAP,0.09346006281684313,0.15020735132298027,797748007.6672968,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,SOFT_RISK_BUDGET,0.09664014750034869,0.15531832688725158,777043246.8675302,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.14482479739644255,0.22991353741733853,1074565255.7944849,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,SINGLE_SECURITY_CAP,0.2705175046780477,0.4294543306944003,1998828889.7968616,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,LIQUIDITY_CAP,0.11442163037938498,0.1816476340413635,856223909.1046197,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,SOFT_RISK_BUDGET,0.10014589809932488,0.1589844978468976,710313383.5517623,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,NO_QUALIFYING_OPPORTUNITY,0.13182585380245146,0.2082516329850596,652018559.317847,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,SINGLE_SECURITY_CAP,0.29188995561474435,0.4611125826637861,1304913575.0420468,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,LIQUIDITY_CAP,0.15858259001082195,0.25052053432738497,752342033.9233371,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,SOFT_RISK_BUDGET,0.05071394200177995,0.08011525002376944,236099566.76439074,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2024,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,NO_QUALIFYING_OPPORTUNITY,0.09589128434674797,0.19222353479479184,560982079.9784279,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,SINGLE_SECURITY_CAP,0.1358597636339949,0.2723442926019906,789636864.7679107,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,LIQUIDITY_CAP,0.2151946263643904,0.4313788477274732,1271181637.1578999,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,SOFT_RISK_BUDGET,0.05190731183638021,0.10405332487574431,298599560.48011386,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.13372302452939186,0.24009834085847287,686895461.0845491,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,SINGLE_SECURITY_CAP,0.21631677834430796,0.3883945922035494,1088359473.2360673,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,LIQUIDITY_CAP,0.12278197304168507,0.22045379334176504,631505889.7915138,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,SOFT_RISK_BUDGET,0.08412928026961196,0.1510532735962127,435944222.55329317,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,NO_QUALIFYING_OPPORTUNITY,0.15869752384368574,0.2619986655731866,4539791490.554891,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,SINGLE_SECURITY_CAP,0.2389028262868806,0.3944120876799423,7110906369.057183,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,LIQUIDITY_CAP,0.12209294729268982,0.20156703451838315,4309001477.644667,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,SOFT_RISK_BUDGET,0.08602552750470997,0.14202221222848802,2457999980.21709,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X5,0.2,full,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
