trade_id,baseline_block,symbol,entry_signal_date,entry_year,support_lineage_id,neighbor_support_lineage_id,support_held,neighbor_support_held,minimum_volume_ratio,minimum_volume_location,sessions_since_minimum_volume,mfe,non_false_breakout,round_trip_return,realized_pnl,mae,false_breakout,extreme_winner,severe_loss,holding_trading_days,canonical_exit_reason,entry_industry,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300002.SZ-002,EXTENDED_2018_2021,300002.SZ,2021-12-14,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.471724739287,0.232142857143,3,0.0288,0,-0.00830263478157,-1397.16,-0.0336,True,False,False,4,MARKET_MA20_X2,游戏Ⅱ,0.572710622711,0.0469798657718,0.181644359465,0.232142857143,2.32226799,0.0344876927577,0.171859858666,0.368852459016,0.788171627226,20.0732642481
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020-06-16,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.484996819787,0,15,0.242091672046,1,-0.0111076137459,-1499.493,-0.0374435119432,False,False,False,27,MARKET_MA20_X2,通用设备,0.413468013468,0.138934982652,0.166693509422,0,2.24360640363,0.0595004498558,0.223225135427,0.646153846154,1.11346238555,18.6981646775
EXTENDED_2018_2021:300009.SZ-001,EXTENDED_2018_2021,300009.SZ,2021-04-08,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.491593619954,0.0685714285714,14,0.0509964830012,1,0.0424616415238,5365.888,-0.0128956623681,False,False,False,3,MARKET_MA20_X2,生物制品,0.78125,0.150981719702,0.172388604821,0.0685714285714,6.30992705056,0.0484158156963,0.215562911374,0.715846994536,0.409927930169,19.2125415195
EXTENDED_2018_2021:300010.SZ-001,EXTENDED_2018_2021,300010.SZ,2019-10-28,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.443162511762,0,13,0.0470588235294,0,-0.0581709911884,-7299.666,-0.0882352941176,True,False,False,11,MARKET_MA20_X2,教育,0.458515283843,0.0994594594595,0.149490373726,0,1.28833656725,-0.0025504835569,0.230959265707,0.257036147792,1.15413740876,19.0926899378
EXTENDED_2018_2021:300012.SZ-001,EXTENDED_2018_2021,300012.SZ,2019-02-11,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.557661233108,0.26213592233,16,0.211920529801,1,0.118108664217,12288.609,-0.0543046357616,False,False,False,32,MARKET_MA20_X2,专业服务,0.851041666667,0.196172248804,0.166936790924,0.26213592233,1.11853130857,0.00886533010095,0.225964642545,,0.843220873192,18.6292618359
EXTENDED_2018_2021:300012.SZ-002,EXTENDED_2018_2021,300012.SZ,2021-01-07,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.522966066822,0.334939759036,22,0.0962988348184,1,0.0188649595778,2369.429,-0.0969842357779,False,False,False,16,MARKET_MA20_X2,专业服务,0.771732522796,0.159045725646,0.175253378378,0.334939759036,1.39617604506,0.0584206294628,0.223422479875,0.139344262295,0.60488979258,19.642100181
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018-05-11,2018,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.362493047622,0.0376569037657,6,0.0299644489589,0,-0.0628208764318,-6190.9,-0.0904012188928,True,False,False,11,MARKET_MA20_X2,电池,0.524,0.114318053198,0.19751552795,0.0376569037657,4.16040956751,-0.0031054541883,0.250376957637,0.555555555556,1.27791613188,19.3766646253
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019-08-28,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.523514301809,0.384928716904,10,0.0661764705882,1,0.0369145550337,4403.987,-0.0264705882353,False,False,False,20,MARKET_MA20_X2,医疗服务,0.660606060606,0.118399475238,0.168728522337,0.384928716904,0.789521191328,0.0286714906869,0.217324068965,0.68487394958,0.462866296387,19.7664132079
EXTENDED_2018_2021:300015.SZ-002,EXTENDED_2018_2021,300015.SZ,2020-12-25,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.491897313397,0.12347826087,19,0,0,-0.0263395141444,-3271.106,-0.0326116744314,True,False,False,2,MARKET_MA20_X2,医疗服务,0.894428152493,0.16256786969,0.187908496732,0.12347826087,0.716163142684,0.0211658016906,0.20554431132,0.202564102564,0.956184026496,21.0553787997
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020-12-30,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.50035744886,0.122413793103,22,0.132836831415,1,0.066382365096,7851.584,-0.0872037914692,False,False,False,21,MARKET_MA20_X2,医疗服务,0.900920245399,0.153005464481,0.18954248366,0.122413793103,1.04198942149,0.00380558090415,0.20517776729,0.112820512821,1.00052273444,21.0420487818
EXTENDED_2018_2021:300017.SZ-001,EXTENDED_2018_2021,300017.SZ,2021-09-15,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.494942804842,0.25,6,0.0105900151286,0,-0.0578619565004,-10604.945,-0.0574886535552,True,False,False,2,MARKET_MA20_X2,IT服务Ⅱ,0.424853228963,0.0709677419355,0.100169779287,0.25,2.26189623123,0.00798390733434,0.210359572643,0.191256830601,0.399996776016,19.6502317996
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019-08-19,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.401632639387,0.451236310263,11,0.187287173666,1,0.0612664684457,7686.389,-0.0578887627696,False,False,False,27,MARKET_MA20_X2,IT服务Ⅱ,0.38,0.0786240786241,0.0694444444444,0.452830188679,2.49611964597,0.0580739742167,0.218082789555,0.849673202614,1.08955420149,18.5688993398
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020-06-15,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.471367331172,0.18018018018,10,0.193223443223,1,-0.0278816994458,-3757.439,-0.0567765567766,False,False,False,28,MARKET_MA20_X2,IT服务Ⅱ,0.591525423729,0.103238866397,0.140276301807,0.18018018018,5.15247526294,0.055653921089,0.219891483065,0.507692307692,1.21987327251,19.213745777
EXTENDED_2018_2021:300027.SZ-001,EXTENDED_2018_2021,300027.SZ,2019-02-25,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.479600538928,0.365853658537,28,0.176579925651,1,-0.0164956424097,-1863.015,-0.0204460966543,False,False,False,22,MARKET_MA20_X2,影视院线,0.291194968553,0.175324675325,0.190697674419,0.365853658537,2.85788767578,0.172573927543,0.320418093019,0.915766306523,1.10523275564,18.7711992049
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019-02-11,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.515011151821,0.0430292598967,25,1.16227312014,1,0.903956210168,83753.857,-0.00821089023336,False,True,False,32,MARKET_MA20_X2,软件开发,0.735416666667,0.0976997865781,0.153338611771,0.0430292598967,3.24681784279,0.00886533010095,0.225964642545,,1.18515941717,18.8087780731
EXTENDED_2018_2021:300034.SZ-001,EXTENDED_2018_2021,300034.SZ,2019-08-30,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.567923208382,0.0308641975309,12,0.115180153574,1,-0.0305391065762,-3941.161,-0.0460720614294,False,False,False,18,MARKET_MA20_X2,航空装备Ⅱ,0.775490196078,0.0601127113338,0.139972144847,0.0308641975309,2.02920455011,0.0299012587706,0.21620717394,0.518807523009,0.861234592496,18.6879374739
EXTENDED_2018_2021:300036.SZ-001,EXTENDED_2018_2021,300036.SZ,2019-12-10,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.438602144325,0.335195530726,22,0.391979949875,1,0.130058878443,15590.646,-0.0330827067669,False,False,False,32,MARKET_EMERGENCY_X0.96,软件开发,0.554022988506,0.0810810810811,0.135603000577,0.335195530726,1.87389541766,0.0359453586382,0.163961948591,0.68887555022,1.34301285209,19.1389103364
EXTENDED_2018_2021:300037.SZ-001,EXTENDED_2018_2021,300037.SZ,2019-02-14,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.474695928769,0.17619047619,14,0.127339449541,1,0.00301058968892,337.472,-0.0825688073394,False,False,False,25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,电池,0.770297029703,0.178739819974,0.181739506707,0.17619047619,1.74151805565,0.0528170986688,0.240237470479,,0.992577474899,18.6668862507
EXTENDED_2018_2021:300037.SZ-002,EXTENDED_2018_2021,300037.SZ,2019-11-07,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.368608748414,0.478947368421,22,0.0136690647482,0,-0.00296971865222,-363.319,-0.0546762589928,True,False,False,3,MARKET_MA20_X2,电池,0.494545454545,0.0807647288334,0.16170212766,0.478947368421,1.56065254573,0.0119283021588,0.167151842185,0.31045751634,0.797872159538,18.5933347725
EXTENDED_2018_2021:300037.SZ-003,EXTENDED_2018_2021,300037.SZ,2020-06-16,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.430490701369,0,15,0.453342157512,1,0.179555620095,23127.244,-0.0231634679021,False,False,False,27,MARKET_MA20_X2,电池,0.711447811448,0.131270277015,0.173402868318,0,0.665402716491,0.0595004498558,0.223225135427,0.646153846154,1.13440161381,19.443017686
EXTENDED_2018_2021:300041.SZ-001,EXTENDED_2018_2021,300041.SZ,2019-11-20,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.363402743751,0.0777777777778,5,0.0143755615454,0,-0.0683521330422,-7995.96,-0.0835579514825,True,False,False,2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,化学制品,0.609268292683,0.0667938931298,0.101879327399,0.0777777777778,1.90974140327,0.0231559497827,0.191861884544,0.338668800854,0.909684581881,18.561771945
EXTENDED_2018_2021:300042.SZ-001,EXTENDED_2018_2021,300042.SZ,2021-04-16,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.370185042079,0.484848484848,29,0.0789297658863,0,-0.126221421054,-17412.474,-0.158528428094,True,False,True,11,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,计算机设备,0.728853754941,0.219471947195,0.166807076664,0.484848484848,2.53771981632,0.00885909141024,0.194426349152,0.327868852459,0.561288779106,18.5790289891
EXTENDED_2018_2021:300044.SZ-001,EXTENDED_2018_2021,300044.SZ,2020-08-06,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.460201137029,0.0634920634921,26,0.0345710627401,0,-0.0569456152043,-7390.154,-0.078104993598,True,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.405376344086,0.0219072164948,0.190045248869,0.0634920634921,1.36758770927,0.0231794271245,0.407453923248,0.317948717949,0.680279070781,19.6442903382
EXTENDED_2018_2021:300044.SZ-002,EXTENDED_2018_2021,300044.SZ,2020-08-27,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.399621304049,0.405172413793,3,0.206809583859,1,-0.0275352736397,-3652.651,-0.0416141235813,False,False,False,10,SET_REMOVAL,IT服务Ⅱ,0.375211864407,0.0695187165775,0.17008797654,0.405172413793,1.92083029338,0.0193968302806,0.279331217074,0.579487179487,0.729288614688,19.4209562836
EXTENDED_2018_2021:300046.SZ-001,EXTENDED_2018_2021,300046.SZ,2021-11-22,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.483554403293,0.453608247423,26,0.0486235252056,0,-0.125700634602,-22475.1,-0.139077583125,True,False,True,11,MARKET_MA20_X2,半导体,0.509850107066,0.237756010686,0.18029739777,0.453608247423,3.25019259827,0.0733385894443,0.164745672399,0.931693989071,1.1486309234,19.4559552233
EXTENDED_2018_2021:300048.SZ-001,EXTENDED_2018_2021,300048.SZ,2021-11-04,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.482964816453,0.0493827160494,21,0.363076923077,1,0.181430242921,35453.686,-0.00461538461538,False,False,False,23,MARKET_MA20_X2,自动化设备,0.700262467192,0.124567474048,0.151119402985,0.0493827160494,2.4651704924,0.0387455871663,0.175775128712,0.546448087432,0.5279416921,18.8981304708
EXTENDED_2018_2021:300059.SZ-001,EXTENDED_2018_2021,300059.SZ,2020-06-16,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.48513129944,0.047619047619,13,0.796846573681,1,0.496322128448,58986.261,-0.0194057004245,False,False,False,27,MARKET_MA20_X2,证券Ⅱ,0.585185185185,0.0861217772902,0.167625899281,0.047619047619,1.27950031001,0.0595004498558,0.223225135427,0.646153846154,1.02473279974,22.0184201042
EXTENDED_2018_2021:300059.SZ-002,EXTENDED_2018_2021,300059.SZ,2021-09-08,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.492880324781,0.450134770889,17,0.0454545454545,0,-0.0360207973844,-6599.84,-0.046875,True,False,False,7,MARKET_MA20_X2,证券Ⅱ,0.653537284895,0.0706917475728,0.150869137422,0.450134770889,1.59992867917,-0.0358161087762,0.234629765533,0.191256830601,1.19960117393,22.8880979833
EXTENDED_2018_2021:300059.SZ-003,EXTENDED_2018_2021,300059.SZ,2021-12-14,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.597044532145,0.438825448613,17,0.025841816758,0,-0.0212755138362,-3508.284,-0.0237535891412,True,False,False,4,MARKET_MA20_X2,证券Ⅱ,0.597802197802,0.101178499569,0.1915625,0.438825448613,0.92255770801,0.0344876927577,0.171859858666,0.368852459016,0.922664668016,22.3271093939
EXTENDED_2018_2021:300065.SZ-001,EXTENDED_2018_2021,300065.SZ,2021-07-19,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.334446071692,0,29,0.149326805386,1,0.00166663202159,271.237,-0.00856793145655,False,False,False,6,MARKET_MA20_X2,航海装备Ⅱ,0.284855233853,0.0587478559177,0.2,0,1.67859022207,0.0507321452423,0.238317635939,0.29781420765,0.508182585852,18.5242226141
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020-02-20,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.175455146199,0.168539325843,12,0.0695970695971,0,-0.0846413088711,-10686.823,-0.100732600733,True,False,False,15,MARKET_MA20_X2,通用设备,0.440431266846,0.0147601476015,0.19646799117,0.168539325843,1.36538364526,0.104417532254,0.436505730185,0.7,1.00268049375,19.0691521728
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018-03-13,2018,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.41889692266,0.170731707317,24,0.0276073619632,0,-0.0448569835073,-4464.59,-0.0588957055215,True,False,False,8,MARKET_EMERGENCY_X0.96,电池,0.3375,0.102356902357,0.165951359084,0.170731707317,1.3013150293,0.172596285829,0.232004871395,,0.36913397537,18.7622469883
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019-03-15,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.25670083424,0.0284090909091,23,0.0331664580726,0,-0.0498011545118,-6040.54,-0.0600750938673,True,False,False,8,MARKET_MA20_X2,电池,0.439825581395,0.107069320522,0.126618705036,0.0284090909091,1.9481761839,0.214824466932,0.400977086472,0.583299986661,0.192359930408,19.3387266994
EXTENDED_2018_2021:300075.SZ-001,EXTENDED_2018_2021,300075.SZ,2020-09-08,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.444512661475,0.0833333333333,17,0.000624609618988,0,-0.14100764944,-18530.278,-0.144909431605,True,False,True,2,SET_REMOVAL,软件开发,0.366294227188,0.0975609756098,0.140944326991,0.0833333333333,1.73821554977,0.0536149461135,0.248038457464,0.774358974359,1.00655276066,19.1703126196
EXTENDED_2018_2021:300075.SZ-002,EXTENDED_2018_2021,300075.SZ,2021-11-15,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.332902319539,0.0606060606061,26,0.075,0,-0.0116820960149,-2246.328,-0.0792857142857,True,False,False,16,MARKET_MA20_X2,软件开发,0.555944055944,0.0446886446886,0.194280908326,0.0606060606061,1.89530237587,0.0556309705173,0.141241873955,0.874316939891,0.974837476037,19.4632340782
EXTENDED_2018_2021:300079.SZ-001,EXTENDED_2018_2021,300079.SZ,2019-02-14,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.371942832723,0,25,1.05583756345,1,0.737115661901,76400.228,-0.0228426395939,False,True,False,29,MARKET_MA20_X2,IT服务Ⅱ,0.70495049505,0.125,0.193251533742,0,1.72908348667,0.0528170986688,0.240237470479,,1.13416289038,18.6920583478
EXTENDED_2018_2021:300085.SZ-001,EXTENDED_2018_2021,300085.SZ,2021-04-27,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.483275168294,0.0748898678414,25,0.00240963855422,0,-0.107435875373,-14040.317,-0.109638554217,True,False,True,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.558823529412,0.0709838107098,0.171468728039,0.0748898678414,3.08719942852,0.0572263168144,0.175908486272,0.325136612022,0.564755408951,19.2362932709
EXTENDED_2018_2021:300088.SZ-001,EXTENDED_2018_2021,300088.SZ,2020-06-16,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.427054035674,0.147058823529,13,0.270194986072,1,-0.00323840683738,-419.913,-0.0213556174559,False,False,False,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,光学光电子,0.432996632997,0.0832091284749,0.16184348796,0.147058823529,2.92895549222,0.0595004498558,0.223225135427,0.646153846154,1.61163783897,20.5129862777
EXTENDED_2018_2021:300088.SZ-002,EXTENDED_2018_2021,300088.SZ,2021-07-16,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.506120767185,0.276447205814,9,0.0229621125144,0,-0.0260600478741,-4316.99,-0.0551090700344,True,False,False,7,MARKET_MA20_X2,光学光电子,0.353571428571,0.0584652862363,0.111110838358,0.277106778919,1.83301828376,0.0645845836364,0.24192491167,0.338797814208,0.199973552624,20.0144527611
EXTENDED_2018_2021:300094.SZ-001,EXTENDED_2018_2021,300094.SZ,2021-08-12,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.457815276207,0.1875,8,0.0521541950113,1,0.016106342637,2879.55,-0.00226757369614,False,False,False,2,MARKET_MA20_X2,渔业,0.287751004016,0.0726392251816,0.171581769437,0.1875,1.44156077375,0.00687851985465,0.308081926667,0.66393442623,0.441877938488,18.5044377612
EXTENDED_2018_2021:300101.SZ-001,EXTENDED_2018_2021,300101.SZ,2021-05-27,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.488141496689,0,12,0.142441860465,1,0.0452104581465,5604.462,-0.00581395348837,False,False,False,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,军工电子Ⅱ,0.49,0.093730208993,0.157718120805,0,1.32486450163,0.0710300218821,0.188483733464,0.781420765027,1.01946902824,19.3190586258
EXTENDED_2018_2021:300102.SZ-001,EXTENDED_2018_2021,300102.SZ,2021-05-12,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.430468376594,0.0277777777778,15,0.364754098361,1,0.0792563721265,12075.2,-0.0355191256831,False,False,False,46,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,光学光电子,0.759615384615,0.2,0.179867986799,0.0277777777778,2.13084348471,0.0370969340409,0.211843225564,0.188524590164,0.742414012628,19.7589841104
EXTENDED_2018_2021:300107.SZ-001,EXTENDED_2018_2021,300107.SZ,2019-02-25,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.392235679056,0,28,0.178070175439,1,0.0623474552297,6926.864,-0.0210526315789,False,False,False,22,MARKET_MA20_X2,化学制品,0.220754716981,0.0421631530706,0.195698924731,0,2.22047319425,0.172573927543,0.320418093019,0.915766306523,0.832088591424,18.9995622267
EXTENDED_2018_2021:300110.SZ-001,EXTENDED_2018_2021,300110.SZ,2020-08-27,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.413658837653,0.047619047619,22,0.46875,1,0.0963709097807,13479.759,-0.0208333333333,False,False,False,10,SET_REMOVAL,化学制药,0.445762711864,0.118993135011,0.171149144254,0.047619047619,1.99933177112,0.0193968302806,0.279331217074,0.579487179487,0.766346186679,18.9639972776
EXTENDED_2018_2021:300115.SZ-001,EXTENDED_2018_2021,300115.SZ,2020-02-18,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.0944238587089,0.200617283951,10,0.281860465116,1,0.00595119996283,717.241,-0.0962790697674,False,False,False,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,消费电子,0.657777777778,0.174123989218,0.182124789207,0.200617283951,1.53056143567,0.0914122313034,0.427929841908,0.676923076923,1.43326612104,20.6428634343
EXTENDED_2018_2021:300119.SZ-001,EXTENDED_2018_2021,300119.SZ,2021-04-29,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.428546356289,0.356400849234,3,0.0451306413302,0,-0.036201667352,-4378.513,-0.0369867662029,True,False,False,4,MARKET_MA20_X2,动物保健Ⅱ,0.814942528736,0.0811306901615,0.173652694611,0.356037151703,1.86521681355,0.0664656741874,0.179680302809,0.306010928962,0.558227259654,18.7915312844
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018-01-09,2018,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.491717170394,0.162337662338,5,0.0766625615764,1,0.0471646580021,4600.32,-0.00492610837438,False,False,False,5,MARKET_MA20_X2,生物制品,0.910256410256,0.084971676108,0.111715632934,0.162337662338,2.86471159628,-0.0102693334748,0.110470829544,,0.888087438656,19.1007829762
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020-10-09,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.534234889673,0.445833333333,5,0.265594855305,1,0.262745646199,31090.222,-0.0675241157556,False,False,False,16,MARKET_MA20_X2,自动化设备,0.877629063098,0.127647918188,0.159620703279,0.445833333333,1.5367750475,-0.0284111942542,0.368036859189,0.123076923077,0.647511675371,20.1888596473
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019-08-27,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.292641299999,0.230769230769,20,0.0496794871795,0,-0.0488838940849,-6079.653,-0.0785256410256,True,False,False,21,MARKET_MA20_X2,其他电子Ⅱ,0.484895833333,0.16384180791,0.178781925344,0.230769230769,3.15836411222,0.0246592029793,0.218544200995,0.713085234094,1.10719161344,18.5792706509
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019-12-30,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.492873139531,0.136826783115,21,0.0623495952746,0,-0.148499717303,-17666.246,-0.146795012032,True,False,True,18,MARKET_EMERGENCY_X0.96,消费电子,0.822707423581,0.152228342514,0.179937139864,0.136826783115,0.941459720993,0.0805021226987,0.183333419819,0.574763238629,1.46402255943,21.1424979729
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018-05-18,2018,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.454294610486,0.184549356223,22,0.00478468899522,0,-0.0941579951149,-9061.402,-0.10956937799,True,False,False,6,MARKET_MA20_X2,环保设备Ⅱ,0.577844311377,0.139856274185,0.182567726737,0.184549356223,1.48003992364,0.00459822849,0.220890834512,0.311111111111,0.952264116361,19.2766855933
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021-07-14,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.436970587013,0.0397350993377,20,0.160762942779,1,-0.0560142112037,-9506.931,-0.0663033605813,False,False,False,9,MARKET_MA20_X2,电网设备,0.673707865169,0.143438453713,0.158780231335,0.0397350993377,1.88503524511,0.118878059089,0.234248597558,0.653005464481,0.458848960781,18.5479898611
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019-02-25,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.360534763991,0.25,25,0.230730730731,1,0.180694764317,21423.432,-0.004004004004,False,False,False,22,MARKET_MA20_X2,生物制品,0.232075471698,0.0524658971668,0.0954241071429,0.25,4.31057296018,0.172573927543,0.320418093019,0.915766306523,0.588535801011,18.7469599191
EXTENDED_2018_2021:300142.SZ-002,EXTENDED_2018_2021,300142.SZ,2019-11-06,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.422703312199,0.254424778761,29,0.0615136876006,1,0.00841424022202,993.789,-0.00644122383253,False,False,False,4,MARKET_MA20_X2,生物制品,0.689237668161,0.207712867507,0.17258495609,0.254424778761,2.03663528503,0.0250479847933,0.182032126526,0.354141656663,0.597719134344,20.2055270477
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018-03-07,2018,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.4587922722,0.417085427136,9,0.0659898477157,0,-0.0251574640382,-2530.652,-0.0324873096447,True,False,False,12,MARKET_EMERGENCY_X0.96,旅游及景区,0.516666666667,0.070460704607,0.112620260328,0.417085427136,0.821692497447,0.00743754658806,0.32844705267,,0.930884707697,18.924356145
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019-08-30,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.491208933922,0.294372294372,24,0.0738636363636,1,0.0474392525071,5652.056,-0.0287878787879,False,False,False,18,MARKET_MA20_X2,旅游及景区,0.662745098039,0.0260194174757,0.164462081129,0.294372294372,0.661996109037,0.0299012587706,0.21620717394,0.518807523009,0.666279817641,19.2708004809
EXTENDED_2018_2021:300146.SZ-001,EXTENDED_2018_2021,300146.SZ,2020-04-27,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.459067351663,0.116390093444,14,0.0289389067524,1,0.00602452210169,686.433,-0.0192926045016,False,False,False,2,MARKET_MA20_X2,食品加工,0.664983164983,0.11038961039,0.174418604651,0.117408906883,1.90561426714,0.0286190754562,0.279393194784,0.517948717949,0.713264694144,19.1789065529
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021-04-28,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.348534495913,0.170588235294,8,0.0339359340311,0,-0.0665690161409,-7983.876,-0.0685061845861,True,False,False,5,MARKET_MA20_X2,专用设备,0.771984435798,0.151558581154,0.146267525578,0.170588235294,2.18022609103,0.0672760540019,0.179338013938,0.398907103825,0.738984058738,18.4838331695
EXTENDED_2018_2021:300158.SZ-001,EXTENDED_2018_2021,300158.SZ,2018-03-09,2018,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.236125463946,0.26582278481,29,0.0227420402859,0,-0.109812374847,-11480.603,-0.113710201429,True,False,True,10,MARKET_EMERGENCY_X0.96,中药Ⅱ,0.443373493976,0.120879120879,0.187946074544,0.26582278481,2.19326784012,0.085954058235,0.320717084745,,1.3204127418,18.5408580619
