trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,lineage_id,neighbor_lineage_id,lineage_strength,base_high,acceptance_high,mfe,mae,opportunity20,false_breakout,non_false_breakout,round_trip_return,realized_pnl,extreme_winner,severe_loss,holding_trading_days,canonical_exit_reason,entry_industry,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018-01-09,2018-01-10,2018,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0766625615764,-0.00492610837438,False,False,1,0.0471646580021,4600.32,False,False,5,MARKET_MA20_X2,生物制品,0.910256410256,0.084971676108,0.111715632934,0.162337662338,2.86471159628,-0.0102693334748,0.110470829544,,0.888087438656,19.1007829762
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020-10-09,2020-10-12,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,0,1,0.265594855305,-0.0675241157556,True,False,1,0.262745646199,31090.222,False,False,16,MARKET_MA20_X2,自动化设备,0.877629063098,0.127647918188,0.159620703279,0.445833333333,1.5367750475,-0.0284111942542,0.368036859189,0.123076923077,0.647511675371,20.1888596473
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019-08-27,2019-08-28,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0496794871795,-0.0785256410256,False,True,0,-0.0488838940849,-6079.653,False,False,21,MARKET_MA20_X2,其他电子Ⅱ,0.484895833333,0.16384180791,0.178781925344,0.230769230769,3.15836411222,0.0246592029793,0.218544200995,0.713085234094,1.10719161344,18.5792706509
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019-12-30,2019-12-31,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0623495952746,-0.146795012032,False,True,0,-0.148499717303,-17666.246,False,True,18,MARKET_EMERGENCY_X0.96,消费电子,0.822707423581,0.152228342514,0.179937139864,0.136826783115,0.941459720993,0.0805021226987,0.183333419819,0.574763238629,1.46402255943,21.1424979729
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018-05-18,2018-05-21,2018,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.00478468899522,-0.10956937799,False,True,0,-0.0941579951149,-9061.402,False,False,6,MARKET_MA20_X2,环保设备Ⅱ,0.577844311377,0.139856274185,0.182567726737,0.184549356223,1.48003992364,0.00459822849,0.220890834512,0.311111111111,0.952264116361,19.2766855933
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021-07-14,2021-07-15,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.160762942779,-0.0663033605813,False,False,1,-0.0560142112037,-9506.931,False,False,9,MARKET_MA20_X2,电网设备,0.673707865169,0.143438453713,0.158780231335,0.0397350993377,1.88503524511,0.118878059089,0.234248597558,0.653005464481,0.458848960781,18.5479898611
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019-02-25,2019-02-26,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.230730730731,-0.004004004004,True,False,1,0.180694764317,21423.432,False,False,22,MARKET_MA20_X2,生物制品,0.232075471698,0.0524658971668,0.0954241071429,0.25,4.31057296018,0.172573927543,0.320418093019,0.915766306523,0.588535801011,18.7469599191
EXTENDED_2018_2021:300142.SZ-002,EXTENDED_2018_2021,300142.SZ,2019-11-06,2019-11-07,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0615136876006,-0.00644122383253,False,False,1,0.00841424022202,993.789,False,False,4,MARKET_MA20_X2,生物制品,0.689237668161,0.207712867507,0.17258495609,0.254424778761,2.03663528503,0.0250479847933,0.182032126526,0.354141656663,0.597719134344,20.2055270477
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018-03-07,2018-03-08,2018,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0659898477157,-0.0324873096447,False,True,0,-0.0251574640382,-2530.652,False,False,12,MARKET_EMERGENCY_X0.96,旅游及景区,0.516666666667,0.070460704607,0.112620260328,0.417085427136,0.821692497447,0.00743754658806,0.32844705267,,0.930884707697,18.924356145
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019-08-30,2019-09-02,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0738636363636,-0.0287878787879,False,False,1,0.0474392525071,5652.056,False,False,18,MARKET_MA20_X2,旅游及景区,0.662745098039,0.0260194174757,0.164462081129,0.294372294372,0.661996109037,0.0299012587706,0.21620717394,0.518807523009,0.666279817641,19.2708004809
EXTENDED_2018_2021:300146.SZ-001,EXTENDED_2018_2021,300146.SZ,2020-04-27,2020-04-28,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0289389067524,-0.0192926045016,False,False,1,0.00602452210169,686.433,False,False,2,MARKET_MA20_X2,食品加工,0.664983164983,0.11038961039,0.174418604651,0.117408906883,1.90561426714,0.0286190754562,0.279393194784,0.517948717949,0.713264694144,19.1789065529
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021-04-28,2021-04-29,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0339359340311,-0.0685061845861,False,True,0,-0.0665690161409,-7983.876,False,False,5,MARKET_MA20_X2,专用设备,0.771984435798,0.151558581154,0.146267525578,0.170588235294,2.18022609103,0.0672760540019,0.179338013938,0.398907103825,0.738984058738,18.4838331695
EXTENDED_2018_2021:300158.SZ-001,EXTENDED_2018_2021,300158.SZ,2018-03-09,2018-03-12,2018,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0227420402859,-0.113710201429,False,True,0,-0.109812374847,-11480.603,False,True,10,MARKET_EMERGENCY_X0.96,中药Ⅱ,0.443373493976,0.120879120879,0.187946074544,0.26582278481,2.19326784012,0.085954058235,0.320717084745,,1.3204127418,18.5408580619
EXTENDED_2018_2021:300161.SZ-001,EXTENDED_2018_2021,300161.SZ,2021-12-16,2021-12-17,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0313333333333,-0.09,False,True,0,-0.0585514485514,-9670.65,False,False,2,MARKET_MA20_X2,通用设备,0.580366972477,0.18565234529,0.187124463519,0.282548476454,4.15779427181,0.0324861083537,0.165180683305,0.344262295082,1.1060587131,19.2093448559
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021-07-14,2021-07-15,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.205562273277,-0.0604594921403,True,False,1,0.023965096812,4120.961,False,False,9,MARKET_MA20_X2,光学光电子,0.713707865169,0.0423940149626,0.178102189781,0.297297297297,1.84418497806,0.118878059089,0.234248597558,0.653005464481,-0.148938114512,18.5028224148
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021-11-19,2021-11-22,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,2,1,1,0.014137606032,-0.0772855796418,False,True,0,-0.0611799763191,-11088.385,False,False,12,MARKET_MA20_X2,IT服务Ⅱ,0.473026315789,0.19646799117,0.174065420561,0.442953020134,6.0705659681,0.0663646472929,0.156255048484,0.871584699454,0.865856703387,19.2097181968
EXTENDED_2018_2021:300171.SZ-001,EXTENDED_2018_2021,300171.SZ,2021-02-10,2021-02-18,2021,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0134989200864,-0.0842332613391,False,True,0,-0.0731298938642,-9218.896,False,False,4,MARKET_MA20_X2,医疗器械,0.686738351254,0.192408376963,0.159410582719,0.299145299145,2.47747647537,0.0362370845234,0.256250111862,0.120218579235,1.00671268791,18.7232592678
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020-10-16,2020-10-19,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0662047729022,-0.0993071593533,False,True,0,-0.0205698732745,-2611.28,False,False,11,MARKET_MA20_X2,军工电子Ⅱ,0.655838641189,0.198879551821,0.165258215962,0,3.02428705164,0.101519298257,0.298990663499,0.835897435897,1.20075254908,19.6926132907
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021-10-15,2021-10-18,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L00_BASE_LOW_ACCEPTANCE_LOW,1,0,1,0.0628571428571,-0.147142857143,False,True,0,-0.141718281718,-25719.218,False,True,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,其他电子Ⅱ,0.870975056689,0.150326797386,0.168439716312,0.136842105263,3.80029599211,-0.0218811641435,0.210995408082,0.016393442623,0.833620781642,19.2661630857
EXTENDED_2018_2021:300188.SZ-001,EXTENDED_2018_2021,300188.SZ,2018-08-29,2018-08-30,2018,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0,-0.0394805194805,False,True,0,-0.034659885569,-3339.35,False,False,2,MARKET_MA20_X2,软件开发,0.875862068966,0.0957507082153,0.16,0.142307692308,1.3638685324,-0.0366561351821,0.284967376997,,1.41103673692,19.542696225
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020-09-02,2020-09-03,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0833333333333,-0.125757575758,False,True,0,-0.115070301974,-15574.099,False,True,6,SET_REMOVAL,化学制药,0.391348088531,0.0395569620253,0.145421903052,0.296296296296,2.27302945103,0.0112142938425,0.261680769657,0.738461538462,0.899769215074,19.3915773895
EXTENDED_2018_2021:300212.SZ-001,EXTENDED_2018_2021,300212.SZ,2019-02-25,2019-02-26,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,1,1,0,0.304347826087,-0.0223848471804,True,False,1,0.172851145429,18588.314,False,False,22,MARKET_MA20_X2,IT服务Ⅱ,0.203144654088,0.116346153846,0.184971098266,0.0415335463259,2.74818287895,0.172573927543,0.320418093019,0.915766306523,1.05999621796,18.7162517365
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020-06-17,2020-06-18,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.268504267525,-0.00769553658878,True,False,1,0.0696369532245,7971.088,False,False,26,MARKET_MA20_X2,软件开发,0.454948805461,0.0185185185185,0.152997275204,0.474736842105,1.25255954143,0.0753449653433,0.216109256718,0.748717948718,1.19128243214,18.8059881468
EXTENDED_2018_2021:300227.SZ-001,EXTENDED_2018_2021,300227.SZ,2020-06-08,2020-06-09,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0398706896552,-0.0883620689655,False,True,0,-0.0615875369958,-7520.7,False,False,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,自动化设备,0.5795221843,0.0266950440863,0.151086510865,0.0651289009498,1.01614662456,0.0291259181235,0.225920001798,0.348717948718,0.890393366092,18.8646529485
EXTENDED_2018_2021:300232.SZ-001,EXTENDED_2018_2021,300232.SZ,2019-12-16,2019-12-17,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.250764525994,-0.0163098878695,True,False,1,0.00828371508173,992.403,False,False,28,MARKET_EMERGENCY_X0.96,光学光电子,0.467204301075,0.19830713422,0.159547738693,0,5.94439816173,0.0601479237719,0.177153113018,0.901694010938,1.11011955703,18.7361595044
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021-06-30,2021-07-01,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.937584803256,-0.0325644504749,True,False,1,0.59822075437,95109.819,True,False,19,MARKET_MA20_X2,光学光电子,0.59522673031,0.155172413793,0.148692810458,0.147727272727,2.30723707947,0.0743377730924,0.217052873431,0.530054644809,0.727137510841,18.5744329896
EXTENDED_2018_2021:300251.SZ-001,EXTENDED_2018_2021,300251.SZ,2019-11-14,2019-11-15,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0459770114943,-0.00417972831766,False,False,1,0.0272016384869,3153.018,False,False,2,MARKET_MA20_X2,影视院线,0.685784313725,0.145411203814,0.167076167076,0.0441176470588,1.29525354932,0.000967928885041,0.178446116367,0.140989729225,0.529385127342,19.0322544959
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021-11-24,2021-11-25,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0340586565752,-0.0567644276254,False,False,1,0.0121915998693,2163,False,False,9,MARKET_MA20_X2,影视院线,0.480824742268,0.175946547884,0.128062360802,0.0869565217391,1.89943149396,0.0823517054839,0.158919815014,0.939890710383,0.454435407525,19.0263592012
EXTENDED_2018_2021:300271.SZ-001,EXTENDED_2018_2021,300271.SZ,2019-02-11,2019-02-12,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.449367088608,-0.00506329113924,True,False,1,0.305790038971,29501.516,False,False,32,MARKET_MA20_X2,IT服务Ⅱ,0.598958333333,0.0279765777489,0.131899641577,0.0909090909091,0.962597931557,0.00886533010095,0.225964642545,,1.05812164458,18.6868890571
EXTENDED_2018_2021:300271.SZ-002,EXTENDED_2018_2021,300271.SZ,2019-10-28,2019-10-29,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L01_BASE_LOW_ACCEPTANCE_HIGH,1,1,0,0.0144104803493,-0.0580786026201,False,True,0,-0.042784687964,-5293.133,False,False,11,MARKET_MA20_X2,IT服务Ⅱ,0.556768558952,0.0749652938454,0.143718592965,0.00431034482759,4.89944162433,-0.0025504835569,0.230959265707,0.257036147792,1.34499887755,19.1645065569
EXTENDED_2018_2021:300271.SZ-003,EXTENDED_2018_2021,300271.SZ,2019-11-19,2019-11-20,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0487804878049,-0.0374264087468,False,True,0,-0.0253994976477,-3021.927,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.635643564356,0.163414634146,0.140900195695,0.00347222222222,1.16107228279,0.0194639037507,0.194110950797,0.295518207283,1.19596517564,19.1053214893
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019-12-05,2019-12-06,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.220449897751,-0.00858895705521,True,False,1,0.0996407981876,11483.017,False,False,35,MARKET_EMERGENCY_X0.96,IT服务Ⅱ,0.707428571429,0.0733624454148,0.190313111546,0.342028985507,1.54186199058,-0.0097708609575,0.182773715294,0.232759770575,1.18683284042,18.981781475
EXTENDED_2018_2021:300271.SZ-005,EXTENDED_2018_2021,300271.SZ,2020-12-04,2020-12-07,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0109392682007,-0.0392304790645,False,True,0,-0.0215740502425,-2690.75,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.607783018868,0.103820598007,0.157941047074,0,0.959244069008,-0.019617428295,0.217429604901,0.187179487179,0.652739514355,19.3256686902
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019-04-18,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L10_BASE_HIGH_ACCEPTANCE_LOW,2,1,1,0.0939907550077,-0.057781201849,False,True,0,-0.0552323813172,-6673.989,False,False,7,SET_REMOVAL,光伏设备,0.66439628483,0.0793388429752,0.1875,0.154929577465,1.7466075271,0.0269369124033,0.266682908689,0.298319327731,1.02816996012,19.8788328755
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020-08-11,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.00898876404494,-0.0438202247191,False,True,0,-0.0210609615104,-2739.398,False,False,2,MARKET_MA20_X2,工程咨询服务Ⅱ,0.370535714286,0.0684769775679,0.187671232877,0,3.21653344158,-0.0395215061655,0.390981291679,0.241025641026,0.666781138208,18.6916348265
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020-12-22,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0682222222222,-0.0335555555556,False,True,0,-0.0241758241758,-3049.2,False,False,6,MARKET_MA20_X2,电子化学品Ⅱ,0.783707865169,0.165432729129,0.195623165199,0.273214285714,1.73251114496,0.0162009141024,0.185626076521,0.305128205128,1.16427858349,19.6687120975
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021-04-27,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.113157894737,-0.0526315789474,False,False,1,0.09087708048,11540.468,False,False,7,MARKET_MA20_X2,IT服务Ⅱ,0.483984375,0.0878186968839,0.13880126183,0.232558139535,4.52772847868,0.0526193363609,0.177093328341,0.48087431694,0.330826077709,18.898293743
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021-12-15,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0211800302572,-0.054462934947,False,True,0,-0.0488029368513,-8137.332,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.610073260073,0.0300230946882,0.17610619469,0.25748502994,1.312188261,0.0344876927577,0.171859858666,0.368852459016,0.531928152609,18.8631643854
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019-12-11,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.67264573991,-0.0156950672646,True,False,1,0.335212973528,39013.181,False,False,33,MARKET_EMERGENCY_X0.96,光学光电子,0.613218390805,0.128272251309,0.0913978494624,0.0588235294118,4.00831268098,0.0359453586382,0.163961948591,0.68887555022,1.10848324988,18.5153109652
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019-12-13,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.192916666667,-0.015625,False,False,1,0.00744489885115,858.51,False,False,30,MARKET_EMERGENCY_X0.96,通信设备,0.607222222222,0.11916607439,0.134,0.480769230769,2.89499625472,0.018392568806,0.16428292393,0.574296385221,1.22928646734,19.5171710235
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020-12-22,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L10_BASE_HIGH_ACCEPTANCE_LOW,1,0,1,0.00636363636364,-0.108727272727,False,True,0,-0.110508037417,-13993.246,False,True,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通信设备,0.560674157303,0.136813867107,0.153911205074,0.330065359477,1.25961839185,0.0162009141024,0.185626076521,0.305128205128,0.763929640462,19.5609605756
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020-09-02,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L01_BASE_LOW_ACCEPTANCE_HIGH,0,0,0,0.285271317829,-0.0728682170543,True,False,1,-0.0365877601394,-5202.159,False,False,7,SET_REMOVAL,通信服务,0.317107942974,0.0756578947368,0.189435336976,0.313953488372,2.12857728074,0.00538757485145,0.257882867484,0.471794871795,0.862178774822,19.0617335909
EXTENDED_2018_2021:300316.SZ-001,EXTENDED_2018_2021,300316.SZ,2019-08-01,2019-08-02,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0633204633205,-0.011583011583,False,True,0,-0.0135578707007,-1564.175,False,False,2,MARKET_MA20_X2,光伏设备,0.528901734104,0.0602409638554,0.130808950086,0.164473684211,1.2925443779,-0.00219450020849,0.202944348317,0.290516206483,1.11790776962,18.8356396554
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021-11-23,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0204390613172,-0.102952308857,False,True,0,-0.0778458355876,-13683.866,False,False,11,MARKET_MA20_X2,光学光电子,0.524411134904,0.116625310174,0.155730533683,0.0172413793103,2.25628267697,0.0733385894443,0.164745672399,0.931693989071,0.995665473972,19.1885789487
EXTENDED_2018_2021:300324.SZ-001,EXTENDED_2018_2021,300324.SZ,2018-03-19,2018-03-20,2018,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0619883040936,-0.0374269005848,False,True,0,-0.0148377937852,-1473.084,False,False,4,MARKET_EMERGENCY_X0.96,计算机设备,0.569523809524,0.085464753587,0.195172413793,0.183745583039,1.35928457534,0.123622984899,0.20368412464,,0.898409178962,19.3800737206
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020-11-10,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0305206463196,-0.0895101308028,False,True,0,-0.0851861654632,-10639.136,False,False,3,MARKET_MA20_X2,半导体,0.488043478261,0.0825613079019,0.171775223499,0.0736842105263,3.57268619766,0.0061351110545,0.249525216324,0.266666666667,1.25352625305,19.4739325586
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020-12-07,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,2,1,1,0.107282693814,-0.00477682067345,False,False,1,0.0847508012739,9750.15,False,False,4,MARKET_MA20_X2,医疗服务,0.809669811321,0.0586319218241,0.192628264493,0.0368932038835,1.38483805732,-0.019617428295,0.217429604901,0.187179487179,0.757316813395,20.3804988085
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021-04-19,2021,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0736292428198,-0.0746736292428,False,True,0,-0.0692500901578,-8888.819,False,False,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.522924901186,0.130306603774,0.12987804878,0.19696969697,2.71237113698,0.00885909141024,0.194426349152,0.327868852459,0.682765267368,19.1585464192
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019-04-15,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.00947051226862,-0.0873869995695,False,True,0,-0.0763163507006,-9400.958,False,False,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通用设备,0.579623824451,0.0432604735883,0.169246646027,0,1.38669567273,0.0422724938715,0.260365214055,0.163932239562,0.87360484371,18.8811362904
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020-02-25,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0210526315789,-0.109356725146,False,True,0,-0.110658318214,-14009.174,False,True,13,MARKET_MA20_X2,通用设备,0.287080103359,0.0186371578334,0.191065292096,0.370503597122,2.2693421254,0.147894106524,0.440126710272,0.894871794872,0.946170686579,18.7191395449
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021-11-18,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0265151515152,-0.108901515152,False,True,0,-0.0838677820214,-15632.133,False,False,14,MARKET_MA20_X2,通信设备,0.651901565996,0.21412803532,0.184633027523,0.217391304348,6.53766794085,0.0604845301996,0.14785452596,0.871584699454,1.2548101466,18.7837306165
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019-08-27,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.108635097493,-0.0389972144847,False,False,1,0.0571840728962,6776.22,False,False,22,MARKET_MA20_X2,生物制品,0.685789473684,0.121193092622,0.168535620053,0.285714285714,1.45289872521,0.011959397659,0.209709149659,0.575563558757,0.704210153793,18.6300620203
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020-08-03,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L00_BASE_LOW_ACCEPTANCE_LOW,1,0,1,0.00566994926888,-0.0898239331543,False,True,0,-0.0731329572969,-9786.849,False,False,8,MARKET_MA20_X2,生物制品,0.622384937238,0.113771466314,0.169579172611,0.179148311307,1.04210735866,0.122473985942,0.428862056211,0.405128205128,0.638117533747,19.8431053388
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019-10-29,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0505576208178,-0.155390334572,False,True,0,-0.139004013066,-19015.563,False,True,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.554585152838,0.0645682001614,0.198156682028,0.0444444444444,0.491224819721,-0.0025504835569,0.230959265707,0.257036147792,1.86045929274,19.3961686057
