trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,feature_available_at,daily_available_at,daily_snapshot_id,minute_snapshot_id,minute_daily_snapshot_id,entry_industry,breakout_reference_raw,breakout_margin,support_shift20,resistance_shift20,range_contraction20,volatility_contraction20,downside_amount_contraction20,prior60_reference_test_count_2pct,sessions_since_reference,prebreakout_distance,first_cross_index,time_above_reference,volume_above_reference,reference_loss_count,longest_below_reference_run,below_reference_resilience,close_reference_retention,postcross_max_drawdown,base_repair_score,breakout_acceptance_score,base_neighbor_score,acceptance_neighbor_5m_score,assignment_margin,lineage_id,neighbor_lineage_id
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019-04-18,2019,2019-04-17T15:30:00,2019-04-17T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300274.SZ:2019-04-17,PITB-80B916173F29877FD683,光伏设备,12.92,0.0108359133127,0.113853757516,0.0306722995331,0.570605835936,0.0191813928062,0.1802471353,7,35,-0.0491772359761,61,0.988826815642,0.993658229157,1,2,0.988826815642,0.297873015639,-0.0365945266788,0.894736842105,0.549707602339,0.894736842105,0.421052631579,0.0497076023392,L11_BASE_HIGH_ACCEPTANCE_HIGH,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020-08-11,2020,2020-08-10T15:30:00,2020-08-10T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300284.SZ:2020-08-10,PITB-80B916173F29877FD683,工程咨询服务Ⅱ,8.67,0.0438292964245,0.00133422301314,0.00576370471675,0.101774171667,0.0102360229863,0.662328465485,1,0,0,0,1,1,0,0,1,0.745097967351,-0.0348584572833,0.430769230769,0.815384615385,0.384615384615,0.758974358974,0.0692307692308,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020-12-22,2020,2020-12-21T15:30:00,2020-12-21T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300285.SZ:2020-12-21,PITB-80B916173F29877FD683,电子化学品Ⅱ,44.8,0.0189732142857,0.0364252461985,0.0830302297722,-0.484272703141,0.0013365052871,0.150565054388,1,31,-0.0456700368332,132,0.935185185185,0.942522067387,2,4,0.935185185185,1,-0.00967029948811,0.261538461538,0.648717948718,0.284615384615,0.648717948718,0.148717948718,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021-04-27,2021,2021-04-26T15:30:00,2021-04-26T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300287.SZ:2021-04-26,PITB-80B916173F29877FD683,IT服务Ⅱ,3.78,0.015873015873,-0.00307219903697,-0.0136801039041,0.10905212854,0.0007375691733,0.303311357294,1,59,-0.117783035656,60,0.994444444444,0.994014518866,1,1,0.994444444444,0.239999455262,-0.0521092470552,0.382513661202,0.551912568306,0.401639344262,0.617486338798,0.051912568306,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021-12-15,2021,2021-12-14T15:30:00,2021-12-14T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300288.SZ:2021-12-14,PITB-80B916173F29877FD683,IT服务Ⅱ,13.29,0.00677200902935,0.0227569871226,0.0232133223798,0.0513424811639,-0.00344589751213,0.491253784864,6,2,-0.0197574815884,61,0.189944134078,0.381550801182,4,107,0.189944134078,0.642856558976,-0.0150375794283,0.355191256831,0.245901639344,0.459016393443,0.245901639344,0.144808743169,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019-12-11,2019,2019-12-10T15:30:00,2019-12-10T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300303.SZ:2019-12-10,PITB-80B916173F29877FD683,光学光电子,4.06,0.0615763546798,-0.0081411575837,-0.0245110310143,0.187937677405,0.00473860514423,0.0299265241911,9,14,-0.0350913198113,71,0.994082840237,0.973356829872,0,1,0.994082840237,1,-0.0166271190088,0.350877192982,0.836257309942,0.333333333333,0.888888888889,0.149122807018,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019-12-13,2019,2019-12-12T15:30:00,2019-12-12T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300308.SZ:2019-12-12,PITB-80B916173F29877FD683,通信设备,46.11,0.0245066146172,0.0429352851732,0.00919043667922,0.392584318506,0.0145414710501,0.0233997704823,6,51,-0.0398194610072,8,0.978448275862,0.938816904887,1,5,0.978448275862,0.497797862009,-0.0243902496719,0.672514619883,0.549707602339,0.640350877193,0.543859649123,0.0497076023392,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020-12-22,2020,2020-12-21T15:30:00,2020-12-21T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300308.SZ:2020-12-21,PITB-80B916173F29877FD683,通信设备,54.58,0.00934408208135,0.0601777610061,0.0562846511707,0.0106475904497,0.00169564451846,0.105281251937,5,4,-0.0350520597329,18,0.963963963964,0.925165742096,3,3,0.963963963964,0.566667124431,-0.0152173938583,0.446153846154,0.517948717949,0.553846153846,0.497435897436,0.0179487179487,L01_BASE_LOW_ACCEPTANCE_HIGH,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020-09-02,2020,2020-09-01T15:30:00,2020-09-01T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300310.SZ:2020-09-01,PITB-80B916173F29877FD683,通信服务,6.53,0.00153139356815,0.00531445006349,0.0279521303837,-0.148083927145,0.000341282688116,0.205100355641,2,34,-0.0518576512373,236,0.25,0.38208151756,0,3,0.25,1,-0.0137825650377,0.251282051282,0.351282051282,0.292307692308,0.838461538462,0.148717948718,L00_BASE_LOW_ACCEPTANCE_LOW,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300316.SZ-001,EXTENDED_2018_2021,300316.SZ,2019-08-01,2019-08-02,2019,2019-08-01T15:30:00,2019-08-01T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300316.SZ:2019-08-01,PITB-80B916173F29877FD683,光伏设备,13.14,0.00456621004566,-0.0225117731722,0.0536938779768,-0.592097304919,0.00422125070054,0.248656421884,6,22,-0.00152322954052,0,0.925,0.884066252001,9,6,0.925,0.199999643961,-0.0275297542493,0.163742690058,0.327485380117,0.0701754385965,0.304093567251,0.172514619883,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021-11-23,2021,2021-11-22T15:30:00,2021-11-22T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300323.SZ:2021-11-22,PITB-80B916173F29877FD683,光学光电子,13.21,0.0219530658592,-0.020674893731,0.0643334139684,-0.636773779064,-0.00067424988898,0.471989691478,7,25,-0.0385850333329,71,0.337278106509,0.604980686764,12,38,0.337278106509,1,-0.0172932701212,0.142076502732,0.401639344262,0.0737704918033,0.401639344262,0.0983606557377,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300324.SZ-001,EXTENDED_2018_2021,300324.SZ,2018-03-19,2018-03-20,2018,2018-03-19T15:30:00,2018-03-19T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300324.SZ:2018-03-19,PITB-80B916173F29877FD683,计算机设备,17.33,0.00403923831506,0.10619004702,0.015328145694,0.609159998763,0.0225399835584,-0.0458877092394,6,4,-0.0263096145597,71,0.325443786982,0.464157672059,3,62,0.325443786982,0.318181187651,-0.016714749807,0.939393939394,0.121212121212,1,0.121212121212,0.378787878788,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020-11-10,2020,2020-11-09T15:30:00,2020-11-09T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300327.SZ:2020-11-09,PITB-80B916173F29877FD683,半导体,39,0.0187179487179,0.0408710730705,-0.00542006746934,0.488462344833,0.00394506390136,0.0531990983155,1,47,-0.0847761148128,90,1,1,0,0,1,0.305439217013,-0.0488040707309,0.579487179487,0.651282051282,0.723076923077,0.594871794872,0.0794871794872,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020-12-07,2020,2020-12-04T15:30:00,2020-12-04T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300347.SZ:2020-12-04,PITB-80B916173F29877FD683,医疗服务,128.78,0.00947352073303,-0.0106818483469,-0.0604334939704,0.483435542657,0.0151775718099,0.28605519803,5,13,-0.0491784986079,150,1,1,0,0,1,0.92423815068,-0.00999233659315,0.564102564103,0.846153846154,0.492307692308,0.789743589744,0.0641025641026,L11_BASE_HIGH_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021-04-19,2021,2021-04-16T15:30:00,2021-04-16T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300348.SZ:2021-04-16,PITB-80B916173F29877FD683,软件开发,19.05,0.00629921259842,0.0281203093451,-0.036097337371,0.571636161083,0.00877079228727,0.208125748425,4,57,-0.0467450128234,100,0.4,0.64716992007,5,39,0.4,0.60000038147,-0.0140918820414,0.737704918033,0.262295081967,0.72131147541,0.262295081967,0.237704918033,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019-04-15,2019,2019-04-12T15:30:00,2019-04-12T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300349.SZ:2019-04-12,PITB-80B916173F29877FD683,通用设备,22.66,0.0110326566637,0.00806862672897,0.0180961422404,0.0249332665452,0.00145955219418,0.442568426522,4,21,-0.0115402967389,0,1,1,0,0,1,0.337837805793,-0.030769201927,0.321637426901,0.695906432749,0.350877192982,0.654970760234,0.178362573099,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020-02-25,2020,2020-02-24T15:30:00,2020-02-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300349.SZ:2020-02-24,PITB-80B916173F29877FD683,通用设备,17.33,0.00923254472014,0.064756267464,-0.00343446244864,0.467519753124,0.0262178710441,0.120877344514,5,18,-0.0418323143002,102,1,1,0,0,1,0.470587456515,-0.0135823299424,0.830769230769,0.687179487179,0.792307692308,0.630769230769,0.187179487179,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021-11-18,2021,2021-11-17T15:30:00,2021-11-17T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300353.SZ:2021-11-17,PITB-80B916173F29877FD683,通信设备,10.36,0.0617760617761,-0.0124930642475,-0.101339771695,0.832981826414,0.0288103723844,0.0876220982594,4,53,-0.122014950563,27,0.910798122066,0.897757166823,2,17,0.910798122066,1,-0.0545454892245,0.688524590164,0.57650273224,0.549180327869,0.587431693989,0.0765027322404,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019-08-27,2019,2019-08-26T15:30:00,2019-08-26T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300357.SZ:2019-08-26,PITB-80B916173F29877FD683,生物制品,35.43,0.00790290714084,0.0810412100031,0.00734051856207,0.749146053671,0.00720986638061,-0.0604368819861,2,4,-0.0208192319246,17,0.650224215247,0.739421521115,11,43,0.650224215247,0.903217962746,-0.0126760778293,0.777777777778,0.438596491228,0.90350877193,0.444444444444,0.0614035087719,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020-08-03,2020,2020-07-31T15:30:00,2020-07-31T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300357.SZ:2020-07-31,PITB-80B916173F29877FD683,生物制品,65.59,0.0283579813996,-0.0204903852325,0.0108369513299,-0.150847082375,0.0141057762621,-0.00857736418674,5,1,-0.0141258298471,5,0.914893617021,0.904734002425,3,14,0.914893617021,0.771782966076,-0.0326866036031,0.323076923077,0.564102564103,0.153846153846,0.492307692308,0.0641025641026,L01_BASE_LOW_ACCEPTANCE_HIGH,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019-10-29,2019,2019-10-28T15:30:00,2019-10-28T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300377.SZ:2019-10-28,PITB-80B916173F29877FD683,软件开发,13,0.0146153846154,0.0253636784919,-0.0527473700941,0.601132478972,0.0180575623873,0.0426097997015,6,27,-0.0808763884221,0,1,1,0,0,1,1,0,0.707602339181,0.929824561404,0.640350877193,0.888888888889,0.207602339181,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019-07-25,2019,2019-07-24T15:30:00,2019-07-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300383.SZ:2019-07-24,PITB-80B916173F29877FD683,通信服务,18.21,0.0274574409665,-0.00790517950711,0.0255518114403,-0.24207030416,0.0045226790986,0.200377509026,7,4,-0.00716453877549,0,0.979166666667,0.972433165058,2,3,0.979166666667,0.877190319568,-0.0138445271233,0.228070175439,0.707602339181,0.157894736842,0.847953216374,0.207602339181,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020-12-08,2020,2020-12-07T15:30:00,2020-12-07T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300390.SZ:2020-12-07,PITB-80B916173F29877FD683,电池,17.94,0.0652173913043,0.0498411364154,-0.00499030700159,0.501282762176,0.0148587251924,-0.158555241964,3,58,-0.0398005913951,3,1,1,0,0,1,0.567961461336,-0.0545000076294,0.738461538462,0.728205128205,0.769230769231,0.671794871795,0.228205128205,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021-05-31,2021,2021-05-28T15:30:00,2021-05-28T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300390.SZ:2021-05-28,PITB-80B916173F29877FD683,电池,32.1487969666,0.0784229355786,0.0395755432821,0.0230231382992,0.166864507023,-0.00569998355751,0.0191984550762,3,38,-0.0533042997736,6,0.995726495726,0.974211973105,0,1,0.995726495726,0.992129527508,-0.0312865400864,0.469945355191,0.83606557377,0.647540983607,0.83606557377,0.0300546448087,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020-06-17,2020,2020-06-16T15:30:00,2020-06-16T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300393.SZ:2020-06-16,PITB-80B916173F29877FD683,光伏设备,8.12634569608,0.0238304289734,0.0447828851523,0.0683854874535,-0.203156043405,-1.7738599992e-05,0.240194597588,5,23,-0.00819778211555,0,0.979166666667,0.985017260647,3,2,0.979166666667,0.65946231963,-0.0229746703193,0.328205128205,0.6,0.415384615385,0.564102564103,0.1,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020-06-19,2020,2020-06-18T15:30:00,2020-06-18T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300394.SZ:2020-06-18,PITB-80B916173F29877FD683,通信设备,52.7310341916,0.0373397912357,0.0323384089225,0.0860548346782,-0.46177519807,-0.0035227553519,0.483092380487,4,34,-0.00458149105079,12,0.947368421053,0.926931577139,2,10,0.947368421053,0.681547456731,-0.0417116098414,0.210256410256,0.553846153846,0.292307692308,0.512820512821,0.0538461538462,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021-05-28,2021,2021-05-27T15:30:00,2021-05-27T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300394.SZ:2021-05-27,PITB-80B916173F29877FD683,通信设备,46.11,0.0173498156582,0.0175663237179,-0.0388314533344,0.475127840556,0.00493208343091,0.150828761296,4,18,-0.0350913198113,83,0.974522292994,0.972497476026,3,2,0.974522292994,0.629920609909,-0.0137189006168,0.590163934426,0.551912568306,0.614754098361,0.540983606557,0.051912568306,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020-05-15,2020,2020-05-14T15:30:00,2020-05-14T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300396.SZ:2020-05-14,PITB-80B916173F29877FD683,医疗器械,21.95,0.021867881549,-0.00270782727059,0.0192313619279,-0.0223866338166,0.0131668548453,0.338730496186,8,50,-0.00228050269872,2,0.995798319328,0.986795916163,1,1,0.995798319328,0.705883672907,-0.0279378794715,0.4,0.676923076923,0.284615384615,0.74358974359,0.1,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019-08-01,2019-08-02,2019,2019-08-01T15:30:00,2019-08-01T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300398.SZ:2019-08-01,PITB-80B916173F29877FD683,电子化学品Ⅱ,14.46,0.0145228215768,0.0633416329037,0.0704224642965,-0.13148476772,0.021756007812,-0.0459990681473,6,2,-0.0351901193964,26,1,1,0,0,1,0.477273314453,-0.0281879253052,0.649122807018,0.748538011696,0.508771929825,0.707602339181,0.149122807018,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021-08-13,2021,2021-08-12T15:30:00,2021-08-12T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300401.SZ:2021-08-12,PITB-80B916173F29877FD683,化学制药,13.84,0.0549132947977,0.0452704840466,0.0158049266932,0.413356533781,0.0116795698192,-0.201721599499,7,8,-0.0182287220265,17,0.982062780269,0.976899631804,2,2,0.982062780269,0.808511273793,-0.0358592518638,0.754098360656,0.633879781421,0.72131147541,0.781420765027,0.133879781421,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020-12-28,2020,2020-12-25T15:30:00,2020-12-25T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300406.SZ:2020-12-25,PITB-80B916173F29877FD683,医疗器械,23.03,0.0182370820669,0.0776106027049,0.00518583703237,0.672601348346,0.00378992125726,-0.0650180387731,10,37,-0.0117931045745,4,1,1,0,0,1,0.6363642774,-0.0265935438545,0.712820512821,0.748717948718,0.930769230769,0.692307692308,0.212820512821,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020-02-19,2020,2020-02-18T15:30:00,2020-02-18T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300408.SZ:2020-02-18,PITB-80B916173F29877FD683,元件,24.86,0.0205148833467,-0.00962008381102,0.0259018932159,-0.0411218691029,0.0255667231813,0.260142801482,1,0,0,13,0.876651982379,0.914213413883,4,17,0.876651982379,0.504950906398,-0.0326514524475,0.451282051282,0.348717948718,0.230769230769,0.34358974359,0.0487179487179,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020-10-13,2020,2020-10-12T15:30:00,2020-10-12T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300408.SZ:2020-10-12,PITB-80B916173F29877FD683,元件,30.63,0.0701926216128,0.0578327740391,0.0541559721024,0.090273974599,0.00504364049751,0.275316311247,1,0,0,0,1,1,0,0,1,0.947135389464,-0.016827700622,0.487179487179,0.861538461538,0.569230769231,0.805128205128,0.0128205128205,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020-12-04,2020-12-07,2020,2020-12-04T15:30:00,2020-12-04T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300408.SZ:2020-12-04,PITB-80B916173F29877FD683,元件,34.18,0.000585137507314,0.0131813514346,-0.0399710645657,0.505039428158,0.00871466635382,0.0976134363863,6,18,-0.00881580790359,213,0.148148148148,0.312256000082,2,21,0.148148148148,1,-0.00175545268447,0.6,0.320512820513,0.653846153846,0.320512820513,0.1,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020-12-22,2020,2020-12-21T15:30:00,2020-12-21T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300408.SZ:2020-12-21,PITB-80B916173F29877FD683,元件,34.98,0.0400228702115,0.0525700261282,0.0227511612973,0.359380923078,-0.00848465176661,-0.195535670164,4,8,-0.0170106451463,28,0.995283018868,0.986782057557,0,1,0.995283018868,0.823529892232,-0.0160850640043,0.461538461538,0.702564102564,0.684615384615,0.779487179487,0.0384615384615,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020-10-28,2020-10-29,2020,2020-10-28T15:30:00,2020-10-28T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300409.SZ:2020-10-28,PITB-80B916173F29877FD683,电池,14.41,0.0235947258848,0.0840307488515,0.057197814167,0.157059930163,0.0149962332774,-0.0908232123354,10,3,-0.0260120114138,4,0.89406779661,0.864133082663,6,12,0.89406779661,0.723404079177,-0.0319728076957,0.717948717949,0.482051282051,0.730769230769,0.492307692308,0.0179487179487,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019-08-26,2019,2019-08-23T15:30:00,2019-08-23T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300413.SZ:2019-08-23,PITB-80B916173F29877FD683,数字媒体,41.83,0.00239062873536,0.00601258985439,0.0618853787307,-0.387892619361,0.00786886830548,0.391881740611,10,1,-0.00311265664935,0,0.4125,0.667645788461,7,69,0.4125,0.45454841804,-0.0147443268284,0.298245614035,0.169590643275,0.175438596491,0.175438596491,0.201754385965,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019-12-13,2019,2019-12-12T15:30:00,2019-12-12T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300418.SZ:2019-12-12,PITB-80B916173F29877FD683,数字媒体,15.22,0.00262812089356,0.0188684843044,-0.0345966598799,0.49033594205,0.0228873247954,0.394377650731,6,16,-0.0212491394821,85,0.477419354839,0.616873094824,6,26,0.477419354839,0.222223964742,-0.0188311668206,0.730994152047,0.122807017544,0.59649122807,0.122807017544,0.230994152047,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019-04-24,2019-04-25,2019,2019-04-24T15:30:00,2019-04-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300422.SZ:2019-04-24,PITB-80B916173F29877FD683,环境治理,12.76,0.00626959247649,0.062001521891,-0.0310342981955,0.776526278195,-0.00133420207521,-0.41395453887,2,11,-0.0465200156349,157,0.939759036145,0.97315389652,2,4,0.939759036145,0.21052652713,-0.0319634752907,0.602339181287,0.374269005848,0.842105263158,0.374269005848,0.102339181287,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020-11-10,2020-11-11,2020,2020-11-10T15:30:00,2020-11-10T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300429.SZ:2020-11-10,PITB-80B916173F29877FD683,电子化学品Ⅱ,19.31,0.00776799585707,-0.0515906921593,-0.0102302682508,-0.265330922923,0.0128497021254,0.190333464041,4,12,-0.0182915996135,12,0.894736842105,0.881982648523,5,15,0.894736842105,0.163042564247,-0.0420168265301,0.241025641026,0.312820512821,0.0615384615385,0.276923076923,0.187179487179,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
