event_id,symbol,feature_date,event_start,split,snapshot_id,available_at,production_setup_score,corporate_action_clear,production_hard_valid,peak_identity_valid,tradable_evaluated,tradable,state_before,state_after,setup_score_evaluated,component_ev_turnover_absorption,component_ev_near_price_chip_growth,component_ev_concentration_improves,component_ev_sticky_base,component_ev_downside_absorption,setup_score_pass,setup_created,base_exists,strict_temporal_valid,peak_track_id,peak_track_state,ensemble_ambiguity,peak_track_ambiguous,peak_track_split,peak_track_merge,peak_track_lost,same_base_id_t20,peak_track_age,rolling_base_episode_age,research_valid,hard_valid,raw_unknown_cost_present,known_cost_available,first_failed_gate,nested_root_cause,deepest_funnel_stage,all_observable_blockers,observable_failed_setup_components,event_type,lifecycle_id
f0cb08b5d9233867d31d3899efcb8a235194c70ca77d0aee9adde163d7e3d09a,000725.SZ,2020-02-03,2020-02-04,discovery,feature-fact-cb3d70ce238ac006dc2444931bd9f9b6c6ec5117dd50f499d7758574d87e8004,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,4a6f99ab53552e432bd0bafe00c335231d942f38570f0eae4a99effe637eb963
58906c19f2b2477beda6789515c6690d3584ab9ce6db6a37cce8ddc7da54ba13,000733.SZ,2020-02-03,2020-02-04,discovery,feature-fact-672741852af3d1a69261e1b57fab680743b0ef24d2d30c7d40d7ffc55307b731,2020-02-03 15:00:00+08:00,0.0,True,False,True,False,False,BROKEN,BROKEN,False,,,,,,False,False,True,True,peak-2e6cff7e338d22e41564,TRACKED,False,False,False,False,False,False,27,1.0,True,False,True,True,hard_valid,OTHER_LIFECYCLE_HARD_VALID_INPUT,CORPORATE_ACTION_CLEAR,"[""hard_valid""]",[],VALIDITY_REJECTED,18dcfa3baf5fed32121b68fe73da8c3324de1f4a4e585280748d93ae3163a9ca
01c5fa4a583e1c668b49e68c200c34212176c5e55b7379fea2262ef36105bcd0,000759.SZ,2020-02-03,2020-02-04,discovery,feature-fact-8c2bfecb5d6a236100dbb12f6966c0540a95726049c94c0ed0a3955472c58950,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,ec82889f4212c05139228d38f06fac18ffcc4eb31cad8939ef994c9aaadf9300
c429c52b0e750ee5fdaf4634e4dcc042ca0088fa5001af75843a38fd9c0e22b7,000768.SZ,2020-02-03,2020-02-04,discovery,feature-fact-a3946e13aff367e78daa091878081cc0408a7763e2e394487f6f3d2519bb2506,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,147dfde119823dd158eeddcb060e3349696b027ce716e927730e4a40e108eda4
9d362cff2a38c1ef08c3ee994034a76f136183f87ea9582ab04107bae7ef567b,000776.SZ,2020-02-03,2020-02-04,discovery,feature-fact-c083e02cf2afe15391946c397d9211c4039350561f404596fbdbb44e5a53541b,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,2046a8dd26ca7f3d54b06a04729215d351c760a70c3c5ec2a70c73304a5cfcfa
a91b729bed690a6efe3e4c3c52132d95633b69352ab7acb80cb7fbc30a4b611f,000786.SZ,2020-02-03,2020-02-04,discovery,feature-fact-0f0b2fbf108f208d62c9562c6d9bcb9c229dd11c87fdd192746c54c826939c21,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,388f27622952f8fd6b1f8bad3019f3ad5c8163eaf4bc1644bb0e628a07c2d226
77c61290296e39bea469800ef5d95f56c673c9edc6f7b7cc5eb681f36d1599cf,000789.SZ,2020-02-03,2020-02-04,discovery,feature-fact-016c63855d199ca13fd0b95517d771c0c3e00cf2a6b3c29f9870c6530882e981,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,ec001a660d6dd1e8702f5bc121b2574984604f39aa6f22ef89faf006741c78bd
a38d0495cbbc2f9c438ac02f25b155cc10b9a9f23b2c4bc5934fc8afc75fdef2,000812.SZ,2020-02-03,2020-02-04,discovery,feature-fact-60739f7afe5527ca24aa7cee48f87139a0a1a817e2186a7617061de65849d400,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,82f30957807b8fb4a0104c9581e3b57ffc48f58b0504aef643c11638f39a81e3
6c69249718b82be126de973e4e09de647101dfe8139296d828ba0104f589a225,000813.SZ,2020-02-03,2020-02-04,discovery,feature-fact-eb6c6ddd1ac2612cf02907dcceefdf918b5739ba4f9b27f161d314ea1750a1a8,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,a00ba866b5fc35aa3b0cc936cf37d0984e5510b827cc6a3c0f86139d638499a6
d8846176c573db48d37aa08f567fea952c62a180cf40d0316620e3256d1a5e74,000819.SZ,2020-02-03,2020-02-04,discovery,feature-fact-ec91b16d0b307fb8ef636a8b56185b696e453cd5860ccd32c7fa430be595c9f3,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,45c08431ffef06905e40d413356b5c391273c590e5d65b322b19232ac398db31
4e0b60fc0dc4f0abc11d9dda1fa532def624fda76407296a658d32cb98ebb701,000833.SZ,2020-02-03,2020-02-04,discovery,feature-fact-083d6bb141f5fe88bdce8798f5524a1db71b5d08e8d4d42bfd39812c869387db,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,NEUTRAL,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-086814ea502da295d2bd,TRACKED,False,False,False,False,False,False,97,9.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",ACCUMULATION_REJECTED,a0e3e7135dedb1dc0f78f5d060b86756e6e3f8c486b61eb482b2ea83b20300ed
d95faa0064cdf460513441ab4a9abe627aeebc8309046414e9e056a8a62e9b1f,000850.SZ,2020-02-03,2020-02-04,discovery,feature-fact-4d5df1a936249e3c81cee12e4943cf2427b046306b8ce18deb85feed2175d20b,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,7d59d2e7eee50bb0bc51682ad82637b9b6c63713cf8dc5a346c5beef8189d253
8e6ef7379c5bea6542c65c7c3ca4eb205dfc8cfd067ac644771681d89b0d8992,000860.SZ,2020-02-03,2020-02-04,discovery,feature-fact-44e675ff2ae57f95433b3784fb59213356ac7ff6c486de4c918a3b64143f53ef,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,b616eec861cf0590462fc6e81a4973b33829df81a1851cc6a8c9a13e50b17fd7
14390a89db76ece457331b7925084c5acb6e5c21b0d471d3c6513e9408a0cf65,000876.SZ,2020-02-03,2020-02-04,discovery,feature-fact-4daaa9d7023adb809841e6df986983ee6dee88d0a9c8475e2ebad802d46eaf31,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,BROKEN,NEUTRAL,True,False,False,False,False,True,False,False,True,True,peak-141ae767c047ba6f1bb2,TRACKED,False,False,False,False,False,False,69,2.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base""]",LIFECYCLE_TRANSITION,fa6a5732910b6c7d9ed34d012989e2d232cee345ba72d740bd147e3ee46c19fc
fd26364873245a9d7fb9bfea6eddfd27d8764886246f2b2afc5829452d5adc4b,000877.SZ,2020-02-03,2020-02-04,discovery,feature-fact-bd1a6df74cb0826e790335ba93941f2a18b67cd9ba93412c88c3fc60d634048e,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,NEUTRAL,NEUTRAL,True,False,False,False,False,True,False,False,True,True,peak-1b498f6d43fa6fd94de9,TRACKED,False,False,False,False,False,False,96,7.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base""]",ACCUMULATION_REJECTED,ffaa5b00169a9f1c22f5a71189d46f8f181e7d58ac631196d544b645469aca23
08c955a960fb21d191c8ddf2cf9b66d6092f6d76ebad46f999db385fffdfde01,000881.SZ,2020-02-03,2020-02-04,discovery,feature-fact-e0572e70ea6cbf663bd4f07acdfd0016c2828c7ea96c02d97fac5d73faf43057,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,52272bba2537a6241739bd40f555b9e4a15f5f9023a13322975dd735ab3d2c95
aeda734e3d52c8ab0e30c1e66db5cb63de4c01024d72b4d0cd5cfe8f47a7daba,000887.SZ,2020-02-03,2020-02-04,discovery,feature-fact-d24d898acaad6707abb105e5ca988212b35c35c02cf7e1d6be9f4143648ab2c8,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,2d285f5130d981fb460b1d027a6b5194686a2ba6efc74bbfa182549db729d73f
04cb0f53761d008c0ad81892165d69dbbf8a6c7eee3e8719a624df2f272d1ea3,000895.SZ,2020-02-03,2020-02-04,discovery,feature-fact-55be6b9178d782a9c3af6220a7ed21d4f2da0aa7aedf8a3ef0ce07017897b432,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,NEUTRAL,BROKEN,False,,,,,,False,False,False,False,,TRACKED_BASE_PEAK_LOST_OR_AMBIGUOUS,False,True,True,True,False,False,,,True,False,True,True,hard_valid,NO_CANONICAL_PEAK_IDENTITY_OTHER,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],LIFECYCLE_TRANSITION,c8bd5a282ffad454b017ef80602c95683c5fdca7099d2d49f2e24130673d0416
cb8be0e8b08d7fd62239f6e01789c74a528de2e387c1b00f5130422e51118421,000903.SZ,2020-02-03,2020-02-04,discovery,feature-fact-56e347fc5081e9852c007151f4af17304c99773abcb09be07575517f3a8b6f35,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,NEUTRAL,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-31e7cb597d80498f78f6,TRACKED,False,False,False,False,False,False,117,4.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",ACCUMULATION_REJECTED,b26aa15587ec522eedfedda2cd222aee458dde13544921ac9953411749d8f18a
5729d2f424a486c0e82cbbbcbaccd7a6abbea5e753bcfc1ed45a72ee8013cc40,000919.SZ,2020-02-03,2020-02-04,discovery,feature-fact-4d33e882f42fd24bd34e788ad89699fe8fe6531af949400aaf6670400b4ddb6f,2020-02-03 15:00:00+08:00,0.0,True,False,True,False,False,BROKEN,BROKEN,False,,,,,,False,False,True,True,peak-b987af60fea624d2f71c,TRACKED,False,False,False,False,False,False,175,4.0,True,False,True,True,hard_valid,OTHER_LIFECYCLE_HARD_VALID_INPUT,CORPORATE_ACTION_CLEAR,"[""hard_valid""]",[],VALIDITY_REJECTED,48374a40509338813153132414d9814d74e41f04f9b732b8e6ccda3bb1606736
556410167d3ee2d4c586da1384135433e5d9328c4f9ee32153e14a38cd0d0eb9,000925.SZ,2020-02-03,2020-02-04,discovery,feature-fact-e35c43bd4d1e5d4c3c270bdd98a61b579bb77e4fa1c83a0082206b01012e3564,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,7e6ee92cf8c52cd4c37c72e243a9858be8ac194e6b6d1ecc808b26ef4186715b
b234f9484b80f472d1e715549c06d342042a2cae9f4027fad7bf25abffb4c08a,000931.SZ,2020-02-03,2020-02-04,discovery,feature-fact-31d36091d09bf967119e3781130b1d1a242ce784d88d260dbfc33d341e720afc,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,NEUTRAL,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],LIFECYCLE_TRANSITION,dbb6db0235e1f837376fb02afaf90adcea62ab5aa7d19c4c18a17d591ae87a81
0515898e663836fc58db7a3f440f777797901b5a0614f35119b2b2ad08c552bf,000938.SZ,2020-02-03,2020-02-04,discovery,feature-fact-6b950483c6629e7914554339a8d364d14ba29ff9f5e8facd6fd43984756dbca4,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,NEUTRAL,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-7b8592aa026789947bee,TRACKED,False,False,False,False,False,False,35,10.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",ACCUMULATION_REJECTED,8f41ff30a6d4e868845a52ccd4792f80b3ac52cdc75f93b47c4ef172109b6b03
b61af8343735edcf26876f25c101e0552835d7d61e3022a22bf60f3078339b24,000949.SZ,2020-02-03,2020-02-04,discovery,feature-fact-ca77184caed06347c2256d13ed9a35d605cc7e808201bfe5aed41b1acbe0967e,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,True,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,29376f60efa892d48d43600e36c242d5ebe10d47ce573e7619cd910f5a41d753
ad49dc2500517cf18fc190269a97c3e413c9cd9deb9ccd94d80a0669abce0976,000953.SZ,2020-02-03,2020-02-04,discovery,feature-fact-ce630e68c4bc76a0bc7f463fa63a81d899be5c85c8f326cfdfa28447e96af5e9,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,18c0998660e1ec274cff0275cb8802fb1ec5b0949251f682fd3dc2dfc9f9cd75
d8e664dd547482bfd21843f21bdb1aad87baa97f9890ed532825de8138cbf68f,000957.SZ,2020-02-03,2020-02-04,discovery,feature-fact-13bb7665c038eb6270e1bf3e3675cea49716f49e243d63178b9a8deabb08a55b,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,ac92953ab25a32ff2ac11914ede5698b12709bbd4278f746d3c5da60e4f582fb
336360e6d5cc3b22186bed05cac11db5e911c9037496233047ca9cf6b0e2d716,000961.SZ,2020-02-03,2020-02-04,discovery,feature-fact-13e8b5801165060054dcbed2908a0dacb30c6f4825f0de54ed7907535af2f53a,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,8548ed2344070e6889ace5b8ea7d18feb5aee7beac19f7e7d2e9e6966fd90520
2d56b8b2130999acbdacee2951dc4688c6ee8f97bfd788dd399950062bbe511d,000967.SZ,2020-02-03,2020-02-04,discovery,feature-fact-b88db98fc9c4e4242ab11d4d1223ceb1f6512d408e507bff6c999e691946dbf7,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,fc83ce0e7c777db3901193e0dc21db6013ce39a6f6cb8168dd6a3bff580812db
00ea3e09c840249e4f638a7e62f22749232168d6f2d0cd03a58282199cc42e8b,000970.SZ,2020-02-03,2020-02-04,discovery,feature-fact-6ca01b660c3ff1117c4fac4515af877848b139ef7ba4a4a4d2a3a8a1483ac2a6,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,True,False,True,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,ddf26974d51cd68182ab6fa05e70417fe2f4a4b1e28e55a7a1dfb916504a5cf7
e49c3e51f57b2489370766b20550f0b30038424693d7a7c015b1dd6ce5680ce5,000973.SZ,2020-02-03,2020-02-04,discovery,feature-fact-97454a49bb644ad37d69023f1a1fcefb55cf96a8b7684f5111e2060f1fbdb058,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,BROKEN,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-9d91c3526a2eaf49e0e3,TRACKED,False,False,False,False,False,False,15,2.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",LIFECYCLE_TRANSITION,194f3249b31cdc505b064a59277ffaa627578736fbda915db2ef25431e960fdb
f88f456cb6cb1ca0da90e7d8977cfa47f37e7a7a255c9d2eaf1b9aada7f75f94,000975.SZ,2020-02-03,2020-02-04,discovery,feature-fact-82c35709fe3c6bdbc2ed9030d0b373220569b302cc846e42e37622063546f2b9,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,NEUTRAL,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-f588c159d28be6522df5,TRACKED,False,False,False,False,False,False,93,14.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",ACCUMULATION_REJECTED,0ea59ab49a5cdfb5d7735ae8e5edebf0510a47608f9a73db09059025f79adb29
373080965a00b218fbe7b9f76ca07a0b8b37e195e3d9026f28ec90d649b04ccc,000998.SZ,2020-02-03,2020-02-04,discovery,feature-fact-fc56a4beca209508c36b84f264e0d39e9740fd14569ec5d372c210e6a4eb06ae,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,57ce30298127aef754b60ef1b8fc2b37a2269c68eb8da8c8ca52417770e5e09b
3416ada3406551addfcb4285c519eee7e717d027a25a117353a42990e8a70ab7,002001.SZ,2020-02-03,2020-02-04,discovery,feature-fact-48b8b6b087a18af542a9f794d4953deb03a6577413c1b79956f6be757d9d2462,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,f71c90811d348ee26c9c291b8787ba248aa0622674b5306f5bce61db26fb9627
5c5f465968fc5bc65dec29a69bfd5d0d3eaf25199a6c51b714512d92155df90c,002002.SZ,2020-02-03,2020-02-04,discovery,feature-fact-03e17b43e8d172bab36e968ffea86a6160059a74064d33bfbb53e38f8a90859a,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,2924a5081fb86114b2cb698be87b916513389f32f3b55f6c527f289428914563
1b49c0d4f40e3e2c6d111f00ceb92c79ee1612109a51687795a3c29fa14d2381,002004.SZ,2020-02-03,2020-02-04,discovery,feature-fact-f298e524cf8ff617ae6ea87782195dfd239fb6e2ee14d8fbd0bbfc3005040102,2020-02-03 15:00:00+08:00,0.0,True,False,True,False,False,BROKEN,BROKEN,False,,,,,,False,False,True,True,peak-dc9a47c312bdbfb72810,TRACKED,False,False,False,False,False,False,191,4.0,True,False,True,True,hard_valid,OTHER_LIFECYCLE_HARD_VALID_INPUT,CORPORATE_ACTION_CLEAR,"[""hard_valid""]",[],VALIDITY_REJECTED,826f49e3d84aa284c369f9dfe1d340554cbac30bbad9592e708e7da78bf8e960
a10750a857a6cea40b3cfd981144dc9bd7f1f54485811d32a99c9fd214744066,002009.SZ,2020-02-03,2020-02-04,discovery,feature-fact-8447b4e3abd684e2ed36d4880634451ebc7e254e3a38ab92ba354e437a6df60a,2020-02-03 15:00:00+08:00,0.0,True,False,False,False,False,BROKEN,BROKEN,False,,,,,,False,False,False,False,,ENSEMBLE_PEAK_AMBIGUOUS,True,True,False,False,False,False,,,True,False,True,True,hard_valid,ENSEMBLE_PEAK_AMBIGUOUS,CORPORATE_ACTION_CLEAR,"[""hard_valid"",""peak_identity_valid""]",[],VALIDITY_REJECTED,ce1087942248948973a001d680653a1fe179ef8b234aba185007c7ecf5600ef5
e6540e645567adf7856f916e5decf3cac6b48e396555961f5754a86c25cb2fc7,002013.SZ,2020-02-03,2020-02-04,discovery,feature-fact-8197e1513bab5954e3261d687f54849c176f020832235b2c93e7f34d17d3a076,2020-02-03 15:00:00+08:00,0.0,True,True,True,True,True,BROKEN,NEUTRAL,True,False,False,False,False,False,False,False,True,True,peak-3a7571f02e9787bb64bd,TRACKED,False,False,False,False,False,False,126,8.0,True,False,True,True,setup_score,ALL_FIVE_ACCUMULATION_COMPONENTS_NOT_SATISFIED,ACCUMULATION_SCORE_EVALUATED,"[""setup_score""]","[""ev_turnover_absorption"",""ev_near_price_chip_growth"",""ev_concentration_improves"",""ev_sticky_base"",""ev_downside_absorption""]",LIFECYCLE_TRANSITION,334020c6bd6cfbf96670ebcf0a676f0a169a5c75ef995757d3d6f328ee938a28
