source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
307,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,NON_ST,pit,5,,166,-0.44770295058714615,-0.44770295058714621,5.5511151231257827e-17,True
308,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,,277,-0.29351484466863187,-0.29351484466863198,1.1102230246251565e-16,True
309,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,,165,-0.24481477071349875,-0.24481477071349861,1.3877787807814457e-16,True
310,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,NON_ST,pit,3,,277,-0.29039076026644228,-0.29039076026644212,1.6653345369377348e-16,True
311,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.24027813703087164,-0.24027813703087189,2.4980018054066022e-16,True
312,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,ALL_STATUS,pit,3,,277,-0.44799784204369009,-0.44799784204368998,1.1102230246251565e-16,True
313,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,ALL_STATUS,pit,5,,166,-0.52328886549124187,-0.52328886549124176,1.1102230246251565e-16,True
314,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,NON_ST,pit,3,,277,-0.4631127519559084,-0.46311275195590851,1.1102230246251565e-16,True
315,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,NON_ST,pit,5,,166,-0.53436160420313261,-0.53436160420313294,3.3306690738754696e-16,True
316,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,ALL_STATUS,pit,3,,277,-0.43690565376085461,-0.43690565376085461,0,True
317,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,ALL_STATUS,pit,5,,166,-0.38667210578830769,-0.3866721057883078,1.1102230246251565e-16,True
318,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,NON_ST,pit,3,,277,-0.43549357706243452,-0.43549357706243458,5.5511151231257827e-17,True
319,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,NON_ST,pit,5,,166,-0.38981804187223901,-0.38981804187223867,3.3306690738754696e-16,True
320,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,ALL_STATUS,pit,3,,276,-0.44338224005737287,-0.44338224005737292,5.5511151231257827e-17,True
321,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,ALL_STATUS,pit,5,,165,-0.4869965223285061,-0.48699652232850621,1.1102230246251565e-16,True
322,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,NON_ST,pit,3,,276,-0.4471267136242989,-0.4471267136242989,0,True
323,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,NON_ST,pit,5,,165,-0.49274380600067524,-0.49274380600067541,1.6653345369377348e-16,True
324,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,,275,-0.45050185309704399,-0.45050185309704383,1.6653345369377348e-16,True
325,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,,165,-0.39513803982157586,-0.3951380398215758,5.5511151231257827e-17,True
326,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,NON_ST,pit,3,,276,-0.44369193357106995,-0.4436919335710699,5.5511151231257827e-17,True
327,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,NON_ST,pit,5,,165,-0.37735819336234311,-0.37735819336234278,3.3306690738754696e-16,True
328,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,ALL_STATUS,pit,3,,276,-0.46405392845845517,-0.46405392845845528,1.1102230246251565e-16,True
329,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,ALL_STATUS,pit,5,,165,-0.46725370345045769,-0.4672537034504578,1.1102230246251565e-16,True
330,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,NON_ST,pit,3,,276,-0.4756807210442191,-0.47568072104421921,1.1102230246251565e-16,True
331,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,NON_ST,pit,5,,165,-0.49532264619070898,-0.49532264619070882,1.6653345369377348e-16,True
332,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,ALL_STATUS,pit,3,,276,-0.45034837437053027,-0.45034837437053038,1.1102230246251565e-16,True
333,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,ALL_STATUS,pit,5,,165,-0.45290699204643092,-0.45290699204643048,4.4408920985006262e-16,True
334,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,NON_ST,pit,3,,276,-0.44604448416804987,-0.44604448416804982,5.5511151231257827e-17,True
335,partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,NON_ST,pit,5,,165,-0.42257920220609124,-0.42257920220609102,2.2204460492503131e-16,True
336,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,ALL_A,ALL_STATUS,pit,5,,166,-0.4748698332563866,-0.4748698332563866,0,True
337,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,ALL_A,NON_ST,pit,5,,166,-0.47638952048179617,-0.476389520481796,1.6653345369377348e-16,True
338,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.34878165121867977,-0.34878165121867971,5.5511151231257827e-17,True
339,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.34740542077002318,-0.34740542077002318,0,True
340,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SH_A,ALL_STATUS,pit,5,,166,-0.46301316560273909,-0.46301316560273897,1.1102230246251565e-16,True
341,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SH_A,NON_ST,pit,5,,166,-0.47303784337766347,-0.47303784337766319,2.7755575615628914e-16,True
342,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SZ_A,ALL_STATUS,pit,5,,166,-0.46052882840527187,-0.46052882840527187,0,True
343,partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SZ_A,NON_ST,pit,5,,166,-0.45009156340566747,-0.45009156340566753,5.5511151231257827e-17,True
344,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,ALL_A,ALL_STATUS,pit,5,,166,-0.53421595399761634,-0.53421595399761646,1.1102230246251565e-16,True
345,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,ALL_A,NON_ST,pit,5,,166,-0.54013094616573798,-0.54013094616573765,3.3306690738754696e-16,True
346,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.42725583827405705,-0.42725583827405722,1.6653345369377348e-16,True
347,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.42027163981686994,-0.42027163981686982,1.1102230246251565e-16,True
348,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SH_A,ALL_STATUS,pit,5,,166,-0.47928707185288477,-0.47928707185288438,3.8857805861880479e-16,True
349,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SH_A,NON_ST,pit,5,,166,-0.48584267856499908,-0.48584267856499858,4.9960036108132044e-16,True
350,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SZ_A,ALL_STATUS,pit,5,,166,-0.51683306606934143,-0.51683306606934143,0,True
351,partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SZ_A,NON_ST,pit,5,,166,-0.5179482152482241,-0.5179482152482241,0,True
352,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.21927725285162827,-0.21927725285162811,1.6653345369377348e-16,True
353,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,ALL_A,NON_ST,pit,3,,107,-0.23185434226711241,-0.2318543422671123,1.1102230246251565e-16,True
354,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.14833642966724409,-0.14833642966724411,2.7755575615628914e-17,True
355,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.13910590330582007,-0.13910590330582009,2.7755575615628914e-17,True
356,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SH_A,ALL_STATUS,pit,3,,107,-0.1047479068079651,-0.1047479068079651,0,True
357,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SH_A,NON_ST,pit,3,,107,-0.12230110831339931,-0.1223011083133993,1.3877787807814457e-17,True
358,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.25165674805578653,-0.25165674805578653,0,True
359,partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SZ_A,NON_ST,pit,3,,107,-0.22405184957747584,-0.22405184957747559,2.4980018054066022e-16,True
360,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,ALL_A,ALL_STATUS,pit,3,,243,-0.34119130252898333,-0.34119130252898322,1.1102230246251565e-16,True
361,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,ALL_A,NON_ST,pit,3,,243,-0.35023460559431679,-0.35023460559431702,2.2204460492503131e-16,True
362,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.18623871327120065,-0.1862387132712007,5.5511151231257827e-17,True
363,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,243,-0.18422362119142902,-0.1842236211914289,1.1102230246251565e-16,True
364,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.40803209622030118,-0.40803209622030118,0,True
365,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SH_A,NON_ST,pit,3,,243,-0.40942551221964302,-0.40942551221964257,4.4408920985006262e-16,True
366,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SZ_A,ALL_STATUS,pit,3,,243,-0.25093865317850039,-0.25093865317850028,1.1102230246251565e-16,True
367,partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SZ_A,NON_ST,pit,3,,243,-0.26100373779599217,-0.26100373779599201,1.6653345369377348e-16,True
368,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.52658481837874838,-0.52658481837874827,1.1102230246251565e-16,True
369,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,ALL_A,NON_ST,pit,3,,242,-0.53684126017845368,-0.53684126017845391,2.2204460492503131e-16,True
370,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.38663807887202134,-0.38663807887202128,5.5511151231257827e-17,True
371,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.38989274214847591,-0.38989274214847608,1.6653345369377348e-16,True
372,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.45315605779444945,-0.45315605779444929,1.6653345369377348e-16,True
373,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SH_A,NON_ST,pit,3,,242,-0.45957411808251419,-0.45957411808251381,3.8857805861880479e-16,True
374,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.52884597983070125,-0.52884597983070136,1.1102230246251565e-16,True
375,partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SZ_A,NON_ST,pit,3,,242,-0.53049477316572102,-0.53049477316572113,1.1102230246251565e-16,True
376,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.66064170834238045,-0.66064170834238001,4.4408920985006262e-16,True
377,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,ALL_A,NON_ST,pit,3,,237,-0.6566706849802596,-0.6566706849802596,0,True
378,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.59218401864946746,-0.59218401864946724,2.2204460492503131e-16,True
379,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.57195321558747436,-0.5719532155874737,6.6613381477509392e-16,True
380,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.62650764319903018,-0.62650764319903041,2.2204460492503131e-16,True
381,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SH_A,NON_ST,pit,3,,237,-0.63387006409744917,-0.63387006409744906,1.1102230246251565e-16,True
382,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.62539084673422063,-0.62539084673421996,6.6613381477509392e-16,True
383,partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SZ_A,NON_ST,pit,3,,237,-0.61080727016448388,-0.61080727016448355,3.3306690738754696e-16,True
384,partial_rank,NONCROSSER_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,,107,-0.2552521659077065,-0.2552521659077065,0,True
385,partial_rank,NONCROSSER_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,,107,-0.25254712137754393,-0.25254712137754382,1.1102230246251565e-16,True
386,partial_rank,NONCROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.10624839958448122,-0.10624839958448121,1.3877787807814457e-17,True
387,partial_rank,NONCROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.10814707285548687,-0.1081470728554869,2.7755575615628914e-17,True
388,partial_rank,NONCROSSER_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,,107,-0.11820277093587868,-0.1182027709358786,8.3266726846886741e-17,True
389,partial_rank,NONCROSSER_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,,107,-0.099640731909887037,-0.099640731909886995,4.163336342344337e-17,True
390,partial_rank,NONCROSSER_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,,107,-0.17737184436110279,-0.17737184436110279,0,True
391,partial_rank,NONCROSSER_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,,107,-0.16963921077675853,-0.16963921077675839,1.3877787807814457e-16,True
392,partial_rank,NONCROSSER_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,,722,-0.10964319798676962,-0.10964319798676959,2.7755575615628914e-17,True
393,partial_rank,NONCROSSER_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,,722,-0.11221361677325337,-0.1122136167732533,6.9388939039072284e-17,True
394,partial_rank,NONCROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,721,-0.10651953419720293,-0.10651953419720291,2.7755575615628914e-17,True
395,partial_rank,NONCROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,,722,-0.10509048361919668,-0.10509048361919671,2.7755575615628914e-17,True
396,partial_rank,NONCROSSER_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,,722,-0.092918552412923419,-0.092918552412923294,1.2490009027033011e-16,True
397,partial_rank,NONCROSSER_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,,722,-0.09382862864152168,-0.093828628641521597,8.3266726846886741e-17,True
398,partial_rank,NONCROSSER_DOWNSIDE,block,B,SZ_A,ALL_STATUS,pit,3,,722,-0.087957865101914168,-0.087957865101914098,6.9388939039072284e-17,True
399,partial_rank,NONCROSSER_DOWNSIDE,block,B,SZ_A,NON_ST,pit,3,,722,-0.092018628891183687,-0.092018628891183604,8.3266726846886741e-17,True
400,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,-0.089252241056450576,-0.089252241056450493,8.3266726846886741e-17,True
401,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,-0.10402222335015132,-0.10402222335015129,2.7755575615628914e-17,True
402,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,-0.1055585155265938,-0.1055585155265937,9.7144514654701197e-17,True
403,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,-0.093050147111745501,-0.093050147111745501,0,True
404,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.11042195293789839,-0.1104219529378984,1.3877787807814457e-17,True
405,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,-0.11141312054639831,-0.11141312054639819,1.1102230246251565e-16,True
406,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,-0.093770052727987621,-0.093770052727987704,8.3266726846886741e-17,True
407,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,-0.10443615403101543,-0.1044361540310154,2.7755575615628914e-17,True
408,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,-0.10644160407705439,-0.1064416040770543,8.3266726846886741e-17,True
409,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,-0.098093082873132426,-0.098093082873132301,1.2490009027033011e-16,True
410,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.11208604388984653,-0.1120860438898465,2.7755575615628914e-17,True
411,partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,-0.11402864862440999,-0.1140286486244099,9.7144514654701197e-17,True
412,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,828,-0.053623110651255315,-0.053623110651255197,1.1796119636642288e-16,True
413,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,828,-0.09123004862453224,-0.091230048624532198,4.163336342344337e-17,True
414,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,828,-0.11727171650571865,-0.1172717165057186,4.163336342344337e-17,True
415,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,828,-0.062739439886761048,-0.062739439886760895,1.5265566588595902e-16,True
416,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,828,-0.10413393938394223,-0.1041339393839421,1.3877787807814457e-16,True
417,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,828,-0.1303974831074392,-0.1303974831074392,0,True
418,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,829,-0.056078291876584252,-0.056078291876584203,4.8572257327350599e-17,True
419,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,829,-0.091612358831825405,-0.091612358831825197,2.0816681711721685e-16,True
420,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,829,-0.11613926802213657,-0.1161392680221365,6.9388939039072284e-17,True
421,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,829,-0.064067274525253834,-0.064067274525253695,1.3877787807814457e-16,True
422,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,829,-0.10360781458730484,-0.10360781458730479,4.163336342344337e-17,True
423,partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,829,-0.12870334703977793,-0.1287033470397779,2.7755575615628914e-17,True
424,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,-0.09243209878677075,-0.092432098786770694,5.5511151231257827e-17,True
425,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,-0.081376627177859234,-0.081376627177859207,2.7755575615628914e-17,True
426,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,-0.079676124138201035,-0.079676124138200993,4.163336342344337e-17,True
427,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,-0.093836406402024078,-0.093836406402023995,8.3266726846886741e-17,True
428,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.081647200945303589,-0.081647200945303505,8.3266726846886741e-17,True
429,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,-0.076798343413545203,-0.076798343413545106,9.7144514654701197e-17,True
430,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,-0.095033214876323727,-0.095033214876323699,2.7755575615628914e-17,True
431,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,-0.080625923660409424,-0.080625923660409396,2.7755575615628914e-17,True
432,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,-0.079012754967339532,-0.079012754967339505,2.7755575615628914e-17,True
433,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,-0.096527289940759625,-0.096527289940759597,2.7755575615628914e-17,True
434,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.081254705933954452,-0.081254705933954396,5.5511151231257827e-17,True
435,partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,-0.076732706562647537,-0.076732706562647496,4.163336342344337e-17,True
436,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,-0.049559342206239775,-0.049559342206239698,7.6327832942979512e-17,True
437,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,-0.077785978569816533,-0.077785978569816505,2.7755575615628914e-17,True
438,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,-0.086380827372890517,-0.086380827372890406,1.1102230246251565e-16,True
439,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,-0.056781698972412316,-0.056781698972412198,1.1796119636642288e-16,True
440,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.087641879696527508,-0.087641879696527397,1.1102230246251565e-16,True
441,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,-0.096127506944222563,-0.096127506944222493,6.9388939039072284e-17,True
442,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,-0.054981398275744921,-0.0549813982757449,2.0816681711721685e-17,True
443,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,,829,-0.081760022853191686,-0.081760022853191699,1.3877787807814457e-17,True
444,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,,829,-0.090271274046741942,-0.090271274046741901,4.163336342344337e-17,True
445,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,,829,-0.062281622788400492,-0.062281622788400402,9.0205620750793969e-17,True
446,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.091783648994611902,-0.091783648994611902,0,True
447,partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,,829,-0.10092778429696724,-0.1009277842969671,1.3877787807814457e-16,True
448,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,,722,-0.10964319798676962,-0.10964319798676959,2.7755575615628914e-17,True
449,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,,722,-0.11221361677325337,-0.1122136167732533,6.9388939039072284e-17,True
450,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,721,-0.10651953419720293,-0.10651953419720291,2.7755575615628914e-17,True
451,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,,722,-0.10509048361919668,-0.10509048361919671,2.7755575615628914e-17,True
452,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,,722,-0.092918552412923419,-0.092918552412923294,1.2490009027033011e-16,True
453,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SH_A,NON_ST,pit,3,,722,-0.09382862864152168,-0.093828628641521597,8.3266726846886741e-17,True
454,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,,722,-0.087957865101914168,-0.087957865101914098,6.9388939039072284e-17,True
455,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,,722,-0.092018628891183687,-0.092018628891183604,8.3266726846886741e-17,True
456,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,,586,-0.15718479529141746,-0.15718479529141741,5.5511151231257827e-17,True
457,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,,586,-0.15836517300022065,-0.15836517300022071,5.5511151231257827e-17,True
458,partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,-0.113409103855312,-0.113409103855312,0,True
