source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
138,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SH_A,NON_ST,pit,3,,276,-0.27569938346767342,-0.2756993834676737,2.7755575615628914e-16,True
139,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SH_A,NON_ST,pit,5,,166,-0.22460721144489912,-0.22460721144489909,2.7755575615628914e-17,True
140,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,3,,276,-0.25446228723973241,-0.2544622872397323,1.1102230246251565e-16,True
141,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,5,,166,-0.22765779404273254,-0.2276577940427324,1.3877787807814457e-16,True
142,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,3,,276,-0.26502384233617621,-0.26502384233617621,0,True
143,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,5,,166,-0.23145272819759613,-0.2314527281975961,2.7755575615628914e-17,True
144,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,3,,277,-0.27370185792631851,-0.2737018579263184,1.1102230246251565e-16,True
145,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,5,,166,-0.36329085543011941,-0.36329085543011952,1.1102230246251565e-16,True
146,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,3,,277,-0.28216709335492335,-0.2821670933549234,5.5511151231257827e-17,True
147,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,5,,166,-0.37388961700665913,-0.37388961700665913,0,True
148,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,,277,-0.11673237724912949,-0.1167323772491296,1.1102230246251565e-16,True
149,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,-0.30040562649727581,-0.30040562649727581,0,True
150,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,CHINEXT_BOARD,NON_ST,pit,3,,277,-0.11082328276149084,-0.1108232827614907,1.3877787807814457e-16,True
151,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,CHINEXT_BOARD,NON_ST,pit,5,,165,-0.28224639396905088,-0.2822463939690506,2.7755575615628914e-16,True
152,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SH_A,ALL_STATUS,pit,3,,277,-0.24474083889254949,-0.2447408388925493,1.9428902930940239e-16,True
153,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SH_A,ALL_STATUS,pit,5,,166,-0.42169705217513059,-0.42169705217513048,1.1102230246251565e-16,True
154,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SH_A,NON_ST,pit,3,,277,-0.25964374158067705,-0.25964374158067721,1.6653345369377348e-16,True
155,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SH_A,NON_ST,pit,5,,166,-0.42835353272572796,-0.4283535327257279,5.5511151231257827e-17,True
156,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SZ_A,ALL_STATUS,pit,3,,277,-0.25969424456493845,-0.25969424456493823,2.2204460492503131e-16,True
157,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SZ_A,ALL_STATUS,pit,5,,166,-0.3200130725593337,-0.32001307255933381,1.1102230246251565e-16,True
158,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SZ_A,NON_ST,pit,3,,277,-0.25389352000738363,-0.25389352000738358,5.5511151231257827e-17,True
159,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,1,SZ_A,NON_ST,pit,5,,166,-0.31390829307607832,-0.31390829307607832,0,True
160,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,ALL_A,ALL_STATUS,pit,3,,276,-0.23965056612523486,-0.239650566125235,1.3877787807814457e-16,True
161,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,ALL_A,ALL_STATUS,pit,5,,165,-0.26171295823070817,-0.26171295823070811,5.5511151231257827e-17,True
162,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,ALL_A,NON_ST,pit,3,,276,-0.24872205207679113,-0.24872205207679099,1.3877787807814457e-16,True
163,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,ALL_A,NON_ST,pit,5,,165,-0.26298205863112389,-0.26298205863112378,1.1102230246251565e-16,True
164,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,,274,-0.32591229422482759,-0.32591229422482743,1.6653345369377348e-16,True
165,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,-0.24841108761881886,-0.248411087618819,1.3877787807814457e-16,True
166,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,CHINEXT_BOARD,NON_ST,pit,3,,275,-0.32504010308938525,-0.32504010308938552,2.7755575615628914e-16,True
167,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,CHINEXT_BOARD,NON_ST,pit,5,,164,-0.2485265371440333,-0.2485265371440333,0,True
168,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SH_A,ALL_STATUS,pit,3,,276,-0.25702351710551563,-0.25702351710551558,5.5511151231257827e-17,True
169,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SH_A,ALL_STATUS,pit,5,,165,-0.28111349281149778,-0.28111349281149761,1.6653345369377348e-16,True
170,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SH_A,NON_ST,pit,3,,276,-0.25710662570546505,-0.25710662570546522,1.6653345369377348e-16,True
171,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SH_A,NON_ST,pit,5,,165,-0.28086792118360909,-0.28086792118360909,0,True
172,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,3,,276,-0.26207853327795322,-0.26207853327795322,0,True
173,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,5,,165,-0.22448316715893279,-0.22448316715893291,1.1102230246251565e-16,True
174,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,3,,276,-0.26687253151121232,-0.26687253151121237,5.5511151231257827e-17,True
175,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,5,,165,-0.2202513593296142,-0.22025135932961401,1.9428902930940239e-16,True
176,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,ALL_A,ALL_STATUS,pit,5,,166,-0.21853653984800542,-0.2185365398480055,8.3266726846886741e-17,True
177,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,ALL_A,NON_ST,pit,5,,166,-0.21548307133687117,-0.21548307133687111,5.5511151231257827e-17,True
178,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.25377747648308713,-0.25377747648308713,0,True
179,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.25511389780008253,-0.25511389780008248,5.5511151231257827e-17,True
180,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SH_A,ALL_STATUS,pit,5,,166,-0.18549922605649358,-0.18549922605649341,1.6653345369377348e-16,True
181,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SH_A,NON_ST,pit,5,,166,-0.18752872346578259,-0.1875287234657827,1.1102230246251565e-16,True
182,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SZ_A,ALL_STATUS,pit,5,,166,-0.24452067967154781,-0.2445206796715477,1.1102230246251565e-16,True
183,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SZ_A,NON_ST,pit,5,,166,-0.23839022542438429,-0.23839022542438429,0,True
184,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,ALL_A,ALL_STATUS,pit,5,,166,-0.34292836935315923,-0.3429283693531594,1.6653345369377348e-16,True
185,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,ALL_A,NON_ST,pit,5,,166,-0.35612320202135622,-0.35612320202135622,0,True
186,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.36298074951910569,-0.36298074951910581,1.1102230246251565e-16,True
187,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.35505535333192534,-0.35505535333192551,1.6653345369377348e-16,True
188,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SH_A,ALL_STATUS,pit,5,,166,-0.30374892206175036,-0.30374892206175041,5.5511151231257827e-17,True
189,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SH_A,NON_ST,pit,5,,166,-0.30455915182013982,-0.30455915182013982,0,True
190,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SZ_A,ALL_STATUS,pit,5,,166,-0.340904797532112,-0.34090479753211228,2.7755575615628914e-16,True
191,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SZ_A,NON_ST,pit,5,,166,-0.3483287806485072,-0.34832878064850742,2.2204460492503131e-16,True
192,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.24200265354481693,-0.2420026535448167,2.2204460492503131e-16,True
193,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,ALL_A,NON_ST,pit,3,,107,-0.24620167416345021,-0.2462016741634499,3.0531133177191805e-16,True
194,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.18186519610905744,-0.18186519610905741,2.7755575615628914e-17,True
195,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.17765299426233475,-0.1776529942623348,5.5511151231257827e-17,True
196,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SH_A,ALL_STATUS,pit,3,,107,-0.17299242630825706,-0.17299242630825701,5.5511151231257827e-17,True
197,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SH_A,NON_ST,pit,3,,107,-0.16692636327385962,-0.16692636327385971,8.3266726846886741e-17,True
198,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.21117278877334428,-0.21117278877334431,2.7755575615628914e-17,True
199,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SZ_A,NON_ST,pit,3,,107,-0.20362573303542825,-0.20362573303542819,5.5511151231257827e-17,True
200,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,ALL_A,ALL_STATUS,pit,3,,243,-0.079682469726589072,-0.079682469726589003,6.9388939039072284e-17,True
201,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,ALL_A,NON_ST,pit,3,,243,-0.098929124515795899,-0.098929124515795802,9.7144514654701197e-17,True
202,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,240,-0.089805974620777482,-0.089805974620777398,8.3266726846886741e-17,True
203,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,241,-0.090001635602828686,-0.0900016356028287,1.3877787807814457e-17,True
204,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.14012000975598543,-0.1401200097559854,2.7755575615628914e-17,True
205,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SH_A,NON_ST,pit,3,,243,-0.14988721915160713,-0.14988721915160691,2.2204460492503131e-16,True
206,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SZ_A,ALL_STATUS,pit,3,,243,-0.060310462932553946,-0.060310462932553897,4.8572257327350599e-17,True
207,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SZ_A,NON_ST,pit,3,,243,-0.088762240271255052,-0.088762240271254997,5.5511151231257827e-17,True
208,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.31111429295199156,-0.31111429295199122,3.3306690738754696e-16,True
209,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,ALL_A,NON_ST,pit,3,,242,-0.31532655769444246,-0.31532655769444268,2.2204460492503131e-16,True
210,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.25505199335541923,-0.2550519933554195,2.7755575615628914e-16,True
211,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.25718795137516265,-0.2571879513751627,5.5511151231257827e-17,True
212,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.24836515708502169,-0.2483651570850218,1.1102230246251565e-16,True
213,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SH_A,NON_ST,pit,3,,242,-0.25602826317823507,-0.25602826317823513,5.5511151231257827e-17,True
214,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.30251920168987745,-0.30251920168987789,4.4408920985006262e-16,True
215,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SZ_A,NON_ST,pit,3,,242,-0.30899191974283546,-0.30899191974283541,5.5511151231257827e-17,True
216,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.50177795730842201,-0.50177795730842156,4.4408920985006262e-16,True
217,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,ALL_A,NON_ST,pit,3,,237,-0.49142651183047165,-0.49142651183047181,1.6653345369377348e-16,True
218,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.41942705793197649,-0.4194270579319761,3.8857805861880479e-16,True
219,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.4138868960113935,-0.41388689601139322,2.7755575615628914e-16,True
220,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.47840962362057132,-0.47840962362057149,1.6653345369377348e-16,True
221,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SH_A,NON_ST,pit,3,,237,-0.48289991042067021,-0.48289991042066988,3.3306690738754696e-16,True
222,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.43698474541991611,-0.43698474541991622,1.1102230246251565e-16,True
223,partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SZ_A,NON_ST,pit,3,,237,-0.4233805755478357,-0.4233805755478357,0,True
224,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,ALL_A,ALL_STATUS,pit,3,,107,0.34611848516390392,0.3461184851639037,2.2204460492503131e-16,True
225,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,ALL_A,NON_ST,pit,3,,107,0.3884147593211445,0.3884147593211445,0,True
226,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,0.1117088754469138,0.1117088754469137,9.7144514654701197e-17,True
227,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,0.11368917123487556,0.1136891712348756,4.163336342344337e-17,True
228,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SH_A,ALL_STATUS,pit,3,,107,0.29114442671192936,0.29114442671192942,5.5511151231257827e-17,True
229,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SH_A,NON_ST,pit,3,,107,0.35347910168656516,0.3534791016865651,5.5511151231257827e-17,True
230,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SZ_A,ALL_STATUS,pit,3,,107,0.29026931177641019,0.29026931177641002,1.6653345369377348e-16,True
231,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SZ_A,NON_ST,pit,3,,107,0.32165733179144995,0.32165733179144979,1.6653345369377348e-16,True
232,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,ALL_A,ALL_STATUS,pit,3,,722,0.41258346329557488,0.4125834632955751,2.2204460492503131e-16,True
233,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,ALL_A,NON_ST,pit,3,,722,0.40704996189131976,0.40704996189131981,5.5511151231257827e-17,True
234,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,0.28252235478007021,0.28252235478007021,0,True
235,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,CHINEXT_BOARD,NON_ST,pit,3,,720,0.2840503001709046,0.28405030017090449,1.1102230246251565e-16,True
236,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SH_A,ALL_STATUS,pit,3,,722,0.38565754509134831,0.3856575450913482,1.1102230246251565e-16,True
237,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SH_A,NON_ST,pit,3,,722,0.38585145202975935,0.3858514520297594,5.5511151231257827e-17,True
238,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SZ_A,ALL_STATUS,pit,3,,722,0.41647320533192872,0.41647320533192872,0,True
239,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SZ_A,NON_ST,pit,3,,722,0.41114768123507139,0.41114768123507123,1.6653345369377348e-16,True
240,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,0.33748118704761171,0.33748118704761171,0,True
241,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,0.38876367549273549,0.38876367549273549,0,True
242,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,0.37010086389234265,0.37010086389234259,5.5511151231257827e-17,True
243,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,0.34476214087389873,0.34476214087389878,5.5511151231257827e-17,True
244,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,0.40439352766843789,0.40439352766843772,1.6653345369377348e-16,True
245,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,0.38788791917301263,0.38788791917301257,5.5511151231257827e-17,True
246,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,0.33390146328236625,0.33390146328236597,2.7755575615628914e-16,True
247,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,0.39215415255190145,0.39215415255190139,5.5511151231257827e-17,True
248,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,0.36746100769275741,0.36746100769275741,0,True
249,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,0.3394305563521185,0.3394305563521185,0,True
250,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,0.40399025561586577,0.40399025561586588,1.1102230246251565e-16,True
251,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,0.38043329980793716,0.38043329980793722,5.5511151231257827e-17,True
252,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,826,0.29730665349234592,0.29730665349234581,1.1102230246251565e-16,True
253,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,826,0.24700161832194764,0.24700161832194761,2.7755575615628914e-17,True
254,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,826,0.17768128962813576,0.1776812896281357,5.5511151231257827e-17,True
255,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,826,0.29293149820214676,0.29293149820214692,1.6653345369377348e-16,True
256,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,826,0.25885229042645153,0.25885229042645141,1.1102230246251565e-16,True
257,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,826,0.19473946882793952,0.19473946882793941,1.1102230246251565e-16,True
258,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,827,0.29777183123986212,0.29777183123986212,0,True
259,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,827,0.2496991072846606,0.24969910728466041,1.9428902930940239e-16,True
260,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,827,0.18157331691346751,0.18157331691346751,0,True
261,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,827,0.29338508673013958,0.29338508673013952,5.5511151231257827e-17,True
262,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,827,0.26139700008921707,0.26139700008921712,5.5511151231257827e-17,True
263,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,827,0.19862240709147591,0.19862240709147591,0,True
264,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,0.34812414661848279,0.3481241466184829,1.1102230246251565e-16,True
265,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,0.36755367259839905,0.36755367259839899,5.5511151231257827e-17,True
266,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,0.38703252333821297,0.38703252333821292,5.5511151231257827e-17,True
267,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,0.34999511912397613,0.34999511912397591,2.2204460492503131e-16,True
268,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,0.37843889994643637,0.3784388999464362,1.6653345369377348e-16,True
269,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,0.40210795358285722,0.40210795358285728,5.5511151231257827e-17,True
270,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,0.35007754739660207,0.35007754739660191,1.6653345369377348e-16,True
271,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,0.37397520508423893,0.37397520508423898,5.5511151231257827e-17,True
272,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,0.39393480555238475,0.39393480555238458,1.6653345369377348e-16,True
273,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,0.35235816478113058,0.35235816478113052,5.5511151231257827e-17,True
274,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,0.38431008299214048,0.38431008299214042,5.5511151231257827e-17,True
275,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,0.4061128718065003,0.4061128718065003,0,True
276,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,0.32691504042813657,0.32691504042813663,5.5511151231257827e-17,True
277,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,0.38771707370078062,0.38771707370078079,1.6653345369377348e-16,True
278,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,0.31004761821699611,0.31004761821699611,0,True
279,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,0.33171406372212331,0.33171406372212298,3.3306690738754696e-16,True
280,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,0.39979248102604359,0.3997924810260437,1.1102230246251565e-16,True
281,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,0.32783628122572078,0.32783628122572078,0,True
282,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,0.32485370033653566,0.32485370033653582,1.6653345369377348e-16,True
283,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,,829,0.39048734149335773,0.39048734149335779,5.5511151231257827e-17,True
284,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,,829,0.30946551027730873,0.30946551027730862,1.1102230246251565e-16,True
285,partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,,829,0.32752230774263619,0.32752230774263608,1.1102230246251565e-16,True
